,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,HOUSTON_ACTION,MEMPHIS_SCORE,HOUSTON_SCORE
388,4,4:27.0,T. Evans makes 3-pt jump shot from 27 ft,,85,88
389,4,4:24.0,,Houston full timeout,85,88
390,4,4:24.0,,E. Gordon enters the game for L. Mbah a Moute,85,88
391,4,4:24.0,,R. Anderson enters the game for C. Capela,85,88
392,4,4:05.0,,J. Harden misses 3-pt jump shot from 26 ft,85,88
393,4,4:02.0,,Offensive rebound by P. Tucker,85,88
394,4,3:56.0,,P. Tucker misses 3-pt jump shot from 22 ft,85,88
395,4,3:53.0,Defensive rebound by T. Evans,,85,88
396,4,3:30.0,M. Conley misses 3-pt jump shot from 26 ft,,85,88
397,4,3:30.0,,Defensive rebound by Team,85,88
398,4,3:17.0,,E. Gordon misses 3-pt jump shot from 27 ft,85,88
399,4,3:15.0,Defensive rebound by Team,,85,88
400,4,3:02.0,M. Conley makes 3-pt jump shot from 25 ft,,88,88
401,4,2:46.0,,Offensive foul by J. Harden,88,88
402,4,2:46.0,,Turnover by J. Harden (offensive foul),88,88
403,4,2:46.0,,Technical foul by J. Harden,88,88
404,4,2:46.0,Technical foul by M. Chalmers,,88,88
405,4,2:35.0,J. Ennis makes 2-pt layup from 3 ft (assist by M. Conley),,90,88
406,4,2:35.0,Shooting foul by R. Anderson (drawn by J. Ennis),,90,88
407,4,2:35.0,,C. Capela enters the game for R. Anderson,90,88
408,4,2:35.0,J. Ennis makes free throw 1 of 1,,91,88
409,4,2:22.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),91,90
410,4,2:03.0,M. Conley makes 3-pt jump shot from 26 ft,,94,90
411,4,1:48.0,,Personal block foul by J. Ennis (drawn by J. Harden),94,90
412,4,1:33.0,,T. Ariza misses 3-pt jump shot from 25 ft,94,90
413,4,1:33.0,,Offensive rebound by Team,94,90
414,4,1:33.0,,Turnover by Team (shot clock),94,90
415,4,1:16.0,M. Conley misses 3-pt jump shot from 25 ft,,94,90
416,4,1:14.0,,Defensive rebound by Team,94,90
417,4,1:00.0,,Turnover by J. Harden (bad pass),94,90
418,4,0:47.0,Personal foul by E. Gordon (drawn by M. Conley),,94,90
419,4,0:47.0,Memphis full timeout,,94,90
420,4,0:34.0,M. Gasol misses 2-pt jump shot from 18 ft,,94,90
421,4,0:32.0,,Defensive rebound by J. Harden,94,90
422,4,0:29.0,,J. Harden misses 2-pt layup from 2 ft (block by M. Gasol),94,90
423,4,0:29.0,Defensive rebound by M. Conley,,94,90
424,4,0:25.0,Personal foul by C. Capela (drawn by M. Conley),,94,90
425,4,0:25.0,M. Conley makes free throw 1 of 2,,95,90
426,4,0:25.0,M. Conley makes free throw 2 of 2,,96,90
427,4,0:25.0,,Houston full timeout,96,90
428,4,0:25.0,,L. Mbah a Moute enters the game for P. Tucker,96,90
429,4,0:25.0,,R. Anderson enters the game for C. Capela,96,90
430,4,0:17.0,,R. Anderson misses 3-pt jump shot from 26 ft,96,90
431,4,0:14.0,Defensive rebound by M. Chalmers,,96,90
432,4,0:10.0,Personal take foul by R. Anderson (drawn by M. Conley),,96,90
433,4,0:10.0,M. Conley makes free throw 1 of 2,,97,90
434,4,0:10.0,M. Conley makes free throw 2 of 2,,98,90
435,4,0:10.0,,Houston full timeout,98,90
436,4,0:10.0,,C. Capela enters the game for L. Mbah a Moute,98,90
437,4,0:09.0,,E. Gordon misses 3-pt jump shot from 26 ft,98,90
438,4,0:06.0,Defensive rebound by M. Conley,,98,90
