,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MINNESOTA_ACTION,SACRAMENTO_SCORE,MINNESOTA_SCORE
56,1,3:33.0,G. Hill misses 3-pt jump shot from 22 ft,,17,21
57,1,3:30.0,,Defensive rebound by J. Butler,17,21
58,1,3:27.0,,A. Wiggins makes 2-pt jump shot from 17 ft (assist by J. Butler),17,23
59,1,3:06.0,Turnover by F. Mason (bad pass; steal by J. Teague),,17,23
60,1,3:04.0,,Turnover by J. Teague (lost ball; steal by Z. Randolph),17,23
61,1,2:56.0,Turnover by B. Bogdanović (bad pass; steal by G. Dieng),,17,23
62,1,2:50.0,,T. Gibson misses 2-pt layup from 1 ft (block by W. Cauley-Stein),17,23
63,1,2:48.0,,Offensive rebound by Team,17,23
64,1,2:48.0,,T. Jones enters the game for J. Teague,17,23
65,1,2:48.0,,J. Crawford enters the game for J. Butler,17,23
66,1,2:38.0,,T. Gibson makes 2-pt jump shot from 13 ft (assist by J. Crawford),17,25
67,1,2:24.0,Personal foul by T. Gibson (drawn by Z. Randolph),,17,25
68,1,2:16.0,Personal foul by T. Gibson (drawn by W. Cauley-Stein),,17,25
69,1,2:16.0,,K. Towns enters the game for T. Gibson,17,25
70,1,2:03.0,Z. Randolph makes 2-pt jump shot from 15 ft,,19,25
71,1,1:52.0,,G. Dieng misses 2-pt jump shot from 5 ft,19,25
72,1,1:50.0,Defensive rebound by Z. Randolph,,19,25
73,1,1:41.0,Z. Randolph makes 3-pt jump shot from 25 ft (assist by F. Mason),,22,25
74,1,1:16.0,,K. Towns makes 2-pt layup from 2 ft,22,27
75,1,0:58.0,F. Mason misses 2-pt jump shot from 11 ft,,22,27
76,1,0:54.0,,Defensive rebound by G. Dieng,22,27
77,1,0:53.0,,J. Crawford makes 2-pt jump shot from 15 ft,22,29
78,1,0:46.0,Z. Randolph misses 2-pt layup from 3 ft (block by K. Towns),,22,29
79,1,0:43.0,Offensive rebound by Z. Randolph,,22,29
80,1,0:39.0,W. Cauley-Stein misses 2-pt layup from 1 ft (block by K. Towns),,22,29
81,1,0:38.0,Offensive rebound by W. Cauley-Stein,,22,29
82,1,0:37.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,22,29
83,1,0:36.0,Offensive rebound by Z. Randolph,,22,29
84,1,0:35.0,Z. Randolph misses 2-pt layup from 1 ft,,22,29
85,1,0:34.0,,Defensive rebound by Team,22,29
86,1,0:34.0,Loose ball foul by Z. Randolph (drawn by K. Towns),,22,29
87,1,0:34.0,B. Hield enters the game for G. Hill,,22,29
88,1,0:34.0,K. Koufos enters the game for Z. Randolph,,22,29
89,1,0:29.0,,T. Jones makes 2-pt jump shot from 5 ft,22,31
90,1,0:29.0,,Shooting foul by F. Mason (drawn by T. Jones),22,31
91,1,0:29.0,,T. Jones makes free throw 1 of 1,22,32
92,1,0:14.0,F. Mason misses 3-pt jump shot from 25 ft,,22,32
93,1,0:09.0,,Defensive rebound by G. Dieng,22,32
94,1,0:02.0,,A. Wiggins misses 2-pt jump shot from 19 ft,22,32
95,1,0:00.0,Defensive rebound by K. Koufos,,22,32
96,2,11:44.0,,K. Towns makes 2-pt jump shot from 8 ft (assist by J. Crawford),22,34
97,2,11:25.0,W. Cauley-Stein misses 2-pt jump shot from 5 ft (block by G. Dieng),,22,34
98,2,11:20.0,Offensive rebound by B. Hield,,22,34
99,2,11:17.0,B. Hield misses 3-pt jump shot from 27 ft,,22,34
100,2,11:13.0,,Defensive rebound by G. Dieng,22,34
101,2,11:11.0,,G. Dieng makes 2-pt jump shot from 21 ft (assist by T. Jones),22,36
102,2,11:01.0,Personal foul by G. Dieng (drawn by K. Koufos),,22,36
103,2,10:47.0,F. Mason misses 2-pt jump shot from 11 ft,,22,36
104,2,10:43.0,,Defensive rebound by K. Towns,22,36
105,2,10:38.0,,J. Crawford misses 2-pt jump shot from 20 ft,22,36
106,2,10:34.0,Defensive rebound by B. Bogdanović,,22,36
107,2,10:27.0,W. Cauley-Stein makes 2-pt jump shot from 19 ft (assist by B. Bogdanović),,24,36
108,2,10:00.0,,K. Towns makes 2-pt jump shot from 14 ft (assist by J. Crawford),24,38
109,2,9:37.0,K. Koufos misses 2-pt jump shot from 5 ft (block by K. Towns),,24,38
110,2,9:34.0,Offensive rebound by K. Koufos,,24,38
111,2,9:33.0,B. Hield makes 2-pt jump shot from 17 ft (assist by K. Koufos),,26,38
112,2,9:14.0,,Shooting foul by W. Cauley-Stein (drawn by K. Towns),26,38
113,2,9:14.0,,K. Towns makes free throw 1 of 2,26,39
114,2,9:14.0,,K. Towns makes free throw 2 of 2,26,40
115,2,8:58.0,Shooting foul by K. Towns (drawn by W. Cauley-Stein),,26,40
116,2,8:58.0,W. Cauley-Stein makes free throw 1 of 2,,27,40
117,2,8:58.0,G. Hill enters the game for F. Mason,,27,40
118,2,8:58.0,W. Cauley-Stein makes free throw 2 of 2,,28,40
119,2,8:45.0,,T. Jones makes 3-pt jump shot from 24 ft (assist by G. Dieng),28,43
120,2,8:20.0,Turnover by G. Hill (bad pass; steal by J. Crawford),,28,43
121,2,8:11.0,,J. Crawford misses 2-pt layup from 2 ft,28,43
122,2,8:09.0,Defensive rebound by K. Koufos,,28,43
123,2,8:02.0,B. Hield misses 3-pt jump shot from 23 ft,,28,43
124,2,8:00.0,,Defensive rebound by G. Dieng,28,43
125,2,7:53.0,,Turnover by T. Jones (out of bounds lost ball),28,43
126,2,7:39.0,B. Bogdanović misses 2-pt jump shot from 16 ft,,28,43
127,2,7:39.0,Offensive rebound by Team,,28,43
128,2,7:39.0,,Loose ball foul by M. Georges-Hunt (drawn by B. Hield),28,43
129,2,7:39.0,,T. Gibson enters the game for G. Dieng,28,43
130,2,7:39.0,,J. Butler enters the game for M. Georges-Hunt,28,43
131,2,7:28.0,B. Bogdanović makes 3-pt jump shot from 22 ft,,31,43
132,2,6:59.0,,K. Towns makes 2-pt jump shot from 6 ft,31,45
133,2,6:49.0,Personal foul by T. Jones (drawn by K. Koufos),,31,45
134,2,6:49.0,,Minnesota full timeout,31,45
135,2,6:49.0,,J. Teague enters the game for T. Jones,31,45
136,2,6:42.0,Turnover by B. Hield (bad pass; steal by J. Butler),,31,45
137,2,6:29.0,,K. Towns misses 2-pt jump shot from 5 ft,31,45
138,2,6:26.0,Defensive rebound by B. Bogdanović,,31,45
139,2,6:18.0,K. Koufos makes 2-pt dunk from 1 ft (assist by W. Cauley-Stein),,33,45
140,2,6:00.0,,Shooting foul by K. Koufos (drawn by T. Gibson),33,45
141,2,6:00.0,,T. Gibson makes free throw 1 of 2,33,46
142,2,6:00.0,,A. Wiggins enters the game for J. Crawford,33,46
143,2,6:00.0,V. Carter enters the game for K. Koufos,,33,46
144,2,6:00.0,,T. Gibson makes free throw 2 of 2,33,47
145,2,5:46.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),,36,47
146,2,5:37.0,,Personal foul by B. Bogdanović (drawn by J. Teague),36,47
147,2,5:27.0,,A. Wiggins makes 3-pt jump shot from 22 ft (assist by K. Towns),36,50
148,2,5:07.0,Shooting foul by K. Towns (drawn by W. Cauley-Stein),,36,50
149,2,5:07.0,W. Cauley-Stein makes free throw 1 of 2,,37,50
150,2,5:07.0,W. Cauley-Stein misses free throw 2 of 2,,37,50
151,2,5:04.0,,Defensive rebound by K. Towns,37,50
152,2,4:53.0,,A. Wiggins misses 2-pt jump shot from 22 ft,37,50
153,2,4:50.0,Defensive rebound by W. Cauley-Stein,,37,50
154,2,4:41.0,B. Hield makes 2-pt layup at rim,,39,50
155,2,4:18.0,,T. Gibson misses 2-pt jump shot from 10 ft,39,50
156,2,4:11.0,,Offensive rebound by J. Butler,39,50
157,2,4:11.0,,J. Butler makes 2-pt dunk at rim,39,52
158,2,3:58.0,W. Cauley-Stein makes 2-pt layup at rim (assist by G. Hill),,41,52
159,2,3:40.0,,Turnover by J. Teague (bad pass; steal by V. Carter),41,52
160,2,3:33.0,Z. Randolph enters the game for W. Cauley-Stein,,41,52
161,2,3:33.0,,G. Dieng enters the game for K. Towns,41,52
162,2,3:26.0,Shooting foul by G. Dieng (drawn by G. Hill),,41,52
163,2,3:26.0,G. Hill makes free throw 1 of 2,,42,52
164,2,3:26.0,G. Hill makes free throw 2 of 2,,43,52
165,2,3:11.0,,A. Wiggins misses 2-pt jump shot from 11 ft,43,52
166,2,3:09.0,Defensive rebound by Z. Randolph,,43,52
167,2,2:51.0,Turnover by Z. Randolph (turnover),,43,52
168,2,2:51.0,Sacramento full timeout,,43,52
169,2,2:33.0,,G. Dieng misses 2-pt jump shot from 18 ft,43,52
170,2,2:31.0,Defensive rebound by Z. Randolph,,43,52
171,2,2:18.0,Z. Randolph makes 2-pt layup from 2 ft (assist by V. Carter),,45,52
172,2,2:01.0,,Turnover by J. Teague (step out of bounds),45,52
173,2,1:42.0,V. Carter misses 3-pt jump shot from 25 ft,,45,52
174,2,1:37.0,Offensive rebound by B. Hield,,45,52
175,2,1:28.0,Personal foul by G. Dieng (drawn by Z. Randolph),,45,52
176,2,1:28.0,Z. Randolph makes free throw 1 of 2,,46,52
177,2,1:28.0,,K. Towns enters the game for G. Dieng,46,52
178,2,1:28.0,Z. Randolph makes free throw 2 of 2,,47,52
179,2,1:23.0,,J. Butler makes 2-pt layup from 1 ft,47,54
180,2,1:23.0,,Shooting foul by Z. Randolph (drawn by J. Butler),47,54
181,2,1:23.0,,J. Butler makes free throw 1 of 1,47,55
182,2,1:16.0,V. Carter makes 2-pt layup from 1 ft (assist by G. Hill),,49,55
183,2,1:16.0,Shooting foul by T. Gibson (drawn by V. Carter),,49,55
184,2,1:16.0,,M. Georges-Hunt enters the game for T. Gibson,49,55
185,2,1:16.0,V. Carter misses free throw 1 of 1,,49,55
186,2,1:14.0,,Defensive rebound by K. Towns,49,55
187,2,0:53.0,,M. Georges-Hunt makes 3-pt jump shot from 22 ft (assist by J. Butler),49,58
188,2,0:47.0,V. Carter makes 3-pt jump shot from 26 ft (assist by G. Hill),,52,58
189,2,0:27.0,,A. Wiggins makes 3-pt jump shot from 22 ft (assist by M. Georges-Hunt),52,61
190,2,0:03.0,G. Hill makes 3-pt jump shot from 29 ft (assist by V. Carter),,55,61
191,2,0:00.0,,J. Teague makes 3-pt jump shot from 32 ft (assist by K. Towns),55,64
192,3,11:36.0,,J. Teague misses 3-pt jump shot from 25 ft,55,64
193,3,11:31.0,Defensive rebound by W. Cauley-Stein,,55,64
194,3,11:14.0,W. Cauley-Stein makes 2-pt layup from 3 ft,,57,64
195,3,11:00.0,,A. Wiggins makes 2-pt jump shot from 8 ft (assist by J. Teague),57,66
196,3,11:00.0,,Shooting foul by G. Hill (drawn by A. Wiggins),57,66
197,3,11:00.0,,A. Wiggins makes free throw 1 of 1,57,67
198,3,10:40.0,Z. Randolph misses 2-pt jump shot from 18 ft,,57,67
199,3,10:37.0,,Defensive rebound by A. Wiggins,57,67
200,3,10:19.0,,A. Wiggins misses 3-pt jump shot from 23 ft,57,67
201,3,10:16.0,Defensive rebound by G. Hill,,57,67
202,3,10:13.0,G. Temple misses 2-pt layup from 2 ft (block by J. Butler),,57,67
203,3,10:13.0,Offensive rebound by Team,,57,67
204,3,9:59.0,G. Hill misses 2-pt jump shot from 6 ft,,57,67
205,3,9:56.0,,Defensive rebound by K. Towns,57,67
206,3,9:53.0,,J. Teague misses 3-pt jump shot from 25 ft,57,67
207,3,9:50.0,Defensive rebound by G. Hill,,57,67
208,3,9:45.0,J. Jackson misses 3-pt jump shot from 24 ft,,57,67
209,3,9:41.0,Offensive rebound by G. Temple,,57,67
210,3,9:39.0,G. Hill makes 3-pt jump shot from 25 ft (assist by G. Temple),,60,67
211,3,9:18.0,,A. Wiggins misses 2-pt layup from 1 ft,60,67
212,3,9:17.0,,Offensive rebound by Team,60,67
213,3,9:13.0,,T. Gibson misses 2-pt jump shot from 15 ft,60,67
214,3,9:12.0,,Offensive rebound by K. Towns,60,67
215,3,9:11.0,,Shooting foul by G. Temple (drawn by K. Towns),60,67
216,3,9:11.0,,K. Towns makes free throw 1 of 2,60,68
217,3,9:11.0,,K. Towns makes free throw 2 of 2,60,69
218,3,8:52.0,Z. Randolph makes 2-pt jump shot from 5 ft (assist by J. Jackson),,62,69
219,3,8:43.0,,J. Butler misses 2-pt layup from 2 ft,62,69
220,3,8:41.0,,Offensive rebound by T. Gibson,62,69
221,3,8:40.0,,T. Gibson makes 2-pt layup at rim,62,71
222,3,8:15.0,W. Cauley-Stein misses 2-pt hook shot from 7 ft,,62,71
223,3,8:11.0,Offensive rebound by Z. Randolph,,62,71
224,3,8:10.0,W. Cauley-Stein misses 2-pt layup from 1 ft (block by T. Gibson),,62,71
225,3,8:08.0,Offensive rebound by Team,,62,71
226,3,7:59.0,Personal foul by A. Wiggins (drawn by G. Temple),,62,71
227,3,7:47.0,J. Jackson makes 2-pt hook shot from 4 ft (assist by G. Temple),,64,71
228,3,7:20.0,,J. Teague misses 3-pt jump shot from 25 ft,64,71
229,3,7:17.0,Defensive rebound by G. Temple,,64,71
230,3,7:13.0,Turnover by W. Cauley-Stein (lost ball; steal by J. Teague),,64,71
231,3,7:04.0,,J. Butler makes 2-pt layup from 2 ft,64,73
232,3,7:04.0,,Shooting foul by G. Temple (drawn by J. Butler),64,73
233,3,7:04.0,,J. Butler makes free throw 1 of 1,64,74
234,3,6:50.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,64,74
235,3,6:48.0,,Defensive rebound by Team,64,74
236,3,6:48.0,,Minnesota full timeout,64,74
237,3,6:48.0,,G. Dieng enters the game for T. Gibson,64,74
238,3,6:30.0,,J. Teague makes 3-pt jump shot from 25 ft (assist by K. Towns),64,77
239,3,6:11.0,Z. Randolph misses 2-pt layup from 3 ft,,64,77
240,3,6:09.0,,Defensive rebound by J. Butler,64,77
241,3,5:54.0,,J. Teague misses 3-pt jump shot from 26 ft,64,77
242,3,5:52.0,,Offensive rebound by K. Towns,64,77
243,3,5:46.0,,J. Butler misses 2-pt layup from 2 ft,64,77
244,3,5:45.0,,Offensive rebound by K. Towns,64,77
245,3,5:45.0,,K. Towns misses 2-pt layup at rim,64,77
246,3,5:45.0,,Offensive rebound by K. Towns,64,77
247,3,5:45.0,,K. Towns makes 2-pt layup at rim,64,79
248,3,5:45.0,,Shooting foul by W. Cauley-Stein (drawn by K. Towns),64,79
249,3,5:45.0,K. Koufos enters the game for W. Cauley-Stein,,64,79
250,3,5:45.0,,K. Towns makes free throw 1 of 1,64,80
251,3,5:36.0,Turnover by Z. Randolph (bad pass; steal by G. Dieng),,64,80
252,3,5:26.0,,K. Towns makes 2-pt jump shot from 14 ft (assist by J. Teague),64,82
253,3,5:20.0,Sacramento full timeout,,64,82
254,3,5:06.0,G. Hill misses 2-pt jump shot from 17 ft,,64,82
255,3,5:03.0,,Defensive rebound by G. Dieng,64,82
256,3,4:53.0,,J. Butler makes 2-pt jump shot from 19 ft (assist by J. Teague),64,84
257,3,4:46.0,B. Bogdanović enters the game for J. Jackson,,64,84
258,3,4:40.0,K. Koufos makes 2-pt layup from 2 ft (assist by G. Temple),,66,84
259,3,4:25.0,,J. Butler makes 2-pt layup at rim,66,86
260,3,4:25.0,,Shooting foul by G. Temple (drawn by J. Butler),66,86
261,3,4:25.0,,J. Butler makes free throw 1 of 1,66,87
262,3,4:16.0,G. Temple misses 3-pt jump shot from 25 ft,,66,87
263,3,4:14.0,,Defensive rebound by K. Towns,66,87
264,3,4:14.0,,Personal foul by Z. Randolph (drawn by K. Towns),66,87
265,3,4:14.0,,K. Towns misses free throw 1 of 2,66,87
266,3,4:14.0,,Offensive rebound by Team,66,87
267,3,4:14.0,,K. Towns makes free throw 2 of 2,66,88
268,3,3:53.0,G. Temple misses 3-pt jump shot from 27 ft,,66,88
269,3,3:50.0,,Defensive rebound by K. Towns,66,88
270,3,3:40.0,,K. Towns misses 3-pt jump shot from 26 ft,66,88
271,3,3:37.0,Defensive rebound by K. Koufos,,66,88
272,3,3:27.0,K. Koufos misses 2-pt layup from 2 ft (block by K. Towns),,66,88
273,3,3:24.0,,Defensive rebound by J. Butler,66,88
274,3,3:15.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by J. Butler),66,90
275,3,2:56.0,Turnover by G. Hill (bad pass; steal by G. Dieng),,66,90
276,3,2:37.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by K. Towns),66,93
277,3,2:37.0,Sacramento full timeout,,66,93
278,3,2:37.0,,J. Crawford enters the game for J. Butler,66,93
279,3,2:37.0,F. Mason enters the game for G. Hill,,66,93
280,3,2:37.0,V. Carter enters the game for G. Temple,,66,93
281,3,2:37.0,B. Hield enters the game for Z. Randolph,,66,93
282,3,2:20.0,K. Koufos makes 2-pt hook shot from 4 ft (assist by F. Mason),,68,93
283,3,2:20.0,Shooting foul by J. Crawford (drawn by K. Koufos),,68,93
284,3,2:20.0,,M. Georges-Hunt enters the game for K. Towns,68,93
285,3,2:20.0,K. Koufos makes free throw 1 of 1,,69,93
286,3,2:11.0,,A. Wiggins makes 2-pt jump shot from 14 ft (assist by J. Teague),69,95
287,3,1:57.0,V. Carter misses 3-pt jump shot from 27 ft,,69,95
288,3,1:54.0,,Defensive rebound by G. Dieng,69,95
289,3,1:37.0,,A. Wiggins misses 2-pt jump shot from 21 ft,69,95
290,3,1:34.0,Defensive rebound by V. Carter,,69,95
291,3,1:27.0,F. Mason misses 2-pt layup at rim,,69,95
292,3,1:23.0,Offensive rebound by K. Koufos,,69,95
293,3,1:23.0,K. Koufos makes 2-pt layup at rim,,71,95
294,3,1:00.0,,J. Crawford misses 2-pt jump shot from 19 ft,71,95
295,3,0:57.0,Defensive rebound by K. Koufos,,71,95
296,3,0:40.0,B. Hield misses 3-pt jump shot from 22 ft,,71,95
297,3,0:38.0,Offensive rebound by F. Mason,,71,95
298,3,0:30.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,71,95
299,3,0:27.0,,Defensive rebound by G. Dieng,71,95
300,3,0:07.0,,A. Wiggins misses 2-pt jump shot from 12 ft,71,95
301,3,0:04.0,Defensive rebound by B. Bogdanović,,71,95
302,3,0:01.0,Personal take foul by M. Georges-Hunt (drawn by B. Bogdanović),,71,95
303,3,0:00.0,F. Mason misses 3-pt jump shot from 26 ft,,71,95
304,3,0:00.0,Offensive rebound by Team,,71,95
305,4,11:51.0,Turnover by B. Bogdanović (out of bounds lost ball),,71,95
306,4,11:38.0,,J. Crawford misses 3-pt jump shot from 23 ft,71,95
307,4,11:35.0,Defensive rebound by B. Bogdanović,,71,95
308,4,11:26.0,V. Carter misses 2-pt jump shot from 14 ft,,71,95
309,4,11:24.0,,Defensive rebound by T. Jones,71,95
310,4,11:19.0,,Turnover by T. Jones (bad pass; steal by V. Carter),71,95
311,4,11:14.0,Personal block foul by T. Jones (drawn by F. Mason),,71,95
312,4,11:02.0,B. Bogdanović misses 2-pt jump shot from 19 ft,,71,95
313,4,10:58.0,,Defensive rebound by J. Butler,71,95
314,4,10:49.0,,M. Georges-Hunt misses 3-pt jump shot from 27 ft,71,95
315,4,10:46.0,Defensive rebound by B. Bogdanović,,71,95
316,4,10:38.0,K. Koufos misses 2-pt hook shot from 3 ft,,71,95
317,4,10:34.0,,Defensive rebound by M. Georges-Hunt,71,95
318,4,10:19.0,,J. Butler makes 2-pt jump shot from 12 ft,71,97
319,4,10:05.0,B. Hield makes 3-pt jump shot from 24 ft (assist by F. Mason),,74,97
320,4,9:40.0,,G. Dieng misses 2-pt jump shot from 18 ft,74,97
321,4,9:38.0,Defensive rebound by F. Mason,,74,97
322,4,9:32.0,F. Mason misses 2-pt jump shot from 6 ft,,74,97
323,4,9:30.0,Offensive rebound by K. Koufos,,74,97
324,4,9:30.0,K. Koufos makes 2-pt layup at rim,,76,97
325,4,9:30.0,,Minnesota full timeout,76,97
326,4,9:16.0,,Personal block foul by V. Carter (drawn by M. Georges-Hunt),76,97
327,4,9:05.0,,G. Dieng misses 2-pt jump shot from 19 ft,76,97
328,4,9:03.0,Defensive rebound by B. Hield,,76,97
329,4,8:47.0,F. Mason misses 2-pt jump shot from 8 ft,,76,97
330,4,8:44.0,,Defensive rebound by J. Butler,76,97
331,4,8:34.0,,Personal foul by K. Koufos (drawn by G. Dieng),76,97
332,4,8:34.0,,K. Towns enters the game for G. Dieng,76,97
333,4,8:22.0,,J. Butler misses 2-pt jump shot from 18 ft,76,97
334,4,8:18.0,Defensive rebound by V. Carter,,76,97
335,4,8:10.0,B. Hield misses 3-pt jump shot from 24 ft,,76,97
336,4,8:09.0,,Defensive rebound by J. Butler,76,97
337,4,7:58.0,,M. Georges-Hunt makes 2-pt layup from 1 ft (assist by J. Butler),76,99
338,4,7:42.0,Personal foul by T. Jones (drawn by K. Koufos),,76,99
339,4,7:42.0,,J. Teague enters the game for T. Jones,76,99
340,4,7:34.0,Personal foul by K. Towns (drawn by B. Bogdanović),,76,99
341,4,7:24.0,B. Hield makes 3-pt jump shot from 24 ft,,79,99
342,4,7:01.0,,K. Towns misses 3-pt jump shot from 25 ft,79,99
343,4,6:59.0,Defensive rebound by F. Mason,,79,99
344,4,6:55.0,B. Hield misses 3-pt jump shot from 24 ft,,79,99
345,4,6:53.0,Offensive rebound by K. Koufos,,79,99
346,4,6:43.0,F. Mason makes 2-pt layup from 2 ft,,81,99
347,4,6:30.0,,Shooting foul by B. Hield (drawn by J. Butler),81,99
348,4,6:30.0,,J. Butler makes free throw 1 of 2,81,100
349,4,6:30.0,,A. Wiggins enters the game for J. Crawford,81,100
350,4,6:30.0,,J. Butler makes free throw 2 of 2,81,101
351,4,6:18.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by K. Koufos),,84,101
352,4,5:59.0,,J. Teague makes 2-pt layup at rim (assist by J. Butler),84,103
353,4,5:45.0,F. Mason misses 2-pt jump shot from 20 ft,,84,103
354,4,5:44.0,,Defensive rebound by Team,84,103
355,4,5:44.0,Loose ball foul by K. Koufos (drawn by J. Butler),,84,103
356,4,5:44.0,,T. Gibson enters the game for M. Georges-Hunt,84,103
357,4,5:44.0,S. Labissière enters the game for K. Koufos,,84,103
358,4,5:31.0,,Shooting foul by S. Labissière (drawn by K. Towns),84,103
359,4,5:31.0,,K. Towns misses free throw 1 of 2,84,103
360,4,5:31.0,,Offensive rebound by Team,84,103
361,4,5:31.0,,T. Jones enters the game for J. Teague,84,103
362,4,5:31.0,J. Jackson enters the game for V. Carter,,84,103
363,4,5:31.0,M. Richardson enters the game for B. Hield,,84,103
364,4,5:31.0,,K. Towns misses free throw 2 of 2,84,103
365,4,5:29.0,Defensive rebound by M. Richardson,,84,103
366,4,5:09.0,S. Labissière makes 2-pt layup from 1 ft (assist by F. Mason),,86,103
367,4,4:47.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Butler),86,106
368,4,4:35.0,Personal foul by K. Towns (drawn by S. Labissière),,86,106
369,4,4:23.0,J. Jackson misses 2-pt layup at rim,,86,106
370,4,4:20.0,,Defensive rebound by T. Gibson,86,106
371,4,4:10.0,,Turnover by A. Wiggins (bad pass),86,106
372,4,3:56.0,F. Mason misses 2-pt layup from 1 ft (block by J. Butler),,86,106
373,4,3:53.0,,Defensive rebound by K. Towns,86,106
374,4,3:48.0,,T. Gibson misses 2-pt layup from 1 ft (block by S. Labissière),86,106
375,4,3:48.0,,Offensive rebound by T. Gibson,86,106
376,4,3:43.0,,T. Gibson makes 2-pt dunk from 1 ft,86,108
