,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
50,1,5:34.0,,Personal foul by M. James (drawn by P. Beverley),12,14
51,1,5:20.0,,B. Griffin misses 2-pt layup from 3 ft,12,14
52,1,5:15.0,Defensive rebound by D. Booker,,12,14
53,1,5:13.0,M. James misses 3-pt jump shot from 25 ft,,12,14
54,1,5:07.0,,Defensive rebound by D. Jordan,12,14
55,1,5:05.0,,Personal foul by M. Chriss (drawn by B. Griffin),12,14
56,1,4:53.0,,P. Beverley makes 2-pt layup at rim,12,16
57,1,4:35.0,Personal block foul by D. Gallinari (drawn by T. Warren),,12,16
58,1,4:26.0,M. Chriss misses 2-pt jump shot from 6 ft,,12,16
59,1,4:23.0,,Defensive rebound by D. Jordan,12,16
60,1,4:13.0,,Turnover by B. Griffin (traveling),12,16
61,1,4:13.0,,L. Williams enters the game for D. Gallinari,12,16
62,1,4:13.0,,W. Johnson enters the game for P. Beverley,12,16
63,1,4:13.0,A. Len enters the game for T. Chandler,,12,16
64,1,3:55.0,Personal foul by W. Johnson (drawn by D. Booker),,12,16
65,1,3:47.0,D. Booker makes 2-pt jump shot from 8 ft (assist by M. James),,14,16
66,1,3:30.0,,B. Griffin misses 3-pt jump shot from 24 ft,14,16
67,1,3:26.0,Defensive rebound by M. James,,14,16
68,1,3:22.0,Shooting foul by W. Johnson (drawn by A. Len),,14,16
69,1,3:22.0,A. Len makes free throw 1 of 2,,15,16
70,1,3:22.0,,W. Reed enters the game for D. Jordan,15,16
71,1,3:22.0,J. Jackson enters the game for T. Warren,,15,16
72,1,3:22.0,A. Len makes free throw 2 of 2,,16,16
73,1,2:59.0,,Turnover by B. Griffin (bad pass; steal by M. Chriss),16,16
74,1,2:56.0,Turnover by M. Chriss (traveling),,16,16
75,1,2:56.0,Phoenix full timeout,,16,16
76,1,2:44.0,,Turnover by A. Rivers (lost ball; steal by M. James),16,16
77,1,2:42.0,Turnover by A. Len (bad pass; steal by W. Reed),,16,16
78,1,2:35.0,,W. Reed makes 2-pt hook shot from 5 ft (assist by L. Williams),16,18
79,1,2:19.0,,Offensive charge foul by J. Jackson (drawn by W. Reed),16,18
80,1,2:19.0,Turnover by J. Jackson (offensive foul),,16,18
81,1,2:19.0,,D. Gallinari enters the game for B. Griffin,16,18
82,1,2:00.0,,A. Rivers misses 3-pt jump shot from 26 ft,16,18
83,1,1:55.0,Defensive rebound by D. Booker,,16,18
84,1,1:47.0,Turnover by M. James (lost ball; steal by A. Rivers),,16,18
85,1,1:36.0,,A. Rivers makes 2-pt layup from 1 ft (assist by W. Johnson),16,20
86,1,1:18.0,Personal foul by A. Rivers (drawn by D. Booker),,16,20
87,1,1:18.0,D. Booker makes free throw 1 of 2,,17,20
88,1,1:18.0,D. Booker makes free throw 2 of 2,,18,20
89,1,1:01.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by W. Johnson),18,23
90,1,0:51.0,D. Booker misses 2-pt jump shot from 11 ft,,18,23
91,1,0:46.0,,Defensive rebound by W. Reed,18,23
92,1,0:38.0,,Turnover by L. Williams (lost ball; steal by J. Jackson),18,23
93,1,0:33.0,M. James misses 2-pt jump shot from 9 ft,,18,23
94,1,0:27.0,,Defensive rebound by W. Johnson,18,23
95,1,0:26.0,,W. Johnson misses 3-pt jump shot from 24 ft,18,23
96,1,0:21.0,Defensive rebound by A. Len,,18,23
97,1,0:01.0,D. Booker misses 3-pt jump shot from 26 ft,,18,23
98,1,0:01.0,,Defensive rebound by L. Williams,18,23
99,2,11:47.0,D. Bender misses 3-pt jump shot from 23 ft,,18,23
100,2,11:42.0,Offensive rebound by A. Len,,18,23
101,2,11:41.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by A. Len),,21,23
102,2,11:19.0,,A. Rivers misses 2-pt jump shot from 13 ft,21,23
103,2,11:16.0,Defensive rebound by A. Len,,21,23
104,2,11:09.0,Turnover by J. Jackson (bad pass; steal by W. Johnson),,21,23
105,2,10:57.0,,D. Gallinari makes 3-pt jump shot from 24 ft (assist by A. Rivers),21,26
106,2,10:43.0,Turnover by T. Daniels (bad pass),,21,26
107,2,10:25.0,,W. Johnson misses 2-pt jump shot from 13 ft,21,26
108,2,10:24.0,Defensive rebound by Team,,21,26
109,2,10:24.0,,Loose ball foul by W. Reed (drawn by D. Bender),21,26
110,2,10:06.0,J. Jackson misses 2-pt jump shot from 2 ft,,21,26
111,2,10:06.0,Offensive rebound by Team,,21,26
112,2,10:06.0,,Loose ball foul by W. Johnson (drawn by A. Len),21,26
113,2,10:06.0,,P. Beverley enters the game for W. Johnson,21,26
114,2,10:01.0,T. Daniels makes 2-pt jump shot from 10 ft (assist by E. Bledsoe),,23,26
115,2,9:50.0,,L. Williams misses 3-pt jump shot from 24 ft,23,26
116,2,9:47.0,,Offensive rebound by Team,23,26
117,2,9:47.0,,D. Jordan enters the game for W. Reed,23,26
118,2,9:36.0,,L. Williams makes 2-pt jump shot from 13 ft (assist by P. Beverley),23,28
119,2,9:36.0,,Shooting foul by T. Daniels (drawn by L. Williams),23,28
120,2,9:36.0,,L. Williams makes free throw 1 of 1,23,29
121,2,9:18.0,A. Len misses 2-pt jump shot from 18 ft,,23,29
122,2,9:14.0,,Defensive rebound by D. Gallinari,23,29
123,2,8:54.0,,P. Beverley makes 2-pt layup from 1 ft,23,31
124,2,8:54.0,Phoenix full timeout,,23,31
125,2,8:40.0,T. Daniels misses 2-pt jump shot from 12 ft,,23,31
126,2,8:37.0,,Defensive rebound by D. Gallinari,23,31
127,2,8:27.0,,P. Beverley makes 2-pt layup at rim,23,33
128,2,8:15.0,Turnover by D. Bender (step out of bounds),,23,33
129,2,8:04.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by A. Rivers),23,35
130,2,7:47.0,Shooting foul by D. Jordan (drawn by J. Jackson),,23,35
131,2,7:47.0,J. Jackson makes free throw 1 of 2,,24,35
132,2,7:47.0,D. Booker enters the game for T. Daniels,,24,35
133,2,7:47.0,T. Warren enters the game for D. Bender,,24,35
134,2,7:47.0,J. Jackson makes free throw 2 of 2,,25,35
135,2,7:38.0,,L. Williams misses 2-pt layup from 1 ft,25,35
136,2,7:36.0,Defensive rebound by A. Len,,25,35
137,2,7:34.0,Personal foul by L. Williams (drawn by D. Booker),,25,35
138,2,7:34.0,,M. Teodosić enters the game for L. Williams,25,35
139,2,7:34.0,,B. Griffin enters the game for A. Rivers,25,35
140,2,7:16.0,J. Jackson misses 2-pt jump shot from 14 ft,,25,35
141,2,7:13.0,,Defensive rebound by B. Griffin,25,35
142,2,7:02.0,,Shooting foul by T. Warren (drawn by B. Griffin),25,35
143,2,7:02.0,,B. Griffin makes free throw 1 of 2,25,36
144,2,7:02.0,,B. Griffin makes free throw 2 of 2,25,37
145,2,6:39.0,Turnover by E. Bledsoe (bad pass; steal by P. Beverley),,25,37
146,2,6:36.0,,Shooting foul by T. Warren (drawn by B. Griffin),25,37
147,2,6:36.0,,B. Griffin makes free throw 1 of 2,25,38
148,2,6:36.0,M. Chriss enters the game for T. Warren,,25,38
149,2,6:36.0,T. Chandler enters the game for A. Len,,25,38
150,2,6:36.0,,B. Griffin makes free throw 2 of 2,25,39
151,2,6:23.0,M. Chriss makes 3-pt jump shot from 26 ft (assist by D. Booker),,28,39
152,2,6:14.0,Offensive charge foul by P. Beverley (drawn by M. Chriss),,28,39
153,2,6:14.0,,Turnover by P. Beverley (offensive foul),28,39
154,2,5:50.0,E. Bledsoe makes 2-pt jump shot from 17 ft,,30,39
155,2,5:39.0,,Def 3 sec tech foul by T. Chandler,30,39
156,2,5:39.0,,D. Gallinari makes technical free throw,30,40
157,2,5:36.0,,Personal foul by D. Booker (drawn by M. Teodosić),30,40
158,2,5:27.0,,B. Griffin makes 2-pt layup from 2 ft,30,42
159,2,5:11.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by D. Booker),,33,42
160,2,4:54.0,,D. Gallinari misses 2-pt jump shot from 13 ft,33,42
161,2,4:47.0,,Offensive rebound by D. Jordan,33,42
162,2,4:47.0,,D. Jordan makes 2-pt layup at rim,33,44
163,2,4:32.0,D. Booker makes 2-pt jump shot from 5 ft,,35,44
164,2,4:17.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by M. Teodosić),35,47
165,2,3:57.0,D. Booker misses 2-pt jump shot from 16 ft,,35,47
166,2,3:53.0,Offensive rebound by D. Booker,,35,47
167,2,3:51.0,D. Booker makes 2-pt jump shot from 11 ft,,37,47
168,2,3:31.0,,D. Gallinari misses 3-pt jump shot from 24 ft,37,47
169,2,3:28.0,Defensive rebound by D. Booker,,37,47
170,2,3:26.0,D. Booker misses 2-pt jump shot from 15 ft,,37,47
171,2,3:22.0,,Defensive rebound by D. Gallinari,37,47
172,2,3:08.0,,M. Teodosić makes 3-pt jump shot from 25 ft (assist by B. Griffin),37,50
173,2,2:52.0,M. Chriss misses 3-pt jump shot from 23 ft,,37,50
174,2,2:49.0,,Defensive rebound by P. Beverley,37,50
175,2,2:40.0,,D. Gallinari misses 3-pt jump shot from 26 ft,37,50
176,2,2:35.0,Defensive rebound by T. Chandler,,37,50
177,2,2:34.0,D. Booker makes 2-pt layup from 2 ft (assist by J. Jackson),,39,50
178,2,2:34.0,,LA Clippers full timeout,39,50
179,2,2:34.0,,A. Rivers enters the game for M. Teodosić,39,50
180,2,2:34.0,T. Warren enters the game for M. Chriss,,39,50
181,2,2:19.0,,Turnover by B. Griffin (lost ball; steal by J. Jackson),39,50
182,2,2:06.0,Turnover by D. Booker (bad pass; steal by P. Beverley),,39,50
183,2,2:01.0,,Shooting foul by J. Jackson (drawn by B. Griffin),39,50
184,2,2:01.0,,B. Griffin makes free throw 1 of 2,39,51
185,2,2:01.0,M. Chriss enters the game for J. Jackson,,39,51
186,2,2:01.0,,B. Griffin makes free throw 2 of 2,39,52
187,2,1:38.0,M. Chriss misses 2-pt layup from 2 ft,,39,52
188,2,1:33.0,Offensive rebound by T. Chandler,,39,52
189,2,1:33.0,T. Chandler misses 2-pt layup at rim,,39,52
190,2,1:33.0,Offensive rebound by T. Chandler,,39,52
191,2,1:28.0,T. Chandler makes 2-pt layup at rim,,41,52
192,2,1:28.0,,Shooting foul by T. Warren (drawn by P. Beverley),41,52
193,2,1:28.0,,P. Beverley makes free throw 1 of 2,41,53
194,2,1:28.0,,L. Williams enters the game for D. Gallinari,41,53
195,2,1:28.0,T. Daniels enters the game for T. Warren,,41,53
196,2,1:28.0,,P. Beverley misses free throw 2 of 2,41,53
197,2,1:25.0,Defensive rebound by T. Chandler,,41,53
198,2,1:13.0,Shooting foul by A. Rivers (drawn by E. Bledsoe),,41,53
199,2,1:13.0,E. Bledsoe makes free throw 1 of 2,,42,53
200,2,1:13.0,E. Bledsoe makes free throw 2 of 2,,43,53
201,2,1:01.0,,L. Williams misses 3-pt jump shot from 23 ft,43,53
202,2,0:59.0,Defensive rebound by M. Chriss,,43,53
203,2,0:51.0,Shooting foul by B. Griffin (drawn by M. Chriss),,43,53
204,2,0:51.0,M. Chriss makes free throw 1 of 2,,44,53
205,2,0:51.0,M. Chriss misses free throw 2 of 2,,44,53
206,2,0:48.0,,Defensive rebound by D. Jordan,44,53
207,2,0:37.0,,A. Rivers misses 2-pt layup from 1 ft,44,53
208,2,0:33.0,Defensive rebound by T. Chandler,,44,53
209,2,0:33.0,,Offensive charge foul by E. Bledsoe (drawn by P. Beverley),44,53
210,2,0:33.0,Turnover by E. Bledsoe (offensive foul),,44,53
211,2,0:28.0,,P. Beverley makes 2-pt jump shot from 1 ft,44,55
212,2,0:04.0,E. Bledsoe misses 2-pt layup from 2 ft,,44,55
213,2,0:04.0,Offensive rebound by Team,,44,55
214,2,0:04.0,Turnover by Team (shot clock),,44,55
215,2,0:00.0,,B. Griffin makes 3-pt jump shot from 26 ft,44,58
216,3,11:46.0,D. Booker misses 3-pt jump shot from 25 ft,,44,58
217,3,11:41.0,,Defensive rebound by B. Griffin,44,58
218,3,11:34.0,,B. Griffin misses 2-pt jump shot from 6 ft,44,58
219,3,11:31.0,Defensive rebound by T. Warren,,44,58
220,3,11:26.0,J. Jackson misses 3-pt jump shot from 25 ft,,44,58
221,3,11:22.0,,Defensive rebound by D. Jordan,44,58
222,3,11:15.0,,P. Beverley misses 2-pt layup from 1 ft,44,58
223,3,11:12.0,Defensive rebound by T. Chandler,,44,58
224,3,11:10.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,44,58
225,3,11:04.0,,Defensive rebound by P. Beverley,44,58
226,3,10:47.0,,D. Gallinari misses 2-pt jump shot from 10 ft,44,58
227,3,10:44.0,Defensive rebound by T. Chandler,,44,58
228,3,10:23.0,J. Jackson misses 3-pt jump shot from 27 ft,,44,58
229,3,10:19.0,,Defensive rebound by B. Griffin,44,58
230,3,10:03.0,,D. Jordan misses 2-pt hook shot from 7 ft,44,58
231,3,10:00.0,Defensive rebound by T. Warren,,44,58
232,3,9:47.0,J. Jackson misses 3-pt jump shot from 25 ft,,44,58
233,3,9:43.0,,Defensive rebound by B. Griffin,44,58
234,3,9:35.0,,Personal foul by J. Jackson (drawn by D. Gallinari),44,58
235,3,9:23.0,,B. Griffin makes 2-pt jump shot from 20 ft,44,60
236,3,9:02.0,T. Warren misses 2-pt jump shot from 7 ft,,44,60
237,3,8:59.0,,Defensive rebound by D. Gallinari,44,60
238,3,8:56.0,,Turnover by D. Gallinari (bad pass; steal by J. Jackson),44,60
239,3,8:52.0,J. Jackson misses 2-pt layup at rim (block by B. Griffin),,44,60
240,3,8:48.0,,Defensive rebound by D. Gallinari,44,60
241,3,8:40.0,,Shooting foul by T. Warren (drawn by B. Griffin),44,60
242,3,8:40.0,,B. Griffin makes free throw 1 of 2,44,61
243,3,8:40.0,M. Chriss enters the game for T. Warren,,44,61
244,3,8:40.0,,B. Griffin makes free throw 2 of 2,44,62
245,3,8:29.0,Turnover by E. Bledsoe (bad pass; steal by B. Griffin),,44,62
246,3,8:29.0,,Shooting foul by M. Chriss (drawn by B. Griffin),44,62
247,3,8:29.0,,B. Griffin makes free throw 1 of 2,44,63
248,3,8:29.0,,B. Griffin makes free throw 2 of 2,44,64
249,3,8:29.0,Phoenix full timeout,,44,64
250,3,8:12.0,J. Jackson misses 2-pt jump shot from 4 ft,,44,64
251,3,8:10.0,,Defensive rebound by B. Griffin,44,64
252,3,8:06.0,,D. Gallinari misses 3-pt jump shot from 24 ft,44,64
253,3,8:00.0,,Offensive rebound by D. Jordan,44,64
254,3,8:00.0,,D. Jordan misses 2-pt layup at rim,44,64
255,3,7:59.0,Defensive rebound by T. Chandler,,44,64
256,3,7:55.0,T. Chandler makes 2-pt layup at rim (assist by E. Bledsoe),,46,64
257,3,7:39.0,,Shooting foul by M. Chriss (drawn by A. Rivers),46,64
258,3,7:39.0,,A. Rivers misses free throw 1 of 2,46,64
259,3,7:39.0,,Offensive rebound by Team,46,64
260,3,7:39.0,,A. Rivers makes free throw 2 of 2,46,65
261,3,7:17.0,D. Booker misses 2-pt jump shot from 7 ft,,46,65
262,3,7:14.0,,Defensive rebound by D. Jordan,46,65
263,3,7:01.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by B. Griffin),46,68
264,3,6:54.0,Personal foul by P. Beverley (drawn by E. Bledsoe),,46,68
265,3,6:45.0,Turnover by E. Bledsoe (lost ball; steal by P. Beverley),,46,68
266,3,6:41.0,,B. Griffin makes 2-pt dunk from 1 ft (assist by D. Gallinari),46,70
267,3,6:40.0,Phoenix full timeout,,46,70
268,3,6:40.0,A. Len enters the game for M. Chriss,,46,70
269,3,6:24.0,Personal foul by P. Beverley (drawn by A. Len),,46,70
270,3,6:12.0,Turnover by D. Booker (bad pass; steal by P. Beverley),,46,70
271,3,6:07.0,,D. Jordan makes 2-pt dunk at rim (assist by P. Beverley),46,72
272,3,5:55.0,Personal foul by D. Gallinari (drawn by A. Len),,46,72
273,3,5:55.0,M. James enters the game for E. Bledsoe,,46,72
274,3,5:48.0,M. James makes 2-pt jump shot from 11 ft (assist by A. Len),,48,72
275,3,5:42.0,,Turnover by P. Beverley (bad pass),48,72
276,3,5:37.0,Personal foul by A. Rivers (drawn by D. Booker),,48,72
277,3,5:26.0,A. Len makes 2-pt layup from 2 ft,,50,72
278,3,5:08.0,,A. Rivers misses 2-pt jump shot from 14 ft,50,72
279,3,5:04.0,,Offensive rebound by A. Rivers,50,72
280,3,5:03.0,,Personal foul by A. Len (drawn by B. Griffin),50,72
281,3,5:03.0,,L. Williams enters the game for A. Rivers,50,72
282,3,5:03.0,,B. Griffin makes free throw 1 of 2,50,73
283,3,5:03.0,,B. Griffin misses free throw 2 of 2,50,73
284,3,5:00.0,Defensive rebound by T. Chandler,,50,73
285,3,4:42.0,A. Len makes 2-pt dunk from 1 ft (assist by M. James),,52,73
286,3,4:42.0,Shooting foul by L. Williams (drawn by A. Len),,52,73
287,3,4:42.0,A. Len makes free throw 1 of 1,,53,73
288,3,4:20.0,,D. Gallinari misses 3-pt jump shot from 26 ft,53,73
289,3,4:17.0,,Offensive rebound by D. Jordan,53,73
290,3,4:17.0,,Shooting foul by M. James (drawn by L. Williams),53,73
291,3,4:17.0,,L. Williams makes free throw 1 of 2,53,74
292,3,4:17.0,,L. Williams misses free throw 2 of 2,53,74
293,3,4:14.0,Defensive rebound by T. Chandler,,53,74
294,3,4:01.0,A. Len misses 2-pt jump shot from 20 ft,,53,74
295,3,3:56.0,,Defensive rebound by D. Jordan,53,74
296,3,3:51.0,,D. Gallinari makes 2-pt dunk at rim,53,76
297,3,3:42.0,Personal foul by P. Beverley (drawn by D. Booker),,53,76
298,3,3:42.0,D. Booker makes free throw 1 of 2,,54,76
299,3,3:42.0,,A. Rivers enters the game for P. Beverley,54,76
300,3,3:42.0,D. Booker misses free throw 2 of 2,,54,76
301,3,3:40.0,,Defensive rebound by D. Gallinari,54,76
302,3,3:27.0,,B. Griffin makes 2-pt layup at rim,54,78
303,3,3:03.0,M. James misses 2-pt jump shot from 2 ft,,54,78
304,3,3:00.0,,Defensive rebound by D. Gallinari,54,78
305,3,2:59.0,,D. Gallinari misses 3-pt jump shot from 25 ft,54,78
306,3,2:55.0,Defensive rebound by M. James,,54,78
307,3,2:44.0,Shooting foul by D. Jordan (drawn by J. Jackson),,54,78
308,3,2:44.0,J. Jackson misses free throw 1 of 2,,54,78
309,3,2:44.0,Offensive rebound by Team,,54,78
310,3,2:44.0,,W. Johnson enters the game for D. Jordan,54,78
311,3,2:44.0,,W. Reed enters the game for D. Gallinari,54,78
312,3,2:44.0,T. Warren enters the game for T. Chandler,,54,78
313,3,2:44.0,J. Jackson misses free throw 2 of 2,,54,78
314,3,2:41.0,,Defensive rebound by B. Griffin,54,78
315,3,2:33.0,,A. Rivers misses 3-pt jump shot from 26 ft,54,78
316,3,2:32.0,,Offensive rebound by B. Griffin,54,78
317,3,2:32.0,,Personal foul by J. Jackson (drawn by B. Griffin),54,78
318,3,2:32.0,,B. Griffin makes free throw 1 of 2,54,79
319,3,2:32.0,D. Bender enters the game for J. Jackson,,54,79
320,3,2:32.0,,B. Griffin misses free throw 2 of 2,54,79
321,3,2:29.0,Defensive rebound by A. Len,,54,79
322,3,2:22.0,M. James makes 2-pt layup from 1 ft,,56,79
323,3,2:22.0,Shooting foul by W. Reed (drawn by M. James),,56,79
324,3,2:22.0,M. James makes free throw 1 of 1,,57,79
325,3,2:08.0,,L. Williams misses 2-pt jump shot from 9 ft,57,79
326,3,2:00.0,,Offensive rebound by W. Reed,57,79
327,3,2:00.0,,W. Reed makes 2-pt layup at rim,57,81
328,3,1:51.0,D. Booker misses 2-pt jump shot from 15 ft,,57,81
329,3,1:47.0,,Defensive rebound by W. Reed,57,81
330,3,1:44.0,,B. Griffin misses 2-pt layup from 2 ft,57,81
331,3,1:44.0,Defensive rebound by A. Len,,57,81
332,3,1:44.0,Personal foul by B. Griffin (drawn by A. Len),,57,81
333,3,1:44.0,A. Len misses free throw 1 of 2,,57,81
334,3,1:44.0,Offensive rebound by Team,,57,81
335,3,1:44.0,,S. Dekker enters the game for B. Griffin,57,81
336,3,1:44.0,A. Len makes free throw 2 of 2,,58,81
337,3,1:25.0,,A. Rivers makes 2-pt layup from 1 ft,58,83
338,3,1:10.0,D. Booker makes 2-pt jump shot from 15 ft (assist by M. James),,60,83
339,3,1:00.0,,L. Williams makes 2-pt layup from 2 ft,60,85
340,3,0:52.0,A. Len makes 2-pt dunk from 1 ft (assist by M. James),,62,85
341,3,0:36.0,,S. Dekker makes 3-pt jump shot from 25 ft,62,88
342,3,0:28.0,,Offensive charge foul by T. Warren (drawn by W. Reed),62,88
343,3,0:28.0,Turnover by T. Warren (offensive foul),,62,88
344,3,0:08.0,,W. Reed makes 2-pt dunk from 1 ft (assist by L. Williams),62,90
345,3,0:02.0,Personal block foul by W. Reed (drawn by M. James),,62,90
346,3,0:02.0,M. James makes free throw 1 of 2,,63,90
347,3,0:02.0,M. James makes free throw 2 of 2,,64,90
348,4,11:44.0,,W. Reed makes 2-pt dunk at rim (assist by A. Rivers),64,92
349,4,11:20.0,M. James misses 2-pt jump shot from 20 ft,,64,92
350,4,11:17.0,,Defensive rebound by W. Johnson,64,92
351,4,11:10.0,,W. Reed makes 2-pt layup at rim (assist by L. Williams),64,94
352,4,11:10.0,Phoenix full timeout,,64,94
353,4,10:58.0,Shooting foul by W. Reed (drawn by A. Len),,64,94
354,4,10:58.0,A. Len makes free throw 1 of 2,,65,94
355,4,10:58.0,A. Len makes free throw 2 of 2,,66,94
356,4,10:44.0,,L. Williams makes 2-pt jump shot from 8 ft (assist by S. Dekker),66,96
357,4,10:17.0,A. Len misses 2-pt hook shot from 5 ft,,66,96
358,4,10:15.0,,Defensive rebound by S. Dekker,66,96
359,4,10:13.0,,Turnover by A. Rivers (out of bounds lost ball),66,96
360,4,9:54.0,T. Warren makes 2-pt jump shot from 13 ft,,68,96
361,4,9:32.0,,S. Dekker misses 2-pt layup from 2 ft (block by A. Len),68,96
362,4,9:28.0,,Offensive rebound by W. Reed,68,96
363,4,9:25.0,,L. Williams misses 3-pt jump shot from 30 ft,68,96
364,4,9:20.0,Defensive rebound by D. Bender,,68,96
365,4,9:14.0,Turnover by D. Bender (bad pass; steal by W. Johnson),,68,96
366,4,9:04.0,,L. Williams makes 2-pt jump shot from 6 ft (assist by A. Rivers),68,98
367,4,8:51.0,T. Warren makes 2-pt jump shot from 11 ft (assist by D. Bender),,70,98
368,4,8:34.0,,W. Reed makes 2-pt jump shot from 5 ft (assist by L. Williams),70,100
369,4,8:22.0,Shooting foul by A. Rivers (drawn by T. Warren),,70,100
370,4,8:22.0,T. Warren misses free throw 1 of 2,,70,100
371,4,8:22.0,Offensive rebound by Team,,70,100
372,4,8:22.0,T. Warren makes free throw 2 of 2,,71,100
373,4,8:05.0,,W. Johnson makes 2-pt jump shot from 22 ft (assist by L. Williams),71,102
374,4,7:55.0,T. Daniels misses 3-pt jump shot from 27 ft,,71,102
375,4,7:53.0,,Defensive rebound by W. Johnson,71,102
376,4,7:49.0,,Shooting foul by T. Warren (drawn by W. Johnson),71,102
377,4,7:49.0,J. Jackson enters the game for T. Warren,,71,102
378,4,7:49.0,,W. Johnson misses free throw 1 of 2,71,102
379,4,7:49.0,,Offensive rebound by Team,71,102
380,4,7:49.0,T. Ulis enters the game for T. Daniels,,71,102
381,4,7:49.0,,W. Johnson makes free throw 2 of 2,71,103
382,4,7:29.0,Shooting foul by W. Johnson (drawn by J. Jackson),,71,103
383,4,7:29.0,J. Jackson misses free throw 1 of 2,,71,103
384,4,7:29.0,Offensive rebound by Team,,71,103
385,4,7:29.0,,M. Harrell enters the game for W. Reed,71,103
386,4,7:29.0,J. Jackson makes free throw 2 of 2,,72,103
387,4,7:20.0,,Shooting foul by M. James (drawn by A. Rivers),72,103
388,4,7:20.0,,A. Rivers misses free throw 1 of 2,72,103
