,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
194,2,4:19.0,Personal foul by W. Matthews (drawn by K. Faried),,34,58
195,2,4:13.0,Shooting foul by Y. Ferrell (drawn by M. Beasley),,34,58
196,2,4:13.0,M. Beasley makes free throw 1 of 2,,35,58
197,2,4:13.0,M. Beasley makes free throw 2 of 2,,36,58
198,2,3:54.0,,H. Barnes misses 2-pt jump shot from 5 ft,36,58
199,2,3:52.0,Defensive rebound by K. Faried,,36,58
200,2,3:45.0,W. Chandler misses 3-pt jump shot from 24 ft,,36,58
201,2,3:42.0,Offensive rebound by K. Faried,,36,58
202,2,3:39.0,W. Chandler misses 2-pt layup from 1 ft,,36,58
203,2,3:38.0,Offensive rebound by W. Chandler,,36,58
204,2,3:38.0,W. Chandler misses 2-pt layup from 1 ft,,36,58
205,2,3:37.0,Offensive rebound by W. Chandler,,36,58
206,2,3:34.0,W. Barton misses 3-pt jump shot from 22 ft,,36,58
207,2,3:33.0,Offensive rebound by M. Beasley,,36,58
208,2,3:33.0,Turnover by M. Beasley (out of bounds lost ball),,36,58
209,2,3:18.0,,D. Smith misses 2-pt jump shot from 22 ft,36,58
210,2,3:15.0,Defensive rebound by W. Chandler,,36,58
211,2,3:09.0,W. Chandler misses 2-pt jump shot from 3 ft,,36,58
212,2,3:09.0,Offensive rebound by K. Faried,,36,58
213,2,3:07.0,K. Faried makes 2-pt dunk at rim,,38,58
214,2,3:07.0,,Dallas full timeout,38,58
215,2,3:07.0,,S. Mejri enters the game for M. Kleber,38,58
216,2,2:48.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,38,58
217,2,2:48.0,Defensive rebound by W. Chandler,,38,58
218,2,2:26.0,K. Faried makes 2-pt jump shot from 6 ft,,40,58
219,2,2:10.0,,W. Matthews misses 3-pt jump shot from 24 ft,40,58
220,2,2:10.0,Defensive rebound by M. Beasley,,40,58
221,2,1:55.0,G. Harris makes 3-pt jump shot from 28 ft (assist by W. Barton),,43,58
222,2,1:32.0,,D. Smith makes 2-pt layup at rim,43,60
223,2,1:17.0,W. Barton misses 2-pt jump shot from 5 ft,,43,60
224,2,1:15.0,,Defensive rebound by S. Mejri,43,60
225,2,1:11.0,,S. Mejri makes 2-pt layup from 1 ft (assist by D. Smith),43,62
226,2,0:54.0,G. Harris makes 2-pt jump shot from 5 ft,,45,62
227,2,0:37.0,,H. Barnes makes 2-pt jump shot from 13 ft,45,64
228,2,0:29.0,W. Barton makes 2-pt hook shot from 4 ft,,47,64
229,2,0:13.0,,Personal foul by K. Faried (drawn by D. Smith),47,64
230,2,0:00.0,,Turnover by H. Barnes (lost ball; steal by G. Harris),47,64
231,3,11:47.0,K. Faried makes 2-pt layup from 1 ft (assist by W. Barton),,49,64
232,3,11:28.0,,H. Barnes makes 2-pt layup from 1 ft (assist by D. Nowitzki),49,66
233,3,11:09.0,K. Faried makes 2-pt jump shot from 15 ft (assist by W. Barton),,51,66
234,3,10:46.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Smith),51,69
235,3,10:36.0,Shooting foul by M. Kleber (drawn by W. Chandler),,51,69
236,3,10:36.0,W. Chandler makes free throw 1 of 2,,52,69
237,3,10:36.0,W. Chandler makes free throw 2 of 2,,53,69
238,3,10:20.0,,D. Smith makes 2-pt layup from 1 ft,53,71
239,3,10:07.0,W. Barton makes 2-pt jump shot from 9 ft,,55,71
240,3,9:40.0,,W. Matthews misses 3-pt jump shot from 24 ft,55,71
241,3,9:36.0,Defensive rebound by K. Faried,,55,71
242,3,9:19.0,Shooting foul by W. Matthews (drawn by J. Murray),,55,71
243,3,9:19.0,J. Murray makes free throw 1 of 2,,56,71
244,3,9:19.0,J. Murray makes free throw 2 of 2,,57,71
245,3,9:02.0,,D. Smith makes 2-pt jump shot from 6 ft,57,73
246,3,8:48.0,J. Murray makes 2-pt jump shot from 20 ft,,59,73
247,3,8:24.0,,H. Barnes makes 2-pt layup at rim,59,75
248,3,8:08.0,G. Harris makes 2-pt layup from 1 ft (assist by W. Chandler),,61,75
249,3,7:55.0,,D. Smith misses 2-pt layup at rim,61,75
250,3,7:53.0,,Offensive rebound by D. Smith,61,75
251,3,7:51.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,61,75
252,3,7:49.0,,Offensive rebound by M. Kleber,61,75
253,3,7:35.0,,D. Nowitzki misses 2-pt jump shot from 12 ft,61,75
254,3,7:33.0,Defensive rebound by W. Barton,,61,75
255,3,7:17.0,W. Barton makes 3-pt jump shot from 25 ft (assist by W. Chandler),,64,75
256,3,7:17.0,,Dallas full timeout,64,75
257,3,7:17.0,,D. Harris enters the game for D. Nowitzki,64,75
258,3,7:00.0,,M. Kleber makes 2-pt dunk at rim (assist by H. Barnes),64,77
259,3,6:39.0,K. Faried misses 2-pt jump shot from 10 ft,,64,77
260,3,6:37.0,,Defensive rebound by H. Barnes,64,77
261,3,6:20.0,,Shooting block foul by J. Murray (drawn by W. Matthews),64,77
262,3,6:20.0,,W. Matthews makes free throw 1 of 2,64,78
263,3,6:20.0,,W. Matthews misses free throw 2 of 2,64,78
264,3,6:17.0,Defensive rebound by W. Barton,,64,78
265,3,6:11.0,W. Chandler misses 3-pt jump shot from 26 ft,,64,78
266,3,6:07.0,,Defensive rebound by M. Kleber,64,78
267,3,5:55.0,,W. Matthews misses 3-pt jump shot from 24 ft,64,78
268,3,5:52.0,Defensive rebound by G. Harris,,64,78
269,3,5:45.0,J. Murray misses 2-pt jump shot from 20 ft,,64,78
270,3,5:42.0,Offensive rebound by W. Chandler,,64,78
271,3,5:41.0,W. Chandler makes 2-pt layup from 1 ft,,66,78
272,3,5:21.0,,D. Smith makes 2-pt jump shot from 5 ft,66,80
273,3,5:13.0,W. Barton misses 2-pt layup from 3 ft (block by W. Matthews),,66,80
274,3,5:11.0,Defensive rebound by Team,,66,80
275,3,5:11.0,Personal foul by D. Harris (drawn by K. Faried),,66,80
276,3,5:11.0,,Y. Ferrell enters the game for W. Matthews,66,80
277,3,4:56.0,K. Faried makes 2-pt jump shot from 19 ft (assist by W. Barton),,68,80
278,3,4:38.0,,D. Smith makes 3-pt jump shot from 24 ft (assist by M. Kleber),68,83
279,3,4:38.0,Denver full timeout,,68,83
280,3,4:38.0,M. Plumlee enters the game for K. Faried,,68,83
281,3,4:25.0,M. Plumlee makes 2-pt layup at rim (assist by W. Barton),,70,83
282,3,4:08.0,,Y. Ferrell makes 2-pt layup from 1 ft,70,85
283,3,3:45.0,W. Barton makes 3-pt jump shot from 30 ft (assist by M. Plumlee),,73,85
284,3,3:27.0,,D. Harris makes 3-pt jump shot from 22 ft (assist by H. Barnes),73,88
285,3,3:11.0,W. Barton makes 2-pt jump shot from 3 ft,,75,88
286,3,3:11.0,Shooting block foul by M. Kleber (drawn by W. Barton),,75,88
287,3,3:11.0,W. Barton misses free throw 1 of 1,,75,88
288,3,3:09.0,,Defensive rebound by H. Barnes,75,88
289,3,2:53.0,,D. Harris misses 2-pt layup from 4 ft,75,88
290,3,2:52.0,Defensive rebound by W. Barton,,75,88
291,3,2:49.0,Shooting foul by M. Kleber (drawn by G. Harris),,75,88
292,3,2:49.0,G. Harris makes free throw 1 of 2,,76,88
293,3,2:49.0,,S. Mejri enters the game for M. Kleber,76,88
294,3,2:49.0,J. Hernangómez enters the game for W. Chandler,,76,88
295,3,2:49.0,G. Harris makes free throw 2 of 2,,77,88
296,3,2:34.0,,H. Barnes misses 2-pt jump shot from 22 ft,77,88
297,3,2:32.0,Defensive rebound by M. Plumlee,,77,88
298,3,2:26.0,G. Harris misses 2-pt layup from 1 ft (block by D. Harris),,77,88
299,3,2:23.0,,Defensive rebound by H. Barnes,77,88
300,3,2:22.0,,D. Smith misses 2-pt jump shot from 14 ft,77,88
301,3,2:22.0,Defensive rebound by J. Hernangómez,,77,88
302,3,2:13.0,W. Barton makes 3-pt jump shot from 27 ft,,80,88
303,3,1:53.0,,H. Barnes misses 2-pt jump shot from 12 ft,80,88
304,3,1:53.0,Defensive rebound by M. Plumlee,,80,88
305,3,1:42.0,W. Barton misses 2-pt jump shot from 7 ft,,80,88
306,3,1:42.0,Offensive rebound by W. Barton,,80,88
307,3,1:36.0,J. Murray misses 3-pt jump shot from 25 ft,,80,88
308,3,1:36.0,,Defensive rebound by Team,80,88
309,3,1:34.0,,J. Barea enters the game for D. Smith,80,88
310,3,1:34.0,,D. Powell enters the game for S. Mejri,80,88
311,3,1:13.0,,Y. Ferrell makes 2-pt jump shot from 17 ft,80,90
312,3,0:57.0,J. Murray makes 2-pt jump shot from 11 ft (assist by J. Hernangómez),,82,90
313,3,0:35.0,,H. Barnes makes 2-pt jump shot from 19 ft (assist by J. Barea),82,92
314,3,0:15.0,M. Plumlee misses 2-pt hook shot from 5 ft,,82,92
315,3,0:14.0,,Defensive rebound by D. Harris,82,92
316,3,0:06.0,,Personal take foul by W. Barton (drawn by D. Harris),82,92
317,3,0:06.0,M. Beasley enters the game for J. Murray,,82,92
318,3,0:01.0,,Shooting foul by M. Plumlee (drawn by D. Powell),82,92
319,3,0:01.0,,D. Powell makes free throw 1 of 2,82,93
320,3,0:01.0,K. Faried enters the game for J. Hernangómez,,82,93
321,3,0:01.0,,D. Powell misses free throw 2 of 2,82,93
322,3,0:00.0,K. Faried misses 3-pt jump shot from 82 ft,,82,93
323,3,0:00.0,Offensive rebound by Team,,82,93
324,3,0:00.0,Offensive rebound by K. Faried,,82,93
325,4,11:51.0,,Personal foul by J. Hernangómez (drawn by D. Harris),82,93
326,4,11:37.0,,D. Powell makes 2-pt hook shot from 2 ft (assist by D. Harris),82,95
327,4,11:37.0,,Shooting foul by W. Barton (drawn by D. Powell),82,95
328,4,11:37.0,,W. Matthews enters the game for Y. Ferrell,82,95
329,4,11:37.0,,D. Powell misses free throw 1 of 1,82,95
330,4,11:35.0,Defensive rebound by T. Lyles,,82,95
331,4,11:21.0,E. Mudiay misses 3-pt jump shot from 26 ft,,82,95
332,4,11:19.0,,Defensive rebound by Team,82,95
333,4,11:11.0,,D. Harris makes 2-pt layup at rim (assist by J. Barea),82,97
334,4,10:59.0,W. Barton makes 2-pt jump shot from 12 ft,,84,97
335,4,10:47.0,,J. Barea makes 2-pt jump shot from 10 ft,84,99
336,4,10:47.0,Denver full timeout,,84,99
337,4,10:47.0,G. Harris enters the game for J. Hernangómez,,84,99
338,4,10:34.0,W. Barton misses 2-pt jump shot from 13 ft,,84,99
339,4,10:31.0,Offensive rebound by M. Plumlee,,84,99
340,4,10:29.0,Turnover by M. Plumlee (bad pass; steal by J. Barea),,84,99
341,4,10:13.0,,D. Nowitzki makes 2-pt jump shot from 7 ft (assist by J. Barea),84,101
342,4,9:55.0,T. Lyles misses 2-pt jump shot from 4 ft (block by D. Powell),,84,101
343,4,9:52.0,,Defensive rebound by D. Nowitzki,84,101
344,4,9:47.0,,D. Harris misses 3-pt jump shot from 22 ft,84,101
345,4,9:45.0,,Offensive rebound by D. Powell,84,101
346,4,9:23.0,,J. Barea misses 2-pt layup from 1 ft,84,101
347,4,9:21.0,Defensive rebound by W. Barton,,84,101
348,4,9:16.0,,Offensive charge foul by G. Harris (drawn by D. Powell),84,101
349,4,9:16.0,Turnover by G. Harris (offensive foul),,84,101
350,4,8:58.0,,D. Nowitzki misses 2-pt jump shot from 12 ft,84,101
351,4,8:56.0,Defensive rebound by T. Lyles,,84,101
352,4,8:46.0,T. Lyles makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,87,101
353,4,8:22.0,,J. Barea misses 2-pt jump shot from 12 ft,87,101
354,4,8:22.0,Defensive rebound by T. Lyles,,87,101
355,4,8:13.0,G. Harris makes 3-pt jump shot from 24 ft (assist by E. Mudiay),,90,101
356,4,8:12.0,,Dallas full timeout,90,101
357,4,8:01.0,,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),90,103
358,4,7:51.0,Turnover by M. Plumlee (bad pass; steal by D. Harris),,90,103
359,4,7:46.0,,Turnover by J. Barea (lost ball; steal by G. Harris),90,103
360,4,7:42.0,G. Harris misses 3-pt jump shot from 24 ft,,90,103
361,4,7:37.0,Offensive rebound by T. Lyles,,90,103
362,4,7:35.0,G. Harris makes 3-pt jump shot from 25 ft (assist by T. Lyles),,93,103
363,4,7:13.0,,Shooting foul by G. Harris (drawn by D. Harris),93,103
364,4,7:13.0,,D. Harris misses free throw 1 of 2,93,103
365,4,7:13.0,,Offensive rebound by Team,93,103
366,4,7:13.0,,H. Barnes enters the game for D. Nowitzki,93,103
367,4,7:13.0,,D. Harris makes free throw 2 of 2,93,104
368,4,6:58.0,W. Barton misses 2-pt jump shot from 6 ft,,93,104
369,4,6:56.0,,Defensive rebound by H. Barnes,93,104
370,4,6:46.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by J. Barea),93,107
371,4,6:31.0,T. Lyles makes 2-pt dunk at rim (assist by G. Harris),,95,107
372,4,6:11.0,,J. Barea makes 3-pt jump shot from 25 ft,95,110
373,4,5:54.0,E. Mudiay makes 3-pt jump shot from 25 ft (assist by T. Lyles),,98,110
374,4,5:25.0,,J. Barea misses 2-pt layup from 8 ft (block by T. Lyles),98,110
375,4,5:22.0,Defensive rebound by G. Harris,,98,110
376,4,5:20.0,E. Mudiay makes 2-pt layup at rim (assist by G. Harris),,100,110
377,4,5:20.0,,Dallas full timeout,100,110
378,4,5:20.0,,Y. Ferrell enters the game for J. Barea,100,110
379,4,5:20.0,,D. Smith enters the game for D. Harris,100,110
380,4,5:20.0,J. Murray enters the game for E. Mudiay,,100,110
381,4,5:20.0,W. Chandler enters the game for T. Lyles,,100,110
382,4,5:20.0,K. Faried enters the game for M. Plumlee,,100,110
383,4,5:06.0,,W. Matthews misses 3-pt jump shot from 24 ft,100,110
