,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
164,2,6:15.0,,S. Brown misses 3-pt jump shot from 23 ft,38,36
165,2,6:10.0,Defensive rebound by A. Gordon,,38,36
166,2,6:08.0,D. Augustin misses 3-pt jump shot from 26 ft,,38,36
167,2,6:06.0,,Defensive rebound by M. Brogdon,38,36
168,2,5:56.0,,G. Antetokounmpo makes 2-pt jump shot at rim,38,38
169,2,5:56.0,,Shooting foul by M. Speights (drawn by G. Antetokounmpo),38,38
170,2,5:56.0,,Milwaukee full timeout,38,38
171,2,5:56.0,,E. Bledsoe enters the game for M. Dellavedova,38,38
172,2,5:56.0,,K. Middleton enters the game for S. Brown,38,38
173,2,5:56.0,E. Payton enters the game for A. Afflalo,,38,38
174,2,5:56.0,J. Simmons enters the game for D. Augustin,,38,38
175,2,5:56.0,,G. Antetokounmpo makes free throw 1 of 1,38,39
176,2,5:34.0,A. Gordon misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,38,39
177,2,5:34.0,Offensive rebound by Team,,38,39
178,2,5:31.0,M. Speights misses 3-pt jump shot from 26 ft,,38,39
179,2,5:31.0,Offensive rebound by J. Simmons,,38,39
180,2,5:26.0,A. Gordon misses 3-pt jump shot from 26 ft,,38,39
181,2,5:22.0,,Defensive rebound by J. Henson,38,39
182,2,5:06.0,,J. Henson misses 2-pt hook shot at rim,38,39
183,2,5:05.0,,Offensive rebound by J. Henson,38,39
184,2,5:05.0,,J. Henson makes 2-pt layup at rim,38,41
185,2,4:53.0,E. Payton makes 2-pt layup from 1 ft,,40,41
186,2,4:35.0,,Personal foul by M. Hezonja (drawn by G. Antetokounmpo),40,41
187,2,4:35.0,W. Iwundu enters the game for M. Speights,,40,41
188,2,4:35.0,B. Biyombo enters the game for M. Hezonja,,40,41
189,2,4:24.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,40,41
190,2,4:22.0,Defensive rebound by B. Biyombo,,40,41
191,2,4:15.0,J. Simmons makes 2-pt layup from 2 ft (assist by W. Iwundu),,42,41
192,2,3:45.0,,J. Henson makes 2-pt hook shot from 1 ft (assist by M. Brogdon),42,43
193,2,3:37.0,E. Payton misses 3-pt jump shot from 26 ft,,42,43
194,2,3:37.0,,Defensive rebound by Team,42,43
195,2,3:25.0,,Def 3 sec tech foul by B. Biyombo,42,43
196,2,3:25.0,,K. Middleton misses technical free throw,42,43
197,2,3:25.0,,Offensive rebound by Team,42,43
198,2,3:14.0,,G. Antetokounmpo misses 2-pt jump shot from 15 ft,42,43
199,2,3:14.0,Defensive rebound by Team,,42,43
200,2,3:14.0,Orlando full timeout,,42,43
201,2,3:14.0,D. Augustin enters the game for W. Iwundu,,42,43
202,2,3:00.0,D. Augustin misses 3-pt jump shot from 22 ft,,42,43
203,2,2:57.0,,Defensive rebound by J. Henson,42,43
204,2,2:39.0,,G. Antetokounmpo makes 2-pt jump shot from 6 ft,42,45
205,2,2:25.0,J. Simmons misses 2-pt layup from 6 ft,,42,45
206,2,2:22.0,,Defensive rebound by M. Brogdon,42,45
207,2,2:15.0,,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by K. Middleton),42,48
208,2,2:07.0,B. Biyombo makes 2-pt dunk at rim (assist by E. Payton),,44,48
209,2,1:55.0,,Turnover by J. Henson (bad pass),44,48
210,2,1:38.0,B. Biyombo misses 2-pt hook shot from 5 ft (block by J. Henson),,44,48
211,2,1:34.0,,Defensive rebound by M. Brogdon,44,48
212,2,1:31.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,44,48
213,2,1:27.0,Defensive rebound by B. Biyombo,,44,48
214,2,1:10.0,A. Gordon misses 2-pt jump shot from 10 ft,,44,48
215,2,1:07.0,,Defensive rebound by J. Henson,44,48
216,2,0:59.0,,M. Brogdon makes 2-pt layup from 1 ft,44,50
217,2,0:38.0,D. Augustin misses 2-pt jump shot from 17 ft (block by E. Bledsoe),,44,50
218,2,0:32.0,Offensive rebound by D. Augustin,,44,50
219,2,0:31.0,E. Payton misses 2-pt jump shot from 19 ft,,44,50
220,2,0:31.0,,Defensive rebound by E. Bledsoe,44,50
221,2,0:30.0,,M. Brogdon makes 2-pt layup at rim (assist by E. Bledsoe),44,52
222,2,0:07.0,D. Augustin misses 3-pt jump shot from 27 ft,,44,52
223,2,0:06.0,Offensive rebound by B. Biyombo,,44,52
224,2,0:06.0,B. Biyombo makes 2-pt dunk at rim,,46,52
225,2,0:01.0,,Shooting foul by B. Biyombo (drawn by K. Middleton),46,52
226,2,0:01.0,,K. Middleton makes free throw 1 of 2,46,53
227,2,0:01.0,M. Speights enters the game for B. Biyombo,,46,53
228,2,0:01.0,,K. Middleton misses free throw 2 of 2,46,53
229,2,0:00.0,,Offensive rebound by J. Henson,46,53
230,2,0:00.0,,K. Middleton misses 2-pt jump shot from 16 ft,46,53
231,2,0:00.0,,Offensive rebound by Team,46,53
232,3,11:43.0,,Turnover by G. Antetokounmpo (traveling),46,53
233,3,11:27.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by E. Payton),,49,53
234,3,11:15.0,,K. Middleton makes 2-pt layup at rim (assist by E. Bledsoe),49,55
235,3,11:00.0,A. Gordon misses 2-pt dunk from 2 ft,,49,55
236,3,10:57.0,Offensive rebound by A. Gordon,,49,55
237,3,10:55.0,A. Gordon misses 2-pt jump shot from 11 ft,,49,55
238,3,10:55.0,,Defensive rebound by J. Henson,49,55
239,3,10:44.0,,G. Antetokounmpo makes 2-pt jump shot from 4 ft (assist by E. Bledsoe),49,57
240,3,10:34.0,E. Fournier makes 2-pt layup from 1 ft (assist by E. Payton),,51,57
241,3,10:16.0,,G. Antetokounmpo makes 2-pt jump shot from 16 ft,51,59
242,3,10:02.0,J. Simmons makes 3-pt jump shot from 23 ft (assist by E. Fournier),,54,59
243,3,9:32.0,,Turnover by E. Bledsoe (bad pass; steal by B. Biyombo),54,59
244,3,9:28.0,Shooting foul by K. Middleton (drawn by A. Gordon),,54,59
245,3,9:28.0,A. Gordon misses free throw 1 of 2,,54,59
246,3,9:28.0,Offensive rebound by Team,,54,59
247,3,9:28.0,A. Gordon makes free throw 2 of 2,,55,59
248,3,9:17.0,,E. Bledsoe makes 2-pt jump shot from 14 ft,55,61
249,3,8:57.0,J. Simmons misses 3-pt jump shot from 26 ft,,55,61
250,3,8:53.0,,Defensive rebound by M. Brogdon,55,61
251,3,8:52.0,,K. Middleton makes 2-pt layup from 1 ft (assist by M. Brogdon),55,63
252,3,8:43.0,E. Payton makes 2-pt jump shot from 7 ft,,57,63
253,3,8:31.0,,Personal foul by A. Gordon (drawn by G. Antetokounmpo),57,63
254,3,8:19.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,57,63
255,3,8:16.0,Defensive rebound by B. Biyombo,,57,63
256,3,8:07.0,E. Fournier misses 2-pt jump shot from 11 ft,,57,63
257,3,8:03.0,,Defensive rebound by K. Middleton,57,63
258,3,8:00.0,,E. Bledsoe misses 2-pt layup at rim,57,63
259,3,7:57.0,,Offensive rebound by G. Antetokounmpo,57,63
260,3,7:55.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,57,65
261,3,7:55.0,,Shooting foul by A. Gordon (drawn by G. Antetokounmpo),57,65
262,3,7:55.0,,G. Antetokounmpo makes free throw 1 of 1,57,66
263,3,7:38.0,A. Gordon misses 2-pt jump shot from 16 ft,,57,66
264,3,7:35.0,,Defensive rebound by E. Bledsoe,57,66
265,3,7:31.0,,E. Bledsoe misses 2-pt layup from 1 ft,57,66
266,3,7:31.0,Defensive rebound by E. Fournier,,57,66
267,3,7:24.0,E. Payton misses 2-pt layup from 2 ft,,57,66
268,3,7:24.0,,Defensive rebound by M. Brogdon,57,66
269,3,7:16.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by E. Bledsoe),57,68
270,3,7:16.0,Orlando full timeout,,57,68
271,3,6:52.0,A. Gordon misses 3-pt jump shot from 32 ft,,57,68
272,3,6:49.0,,Defensive rebound by E. Bledsoe,57,68
273,3,6:32.0,,K. Middleton makes 2-pt jump shot from 11 ft,57,70
274,3,6:21.0,A. Gordon misses 3-pt jump shot from 26 ft,,57,70
275,3,6:18.0,,Defensive rebound by K. Middleton,57,70
276,3,6:10.0,,J. Henson makes 2-pt hook shot from 2 ft (assist by K. Middleton),57,72
277,3,6:09.0,Orlando full timeout,,57,72
278,3,6:09.0,M. Hezonja enters the game for E. Payton,,57,72
279,3,6:09.0,M. Speights enters the game for J. Simmons,,57,72
280,3,6:09.0,D. Augustin enters the game for B. Biyombo,,57,72
281,3,5:53.0,A. Gordon misses 3-pt jump shot from 26 ft,,57,72
282,3,5:50.0,Offensive rebound by M. Hezonja,,57,72
283,3,5:34.0,E. Fournier misses 3-pt jump shot from 26 ft,,57,72
284,3,5:31.0,,Defensive rebound by J. Henson,57,72
285,3,5:18.0,,Shooting foul by M. Speights (drawn by K. Middleton),57,72
286,3,5:18.0,,K. Middleton makes free throw 1 of 2,57,73
287,3,5:18.0,,K. Middleton makes free throw 2 of 2,57,74
288,3,5:04.0,Shooting foul by M. Brogdon (drawn by E. Fournier),,57,74
289,3,5:04.0,E. Fournier makes free throw 1 of 2,,58,74
290,3,5:04.0,E. Fournier makes free throw 2 of 2,,59,74
291,3,4:42.0,,J. Henson makes 2-pt hook shot from 5 ft (assist by M. Brogdon),59,76
292,3,4:23.0,M. Speights makes 3-pt jump shot from 28 ft (assist by D. Augustin),,62,76
293,3,4:07.0,,M. Brogdon makes 2-pt layup from 1 ft,62,78
294,3,3:53.0,A. Gordon misses 2-pt layup from 1 ft (block by J. Henson),,62,78
295,3,3:52.0,,Defensive rebound by K. Middleton,62,78
296,3,3:52.0,,Personal take foul by D. Augustin (drawn by K. Middleton),62,78
297,3,3:42.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,62,80
298,3,3:26.0,M. Speights makes 3-pt jump shot from 28 ft (assist by E. Fournier),,65,80
299,3,3:07.0,,J. Henson makes 2-pt layup from 1 ft,65,82
300,3,2:46.0,Turnover by A. Gordon (offensive goaltending),,65,82
301,3,2:46.0,S. Mack enters the game for A. Gordon,,65,82
302,3,2:32.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by J. Henson),65,84
303,3,2:18.0,D. Augustin misses 2-pt layup from 2 ft,,65,84
304,3,2:15.0,,Defensive rebound by M. Brogdon,65,84
305,3,2:13.0,,Turnover by G. Antetokounmpo (out of bounds lost ball),65,84
306,3,2:01.0,E. Fournier makes 2-pt layup from 1 ft (assist by D. Augustin),,67,84
307,3,2:01.0,,Violation by G. Antetokounmpo (def goaltending),67,84
308,3,1:34.0,,M. Brogdon makes 3-pt jump shot from 26 ft (assist by K. Middleton),67,87
309,3,1:10.0,M. Hezonja makes 2-pt layup at rim (assist by S. Mack),,69,87
310,3,0:48.0,,G. Antetokounmpo misses 2-pt jump shot from 21 ft,69,87
311,3,0:46.0,Defensive rebound by S. Mack,,69,87
312,3,0:42.0,M. Speights misses 3-pt jump shot from 26 ft,,69,87
313,3,0:39.0,,Defensive rebound by M. Brogdon,69,87
314,3,0:26.0,,Turnover by E. Bledsoe (bad pass; steal by E. Fournier),69,87
315,3,0:23.0,Turnover by E. Fournier (bad pass),,69,87
316,3,0:23.0,,S. Brown enters the game for M. Brogdon,69,87
317,3,0:23.0,,T. Snell enters the game for K. Middleton,69,87
318,3,0:23.0,W. Iwundu enters the game for E. Fournier,,69,87
319,3,0:04.0,,E. Bledsoe makes 2-pt layup from 1 ft,69,89
320,3,0:00.0,D. Augustin misses 3-pt jump shot from 27 ft (block by E. Bledsoe),,69,89
321,3,0:00.0,Offensive rebound by Team,,69,89
322,4,11:48.0,E. Fournier makes 2-pt layup from 1 ft (assist by W. Iwundu),,71,89
323,4,11:48.0,Shooting foul by T. Maker (drawn by E. Fournier),,71,89
324,4,11:48.0,E. Fournier makes free throw 1 of 1,,72,89
325,4,11:32.0,,T. Maker misses 2-pt jump shot from 18 ft,72,89
326,4,11:32.0,Defensive rebound by W. Iwundu,,72,89
327,4,11:13.0,Turnover by M. Hezonja (bad pass; steal by S. Brown),,72,89
328,4,11:11.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,72,89
329,4,11:06.0,,Offensive rebound by G. Antetokounmpo,72,89
330,4,11:00.0,,S. Brown misses 2-pt jump shot from 6 ft (block by E. Fournier),72,89
331,4,11:00.0,Defensive rebound by E. Fournier,,72,89
332,4,10:53.0,M. Hezonja misses 3-pt jump shot from 28 ft,,72,89
333,4,10:53.0,,Defensive rebound by T. Snell,72,89
334,4,10:35.0,,M. Dellavedova makes 2-pt layup from 1 ft,72,91
335,4,10:35.0,Orlando full timeout,,72,91
336,4,10:14.0,M. Speights misses 3-pt jump shot from 27 ft,,72,91
337,4,10:12.0,,Defensive rebound by Team,72,91
338,4,9:54.0,,T. Maker misses 3-pt jump shot from 23 ft,72,91
339,4,9:53.0,Defensive rebound by M. Hezonja,,72,91
340,4,9:53.0,Personal take foul by M. Dellavedova (drawn by M. Hezonja),,72,91
341,4,9:33.0,M. Speights misses 2-pt hook shot from 5 ft,,72,91
342,4,9:32.0,,Defensive rebound by Team,72,91
343,4,9:32.0,Loose ball foul by M. Speights (drawn by G. Antetokounmpo),,72,91
344,4,9:20.0,,Shooting foul by M. Speights (drawn by M. Dellavedova),72,91
345,4,9:20.0,,K. Middleton enters the game for G. Antetokounmpo,72,91
346,4,9:06.0,Personal foul by T. Maker (drawn by M. Speights),,72,91
347,4,9:06.0,,Turnover by T. Maker (turnover),72,91
348,4,8:48.0,E. Fournier makes 3-pt jump shot from 26 ft,,75,91
349,4,8:28.0,,Turnover by M. Dellavedova (lost ball; steal by S. Mack),75,91
350,4,8:24.0,S. Mack makes 2-pt layup at rim (assist by W. Iwundu),,77,91
351,4,8:06.0,,T. Maker misses 2-pt hook shot from 3 ft,77,91
352,4,8:06.0,,Offensive rebound by Team,77,91
353,4,8:01.0,,K. Middleton misses 2-pt jump shot from 15 ft,77,91
354,4,7:59.0,Defensive rebound by W. Iwundu,,77,91
355,4,7:45.0,E. Fournier misses 3-pt jump shot from 26 ft,,77,91
356,4,7:42.0,,Defensive rebound by S. Brown,77,91
357,4,7:39.0,,Shooting foul by S. Mack (drawn by T. Maker),77,91
358,4,7:39.0,,T. Maker makes free throw 1 of 2,77,92
359,4,7:39.0,,T. Maker makes free throw 2 of 2,77,93
360,4,7:16.0,M. Hezonja makes 2-pt layup from 1 ft (assist by E. Fournier),,79,93
361,4,6:54.0,,M. Dellavedova makes 2-pt jump shot from 7 ft,79,95
362,4,6:54.0,,Shooting foul by S. Mack (drawn by M. Dellavedova),79,95
363,4,6:54.0,,M. Dellavedova misses free throw 1 of 1,79,95
364,4,6:51.0,Defensive rebound by M. Hezonja,,79,95
365,4,6:39.0,E. Fournier makes 2-pt layup from 1 ft (assist by M. Hezonja),,81,95
366,4,6:19.0,,S. Brown makes 2-pt jump shot from 14 ft (assist by M. Dellavedova),81,97
367,4,6:02.0,Turnover by E. Fournier (bad pass; steal by M. Dellavedova),,81,97
368,4,5:48.0,,K. Middleton misses 3-pt jump shot from 27 ft,81,97
369,4,5:45.0,Defensive rebound by E. Fournier,,81,97
370,4,5:37.0,S. Mack makes 2-pt layup at rim,,83,97
371,4,5:37.0,Shooting foul by T. Snell (drawn by S. Mack),,83,97
372,4,5:37.0,,M. Brogdon enters the game for M. Dellavedova,83,97
373,4,5:37.0,B. Biyombo enters the game for M. Speights,,83,97
374,4,5:37.0,S. Mack makes free throw 1 of 1,,84,97
375,4,5:26.0,,K. Middleton makes 2-pt layup at rim,84,99
