,QUARTER,TIME_REMAINING,INDIANA_ACTION,ORLANDO_ACTION,INDIANA_SCORE,ORLANDO_SCORE
47,1,4:15.0,T. Young makes 2-pt jump shot from 20 ft (assist by C. Joseph),,21,18
48,1,4:03.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Payton),21,20
49,1,3:53.0,V. Oladipo makes 2-pt dunk from 1 ft,,23,20
50,1,3:53.0,,Orlando full timeout,23,20
51,1,3:53.0,,D. Augustin enters the game for E. Payton,23,20
52,1,3:53.0,D. Sabonis enters the game for M. Turner,,23,20
53,1,3:36.0,,A. Gordon makes 2-pt dunk at rim,23,22
54,1,3:21.0,Shooting foul by J. Simmons (drawn by D. Sabonis),,23,22
55,1,3:21.0,D. Sabonis misses free throw 1 of 2,,23,22
56,1,3:21.0,Offensive rebound by Team,,23,22
57,1,3:21.0,L. Stephenson enters the game for D. Collison,,23,22
58,1,3:21.0,D. Sabonis makes free throw 2 of 2,,24,22
59,1,3:02.0,,N. Vučević misses 2-pt layup from 2 ft,24,22
60,1,2:56.0,,Offensive rebound by N. Vučević,24,22
61,1,2:56.0,,N. Vučević misses 2-pt layup at rim,24,22
62,1,2:54.0,Defensive rebound by T. Young,,24,22
63,1,2:47.0,D. Sabonis makes 2-pt jump shot from 17 ft (assist by L. Stephenson),,26,22
64,1,2:28.0,,Orlando full timeout,26,22
65,1,2:24.0,,E. Fournier misses 3-pt jump shot from 25 ft,26,22
66,1,2:19.0,Defensive rebound by T. Young,,26,22
67,1,2:04.0,V. Oladipo misses 3-pt jump shot from 26 ft,,26,22
68,1,2:01.0,,Defensive rebound by E. Fournier,26,22
69,1,1:48.0,,N. Vučević misses 2-pt hook shot from 6 ft,26,22
70,1,1:47.0,,Offensive rebound by Team,26,22
71,1,1:47.0,Loose ball foul by V. Oladipo (drawn by A. Gordon),,26,22
72,1,1:47.0,,B. Biyombo enters the game for N. Vučević,26,22
73,1,1:34.0,,Shooting foul by D. Sabonis (drawn by D. Augustin),26,22
74,1,1:34.0,,D. Augustin makes free throw 1 of 2,26,23
75,1,1:34.0,,D. Augustin makes free throw 2 of 2,26,24
76,1,1:21.0,Shooting foul by B. Biyombo (drawn by V. Oladipo),,26,24
77,1,1:21.0,V. Oladipo makes free throw 1 of 2,,27,24
78,1,1:21.0,V. Oladipo makes free throw 2 of 2,,28,24
79,1,1:07.0,,Turnover by E. Fournier (bad pass),28,24
80,1,0:59.0,V. Oladipo misses 2-pt layup from 2 ft,,28,24
81,1,0:56.0,,Defensive rebound by J. Simmons,28,24
82,1,0:52.0,,J. Simmons makes 2-pt layup from 2 ft,28,26
83,1,0:45.0,C. Joseph makes 2-pt jump shot from 9 ft,,30,26
84,1,0:35.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by D. Augustin),30,29
85,1,0:29.0,Personal foul by B. Biyombo (drawn by D. Sabonis),,30,29
86,1,0:29.0,D. Sabonis makes free throw 1 of 2,,31,29
87,1,0:29.0,,A. Afflalo enters the game for A. Gordon,31,29
88,1,0:29.0,,M. Speights enters the game for E. Fournier,31,29
89,1,0:29.0,D. Sabonis makes free throw 2 of 2,,32,29
90,1,0:07.0,,Shooting foul by C. Joseph (drawn by D. Augustin),32,29
91,1,0:07.0,,D. Augustin makes free throw 1 of 3,32,30
92,1,0:07.0,,D. Augustin makes free throw 2 of 3,32,31
93,1,0:07.0,,D. Augustin misses free throw 3 of 3,32,31
94,1,0:04.0,Defensive rebound by D. Sabonis,,32,31
95,1,0:03.0,Personal block foul by M. Speights (drawn by C. Joseph),,32,31
96,1,0:03.0,C. Joseph makes free throw 1 of 2,,33,31
97,1,0:03.0,C. Joseph makes free throw 2 of 2,,34,31
98,1,0:00.0,,D. Augustin misses 3-pt jump shot from 55 ft,34,31
99,1,0:00.0,,Offensive rebound by Team,34,31
100,2,11:38.0,,M. Speights makes 3-pt jump shot from 23 ft (assist by J. Simmons),34,34
101,2,11:19.0,M. Turner misses 3-pt jump shot from 25 ft,,34,34
102,2,11:15.0,Offensive rebound by D. Sabonis,,34,34
103,2,11:12.0,B. Bogdanović misses 2-pt jump shot from 14 ft,,34,34
104,2,11:11.0,Offensive rebound by L. Stephenson,,34,34
105,2,11:08.0,L. Stephenson misses 2-pt dunk from 7 ft (block by M. Speights),,34,34
106,2,11:08.0,,Defensive rebound by M. Speights,34,34
107,2,11:00.0,,M. Speights makes 3-pt jump shot from 25 ft (assist by J. Simmons),34,37
108,2,10:47.0,L. Stephenson misses 2-pt jump shot from 19 ft,,34,37
109,2,10:44.0,,Defensive rebound by M. Speights,34,37
110,2,10:31.0,,M. Speights misses 3-pt jump shot from 27 ft,34,37
111,2,10:27.0,Defensive rebound by B. Bogdanović,,34,37
112,2,10:12.0,C. Joseph misses 2-pt jump shot from 8 ft,,34,37
113,2,10:09.0,,Defensive rebound by B. Biyombo,34,37
114,2,10:04.0,,J. Simmons misses 2-pt layup from 2 ft (block by M. Turner),34,37
115,2,9:59.0,Defensive rebound by L. Stephenson,,34,37
116,2,9:55.0,C. Joseph misses 3-pt jump shot from 24 ft,,34,37
117,2,9:55.0,Offensive rebound by L. Stephenson,,34,37
118,2,9:40.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,34,37
119,2,9:40.0,,Defensive rebound by Team,34,37
120,2,9:24.0,,D. Augustin misses 3-pt jump shot from 23 ft,34,37
121,2,9:19.0,Defensive rebound by M. Turner,,34,37
122,2,9:13.0,D. Sabonis makes 3-pt jump shot from 23 ft (assist by L. Stephenson),,37,37
123,2,9:00.0,,D. Augustin makes 2-pt layup from 2 ft (assist by B. Biyombo),37,39
124,2,8:46.0,D. Sabonis misses 2-pt hook shot from 7 ft,,37,39
125,2,8:46.0,,Defensive rebound by Team,37,39
126,2,8:46.0,Loose ball foul by D. Sabonis (drawn by B. Biyombo),,37,39
127,2,8:27.0,,Shooting foul by M. Turner (drawn by B. Biyombo),37,39
128,2,8:27.0,,B. Biyombo makes free throw 1 of 2,37,40
129,2,8:27.0,,B. Biyombo misses free throw 2 of 2,37,40
130,2,8:24.0,Defensive rebound by L. Stephenson,,37,40
131,2,8:14.0,M. Turner misses 2-pt layup from 3 ft,,37,40
132,2,8:11.0,Offensive rebound by D. Sabonis,,37,40
133,2,8:10.0,D. Sabonis misses 2-pt layup from 2 ft (block by B. Biyombo),,37,40
134,2,8:10.0,,Defensive rebound by A. Afflalo,37,40
135,2,8:06.0,,J. Simmons makes 2-pt dunk from 1 ft (assist by D. Augustin),37,42
136,2,8:06.0,Indiana full timeout,,37,42
137,2,7:59.0,D. Sabonis makes 2-pt dunk from 2 ft (assist by L. Stephenson),,39,42
138,2,7:39.0,,M. Speights misses 3-pt jump shot from 26 ft,39,42
139,2,7:35.0,Defensive rebound by L. Stephenson,,39,42
140,2,7:26.0,M. Turner makes 2-pt dunk from 2 ft (assist by L. Stephenson),,41,42
141,2,7:04.0,,Turnover by D. Augustin (lost ball; steal by C. Joseph),41,42
142,2,6:55.0,B. Bogdanović misses 2-pt layup from 7 ft (block by M. Speights),,41,42
143,2,6:51.0,,Defensive rebound by D. Augustin,41,42
144,2,6:48.0,,Turnover by A. Afflalo (lost ball; steal by C. Joseph),41,42
145,2,6:42.0,C. Joseph misses 3-pt jump shot from 26 ft,,41,42
146,2,6:39.0,,Defensive rebound by M. Speights,41,42
147,2,6:29.0,,J. Simmons misses 2-pt jump shot from 2 ft,41,42
148,2,6:26.0,Defensive rebound by M. Turner,,41,42
149,2,6:20.0,D. Sabonis misses 2-pt jump shot from 18 ft,,41,42
150,2,6:15.0,,Defensive rebound by B. Biyombo,41,42
151,2,6:06.0,,A. Afflalo misses 3-pt jump shot from 22 ft,41,42
152,2,6:04.0,,Offensive rebound by B. Biyombo,41,42
153,2,6:02.0,,B. Biyombo makes 2-pt layup from 2 ft,41,44
154,2,5:48.0,C. Joseph misses 3-pt jump shot from 25 ft,,41,44
155,2,5:48.0,,Defensive rebound by Team,41,44
156,2,5:48.0,,T. Ross enters the game for A. Afflalo,41,44
157,2,5:48.0,D. Collison enters the game for C. Joseph,,41,44
158,2,5:48.0,T. Young enters the game for D. Sabonis,,41,44
159,2,5:35.0,,J. Simmons misses 3-pt jump shot from 25 ft,41,44
160,2,5:31.0,Defensive rebound by L. Stephenson,,41,44
161,2,5:30.0,Shooting foul by T. Ross (drawn by L. Stephenson),,41,44
162,2,5:30.0,L. Stephenson misses free throw 1 of 2,,41,44
163,2,5:30.0,Offensive rebound by Team,,41,44
164,2,5:30.0,,N. Vučević enters the game for B. Biyombo,41,44
165,2,5:30.0,V. Oladipo enters the game for B. Bogdanović,,41,44
166,2,5:30.0,L. Stephenson makes free throw 2 of 2,,42,44
167,2,5:12.0,,Turnover by N. Vučević (bad pass; steal by T. Young),42,44
168,2,5:07.0,V. Oladipo makes 2-pt dunk from 1 ft (assist by L. Stephenson),,44,44
169,2,5:06.0,,Orlando full timeout,44,44
170,2,5:06.0,,E. Payton enters the game for M. Speights,44,44
171,2,5:06.0,,A. Gordon enters the game for D. Augustin,44,44
172,2,5:06.0,,E. Fournier enters the game for J. Simmons,44,44
173,2,4:55.0,,Offensive foul by N. Vučević (drawn by L. Stephenson),44,44
174,2,4:55.0,,Turnover by N. Vučević (offensive foul),44,44
175,2,4:43.0,M. Turner makes 2-pt jump shot from 19 ft (assist by L. Stephenson),,46,44
176,2,4:33.0,,Personal foul by T. Young (drawn by N. Vučević),46,44
177,2,4:19.0,,A. Gordon misses 3-pt jump shot from 25 ft,46,44
178,2,4:15.0,Defensive rebound by D. Collison,,46,44
179,2,4:02.0,L. Stephenson misses 2-pt jump shot from 19 ft,,46,44
180,2,3:58.0,,Defensive rebound by A. Gordon,46,44
181,2,3:53.0,,Turnover by A. Gordon (bad pass; steal by V. Oladipo),46,44
182,2,3:50.0,V. Oladipo makes 2-pt dunk from 2 ft,,48,44
183,2,3:34.0,,Turnover by E. Payton (bad pass; steal by T. Young),48,44
184,2,3:29.0,D. Collison makes 2-pt layup from 1 ft (assist by T. Young),,50,44
185,2,3:09.0,,T. Ross makes 2-pt jump shot from 11 ft,50,46
186,2,2:48.0,M. Turner misses 2-pt hook shot from 5 ft,,50,46
187,2,2:46.0,,Defensive rebound by N. Vučević,50,46
188,2,2:40.0,,N. Vučević misses 3-pt jump shot from 25 ft,50,46
189,2,2:38.0,Defensive rebound by L. Stephenson,,50,46
190,2,2:17.0,V. Oladipo misses 2-pt layup from 2 ft,,50,46
191,2,2:13.0,,Defensive rebound by E. Fournier,50,46
192,2,2:11.0,,Personal foul by V. Oladipo (drawn by E. Fournier),50,46
193,2,2:05.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by T. Ross),50,49
194,2,2:02.0,Indiana full timeout,,50,49
195,2,2:02.0,C. Joseph enters the game for L. Stephenson,,50,49
196,2,2:02.0,B. Bogdanović enters the game for V. Oladipo,,50,49
197,2,1:47.0,D. Collison misses 2-pt jump shot from 15 ft,,50,49
198,2,1:44.0,,Defensive rebound by N. Vučević,50,49
199,2,1:39.0,,E. Payton misses 2-pt layup from 1 ft,50,49
200,2,1:28.0,,Offensive rebound by N. Vučević,50,49
201,2,1:28.0,,N. Vučević makes 2-pt layup at rim,50,51
202,2,1:13.0,D. Collison misses 2-pt jump shot from 17 ft,,50,51
203,2,1:10.0,,Defensive rebound by A. Gordon,50,51
204,2,1:04.0,,E. Fournier misses 2-pt jump shot from 10 ft,50,51
205,2,0:56.0,,Offensive rebound by N. Vučević,50,51
206,2,0:56.0,,N. Vučević makes 2-pt layup at rim,50,53
207,2,0:43.0,Turnover by T. Young (bad pass; steal by T. Ross),,50,53
208,2,0:36.0,,Turnover by E. Payton (bad pass; steal by B. Bogdanović),50,53
209,2,0:32.0,Turnover by D. Collison (bad pass; steal by E. Payton),,50,53
210,2,0:32.0,,E. Payton makes 2-pt layup from 2 ft,50,55
211,2,0:32.0,,Shooting foul by D. Collison (drawn by E. Payton),50,55
212,2,0:32.0,,E. Payton misses free throw 1 of 1,50,55
213,2,0:31.0,Defensive rebound by Team,,50,55
214,2,0:31.0,L. Stephenson enters the game for T. Young,,50,55
215,2,0:12.0,M. Turner misses 3-pt jump shot from 26 ft,,50,55
216,2,0:08.0,,Defensive rebound by N. Vučević,50,55
217,2,0:00.0,,E. Payton misses 2-pt layup from 2 ft,50,55
218,2,0:00.0,Defensive rebound by L. Stephenson,,50,55
219,3,11:49.0,,E. Fournier makes 2-pt layup from 2 ft (assist by N. Vučević),50,57
220,3,11:49.0,,Shooting foul by B. Bogdanović (drawn by E. Fournier),50,57
221,3,11:49.0,,E. Fournier misses free throw 1 of 1,50,57
222,3,11:45.0,Defensive rebound by D. Collison,,50,57
223,3,11:23.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by T. Young),,52,57
224,3,10:59.0,,A. Gordon misses 2-pt jump shot from 12 ft,52,57
225,3,10:57.0,,Offensive rebound by A. Gordon,52,57
226,3,10:57.0,,Shooting foul by T. Young (drawn by A. Gordon),52,57
227,3,10:57.0,,A. Gordon misses free throw 1 of 2,52,57
228,3,10:57.0,,Offensive rebound by Team,52,57
229,3,10:57.0,,A. Gordon makes free throw 2 of 2,52,58
230,3,10:45.0,V. Oladipo misses 2-pt jump shot from 17 ft,,52,58
231,3,10:42.0,,Defensive rebound by N. Vučević,52,58
232,3,10:28.0,,N. Vučević misses 2-pt hook shot from 7 ft,52,58
233,3,10:25.0,Defensive rebound by B. Bogdanović,,52,58
234,3,10:21.0,Shooting foul by A. Gordon (drawn by B. Bogdanović),,52,58
235,3,10:21.0,B. Bogdanović makes free throw 1 of 2,,53,58
236,3,10:21.0,B. Bogdanović misses free throw 2 of 2,,53,58
237,3,10:19.0,,Defensive rebound by A. Gordon,53,58
238,3,10:11.0,,E. Fournier misses 2-pt jump shot from 12 ft,53,58
239,3,10:08.0,Defensive rebound by T. Young,,53,58
240,3,10:02.0,Turnover by T. Young (bad pass; steal by E. Payton),,53,58
241,3,9:57.0,,E. Fournier misses 3-pt jump shot from 24 ft,53,58
242,3,9:54.0,,Offensive rebound by N. Vučević,53,58
243,3,9:51.0,,E. Fournier misses 3-pt jump shot from 25 ft,53,58
244,3,9:47.0,Defensive rebound by M. Turner,,53,58
245,3,9:32.0,T. Young makes 2-pt layup from 2 ft,,55,58
246,3,9:15.0,,N. Vučević makes 2-pt jump shot from 12 ft,55,60
247,3,8:52.0,D. Collison misses 2-pt layup from 3 ft (block by A. Gordon),,55,60
248,3,8:52.0,Offensive rebound by Team,,55,60
249,3,8:47.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Collison),,58,60
250,3,8:32.0,,T. Ross misses 3-pt jump shot from 23 ft (block by V. Oladipo),58,60
251,3,8:27.0,Defensive rebound by B. Bogdanović,,58,60
252,3,8:19.0,T. Young misses 2-pt hook shot from 7 ft,,58,60
253,3,8:17.0,,Defensive rebound by E. Payton,58,60
254,3,8:12.0,,Personal foul by M. Turner (drawn by N. Vučević),58,60
255,3,8:05.0,,N. Vučević misses 2-pt dunk from 2 ft,58,60
256,3,8:00.0,,Offensive rebound by N. Vučević,58,60
257,3,8:00.0,,N. Vučević makes 2-pt layup at rim,58,62
258,3,7:53.0,Offensive foul by M. Turner (drawn by T. Ross),,58,62
259,3,7:53.0,Turnover by M. Turner (offensive foul),,58,62
260,3,7:40.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by E. Fournier),58,65
261,3,7:21.0,B. Bogdanović makes 2-pt jump shot from 7 ft,,60,65
262,3,7:07.0,,Offensive foul by E. Fournier (drawn by T. Young),60,65
263,3,7:07.0,,Turnover by E. Fournier (offensive foul),60,65
264,3,6:54.0,Shooting foul by T. Ross (drawn by V. Oladipo),,60,65
265,3,6:54.0,,Orlando full timeout,60,65
266,3,6:54.0,V. Oladipo misses free throw 1 of 3,,60,65
267,3,6:54.0,Offensive rebound by Team,,60,65
268,3,6:54.0,V. Oladipo makes free throw 2 of 3,,61,65
269,3,6:54.0,V. Oladipo misses free throw 3 of 3,,61,65
270,3,6:51.0,,Defensive rebound by A. Gordon,61,65
271,3,6:37.0,,A. Gordon misses 3-pt jump shot from 25 ft,61,65
272,3,6:34.0,Defensive rebound by V. Oladipo,,61,65
273,3,6:22.0,M. Turner makes 2-pt layup from 3 ft,,63,65
274,3,6:22.0,Shooting foul by A. Gordon (drawn by M. Turner),,63,65
275,3,6:22.0,,J. Simmons enters the game for T. Ross,63,65
276,3,6:22.0,M. Turner misses free throw 1 of 1,,63,65
277,3,6:19.0,,Defensive rebound by N. Vučević,63,65
278,3,6:10.0,,E. Fournier misses 2-pt jump shot from 12 ft,63,65
279,3,6:06.0,Defensive rebound by V. Oladipo,,63,65
280,3,6:02.0,V. Oladipo misses 2-pt layup from 7 ft,,63,65
281,3,6:02.0,Offensive rebound by V. Oladipo,,63,65
282,3,6:01.0,Shooting foul by N. Vučević (drawn by V. Oladipo),,63,65
283,3,6:01.0,V. Oladipo makes free throw 1 of 2,,64,65
284,3,6:01.0,V. Oladipo makes free throw 2 of 2,,65,65
285,3,5:42.0,,E. Payton misses 3-pt jump shot from 23 ft,65,65
286,3,5:38.0,,Offensive rebound by N. Vučević,65,65
287,3,5:33.0,,A. Gordon misses 3-pt jump shot from 25 ft,65,65
288,3,5:30.0,Defensive rebound by B. Bogdanović,,65,65
289,3,5:23.0,V. Oladipo misses 2-pt layup from 4 ft (block by E. Fournier),,65,65
290,3,5:20.0,,Defensive rebound by E. Fournier,65,65
291,3,5:19.0,,Shooting foul by D. Collison (drawn by E. Payton),65,65
292,3,5:19.0,,E. Payton misses free throw 1 of 2,65,65
293,3,5:19.0,,Offensive rebound by Team,65,65
294,3,5:19.0,D. Sabonis enters the game for M. Turner,,65,65
295,3,5:19.0,,E. Payton makes free throw 2 of 2,65,66
296,3,5:02.0,V. Oladipo makes 2-pt dunk from 1 ft,,67,66
297,3,4:51.0,,E. Payton misses 2-pt jump shot from 10 ft,67,66
298,3,4:41.0,Personal foul by N. Vučević (drawn by V. Oladipo),,67,66
299,3,4:41.0,V. Oladipo makes free throw 1 of 2,,68,68
300,3,4:41.0,V. Oladipo makes free throw 2 of 2,,69,68
301,3,4:40.0,,Defensive rebound by N. Vučević,69,68
302,3,4:40.0,,N. Vučević makes 2-pt layup at rim,67,68
303,3,4:17.0,,E. Payton misses 2-pt jump shot from 15 ft,67,68
304,3,4:12.0,Defensive rebound by B. Bogdanović,,67,68
305,3,4:12.0,Personal foul by E. Payton (drawn by B. Bogdanović),,67,68
306,3,4:12.0,B. Bogdanović makes free throw 1 of 2,,70,68
307,3,4:12.0,,D. Augustin enters the game for E. Payton,70,68
308,3,4:12.0,B. Bogdanović makes free throw 2 of 2,,71,68
309,3,4:05.0,,Turnover by D. Augustin (bad pass; steal by V. Oladipo),71,68
310,3,3:58.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Collison),,74,68
311,3,3:49.0,,A. Gordon misses 3-pt jump shot from 24 ft,74,68
312,3,3:45.0,Defensive rebound by V. Oladipo,,74,68
313,3,3:41.0,V. Oladipo misses 2-pt layup from 4 ft,,74,68
314,3,3:41.0,,Defensive rebound by D. Augustin,74,68
315,3,3:41.0,T. Young misses 2-pt layup from 3 ft,,74,68
316,3,3:37.0,,Defensive rebound by D. Augustin,74,68
317,3,3:32.0,,N. Vučević misses 3-pt jump shot from 25 ft,74,68
318,3,3:32.0,Defensive rebound by V. Oladipo,,74,68
319,3,3:19.0,B. Bogdanović misses 3-pt jump shot from 22 ft,,74,68
320,3,3:15.0,,Defensive rebound by N. Vučević,74,68
321,3,3:04.0,,J. Simmons misses 2-pt layup from 9 ft (block by V. Oladipo),74,68
322,3,2:59.0,Defensive rebound by T. Young,,74,68
323,3,2:57.0,Indiana full timeout,,74,68
324,3,2:57.0,,A. Afflalo enters the game for A. Gordon,74,68
325,3,2:57.0,,M. Speights enters the game for N. Vučević,74,68
326,3,2:57.0,,B. Biyombo enters the game for E. Fournier,74,68
327,3,2:57.0,C. Joseph enters the game for B. Bogdanović,,74,68
328,3,2:44.0,T. Young misses 3-pt jump shot from 25 ft,,74,68
329,3,2:42.0,Offensive rebound by Team,,74,68
330,3,2:31.0,T. Young misses 2-pt hook shot from 11 ft,,74,68
331,3,2:31.0,,Defensive rebound by M. Speights,74,68
332,3,2:21.0,,Turnover by D. Augustin (bad pass; steal by D. Collison),74,68
333,3,2:15.0,Shooting foul by M. Speights (drawn by V. Oladipo),,74,68
334,3,2:15.0,V. Oladipo makes free throw 1 of 2,,75,68
335,3,2:15.0,V. Oladipo makes free throw 2 of 2,,76,68
336,3,1:55.0,,Turnover by D. Augustin (lost ball; steal by V. Oladipo),76,68
337,3,1:48.0,D. Collison misses 2-pt jump shot from 19 ft,,76,68
338,3,1:45.0,Offensive rebound by D. Collison,,76,68
339,3,1:42.0,D. Collison misses 2-pt jump shot from 19 ft,,76,68
340,3,1:39.0,Offensive rebound by C. Joseph,,76,68
341,3,1:37.0,D. Collison misses 2-pt jump shot from 17 ft,,76,68
342,3,1:36.0,,Defensive rebound by Team,76,68
343,3,1:36.0,,Personal foul by D. Sabonis (drawn by B. Biyombo),76,68
344,3,1:36.0,,B. Biyombo makes free throw 1 of 2,76,69
345,3,1:36.0,L. Stephenson enters the game for V. Oladipo,,76,69
346,3,1:36.0,,B. Biyombo makes free throw 2 of 2,76,70
347,3,1:22.0,D. Sabonis misses 2-pt jump shot from 13 ft,,76,70
348,3,1:19.0,,Defensive rebound by M. Speights,76,70
349,3,1:05.0,,J. Simmons misses 2-pt jump shot from 14 ft,76,70
350,3,1:00.0,Defensive rebound by D. Sabonis,,76,70
351,3,0:45.0,,Offensive charge foul by L. Stephenson (drawn by M. Speights),76,70
352,3,0:45.0,Turnover by L. Stephenson (offensive foul),,76,70
353,3,0:45.0,B. Bogdanović enters the game for T. Young,,76,70
354,3,0:34.0,,Turnover by D. Augustin (bad pass; steal by B. Bogdanović),76,70
355,3,0:28.0,L. Stephenson makes 2-pt layup from 2 ft (assist by C. Joseph),,78,70
356,3,0:05.0,,M. Speights makes 2-pt hook shot from 9 ft (assist by D. Augustin),78,72
357,3,0:00.0,B. Bogdanović misses 2-pt layup from 3 ft,,78,72
358,3,0:00.0,Offensive rebound by Team,,78,72
359,4,11:48.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by C. Joseph),,81,72
360,4,11:31.0,,M. Speights misses 3-pt jump shot from 25 ft,81,72
361,4,11:28.0,Defensive rebound by L. Stephenson,,81,72
362,4,11:21.0,Personal foul by A. Afflalo (drawn by L. Stephenson),,81,72
363,4,11:21.0,,T. Ross enters the game for M. Speights,81,72
364,4,11:12.0,Offensive foul by D. Sabonis (drawn by J. Simmons),,81,72
365,4,11:12.0,Turnover by D. Sabonis (offensive foul),,81,72
366,4,11:00.0,,T. Ross makes 2-pt jump shot from 20 ft (assist by D. Augustin),81,74
367,4,10:38.0,Turnover by D. Sabonis (traveling),,81,74
368,4,10:22.0,,T. Ross misses 2-pt jump shot from 13 ft,81,74
369,4,10:18.0,Defensive rebound by V. Oladipo,,81,74
370,4,10:11.0,V. Oladipo misses 2-pt jump shot from 22 ft,,81,74
371,4,10:11.0,,Defensive rebound by T. Ross,81,74
372,4,9:59.0,,Turnover by J. Simmons (lost ball; steal by V. Oladipo),81,74
373,4,9:54.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by V. Oladipo),,83,74
374,4,9:41.0,,Shooting foul by V. Oladipo (drawn by J. Simmons),83,74
375,4,9:41.0,,J. Simmons makes free throw 1 of 2,83,75
376,4,9:41.0,,A. Gordon enters the game for A. Afflalo,83,75
377,4,9:41.0,,J. Simmons makes free throw 2 of 2,83,76
378,4,9:32.0,V. Oladipo makes 2-pt dunk from 1 ft (assist by D. Sabonis),,85,76
379,4,9:26.0,,Turnover by T. Ross (discontinued dribble),85,76
380,4,9:17.0,V. Oladipo misses 2-pt layup from 3 ft (block by B. Biyombo),,85,76
