,QUARTER,TIME_REMAINING,DENVER_ACTION,BOSTON_ACTION,DENVER_SCORE,BOSTON_SCORE
24,1,8:28.0,G. Harris misses 2-pt layup from 1 ft,,14,11
25,1,8:24.0,,Defensive rebound by J. Brown,14,11
26,1,8:18.0,,M. Smart makes 2-pt layup at rim,14,13
27,1,7:58.0,J. Murray makes 2-pt layup from 2 ft (assist by G. Harris),,16,13
28,1,7:46.0,,A. Baynes makes 2-pt layup from 1 ft (assist by K. Irving),16,15
29,1,7:32.0,W. Chandler misses 3-pt jump shot from 28 ft,,16,15
30,1,7:29.0,,Defensive rebound by A. Baynes,16,15
31,1,7:21.0,,Turnover by K. Irving (bad pass; steal by T. Lyles),16,15
32,1,7:19.0,Personal foul by K. Irving (drawn by T. Lyles),,16,15
33,1,7:09.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by J. Murray),,18,15
34,1,6:54.0,,M. Smart misses 3-pt jump shot from 25 ft,18,15
35,1,6:50.0,Defensive rebound by J. Murray,,18,15
36,1,6:41.0,J. Murray misses 3-pt jump shot from 26 ft,,18,15
37,1,6:39.0,,Defensive rebound by Team,18,15
38,1,6:24.0,,M. Smart misses 2-pt jump shot from 19 ft,18,15
39,1,6:18.0,Defensive rebound by T. Lyles,,18,15
40,1,6:06.0,J. Murray misses 2-pt jump shot from 5 ft,,18,15
41,1,6:02.0,,Defensive rebound by A. Baynes,18,15
42,1,5:52.0,,J. Brown makes 2-pt layup at rim,18,17
43,1,5:30.0,M. Plumlee makes 2-pt jump shot from 6 ft (assist by G. Harris),,20,17
44,1,5:16.0,,A. Baynes makes 2-pt layup from 1 ft (assist by M. Smart),20,19
45,1,5:00.0,Turnover by J. Murray (bad pass; steal by S. Ojeleye),,20,19
46,1,4:54.0,,J. Brown makes 2-pt dunk at rim (assist by K. Irving),20,21
47,1,4:54.0,Denver full timeout,,20,21
48,1,4:54.0,,T. Rozier enters the game for M. Smart,20,21
49,1,4:54.0,M. Beasley enters the game for W. Chandler,,20,21
50,1,4:54.0,K. Faried enters the game for M. Plumlee,,20,21
51,1,4:37.0,G. Harris makes 2-pt layup from 2 ft,,22,21
52,1,4:37.0,,Violation by S. Ojeleye (def goaltending),22,21
53,1,4:27.0,,K. Irving misses 2-pt jump shot from 15 ft,22,21
54,1,4:23.0,Defensive rebound by M. Beasley,,22,21
55,1,4:10.0,G. Harris makes 2-pt jump shot from 14 ft (assist by T. Lyles),,24,21
56,1,3:57.0,J. Hernangómez enters the game for T. Lyles,,24,21
57,1,3:43.0,,T. Rozier misses 2-pt layup at rim,24,21
58,1,3:40.0,Defensive rebound by J. Hernangómez,,24,21
59,1,3:29.0,J. Murray makes 2-pt jump shot from 14 ft (assist by K. Faried),,26,21
60,1,3:12.0,,S. Ojeleye misses 3-pt jump shot from 22 ft,26,21
61,1,3:10.0,Defensive rebound by K. Faried,,26,21
62,1,3:05.0,M. Beasley misses 2-pt layup from 1 ft,,26,21
63,1,3:02.0,Offensive rebound by K. Faried,,26,21
64,1,3:00.0,K. Faried misses 2-pt layup from 1 ft,,26,21
65,1,3:00.0,Offensive rebound by M. Beasley,,26,21
66,1,2:57.0,M. Beasley makes 2-pt layup from 2 ft,,28,21
67,1,2:50.0,,K. Irving makes 3-pt jump shot from 24 ft,28,24
68,1,2:34.0,K. Faried misses 2-pt layup from 2 ft,,28,24
69,1,2:33.0,Offensive rebound by K. Faried,,28,24
70,1,2:31.0,K. Faried misses 2-pt layup from 3 ft,,28,24
71,1,2:30.0,Offensive rebound by K. Faried,,28,24
72,1,2:28.0,K. Faried misses 2-pt layup from 2 ft,,28,24
73,1,2:28.0,,Defensive rebound by S. Ojeleye,28,24
74,1,2:28.0,,Shooting foul by J. Murray (drawn by S. Ojeleye),28,24
75,1,2:28.0,,D. Theis enters the game for K. Irving,28,24
76,1,2:28.0,,J. Tatum enters the game for A. Baynes,28,24
77,1,2:28.0,E. Mudiay enters the game for G. Harris,,28,24
78,1,2:28.0,W. Chandler enters the game for J. Murray,,28,24
79,1,2:14.0,,Shooting foul by W. Chandler (drawn by J. Brown),28,24
80,1,2:14.0,,J. Brown makes free throw 1 of 2,28,25
81,1,2:14.0,,J. Brown makes free throw 2 of 2,28,26
82,1,2:00.0,W. Chandler misses 2-pt jump shot from 18 ft,,28,26
83,1,1:55.0,,Defensive rebound by S. Ojeleye,28,26
84,1,1:53.0,,D. Theis misses 2-pt dunk at rim (block by K. Faried),28,26
85,1,1:47.0,Defensive rebound by E. Mudiay,,28,26
86,1,1:39.0,E. Mudiay misses 2-pt layup from 2 ft (block by J. Brown),,28,26
87,1,1:34.0,Offensive rebound by K. Faried,,28,26
88,1,1:33.0,K. Faried misses 2-pt layup from 2 ft,,28,26
89,1,1:30.0,,Defensive rebound by D. Theis,28,26
90,1,1:27.0,,T. Rozier makes 2-pt jump shot from 19 ft,28,28
91,1,1:13.0,M. Beasley misses 2-pt jump shot from 18 ft,,28,28
92,1,1:10.0,,Defensive rebound by S. Ojeleye,28,28
93,1,1:05.0,,J. Tatum makes 2-pt layup from 2 ft,28,30
94,1,0:42.0,Shooting foul by S. Ojeleye (drawn by W. Chandler),,28,30
95,1,0:42.0,W. Chandler makes free throw 1 of 2,,29,30
96,1,0:42.0,,K. Irving enters the game for J. Brown,29,30
97,1,0:42.0,W. Chandler makes free throw 2 of 2,,30,30
98,1,0:26.0,,S. Ojeleye misses 2-pt dunk from 1 ft (block by K. Faried),30,30
99,1,0:26.0,Defensive rebound by M. Beasley,,30,30
100,1,0:04.0,W. Chandler misses 2-pt jump shot from 20 ft,,30,30
101,1,0:02.0,Offensive rebound by K. Faried,,30,30
102,1,0:02.0,Shooting foul by D. Theis (drawn by K. Faried),,30,30
103,1,0:02.0,K. Faried misses free throw 1 of 2,,30,30
104,1,0:02.0,Offensive rebound by Team,,30,30
105,1,0:02.0,,A. Baynes enters the game for S. Ojeleye,30,30
106,1,0:02.0,K. Faried makes free throw 2 of 2,,31,30
107,2,11:36.0,M. Beasley makes 2-pt jump shot from 5 ft (assist by K. Faried),,33,30
108,2,11:17.0,,T. Rozier makes 3-pt jump shot from 24 ft (assist by J. Tatum),33,33
109,2,10:56.0,W. Chandler makes 2-pt layup from 3 ft,,35,33
110,2,10:42.0,,J. Tatum makes 2-pt jump shot from 15 ft,35,35
111,2,10:32.0,W. Chandler misses 3-pt jump shot from 27 ft,,35,35
112,2,10:28.0,,Defensive rebound by T. Rozier,35,35
113,2,10:23.0,,T. Rozier misses 2-pt jump shot from 16 ft,35,35
114,2,10:19.0,Defensive rebound by W. Chandler,,35,35
115,2,10:11.0,E. Mudiay misses 2-pt layup from 3 ft,,35,35
116,2,10:11.0,,Defensive rebound by S. Ojeleye,35,35
117,2,10:07.0,Offensive charge foul by S. Ojeleye (drawn by M. Beasley),,35,35
118,2,10:07.0,,Turnover by S. Ojeleye (offensive foul),35,35
119,2,10:07.0,,M. Smart enters the game for S. Ojeleye,35,35
120,2,9:51.0,M. Beasley misses 2-pt jump shot from 7 ft,,35,35
121,2,9:46.0,,Defensive rebound by M. Smart,35,35
122,2,9:43.0,,D. Theis makes 2-pt dunk at rim (assist by S. Larkin),35,37
123,2,9:29.0,Shooting foul by D. Theis (drawn by W. Chandler),,35,37
124,2,9:29.0,W. Chandler makes free throw 1 of 2,,36,37
125,2,9:29.0,W. Chandler misses free throw 2 of 2,,36,37
126,2,9:26.0,,Defensive rebound by D. Theis,36,37
127,2,9:17.0,,D. Theis misses 3-pt jump shot from 25 ft,36,37
128,2,9:13.0,Defensive rebound by K. Faried,,36,37
129,2,9:04.0,J. Hernangómez misses 3-pt jump shot from 27 ft,,36,37
130,2,9:02.0,Offensive rebound by W. Chandler,,36,37
131,2,9:01.0,W. Chandler misses 2-pt layup from 2 ft (block by M. Smart),,36,37
132,2,9:01.0,,Defensive rebound by J. Tatum,36,37
133,2,8:56.0,,S. Larkin makes 2-pt layup at rim (assist by J. Tatum),36,39
134,2,8:56.0,Denver full timeout,,36,39
135,2,8:47.0,Offensive foul by K. Faried (drawn by S. Larkin),,36,39
136,2,8:47.0,Turnover by K. Faried (offensive foul),,36,39
137,2,8:27.0,,S. Larkin makes 2-pt layup from 1 ft,36,41
138,2,8:15.0,Turnover by K. Faried (bad pass; steal by D. Theis),,36,41
139,2,8:10.0,,J. Tatum makes 3-pt jump shot from 23 ft (assist by M. Smart),36,44
140,2,8:00.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,36,44
141,2,7:58.0,,Defensive rebound by S. Larkin,36,44
142,2,7:52.0,,Shooting foul by J. Hernangómez (drawn by J. Tatum),36,44
143,2,7:52.0,,J. Tatum misses free throw 1 of 2,36,44
144,2,7:52.0,,Offensive rebound by Team,36,44
145,2,7:52.0,G. Harris enters the game for M. Beasley,,36,44
146,2,7:52.0,T. Lyles enters the game for K. Faried,,36,44
147,2,7:52.0,M. Plumlee enters the game for J. Hernangómez,,36,44
148,2,7:52.0,,J. Tatum makes free throw 2 of 2,36,45
149,2,7:41.0,E. Mudiay makes 2-pt layup from 1 ft,,38,45
150,2,7:29.0,,M. Smart misses 2-pt jump shot from 11 ft,38,45
151,2,7:27.0,Defensive rebound by M. Plumlee,,38,45
152,2,7:15.0,G. Harris misses 3-pt jump shot from 23 ft,,38,45
153,2,7:13.0,,Defensive rebound by J. Tatum,38,45
154,2,6:57.0,,S. Larkin makes 2-pt jump shot from 17 ft,38,47
155,2,6:40.0,M. Plumlee makes 2-pt layup from 2 ft,,40,47
156,2,6:22.0,,S. Larkin makes 3-pt jump shot from 25 ft (assist by T. Rozier),40,50
157,2,6:05.0,E. Mudiay makes 3-pt jump shot from 23 ft (assist by W. Chandler),,43,50
158,2,5:46.0,,Turnover by J. Tatum (lost ball; steal by G. Harris),43,50
159,2,5:43.0,G. Harris makes 2-pt layup from 1 ft (assist by E. Mudiay),,45,50
160,2,5:43.0,,Boston full timeout,45,50
161,2,5:43.0,,K. Irving enters the game for J. Tatum,45,50
162,2,5:43.0,,J. Brown enters the game for T. Rozier,45,50
163,2,5:43.0,,A. Baynes enters the game for D. Theis,45,50
164,2,5:43.0,J. Murray enters the game for W. Chandler,,45,50
165,2,5:28.0,,A. Baynes makes 2-pt layup from 2 ft (assist by K. Irving),45,52
166,2,5:28.0,,Shooting foul by T. Lyles (drawn by A. Baynes),45,52
167,2,5:28.0,,A. Baynes makes free throw 1 of 1,45,53
168,2,5:16.0,Turnover by J. Murray (lost ball; steal by S. Larkin),,45,53
169,2,5:14.0,,J. Brown makes 2-pt layup at rim,45,55
170,2,5:14.0,Violation by M. Plumlee (def goaltending),,45,55
171,2,5:03.0,G. Harris makes 2-pt jump shot from 12 ft,,47,55
172,2,4:47.0,,K. Irving misses 3-pt jump shot from 25 ft,47,55
173,2,4:43.0,Defensive rebound by T. Lyles,,47,55
174,2,4:39.0,Personal foul by S. Larkin (drawn by T. Lyles),,47,55
175,2,4:39.0,,S. Ojeleye enters the game for S. Larkin,47,55
176,2,4:34.0,G. Harris misses 3-pt jump shot from 26 ft,,47,55
177,2,4:30.0,Offensive rebound by T. Lyles,,47,55
178,2,4:26.0,Turnover by J. Murray (bad pass; steal by S. Ojeleye),,47,55
179,2,4:14.0,,A. Baynes makes 2-pt layup from 1 ft,47,57
180,2,3:52.0,Personal foul by M. Smart (drawn by E. Mudiay),,47,57
181,2,3:43.0,J. Murray makes 2-pt jump shot from 10 ft,,49,57
182,2,3:26.0,,K. Irving misses 3-pt jump shot from 23 ft,49,57
183,2,3:21.0,Defensive rebound by J. Murray,,49,57
184,2,3:07.0,J. Murray misses 2-pt layup from 2 ft,,49,57
185,2,3:06.0,Offensive rebound by M. Plumlee,,49,57
186,2,3:04.0,M. Plumlee makes 2-pt layup at rim,,51,57
187,2,2:53.0,,A. Baynes makes 2-pt jump shot from 14 ft (assist by K. Irving),51,59
188,2,2:42.0,M. Plumlee makes 2-pt layup from 2 ft (assist by E. Mudiay),,53,59
189,2,2:42.0,Shooting foul by A. Baynes (drawn by M. Plumlee),,53,59
190,2,2:42.0,M. Plumlee misses free throw 1 of 1,,53,59
191,2,2:38.0,,Defensive rebound by Team,53,59
192,2,2:25.0,,K. Irving makes 3-pt jump shot from 24 ft,53,62
193,2,1:58.0,Turnover by G. Harris (lost ball; steal by K. Irving),,53,62
194,2,1:52.0,,J. Brown makes 2-pt layup from 1 ft (assist by M. Smart),53,64
195,2,1:37.0,T. Lyles makes 2-pt layup from 3 ft,,55,64
196,2,1:27.0,,K. Irving makes 2-pt layup from 1 ft,55,66
197,2,1:15.0,E. Mudiay misses 3-pt jump shot from 26 ft,,55,66
198,2,1:11.0,,Defensive rebound by J. Brown,55,66
199,2,1:09.0,,K. Irving misses 3-pt jump shot from 24 ft,55,66
200,2,1:05.0,,Offensive rebound by J. Brown,55,66
201,2,1:03.0,,J. Brown misses 2-pt layup from 1 ft,55,66
202,2,1:03.0,Defensive rebound by M. Plumlee,,55,66
203,2,0:55.0,W. Chandler enters the game for E. Mudiay,,55,66
204,2,0:49.0,,Offensive charge foul by T. Lyles (drawn by A. Baynes),55,66
205,2,0:49.0,Turnover by T. Lyles (offensive foul),,55,66
206,2,0:42.0,,Offensive foul by J. Brown (drawn by G. Harris),55,66
207,2,0:42.0,,Turnover by J. Brown (offensive foul),55,66
208,2,0:42.0,M. Beasley enters the game for T. Lyles,,55,66
209,2,0:28.0,M. Beasley makes free throw 1 of 2,,56,66
210,2,0:28.0,,J. Tatum enters the game for S. Ojeleye,56,66
211,2,0:28.0,M. Beasley makes free throw 2 of 2,,57,66
212,2,0:28.0,Shooting foul by A. Baynes (drawn by M. Beasley),,57,66
213,2,0:05.0,,Turnover by J. Brown (lost ball; steal by W. Chandler),57,66
214,2,0:03.0,W. Chandler makes 2-pt layup from 1 ft,,59,66
215,2,0:00.0,,Shooting foul by J. Murray (drawn by M. Smart),59,66
216,2,0:00.0,,M. Smart misses free throw 1 of 3,59,66
217,2,0:00.0,,Offensive rebound by Team,59,66
218,2,0:00.0,,D. Theis enters the game for A. Baynes,59,66
219,2,0:00.0,,M. Smart makes free throw 2 of 3,59,67
220,2,0:00.0,,M. Smart makes free throw 3 of 3,59,68
221,2,0:00.0,J. Murray misses 3-pt jump shot from 63 ft,,59,68
222,2,0:00.0,Offensive rebound by Team,,59,68
223,3,11:47.0,Turnover by G. Harris (bad pass; steal by M. Smart),,59,68
224,3,11:38.0,,J. Tatum makes 2-pt layup from 2 ft (assist by K. Irving),59,70
225,3,11:38.0,Violation by M. Plumlee (def goaltending),,59,70
226,3,11:30.0,G. Harris misses 2-pt layup from 1 ft (block by M. Smart),,59,70
227,3,11:25.0,,Defensive rebound by A. Baynes,59,70
228,3,11:21.0,,J. Brown misses 3-pt jump shot from 22 ft,59,70
229,3,11:18.0,Defensive rebound by T. Lyles,,59,70
230,3,10:59.0,Shooting foul by K. Irving (drawn by M. Plumlee),,59,70
231,3,10:59.0,M. Plumlee misses free throw 1 of 2,,59,70
232,3,10:59.0,Offensive rebound by Team,,59,70
233,3,10:59.0,M. Plumlee makes free throw 2 of 2,,60,70
234,3,10:44.0,,K. Irving makes 2-pt jump shot from 16 ft (assist by A. Baynes),60,72
235,3,10:29.0,T. Lyles misses 3-pt jump shot from 24 ft,,60,72
236,3,10:25.0,,Defensive rebound by Team,60,72
237,3,10:08.0,,K. Irving misses 3-pt jump shot from 26 ft,60,72
238,3,10:05.0,Defensive rebound by J. Murray,,60,72
239,3,10:00.0,Turnover by J. Murray (bad pass; steal by J. Brown),,60,72
240,3,9:57.0,,Shooting foul by W. Chandler (drawn by J. Brown),60,72
241,3,9:57.0,,J. Brown makes free throw 1 of 2,60,73
242,3,9:57.0,,J. Brown misses free throw 2 of 2,60,73
243,3,9:54.0,Defensive rebound by T. Lyles,,60,73
244,3,9:37.0,J. Murray makes 3-pt jump shot from 24 ft (assist by G. Harris),,63,73
245,3,9:19.0,,J. Brown makes 2-pt jump shot from 17 ft (assist by A. Baynes),63,75
246,3,9:05.0,G. Harris makes 2-pt layup from 2 ft,,65,75
247,3,8:50.0,,A. Baynes misses 2-pt hook shot from 6 ft,65,75
248,3,8:48.0,Defensive rebound by G. Harris,,65,75
249,3,8:40.0,W. Chandler makes 2-pt layup from 3 ft,,67,75
250,3,8:40.0,Shooting foul by J. Tatum (drawn by W. Chandler),,67,75
251,3,8:40.0,,S. Ojeleye enters the game for J. Tatum,67,75
252,3,8:40.0,W. Chandler makes free throw 1 of 1,,68,75
253,3,8:23.0,,J. Brown makes 3-pt jump shot from 22 ft (assist by M. Smart),68,78
254,3,8:07.0,T. Lyles makes 2-pt dunk at rim (assist by J. Murray),,70,78
255,3,8:07.0,Shooting foul by A. Baynes (drawn by T. Lyles),,70,78
256,3,8:07.0,T. Lyles misses free throw 1 of 1,,70,78
257,3,8:04.0,,Defensive rebound by A. Baynes,70,78
258,3,7:56.0,,K. Irving makes 2-pt jump shot from 9 ft,70,80
259,3,7:44.0,G. Harris makes 2-pt layup from 1 ft (assist by M. Plumlee),,72,80
260,3,7:33.0,,K. Irving makes 3-pt jump shot from 26 ft,72,83
261,3,7:21.0,J. Murray makes 2-pt jump shot from 16 ft,,74,83
262,3,7:08.0,,Turnover by A. Baynes (traveling),74,83
263,3,6:59.0,Shooting foul by K. Irving (drawn by J. Murray),,74,83
264,3,6:59.0,,Boston full timeout,74,83
265,3,6:59.0,J. Murray makes free throw 1 of 2,,75,83
266,3,6:59.0,J. Murray makes free throw 2 of 2,,76,83
267,3,6:40.0,,Turnover by S. Ojeleye (step out of bounds),76,83
268,3,6:21.0,W. Chandler makes 2-pt jump shot from 19 ft (assist by G. Harris),,78,83
269,3,6:03.0,,K. Irving misses 2-pt layup from 4 ft,78,83
270,3,6:03.0,Defensive rebound by M. Plumlee,,78,83
271,3,5:51.0,J. Murray makes 3-pt jump shot from 25 ft,,81,83
272,3,5:39.0,,S. Ojeleye misses 3-pt jump shot from 22 ft,81,83
273,3,5:35.0,Defensive rebound by J. Murray,,81,83
274,3,5:17.0,M. Plumlee misses 2-pt layup from 2 ft,,81,83
275,3,5:13.0,,Defensive rebound by K. Irving,81,83
276,3,5:09.0,,M. Smart misses 3-pt jump shot from 22 ft,81,83
277,3,5:07.0,Defensive rebound by M. Plumlee,,81,83
278,3,4:58.0,J. Murray misses 2-pt jump shot from 18 ft,,81,83
279,3,4:49.0,Offensive rebound by T. Lyles,,81,83
280,3,4:49.0,T. Lyles misses 2-pt layup at rim,,81,83
281,3,4:49.0,,Defensive rebound by A. Baynes,81,83
282,3,4:44.0,,K. Irving makes 2-pt jump shot from 17 ft,81,85
283,3,4:22.0,W. Chandler misses 2-pt jump shot from 7 ft,,81,85
284,3,4:22.0,Offensive rebound by W. Chandler,,81,85
285,3,4:22.0,Shooting foul by S. Ojeleye (drawn by W. Chandler),,81,85
286,3,4:22.0,W. Chandler makes free throw 1 of 2,,82,85
287,3,4:22.0,,J. Tatum enters the game for M. Smart,82,85
288,3,4:22.0,W. Chandler makes free throw 2 of 2,,83,85
289,3,4:10.0,,Turnover by J. Brown (bad pass),83,85
290,3,4:10.0,M. Beasley enters the game for W. Chandler,,83,85
291,3,3:46.0,G. Harris misses 3-pt jump shot from 24 ft,,83,85
292,3,3:41.0,Offensive rebound by J. Murray,,83,85
293,3,3:40.0,M. Beasley misses 3-pt jump shot from 24 ft,,83,85
294,3,3:39.0,Offensive rebound by G. Harris,,83,85
295,3,3:39.0,G. Harris makes 2-pt layup at rim,,85,85
296,3,3:24.0,,A. Baynes makes 2-pt jump shot from 14 ft (assist by J. Brown),85,87
297,3,3:07.0,Turnover by M. Plumlee (bad pass; steal by J. Brown),,85,87
298,3,3:07.0,,Personal foul by G. Harris (drawn by J. Brown),85,87
299,3,3:07.0,,T. Rozier enters the game for S. Ojeleye,85,87
300,3,2:49.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by T. Rozier),85,90
301,3,2:30.0,M. Plumlee makes 2-pt dunk at rim (assist by G. Harris),,87,90
302,3,2:06.0,,J. Tatum makes 2-pt layup from 1 ft (assist by T. Rozier),87,92
303,3,2:04.0,,Shooting foul by M. Plumlee (drawn by J. Tatum),87,92
304,3,2:04.0,Denver full timeout,,87,92
305,3,2:04.0,,S. Larkin enters the game for K. Irving,87,92
306,3,2:04.0,,D. Theis enters the game for A. Baynes,87,92
307,3,2:04.0,J. Hernangómez enters the game for T. Lyles,,87,92
308,3,2:04.0,K. Faried enters the game for M. Plumlee,,87,92
309,3,2:04.0,,J. Tatum makes free throw 1 of 1,87,93
310,3,1:42.0,G. Harris makes 2-pt dunk at rim,,89,93
311,3,1:25.0,,J. Tatum misses 2-pt jump shot from 19 ft,89,93
312,3,1:19.0,Defensive rebound by K. Faried,,89,93
313,3,1:07.0,G. Harris makes 3-pt jump shot from 23 ft,,92,93
314,3,0:46.0,,J. Tatum misses 2-pt jump shot from 4 ft,92,93
315,3,0:44.0,,Offensive rebound by D. Theis,92,93
316,3,0:42.0,,J. Brown makes 2-pt layup from 1 ft (assist by D. Theis),92,95
317,3,0:18.0,G. Harris misses 2-pt jump shot from 14 ft,,92,95
318,3,0:15.0,,Defensive rebound by J. Brown,92,95
319,3,0:06.0,,Personal take foul by M. Beasley (drawn by T. Rozier),92,95
320,3,0:01.0,,J. Tatum misses 2-pt jump shot from 22 ft,92,95
321,3,0:00.0,,Offensive rebound by Team,92,95
322,3,0:00.0,Loose ball foul by K. Faried (drawn by D. Theis),,92,95
323,3,0:00.0,,D. Theis makes free throw 1 of 2,92,96
324,3,0:00.0,,D. Theis makes free throw 2 of 2,92,97
325,4,11:45.0,,T. Rozier misses 2-pt hook shot from 9 ft,92,97
326,4,11:42.0,Defensive rebound by K. Faried,,92,97
327,4,11:38.0,M. Beasley makes 2-pt layup from 2 ft (assist by K. Faried),,94,97
328,4,11:17.0,,T. Rozier misses 3-pt jump shot from 26 ft,94,97
329,4,11:14.0,Defensive rebound by J. Hernangómez,,94,97
330,4,11:05.0,Turnover by E. Mudiay (out of bounds lost ball),,94,97
331,4,10:51.0,,S. Larkin makes 3-pt jump shot from 26 ft (assist by T. Rozier),94,100
332,4,10:27.0,M. Beasley misses 3-pt jump shot from 24 ft,,94,100
333,4,10:23.0,,Defensive rebound by J. Tatum,94,100
334,4,10:11.0,,J. Tatum makes 2-pt jump shot from 18 ft (assist by T. Rozier),94,102
335,4,10:11.0,Denver full timeout,,94,102
336,4,9:58.0,Turnover by M. Beasley (bad pass; steal by S. Larkin),,94,102
337,4,9:55.0,,S. Larkin makes 2-pt layup from 1 ft,94,104
338,4,9:28.0,E. Mudiay misses 3-pt jump shot from 25 ft,,94,104
339,4,9:25.0,Offensive rebound by J. Hernangómez,,94,104
340,4,9:24.0,J. Hernangómez misses 2-pt layup from 3 ft (block by S. Larkin),,94,104
341,4,9:21.0,,Defensive rebound by S. Larkin,94,104
342,4,9:03.0,,Shooting foul by E. Mudiay (drawn by D. Theis),94,104
343,4,9:03.0,,D. Theis makes free throw 1 of 2,94,105
344,4,9:03.0,,D. Theis makes free throw 2 of 2,94,106
345,4,8:48.0,J. Hernangómez misses 3-pt jump shot from 23 ft,,94,106
346,4,8:44.0,Offensive rebound by K. Faried,,94,106
347,4,8:43.0,K. Faried misses 2-pt hook shot at rim,,94,106
348,4,8:43.0,Offensive rebound by J. Hernangómez,,94,106
349,4,8:28.0,Turnover by W. Chandler (lost ball; steal by M. Smart),,94,106
350,4,8:22.0,,Turnover by T. Rozier (bad pass; steal by W. Chandler),94,106
351,4,8:20.0,Shooting foul by D. Theis (drawn by J. Hernangómez),,94,106
352,4,8:20.0,J. Hernangómez makes free throw 1 of 2,,95,106
353,4,8:20.0,J. Hernangómez makes free throw 2 of 2,,96,106
354,4,8:10.0,,S. Ojeleye enters the game for J. Tatum,96,106
355,4,8:10.0,T. Lyles enters the game for M. Beasley,,96,106
356,4,8:10.0,J. Murray enters the game for J. Hernangómez,,96,106
357,4,8:10.0,G. Harris enters the game for E. Mudiay,,96,106
358,4,8:08.0,,T. Rozier makes 2-pt jump shot from 19 ft (assist by M. Smart),96,108
359,4,7:37.0,G. Harris makes 3-pt jump shot from 26 ft (assist by K. Faried),,99,108
360,4,7:16.0,,Turnover by M. Smart (lost ball; steal by G. Harris),99,108
361,4,7:08.0,J. Murray misses 3-pt jump shot from 24 ft,,99,108
362,4,7:05.0,,Defensive rebound by T. Rozier,99,108
363,4,6:57.0,,T. Rozier misses 2-pt jump shot from 19 ft,99,108
364,4,6:53.0,Defensive rebound by W. Chandler,,99,108
365,4,6:40.0,Shooting foul by T. Rozier (drawn by J. Murray),,99,108
366,4,6:40.0,J. Murray makes free throw 1 of 2,,100,108
367,4,6:40.0,,K. Irving enters the game for T. Rozier,100,108
368,4,6:40.0,M. Plumlee enters the game for K. Faried,,100,108
369,4,6:40.0,J. Murray makes free throw 2 of 2,,101,108
370,4,6:18.0,,D. Theis makes 2-pt jump shot from 15 ft (assist by S. Larkin),101,110
371,4,5:47.0,J. Murray misses 2-pt jump shot from 8 ft (block by K. Irving),,101,110
372,4,5:46.0,Offensive rebound by J. Murray,,101,110
373,4,5:46.0,Turnover by Team (shot clock),,101,110
374,4,5:34.0,,K. Irving makes 2-pt layup from 2 ft (assist by M. Smart),101,112
375,4,5:34.0,Denver full timeout,,101,112
376,4,5:12.0,J. Murray makes 2-pt jump shot from 19 ft,,103,112
377,4,4:52.0,,K. Irving makes 2-pt jump shot from 15 ft,103,114
378,4,4:29.0,Shooting foul by D. Theis (drawn by T. Lyles),,103,114
379,4,4:29.0,T. Lyles misses free throw 1 of 2,,103,114
380,4,4:29.0,Offensive rebound by Team,,103,114
381,4,4:29.0,,A. Baynes enters the game for D. Theis,103,114
382,4,4:29.0,T. Lyles misses free throw 2 of 2,,103,114
