,QUARTER,TIME_REMAINING,HOUSTON_ACTION,LA LAKERS_ACTION,HOUSTON_SCORE,LA LAKERS_SCORE
386,4,8:17.0,,Defensive rebound by K. Kuzma,93,77
387,4,8:09.0,,Shooting foul by C. Capela (drawn by B. Ingram),93,77
388,4,8:09.0,,B. Ingram misses free throw 1 of 2,93,77
389,4,8:09.0,,Offensive rebound by Team,93,77
390,4,8:09.0,,B. Ingram misses free throw 2 of 2,93,77
391,4,8:09.0,Defensive rebound by P. Tucker,,93,77
392,4,7:51.0,P. Tucker misses 3-pt jump shot from 24 ft,,93,77
393,4,7:46.0,Offensive rebound by C. Capela,,93,77
394,4,7:45.0,C. Capela makes 2-pt layup from 2 ft,,95,77
395,4,7:35.0,Offensive charge foul by J. Randle (drawn by C. Paul),,95,77
396,4,7:35.0,,Turnover by J. Randle (offensive foul),95,77
397,4,7:17.0,J. Harden makes 2-pt layup from 1 ft,,97,77
398,4,7:00.0,,Turnover by J. Clarkson (lost ball; steal by C. Capela),97,77
399,4,7:00.0,Personal take foul by J. Clarkson (drawn by C. Capela),,97,77
400,4,7:00.0,,L. Nance enters the game for J. Randle,97,77
401,4,7:00.0,C. Capela makes free throw 2 of 2,,98,77
402,4,7:00.0,C. Capela makes free throw 1 of 2,,99,77
403,4,6:41.0,,K. Kuzma makes 2-pt layup from 2 ft,99,79
404,4,6:23.0,J. Harden misses 2-pt jump shot from 16 ft,,99,79
405,4,6:20.0,,Defensive rebound by B. Ingram,99,79
406,4,6:18.0,,J. Clarkson misses 3-pt jump shot from 25 ft,99,79
407,4,6:17.0,,Offensive rebound by Team,99,79
408,4,6:17.0,Loose ball foul by C. Paul (drawn by K. Kuzma),,99,79
409,4,6:17.0,,LA Lakers full timeout,99,79
410,4,6:10.0,L. Mbah a Moute enters the game for P. Tucker,,99,79
411,4,6:07.0,,K. Kuzma makes 3-pt jump shot from 27 ft (assist by L. Nance),99,82
412,4,5:50.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,101,82
413,4,5:38.0,,B. Ingram makes 2-pt layup from 2 ft,101,84
414,4,5:25.0,J. Harden misses 3-pt jump shot from 26 ft,,101,84
415,4,5:23.0,,Defensive rebound by Team,101,84
416,4,5:23.0,,J. Hart enters the game for J. Clarkson,101,84
417,4,5:12.0,,Turnover by K. Kuzma (traveling),101,84
418,4,5:12.0,E. Gordon enters the game for T. Ariza,,101,84
419,4,4:59.0,Turnover by C. Paul (bad pass; steal by K. Kuzma),,101,84
420,4,4:52.0,,K. Kuzma makes 2-pt layup from 1 ft,101,86
421,4,4:44.0,J. Harden makes 2-pt layup from 3 ft,,103,86
422,4,4:44.0,Shooting foul by L. Nance (drawn by J. Harden),,103,86
423,4,4:44.0,J. Harden makes free throw 1 of 1,,104,86
424,4,4:33.0,,B. Ingram makes 2-pt jump shot from 7 ft,104,88
425,4,4:17.0,J. Harden misses 3-pt jump shot from 26 ft,,104,88
426,4,4:14.0,,Defensive rebound by K. Kuzma,104,88
427,4,4:08.0,,K. Kuzma misses 2-pt layup from 3 ft (block by C. Capela),104,88
428,4,4:08.0,,Offensive rebound by Team,104,88
429,4,3:58.0,,K. Caldwell-Pope misses 2-pt jump shot from 22 ft,104,88
430,4,3:55.0,Defensive rebound by C. Paul,,104,88
431,4,3:48.0,C. Paul makes 2-pt jump shot from 12 ft,,106,88
432,4,3:28.0,,K. Kuzma misses 3-pt jump shot from 27 ft,106,88
433,4,3:25.0,Defensive rebound by C. Paul,,106,88
434,4,3:22.0,Turnover by C. Paul (traveling),,106,88
435,4,3:22.0,,T. Ennis enters the game for K. Caldwell-Pope,106,88
436,4,3:22.0,P. Tucker enters the game for C. Capela,,106,88
437,4,3:00.0,,J. Hart misses 2-pt jump shot from 17 ft,106,88
438,4,2:53.0,,Offensive rebound by K. Kuzma,106,88
439,4,2:53.0,,K. Kuzma makes 2-pt layup at rim,106,90
440,4,2:42.0,Shooting foul by L. Nance (drawn by J. Harden),,106,90
441,4,2:42.0,Houston full timeout,,106,90
442,4,2:42.0,,C. Brewer enters the game for L. Nance,106,90
443,4,2:42.0,,I. Zubac enters the game for B. Ingram,106,90
444,4,2:42.0,J. Harden makes free throw 1 of 2,,107,90
445,4,2:42.0,J. Harden makes free throw 2 of 2,,108,90
446,4,2:20.0,,J. Hart misses 3-pt jump shot from 28 ft,108,90
447,4,2:17.0,Defensive rebound by J. Harden,,108,90
448,4,2:05.0,J. Harden makes 3-pt jump shot from 25 ft,,111,90
449,4,1:53.0,,T. Ennis misses 2-pt jump shot from 17 ft,111,90
450,4,1:50.0,Defensive rebound by J. Harden,,111,90
451,4,1:40.0,C. Paul makes 3-pt jump shot from 26 ft,,114,90
452,4,1:35.0,,Personal take foul by C. Paul (drawn by I. Zubac),114,90
453,4,1:35.0,B. Weber enters the game for C. Paul,,114,90
454,4,1:35.0,B. Brown enters the game for P. Tucker,,114,90
455,4,1:35.0,T. Black enters the game for E. Gordon,,114,90
456,4,1:35.0,D. Jackson enters the game for J. Harden,,114,90
457,4,1:28.0,,K. Kuzma makes 3-pt jump shot from 25 ft (assist by T. Ennis),114,93
458,4,1:13.0,L. Mbah a Moute misses 2-pt layup from 4 ft (block by K. Kuzma),,114,93
459,4,1:13.0,,Defensive rebound by T. Ennis,114,93
460,4,1:08.0,,T. Ennis makes 2-pt layup from 2 ft,114,95
461,4,0:51.0,T. Black makes 2-pt layup from 2 ft (assist by B. Brown),,116,95
462,4,0:40.0,,K. Kuzma misses 3-pt jump shot from 26 ft,116,95
463,4,0:38.0,Defensive rebound by B. Weber,,116,95
464,4,0:25.0,B. Brown makes 2-pt jump shot from 13 ft,,118,95
465,4,0:14.0,,Turnover by T. Ennis (bad pass),118,95
