,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHOENIX_ACTION,OKLAHOMA CITY_SCORE,PHOENIX_SCORE
81,1,3:36.0,,Offensive rebound by A. Len,22,18
82,1,3:31.0,,A. Len makes 2-pt dunk at rim,22,20
83,1,3:21.0,R. Westbrook misses 2-pt jump shot from 17 ft,,22,20
84,1,3:18.0,,Defensive rebound by J. Jackson,22,20
85,1,3:13.0,,J. Jackson makes 2-pt layup at rim,22,22
86,1,2:59.0,Personal block foul by T. Ulis (drawn by R. Westbrook),,22,22
87,1,2:59.0,,Phoenix full timeout,22,22
88,1,2:59.0,J. Huestis enters the game for T. Ferguson,,22,22
89,1,2:59.0,R. Westbrook misses free throw 1 of 2,,22,22
90,1,2:59.0,Offensive rebound by Team,,22,22
91,1,2:59.0,R. Westbrook makes free throw 2 of 2,,23,22
92,1,2:48.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by T. Ulis),23,25
93,1,2:29.0,Shooting foul by A. Len (drawn by J. Huestis),,23,25
94,1,2:29.0,J. Huestis misses free throw 1 of 2,,23,25
95,1,2:29.0,Offensive rebound by Team,,23,25
96,1,2:29.0,R. Felton enters the game for R. Westbrook,,23,25
97,1,2:29.0,J. Grant enters the game for C. Anthony,,23,25
98,1,2:29.0,J. Huestis misses free throw 2 of 2,,23,25
99,1,2:29.0,Offensive rebound by Team,,23,25
100,1,2:29.0,,Loose ball foul by A. Len (drawn by S. Adams),23,25
101,1,2:29.0,S. Adams misses free throw 1 of 2,,23,25
102,1,2:29.0,Offensive rebound by Team,,23,25
103,1,2:29.0,,T. Chandler enters the game for A. Len,23,25
104,1,2:29.0,S. Adams misses free throw 2 of 2,,23,25
105,1,2:27.0,,Defensive rebound by T. Chandler,23,25
106,1,2:17.0,,T. Daniels misses 3-pt jump shot from 25 ft,23,25
107,1,2:12.0,Defensive rebound by J. Grant,,23,25
108,1,1:57.0,P. George misses 2-pt jump shot from 18 ft,,23,25
109,1,1:54.0,,Defensive rebound by D. Bender,23,25
110,1,1:41.0,,J. Jackson makes 3-pt jump shot from 25 ft,23,28
111,1,1:14.0,Turnover by Team (shot clock),,23,28
112,1,1:14.0,P. Patterson enters the game for S. Adams,,23,28
113,1,1:01.0,,T. Daniels misses 2-pt jump shot from 12 ft,23,28
114,1,0:58.0,Defensive rebound by R. Felton,,23,28
115,1,0:44.0,J. Grant misses 2-pt jump shot from 4 ft (block by T. Ulis),,23,28
116,1,0:44.0,,Defensive rebound by Team,23,28
117,1,0:32.0,,J. Jackson misses 2-pt layup from 6 ft (block by J. Huestis),23,28
118,1,0:28.0,Defensive rebound by R. Felton,,23,28
119,1,0:25.0,J. Huestis misses 2-pt dunk from 1 ft (block by D. Bender),,23,28
120,1,0:25.0,,Defensive rebound by T. Chandler,23,28
121,1,0:05.0,,Personal foul by R. Felton (drawn by T. Ulis),23,28
122,1,0:00.0,,J. Jackson misses 2-pt layup from 1 ft,23,28
123,1,0:00.0,,Offensive rebound by Team,23,28
124,2,11:46.0,,Shooting foul by J. Huestis (drawn by T. Warren),23,28
125,2,11:46.0,,T. Warren makes free throw 1 of 2,23,29
126,2,11:46.0,,T. Warren makes free throw 2 of 2,23,30
127,2,11:35.0,R. Felton makes 3-pt jump shot from 24 ft (assist by P. Patterson),,26,30
128,2,11:11.0,,Shooting foul by P. George (drawn by M. Chriss),26,30
129,2,11:11.0,,M. Chriss makes free throw 1 of 2,26,31
130,2,11:11.0,,M. Chriss makes free throw 2 of 2,26,32
131,2,10:58.0,J. Grant makes 2-pt dunk at rim (assist by R. Felton),,28,32
132,2,10:37.0,,T. Warren misses 2-pt jump shot from 10 ft (block by J. Huestis),28,32
133,2,10:33.0,,Offensive rebound by T. Warren,28,32
134,2,10:31.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by T. Warren),28,35
135,2,10:16.0,P. George misses 2-pt jump shot from 19 ft,,28,35
136,2,10:12.0,,Defensive rebound by T. Daniels,28,35
137,2,9:58.0,,M. Chriss misses 3-pt jump shot from 25 ft,28,35
138,2,9:55.0,Defensive rebound by J. Huestis,,28,35
139,2,9:49.0,Shooting foul by T. Daniels (drawn by P. George),,28,35
140,2,9:49.0,P. George misses free throw 1 of 2,,28,35
141,2,9:49.0,Offensive rebound by Team,,28,35
142,2,9:49.0,P. George makes free throw 2 of 2,,29,35
143,2,9:29.0,,T. Ulis misses 3-pt jump shot from 25 ft,29,35
144,2,9:26.0,Defensive rebound by P. George,,29,35
145,2,9:21.0,J. Grant misses 2-pt dunk at rim (block by M. Chriss),,29,35
146,2,9:17.0,Offensive rebound by J. Huestis,,29,35
147,2,9:16.0,J. Huestis makes 2-pt layup from 1 ft,,31,35
148,2,9:09.0,,T. Warren misses 2-pt layup at rim,31,35
149,2,9:09.0,Defensive rebound by J. Grant,,31,35
150,2,9:01.0,P. Patterson makes 3-pt jump shot from 22 ft (assist by P. George),,34,35
151,2,9:00.0,,Phoenix full timeout,34,35
152,2,9:00.0,,D. Booker enters the game for T. Ulis,34,35
153,2,9:00.0,,J. Jackson enters the game for M. Chriss,34,35
154,2,9:00.0,R. Westbrook enters the game for P. George,,34,35
155,2,8:36.0,,D. Booker misses 3-pt jump shot from 25 ft,34,35
156,2,8:36.0,,Offensive rebound by Team,34,35
157,2,8:36.0,,Turnover by Team (shot clock),34,35
158,2,8:23.0,R. Westbrook misses 2-pt jump shot from 13 ft,,34,35
159,2,8:20.0,,Defensive rebound by D. Bender,34,35
160,2,8:04.0,,J. Jackson makes 2-pt hook shot from 9 ft,34,37
161,2,8:04.0,,Shooting foul by J. Grant (drawn by J. Jackson),34,37
162,2,8:04.0,,J. Jackson misses free throw 1 of 1,34,37
163,2,8:02.0,Defensive rebound by R. Westbrook,,34,37
164,2,7:53.0,R. Felton misses 3-pt jump shot from 26 ft,,34,37
165,2,7:53.0,,Defensive rebound by T. Warren,34,37
166,2,7:38.0,,T. Daniels misses 3-pt jump shot from 30 ft,34,37
167,2,7:34.0,,Offensive rebound by J. Jackson,34,37
168,2,7:31.0,,T. Warren makes 2-pt layup at rim (assist by J. Jackson),34,39
169,2,7:16.0,R. Westbrook makes 2-pt layup at rim,,36,39
170,2,7:06.0,,D. Booker makes 3-pt jump shot from 24 ft,36,42
171,2,6:57.0,R. Westbrook makes 2-pt jump shot from 7 ft,,38,42
172,2,6:57.0,Shooting block foul by J. Jackson (drawn by R. Westbrook),,38,42
173,2,6:57.0,C. Anthony enters the game for J. Grant,,38,42
174,2,6:57.0,T. Ferguson enters the game for J. Huestis,,38,42
175,2,6:57.0,R. Westbrook misses free throw 1 of 1,,38,42
176,2,6:56.0,,Defensive rebound by T. Warren,38,42
177,2,6:56.0,,Personal foul by R. Westbrook (drawn by T. Warren),38,42
178,2,6:41.0,,T. Warren makes 2-pt dunk at rim (assist by D. Booker),38,44
179,2,6:26.0,R. Westbrook makes 2-pt layup from 1 ft,,40,44
180,2,6:10.0,,T. Warren makes 2-pt dunk at rim (assist by D. Bender),40,46
181,2,6:10.0,,Shooting foul by T. Ferguson (drawn by T. Warren),40,46
182,2,6:10.0,,T. Chandler enters the game for T. Daniels,40,46
183,2,6:10.0,S. Adams enters the game for P. Patterson,,40,46
184,2,6:10.0,,T. Warren makes free throw 1 of 1,40,47
185,2,5:59.0,R. Westbrook misses 2-pt layup at rim,,40,47
186,2,5:54.0,Offensive rebound by S. Adams,,40,47
187,2,5:54.0,S. Adams makes 2-pt layup at rim,,42,47
188,2,5:43.0,,J. Jackson misses 2-pt layup from 2 ft (block by S. Adams),42,47
189,2,5:41.0,Defensive rebound by S. Adams,,42,47
190,2,5:39.0,R. Westbrook misses 2-pt layup at rim (block by D. Bender),,42,47
191,2,5:39.0,Offensive rebound by Team,,42,47
192,2,5:39.0,Oklahoma City full timeout,,42,47
193,2,5:33.0,R. Westbrook makes 2-pt layup from 1 ft,,44,47
194,2,5:31.0,,Personal block foul by R. Felton (drawn by D. Booker),44,47
195,2,5:31.0,,D. Booker makes free throw 1 of 2,44,48
196,2,5:31.0,P. George enters the game for R. Felton,,44,48
197,2,5:31.0,,D. Booker misses free throw 2 of 2,44,48
198,2,5:29.0,Defensive rebound by R. Westbrook,,44,48
199,2,5:21.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by P. George),,47,48
200,2,5:10.0,,Personal foul by T. Ferguson (drawn by D. Booker),47,48
201,2,5:10.0,,D. Booker makes free throw 1 of 2,47,49
202,2,5:10.0,,D. Booker makes free throw 2 of 2,47,50
203,2,4:57.0,Turnover by P. George (bad pass; steal by D. Bender),,47,50
204,2,4:40.0,,J. Jackson misses 3-pt jump shot from 25 ft,47,50
205,2,4:37.0,Defensive rebound by P. George,,47,50
206,2,4:32.0,R. Westbrook makes 2-pt layup from 1 ft (assist by P. George),,49,50
207,2,4:05.0,,T. Warren makes 2-pt layup at rim (assist by D. Booker),49,52
208,2,3:54.0,C. Anthony misses 3-pt jump shot from 24 ft,,49,52
209,2,3:50.0,,Defensive rebound by T. Chandler,49,52
210,2,3:36.0,J. Huestis enters the game for T. Ferguson,,49,52
211,2,3:35.0,,T. Chandler misses 2-pt layup from 1 ft,49,52
212,2,3:35.0,,Offensive rebound by T. Warren,49,52
213,2,3:35.0,,T. Warren makes 2-pt layup at rim,49,54
214,2,3:10.0,P. George makes 2-pt jump shot from 11 ft,,51,54
215,2,2:57.0,,J. Jackson misses 3-pt jump shot from 25 ft,51,54
216,2,2:55.0,,Offensive rebound by T. Chandler,51,54
217,2,2:53.0,,D. Booker makes 3-pt jump shot from 27 ft (assist by T. Chandler),51,57
218,2,2:32.0,R. Westbrook misses 2-pt jump shot from 12 ft,,51,57
219,2,2:25.0,,Defensive rebound by J. Jackson,51,57
220,2,2:13.0,,D. Bender makes 3-pt jump shot from 25 ft (assist by D. Booker),51,60
221,2,1:44.0,R. Westbrook misses 2-pt jump shot from 20 ft,,51,60
222,2,1:44.0,,Defensive rebound by D. Bender,51,60
223,2,1:25.0,,D. Booker misses 3-pt jump shot from 26 ft,51,60
224,2,1:25.0,Defensive rebound by Team,,51,60
225,2,1:10.0,J. Huestis misses 3-pt jump shot from 22 ft,,51,60
226,2,1:08.0,,Defensive rebound by T. Chandler,51,60
227,2,0:48.0,,T. Warren misses 2-pt jump shot from 10 ft,51,60
228,2,0:44.0,,Offensive rebound by T. Chandler,51,60
229,2,0:44.0,,T. Chandler misses 2-pt layup at rim,51,60
230,2,0:44.0,,Offensive rebound by T. Chandler,51,60
231,2,0:43.0,,T. Chandler makes 2-pt layup at rim,51,62
232,2,0:33.0,P. George misses 3-pt jump shot from 26 ft,,51,62
233,2,0:31.0,Offensive rebound by J. Huestis,,51,62
234,2,0:30.0,S. Adams misses 2-pt hook shot at rim,,51,62
235,2,0:29.0,R. Westbrook makes 2-pt layup from 1 ft,,53,62
236,2,0:29.0,Offensive rebound by R. Westbrook,,53,62
237,2,0:05.0,,T. Chandler misses 2-pt layup at rim,53,62
238,2,0:02.0,,Offensive rebound by J. Jackson,53,62
239,2,0:00.0,,T. Warren misses 2-pt layup at rim,53,62
240,2,0:00.0,,Offensive rebound by Team,53,62
241,3,11:43.0,,Turnover by D. Booker (bad pass; steal by T. Ferguson),53,62
242,3,11:40.0,T. Ferguson makes 2-pt layup from 1 ft (assist by R. Westbrook),,55,62
243,3,11:18.0,,D. Bender misses 3-pt jump shot from 23 ft,55,62
244,3,11:16.0,Defensive rebound by P. George,,55,62
245,3,11:06.0,Personal foul by T. Ulis (drawn by S. Adams),,55,62
246,3,10:55.0,C. Anthony misses 2-pt jump shot from 20 ft,,55,62
247,3,10:52.0,,Defensive rebound by D. Booker,55,62
248,3,10:50.0,,Personal block foul by T. Ferguson (drawn by D. Booker),55,62
249,3,10:44.0,,Turnover by D. Booker (bad pass; steal by T. Ferguson),55,62
250,3,10:37.0,P. George misses 3-pt jump shot from 26 ft,,55,62
251,3,10:34.0,,Defensive rebound by D. Bender,55,62
252,3,10:17.0,,Shooting foul by T. Ferguson (drawn by D. Booker),55,62
253,3,10:17.0,,D. Booker makes free throw 1 of 2,55,63
254,3,10:17.0,J. Huestis enters the game for T. Ferguson,,55,63
255,3,10:17.0,,D. Booker makes free throw 2 of 2,55,64
256,3,9:56.0,C. Anthony makes 2-pt jump shot from 11 ft (assist by P. George),,57,64
257,3,9:34.0,,D. Booker makes 3-pt jump shot from 24 ft (assist by D. Bender),57,67
258,3,9:18.0,Shooting foul by T. Chandler (drawn by R. Westbrook),,57,67
259,3,9:18.0,R. Westbrook misses free throw 1 of 2,,57,67
260,3,9:18.0,Offensive rebound by Team,,57,67
261,3,9:18.0,R. Westbrook makes free throw 2 of 2,,58,67
262,3,9:03.0,,D. Booker makes 2-pt jump shot from 13 ft (assist by D. Bender),58,69
263,3,8:47.0,P. George misses 2-pt jump shot from 21 ft,,58,69
264,3,8:44.0,Offensive rebound by S. Adams,,58,69
265,3,8:44.0,S. Adams misses 2-pt hook shot from 8 ft,,58,69
266,3,8:44.0,Offensive rebound by Team,,58,69
267,3,8:44.0,,Loose ball foul by D. Booker (drawn by J. Huestis),58,69
268,3,8:39.0,Offensive foul by R. Westbrook (drawn by T. Ulis),,58,69
269,3,8:39.0,Turnover by R. Westbrook (offensive foul),,58,69
270,3,8:25.0,,D. Bender makes 2-pt layup from 3 ft,58,71
271,3,8:12.0,R. Westbrook makes 2-pt jump shot from 10 ft,,60,71
272,3,7:56.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by D. Bender),60,74
273,3,7:42.0,Personal foul by T. Ulis (drawn by R. Westbrook),,60,74
274,3,7:34.0,R. Westbrook makes 2-pt jump shot from 16 ft,,62,74
275,3,7:17.0,,Turnover by D. Bender (bad pass; steal by P. George),62,74
276,3,7:15.0,Shooting block foul by D. Bender (drawn by P. George),,62,74
277,3,7:15.0,P. George makes free throw 1 of 2,,63,74
278,3,7:15.0,P. George makes free throw 2 of 2,,64,74
279,3,7:15.0,,Phoenix full timeout,64,74
280,3,7:06.0,,T. Ulis makes 2-pt layup from 1 ft,64,76
281,3,6:46.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by C. Anthony),,67,76
282,3,6:24.0,,D. Booker misses 3-pt jump shot from 26 ft,67,76
283,3,6:22.0,Defensive rebound by C. Anthony,,67,76
284,3,6:17.0,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),,69,76
285,3,6:01.0,,Turnover by T. Chandler (bad pass; steal by R. Westbrook),69,76
286,3,5:51.0,S. Adams makes 2-pt dunk at rim (assist by P. George),,71,76
287,3,5:33.0,,D. Booker misses 2-pt layup from 6 ft (block by S. Adams),71,76
288,3,5:31.0,Defensive rebound by R. Westbrook,,71,76
289,3,5:28.0,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,74,76
290,3,5:27.0,,Phoenix full timeout,74,76
291,3,5:27.0,,A. Len enters the game for T. Chandler,74,76
292,3,5:27.0,,J. Jackson enters the game for T. Ulis,74,76
293,3,5:13.0,,T. Warren misses 2-pt jump shot from 20 ft,74,76
294,3,5:09.0,Defensive rebound by P. George,,74,76
295,3,5:03.0,Shooting foul by A. Len (drawn by R. Westbrook),,74,76
296,3,5:03.0,R. Westbrook misses free throw 1 of 2,,74,76
297,3,5:03.0,Offensive rebound by Team,,74,76
298,3,5:03.0,R. Westbrook makes free throw 2 of 2,,75,76
299,3,4:49.0,,D. Bender makes 3-pt jump shot from 23 ft (assist by J. Jackson),75,79
300,3,4:26.0,Turnover by R. Westbrook (bad pass; steal by A. Len),,75,79
301,3,4:17.0,,T. Warren makes 2-pt layup at rim (assist by J. Jackson),75,81
302,3,4:17.0,Oklahoma City full timeout,,75,81
303,3,4:17.0,,T. Daniels enters the game for T. Warren,75,81
304,3,4:17.0,J. Grant enters the game for P. George,,75,81
305,3,4:06.0,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),,77,81
306,3,3:51.0,,Turnover by Team (turnover),77,81
307,3,3:35.0,J. Grant misses 2-pt layup from 2 ft,,77,81
308,3,3:33.0,,Defensive rebound by J. Jackson,77,81
309,3,3:26.0,,D. Bender makes 3-pt jump shot from 22 ft (assist by J. Jackson),77,84
310,3,3:09.0,R. Westbrook misses 2-pt layup from 1 ft (block by J. Jackson),,77,84
311,3,3:09.0,,Defensive rebound by Team,77,84
312,3,2:59.0,,Turnover by D. Bender (bad pass; steal by R. Westbrook),77,84
313,3,2:55.0,R. Westbrook misses 2-pt layup at rim,,77,84
314,3,2:52.0,,Defensive rebound by D. Bender,77,84
315,3,2:49.0,,T. Daniels misses 3-pt jump shot from 25 ft,77,84
316,3,2:45.0,,Offensive rebound by A. Len,77,84
317,3,2:44.0,,Shooting foul by C. Anthony (drawn by D. Booker),77,84
318,3,2:44.0,,D. Booker makes free throw 1 of 3,77,85
319,3,2:44.0,,D. Booker makes free throw 2 of 3,77,86
320,3,2:44.0,R. Felton enters the game for J. Huestis,,77,86
321,3,2:44.0,,D. Booker makes free throw 3 of 3,77,87
322,3,2:23.0,J. Grant misses 3-pt jump shot from 25 ft,,77,87
323,3,2:19.0,,Defensive rebound by D. Booker,77,87
324,3,2:10.0,,T. Daniels misses 3-pt jump shot from 23 ft,77,87
325,3,2:08.0,Defensive rebound by R. Westbrook,,77,87
326,3,2:04.0,R. Westbrook misses 2-pt jump shot from 16 ft,,77,87
327,3,2:00.0,,Defensive rebound by J. Jackson,77,87
328,3,1:49.0,,J. Jackson misses 2-pt jump shot from 7 ft,77,87
329,3,1:48.0,Defensive rebound by Team,,77,87
330,3,1:48.0,,T. Ulis enters the game for D. Booker,77,87
331,3,1:48.0,J. Huestis enters the game for R. Westbrook,,77,87
332,3,1:48.0,P. Patterson enters the game for S. Adams,,77,87
333,3,1:33.0,C. Anthony misses 3-pt jump shot from 24 ft,,77,87
334,3,1:29.0,,Defensive rebound by A. Len,77,87
335,3,1:08.0,,J. Jackson misses 2-pt jump shot from 8 ft,77,87
336,3,1:01.0,Defensive rebound by R. Felton,,77,87
337,3,0:59.0,C. Anthony misses 3-pt jump shot from 25 ft,,77,87
338,3,0:55.0,Offensive rebound by J. Grant,,77,87
339,3,0:51.0,C. Anthony makes 2-pt jump shot from 16 ft (assist by P. Patterson),,79,87
340,3,0:32.0,,J. Jackson makes 3-pt jump shot from 24 ft (assist by T. Ulis),79,90
341,3,0:16.0,C. Anthony makes 2-pt jump shot from 20 ft,,81,90
342,3,0:16.0,Shooting foul by J. Jackson (drawn by C. Anthony),,81,90
343,3,0:16.0,C. Anthony makes free throw 1 of 1,,82,90
344,3,0:03.0,,T. Daniels misses 3-pt jump shot from 22 ft,82,90
345,3,0:01.0,Defensive rebound by R. Felton,,82,90
346,3,0:00.0,R. Felton misses 3-pt jump shot from 50 ft,,82,90
347,3,0:00.0,Offensive rebound by Team,,82,90
348,4,11:50.0,R. Felton makes 2-pt jump shot from 20 ft,,84,90
349,4,11:33.0,,D. Bender makes 3-pt jump shot from 25 ft (assist by T. Ulis),84,93
350,4,11:20.0,Personal foul by J. Dudley (drawn by R. Felton),,84,93
351,4,11:11.0,T. Ferguson misses 3-pt jump shot from 23 ft,,84,93
352,4,11:09.0,Offensive rebound by Team,,84,93
353,4,10:55.0,P. Patterson misses 2-pt hook shot from 2 ft,,84,93
354,4,10:53.0,,Defensive rebound by J. Jackson,84,93
355,4,10:44.0,,J. Jackson misses 2-pt dunk at rim (block by J. Grant),84,93
356,4,10:41.0,Defensive rebound by T. Ferguson,,84,93
357,4,10:35.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by T. Ferguson),,87,93
358,4,10:08.0,,J. Jackson misses 2-pt jump shot from 20 ft,87,93
359,4,10:05.0,Defensive rebound by R. Felton,,87,93
360,4,9:55.0,T. Ferguson misses 3-pt jump shot from 25 ft,,87,93
361,4,9:51.0,,Defensive rebound by T. Daniels,87,93
362,4,9:47.0,,Personal foul by P. Patterson (drawn by T. Ulis),87,93
363,4,9:35.0,,D. Bender makes 3-pt jump shot from 23 ft (assist by J. Jackson),87,96
364,4,9:13.0,R. Felton misses 3-pt jump shot from 27 ft,,87,96
365,4,9:10.0,,Defensive rebound by J. Dudley,87,96
366,4,8:58.0,,D. Bender makes 3-pt jump shot from 25 ft (assist by T. Ulis),87,99
367,4,8:57.0,Oklahoma City full timeout,,87,99
368,4,8:57.0,P. George enters the game for J. Huestis,,87,99
369,4,8:34.0,T. Ferguson misses 3-pt jump shot from 26 ft,,87,99
370,4,8:33.0,,Defensive rebound by Team,87,99
371,4,8:16.0,,J. Jackson makes 2-pt dunk at rim (assist by T. Ulis),87,101
372,4,7:57.0,P. George misses 3-pt jump shot from 26 ft,,87,101
373,4,7:54.0,,Defensive rebound by T. Daniels,87,101
374,4,7:42.0,,Shooting foul by T. Ferguson (drawn by T. Daniels),87,101
375,4,7:42.0,R. Westbrook enters the game for T. Ferguson,,87,101
376,4,7:42.0,,T. Daniels makes free throw 1 of 3,87,102
377,4,7:42.0,,T. Daniels makes free throw 2 of 3,87,103
378,4,7:42.0,,T. Chandler enters the game for D. Bender,87,103
379,4,7:42.0,S. Adams enters the game for J. Grant,,87,103
380,4,7:42.0,,T. Daniels makes free throw 3 of 3,87,104
381,4,7:30.0,R. Felton makes 2-pt jump shot from 12 ft (assist by S. Adams),,89,104
382,4,7:12.0,,J. Jackson misses 2-pt jump shot from 15 ft,89,104
383,4,7:07.0,Defensive rebound by R. Westbrook,,89,104
384,4,7:00.0,Turnover by R. Westbrook (bad pass; steal by T. Chandler),,89,104
385,4,6:42.0,,T. Ulis makes 3-pt jump shot from 24 ft (assist by J. Dudley),89,107
386,4,6:25.0,Turnover by P. George (traveling),,89,107
387,4,6:25.0,,D. Bender enters the game for J. Dudley,89,107
388,4,6:25.0,C. Anthony enters the game for P. Patterson,,89,107
389,4,6:13.0,,J. Jackson misses 3-pt jump shot from 24 ft,89,107
390,4,6:09.0,Defensive rebound by C. Anthony,,89,107
