,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHICAGO_ACTION,TORONTO_SCORE,CHICAGO_SCORE
376,4,6:46.0,Defensive rebound by D. Wright,,103,94
377,4,6:39.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by P. Siakam),,106,94
378,4,6:39.0,,Chicago full timeout,106,94
379,4,6:11.0,,L. Markkanen makes 2-pt hook shot from 6 ft (assist by J. Holiday),106,96
380,4,5:56.0,K. Lowry misses 3-pt jump shot from 25 ft,,106,96
381,4,5:52.0,,Defensive rebound by L. Markkanen,106,96
382,4,5:46.0,,Shooting foul by K. Lowry (drawn by R. Lopez),106,96
383,4,5:46.0,,R. Lopez makes free throw 1 of 2,106,97
384,4,5:46.0,S. Ibaka enters the game for F. VanVleet,,106,97
385,4,5:46.0,D. DeRozan enters the game for P. Siakam,,106,97
386,4,5:46.0,,R. Lopez makes free throw 2 of 2,106,98
387,4,5:30.0,S. Ibaka makes 2-pt jump shot from 22 ft (assist by D. Wright),,108,98
388,4,5:14.0,,L. Markkanen misses 3-pt jump shot from 25 ft,108,98
389,4,5:11.0,Defensive rebound by D. DeRozan,,108,98
390,4,5:03.0,D. DeRozan makes 2-pt layup from 2 ft,,110,98
391,4,4:53.0,,Turnover by D. Valentine (lost ball; steal by K. Lowry),110,98
392,4,4:35.0,D. DeRozan makes 3-pt jump shot from 24 ft (assist by K. Lowry),,113,98
393,4,4:33.0,,Chicago full timeout,113,98
394,4,4:33.0,,N. Mirotić enters the game for R. Lopez,113,98
395,4,4:25.0,,Personal foul by S. Ibaka (drawn by L. Markkanen),113,98
396,4,4:19.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by K. Dunn),113,101
397,4,3:57.0,Turnover by D. Wright (bad pass; steal by J. Holiday),,113,101
398,4,3:46.0,,Turnover by K. Dunn (bad pass; steal by D. Wright),113,101
399,4,3:44.0,D. Wright misses 2-pt jump shot from 3 ft (block by K. Dunn),,113,101
400,4,3:43.0,Offensive rebound by K. Lowry,,113,101
401,4,3:43.0,K. Lowry makes 2-pt layup at rim,,115,101
402,4,3:36.0,,Shooting foul by S. Ibaka (drawn by J. Holiday),115,101
403,4,3:36.0,,J. Holiday makes free throw 1 of 2,115,102
404,4,3:36.0,,J. Holiday makes free throw 2 of 2,115,103
405,4,3:27.0,D. DeRozan misses 3-pt jump shot from 26 ft,,115,103
406,4,3:23.0,,Defensive rebound by N. Mirotić,115,103
407,4,3:18.0,,N. Mirotić misses 3-pt jump shot from 26 ft,115,103
408,4,3:13.0,Defensive rebound by D. Wright,,115,103
409,4,2:58.0,D. DeRozan makes 3-pt jump shot from 23 ft (assist by D. Wright),,118,103
410,4,2:44.0,,L. Markkanen misses 2-pt jump shot from 13 ft,118,103
411,4,2:44.0,,Offensive rebound by N. Mirotić,118,103
412,4,2:44.0,,N. Mirotić makes 2-pt layup from 1 ft,118,105
413,4,2:44.0,,Shooting foul by J. Poeltl (drawn by N. Mirotić),118,105
414,4,2:44.0,,N. Mirotić makes free throw 1 of 1,118,106
415,4,2:38.0,S. Ibaka misses 3-pt jump shot from 22 ft,,118,106
416,4,2:35.0,,Defensive rebound by Team,118,106
417,4,2:35.0,P. Siakam enters the game for J. Poeltl,,118,106
418,4,2:26.0,,J. Holiday misses 3-pt jump shot from 25 ft,118,106
419,4,2:23.0,Defensive rebound by S. Ibaka,,118,106
420,4,2:09.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,121,106
421,4,1:51.0,,D. Valentine misses 3-pt jump shot from 25 ft,121,106
422,4,1:47.0,Defensive rebound by S. Ibaka,,121,106
423,4,1:38.0,D. Wright makes 3-pt jump shot from 25 ft,,124,106
424,4,1:26.0,,N. Mirotić makes 3-pt jump shot from 27 ft (assist by K. Dunn),124,109
425,4,1:09.0,Personal foul by L. Markkanen (drawn by K. Lowry),,124,109
426,4,1:09.0,F. VanVleet enters the game for D. Wright,,124,109
427,4,1:03.0,S. Ibaka misses 2-pt jump shot from 16 ft,,124,109
428,4,1:00.0,,Defensive rebound by Team,124,109
429,4,1:00.0,N. Powell enters the game for S. Ibaka,,124,109
430,4,1:00.0,L. Nogueira enters the game for D. DeRozan,,124,109
431,4,0:49.0,,J. Holiday makes 3-pt jump shot from 22 ft (assist by K. Dunn),124,112
432,4,0:49.0,,Shooting foul by N. Powell (drawn by J. Holiday),124,112
433,4,0:49.0,,P. Zipser enters the game for L. Markkanen,124,112
434,4,0:49.0,,J. Holiday misses free throw 1 of 1,124,112
435,4,0:47.0,,Offensive rebound by Team,124,112
436,4,0:44.0,,N. Mirotić misses 3-pt jump shot from 24 ft,124,112
437,4,0:41.0,Defensive rebound by P. Siakam,,124,112
438,4,0:21.0,P. Siakam misses 3-pt jump shot from 23 ft,,124,112
439,4,0:17.0,,Defensive rebound by N. Mirotić,124,112
440,4,0:09.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by N. Mirotić),124,115
