,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHILADELPHIA_ACTION,CHICAGO_SCORE,PHILADELPHIA_SCORE
43,1,7:01.0,,J. Embiid makes 2-pt jump shot from 17 ft (assist by B. Simmons),5,10
44,1,6:38.0,R. Lopez makes 2-pt hook shot from 9 ft (assist by Z. LaVine),,7,10
45,1,6:11.0,,Turnover by Team (shot clock),7,10
46,1,6:11.0,,Philadelphia full timeout,7,10
47,1,6:11.0,,A. Johnson enters the game for J. Embiid,7,10
48,1,6:11.0,D. Valentine enters the game for Z. LaVine,,7,10
49,1,6:03.0,Personal foul by J. Anderson (drawn by L. Markkanen),,7,10
50,1,6:03.0,N. Mirotić enters the game for R. Lopez,,7,10
51,1,5:58.0,Turnover by J. Grant (traveling),,7,10
52,1,5:45.0,,J. Anderson makes 2-pt dunk from 1 ft (assist by B. Simmons),7,12
53,1,5:26.0,J. Holiday misses 3-pt jump shot from 25 ft,,7,12
54,1,5:23.0,,Defensive rebound by B. Simmons,7,12
55,1,5:18.0,,D. Šarić misses 2-pt hook shot from 10 ft,7,12
56,1,5:15.0,Defensive rebound by L. Markkanen,,7,12
57,1,5:07.0,Personal foul by A. Johnson (drawn by N. Mirotić),,7,12
58,1,5:00.0,J. Grant misses 2-pt jump shot from 15 ft,,7,12
59,1,4:58.0,,Defensive rebound by B. Simmons,7,12
60,1,4:50.0,,B. Simmons misses 2-pt layup from 8 ft,7,12
61,1,4:46.0,,Offensive rebound by B. Simmons,7,12
62,1,4:46.0,,B. Simmons misses 2-pt layup at rim,7,12
63,1,4:45.0,,Offensive rebound by B. Simmons,7,12
64,1,4:35.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by B. Simmons),7,15
65,1,4:22.0,D. Valentine misses 2-pt layup from 3 ft,,7,15
66,1,4:15.0,Offensive rebound by L. Markkanen,,7,15
67,1,4:15.0,L. Markkanen makes 2-pt dunk at rim,,9,15
68,1,4:10.0,,B. Simmons makes 2-pt dunk from 1 ft,9,17
69,1,3:57.0,L. Markkanen misses 3-pt jump shot from 26 ft,,9,17
70,1,3:54.0,,Defensive rebound by B. Simmons,9,17
71,1,3:49.0,,Shooting foul by D. Valentine (drawn by D. Šarić),9,17
72,1,3:49.0,,D. Šarić makes free throw 1 of 2,9,18
73,1,3:49.0,,J. Young enters the game for T. Luwawu-Cabarrot,9,18
74,1,3:49.0,,D. Šarić makes free throw 2 of 2,9,19
75,1,3:29.0,D. Valentine misses 3-pt jump shot from 25 ft,,9,19
76,1,3:25.0,,Defensive rebound by B. Simmons,9,19
77,1,3:15.0,,J. Anderson makes 3-pt jump shot from 23 ft (assist by B. Simmons),9,22
78,1,3:13.0,Chicago full timeout,,9,22
79,1,3:13.0,,T. Booker enters the game for A. Johnson,9,22
80,1,3:13.0,,J. Embiid enters the game for D. Šarić,9,22
81,1,3:13.0,R. Arcidiacono enters the game for J. Grant,,9,22
82,1,3:13.0,B. Portis enters the game for L. Markkanen,,9,22
83,1,2:59.0,N. Mirotić misses 3-pt jump shot from 26 ft,,9,22
84,1,2:56.0,,Defensive rebound by B. Simmons,9,22
85,1,2:42.0,,B. Simmons misses 2-pt jump shot from 15 ft,9,22
86,1,2:39.0,,Offensive rebound by T. Booker,9,22
87,1,2:39.0,,T. Booker misses 2-pt jump shot from 14 ft,9,22
88,1,2:39.0,Defensive rebound by B. Portis,,9,22
89,1,2:32.0,D. Valentine makes 3-pt jump shot from 22 ft (assist by R. Arcidiacono),,12,22
90,1,2:10.0,,B. Simmons makes 2-pt jump shot from 15 ft,12,24
91,1,1:46.0,N. Mirotić misses 3-pt jump shot from 26 ft,,12,24
92,1,1:43.0,Offensive rebound by B. Portis,,12,24
93,1,1:42.0,J. Holiday misses 3-pt jump shot from 26 ft,,12,24
94,1,1:37.0,,Defensive rebound by B. Simmons,12,24
95,1,1:30.0,,J. Young misses 3-pt jump shot from 25 ft,12,24
96,1,1:26.0,Defensive rebound by J. Holiday,,12,24
97,1,1:13.0,N. Mirotić misses 2-pt layup from 7 ft (block by B. Simmons),,12,24
98,1,1:10.0,,Defensive rebound by T. Booker,12,24
99,1,1:10.0,,Shooting foul by D. Valentine (drawn by J. Young),12,24
100,1,1:10.0,,J. Young makes free throw 1 of 2,12,25
101,1,1:10.0,,R. Covington enters the game for J. Anderson,12,25
102,1,1:10.0,,J. Young misses free throw 2 of 2,12,25
103,1,1:08.0,Defensive rebound by N. Mirotić,,12,25
104,1,0:58.0,B. Portis misses 2-pt jump shot from 21 ft,,12,25
105,1,0:57.0,Offensive rebound by Team,,12,25
106,1,0:57.0,,Loose ball foul by R. Covington (drawn by N. Mirotić),12,25
107,1,0:47.0,D. Valentine misses 3-pt jump shot from 26 ft,,12,25
108,1,0:43.0,,Defensive rebound by J. Embiid,12,25
109,1,0:32.0,,Turnover by B. Simmons (bad pass; steal by B. Portis),12,25
110,1,0:29.0,Shooting foul by J. Young (drawn by D. Valentine),,12,25
111,1,0:29.0,D. Valentine makes free throw 1 of 2,,13,25
112,1,0:29.0,D. Valentine makes free throw 2 of 2,,14,25
113,1,0:16.0,,Offensive foul by J. Embiid (drawn by B. Portis),14,25
114,1,0:16.0,,Turnover by J. Embiid (offensive foul),14,25
115,1,0:16.0,,A. Johnson enters the game for J. Embiid,14,25
116,1,0:01.0,B. Portis makes 2-pt hook shot from 4 ft (assist by J. Holiday),,16,25
117,2,11:45.0,,J. Embiid makes 2-pt jump shot from 12 ft (assist by T. Luwawu-Cabarrot),16,27
118,2,11:31.0,Z. LaVine makes 2-pt jump shot from 9 ft (assist by B. Portis),,18,27
119,2,11:14.0,,T. Booker misses 2-pt layup from 5 ft,18,27
120,2,11:14.0,Defensive rebound by B. Portis,,18,27
121,2,11:06.0,R. Arcidiacono misses 3-pt jump shot from 24 ft,,18,27
122,2,11:06.0,Offensive rebound by B. Portis,,18,27
123,2,10:58.0,Personal foul by L. Drew (drawn by N. Mirotić),,18,27
124,2,10:51.0,N. Mirotić misses 3-pt jump shot from 28 ft,,18,27
125,2,10:47.0,,Defensive rebound by J. Embiid,18,27
126,2,10:40.0,,R. Covington misses 3-pt jump shot from 26 ft,18,27
127,2,10:38.0,Defensive rebound by Z. LaVine,,18,27
128,2,10:34.0,B. Portis makes 2-pt dunk from 1 ft (assist by Z. LaVine),,20,27
129,2,10:33.0,,Philadelphia full timeout,20,27
130,2,10:15.0,,L. Drew misses 3-pt jump shot from 24 ft,20,27
131,2,10:12.0,Defensive rebound by Z. LaVine,,20,27
132,2,9:55.0,N. Mirotić makes 2-pt jump shot from 9 ft,,22,27
133,2,9:37.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,22,27
134,2,9:34.0,Defensive rebound by Z. LaVine,,22,27
135,2,9:19.0,N. Mirotić misses 2-pt jump shot from 9 ft,,22,27
136,2,9:17.0,,Defensive rebound by T. Booker,22,27
137,2,9:04.0,,L. Drew misses 3-pt jump shot from 26 ft,22,27
138,2,9:03.0,,Offensive rebound by Team,22,27
139,2,9:03.0,Loose ball foul by D. Nwaba (drawn by J. Embiid),,22,27
140,2,9:03.0,,D. Šarić enters the game for T. Booker,22,27
141,2,9:03.0,,B. Simmons enters the game for L. Drew,22,27
142,2,8:52.0,,J. Embiid misses 2-pt jump shot from 9 ft,22,27
143,2,8:49.0,Defensive rebound by N. Mirotić,,22,27
144,2,8:38.0,N. Mirotić makes 2-pt hook shot from 7 ft (assist by D. Nwaba),,24,27
145,2,8:26.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by B. Simmons),24,30
146,2,8:07.0,B. Portis misses 3-pt jump shot from 26 ft,,24,30
147,2,8:04.0,Offensive rebound by B. Portis,,24,30
148,2,7:58.0,B. Portis makes 2-pt jump shot from 8 ft,,26,30
149,2,7:37.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by J. Embiid),26,33
150,2,7:26.0,N. Mirotić misses 3-pt jump shot from 28 ft,,26,33
151,2,7:23.0,,Defensive rebound by R. Covington,26,33
152,2,7:07.0,,J. Embiid misses 2-pt jump shot from 14 ft,26,33
153,2,7:05.0,Defensive rebound by D. Nwaba,,26,33
154,2,6:59.0,B. Portis makes 2-pt jump shot from 10 ft (assist by D. Nwaba),,28,33
155,2,6:45.0,,B. Simmons makes 2-pt hook shot from 11 ft,28,35
156,2,6:35.0,Z. LaVine makes 3-pt jump shot from 27 ft,,31,35
157,2,6:19.0,,Turnover by B. Simmons (bad pass; steal by Z. LaVine),31,35
158,2,6:16.0,Personal foul by B. Simmons (drawn by Z. LaVine),,31,35
159,2,6:16.0,,A. Johnson enters the game for J. Embiid,31,35
160,2,6:16.0,,J. Anderson enters the game for R. Covington,31,35
161,2,6:16.0,L. Markkanen enters the game for B. Portis,,31,35
162,2,6:16.0,R. Lopez enters the game for Z. LaVine,,31,35
163,2,6:16.0,D. Valentine enters the game for N. Mirotić,,31,35
164,2,6:16.0,J. Grant enters the game for R. Arcidiacono,,31,35
165,2,6:07.0,L. Markkanen misses 3-pt jump shot from 22 ft,,31,35
166,2,6:02.0,Offensive rebound by R. Lopez,,31,35
167,2,6:02.0,R. Lopez misses 2-pt layup at rim,,31,35
168,2,6:01.0,,Defensive rebound by A. Johnson,31,35
169,2,5:55.0,,J. Anderson misses 3-pt jump shot from 24 ft,31,35
170,2,5:53.0,Defensive rebound by D. Valentine,,31,35
171,2,5:36.0,Turnover by R. Lopez (lost ball; steal by A. Johnson),,31,35
172,2,5:28.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 20 ft,31,35
173,2,5:24.0,Defensive rebound by D. Valentine,,31,35
174,2,5:19.0,D. Valentine misses 2-pt jump shot from 12 ft,,31,35
175,2,5:17.0,,Defensive rebound by B. Simmons,31,35
176,2,5:01.0,,B. Simmons misses 2-pt hook shot from 10 ft,31,35
177,2,4:58.0,,Offensive rebound by D. Šarić,31,35
178,2,4:54.0,,Turnover by D. Šarić (traveling),31,35
179,2,4:54.0,J. Holiday enters the game for D. Nwaba,,31,35
180,2,4:45.0,L. Markkanen misses 2-pt layup from 2 ft (block by A. Johnson),,31,35
181,2,4:45.0,Offensive rebound by Team,,31,35
182,2,4:45.0,,R. Covington enters the game for T. Luwawu-Cabarrot,31,35
183,2,4:39.0,R. Lopez misses 2-pt jump shot from 8 ft,,31,35
184,2,4:36.0,,Defensive rebound by D. Šarić,31,35
185,2,4:30.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by B. Simmons),31,38
186,2,4:27.0,Chicago full timeout,,31,38
187,2,4:20.0,Turnover by J. Grant (bad pass; steal by R. Covington),,31,38
188,2,4:17.0,,Shooting foul by L. Markkanen (drawn by D. Šarić),31,38
189,2,4:17.0,,D. Šarić makes free throw 1 of 2,31,39
190,2,4:17.0,,D. Šarić makes free throw 2 of 2,31,40
191,2,4:04.0,J. Grant misses 2-pt jump shot from 16 ft,,31,40
192,2,4:01.0,,Defensive rebound by D. Šarić,31,40
193,2,3:52.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by J. Anderson),31,43
194,2,3:35.0,J. Holiday makes 2-pt layup from 2 ft (assist by L. Markkanen),,33,43
195,2,3:10.0,,A. Johnson makes 3-pt jump shot from 23 ft (assist by R. Covington),33,46
196,2,2:56.0,D. Valentine misses 3-pt jump shot from 25 ft,,33,46
197,2,2:52.0,,Defensive rebound by B. Simmons,33,46
198,2,2:50.0,,Shooting foul by D. Valentine (drawn by B. Simmons),33,46
199,2,2:50.0,,B. Simmons makes free throw 1 of 2,33,47
200,2,2:50.0,D. Nwaba enters the game for J. Grant,,33,47
201,2,2:50.0,R. Arcidiacono enters the game for D. Valentine,,33,47
202,2,2:50.0,,B. Simmons misses free throw 2 of 2,33,47
203,2,2:48.0,Defensive rebound by L. Markkanen,,33,47
204,2,2:38.0,L. Markkanen misses 3-pt jump shot from 27 ft,,33,47
205,2,2:33.0,Offensive rebound by R. Lopez,,33,47
206,2,2:30.0,Turnover by J. Holiday (bad pass; steal by J. Anderson),,33,47
207,2,2:26.0,,R. Covington makes 2-pt dunk from 1 ft (assist by B. Simmons),33,49
208,2,2:25.0,Chicago full timeout,,33,49
209,2,2:14.0,L. Markkanen misses 2-pt layup from 2 ft,,33,49
210,2,2:12.0,Offensive rebound by D. Nwaba,,33,49
211,2,2:10.0,D. Nwaba makes 2-pt layup from 1 ft,,35,49
212,2,1:51.0,,D. Šarić makes 2-pt jump shot from 16 ft,35,51
213,2,1:33.0,L. Markkanen makes 2-pt hook shot from 2 ft (assist by R. Arcidiacono),,37,51
214,2,1:10.0,,J. Anderson makes 2-pt layup from 2 ft (assist by A. Johnson),37,53
215,2,1:04.0,Shooting foul by R. Covington (drawn by D. Nwaba),,37,53
216,2,1:04.0,D. Nwaba misses free throw 1 of 2,,37,53
217,2,1:04.0,Offensive rebound by Team,,37,53
218,2,1:04.0,N. Mirotić enters the game for R. Lopez,,37,53
219,2,1:04.0,D. Nwaba misses free throw 2 of 2,,37,53
220,2,1:01.0,,Defensive rebound by D. Šarić,37,53
221,2,0:52.0,Violation by N. Mirotić (kicked ball),,37,53
222,2,0:44.0,,R. Covington misses 3-pt jump shot from 24 ft,37,53
223,2,0:41.0,Defensive rebound by D. Nwaba,,37,53
224,2,0:35.0,D. Nwaba makes 2-pt jump shot from 6 ft,,39,53
225,2,0:28.0,,Turnover by B. Simmons (bad pass),39,53
226,2,0:28.0,,T. Luwawu-Cabarrot enters the game for R. Covington,39,53
227,2,0:28.0,J. Grant enters the game for R. Arcidiacono,,39,53
228,2,0:12.0,J. Holiday misses 3-pt jump shot from 27 ft,,39,53
229,2,0:09.0,,Defensive rebound by D. Šarić,39,53
230,2,0:05.0,,J. Anderson makes 2-pt layup from 1 ft (assist by D. Šarić),39,55
231,2,0:00.0,Personal foul by B. Simmons (drawn by D. Nwaba),,39,55
232,2,0:00.0,D. Nwaba makes free throw 1 of 2,,40,55
233,2,0:00.0,,R. Covington enters the game for J. Anderson,40,55
234,2,0:00.0,D. Nwaba makes free throw 2 of 2,,41,55
235,2,0:00.0,,Turnover by R. Covington (bad pass),41,55
236,2,0:00.0,,J. Anderson enters the game for R. Covington,41,55
237,2,0:00.0,J. Holiday misses 2-pt jump shot from 17 ft,,41,55
238,2,0:00.0,Offensive rebound by Team,,41,55
239,3,11:43.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by B. Simmons),41,58
240,3,11:17.0,Z. LaVine misses 2-pt jump shot from 12 ft,,41,58
241,3,11:15.0,,Defensive rebound by R. Covington,41,58
242,3,11:11.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),41,61
243,3,10:53.0,D. Nwaba misses 2-pt layup from 3 ft (block by J. Embiid),,41,61
244,3,10:53.0,Offensive rebound by Team,,41,61
245,3,10:44.0,J. Holiday misses 3-pt jump shot from 25 ft,,41,61
246,3,10:41.0,Offensive rebound by R. Lopez,,41,61
247,3,10:29.0,Z. LaVine makes 2-pt layup from 1 ft,,43,61
248,3,10:16.0,,Turnover by D. Šarić (lost ball; steal by R. Lopez),43,61
249,3,10:12.0,Turnover by Z. LaVine (out of bounds lost ball),,43,61
250,3,9:50.0,,J. Embiid makes 2-pt jump shot from 10 ft,43,63
251,3,9:40.0,J. Holiday misses 2-pt jump shot from 19 ft (block by R. Covington),,43,63
252,3,9:38.0,,Defensive rebound by B. Simmons,43,63
253,3,9:34.0,,Shooting foul by J. Holiday (drawn by B. Simmons),43,63
254,3,9:34.0,,B. Simmons misses free throw 1 of 2,43,63
255,3,9:34.0,,Offensive rebound by Team,43,63
256,3,9:34.0,,B. Simmons makes free throw 2 of 2,43,64
257,3,9:24.0,Shooting foul by T. Luwawu-Cabarrot (drawn by Z. LaVine),,43,64
258,3,9:24.0,Z. LaVine makes free throw 1 of 2,,44,64
259,3,9:24.0,Z. LaVine makes free throw 2 of 2,,45,64
260,3,9:12.0,,Turnover by B. Simmons (bad pass; steal by D. Nwaba),45,64
261,3,8:59.0,Z. LaVine misses 3-pt jump shot from 24 ft,,45,64
262,3,8:57.0,,Defensive rebound by Team,45,64
263,3,8:41.0,,J. Embiid misses 2-pt layup from 2 ft (block by R. Lopez),45,64
264,3,8:38.0,Defensive rebound by R. Lopez,,45,64
265,3,8:35.0,Z. LaVine makes 2-pt dunk from 1 ft (assist by D. Nwaba),,47,64
266,3,8:13.0,,B. Simmons misses 2-pt jump shot from 16 ft,47,64
267,3,8:11.0,Defensive rebound by D. Nwaba,,47,64
268,3,8:02.0,Shooting foul by R. Covington (drawn by D. Nwaba),,47,64
269,3,8:02.0,,J. Anderson enters the game for R. Covington,47,64
270,3,8:02.0,D. Nwaba misses free throw 1 of 2,,47,64
271,3,8:02.0,Offensive rebound by Team,,47,64
272,3,8:02.0,D. Nwaba makes free throw 2 of 2,,48,64
273,3,7:56.0,,Personal foul by R. Lopez,48,64
274,3,7:56.0,Technical foul by R. Lopez,,48,64
275,3,7:56.0,,D. Šarić makes technical free throw,48,65
276,3,7:50.0,,Personal foul by Z. LaVine (drawn by J. Embiid),48,65
277,3,7:39.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by T. Luwawu-Cabarrot),48,67
278,3,7:26.0,J. Holiday misses 3-pt jump shot from 27 ft,,48,67
279,3,7:23.0,,Defensive rebound by T. Luwawu-Cabarrot,48,67
280,3,7:16.0,,J. Anderson makes 2-pt jump shot from 14 ft (assist by B. Simmons),48,69
281,3,7:15.0,Chicago full timeout,,48,69
282,3,7:15.0,J. Grant enters the game for Z. LaVine,,48,69
283,3,6:56.0,R. Lopez misses 2-pt hook shot from 9 ft,,48,69
284,3,6:52.0,,Defensive rebound by J. Embiid,48,69
285,3,6:41.0,,D. Šarić makes 2-pt layup at rim (assist by B. Simmons),48,71
286,3,6:27.0,D. Nwaba makes 3-pt jump shot from 24 ft (assist by L. Markkanen),,51,71
287,3,6:06.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 27 ft,51,71
288,3,6:04.0,Defensive rebound by D. Nwaba,,51,71
289,3,5:56.0,L. Markkanen makes 3-pt jump shot from 27 ft (assist by D. Nwaba),,54,71
290,3,5:54.0,,Philadelphia full timeout,54,71
291,3,5:41.0,,Personal foul by D. Nwaba (drawn by J. Embiid),54,71
292,3,5:29.0,,J. Embiid makes 2-pt hook shot from 3 ft,54,73
293,3,5:14.0,L. Markkanen misses 2-pt layup from 4 ft,,54,73
294,3,5:11.0,,Defensive rebound by D. Šarić,54,73
295,3,4:52.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by J. Embiid),54,76
296,3,4:34.0,J. Grant misses 2-pt jump shot from 21 ft,,54,76
297,3,4:31.0,,Defensive rebound by T. Luwawu-Cabarrot,54,76
298,3,4:24.0,,J. Embiid makes 3-pt jump shot from 25 ft (assist by B. Simmons),54,79
299,3,4:23.0,Chicago full timeout,,54,79
300,3,4:23.0,,A. Johnson enters the game for J. Anderson,54,79
301,3,4:23.0,,J. Young enters the game for J. Embiid,54,79
302,3,4:23.0,B. Portis enters the game for J. Holiday,,54,79
303,3,4:23.0,,R. Covington enters the game for T. Luwawu-Cabarrot,54,79
304,3,4:23.0,D. Valentine enters the game for L. Markkanen,,54,79
305,3,4:23.0,N. Mirotić enters the game for R. Lopez,,54,79
306,3,4:07.0,Shooting foul by R. Covington (drawn by N. Mirotić),,54,79
307,3,4:07.0,N. Mirotić makes free throw 1 of 2,,55,79
308,3,4:07.0,N. Mirotić makes free throw 2 of 2,,56,79
309,3,3:49.0,,R. Covington misses 3-pt jump shot from 23 ft,56,79
310,3,3:44.0,Defensive rebound by N. Mirotić,,56,79
311,3,3:32.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by J. Grant),,59,79
312,3,3:10.0,,A. Johnson misses 2-pt layup from 2 ft,59,79
313,3,3:10.0,Defensive rebound by Team,,59,79
314,3,3:10.0,,T. Booker enters the game for D. Šarić,59,79
315,3,2:53.0,N. Mirotić misses 2-pt jump shot from 18 ft,,59,79
316,3,2:53.0,,Defensive rebound by T. Booker,59,79
317,3,2:40.0,,Turnover by B. Simmons (bad pass; steal by D. Valentine),59,79
318,3,2:33.0,Turnover by D. Nwaba (out of bounds lost ball),,59,79
319,3,2:05.0,,B. Simmons misses 2-pt jump shot from 10 ft,59,79
320,3,2:02.0,Defensive rebound by B. Portis,,59,79
321,3,2:01.0,Shooting foul by J. Young (drawn by J. Grant),,59,79
322,3,2:01.0,J. Grant makes free throw 1 of 2,,60,79
323,3,2:01.0,,J. Embiid enters the game for A. Johnson,60,79
324,3,2:01.0,J. Grant makes free throw 2 of 2,,61,79
325,3,1:36.0,,J. Young misses 3-pt jump shot from 23 ft,61,79
326,3,1:36.0,Defensive rebound by D. Valentine,,61,79
327,3,1:32.0,Shooting foul by B. Simmons (drawn by B. Portis),,61,79
328,3,1:32.0,B. Portis misses free throw 1 of 2,,61,79
329,3,1:32.0,Offensive rebound by Team,,61,79
330,3,1:32.0,B. Portis makes free throw 2 of 2,,62,79
331,3,1:15.0,,J. Young makes 3-pt jump shot from 26 ft (assist by R. Covington),62,82
332,3,0:57.0,N. Mirotić makes 3-pt jump shot from 28 ft (assist by B. Portis),,65,82
333,3,0:38.0,,Personal foul by J. Grant (drawn by B. Simmons),65,82
334,3,0:38.0,,B. Simmons misses free throw 1 of 2,65,82
335,3,0:38.0,,Offensive rebound by Team,65,82
336,3,0:38.0,,B. Simmons makes free throw 2 of 2,65,83
337,3,0:29.0,N. Mirotić misses 3-pt jump shot from 25 ft (block by B. Simmons),,65,83
338,3,0:29.0,,Defensive rebound by B. Simmons,65,83
339,3,0:27.0,,Shooting foul by J. Grant (drawn by B. Simmons),65,83
340,3,0:27.0,,B. Simmons makes free throw 1 of 2,65,84
341,3,0:27.0,,J. Anderson enters the game for J. Embiid,65,84
342,3,0:27.0,Z. LaVine enters the game for D. Nwaba,,65,84
343,3,0:27.0,,B. Simmons makes free throw 2 of 2,65,85
344,3,0:07.0,J. Grant makes 2-pt layup from 4 ft (assist by D. Valentine),,67,85
345,3,0:07.0,Violation by B. Portis (kicked ball),,67,85
346,3,0:07.0,,J. Embiid enters the game for T. Booker,67,85
347,3,0:07.0,D. Nwaba enters the game for Z. LaVine,,67,85
348,3,0:00.0,,Turnover by R. Covington (bad pass; steal by B. Portis),67,85
349,3,0:00.0,Z. LaVine enters the game for D. Nwaba,,67,85
350,3,0:00.0,B. Portis misses 2-pt jump shot from 18 ft (block by R. Covington),,67,85
351,3,0:00.0,Offensive rebound by Team,,67,85
352,3,0:00.0,N. Mirotić misses 2-pt jump shot from 13 ft,,67,85
353,3,0:00.0,Offensive rebound by Team,,67,85
354,4,11:49.0,N. Mirotić misses 3-pt jump shot from 25 ft,,67,85
355,4,11:45.0,,Defensive rebound by R. Covington,67,85
356,4,11:35.0,,J. Embiid misses 2-pt jump shot from 17 ft,67,85
357,4,11:35.0,Defensive rebound by B. Portis,,67,85
358,4,11:27.0,Z. LaVine misses 2-pt layup from 3 ft,,67,85
359,4,11:25.0,,Defensive rebound by T. Booker,67,85
360,4,11:06.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 24 ft (assist by L. Drew),67,88
361,4,10:52.0,B. Portis misses 2-pt jump shot from 18 ft,,67,88
362,4,10:48.0,,Defensive rebound by T. Luwawu-Cabarrot,67,88
363,4,10:38.0,,J. Embiid makes 2-pt jump shot from 15 ft,67,90
364,4,10:20.0,D. Valentine makes 2-pt jump shot from 14 ft,,69,90
365,4,10:00.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 27 ft (assist by R. Covington),69,93
366,4,9:45.0,B. Portis makes 3-pt jump shot from 26 ft (assist by Z. LaVine),,72,93
367,4,9:20.0,,T. Booker makes 2-pt layup from 1 ft (assist by R. Covington),72,95
368,4,9:02.0,Z. LaVine makes 3-pt jump shot from 23 ft (assist by J. Grant),,75,95
369,4,8:36.0,,J. Embiid makes 2-pt jump shot from 14 ft,75,97
370,4,8:24.0,Turnover by Z. LaVine (bad pass; steal by T. Luwawu-Cabarrot),,75,97
371,4,8:21.0,,Turnover by T. Luwawu-Cabarrot (bad pass),75,97
372,4,8:01.0,J. Grant makes 3-pt jump shot from 25 ft,,78,97
373,4,7:59.0,,Philadelphia full timeout,78,97
374,4,7:59.0,,B. Simmons enters the game for L. Drew,78,97
375,4,7:43.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 26 ft (assist by J. Embiid),78,100
376,4,7:19.0,Z. LaVine makes 2-pt jump shot from 19 ft,,80,100
