,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,UTAH_ACTION,OKLAHOMA CITY_SCORE,UTAH_SCORE
86,1,1:36.0,R. Felton enters the game for P. George,,20,14
87,1,1:21.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by A. Burks),20,17
88,1,0:56.0,R. Felton misses 2-pt layup from 3 ft,,20,17
89,1,0:53.0,Offensive rebound by J. Grant,,20,17
90,1,0:53.0,J. Grant makes 2-pt layup from 1 ft,,22,17
91,1,0:40.0,,Turnover by J. Ingles (bad pass; steal by J. Huestis),22,17
92,1,0:33.0,C. Anthony misses 2-pt jump shot from 15 ft,,22,17
93,1,0:31.0,,Defensive rebound by D. Favors,22,17
94,1,0:18.0,,Shooting foul by C. Anthony (drawn by A. Burks),22,17
95,1,0:18.0,,A. Burks misses free throw 1 of 2,22,17
96,1,0:18.0,,Offensive rebound by Team,22,17
97,1,0:18.0,P. George enters the game for J. Grant,,22,17
98,1,0:18.0,,A. Burks makes free throw 2 of 2,22,18
99,1,0:00.0,R. Felton misses 2-pt jump shot from 23 ft,,22,18
100,1,0:00.0,,Defensive rebound by J. Ingles,22,18
101,2,11:40.0,,J. Crowder misses 3-pt jump shot from 22 ft,22,18
102,2,11:36.0,Defensive rebound by R. Felton,,22,18
103,2,11:15.0,R. Felton misses 3-pt jump shot from 26 ft,,22,18
104,2,11:13.0,,Defensive rebound by D. Favors,22,18
105,2,10:58.0,,J. Jerebko enters the game for J. Crowder,22,18
106,2,10:52.0,,A. Burks misses 2-pt jump shot from 22 ft,22,18
107,2,10:50.0,Defensive rebound by Á. Abrines,,22,18
108,2,10:40.0,Turnover by P. George (bad pass; steal by J. Jerebko),,22,18
109,2,10:36.0,,R. O'Neale misses 2-pt layup from 3 ft (block by Á. Abrines),22,18
110,2,10:32.0,,Offensive rebound by Team,22,18
111,2,10:16.0,,A. Burks makes 2-pt jump shot from 5 ft,22,20
112,2,9:58.0,P. George misses 2-pt layup from 4 ft,,22,20
113,2,9:56.0,,Defensive rebound by D. Favors,22,20
114,2,9:44.0,,J. Jerebko misses 3-pt jump shot from 28 ft,22,20
115,2,9:41.0,Defensive rebound by J. Grant,,22,20
116,2,9:32.0,Turnover by P. George (bad pass; steal by J. Ingles),,22,20
117,2,9:27.0,,A. Burks misses 3-pt jump shot from 24 ft,22,20
118,2,9:26.0,,Offensive rebound by J. Jerebko,22,20
119,2,9:25.0,,J. Jerebko misses 2-pt layup from 3 ft,22,20
120,2,9:25.0,,Offensive rebound by J. Jerebko,22,20
121,2,9:24.0,,J. Jerebko misses 2-pt layup from 3 ft,22,20
122,2,9:24.0,,Offensive rebound by Team,22,20
123,2,9:24.0,Loose ball foul by J. Grant (drawn by J. Jerebko),,22,20
124,2,9:24.0,,R. Gobert enters the game for D. Favors,22,20
125,2,9:24.0,,D. Mitchell enters the game for R. O'Neale,22,20
126,2,9:24.0,C. Brewer enters the game for R. Felton,,22,20
127,2,9:24.0,S. Adams enters the game for Á. Abrines,,22,20
128,2,9:24.0,R. Westbrook enters the game for J. Grant,,22,20
129,2,9:14.0,,A. Burks makes 2-pt layup from 2 ft,22,22
130,2,9:14.0,,Shooting foul by C. Anthony (drawn by A. Burks),22,22
131,2,9:14.0,,A. Burks makes free throw 1 of 1,22,23
132,2,9:01.0,P. George misses 3-pt jump shot from 24 ft,,22,23
133,2,9:00.0,,Defensive rebound by Team,22,23
134,2,8:39.0,,Turnover by J. Ingles (out of bounds lost ball),22,23
135,2,8:34.0,,Technical foul by R. Gobert,22,23
136,2,8:34.0,R. Westbrook misses technical free throw,,22,23
137,2,8:34.0,Offensive rebound by Team,,22,23
138,2,8:21.0,Turnover by R. Westbrook (bad pass; steal by D. Mitchell),,22,23
139,2,8:17.0,,Turnover by D. Mitchell (bad pass),22,23
140,2,8:17.0,Oklahoma City full timeout,,22,23
141,2,8:17.0,,J. Crowder enters the game for J. Ingles,22,23
142,2,7:59.0,C. Anthony makes 2-pt jump shot from 13 ft,,24,23
143,2,7:44.0,,D. Mitchell misses 2-pt layup from 5 ft,24,23
144,2,7:44.0,,Offensive rebound by Team,24,23
145,2,7:44.0,Loose ball foul by R. Westbrook (drawn by R. Gobert),,24,23
146,2,7:34.0,,Turnover by D. Mitchell (lost ball; steal by S. Adams),24,23
147,2,7:30.0,C. Brewer makes 2-pt dunk from 1 ft (assist by S. Adams),,26,23
148,2,7:15.0,Á. Abrines enters the game for C. Brewer,,26,23
149,2,7:15.0,J. Grant enters the game for C. Anthony,,26,23
150,2,7:05.0,,Turnover by D. Mitchell (traveling),26,23
151,2,7:05.0,,D. Favors enters the game for J. Jerebko,26,23
152,2,6:47.0,P. George misses 2-pt jump shot from 8 ft,,26,23
153,2,6:44.0,Offensive rebound by S. Adams,,26,23
154,2,6:43.0,Personal block foul by J. Crowder (drawn by P. George),,26,23
155,2,6:43.0,,R. O'Neale enters the game for A. Burks,26,23
156,2,6:37.0,R. Westbrook makes 2-pt jump shot from 16 ft,,28,23
157,2,6:36.0,Away from play foul by R. O'Neale (drawn by S. Adams),,28,23
158,2,6:36.0,S. Adams makes free throw 1 of 1,,29,23
159,2,6:27.0,,Personal foul by J. Grant (drawn by D. Favors),29,23
160,2,6:18.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. O'Neale),29,26
161,2,6:01.0,Personal foul by J. Crowder (drawn by P. George),,29,26
162,2,5:54.0,R. Westbrook misses 3-pt jump shot from 24 ft,,29,26
163,2,5:52.0,,Defensive rebound by R. O'Neale,29,26
164,2,5:36.0,,Turnover by D. Mitchell (lost ball; steal by R. Westbrook),29,26
165,2,5:36.0,Personal foul by D. Mitchell (drawn by R. Westbrook),,29,26
166,2,5:36.0,,J. Ingles enters the game for R. O'Neale,29,26
167,2,5:26.0,S. Adams misses 2-pt layup from 4 ft,,29,26
168,2,5:22.0,Offensive rebound by Á. Abrines,,29,26
169,2,5:16.0,R. Westbrook makes 2-pt jump shot from 10 ft,,31,26
170,2,4:59.0,,D. Mitchell misses 2-pt jump shot from 8 ft,31,26
171,2,4:57.0,Defensive rebound by R. Westbrook,,31,26
172,2,4:54.0,R. Westbrook misses 2-pt jump shot from 16 ft,,31,26
173,2,4:52.0,,Defensive rebound by Team,31,26
174,2,4:40.0,,D. Favors misses 3-pt jump shot from 22 ft,31,26
175,2,4:37.0,Defensive rebound by P. George,,31,26
176,2,4:26.0,S. Adams makes 2-pt jump shot from 6 ft,,33,26
177,2,4:13.0,,J. Crowder misses 2-pt hook shot from 6 ft,33,26
178,2,4:13.0,,Offensive rebound by D. Favors,33,26
179,2,4:13.0,,Shooting foul by J. Grant (drawn by D. Favors),33,26
180,2,4:13.0,,D. Favors misses free throw 1 of 2,33,26
181,2,4:13.0,,Offensive rebound by Team,33,26
182,2,4:13.0,C. Anthony enters the game for J. Grant,,33,26
183,2,4:13.0,,D. Favors misses free throw 2 of 2,33,26
184,2,4:12.0,,Offensive rebound by Team,33,26
185,2,4:06.0,,Turnover by R. Gobert (bad pass; steal by P. George),33,26
186,2,4:03.0,R. Westbrook makes 2-pt dunk from 1 ft (assist by P. George),,35,26
187,2,4:03.0,,Utah full timeout,35,26
188,2,3:50.0,,J. Ingles misses 2-pt layup from 4 ft,35,26
189,2,3:48.0,,Offensive rebound by R. Gobert,35,26
190,2,3:47.0,,R. Gobert makes 2-pt dunk from 1 ft,35,28
191,2,3:33.0,S. Adams makes 2-pt dunk from 2 ft (assist by R. Westbrook),,37,28
192,2,3:22.0,,D. Mitchell makes 2-pt layup from 4 ft,37,30
193,2,2:55.0,C. Anthony misses 2-pt jump shot from 16 ft,,37,30
194,2,2:54.0,,Defensive rebound by Team,37,30
195,2,2:54.0,Loose ball foul by S. Adams (drawn by D. Favors),,37,30
196,2,2:54.0,,D. Favors makes free throw 1 of 2,37,31
197,2,2:54.0,,D. Favors misses free throw 2 of 2,37,31
198,2,2:52.0,,Offensive rebound by R. Gobert,37,31
199,2,2:40.0,,J. Crowder misses 2-pt jump shot from 12 ft,37,31
200,2,2:38.0,Defensive rebound by Team,,37,31
201,2,2:26.0,R. Westbrook makes 2-pt jump shot from 14 ft,,39,31
202,2,2:05.0,,J. Crowder makes 2-pt jump shot from 22 ft (assist by J. Ingles),39,33
203,2,1:47.0,Turnover by R. Westbrook (bad pass),,39,33
204,2,1:30.0,,D. Favors misses 2-pt hook shot from 4 ft,39,33
205,2,1:28.0,Defensive rebound by S. Adams,,39,33
206,2,1:23.0,R. Westbrook misses 2-pt layup from 2 ft (block by D. Favors),,39,33
207,2,1:20.0,,Defensive rebound by D. Mitchell,39,33
208,2,1:16.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by J. Crowder),39,36
209,2,1:15.0,,Away from play foul by S. Adams (drawn by R. Gobert),39,36
210,2,1:15.0,P. Patterson enters the game for S. Adams,,39,36
211,2,1:15.0,Oklahoma City full timeout,,39,36
212,2,1:15.0,,R. Gobert misses free throw 1 of 1,39,36
213,2,1:15.0,Defensive rebound by C. Anthony,,39,36
214,2,1:03.0,Á. Abrines misses 3-pt jump shot from 24 ft,,39,36
215,2,1:01.0,,Defensive rebound by J. Ingles,39,36
216,2,0:49.0,,J. Ingles makes 3-pt jump shot from 26 ft (assist by J. Crowder),39,39
217,2,0:34.0,Personal foul by J. Crowder (drawn by P. George),,39,39
218,2,0:34.0,P. George misses free throw 1 of 2,,39,39
219,2,0:34.0,Offensive rebound by Team,,39,39
220,2,0:34.0,,R. O'Neale enters the game for J. Crowder,39,39
221,2,0:34.0,P. George makes free throw 2 of 2,,40,39
222,2,0:17.0,,Turnover by J. Ingles (bad pass; steal by Á. Abrines),40,39
223,2,0:14.0,Shooting foul by D. Mitchell (drawn by C. Anthony),,40,39
224,2,0:14.0,C. Anthony makes free throw 1 of 2,,41,39
225,2,0:14.0,,A. Burks enters the game for R. O'Neale,41,39
226,2,0:14.0,J. Huestis enters the game for Á. Abrines,,41,39
227,2,0:14.0,C. Anthony misses free throw 2 of 2,,41,39
228,2,0:12.0,,Defensive rebound by R. Gobert,41,39
229,2,0:01.0,,D. Mitchell makes 2-pt layup from 2 ft,41,41
230,2,0:00.0,R. Westbrook misses 3-pt jump shot from 58 ft,,41,41
231,2,0:00.0,Offensive rebound by Team,,41,41
232,3,11:50.0,,D. Mitchell makes 2-pt layup from 1 ft,41,43
233,3,11:38.0,R. Westbrook misses 2-pt jump shot from 10 ft,,41,43
234,3,11:36.0,,Defensive rebound by R. Gobert,41,43
235,3,11:22.0,,R. Gobert misses 2-pt layup from 2 ft (block by C. Brewer),41,43
236,3,11:18.0,,Offensive rebound by R. Gobert,41,43
237,3,11:18.0,,R. Gobert misses 2-pt layup from 1 ft,41,43
238,3,11:16.0,Defensive rebound by C. Anthony,,41,43
239,3,11:16.0,Turnover by C. Anthony (bad pass),,41,43
240,3,11:07.0,,D. Mitchell makes 3-pt jump shot from 25 ft,41,46
241,3,10:41.0,C. Anthony makes 2-pt jump shot from 12 ft,,43,46
242,3,10:16.0,,D. Mitchell makes 2-pt layup from 1 ft,43,48
243,3,9:57.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by S. Adams),,46,48
244,3,9:34.0,,D. Mitchell makes 3-pt jump shot from 25 ft,46,51
245,3,9:22.0,R. Westbrook misses 2-pt layup from 3 ft (block by R. Gobert),,46,51
246,3,9:20.0,Offensive rebound by S. Adams,,46,51
247,3,9:20.0,Oklahoma City full timeout,,46,51
248,3,9:14.0,R. Westbrook misses 2-pt jump shot from 15 ft,,46,51
249,3,9:13.0,,Defensive rebound by J. Ingles,46,51
250,3,8:56.0,,D. Favors makes 2-pt hook shot from 6 ft (assist by R. O'Neale),46,53
251,3,8:43.0,S. Adams makes 2-pt jump shot from 6 ft (assist by P. George),,48,53
252,3,8:19.0,Offensive charge foul by D. Mitchell (drawn by C. Brewer),,48,53
253,3,8:19.0,,Turnover by D. Mitchell (offensive foul),48,53
254,3,8:00.0,C. Brewer misses 3-pt jump shot from 23 ft,,48,53
255,3,7:56.0,,Defensive rebound by R. O'Neale,48,53
256,3,7:46.0,,D. Favors makes 2-pt dunk from 1 ft (assist by J. Ingles),48,55
257,3,7:26.0,S. Adams makes 2-pt dunk from 1 ft (assist by P. George),,50,55
258,3,7:03.0,,D. Mitchell makes 2-pt layup from 1 ft,50,57
259,3,6:54.0,R. Westbrook makes 2-pt jump shot from 10 ft,,52,57
260,3,6:38.0,,D. Favors makes 2-pt layup from 1 ft (assist by J. Ingles),52,59
261,3,6:38.0,,Shooting foul by C. Brewer (drawn by D. Favors),52,59
262,3,6:38.0,J. Grant enters the game for C. Anthony,,52,59
263,3,6:38.0,,J. Crowder enters the game for R. O'Neale,52,59
264,3,6:38.0,Á. Abrines enters the game for C. Brewer,,52,59
265,3,6:38.0,,D. Favors misses free throw 1 of 1,52,59
266,3,6:38.0,,Offensive rebound by J. Crowder,52,59
267,3,6:33.0,,D. Mitchell makes 3-pt jump shot from 28 ft (assist by J. Ingles),52,62
268,3,6:32.0,Oklahoma City full timeout,,52,62
269,3,6:26.0,Shooting foul by D. Favors (drawn by R. Westbrook),,52,62
270,3,6:26.0,R. Westbrook misses free throw 1 of 2,,52,62
271,3,6:26.0,Offensive rebound by Team,,52,62
272,3,6:26.0,R. Westbrook makes free throw 2 of 2,,53,62
273,3,6:09.0,,Shooting foul by R. Westbrook (drawn by D. Favors),53,62
274,3,6:09.0,,D. Favors misses free throw 1 of 2,53,62
275,3,6:09.0,,Offensive rebound by Team,53,62
276,3,6:09.0,,D. Favors misses free throw 2 of 2,53,62
277,3,6:08.0,Defensive rebound by R. Westbrook,,53,62
278,3,5:51.0,R. Westbrook misses 3-pt jump shot from 24 ft,,53,62
279,3,5:48.0,,Defensive rebound by J. Ingles,53,62
280,3,5:36.0,,J. Ingles makes 3-pt jump shot from 25 ft,53,65
281,3,5:18.0,S. Adams makes 2-pt layup from 3 ft (assist by P. George),,55,65
282,3,4:51.0,,D. Mitchell makes 2-pt jump shot from 8 ft,55,67
283,3,4:38.0,Shooting foul by R. Gobert (drawn by J. Grant),,55,67
284,3,4:38.0,J. Grant makes free throw 1 of 2,,56,67
285,3,4:38.0,,A. Burks enters the game for D. Favors,56,67
286,3,4:38.0,J. Grant misses free throw 2 of 2,,56,67
287,3,4:36.0,,Defensive rebound by J. Crowder,56,67
288,3,4:22.0,,J. Crowder misses 3-pt jump shot from 23 ft,56,67
289,3,4:18.0,Defensive rebound by S. Adams,,56,67
290,3,4:03.0,R. Westbrook makes 3-pt jump shot from 24 ft,,59,67
291,3,3:45.0,,A. Burks makes 2-pt jump shot from 21 ft (assist by D. Mitchell),59,69
292,3,3:35.0,P. George misses 3-pt jump shot from 25 ft,,59,69
293,3,3:31.0,Offensive rebound by J. Grant,,59,69
294,3,3:27.0,R. Westbrook makes 2-pt layup from 2 ft (assist by J. Grant),,61,69
295,3,3:22.0,,D. Mitchell makes 2-pt layup from 1 ft,61,71
296,3,3:22.0,,Shooting foul by P. George (drawn by D. Mitchell),61,71
297,3,3:22.0,J. Huestis enters the game for Á. Abrines,,61,71
298,3,3:22.0,,D. Mitchell makes free throw 1 of 1,61,72
299,3,3:10.0,R. Westbrook makes 3-pt jump shot from 24 ft,,64,72
300,3,2:43.0,,D. Mitchell misses 2-pt layup from 1 ft,64,72
301,3,2:40.0,,Offensive rebound by R. Gobert,64,72
302,3,2:40.0,,R. Gobert makes 2-pt dunk at rim,64,74
303,3,2:22.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by P. George),,67,74
304,3,2:07.0,,Shooting foul by J. Grant (drawn by D. Mitchell),67,74
305,3,2:07.0,,D. Mitchell makes free throw 1 of 2,67,75
306,3,2:07.0,,D. Favors enters the game for R. Gobert,67,75
307,3,2:07.0,,D. Mitchell makes free throw 2 of 2,67,76
308,3,1:58.0,R. Westbrook misses 2-pt layup from 3 ft,,67,76
309,3,1:57.0,Offensive rebound by Team,,67,76
310,3,1:54.0,R. Westbrook misses 3-pt jump shot from 25 ft,,67,76
311,3,1:53.0,Offensive rebound by Team,,67,76
312,3,1:53.0,,Loose ball foul by D. Mitchell (drawn by J. Huestis),67,76
313,3,1:45.0,Turnover by P. George (bad pass; steal by D. Favors),,67,76
314,3,1:28.0,,A. Burks misses 2-pt jump shot from 8 ft (block by S. Adams),67,76
315,3,1:22.0,Defensive rebound by S. Adams,,67,76
316,3,1:06.0,R. Westbrook misses 3-pt jump shot from 27 ft,,67,76
317,3,1:04.0,,Defensive rebound by Team,67,76
318,3,1:04.0,,R. O'Neale enters the game for D. Mitchell,67,76
319,3,0:44.0,,J. Crowder misses 3-pt jump shot from 25 ft,67,76
320,3,0:42.0,Defensive rebound by J. Huestis,,67,76
321,3,0:38.0,R. Westbrook makes 2-pt layup from 2 ft,,69,76
322,3,0:35.0,,R. O'Neale makes 2-pt layup from 1 ft,69,78
323,3,0:35.0,,Shooting foul by J. Huestis (drawn by R. O'Neale),69,78
324,3,0:35.0,,R. O'Neale misses free throw 1 of 1,69,78
325,3,0:35.0,Defensive rebound by R. Westbrook,,69,78
326,3,0:26.0,Personal foul by A. Burks (drawn by R. Westbrook),,69,78
327,3,0:26.0,R. Westbrook misses free throw 1 of 2,,69,78
328,3,0:26.0,Offensive rebound by Team,,69,78
329,3,0:26.0,,D. Mitchell enters the game for R. O'Neale,69,78
330,3,0:26.0,R. Westbrook makes free throw 2 of 2,,70,78
331,3,0:06.0,,D. Mitchell misses 2-pt jump shot from 18 ft,70,78
332,3,0:02.0,Defensive rebound by P. George,,70,78
333,3,0:00.0,P. George misses 3-pt jump shot from 36 ft,,70,78
334,3,0:00.0,Offensive rebound by Team,,70,78
335,4,11:50.0,Turnover by R. Westbrook (lost ball; steal by A. Burks),,70,78
336,4,11:34.0,,Turnover by A. Burks (traveling),70,78
337,4,11:12.0,J. Grant misses 3-pt jump shot from 25 ft,,70,78
338,4,11:07.0,,Defensive rebound by A. Burks,70,78
339,4,10:50.0,,J. Crowder misses 3-pt jump shot from 24 ft,70,78
340,4,10:46.0,Defensive rebound by Team,,70,78
341,4,10:46.0,,R. Gobert enters the game for J. Crowder,70,78
342,4,10:33.0,P. George misses 2-pt layup from 3 ft,,70,78
343,4,10:32.0,Offensive rebound by Team,,70,78
344,4,10:29.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by J. Grant),,73,78
345,4,10:13.0,,D. Mitchell misses 2-pt jump shot from 18 ft,73,78
346,4,10:09.0,Defensive rebound by R. Westbrook,,73,78
347,4,10:01.0,Personal foul by D. Mitchell (drawn by P. George),,73,78
348,4,10:01.0,,R. O'Neale enters the game for D. Mitchell,73,78
349,4,9:54.0,R. Westbrook misses 2-pt jump shot from 15 ft,,73,78
350,4,9:50.0,,Defensive rebound by R. Gobert,73,78
351,4,9:40.0,,J. Ingles misses 2-pt jump shot from 10 ft,73,78
352,4,9:39.0,,Offensive rebound by J. Ingles,73,78
353,4,9:30.0,,A. Burks makes 3-pt jump shot from 23 ft (assist by D. Favors),73,81
354,4,9:17.0,Turnover by P. George (lost ball; steal by R. O'Neale),,73,81
355,4,9:14.0,,R. O'Neale makes 2-pt layup from 3 ft,73,83
356,4,8:56.0,J. Grant misses 2-pt layup from 2 ft (block by R. Gobert),,73,83
357,4,8:53.0,,Defensive rebound by D. Favors,73,83
358,4,8:49.0,,Turnover by R. O'Neale (bad pass; steal by R. Westbrook),73,83
359,4,8:45.0,R. Westbrook misses 2-pt layup from 6 ft (block by D. Favors),,73,83
360,4,8:45.0,Offensive rebound by Team,,73,83
361,4,8:45.0,S. Adams enters the game for C. Anthony,,73,83
362,4,8:45.0,C. Brewer enters the game for P. George,,73,83
363,4,8:43.0,Turnover by R. Westbrook (bad pass; steal by R. Gobert),,73,83
364,4,8:41.0,,Shooting foul by J. Huestis (drawn by R. O'Neale),73,83
365,4,8:41.0,,R. O'Neale makes free throw 1 of 2,73,84
366,4,8:41.0,Á. Abrines enters the game for J. Huestis,,73,84
367,4,8:41.0,,R. O'Neale misses free throw 2 of 2,73,84
368,4,8:39.0,Defensive rebound by Á. Abrines,,73,84
369,4,8:25.0,R. Westbrook misses 3-pt jump shot from 25 ft,,73,84
370,4,8:21.0,Offensive rebound by S. Adams,,73,84
371,4,8:19.0,Turnover by S. Adams (lost ball; steal by J. Ingles),,73,84
372,4,8:03.0,,A. Burks misses 3-pt jump shot from 25 ft,73,84
373,4,7:59.0,Defensive rebound by Á. Abrines,,73,84
374,4,7:47.0,S. Adams misses 2-pt hook shot from 9 ft,,73,84
375,4,7:45.0,,Defensive rebound by J. Ingles,73,84
376,4,7:32.0,,J. Ingles misses 3-pt jump shot from 25 ft,73,84
377,4,7:29.0,Defensive rebound by Team,,73,84
378,4,7:29.0,,J. Crowder enters the game for D. Favors,73,84
379,4,7:29.0,P. George enters the game for Á. Abrines,,73,84
380,4,7:10.0,Turnover by R. Westbrook (bad pass; steal by R. Gobert),,73,84
381,4,7:04.0,,Shooting foul by C. Brewer (drawn by R. Gobert),73,84
382,4,7:04.0,,R. Gobert makes free throw 1 of 2,73,85
383,4,7:04.0,Oklahoma City full timeout,,73,85
384,4,7:04.0,,D. Mitchell enters the game for A. Burks,73,85
385,4,7:04.0,R. Felton enters the game for C. Brewer,,73,85
386,4,7:04.0,,R. Gobert makes free throw 2 of 2,73,86
387,4,6:49.0,R. Westbrook makes 2-pt jump shot from 15 ft,,75,86
388,4,6:34.0,,Personal foul by P. George (drawn by D. Mitchell),75,86
389,4,6:20.0,,D. Mitchell misses 2-pt layup from 3 ft,75,86
390,4,6:18.0,Defensive rebound by R. Felton,,75,86
