,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
32,1,7:47.0,G. Temple makes free throw 1 of 1,,14,10
33,1,7:31.0,,C. Williams makes 2-pt jump shot from 7 ft,14,12
34,1,7:16.0,Turnover by B. Hield (bad pass; steal by J. Wilson),,14,12
35,1,7:12.0,,Turnover by J. Wilson (bad pass; steal by G. Hill),14,12
36,1,7:07.0,G. Temple misses 3-pt jump shot from 25 ft,,14,12
37,1,7:03.0,,Defensive rebound by A. Rivers,14,12
38,1,6:50.0,,J. Wilson makes 3-pt jump shot from 25 ft (assist by A. Rivers),14,15
39,1,6:22.0,B. Hield misses 2-pt jump shot from 4 ft,,14,15
40,1,6:20.0,,Defensive rebound by D. Jordan,14,15
41,1,6:11.0,,Shooting foul by B. Hield (drawn by D. Jordan),14,15
42,1,6:11.0,,LA Clippers full timeout,14,15
43,1,6:11.0,,D. Jordan makes free throw 1 of 2,14,16
44,1,6:11.0,,D. Jordan misses free throw 2 of 2,14,16
45,1,6:07.0,Defensive rebound by G. Temple,,14,16
46,1,5:56.0,B. Hield misses 3-pt jump shot from 25 ft,,14,16
47,1,5:53.0,,Defensive rebound by D. Jordan,14,16
48,1,5:39.0,,M. Teodosić misses 2-pt layup from 1 ft,14,16
49,1,5:36.0,Defensive rebound by Z. Randolph,,14,16
50,1,5:33.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by G. Hill),,16,16
51,1,5:16.0,,J. Wilson makes 2-pt layup from 2 ft (assist by M. Teodosić),16,18
52,1,5:05.0,Personal foul by C. Williams (drawn by B. Hield),,16,18
53,1,5:05.0,B. Bogdanović enters the game for B. Hield,,16,18
54,1,5:05.0,,L. Williams enters the game for C. Williams,16,18
55,1,5:05.0,,J. Evans enters the game for M. Teodosić,16,18
56,1,4:56.0,Z. Randolph misses 2-pt hook shot from 8 ft,,16,18
57,1,4:53.0,,Defensive rebound by D. Jordan,16,18
58,1,4:48.0,,J. Wilson makes 3-pt jump shot from 25 ft (assist by L. Williams),16,21
59,1,4:30.0,G. Hill makes 2-pt jump shot from 13 ft,,18,21
60,1,4:20.0,,D. Jordan misses 2-pt layup from 3 ft,18,21
61,1,4:12.0,,Offensive rebound by D. Jordan,18,21
62,1,4:12.0,,D. Jordan makes 2-pt layup at rim,18,23
63,1,4:06.0,Z. Randolph misses 3-pt jump shot from 26 ft,,18,23
64,1,4:05.0,Offensive rebound by B. Bogdanović,,18,23
65,1,4:03.0,Turnover by B. Bogdanović (bad pass),,18,23
66,1,3:51.0,,L. Williams makes 3-pt jump shot from 26 ft,18,26
67,1,3:43.0,Sacramento full timeout,,18,26
68,1,3:43.0,M. Richardson enters the game for Z. Randolph,,18,26
69,1,3:30.0,Turnover by W. Cauley-Stein (lost ball; steal by J. Wilson),,18,26
70,1,3:21.0,,Shooting foul by W. Cauley-Stein (drawn by D. Jordan),18,26
71,1,3:21.0,,D. Jordan misses free throw 1 of 2,18,26
72,1,3:21.0,,Offensive rebound by Team,18,26
73,1,3:21.0,,D. Jordan makes free throw 2 of 2,18,27
74,1,3:10.0,Shooting foul by L. Williams (drawn by G. Temple),,18,27
75,1,3:10.0,G. Temple makes free throw 1 of 2,,19,27
76,1,3:10.0,G. Temple makes free throw 2 of 2,,20,27
77,1,2:44.0,,J. Evans misses 2-pt hook shot from 2 ft (block by G. Hill),20,27
78,1,2:41.0,Defensive rebound by W. Cauley-Stein,,20,27
79,1,2:37.0,G. Temple makes 2-pt layup from 2 ft,,22,27
80,1,2:37.0,,Violation by J. Wilson (def goaltending),22,27
81,1,2:26.0,,L. Williams misses 2-pt jump shot from 19 ft,22,27
82,1,2:23.0,Defensive rebound by W. Cauley-Stein,,22,27
83,1,2:09.0,G. Temple misses 2-pt jump shot from 3 ft (block by D. Jordan),,22,27
84,1,2:09.0,Offensive rebound by G. Temple,,22,27
85,1,2:03.0,G. Temple misses 2-pt jump shot from 13 ft,,22,27
86,1,2:03.0,,Defensive rebound by J. Wilson,22,27
87,1,1:57.0,,L. Williams misses 2-pt jump shot from 17 ft (block by G. Temple),22,27
88,1,1:57.0,Defensive rebound by W. Cauley-Stein,,22,27
89,1,1:50.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by G. Temple),,24,27
90,1,1:30.0,,Turnover by D. Jordan (lost ball; steal by W. Cauley-Stein),24,27
91,1,1:26.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by G. Temple),,26,27
92,1,1:09.0,,Turnover by A. Rivers (out of bounds lost ball),26,27
93,1,1:09.0,,M. Harrell enters the game for D. Jordan,26,27
94,1,1:09.0,,S. Thornwell enters the game for J. Wilson,26,27
95,1,1:09.0,,S. Dekker enters the game for A. Rivers,26,27
96,1,1:09.0,F. Mason enters the game for G. Hill,,26,27
97,1,1:09.0,J. Jackson enters the game for G. Temple,,26,27
98,1,0:56.0,B. Bogdanović makes 2-pt jump shot from 2 ft (assist by M. Richardson),,28,27
99,1,0:45.0,,J. Evans makes 3-pt jump shot from 26 ft (assist by S. Thornwell),28,30
100,1,0:29.0,J. Jackson makes 2-pt jump shot from 10 ft (assist by F. Mason),,30,30
101,1,0:12.0,,S. Thornwell misses 3-pt jump shot from 22 ft,30,30
102,1,0:12.0,Defensive rebound by F. Mason,,30,30
103,1,0:01.0,F. Mason misses 2-pt layup from 2 ft (block by S. Dekker),,30,30
104,1,0:01.0,,Defensive rebound by S. Thornwell,30,30
105,2,11:46.0,B. Bogdanović makes 2-pt jump shot from 18 ft,,32,30
106,2,11:31.0,,Shooting foul by J. Jackson (drawn by S. Thornwell),32,30
107,2,11:31.0,,S. Thornwell makes free throw 1 of 2,32,31
108,2,11:31.0,,S. Thornwell makes free throw 2 of 2,32,32
109,2,11:10.0,M. Richardson makes 3-pt jump shot from 26 ft (assist by K. Koufos),,35,32
110,2,10:55.0,,S. Thornwell makes 2-pt layup from 2 ft (assist by M. Harrell),35,34
111,2,10:41.0,K. Koufos makes 2-pt hook shot from 6 ft (assist by J. Jackson),,37,34
112,2,10:30.0,,Shooting foul by K. Koufos (drawn by S. Dekker),37,34
113,2,10:30.0,,S. Dekker makes free throw 2 of 2,37,35
114,2,10:30.0,,S. Dekker makes free throw 1 of 2,37,36
115,2,10:10.0,K. Koufos misses 2-pt hook shot from 4 ft,,37,36
116,2,10:07.0,,Defensive rebound by S. Thornwell,37,36
117,2,10:03.0,,J. Evans misses 3-pt jump shot from 25 ft,37,36
118,2,10:03.0,,Offensive rebound by Team,37,36
119,2,10:03.0,Loose ball foul by J. Jackson (drawn by S. Dekker),,37,36
120,2,9:56.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by M. Harrell),37,39
121,2,9:37.0,F. Mason misses 3-pt jump shot from 25 ft,,37,39
122,2,9:37.0,,Defensive rebound by L. Williams,37,39
123,2,9:25.0,,J. Evans misses 3-pt jump shot from 23 ft,37,39
124,2,9:25.0,Defensive rebound by M. Richardson,,37,39
125,2,9:16.0,F. Mason misses 2-pt jump shot from 8 ft,,37,39
126,2,9:16.0,,Defensive rebound by J. Evans,37,39
127,2,9:10.0,,M. Harrell makes 2-pt layup from 2 ft (assist by J. Evans),37,41
128,2,9:02.0,Sacramento full timeout,,37,41
129,2,8:52.0,J. Jackson makes 2-pt jump shot from 17 ft (assist by B. Bogdanović),,39,41
130,2,8:36.0,,Shooting foul by K. Koufos (drawn by M. Harrell),39,41
131,2,8:36.0,,M. Harrell makes free throw 1 of 2,39,42
132,2,8:36.0,,M. Harrell makes free throw 2 of 2,39,43
133,2,8:23.0,B. Bogdanović misses 2-pt jump shot from 20 ft,,39,43
134,2,8:16.0,Offensive rebound by K. Koufos,,39,43
135,2,8:16.0,K. Koufos misses 2-pt layup at rim,,39,43
136,2,8:16.0,Offensive rebound by K. Koufos,,39,43
137,2,8:14.0,M. Richardson misses 3-pt jump shot from 28 ft,,39,43
138,2,8:12.0,,Defensive rebound by S. Dekker,39,43
139,2,8:05.0,,L. Williams misses 3-pt jump shot from 27 ft,39,43
140,2,8:03.0,Defensive rebound by B. Bogdanović,,39,43
141,2,7:46.0,F. Mason makes 2-pt jump shot from 4 ft,,41,43
142,2,7:26.0,,S. Dekker makes 2-pt layup from 1 ft (assist by J. Evans),41,45
143,2,7:15.0,,M. Teodosić enters the game for J. Evans,41,45
144,2,7:03.0,B. Bogdanović misses 2-pt jump shot from 12 ft,,41,45
145,2,6:58.0,,Defensive rebound by L. Williams,41,45
146,2,6:52.0,,M. Harrell makes 2-pt jump shot from 3 ft (assist by L. Williams),41,47
147,2,6:36.0,K. Koufos misses 2-pt layup from 2 ft (block by M. Harrell),,41,47
148,2,6:36.0,Offensive rebound by Team,,41,47
149,2,6:36.0,,A. Rivers enters the game for S. Thornwell,41,47
150,2,6:35.0,Turnover by M. Richardson (step out of bounds),,41,47
151,2,6:23.0,,M. Teodosić makes 3-pt jump shot from 25 ft,41,50
152,2,6:06.0,J. Jackson misses 3-pt jump shot from 26 ft,,41,50
153,2,6:03.0,,Defensive rebound by S. Dekker,41,50
154,2,5:57.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by M. Teodosić),41,52
155,2,5:34.0,Personal foul by M. Harrell (drawn by B. Bogdanović),,41,52
156,2,5:34.0,Z. Randolph enters the game for K. Koufos,,41,52
157,2,5:28.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by Z. Randolph),,43,52
158,2,5:28.0,Shooting foul by S. Dekker (drawn by B. Bogdanović),,43,52
159,2,5:28.0,B. Bogdanović misses free throw 1 of 1,,43,52
160,2,5:24.0,,Defensive rebound by S. Dekker,43,52
161,2,5:16.0,,Turnover by L. Williams (bad pass; steal by B. Bogdanović),43,52
162,2,5:12.0,J. Jackson misses 3-pt jump shot from 23 ft,,43,52
163,2,5:07.0,,Defensive rebound by M. Harrell,43,52
164,2,5:05.0,,S. Dekker makes 2-pt layup from 1 ft (assist by M. Teodosić),43,54
165,2,4:50.0,M. Richardson misses 3-pt jump shot from 27 ft,,43,54
166,2,4:47.0,Offensive rebound by Team,,43,54
167,2,4:47.0,,Loose ball foul by A. Rivers (drawn by B. Bogdanović),43,54
168,2,4:47.0,,D. Jordan enters the game for M. Harrell,43,54
169,2,4:33.0,F. Mason misses 3-pt jump shot from 25 ft,,43,54
170,2,4:30.0,,Defensive rebound by S. Dekker,43,54
171,2,4:24.0,,L. Williams makes 2-pt layup from 2 ft,43,56
172,2,4:19.0,Sacramento full timeout,,43,56
173,2,4:19.0,G. Hill enters the game for F. Mason,,43,56
174,2,4:09.0,J. Jackson makes 2-pt layup from 1 ft (assist by Z. Randolph),,45,56
175,2,3:48.0,,M. Teodosić misses 3-pt jump shot from 24 ft,45,56
176,2,3:46.0,Defensive rebound by J. Jackson,,45,56
177,2,3:37.0,Z. Randolph misses 2-pt jump shot from 17 ft,,45,56
178,2,3:37.0,,Defensive rebound by M. Teodosić,45,56
179,2,3:28.0,,S. Dekker makes 2-pt layup from 3 ft (assist by M. Teodosić),45,58
180,2,3:17.0,Personal foul by D. Jordan (drawn by Z. Randolph),,45,58
181,2,3:07.0,M. Richardson makes 2-pt dunk from 2 ft (assist by J. Jackson),,47,58
182,2,2:52.0,G. Temple enters the game for J. Jackson,,47,58
183,2,2:49.0,,L. Williams makes 2-pt layup from 1 ft (assist by M. Teodosić),47,60
184,2,2:37.0,G. Hill misses 2-pt jump shot from 7 ft,,47,60
185,2,2:34.0,,Defensive rebound by D. Jordan,47,60
186,2,2:24.0,,A. Rivers makes 3-pt jump shot from 25 ft (assist by M. Teodosić),47,63
187,2,2:05.0,Z. Randolph misses 2-pt hook shot from 11 ft,,47,63
188,2,2:03.0,,Defensive rebound by D. Jordan,47,63
189,2,1:58.0,,Shooting foul by Z. Randolph (drawn by D. Jordan),47,63
190,2,1:58.0,,D. Jordan makes free throw 1 of 2,47,64
191,2,1:58.0,,D. Jordan misses free throw 2 of 2,47,64
192,2,1:58.0,Violation by G. Temple (lane),,47,64
193,2,1:54.0,Offensive rebound by B. Bogdanović,,47,64
194,2,1:40.0,Z. Randolph misses 2-pt jump shot from 8 ft,,47,64
195,2,1:33.0,Offensive rebound by Z. Randolph,,47,64
196,2,1:32.0,Z. Randolph makes 2-pt layup at rim,,49,64
197,2,1:18.0,,A. Rivers makes 2-pt layup from 1 ft (assist by D. Jordan),49,66
198,2,1:02.0,Z. Randolph misses 2-pt jump shot from 6 ft,,49,66
199,2,1:00.0,,Defensive rebound by D. Jordan,49,66
200,2,1:00.0,,Shooting foul by G. Temple (drawn by S. Dekker),49,66
201,2,1:00.0,,S. Dekker makes free throw 1 of 2,49,67
202,2,1:00.0,,S. Dekker makes free throw 2 of 2,49,68
203,2,0:43.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,49,68
204,2,0:40.0,,Defensive rebound by D. Jordan,49,68
205,2,0:32.0,,A. Rivers misses 3-pt jump shot from 24 ft,49,68
206,2,0:32.0,Defensive rebound by M. Richardson,,49,68
207,2,0:09.0,G. Hill makes 2-pt layup from 3 ft,,51,68
208,2,0:03.0,,M. Teodosić makes 3-pt jump shot from 25 ft,51,71
209,2,0:00.0,G. Temple makes 2-pt layup from 2 ft,,53,71
210,3,11:42.0,Z. Randolph misses 2-pt jump shot from 12 ft,,53,71
211,3,11:41.0,Offensive rebound by Team,,53,71
212,3,11:31.0,B. Hield misses 2-pt jump shot from 13 ft (block by C. Williams),,53,71
213,3,11:30.0,,Defensive rebound by D. Jordan,53,71
214,3,11:30.0,,Turnover by D. Jordan (bad pass),53,71
215,3,11:17.0,G. Hill misses 2-pt jump shot from 6 ft,,53,71
216,3,11:15.0,,Defensive rebound by M. Teodosić,53,71
217,3,11:01.0,,J. Wilson misses 2-pt layup from 2 ft,53,71
218,3,10:59.0,Defensive rebound by G. Hill,,53,71
219,3,10:50.0,B. Hield misses 2-pt jump shot from 15 ft,,53,71
220,3,10:45.0,Offensive rebound by Z. Randolph,,53,71
221,3,10:44.0,Z. Randolph makes 2-pt layup from 1 ft,,55,71
222,3,10:22.0,,M. Teodosić misses 3-pt jump shot from 26 ft,55,71
223,3,10:14.0,,Offensive rebound by D. Jordan,55,71
224,3,10:14.0,,D. Jordan makes 2-pt layup at rim,55,73
225,3,10:03.0,Shooting foul by J. Wilson (drawn by W. Cauley-Stein),,55,73
226,3,10:03.0,W. Cauley-Stein misses free throw 1 of 2,,55,73
227,3,10:03.0,Offensive rebound by Team,,55,73
228,3,10:03.0,W. Cauley-Stein makes free throw 2 of 2,,56,73
229,3,9:49.0,,D. Jordan makes 2-pt layup from 2 ft (assist by M. Teodosić),56,75
230,3,9:35.0,Z. Randolph misses 2-pt jump shot from 5 ft (block by J. Wilson),,56,75
231,3,9:32.0,,Defensive rebound by D. Jordan,56,75
232,3,9:23.0,,A. Rivers misses 3-pt jump shot from 25 ft,56,75
233,3,9:18.0,,Offensive rebound by M. Teodosić,56,75
234,3,9:12.0,,Personal foul by B. Hield (drawn by M. Teodosić),56,75
235,3,9:04.0,,C. Williams makes 2-pt layup from 3 ft (assist by M. Teodosić),56,77
236,3,9:03.0,Sacramento full timeout,,56,77
237,3,8:50.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by Z. Randolph),,58,77
238,3,8:32.0,,M. Teodosić misses 2-pt jump shot from 20 ft,58,77
239,3,8:31.0,Defensive rebound by Team,,58,77
240,3,8:18.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by G. Hill),,60,77
241,3,8:11.0,,Personal foul by B. Hield (drawn by C. Williams),60,77
242,3,8:03.0,,A. Rivers makes 2-pt layup from 2 ft,60,79
243,3,7:49.0,B. Hield misses 3-pt jump shot from 27 ft,,60,79
244,3,7:46.0,,Defensive rebound by D. Jordan,60,79
245,3,7:38.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by A. Rivers),60,81
246,3,7:24.0,B. Hield makes 3-pt jump shot from 25 ft,,63,81
247,3,7:04.0,,M. Teodosić misses 2-pt jump shot from 21 ft,63,81
248,3,7:02.0,Defensive rebound by W. Cauley-Stein,,63,81
249,3,6:55.0,Z. Randolph misses 2-pt jump shot from 14 ft,,63,81
250,3,6:51.0,,Defensive rebound by A. Rivers,63,81
251,3,6:44.0,,A. Rivers misses 2-pt layup from 9 ft (block by W. Cauley-Stein),63,81
252,3,6:43.0,Defensive rebound by G. Temple,,63,81
253,3,6:42.0,Personal take foul by M. Teodosić (drawn by G. Hill),,63,81
254,3,6:42.0,M. Richardson enters the game for W. Cauley-Stein,,63,81
255,3,6:28.0,G. Hill misses 2-pt layup from 1 ft,,63,81
256,3,6:26.0,,Defensive rebound by D. Jordan,63,81
257,3,6:21.0,,C. Williams misses 3-pt jump shot from 25 ft,63,81
258,3,6:18.0,Defensive rebound by Z. Randolph,,63,81
259,3,6:05.0,Shooting foul by D. Jordan (drawn by Z. Randolph),,63,81
260,3,6:05.0,Z. Randolph misses free throw 1 of 2,,63,81
261,3,6:05.0,Offensive rebound by Team,,63,81
262,3,6:05.0,Z. Randolph makes free throw 2 of 2,,64,81
263,3,5:38.0,,J. Wilson makes 3-pt jump shot from 26 ft (assist by A. Rivers),64,84
264,3,5:30.0,Personal foul by C. Williams (drawn by B. Hield),,64,84
265,3,5:30.0,,LA Clippers full timeout,64,84
266,3,5:30.0,,L. Williams enters the game for M. Teodosić,64,84
267,3,5:13.0,B. Hield makes 2-pt jump shot from 7 ft (assist by G. Hill),,66,84
268,3,4:54.0,,J. Wilson misses 3-pt jump shot from 26 ft,66,84
269,3,4:52.0,Defensive rebound by G. Hill,,66,84
270,3,4:48.0,Personal foul by C. Williams (drawn by G. Hill),,66,84
271,3,4:48.0,G. Hill misses free throw 1 of 2,,66,84
272,3,4:48.0,Offensive rebound by Team,,66,84
273,3,4:48.0,,J. Evans enters the game for C. Williams,66,84
274,3,4:48.0,W. Cauley-Stein enters the game for Z. Randolph,,66,84
275,3,4:48.0,G. Hill makes free throw 2 of 2,,67,84
276,3,4:31.0,,J. Evans makes 2-pt jump shot from 22 ft (assist by A. Rivers),67,86
277,3,4:10.0,B. Hield makes 2-pt jump shot from 17 ft (assist by W. Cauley-Stein),,69,86
278,3,3:57.0,,Personal foul by W. Cauley-Stein (drawn by L. Williams),69,86
279,3,3:57.0,,S. Dekker enters the game for J. Wilson,69,86
280,3,3:57.0,B. Bogdanović enters the game for G. Temple,,69,86
281,3,3:53.0,,Shooting foul by W. Cauley-Stein (drawn by A. Rivers),69,86
282,3,3:53.0,,A. Rivers makes free throw 1 of 2,69,87
283,3,3:53.0,,A. Rivers misses free throw 2 of 2,69,87
284,3,3:49.0,Defensive rebound by M. Richardson,,69,87
285,3,3:32.0,Shooting foul by D. Jordan (drawn by M. Richardson),,69,87
286,3,3:32.0,M. Richardson makes free throw 1 of 2,,70,87
287,3,3:32.0,,S. Thornwell enters the game for A. Rivers,70,87
288,3,3:32.0,M. Richardson makes free throw 2 of 2,,71,87
289,3,3:09.0,,Turnover by S. Thornwell (lost ball; steal by B. Hield),71,87
290,3,3:04.0,Turnover by B. Hield (lost ball; steal by J. Evans),,71,87
291,3,3:02.0,,Shooting foul by M. Richardson (drawn by L. Williams),71,87
292,3,3:02.0,,L. Williams makes free throw 1 of 2,71,88
293,3,3:02.0,,L. Williams makes free throw 2 of 2,71,89
294,3,2:43.0,G. Hill misses 2-pt jump shot from 15 ft,,71,89
295,3,2:41.0,,Defensive rebound by D. Jordan,71,89
296,3,2:27.0,,S. Thornwell misses 3-pt jump shot from 23 ft,71,89
297,3,2:24.0,Defensive rebound by M. Richardson,,71,89
298,3,2:20.0,G. Hill misses 2-pt layup from 1 ft,,71,89
299,3,2:11.0,Offensive rebound by W. Cauley-Stein,,71,89
300,3,2:07.0,W. Cauley-Stein makes 2-pt layup at rim,,73,89
301,3,1:52.0,,L. Williams makes 3-pt jump shot from 28 ft,73,92
302,3,1:29.0,M. Richardson misses 2-pt jump shot from 19 ft,,73,92
303,3,1:25.0,,Defensive rebound by L. Williams,73,92
304,3,1:22.0,,Personal foul by B. Bogdanović (drawn by L. Williams),73,92
305,3,1:22.0,,L. Williams misses free throw 1 of 2,73,92
306,3,1:22.0,,Offensive rebound by Team,73,92
307,3,1:22.0,,M. Harrell enters the game for D. Jordan,73,92
308,3,1:22.0,F. Mason enters the game for B. Hield,,73,92
309,3,1:22.0,,L. Williams makes free throw 2 of 2,73,93
310,3,1:05.0,W. Cauley-Stein misses 2-pt jump shot from 17 ft,,73,93
311,3,1:01.0,,Defensive rebound by S. Thornwell,73,93
312,3,0:46.0,,L. Williams misses 3-pt jump shot from 28 ft,73,93
313,3,0:41.0,Defensive rebound by F. Mason,,73,93
314,3,0:38.0,Turnover by F. Mason (lost ball; steal by S. Thornwell),,73,93
315,3,0:33.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by S. Thornwell),73,95
316,3,0:33.0,Sacramento full timeout,,73,95
317,3,0:17.0,Turnover by W. Cauley-Stein (lost ball; steal by S. Thornwell),,73,95
318,3,0:14.0,,Turnover by S. Thornwell (lost ball; steal by G. Hill),73,95
319,3,0:08.0,F. Mason misses 2-pt layup from 2 ft,,73,95
320,3,0:04.0,,Defensive rebound by S. Dekker,73,95
321,3,0:02.0,,Turnover by M. Harrell (lost ball; steal by G. Hill),73,95
322,3,0:00.0,G. Hill misses 3-pt jump shot from 26 ft,,73,95
323,3,0:00.0,Offensive rebound by Team,,73,95
324,4,11:40.0,,Turnover by S. Dekker (bad pass; steal by W. Cauley-Stein),73,95
325,4,11:18.0,Turnover by Team (shot clock),,73,95
326,4,11:03.0,,J. Evans misses 3-pt jump shot from 26 ft,73,95
327,4,11:00.0,,Offensive rebound by M. Harrell,73,95
328,4,10:59.0,,M. Harrell misses 2-pt layup from 2 ft (block by J. Jackson),73,95
329,4,10:59.0,,Offensive rebound by M. Harrell,73,95
330,4,10:59.0,,Shooting foul by M. Richardson (drawn by M. Harrell),73,95
331,4,10:59.0,,M. Harrell makes free throw 1 of 2,73,96
332,4,10:59.0,,M. Harrell makes free throw 2 of 2,73,97
333,4,10:46.0,Turnover by B. Bogdanović (bad pass; steal by S. Thornwell),,73,97
334,4,10:25.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by M. Harrell),73,100
335,4,10:07.0,F. Mason makes 2-pt jump shot from 10 ft,,75,100
336,4,9:55.0,,M. Harrell misses 2-pt jump shot from 14 ft,75,100
337,4,9:53.0,Defensive rebound by J. Jackson,,75,100
338,4,9:40.0,Turnover by B. Bogdanović (bad pass; steal by S. Thornwell),,75,100
339,4,9:31.0,,S. Dekker misses 3-pt jump shot from 24 ft,75,100
340,4,9:28.0,Defensive rebound by M. Richardson,,75,100
341,4,9:22.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by F. Mason),,77,100
342,4,9:00.0,,M. Harrell misses 2-pt layup from 2 ft,77,100
343,4,8:57.0,,Offensive rebound by S. Dekker,77,100
344,4,8:48.0,,M. Harrell makes 2-pt layup from 2 ft (assist by J. Evans),77,102
345,4,8:48.0,,Shooting foul by J. Jackson (drawn by M. Harrell),77,102
346,4,8:48.0,K. Koufos enters the game for W. Cauley-Stein,,77,102
347,4,8:48.0,,M. Harrell makes free throw 1 of 1,77,103
348,4,8:29.0,M. Richardson makes 3-pt jump shot from 25 ft,,80,103
349,4,8:13.0,,L. Williams makes 2-pt layup from 1 ft,80,105
350,4,8:00.0,F. Mason misses 2-pt jump shot from 20 ft,,80,105
351,4,7:57.0,,Defensive rebound by M. Harrell,80,105
352,4,7:55.0,,Shooting foul by B. Bogdanović (drawn by M. Harrell),80,105
353,4,7:55.0,,M. Harrell misses free throw 1 of 2,80,105
354,4,7:55.0,,Offensive rebound by Team,80,105
355,4,7:55.0,,C. Williams enters the game for L. Williams,80,105
356,4,7:55.0,G. Papagiannis enters the game for M. Richardson,,80,105
357,4,7:55.0,,M. Harrell makes free throw 2 of 2,80,106
358,4,7:41.0,K. Koufos makes 2-pt jump shot from 4 ft (assist by B. Bogdanović),,82,106
359,4,7:20.0,,J. Evans misses 2-pt layup from 3 ft (block by J. Jackson),82,106
360,4,7:14.0,Defensive rebound by J. Jackson,,82,106
361,4,7:13.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by F. Mason),,85,106
362,4,7:13.0,,LA Clippers full timeout,85,106
363,4,6:54.0,,S. Thornwell misses 2-pt layup from 2 ft (block by G. Papagiannis),85,106
364,4,6:54.0,,Offensive rebound by Team,85,106
365,4,6:49.0,,M. Harrell makes 2-pt jump shot from 3 ft (assist by S. Thornwell),85,108
366,4,6:25.0,J. Jackson misses 3-pt jump shot from 23 ft,,85,108
367,4,6:23.0,,Defensive rebound by Team,85,108
368,4,6:10.0,,Turnover by J. Evans (bad pass; steal by K. Koufos),85,108
369,4,6:04.0,F. Mason makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),,88,108
370,4,5:34.0,,M. Harrell misses 2-pt hook shot from 3 ft,88,108
371,4,5:32.0,Defensive rebound by J. Jackson,,88,108
372,4,5:25.0,B. Bogdanović misses 2-pt jump shot from 5 ft,,88,108
