,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,GOLDEN STATE_ACTION,CHARLOTTE_SCORE,GOLDEN STATE_SCORE
26,1,8:01.0,,Turnover by S. Livingston (bad pass; steal by M. Williams),10,16
27,1,7:54.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by K. Walker),,12,16
28,1,7:40.0,,D. Green misses 2-pt jump shot from 12 ft,12,16
29,1,7:37.0,,Offensive rebound by S. Livingston,12,16
30,1,7:36.0,,S. Livingston misses 2-pt layup at rim,12,16
31,1,7:35.0,Defensive rebound by D. Howard,,12,16
32,1,7:32.0,Personal foul by K. Durant (drawn by M. Kidd-Gilchrist),,12,16
33,1,7:23.0,M. Kidd-Gilchrist misses 2-pt jump shot from 18 ft,,12,16
34,1,7:20.0,,Defensive rebound by K. Durant,12,16
35,1,7:13.0,,K. Thompson misses 2-pt jump shot from 15 ft,12,16
36,1,7:08.0,Defensive rebound by M. Williams,,12,16
37,1,7:03.0,K. Walker misses 3-pt jump shot from 25 ft,,12,16
38,1,6:58.0,,Defensive rebound by Z. Pachulia,12,16
39,1,6:55.0,,Turnover by D. Green (lost ball; steal by D. Howard),12,16
40,1,6:49.0,D. Howard makes 2-pt layup from 1 ft (assist by N. Batum),,14,16
41,1,6:29.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Livingston),14,19
42,1,6:14.0,,Golden State full timeout,14,19
43,1,6:14.0,,K. Durant makes technical free throw,14,20
44,1,6:03.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by D. Green),,14,20
45,1,6:02.0,Offensive rebound by Team,,14,20
46,1,6:02.0,Turnover by Team (shot clock),,14,20
47,1,5:49.0,,D. Green misses 3-pt jump shot from 26 ft,14,20
48,1,5:45.0,Defensive rebound by D. Howard,,14,20
49,1,5:29.0,D. Howard makes 2-pt dunk at rim (assist by N. Batum),,16,20
50,1,5:15.0,,K. Durant makes 2-pt jump shot from 18 ft (assist by D. Green),16,22
51,1,4:56.0,D. Howard makes 2-pt layup from 1 ft,,18,22
52,1,4:56.0,Shooting foul by Z. Pachulia (drawn by D. Howard),,18,22
53,1,4:56.0,,A. Iguodala enters the game for D. Green,18,22
54,1,4:56.0,,P. McCaw enters the game for S. Livingston,18,22
55,1,4:56.0,F. Kaminsky enters the game for M. Kidd-Gilchrist,,18,22
56,1,4:56.0,J. Lamb enters the game for M. Williams,,18,22
57,1,4:56.0,D. Howard misses free throw 1 of 1,,18,22
58,1,4:54.0,,Defensive rebound by Z. Pachulia,18,22
59,1,4:43.0,,K. Durant misses 2-pt jump shot from 13 ft,18,22
60,1,4:41.0,Defensive rebound by J. Lamb,,18,22
61,1,4:32.0,N. Batum makes 3-pt jump shot from 22 ft (assist by F. Kaminsky),,21,22
62,1,4:08.0,,Z. Pachulia misses 2-pt jump shot from 17 ft,21,22
63,1,4:04.0,Defensive rebound by K. Walker,,21,22
64,1,3:57.0,,J. Bell enters the game for K. Thompson,21,22
65,1,3:57.0,,N. Young enters the game for Z. Pachulia,21,22
66,1,3:55.0,N. Batum misses 3-pt jump shot from 26 ft,,21,22
67,1,3:51.0,,Defensive rebound by A. Iguodala,21,22
68,1,3:47.0,,Shooting foul by N. Batum (drawn by K. Durant),21,22
69,1,3:47.0,,K. Durant makes free throw 1 of 3,21,23
70,1,3:47.0,,K. Durant makes free throw 2 of 3,21,24
71,1,3:47.0,,K. Durant makes free throw 3 of 3,21,25
72,1,3:33.0,F. Kaminsky makes 2-pt jump shot from 18 ft (assist by N. Batum),,23,25
73,1,3:10.0,,P. McCaw misses 2-pt jump shot from 20 ft,23,25
74,1,3:06.0,Defensive rebound by J. Lamb,,23,25
75,1,2:56.0,D. Howard makes 2-pt dunk from 1 ft,,25,25
76,1,2:37.0,,J. Bell misses 2-pt jump shot from 9 ft,25,25
77,1,2:32.0,Defensive rebound by J. Lamb,,25,25
78,1,2:27.0,K. Walker misses 2-pt jump shot from 11 ft,,25,25
79,1,2:23.0,,Defensive rebound by J. Bell,25,25
80,1,2:22.0,,K. Durant misses 2-pt layup from 1 ft (block by F. Kaminsky),25,25
81,1,2:21.0,,Offensive rebound by Team,25,25
82,1,2:21.0,Charlotte full timeout,,25,25
83,1,2:21.0,J. O'Bryant enters the game for N. Batum,,25,25
84,1,2:21.0,T. Graham enters the game for D. Howard,,25,25
85,1,2:21.0,M. Carter-Williams enters the game for K. Walker,,25,25
86,1,2:19.0,,N. Young misses 3-pt jump shot from 23 ft,25,25
87,1,2:15.0,Defensive rebound by J. O'Bryant,,25,25
88,1,2:08.0,Turnover by M. Carter-Williams (bad pass; steal by A. Iguodala),,25,25
89,1,2:05.0,,Turnover by A. Iguodala (bad pass; steal by M. Carter-Williams),25,25
90,1,1:57.0,J. Lamb misses 3-pt jump shot from 25 ft,,25,25
91,1,1:55.0,,Defensive rebound by J. Bell,25,25
92,1,1:50.0,,N. Young misses 2-pt jump shot from 5 ft,25,25
93,1,1:47.0,Defensive rebound by F. Kaminsky,,25,25
94,1,1:32.0,J. O'Bryant makes 2-pt jump shot from 7 ft (assist by M. Carter-Williams),,27,25
95,1,1:15.0,,K. Durant misses 2-pt layup from 2 ft,27,25
96,1,1:11.0,Defensive rebound by F. Kaminsky,,27,25
97,1,1:10.0,,Violation by A. Iguodala (kicked ball),27,25
98,1,1:02.0,J. Lamb misses 2-pt jump shot from 6 ft (block by J. Bell),,27,25
99,1,0:59.0,Offensive rebound by J. Lamb,,27,25
100,1,0:59.0,F. Kaminsky makes 2-pt layup from 1 ft (assist by J. Lamb),,29,25
101,1,0:59.0,Shooting foul by J. Bell (drawn by F. Kaminsky),,29,25
102,1,0:59.0,F. Kaminsky makes free throw 1 of 1,,30,25
103,1,0:45.0,,J. Bell makes 2-pt jump shot from 11 ft (assist by K. Durant),30,27
104,1,0:35.0,J. Lamb misses 3-pt jump shot from 23 ft,,30,27
105,1,0:29.0,,Defensive rebound by J. Bell,30,27
106,1,0:29.0,Offensive charge foul by N. Young (drawn by T. Graham),,30,27
107,1,0:29.0,,Turnover by N. Young (offensive foul),30,27
108,1,0:14.0,J. O'Bryant misses 2-pt hook shot from 5 ft,,30,27
109,1,0:10.0,Offensive rebound by T. Graham,,30,27
110,1,0:10.0,T. Graham makes 2-pt layup at rim,,32,27
111,1,0:06.0,,Personal foul by T. Graham (drawn by K. Durant),32,27
112,1,0:06.0,,K. Thompson enters the game for P. McCaw,32,27
113,1,0:03.0,,Shooting foul by J. O'Bryant (drawn by J. Bell),32,27
114,1,0:03.0,,J. Bell makes free throw 1 of 2,32,28
115,1,0:03.0,,P. McCaw enters the game for K. Durant,32,28
116,1,0:03.0,,K. Looney enters the game for K. Thompson,32,28
117,1,0:03.0,,J. Bell makes free throw 2 of 2,32,29
118,1,0:01.0,Turnover by M. Carter-Williams (lost ball; steal by J. Bell),,32,29
119,2,11:42.0,,D. West makes 2-pt jump shot from 12 ft,32,31
120,2,11:23.0,J. Lamb misses 2-pt jump shot from 4 ft,,32,31
121,2,11:19.0,,Defensive rebound by D. West,32,31
122,2,11:06.0,,K. Thompson makes 2-pt layup at rim (assist by D. Green),32,33
123,2,10:45.0,M. Carter-Williams misses 2-pt jump shot from 12 ft,,32,33
124,2,10:42.0,,Defensive rebound by D. West,32,33
125,2,10:39.0,,K. Thompson misses 2-pt jump shot from 21 ft,32,33
126,2,10:35.0,Defensive rebound by J. Lamb,,32,33
127,2,10:31.0,J. Lamb makes 2-pt layup from 2 ft,,34,33
128,2,10:19.0,,Turnover by D. Green (bad pass; steal by M. Carter-Williams),34,33
129,2,10:14.0,T. Graham makes 2-pt layup from 2 ft (assist by M. Carter-Williams),,36,33
130,2,10:14.0,Shooting foul by A. Iguodala (drawn by T. Graham),,36,33
131,2,10:14.0,T. Graham misses free throw 1 of 1,,36,33
132,2,10:06.0,,Defensive rebound by A. Iguodala,36,33
133,2,9:57.0,,Shooting foul by J. Lamb (drawn by K. Thompson),36,33
134,2,9:57.0,,K. Thompson misses free throw 1 of 2,36,33
135,2,9:57.0,,Offensive rebound by Team,36,33
136,2,9:57.0,,K. Thompson makes free throw 2 of 2,36,34
137,2,9:39.0,F. Kaminsky misses 2-pt jump shot from 15 ft,,36,34
138,2,9:36.0,,Defensive rebound by D. West,36,34
139,2,9:36.0,,Personal foul by M. Carter-Williams (drawn by D. Green),36,34
140,2,9:31.0,,Turnover by K. Thompson (lost ball; steal by F. Kaminsky),36,34
141,2,9:25.0,M. Carter-Williams makes 2-pt layup from 1 ft (assist by F. Kaminsky),,38,34
142,2,9:09.0,,N. Young makes 2-pt jump shot from 15 ft (assist by D. Green),38,36
143,2,8:42.0,J. Lamb misses 2-pt jump shot from 12 ft,,38,36
144,2,8:41.0,,Defensive rebound by Team,38,36
145,2,8:41.0,Loose ball foul by F. Kaminsky (drawn by A. Iguodala),,38,36
146,2,8:31.0,,K. Thompson misses 2-pt jump shot from 19 ft,38,36
147,2,8:26.0,Defensive rebound by J. O'Bryant,,38,36
148,2,8:18.0,J. O'Bryant misses 2-pt hook shot from 8 ft,,38,36
149,2,8:14.0,,Defensive rebound by D. Green,38,36
150,2,8:11.0,,D. West makes 2-pt layup from 1 ft (assist by D. Green),38,38
151,2,7:53.0,M. Carter-Williams misses 3-pt jump shot from 28 ft,,38,38
152,2,7:51.0,,Defensive rebound by D. West,38,38
153,2,7:43.0,,K. Thompson makes 2-pt jump shot from 16 ft (assist by D. Green),38,40
154,2,7:32.0,Charlotte full timeout,,38,40
155,2,7:32.0,,S. Livingston enters the game for N. Young,38,40
156,2,7:32.0,,P. McCaw enters the game for A. Iguodala,38,40
157,2,7:32.0,N. Batum enters the game for M. Carter-Williams,,38,40
158,2,7:32.0,K. Walker enters the game for T. Graham,,38,40
159,2,7:23.0,F. Kaminsky makes 2-pt jump shot from 20 ft,,40,40
160,2,7:00.0,,K. Thompson makes 2-pt jump shot from 18 ft (assist by D. Green),40,42
161,2,6:48.0,J. O'Bryant makes 2-pt dunk at rim (assist by K. Walker),,42,42
162,2,6:40.0,,Turnover by D. Green (lost ball; steal by F. Kaminsky),42,42
163,2,6:37.0,Shooting foul by P. McCaw (drawn by J. Lamb),,42,42
164,2,6:37.0,J. Lamb makes free throw 2 of 2,,43,42
165,2,6:37.0,J. Lamb makes free throw 1 of 2,,44,42
166,2,6:37.0,,J. Bell enters the game for D. Green,44,42
167,2,6:37.0,D. Howard enters the game for J. O'Bryant,,44,42
168,2,6:22.0,,K. Thompson misses 2-pt jump shot from 20 ft,44,42
169,2,6:18.0,Defensive rebound by D. Howard,,44,42
170,2,6:11.0,Shooting foul by D. West (drawn by F. Kaminsky),,44,42
171,2,6:11.0,F. Kaminsky misses free throw 1 of 2,,44,42
172,2,6:11.0,Offensive rebound by Team,,44,42
173,2,6:11.0,,K. Durant enters the game for K. Thompson,44,42
174,2,6:11.0,M. Kidd-Gilchrist enters the game for J. Lamb,,44,42
175,2,6:11.0,F. Kaminsky misses free throw 2 of 2,,44,42
176,2,6:09.0,,Defensive rebound by D. West,44,42
177,2,5:50.0,,D. West makes 2-pt dunk from 1 ft (assist by J. Bell),44,44
178,2,5:33.0,Turnover by N. Batum (bad pass; steal by J. Bell),,44,44
179,2,5:30.0,,J. Bell misses 2-pt layup from 2 ft,44,44
180,2,5:28.0,Defensive rebound by F. Kaminsky,,44,44
181,2,5:21.0,N. Batum makes 2-pt layup from 1 ft (assist by F. Kaminsky),,46,44
182,2,5:06.0,,K. Durant misses 2-pt jump shot from 17 ft,46,44
183,2,5:01.0,Defensive rebound by N. Batum,,46,44
184,2,4:59.0,Personal foul by P. McCaw (drawn by F. Kaminsky),,46,44
185,2,4:59.0,M. Williams enters the game for F. Kaminsky,,46,44
186,2,4:50.0,D. Howard makes 2-pt dunk from 1 ft (assist by M. Kidd-Gilchrist),,48,44
187,2,4:32.0,,K. Durant makes 2-pt jump shot from 16 ft (assist by P. McCaw),48,46
188,2,4:15.0,Turnover by D. Howard (lost ball; steal by P. McCaw),,48,46
189,2,4:09.0,,Turnover by K. Durant (bad pass),48,46
190,2,3:56.0,M. Kidd-Gilchrist makes 2-pt jump shot from 15 ft,,50,46
191,2,3:54.0,,Golden State full timeout,50,46
192,2,3:54.0,,A. Iguodala enters the game for P. McCaw,50,46
193,2,3:54.0,,D. Green enters the game for D. West,50,46
194,2,3:54.0,,K. Thompson enters the game for S. Livingston,50,46
195,2,3:38.0,,K. Durant misses 2-pt jump shot from 12 ft,50,46
196,2,3:35.0,Defensive rebound by D. Howard,,50,46
197,2,3:27.0,Turnover by D. Howard (bad pass),,50,46
198,2,3:07.0,,K. Durant makes 3-pt jump shot from 27 ft (assist by K. Thompson),50,49
199,2,2:52.0,K. Walker misses 2-pt jump shot from 17 ft,,50,49
200,2,2:48.0,,Defensive rebound by D. Green,50,49
201,2,2:46.0,,A. Iguodala misses 2-pt jump shot from 8 ft (block by K. Walker),50,49
202,2,2:46.0,,Offensive rebound by Team,50,49
203,2,2:43.0,,K. Thompson misses 2-pt jump shot from 15 ft,50,49
204,2,2:40.0,Defensive rebound by K. Walker,,50,49
205,2,2:25.0,Shooting foul by K. Thompson (drawn by M. Kidd-Gilchrist),,50,49
206,2,2:25.0,M. Kidd-Gilchrist misses free throw 1 of 2,,50,49
207,2,2:25.0,Offensive rebound by Team,,50,49
208,2,2:25.0,M. Kidd-Gilchrist makes free throw 2 of 2,,51,49
209,2,2:16.0,,Turnover by K. Thompson (bad pass; steal by D. Howard),51,49
210,2,2:10.0,K. Walker misses 3-pt jump shot from 26 ft,,51,49
211,2,2:07.0,Offensive rebound by M. Williams,,51,49
212,2,2:02.0,K. Walker misses 3-pt jump shot from 25 ft,,51,49
213,2,1:58.0,Offensive rebound by D. Howard,,51,49
214,2,1:58.0,Shooting foul by K. Durant (drawn by D. Howard),,51,49
215,2,1:58.0,D. Howard misses free throw 1 of 2,,51,49
216,2,1:58.0,Offensive rebound by Team,,51,49
217,2,1:58.0,D. Howard makes free throw 2 of 2,,52,49
218,2,1:37.0,,K. Durant misses 2-pt jump shot from 19 ft,52,49
219,2,1:34.0,Defensive rebound by M. Williams,,52,49
220,2,1:26.0,Shooting foul by D. Green (drawn by K. Walker),,52,49
221,2,1:26.0,K. Walker misses free throw 1 of 2,,52,49
222,2,1:26.0,Offensive rebound by Team,,52,49
223,2,1:26.0,K. Walker makes free throw 2 of 2,,53,49
224,2,1:11.0,,Turnover by J. Bell (bad pass),53,49
225,2,0:58.0,D. Howard misses 2-pt layup from 3 ft,,53,49
226,2,0:56.0,,Defensive rebound by D. Green,53,49
227,2,0:56.0,,Personal foul by M. Kidd-Gilchrist (drawn by D. Green),53,49
228,2,0:47.0,,J. Bell makes 2-pt jump shot from 13 ft (assist by K. Thompson),53,51
229,2,0:30.0,M. Williams misses 2-pt jump shot from 4 ft,,53,51
230,2,0:28.0,Offensive rebound by M. Kidd-Gilchrist,,53,51
231,2,0:28.0,M. Kidd-Gilchrist misses 2-pt layup at rim,,53,51
232,2,0:27.0,Offensive rebound by D. Howard,,53,51
233,2,0:26.0,D. Howard misses 2-pt layup from 4 ft (block by D. Green),,53,51
234,2,0:25.0,,Defensive rebound by A. Iguodala,53,51
235,2,0:22.0,,A. Iguodala makes 2-pt layup at rim,53,53
236,2,0:00.0,K. Walker misses 3-pt jump shot from 25 ft,,53,53
237,2,0:00.0,Offensive rebound by Team,,53,53
238,3,11:39.0,,D. Green misses 2-pt jump shot from 11 ft,53,53
239,3,11:34.0,Defensive rebound by N. Batum,,53,53
240,3,11:26.0,K. Walker makes 2-pt jump shot from 18 ft,,55,53
241,3,11:05.0,,K. Durant misses 2-pt jump shot from 18 ft,55,53
242,3,11:00.0,Defensive rebound by K. Walker,,55,53
243,3,10:47.0,M. Kidd-Gilchrist misses 2-pt jump shot from 4 ft,,55,53
244,3,10:45.0,,Defensive rebound by D. Green,55,53
245,3,10:38.0,,Golden State full timeout,55,53
246,3,10:31.0,,K. Thompson makes 2-pt jump shot from 12 ft (assist by D. Green),55,55
247,3,10:09.0,N. Batum makes 3-pt jump shot from 25 ft (assist by D. Howard),,58,55
248,3,9:56.0,,K. Thompson misses 2-pt jump shot from 17 ft,58,55
249,3,9:53.0,Defensive rebound by M. Williams,,58,55
250,3,9:37.0,Turnover by D. Howard (lost ball; steal by Z. Pachulia),,58,55
251,3,9:35.0,,S. Livingston misses 2-pt jump shot from 10 ft,58,55
252,3,9:33.0,Defensive rebound by Team,,58,55
253,3,9:33.0,,Loose ball foul by Z. Pachulia (drawn by M. Kidd-Gilchrist),58,55
254,3,9:13.0,M. Williams misses 2-pt jump shot from 13 ft,,58,55
255,3,9:09.0,Offensive rebound by M. Kidd-Gilchrist,,58,55
256,3,9:06.0,K. Walker misses 3-pt jump shot from 26 ft,,58,55
257,3,9:04.0,,Defensive rebound by Z. Pachulia,58,55
258,3,9:03.0,,K. Durant misses 3-pt jump shot from 25 ft,58,55
259,3,8:52.0,Defensive rebound by Team,,58,55
260,3,8:52.0,Shooting foul by Z. Pachulia (drawn by K. Walker),,58,55
261,3,8:52.0,K. Walker makes free throw 1 of 2,,59,55
262,3,8:52.0,K. Walker makes free throw 2 of 2,,60,55
263,3,8:32.0,,Z. Pachulia misses 2-pt jump shot from 15 ft,60,55
264,3,8:29.0,Defensive rebound by D. Howard,,60,55
265,3,8:21.0,M. Kidd-Gilchrist misses 2-pt jump shot from 10 ft,,60,55
266,3,8:17.0,,Defensive rebound by Z. Pachulia,60,55
267,3,8:15.0,,K. Durant misses 2-pt jump shot from 15 ft,60,55
268,3,8:13.0,,Offensive rebound by D. Green,60,55
269,3,8:13.0,,D. Green misses 2-pt layup at rim (block by M. Williams),60,55
270,3,8:11.0,,Offensive rebound by D. Green,60,55
271,3,8:05.0,,S. Livingston makes 2-pt dunk at rim (assist by K. Durant),60,57
272,3,7:48.0,D. Howard makes 2-pt jump shot from 18 ft (assist by N. Batum),,62,57
273,3,7:35.0,,Turnover by Z. Pachulia (bad pass; steal by K. Walker),62,57
274,3,7:35.0,Personal foul by D. Green (drawn by K. Walker),,62,57
275,3,7:31.0,N. Batum makes 2-pt jump shot from 15 ft,,64,57
276,3,7:12.0,,S. Livingston makes 2-pt dunk at rim (assist by D. Green),64,59
277,3,6:57.0,N. Batum misses 3-pt jump shot from 25 ft,,64,59
278,3,6:54.0,,Defensive rebound by D. Green,64,59
279,3,6:52.0,,K. Durant makes 2-pt dunk at rim (assist by D. Green),64,61
280,3,6:51.0,Charlotte full timeout,,64,61
281,3,6:37.0,M. Kidd-Gilchrist makes 2-pt jump shot from 17 ft (assist by N. Batum),,66,61
282,3,6:22.0,,Turnover by K. Durant (lost ball; steal by K. Walker),66,61
283,3,6:07.0,D. Howard makes 2-pt layup from 2 ft (assist by M. Williams),,68,61
284,3,6:07.0,Shooting foul by Z. Pachulia (drawn by D. Howard),,68,61
285,3,6:07.0,,J. Bell enters the game for Z. Pachulia,68,61
286,3,6:07.0,D. Howard makes free throw 1 of 1,,69,61
287,3,5:55.0,,K. Durant misses 2-pt jump shot from 14 ft (block by K. Walker),69,61
288,3,5:55.0,Defensive rebound by K. Walker,,69,61
289,3,5:46.0,K. Walker misses 3-pt jump shot from 22 ft,,69,61
290,3,5:42.0,,Defensive rebound by K. Durant,69,61
291,3,5:38.0,,K. Durant misses 2-pt jump shot from 18 ft,69,61
292,3,5:32.0,Defensive rebound by N. Batum,,69,61
293,3,5:29.0,Personal foul by K. Thompson (drawn by M. Kidd-Gilchrist),,69,61
294,3,5:29.0,M. Kidd-Gilchrist misses free throw 1 of 2,,69,61
295,3,5:29.0,Offensive rebound by Team,,69,61
296,3,5:29.0,,A. Iguodala enters the game for D. Green,69,61
297,3,5:29.0,F. Kaminsky enters the game for M. Williams,,69,61
298,3,5:29.0,M. Kidd-Gilchrist makes free throw 2 of 2,,70,61
299,3,5:20.0,,K. Thompson makes 2-pt jump shot from 20 ft (assist by A. Iguodala),70,63
300,3,5:03.0,N. Batum misses 2-pt jump shot from 12 ft,,70,63
301,3,4:59.0,,Defensive rebound by K. Thompson,70,63
302,3,4:49.0,,K. Durant makes 2-pt jump shot from 16 ft (assist by J. Bell),70,65
303,3,4:35.0,K. Walker misses 2-pt jump shot from 18 ft,,70,65
304,3,4:34.0,Offensive rebound by Team,,70,65
305,3,4:34.0,,Loose ball foul by K. Thompson (drawn by D. Howard),70,65
306,3,4:34.0,D. Howard makes free throw 1 of 2,,71,65
307,3,4:34.0,,P. McCaw enters the game for S. Livingston,71,65
308,3,4:34.0,J. Lamb enters the game for M. Kidd-Gilchrist,,71,65
309,3,4:34.0,D. Howard makes free throw 2 of 2,,72,65
310,3,4:20.0,,K. Thompson misses 3-pt jump shot from 25 ft,72,65
311,3,4:17.0,Defensive rebound by D. Howard,,72,65
312,3,4:11.0,,Violation by K. Durant (kicked ball),72,65
313,3,4:06.0,Turnover by N. Batum (bad pass),,72,65
314,3,3:51.0,,J. Bell makes 2-pt layup at rim (assist by K. Durant),72,67
315,3,3:37.0,N. Batum makes 2-pt layup at rim (assist by D. Howard),,74,67
316,3,3:23.0,,Turnover by K. Durant (bad pass),74,67
317,3,3:23.0,,N. Young enters the game for K. Thompson,74,67
318,3,3:15.0,D. Howard misses 2-pt layup from 1 ft,,74,67
319,3,3:11.0,,Defensive rebound by J. Bell,74,67
320,3,3:06.0,,N. Young misses 3-pt jump shot from 22 ft,74,67
321,3,3:03.0,,Offensive rebound by J. Bell,74,67
322,3,3:03.0,,J. Bell misses 2-pt dunk at rim,74,67
323,3,3:02.0,,Offensive rebound by A. Iguodala,74,67
324,3,3:00.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by A. Iguodala),74,70
325,3,2:43.0,T. Graham enters the game for N. Batum,,74,70
326,3,2:32.0,J. Lamb misses 3-pt jump shot from 25 ft,,74,70
327,3,2:25.0,Offensive rebound by D. Howard,,74,70
328,3,2:25.0,D. Howard makes 2-pt dunk at rim,,76,70
329,3,2:02.0,,J. Bell misses 3-pt jump shot from 26 ft,76,70
330,3,1:58.0,Defensive rebound by F. Kaminsky,,76,70
331,3,1:42.0,Personal foul by A. Iguodala (drawn by D. Howard),,76,70
332,3,1:42.0,D. Howard misses free throw 1 of 2,,76,70
333,3,1:42.0,Offensive rebound by Team,,76,70
334,3,1:42.0,M. Carter-Williams enters the game for K. Walker,,76,70
335,3,1:42.0,D. Howard makes free throw 2 of 2,,77,70
336,3,1:18.0,,N. Young misses 3-pt jump shot from 25 ft,77,70
337,3,1:16.0,,Offensive rebound by Team,77,70
338,3,1:16.0,,Turnover by Team (shot clock),77,70
339,3,1:05.0,J. Lamb misses 2-pt layup from 4 ft,,77,70
340,3,1:00.0,Offensive rebound by J. Lamb,,77,70
341,3,1:00.0,J. Lamb makes 2-pt layup at rim,,79,70
342,3,0:41.0,,N. Young makes 3-pt jump shot from 23 ft (assist by P. McCaw),79,73
343,3,0:29.0,J. Lamb misses 2-pt jump shot from 16 ft,,79,73
344,3,0:27.0,,Defensive rebound by A. Iguodala,79,73
345,3,0:10.0,,Shooting foul by D. Howard (drawn by K. Durant),79,73
346,3,0:10.0,,K. Durant makes free throw 1 of 2,79,74
347,3,0:10.0,,D. Green enters the game for N. Young,79,74
348,3,0:10.0,,K. Durant makes free throw 2 of 2,79,75
349,3,0:02.0,J. Lamb misses 2-pt jump shot from 21 ft,,79,75
350,3,0:00.0,,Defensive rebound by K. Durant,79,75
351,4,11:48.0,Shooting foul by A. Iguodala (drawn by J. Lamb),,79,75
352,4,11:48.0,J. Lamb misses free throw 1 of 2,,79,75
353,4,11:48.0,Offensive rebound by Team,,79,75
354,4,11:48.0,J. Lamb makes free throw 2 of 2,,80,75
355,4,11:38.0,,D. West makes 2-pt jump shot from 11 ft (assist by D. Green),80,77
356,4,11:17.0,T. Graham misses 3-pt jump shot from 26 ft,,80,77
357,4,11:13.0,,Defensive rebound by A. Iguodala,80,77
358,4,10:54.0,,A. Iguodala misses 3-pt jump shot from 25 ft,80,77
359,4,10:48.0,Defensive rebound by M. Carter-Williams,,80,77
360,4,10:32.0,T. Graham makes 2-pt layup from 1 ft (assist by D. Howard),,82,77
361,4,10:13.0,,D. West makes 2-pt hook shot from 10 ft (assist by D. Green),82,79
362,4,9:48.0,M. Carter-Williams misses 2-pt jump shot from 8 ft,,82,79
363,4,9:44.0,,Defensive rebound by D. West,82,79
364,4,9:38.0,,D. Green misses 2-pt layup from 1 ft (block by J. Lamb),82,79
365,4,9:36.0,,Offensive rebound by D. Green,82,79
366,4,9:36.0,,D. Green misses 2-pt layup from 2 ft (block by J. Lamb),82,79
367,4,9:34.0,Defensive rebound by F. Kaminsky,,82,79
368,4,9:20.0,F. Kaminsky misses 3-pt jump shot from 28 ft,,82,79
369,4,9:20.0,Offensive rebound by D. Howard,,82,79
370,4,9:20.0,Shooting foul by N. Young (drawn by T. Graham),,82,79
371,4,9:20.0,T. Graham makes free throw 1 of 2,,83,79
372,4,9:20.0,,P. McCaw enters the game for N. Young,83,79
373,4,9:20.0,T. Graham makes free throw 2 of 2,,84,79
374,4,9:07.0,,P. McCaw makes 2-pt layup from 1 ft (assist by D. Green),84,81
375,4,8:49.0,D. Howard makes 2-pt jump shot from 15 ft (assist by M. Carter-Williams),,86,81
376,4,8:26.0,,P. McCaw misses 3-pt jump shot from 25 ft,86,81
377,4,8:23.0,Defensive rebound by F. Kaminsky,,86,81
378,4,8:06.0,F. Kaminsky makes 2-pt hook shot from 11 ft,,88,81
379,4,7:54.0,,Turnover by A. Iguodala (bad pass; steal by J. Lamb),88,81
380,4,7:46.0,J. Lamb makes 2-pt layup from 1 ft,,90,81
