,QUARTER,TIME_REMAINING,PHOENIX_ACTION,ORLANDO_ACTION,PHOENIX_SCORE,ORLANDO_SCORE
75,1,2:00.0,T. Ulis makes 2-pt jump shot from 9 ft,,17,24
76,1,1:43.0,,Turnover by M. Hezonja (bad pass; steal by A. Len),17,24
77,1,1:37.0,D. Bender misses 3-pt jump shot from 24 ft,,17,24
78,1,1:35.0,Offensive rebound by A. Len,,17,24
79,1,1:35.0,A. Len misses 2-pt layup at rim,,17,24
80,1,1:35.0,Offensive rebound by A. Len,,17,24
81,1,1:35.0,Shooting foul by R. Purvis (drawn by A. Len),,17,24
82,1,1:35.0,A. Len makes free throw 1 of 2,,18,24
83,1,1:35.0,,K. Birch enters the game for A. Gordon,18,24
84,1,1:35.0,,S. Mack enters the game for M. Hezonja,18,24
85,1,1:35.0,T. Daniels enters the game for E. Payton,,18,24
86,1,1:35.0,J. Dudley enters the game for D. Bender,,18,24
87,1,1:35.0,A. Len makes free throw 2 of 2,,19,24
88,1,1:12.0,,D. Augustin misses 3-pt jump shot from 24 ft,19,24
89,1,1:08.0,,Offensive rebound by K. Birch,19,24
90,1,1:08.0,,Turnover by K. Birch (traveling),19,24
91,1,0:48.0,T. Ulis makes 2-pt layup from 12 ft,,21,24
92,1,0:39.0,,N. Vučević makes 2-pt layup from 1 ft (assist by D. Augustin),21,26
93,1,0:39.0,Violation by J. Jackson (def goaltending),,21,26
94,1,0:30.0,T. Ulis misses 3-pt jump shot from 25 ft,,21,26
95,1,0:27.0,,Defensive rebound by K. Birch,21,26
96,1,0:08.0,,S. Mack misses 2-pt layup from 2 ft,21,26
97,1,0:05.0,,Offensive rebound by N. Vučević,21,26
98,1,0:05.0,,N. Vučević misses 2-pt layup from 1 ft,21,26
99,1,0:05.0,Defensive rebound by Team,,21,26
100,1,0:02.0,T. Daniels misses 3-pt jump shot from 26 ft,,21,26
101,1,0:02.0,Offensive rebound by A. Len,,21,26
102,1,0:00.0,A. Len makes 2-pt dunk at rim,,23,26
103,2,11:51.0,T. Daniels misses 3-pt jump shot from 22 ft,,23,26
104,2,11:47.0,,Defensive rebound by R. Purvis,23,26
105,2,11:30.0,,Shooting foul by T. Ulis (drawn by S. Mack),23,26
106,2,11:30.0,,S. Mack makes free throw 1 of 2,23,27
107,2,11:30.0,,S. Mack misses free throw 2 of 2,23,27
108,2,11:27.0,Defensive rebound by D. Reed,,23,27
109,2,11:05.0,A. Len makes 2-pt jump shot from 11 ft (assist by D. Reed),,25,27
110,2,10:45.0,,B. Biyombo misses 2-pt layup from 2 ft,25,27
111,2,10:42.0,Defensive rebound by A. Len,,25,27
112,2,10:26.0,Shooting foul by K. Birch (drawn by A. Len),,25,27
113,2,10:26.0,A. Len misses free throw 1 of 2,,25,27
114,2,10:26.0,Offensive rebound by Team,,25,27
115,2,10:26.0,A. Len makes free throw 2 of 2,,26,27
116,2,10:11.0,,Shooting foul by J. Dudley (drawn by B. Biyombo),26,27
117,2,10:11.0,,B. Biyombo makes free throw 1 of 2,26,28
118,2,10:11.0,,B. Biyombo makes free throw 2 of 2,26,29
119,2,10:01.0,T. Daniels misses 3-pt jump shot from 25 ft,,26,29
120,2,10:01.0,Offensive rebound by Team,,26,29
121,2,10:01.0,,Loose ball foul by R. Purvis (drawn by A. Len),26,29
122,2,9:52.0,T. Ulis makes 2-pt jump shot from 8 ft,,28,29
123,2,9:30.0,,K. Birch misses 2-pt jump shot from 16 ft,28,29
124,2,9:26.0,,Offensive rebound by B. Biyombo,28,29
125,2,9:25.0,,Turnover by B. Biyombo (lost ball; steal by D. Reed),28,29
126,2,9:20.0,D. Reed misses 2-pt layup from 1 ft (block by B. Biyombo),,28,29
127,2,9:15.0,,Defensive rebound by A. Afflalo,28,29
128,2,9:08.0,,B. Biyombo misses 2-pt jump shot from 13 ft,28,29
129,2,9:05.0,Defensive rebound by J. Dudley,,28,29
130,2,8:59.0,J. Jackson enters the game for T. Daniels,,28,29
131,2,8:59.0,Turnover by A. Len (out of bounds lost ball),,28,29
132,2,8:59.0,,J. Artis enters the game for K. Birch,28,29
133,2,8:32.0,,Turnover by B. Biyombo (lost ball; steal by D. Reed),28,29
134,2,8:12.0,A. Len makes 2-pt dunk at rim (assist by T. Ulis),,30,29
135,2,7:56.0,,R. Purvis misses 2-pt jump shot from 17 ft,30,29
136,2,7:53.0,Defensive rebound by J. Jackson,,30,29
137,2,7:47.0,J. Jackson misses 2-pt jump shot from 11 ft,,30,29
138,2,7:44.0,,Defensive rebound by J. Artis,30,29
139,2,7:38.0,,Personal foul by T. Ulis (drawn by S. Mack),30,29
140,2,7:38.0,D. Bender enters the game for J. Dudley,,30,29
141,2,7:38.0,E. Payton enters the game for T. Ulis,,30,29
142,2,7:38.0,M. Chriss enters the game for A. Len,,30,29
143,2,7:32.0,,S. Mack misses 2-pt jump shot from 10 ft,30,29
144,2,7:29.0,Defensive rebound by E. Payton,,30,29
145,2,7:24.0,M. Chriss makes 2-pt layup from 2 ft (assist by E. Payton),,32,29
146,2,7:24.0,,Orlando full timeout,32,29
147,2,7:02.0,,S. Mack misses 2-pt jump shot from 21 ft,32,29
148,2,6:59.0,,Offensive rebound by J. Artis,32,29
149,2,6:54.0,,R. Purvis misses 2-pt jump shot from 12 ft,32,29
150,2,6:52.0,Defensive rebound by D. Reed,,32,29
151,2,6:36.0,E. Payton makes 2-pt jump shot from 11 ft,,34,29
152,2,6:20.0,,J. Artis misses 3-pt jump shot from 25 ft,34,29
153,2,6:19.0,,Offensive rebound by Team,34,29
154,2,6:19.0,,A. Gordon enters the game for A. Afflalo,34,29
155,2,6:19.0,,M. Hezonja enters the game for R. Purvis,34,29
156,2,6:08.0,,Turnover by A. Gordon (bad pass; steal by E. Payton),34,29
157,2,5:59.0,J. Jackson makes 2-pt layup from 3 ft (assist by E. Payton),,36,29
158,2,5:59.0,,Orlando full timeout,36,29
159,2,5:59.0,,N. Vučević enters the game for B. Biyombo,36,29
160,2,5:44.0,,Turnover by N. Vučević (bad pass; steal by D. Reed),36,29
161,2,5:40.0,Turnover by M. Chriss (bad pass),,36,29
162,2,5:20.0,,Turnover by A. Gordon (lost ball; steal by J. Jackson),36,29
163,2,5:09.0,D. Bender misses 2-pt layup from 2 ft (block by M. Hezonja),,36,29
164,2,5:09.0,,Defensive rebound by M. Hezonja,36,29
165,2,4:57.0,,S. Mack makes 3-pt jump shot from 26 ft (assist by A. Gordon),36,32
166,2,4:38.0,Shooting foul by J. Artis (drawn by M. Chriss),,36,32
167,2,4:38.0,M. Chriss makes free throw 1 of 2,,37,32
168,2,4:38.0,M. Chriss makes free throw 2 of 2,,38,32
169,2,4:26.0,,Shooting foul by J. Jackson (drawn by M. Hezonja),38,32
170,2,4:26.0,,M. Hezonja misses free throw 1 of 2,38,32
171,2,4:26.0,,Offensive rebound by Team,38,32
172,2,4:26.0,,W. Iwundu enters the game for J. Artis,38,32
173,2,4:26.0,,D. Augustin enters the game for S. Mack,38,32
174,2,4:26.0,,M. Hezonja misses free throw 2 of 2,38,32
175,2,4:23.0,,Offensive rebound by N. Vučević,38,32
176,2,4:17.0,,D. Augustin misses 3-pt jump shot from 25 ft,38,32
177,2,4:17.0,,Offensive rebound by Team,38,32
178,2,4:17.0,Loose ball foul by E. Payton (drawn by M. Hezonja),,38,32
179,2,4:17.0,,M. Hezonja makes free throw 1 of 2,38,33
180,2,4:17.0,,M. Hezonja makes free throw 2 of 2,38,34
181,2,4:00.0,E. Payton misses 2-pt jump shot from 20 ft,,38,34
182,2,3:57.0,,Defensive rebound by M. Hezonja,38,34
183,2,3:42.0,,A. Gordon misses 2-pt jump shot from 7 ft,38,34
184,2,3:38.0,Defensive rebound by D. Reed,,38,34
185,2,3:29.0,D. Reed misses 2-pt jump shot from 20 ft,,38,34
186,2,3:27.0,,Defensive rebound by W. Iwundu,38,34
187,2,3:14.0,,N. Vučević misses 3-pt jump shot from 24 ft,38,34
188,2,3:12.0,Defensive rebound by Team,,38,34
189,2,3:12.0,T. Daniels enters the game for D. Reed,,38,34
190,2,2:51.0,J. Jackson misses 3-pt jump shot from 25 ft,,38,34
191,2,2:49.0,Offensive rebound by E. Payton,,38,34
192,2,2:45.0,M. Chriss makes 2-pt dunk from 1 ft (assist by E. Payton),,40,34
193,2,2:24.0,,N. Vučević misses 2-pt jump shot from 9 ft,40,34
194,2,2:24.0,Defensive rebound by M. Chriss,,40,34
195,2,2:16.0,M. Chriss misses 3-pt jump shot from 25 ft,,40,34
196,2,2:13.0,Offensive rebound by D. Bender,,40,34
197,2,2:11.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by D. Bender),,43,34
198,2,1:58.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by D. Augustin),43,36
199,2,1:58.0,,Shooting foul by M. Chriss (drawn by A. Gordon),43,36
200,2,1:58.0,A. Len enters the game for M. Chriss,,43,36
201,2,1:58.0,,A. Gordon misses free throw 1 of 1,43,36
202,2,1:55.0,Defensive rebound by D. Bender,,43,36
203,2,1:34.0,,Violation by N. Vučević (kicked ball),43,36
204,2,1:29.0,D. Bender makes 3-pt jump shot from 25 ft (assist by E. Payton),,46,36
205,2,1:18.0,,Turnover by N. Vučević (lost ball; steal by J. Jackson),46,36
206,2,1:14.0,Turnover by T. Daniels (bad pass; steal by M. Hezonja),,46,36
207,2,1:08.0,,A. Gordon misses 3-pt jump shot from 24 ft,46,36
208,2,1:05.0,,Offensive rebound by D. Augustin,46,36
209,2,1:03.0,,N. Vučević misses 2-pt jump shot from 7 ft,46,36
210,2,1:00.0,,Offensive rebound by A. Gordon,46,36
211,2,1:00.0,,A. Gordon misses 2-pt layup at rim,46,36
212,2,0:59.0,Defensive rebound by E. Payton,,46,36
213,2,0:57.0,D. Bender misses 3-pt jump shot from 26 ft,,46,36
214,2,0:57.0,,Defensive rebound by N. Vučević,46,36
215,2,0:51.0,,Shooting foul by D. Bender (drawn by A. Gordon),46,36
216,2,0:51.0,,A. Gordon makes free throw 1 of 2,46,37
217,2,0:51.0,T. Ulis enters the game for J. Jackson,,46,37
218,2,0:51.0,,A. Gordon makes free throw 2 of 2,46,38
219,2,0:29.0,Turnover by D. Bender (bad pass; steal by N. Vučević),,46,38
220,2,0:04.0,,Turnover by D. Augustin (bad pass; steal by A. Len),46,38
221,2,0:00.0,E. Payton misses 2-pt jump shot from 19 ft,,46,38
222,2,0:00.0,Offensive rebound by Team,,46,38
223,3,11:47.0,T. Daniels misses 3-pt jump shot from 24 ft,,46,38
224,3,11:43.0,,Defensive rebound by M. Hezonja,46,38
225,3,11:25.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by D. Augustin),46,40
226,3,11:14.0,E. Payton misses 3-pt jump shot from 25 ft,,46,40
227,3,11:10.0,,Defensive rebound by D. Augustin,46,40
228,3,10:54.0,,W. Iwundu misses 3-pt jump shot from 22 ft,46,40
229,3,10:51.0,Defensive rebound by D. Bender,,46,40
230,3,10:44.0,M. Chriss misses 2-pt layup from 1 ft (block by M. Hezonja),,46,40
231,3,10:41.0,,Defensive rebound by W. Iwundu,46,40
232,3,10:31.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by M. Hezonja),46,42
233,3,10:26.0,M. Chriss misses 2-pt jump shot from 15 ft,,46,42
234,3,10:23.0,,Defensive rebound by A. Gordon,46,42
235,3,10:01.0,,N. Vučević misses 2-pt jump shot from 17 ft,46,42
236,3,9:57.0,Defensive rebound by D. Bender,,46,42
237,3,9:45.0,M. Chriss makes 3-pt jump shot from 24 ft (assist by J. Jackson),,49,42
238,3,9:31.0,,A. Gordon misses 2-pt jump shot from 12 ft,49,42
239,3,9:25.0,,Offensive rebound by N. Vučević,49,42
240,3,9:25.0,,N. Vučević makes 2-pt layup at rim,49,44
241,3,9:15.0,Personal foul by A. Gordon (drawn by D. Bender),,49,44
242,3,9:15.0,A. Len enters the game for M. Chriss,,49,44
243,3,9:11.0,Turnover by D. Bender (bad pass),,49,44
244,3,9:11.0,,N. Vučević makes 2-pt jump shot from 13 ft,49,46
245,3,9:11.0,Offensive foul by A. Len (drawn by D. Augustin),,49,46
246,3,9:11.0,Turnover by A. Len (bad pass),,49,46
247,3,8:53.0,,A. Gordon misses 2-pt jump shot from 16 ft (block by E. Payton),49,46
248,3,8:53.0,,Offensive rebound by A. Gordon,49,46
249,3,8:49.0,,N. Vučević makes 2-pt dunk at rim (assist by A. Gordon),49,48
250,3,8:31.0,T. Daniels makes 2-pt jump shot from 11 ft (assist by E. Payton),,51,48
251,3,8:18.0,,N. Vučević misses 3-pt jump shot from 25 ft,51,48
252,3,8:15.0,Defensive rebound by D. Bender,,51,48
253,3,8:10.0,J. Jackson makes 2-pt layup from 2 ft,,53,48
254,3,8:03.0,,Shooting foul by D. Bender (drawn by M. Hezonja),53,48
255,3,8:03.0,,M. Hezonja makes free throw 1 of 2,53,49
256,3,8:03.0,,S. Mack enters the game for W. Iwundu,53,49
257,3,8:03.0,,M. Hezonja makes free throw 2 of 2,53,50
258,3,7:49.0,A. Len misses 2-pt dunk from 2 ft,,53,50
259,3,7:48.0,Offensive rebound by Team,,53,50
260,3,7:45.0,D. Bender misses 2-pt jump shot from 22 ft,,53,50
261,3,7:42.0,,Defensive rebound by A. Gordon,53,50
262,3,7:30.0,,D. Augustin makes 2-pt jump shot from 12 ft,53,52
263,3,7:29.0,Phoenix full timeout,,53,52
264,3,7:29.0,T. Ulis enters the game for T. Daniels,,53,52
265,3,7:17.0,J. Jackson misses 2-pt jump shot from 13 ft (block by N. Vučević),,53,52
266,3,7:14.0,,Defensive rebound by D. Augustin,53,52
267,3,7:12.0,,Turnover by D. Augustin (bad pass; steal by E. Payton),53,52
268,3,7:07.0,E. Payton makes 2-pt layup from 2 ft (assist by J. Jackson),,55,52
269,3,7:07.0,Shooting foul by N. Vučević (drawn by E. Payton),,55,52
270,3,7:07.0,E. Payton misses free throw 1 of 1,,55,52
271,3,7:07.0,,Defensive rebound by A. Gordon,55,52
272,3,6:44.0,,M. Hezonja misses 2-pt jump shot from 10 ft,55,52
273,3,6:42.0,Defensive rebound by A. Len,,55,52
274,3,6:38.0,J. Jackson makes 2-pt dunk from 1 ft (assist by E. Payton),,57,52
275,3,6:38.0,,Orlando full timeout,57,52
276,3,6:21.0,,Shooting foul by E. Payton (drawn by D. Augustin),57,52
277,3,6:21.0,,D. Augustin makes free throw 1 of 2,57,53
278,3,6:21.0,,D. Augustin makes free throw 2 of 2,57,54
279,3,6:06.0,Turnover by J. Jackson (lost ball; steal by M. Hezonja),,57,54
280,3,6:01.0,,D. Augustin makes 2-pt layup from 1 ft (assist by M. Hezonja),57,56
281,3,5:41.0,E. Payton misses 2-pt layup from 3 ft (block by S. Mack),,57,56
282,3,5:38.0,,Defensive rebound by Team,57,56
283,3,5:36.0,,N. Vučević misses 3-pt jump shot from 26 ft,57,56
284,3,5:33.0,Defensive rebound by T. Ulis,,57,56
285,3,5:28.0,T. Ulis misses 2-pt layup from 2 ft,,57,56
286,3,5:24.0,Offensive rebound by A. Len,,57,56
287,3,5:24.0,A. Len misses 2-pt layup at rim,,57,56
288,3,5:23.0,Offensive rebound by J. Jackson,,57,56
289,3,5:19.0,T. Ulis makes 2-pt layup from 2 ft,,59,56
290,3,5:08.0,,Personal foul by J. Jackson (drawn by N. Vučević),59,56
291,3,5:08.0,T. Daniels enters the game for E. Payton,,59,56
292,3,5:04.0,,Shooting foul by D. Bender (drawn by M. Hezonja),59,56
293,3,5:04.0,,M. Hezonja misses free throw 1 of 2,59,56
294,3,5:04.0,,Offensive rebound by Team,59,56
295,3,5:04.0,,M. Hezonja makes free throw 2 of 2,59,57
296,3,4:49.0,A. Len makes 2-pt layup from 2 ft,,61,57
297,3,4:39.0,,M. Hezonja misses 2-pt layup from 1 ft,61,57
298,3,4:33.0,,Offensive rebound by N. Vučević,61,57
299,3,4:33.0,,N. Vučević makes 2-pt layup at rim,61,59
300,3,4:29.0,T. Ulis misses 3-pt jump shot from 25 ft,,61,59
301,3,4:26.0,,Defensive rebound by A. Gordon,61,59
302,3,4:21.0,,Personal foul by D. Bender (drawn by A. Gordon),61,59
303,3,4:21.0,M. Chriss enters the game for D. Bender,,61,59
304,3,4:21.0,,A. Gordon makes free throw 1 of 2,61,60
305,3,4:21.0,,A. Gordon misses free throw 2 of 2,61,60
306,3,4:18.0,Defensive rebound by A. Len,,61,60
307,3,4:16.0,Shooting block foul by M. Hezonja (drawn by J. Jackson),,61,60
308,3,4:16.0,J. Jackson makes free throw 1 of 2,,62,60
309,3,4:16.0,J. Jackson misses free throw 2 of 2,,62,60
310,3,4:14.0,,Defensive rebound by A. Gordon,62,60
311,3,3:57.0,,S. Mack makes 3-pt jump shot from 25 ft (assist by N. Vučević),62,63
312,3,3:38.0,T. Daniels misses 3-pt jump shot from 27 ft,,62,63
313,3,3:35.0,,Defensive rebound by N. Vučević,62,63
314,3,3:32.0,,Personal foul by T. Daniels (drawn by A. Gordon),62,63
315,3,3:32.0,,A. Gordon makes free throw 1 of 2,62,64
316,3,3:32.0,,A. Gordon misses free throw 2 of 2,62,64
317,3,3:30.0,,Offensive rebound by N. Vučević,62,64
318,3,3:28.0,,N. Vučević makes 2-pt hook shot from 7 ft,62,66
319,3,3:13.0,Turnover by M. Chriss (lost ball; steal by A. Gordon),,62,66
320,3,3:08.0,,S. Mack makes 3-pt jump shot from 24 ft (assist by A. Gordon),62,69
321,3,3:08.0,Phoenix full timeout,,62,69
322,3,3:08.0,J. Dudley enters the game for A. Len,,62,69
323,3,2:48.0,Turnover by T. Daniels (lost ball; steal by A. Gordon),,62,69
324,3,2:48.0,,Personal foul by T. Daniels (drawn by A. Gordon),62,69
325,3,2:48.0,,A. Gordon makes free throw 1 of 2,62,70
326,3,2:48.0,,A. Gordon makes free throw 2 of 2,62,71
327,3,2:37.0,T. Ulis misses 2-pt jump shot from 21 ft,,62,71
328,3,2:36.0,,Defensive rebound by Team,62,71
329,3,2:19.0,,S. Mack misses 3-pt jump shot from 25 ft,62,71
330,3,2:17.0,Defensive rebound by M. Chriss,,62,71
331,3,2:10.0,T. Daniels makes 3-pt jump shot from 23 ft (assist by J. Jackson),,65,71
332,3,1:59.0,,D. Augustin makes 2-pt layup from 1 ft,65,73
333,3,1:47.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by T. Ulis),,68,73
334,3,1:34.0,,S. Mack makes 2-pt layup from 2 ft (assist by A. Gordon),68,75
335,3,1:22.0,Shooting foul by N. Vučević (drawn by M. Chriss),,68,75
336,3,1:22.0,M. Chriss makes free throw 1 of 2,,69,75
337,3,1:22.0,,R. Purvis enters the game for M. Hezonja,69,75
338,3,1:22.0,,B. Biyombo enters the game for N. Vučević,69,75
339,3,1:22.0,D. Reed enters the game for J. Jackson,,69,75
340,3,1:22.0,S. Harrison enters the game for T. Daniels,,69,75
341,3,1:22.0,M. Chriss misses free throw 2 of 2,,69,75
342,3,1:19.0,,Defensive rebound by S. Mack,69,75
343,3,1:12.0,,Shooting foul by S. Harrison (drawn by D. Augustin),69,75
344,3,1:12.0,,D. Augustin makes free throw 1 of 2,69,76
345,3,1:12.0,,D. Augustin makes free throw 2 of 2,69,77
346,3,0:46.0,Turnover by S. Harrison (lost ball; steal by S. Mack),,69,77
347,3,0:41.0,,R. Purvis misses 3-pt jump shot from 25 ft,69,77
348,3,0:37.0,Defensive rebound by D. Reed,,69,77
349,3,0:33.0,J. Dudley misses 3-pt jump shot from 25 ft,,69,77
350,3,0:30.0,,Defensive rebound by B. Biyombo,69,77
351,3,0:12.0,,S. Mack misses 2-pt layup from 2 ft,69,77
352,3,0:12.0,Defensive rebound by Team,,69,77
353,3,0:03.0,T. Ulis makes 2-pt layup from 2 ft,,71,77
354,3,0:02.0,,Turnover by R. Purvis (step out of bounds),71,77
355,3,0:00.0,S. Harrison makes 3-pt jump shot from 26 ft (assist by J. Dudley),,74,77
356,4,11:48.0,,M. Hezonja misses 3-pt jump shot from 24 ft,74,77
357,4,11:43.0,Defensive rebound by M. Chriss,,74,77
358,4,11:30.0,T. Ulis makes 2-pt jump shot from 8 ft,,76,77
359,4,11:07.0,,Turnover by M. Hezonja (bad pass; steal by D. Reed),76,77
360,4,11:03.0,Shooting foul by A. Afflalo (drawn by S. Harrison),,76,77
361,4,11:03.0,S. Harrison makes free throw 1 of 2,,77,77
362,4,11:03.0,S. Harrison makes free throw 2 of 2,,78,77
363,4,10:42.0,,A. Afflalo misses 2-pt jump shot from 16 ft,78,77
364,4,10:36.0,Defensive rebound by S. Harrison,,78,77
365,4,10:31.0,T. Ulis misses 2-pt jump shot from 17 ft,,78,77
366,4,10:28.0,,Defensive rebound by S. Mack,78,77
367,4,10:18.0,,R. Purvis makes 3-pt jump shot from 25 ft (assist by M. Hezonja),78,80
368,4,9:53.0,M. Chriss misses 2-pt layup from 3 ft (block by B. Biyombo),,78,80
369,4,9:50.0,,Defensive rebound by A. Afflalo,78,80
370,4,9:44.0,,A. Afflalo makes 3-pt jump shot from 25 ft (assist by M. Hezonja),78,83
371,4,9:26.0,T. Ulis misses 2-pt layup from 3 ft,,78,83
372,4,9:22.0,,Defensive rebound by B. Biyombo,78,83
373,4,9:02.0,,S. Mack misses 3-pt jump shot from 25 ft,78,83
374,4,9:00.0,,Offensive rebound by Team,78,83
375,4,9:00.0,A. Len enters the game for M. Chriss,,78,83
376,4,9:00.0,J. Jackson enters the game for S. Harrison,,78,83
377,4,8:49.0,,Turnover by B. Biyombo (turnover),78,83
378,4,8:39.0,Turnover by T. Ulis (bad pass; steal by M. Hezonja),,78,83
379,4,8:36.0,,M. Hezonja makes 2-pt dunk from 1 ft (assist by S. Mack),78,85
380,4,8:36.0,Phoenix full timeout,,78,85
381,4,8:36.0,E. Payton enters the game for T. Ulis,,78,85
382,4,8:28.0,Turnover by E. Payton (bad pass; steal by M. Hezonja),,78,85
383,4,8:23.0,,Turnover by S. Mack (bad pass; steal by D. Reed),78,85
384,4,8:20.0,Shooting foul by A. Afflalo (drawn by D. Reed),,78,85
385,4,8:20.0,D. Reed makes free throw 1 of 2,,79,85
386,4,8:20.0,,D. Augustin enters the game for S. Mack,79,85
387,4,8:20.0,D. Reed makes free throw 2 of 2,,80,85
