,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
38,1,7:11.0,Offensive rebound by K. Irving,,10,9
39,1,7:09.0,J. Brown misses 3-pt jump shot from 25 ft,,10,9
40,1,7:06.0,,Defensive rebound by L. James,10,9
41,1,6:59.0,,Turnover by D. Wade (traveling),10,9
42,1,6:59.0,,Cleveland full timeout,10,9
43,1,6:45.0,J. Brown makes 2-pt layup from 1 ft,,12,9
44,1,6:45.0,M. Smart enters the game for G. Hayward,,12,9
45,1,6:26.0,,L. James misses 2-pt jump shot from 17 ft,12,9
46,1,6:23.0,Defensive rebound by A. Horford,,12,9
47,1,6:10.0,Turnover by J. Brown (step out of bounds),,12,9
48,1,6:10.0,,J. Smith enters the game for D. Wade,12,9
49,1,5:59.0,,D. Rose misses 2-pt jump shot from 18 ft,12,9
50,1,5:54.0,Defensive rebound by M. Smart,,12,9
51,1,5:52.0,M. Smart misses 2-pt jump shot from 4 ft,,12,9
52,1,5:49.0,,Defensive rebound by L. James,12,9
53,1,5:44.0,,L. James makes 2-pt jump shot from 21 ft,12,11
54,1,5:31.0,K. Irving makes 2-pt jump shot from 15 ft,,14,11
55,1,5:08.0,,D. Rose makes 2-pt layup from 1 ft,14,13
56,1,4:56.0,K. Irving misses 3-pt jump shot from 24 ft,,14,13
57,1,4:52.0,,Defensive rebound by D. Rose,14,13
58,1,4:47.0,,J. Smith misses 3-pt jump shot from 25 ft,14,13
59,1,4:43.0,Defensive rebound by M. Smart,,14,13
60,1,4:39.0,M. Smart misses 2-pt layup from 2 ft,,14,13
61,1,4:33.0,Offensive rebound by J. Tatum,,14,13
62,1,4:33.0,J. Tatum misses 2-pt layup at rim,,14,13
63,1,4:33.0,,Defensive rebound by T. Thompson,14,13
64,1,4:31.0,,L. James makes 2-pt layup from 1 ft,14,15
65,1,4:26.0,J. Brown makes 2-pt layup from 1 ft (assist by K. Irving),,16,15
66,1,4:26.0,Shooting foul by T. Thompson (drawn by J. Brown),,16,15
67,1,4:26.0,,I. Shumpert enters the game for D. Rose,16,15
68,1,4:26.0,A. Baynes enters the game for A. Horford,,16,15
69,1,4:26.0,J. Brown makes free throw 1 of 1,,17,15
70,1,4:05.0,,T. Thompson makes 2-pt layup at rim (assist by J. Smith),17,17
71,1,3:52.0,J. Brown misses 3-pt jump shot from 26 ft,,17,17
72,1,3:49.0,,Defensive rebound by J. Crowder,17,17
73,1,3:39.0,,I. Shumpert misses 2-pt jump shot from 21 ft,17,17
74,1,3:37.0,Defensive rebound by M. Smart,,17,17
75,1,3:28.0,M. Smart misses 2-pt layup from 2 ft,,17,17
76,1,3:25.0,,Defensive rebound by L. James,17,17
77,1,3:21.0,,J. Smith makes 3-pt jump shot from 23 ft (assist by L. James),17,20
78,1,2:58.0,M. Smart misses 3-pt jump shot from 25 ft,,17,20
79,1,2:54.0,Offensive rebound by J. Tatum,,17,20
80,1,2:41.0,Turnover by A. Baynes (lost ball; steal by I. Shumpert),,17,20
81,1,2:38.0,,T. Thompson makes 2-pt layup from 1 ft (assist by L. James),17,22
82,1,2:38.0,Boston full timeout,,17,22
83,1,2:38.0,,J. Green enters the game for L. James,17,22
84,1,2:38.0,,D. Wade enters the game for J. Crowder,17,22
85,1,2:38.0,S. Ojeleye enters the game for J. Tatum,,17,22
86,1,2:38.0,T. Rozier enters the game for K. Irving,,17,22
87,1,2:38.0,,Shooting foul by A. Baynes (drawn by T. Thompson),17,22
88,1,2:38.0,,T. Thompson makes free throw 1 of 1,17,23
89,1,2:17.0,J. Brown misses 3-pt jump shot from 25 ft,,17,23
90,1,2:15.0,,Defensive rebound by T. Thompson,17,23
91,1,2:03.0,,J. Green misses 2-pt jump shot from 7 ft,17,23
92,1,2:03.0,Defensive rebound by J. Brown,,17,23
93,1,1:42.0,M. Smart misses 2-pt jump shot from 16 ft,,17,23
94,1,1:41.0,Offensive rebound by Team,,17,23
95,1,1:40.0,Turnover by Team (shot clock),,17,23
96,1,1:26.0,,J. Smith makes 2-pt jump shot from 9 ft,17,25
97,1,1:26.0,,Shooting foul by J. Brown (drawn by J. Smith),17,25
98,1,1:26.0,,J. Smith makes free throw 1 of 1,17,26
99,1,1:13.0,M. Smart misses 2-pt jump shot from 10 ft,,17,26
100,1,1:13.0,,Defensive rebound by T. Thompson,17,26
101,1,1:06.0,Offensive charge foul by J. Green (drawn by S. Ojeleye),,17,26
102,1,1:06.0,,Turnover by J. Green (offensive foul),17,26
103,1,0:55.0,T. Rozier makes 2-pt jump shot from 8 ft,,19,26
104,1,0:41.0,,D. Wade makes 2-pt jump shot from 18 ft (assist by T. Thompson),19,28
105,1,0:41.0,,Shooting foul by M. Smart (drawn by D. Wade),19,28
106,1,0:41.0,A. Horford enters the game for J. Brown,,19,28
107,1,0:41.0,,D. Wade makes free throw 1 of 1,19,29
108,1,0:25.0,T. Rozier misses 3-pt jump shot from 24 ft,,19,29
109,1,0:22.0,,Defensive rebound by I. Shumpert,19,29
110,1,0:00.0,,T. Thompson misses 2-pt layup from 2 ft,19,29
111,1,0:00.0,Defensive rebound by A. Baynes,,19,29
112,2,11:45.0,,J. Green misses 2-pt jump shot from 15 ft,19,29
113,2,11:42.0,Defensive rebound by J. Tatum,,19,29
114,2,11:25.0,A. Horford makes 2-pt hook shot from 13 ft,,21,29
115,2,11:10.0,,Shooting foul by A. Baynes (drawn by D. Rose),21,29
116,2,11:10.0,,D. Rose makes free throw 1 of 2,21,30
117,2,11:10.0,,L. James enters the game for I. Shumpert,21,30
118,2,11:10.0,,D. Rose misses free throw 2 of 2,21,30
119,2,11:08.0,Defensive rebound by A. Horford,,21,30
120,2,10:48.0,,Offensive charge foul by M. Smart (drawn by J. Green),21,30
121,2,10:48.0,Turnover by M. Smart (offensive foul),,21,30
122,2,10:48.0,K. Irving enters the game for M. Smart,,21,30
123,2,10:41.0,Violation by A. Baynes (kicked ball),,21,30
124,2,10:28.0,,L. James misses 3-pt jump shot from 22 ft,21,30
125,2,10:27.0,,Offensive rebound by Team,21,30
126,2,10:27.0,Loose ball foul by J. Tatum (drawn by J. Green),,21,30
127,2,10:17.0,,L. James makes 2-pt layup at rim (assist by D. Rose),21,32
128,2,9:56.0,J. Tatum misses 3-pt jump shot from 25 ft,,21,32
129,2,9:53.0,,Defensive rebound by K. Love,21,32
130,2,9:48.0,,D. Rose misses 2-pt layup at rim,21,32
131,2,9:45.0,Defensive rebound by T. Rozier,,21,32
132,2,9:33.0,T. Rozier misses 3-pt jump shot from 26 ft,,21,32
133,2,9:31.0,,Defensive rebound by D. Rose,21,32
134,2,9:29.0,,L. James makes 2-pt layup at rim (assist by D. Rose),21,34
135,2,9:29.0,Boston full timeout,,21,34
136,2,9:29.0,S. Ojeleye enters the game for A. Baynes,,21,34
137,2,9:23.0,Def 3 sec tech foul by K. Love,,21,34
138,2,9:23.0,K. Irving makes technical free throw,,22,34
139,2,9:06.0,J. Tatum misses 2-pt layup from 2 ft,,22,34
140,2,9:05.0,Offensive rebound by J. Tatum,,22,34
141,2,9:05.0,Turnover by Team (shot clock),,22,34
142,2,8:56.0,,Turnover by L. James (out of bounds lost ball),22,34
143,2,8:41.0,S. Ojeleye misses 3-pt jump shot from 25 ft,,22,34
144,2,8:38.0,,Defensive rebound by K. Love,22,34
145,2,8:34.0,,Turnover by K. Love (bad pass; steal by K. Irving),22,34
146,2,8:27.0,T. Rozier makes 3-pt jump shot from 27 ft (assist by J. Tatum),,25,34
147,2,8:24.0,,Personal foul by K. Irving (drawn by L. James),25,34
148,2,8:24.0,,J. Crowder enters the game for J. Green,25,34
149,2,8:19.0,,D. Rose makes 2-pt layup at rim (assist by J. Crowder),25,36
150,2,8:04.0,Personal foul by K. Korver (drawn by T. Rozier),,25,36
151,2,7:55.0,,Loose ball foul by D. Rose (drawn by K. Irving),25,36
152,2,7:49.0,Turnover by K. Irving (bad pass; steal by J. Crowder),,25,36
153,2,7:38.0,,Personal foul by K. Irving (drawn by K. Love),25,36
154,2,7:38.0,M. Smart enters the game for J. Tatum,,25,36
155,2,7:38.0,J. Brown enters the game for T. Rozier,,25,36
156,2,7:34.0,,Personal foul by S. Ojeleye (drawn by L. James),25,36
157,2,7:34.0,,L. James makes free throw 1 of 2,25,37
158,2,7:34.0,,L. James makes free throw 2 of 2,25,38
159,2,7:22.0,J. Brown misses 2-pt layup from 1 ft,,25,38
160,2,7:19.0,Offensive rebound by J. Brown,,25,38
161,2,7:18.0,J. Brown misses 2-pt layup from 1 ft,,25,38
162,2,7:18.0,,Defensive rebound by L. James,25,38
163,2,7:03.0,,Shooting foul by A. Horford (drawn by K. Love),25,38
164,2,7:03.0,,K. Love makes free throw 1 of 2,25,39
165,2,7:03.0,,J. Smith enters the game for K. Korver,25,39
166,2,7:03.0,,K. Love misses free throw 2 of 2,25,39
167,2,7:00.0,Defensive rebound by A. Horford,,25,39
168,2,6:45.0,J. Brown makes 3-pt jump shot from 22 ft (assist by K. Irving),,28,39
169,2,6:22.0,,K. Love misses 2-pt layup at rim,28,39
170,2,6:22.0,,Offensive rebound by K. Love,28,39
171,2,6:10.0,,K. Love makes 2-pt layup at rim,28,41
172,2,5:59.0,S. Ojeleye misses 2-pt jump shot from 18 ft,,28,41
173,2,5:59.0,,Defensive rebound by J. Smith,28,41
174,2,5:52.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by L. James),28,44
175,2,5:44.0,J. Brown makes 2-pt layup from 1 ft (assist by K. Irving),,30,44
176,2,5:35.0,,J. Crowder misses 3-pt jump shot from 27 ft,30,44
177,2,5:32.0,Defensive rebound by M. Smart,,30,44
178,2,5:30.0,Turnover by J. Brown (out of bounds lost ball),,30,44
179,2,5:30.0,,Cleveland full timeout,30,44
180,2,5:30.0,,D. Wade enters the game for D. Rose,30,44
181,2,5:30.0,A. Baynes enters the game for A. Horford,,30,44
182,2,5:15.0,,J. Crowder misses 2-pt layup from 3 ft,30,44
183,2,5:13.0,Defensive rebound by M. Smart,,30,44
184,2,5:06.0,M. Smart misses 3-pt jump shot from 25 ft,,30,44
185,2,5:03.0,,Defensive rebound by J. Smith,30,44
186,2,4:48.0,,J. Crowder misses 2-pt jump shot from 13 ft,30,44
187,2,4:45.0,Defensive rebound by J. Brown,,30,44
188,2,4:27.0,K. Irving misses 3-pt jump shot from 29 ft,,30,44
189,2,4:25.0,,Defensive rebound by L. James,30,44
190,2,4:15.0,,L. James makes 2-pt jump shot from 9 ft,30,46
191,2,3:50.0,M. Smart misses 3-pt jump shot from 26 ft,,30,46
192,2,3:47.0,,Defensive rebound by J. Smith,30,46
193,2,3:40.0,,J. Crowder makes 2-pt layup from 1 ft (assist by L. James),30,48
194,2,3:28.0,Personal foul by J. Smith (drawn by K. Irving),,30,48
195,2,3:28.0,,T. Thompson enters the game for K. Love,30,48
196,2,3:28.0,J. Tatum enters the game for S. Ojeleye,,30,48
197,2,3:17.0,K. Irving makes 2-pt jump shot from 17 ft,,32,48
198,2,2:54.0,,D. Wade misses 3-pt jump shot from 25 ft,32,48
199,2,2:51.0,Defensive rebound by M. Smart,,32,48
200,2,2:46.0,K. Irving misses 2-pt layup from 1 ft,,32,48
201,2,2:44.0,,Defensive rebound by L. James,32,48
202,2,2:38.0,,D. Wade misses 2-pt layup from 1 ft (block by A. Baynes),32,48
203,2,2:32.0,Defensive rebound by A. Baynes,,32,48
204,2,2:31.0,Personal foul by L. James (drawn by J. Brown),,32,48
205,2,2:18.0,Personal foul by T. Thompson (drawn by J. Tatum),,32,48
206,2,2:18.0,J. Tatum makes free throw 1 of 2,,33,48
207,2,2:18.0,J. Tatum makes free throw 2 of 2,,34,48
208,2,2:03.0,,Turnover by J. Crowder (lost ball; steal by M. Smart),34,48
209,2,1:50.0,J. Tatum misses 2-pt jump shot from 17 ft,,34,48
210,2,1:46.0,,Defensive rebound by J. Smith,34,48
211,2,1:38.0,,J. Smith makes 2-pt jump shot from 17 ft,34,50
212,2,1:21.0,A. Baynes makes 2-pt jump shot from 16 ft (assist by M. Smart),,36,50
213,2,0:57.0,,L. James makes 2-pt jump shot from 18 ft,36,52
214,2,0:44.0,A. Baynes makes 2-pt jump shot from 9 ft (assist by K. Irving),,38,52
215,2,0:31.0,,J. Crowder misses 2-pt jump shot from 23 ft,38,52
216,2,0:28.0,Defensive rebound by J. Tatum,,38,52
217,2,0:20.0,M. Smart misses 2-pt jump shot from 18 ft,,38,52
218,2,0:17.0,,Defensive rebound by Team,38,52
219,2,0:17.0,Loose ball foul by A. Baynes (drawn by J. Crowder),,38,52
220,2,0:17.0,,J. Crowder makes free throw 1 of 2,38,53
221,2,0:17.0,A. Horford enters the game for A. Baynes,,38,53
222,2,0:17.0,,J. Crowder makes free throw 2 of 2,38,54
223,2,0:00.0,K. Irving misses 2-pt jump shot from 18 ft,,38,54
224,2,0:00.0,Offensive rebound by Team,,38,54
225,3,11:50.0,,Personal foul by J. Brown (drawn by L. James),38,54
226,3,11:34.0,,D. Rose misses 2-pt jump shot from 12 ft,38,54
227,3,11:31.0,,Offensive rebound by D. Rose,38,54
228,3,11:29.0,,Turnover by D. Rose (bad pass; steal by J. Brown),38,54
229,3,11:26.0,M. Smart makes 2-pt layup from 2 ft (assist by J. Tatum),,40,54
230,3,11:20.0,,Turnover by D. Wade (bad pass; steal by M. Smart),40,54
231,3,11:15.0,J. Tatum makes 2-pt dunk from 1 ft (assist by K. Irving),,42,54
232,3,11:15.0,,Cleveland full timeout,42,54
233,3,11:15.0,Technical foul by K. Irving,,42,54
234,3,11:15.0,,K. Love makes technical free throw,42,55
235,3,10:52.0,,D. Wade makes 2-pt jump shot from 11 ft,42,57
236,3,10:52.0,,Shooting foul by J. Tatum (drawn by D. Wade),42,57
237,3,10:52.0,,D. Wade makes free throw 1 of 1,42,58
238,3,10:33.0,A. Horford misses 2-pt hook shot from 8 ft,,42,58
239,3,10:30.0,,Defensive rebound by L. James,42,58
240,3,10:25.0,,L. James makes 2-pt dunk from 2 ft,42,60
241,3,10:18.0,Shooting foul by J. Crowder (drawn by A. Horford),,42,60
242,3,10:18.0,A. Horford makes free throw 1 of 2,,43,60
243,3,10:18.0,A. Horford misses free throw 2 of 2,,43,60
244,3,10:15.0,,Defensive rebound by L. James,43,60
245,3,10:05.0,,D. Wade misses 2-pt jump shot from 13 ft,43,60
246,3,10:02.0,Defensive rebound by K. Irving,,43,60
247,3,9:57.0,Personal foul by J. Crowder (drawn by A. Horford),,43,60
248,3,9:57.0,Technical foul by A. Horford,,43,60
249,3,9:57.0,,K. Love makes technical free throw,43,61
250,3,9:50.0,Shooting foul by D. Wade (drawn by A. Horford),,43,61
251,3,9:50.0,A. Horford misses free throw 1 of 2,,43,61
252,3,9:50.0,Offensive rebound by Team,,43,61
253,3,9:50.0,A. Horford makes free throw 2 of 2,,44,61
254,3,9:38.0,,K. Love misses 3-pt jump shot from 24 ft,44,61
255,3,9:35.0,Defensive rebound by M. Smart,,44,61
256,3,9:25.0,J. Brown makes 2-pt layup at rim (assist by A. Horford),,46,61
257,3,9:07.0,,L. James misses 3-pt jump shot from 26 ft,46,61
258,3,9:05.0,Defensive rebound by J. Tatum,,46,61
259,3,8:54.0,M. Smart makes 2-pt jump shot from 7 ft,,48,61
260,3,8:37.0,,Turnover by D. Wade (bad pass; steal by J. Brown),48,61
261,3,8:33.0,J. Brown makes 2-pt layup from 3 ft,,50,61
262,3,8:33.0,,Cleveland full timeout,50,61
263,3,8:15.0,,Turnover by D. Wade (bad pass; steal by K. Irving),50,61
264,3,8:09.0,J. Brown makes 2-pt layup from 2 ft (assist by A. Horford),,52,61
265,3,7:59.0,,Personal foul by K. Irving (drawn by K. Love),52,61
266,3,7:51.0,,K. Love makes 2-pt jump shot from 19 ft (assist by D. Wade),52,63
267,3,7:28.0,J. Brown misses 2-pt jump shot from 10 ft,,52,63
268,3,7:25.0,,Defensive rebound by L. James,52,63
269,3,7:22.0,Offensive charge foul by L. James (drawn by J. Brown),,52,63
270,3,7:22.0,,Turnover by L. James (offensive foul),52,63
271,3,7:12.0,K. Irving misses 3-pt jump shot from 25 ft,,52,63
272,3,7:09.0,,Defensive rebound by K. Love,52,63
273,3,7:02.0,,D. Wade misses 2-pt jump shot from 17 ft,52,63
274,3,6:59.0,,Offensive rebound by K. Love,52,63
275,3,6:54.0,,J. Crowder misses 3-pt jump shot from 22 ft,52,63
276,3,6:51.0,Defensive rebound by A. Horford,,52,63
277,3,6:48.0,K. Irving makes 3-pt jump shot from 25 ft (assist by M. Smart),,55,63
278,3,6:34.0,,D. Rose makes 2-pt layup from 1 ft,55,65
279,3,6:25.0,M. Smart misses 3-pt jump shot from 24 ft,,55,65
280,3,6:23.0,,Defensive rebound by J. Crowder,55,65
281,3,6:08.0,,D. Rose misses 3-pt jump shot from 23 ft,55,65
282,3,6:04.0,Defensive rebound by J. Brown,,55,65
283,3,5:57.0,Turnover by M. Smart (bad pass),,55,65
284,3,5:41.0,,D. Wade misses 2-pt layup at rim,55,65
285,3,5:40.0,,Offensive rebound by D. Wade,55,65
286,3,5:40.0,,D. Wade misses 2-pt layup at rim,55,65
287,3,5:38.0,Defensive rebound by J. Tatum,,55,65
288,3,5:30.0,J. Tatum makes 2-pt layup from 2 ft (assist by M. Smart),,57,65
289,3,5:30.0,Shooting foul by L. James (drawn by J. Tatum),,57,65
290,3,5:30.0,,J. Smith enters the game for D. Wade,57,65
291,3,5:30.0,T. Rozier enters the game for A. Horford,,57,65
292,3,5:30.0,J. Tatum makes free throw 1 of 1,,58,65
293,3,5:30.0,A. Baynes enters the game for M. Smart,,58,65
294,3,5:17.0,,J. Smith misses 3-pt jump shot from 25 ft,58,65
295,3,5:07.0,Defensive rebound by A. Baynes,,58,65
296,3,4:59.0,J. Brown makes 2-pt layup at rim (assist by K. Irving),,60,65
297,3,4:59.0,Shooting foul by D. Rose (drawn by J. Brown),,60,65
298,3,4:59.0,J. Brown misses free throw 1 of 1,,60,65
299,3,4:59.0,,Defensive rebound by K. Love,60,65
300,3,4:31.0,,K. Love makes 2-pt layup at rim (assist by L. James),60,67
301,3,4:15.0,J. Tatum misses 2-pt jump shot from 12 ft,,60,67
302,3,4:12.0,Offensive rebound by A. Baynes,,60,67
303,3,4:08.0,J. Brown misses 3-pt jump shot from 25 ft,,60,67
304,3,4:05.0,,Defensive rebound by K. Love,60,67
305,3,4:00.0,,Turnover by L. James (bad pass; steal by T. Rozier),60,67
306,3,3:53.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by T. Rozier),,63,67
307,3,3:37.0,,K. Love misses 3-pt jump shot from 25 ft,63,67
308,3,3:36.0,Defensive rebound by K. Irving,,63,67
309,3,3:20.0,Turnover by K. Irving (bad pass; steal by J. Crowder),,63,67
310,3,3:20.0,,Personal foul by J. Tatum (drawn by J. Smith),63,67
311,3,3:20.0,,J. Green enters the game for K. Love,63,67
312,3,3:20.0,,T. Thompson enters the game for L. James,63,67
313,3,3:20.0,S. Larkin enters the game for J. Brown,,63,67
314,3,3:20.0,M. Smart enters the game for K. Irving,,63,67
315,3,3:12.0,,Turnover by T. Thompson (bad pass; steal by T. Rozier),63,67
316,3,3:04.0,T. Rozier misses 2-pt jump shot from 17 ft,,63,67
317,3,3:04.0,Offensive rebound by A. Baynes,,63,67
318,3,3:04.0,Shooting foul by J. Smith (drawn by A. Baynes),,63,67
319,3,3:04.0,A. Baynes misses free throw 1 of 2,,63,67
320,3,3:04.0,Offensive rebound by Team,,63,67
321,3,3:04.0,A. Baynes misses free throw 2 of 2,,63,67
322,3,3:00.0,,Defensive rebound by T. Thompson,63,67
323,3,2:43.0,,D. Rose misses 2-pt layup from 4 ft,63,67
324,3,2:41.0,,Offensive rebound by T. Thompson,63,67
325,3,2:36.0,,J. Green makes 2-pt layup from 1 ft (assist by T. Thompson),63,69
326,3,2:22.0,Offensive foul by A. Baynes (drawn by T. Thompson),,63,69
327,3,2:22.0,Turnover by A. Baynes (offensive foul),,63,69
328,3,2:22.0,,K. Korver enters the game for J. Crowder,63,69
329,3,2:10.0,,Offensive foul by T. Thompson (drawn by M. Smart),63,69
330,3,2:10.0,,Turnover by T. Thompson (offensive foul),63,69
331,3,2:10.0,Boston full timeout,,63,69
332,3,2:10.0,A. Horford enters the game for A. Baynes,,63,69
333,3,1:48.0,M. Smart makes 2-pt jump shot from 12 ft,,65,69
334,3,1:22.0,,J. Green misses 2-pt jump shot from 14 ft,65,69
335,3,1:19.0,Defensive rebound by T. Rozier,,65,69
336,3,1:13.0,M. Smart makes 2-pt layup at rim,,67,69
337,3,1:13.0,Shooting foul by K. Korver (drawn by M. Smart),,67,69
338,3,1:13.0,M. Smart makes free throw 1 of 1,,68,69
339,3,0:58.0,,D. Rose misses 2-pt layup from 8 ft,68,69
340,3,0:55.0,Defensive rebound by S. Larkin,,68,69
341,3,0:52.0,S. Larkin misses 3-pt jump shot from 25 ft,,68,69
342,3,0:52.0,,Defensive rebound by Team,68,69
343,3,0:52.0,Loose ball foul by A. Horford (drawn by T. Thompson),,68,69
344,3,0:52.0,,T. Thompson misses free throw 1 of 2,68,69
345,3,0:52.0,,Offensive rebound by Team,68,69
346,3,0:52.0,,T. Thompson misses free throw 2 of 2,68,69
347,3,0:49.0,Defensive rebound by A. Horford,,68,69
348,3,0:37.0,Personal foul by J. Smith (drawn by M. Smart),,68,69
349,3,0:37.0,M. Smart makes free throw 1 of 2,,69,69
350,3,0:37.0,M. Smart misses free throw 2 of 2,,69,69
351,3,0:36.0,,Defensive rebound by T. Thompson,69,69
352,3,0:24.0,,J. Smith misses 2-pt jump shot from 20 ft,69,69
353,3,0:21.0,Defensive rebound by M. Smart,,69,69
354,3,0:04.0,M. Smart makes 2-pt layup from 2 ft,,71,69
355,3,0:00.0,,D. Rose makes 3-pt jump shot from 26 ft,71,72
356,4,11:43.0,A. Horford misses 3-pt jump shot from 25 ft,,71,72
357,4,11:40.0,,Defensive rebound by L. James,71,72
358,4,11:23.0,,J. Smith makes 2-pt jump shot from 13 ft,71,74
359,4,11:03.0,Shooting foul by I. Shumpert (drawn by T. Rozier),,71,74
360,4,11:03.0,T. Rozier makes free throw 2 of 2,,72,74
361,4,11:03.0,T. Rozier makes free throw 1 of 2,,73,74
362,4,10:42.0,,J. Green makes 2-pt dunk from 2 ft (assist by L. James),73,76
363,4,10:31.0,Def 3 sec tech foul by I. Shumpert,,73,76
364,4,10:31.0,A. Horford makes technical free throw,,74,76
365,4,10:31.0,K. Irving enters the game for S. Larkin,,74,76
366,4,10:21.0,A. Horford misses 2-pt jump shot from 16 ft,,74,76
367,4,10:19.0,,Defensive rebound by L. James,74,76
368,4,10:11.0,,L. James misses 2-pt layup from 1 ft (block by M. Smart),74,76
369,4,10:11.0,,Offensive rebound by Team,74,76
370,4,9:59.0,,L. James makes 2-pt layup from 1 ft,74,78
371,4,9:47.0,Shooting foul by J. Green (drawn by A. Horford),,74,78
372,4,9:47.0,A. Horford makes free throw 1 of 2,,75,78
373,4,9:47.0,A. Horford makes free throw 2 of 2,,76,78
374,4,9:25.0,,J. Green misses 2-pt jump shot from 11 ft (block by M. Smart),76,78
375,4,9:25.0,Defensive rebound by T. Rozier,,76,78
376,4,9:16.0,Personal foul by J. Smith (drawn by M. Smart),,76,78
377,4,9:06.0,K. Irving makes 3-pt jump shot from 26 ft (assist by A. Horford),,79,78
378,4,8:48.0,,Personal foul by J. Brown (drawn by L. James),79,78
379,4,8:48.0,,D. Wade enters the game for J. Smith,79,78
380,4,8:48.0,A. Baynes enters the game for A. Horford,,79,78
381,4,8:39.0,,L. James misses 2-pt jump shot from 15 ft,79,78
382,4,8:39.0,,Offensive rebound by L. James,79,78
383,4,8:39.0,,Shooting foul by A. Baynes (drawn by L. James),79,78
384,4,8:39.0,,L. James makes free throw 1 of 2,79,79
385,4,8:39.0,,L. James makes free throw 2 of 2,79,80
386,4,8:29.0,K. Irving makes 3-pt jump shot from 24 ft (assist by A. Baynes),,82,80
387,4,8:03.0,,J. Green makes 2-pt layup from 1 ft,82,82
388,4,7:39.0,M. Smart misses 2-pt jump shot from 6 ft,,82,82
389,4,7:37.0,,Defensive rebound by L. James,82,82
390,4,7:34.0,,J. Green misses 3-pt jump shot from 23 ft,82,82
391,4,7:34.0,Defensive rebound by M. Smart,,82,82
392,4,7:20.0,Shooting foul by J. Green (drawn by A. Baynes),,82,82
393,4,7:20.0,A. Baynes makes free throw 1 of 2,,83,82
394,4,7:20.0,,K. Love enters the game for T. Thompson,83,82
395,4,7:20.0,,J. Crowder enters the game for J. Green,83,82
396,4,7:20.0,J. Tatum enters the game for M. Smart,,83,82
397,4,7:20.0,A. Baynes makes free throw 2 of 2,,84,82
398,4,7:01.0,,K. Love misses 3-pt jump shot from 24 ft,84,82
399,4,6:59.0,Defensive rebound by J. Brown,,84,82
