,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW YORK_ACTION,CHICAGO_SCORE,NEW YORK_SCORE
38,1,6:10.0,,K. Porziņģis makes 2-pt dunk at rim (assist by J. Jack),17,12
39,1,5:47.0,L. Markkanen makes 2-pt jump shot from 14 ft,,19,12
40,1,5:31.0,,C. Lee makes 3-pt jump shot from 26 ft (assist by L. Thomas),19,15
41,1,5:19.0,J. Holiday misses 2-pt layup at rim,,19,15
42,1,5:18.0,J. Holiday misses 2-pt layup at rim,,19,15
43,1,5:18.0,Offensive rebound by J. Holiday,,19,15
44,1,5:17.0,Offensive rebound by J. Holiday,,19,15
45,1,5:17.0,J. Holiday makes 2-pt layup at rim,,21,15
46,1,4:55.0,,L. Thomas misses 3-pt jump shot from 24 ft,21,15
47,1,4:53.0,Defensive rebound by L. Markkanen,,21,15
48,1,4:48.0,L. Markkanen misses 3-pt jump shot from 25 ft,,21,15
49,1,4:46.0,,Defensive rebound by E. Freedom,21,15
50,1,4:35.0,,J. Jack misses 3-pt jump shot from 26 ft,21,15
51,1,4:33.0,Defensive rebound by D. Valentine,,21,15
52,1,4:28.0,Offensive foul by R. Lopez (drawn by L. Thomas),,21,15
53,1,4:28.0,Turnover by R. Lopez (offensive foul),,21,15
54,1,4:28.0,,D. McDermott enters the game for L. Thomas,21,15
55,1,4:28.0,,F. Ntilikina enters the game for J. Jack,21,15
56,1,4:28.0,D. Nwaba enters the game for D. Valentine,,21,15
57,1,4:12.0,,K. Porziņģis makes 2-pt jump shot from 17 ft (assist by E. Freedom),21,17
58,1,3:55.0,Personal foul by F. Ntilikina (drawn by K. Dunn),,21,17
59,1,3:55.0,Turnover by D. Nwaba (bad pass),,21,17
60,1,3:37.0,,K. Porziņģis misses 3-pt jump shot from 22 ft,21,17
61,1,3:35.0,Defensive rebound by J. Holiday,,21,17
62,1,3:28.0,K. Dunn misses 2-pt jump shot from 20 ft,,21,17
63,1,3:26.0,,Defensive rebound by K. Porziņģis,21,17
64,1,3:17.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,21,17
65,1,3:15.0,Defensive rebound by J. Holiday,,21,17
66,1,3:06.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by K. Dunn),,24,17
67,1,2:46.0,,D. McDermott makes 2-pt hook shot from 6 ft,24,19
68,1,2:33.0,K. Dunn misses 2-pt layup from 2 ft,,24,19
69,1,2:31.0,,Defensive rebound by E. Freedom,24,19
70,1,2:26.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,24,19
71,1,2:24.0,Defensive rebound by J. Holiday,,24,19
72,1,2:17.0,L. Markkanen misses 2-pt jump shot from 7 ft,,24,19
73,1,2:15.0,,Defensive rebound by E. Freedom,24,19
74,1,2:04.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by D. McDermott),24,22
75,1,2:04.0,Chicago full timeout,,24,22
76,1,2:04.0,,M. Beasley enters the game for K. Porziņģis,24,22
77,1,2:04.0,B. Portis enters the game for L. Markkanen,,24,22
78,1,1:50.0,K. Dunn misses 2-pt jump shot from 15 ft,,24,22
79,1,1:48.0,,Defensive rebound by M. Beasley,24,22
80,1,1:36.0,,Turnover by F. Ntilikina (bad pass; steal by B. Portis),24,22
81,1,1:32.0,B. Portis makes 2-pt dunk at rim,,26,22
82,1,1:14.0,,E. Freedom makes 2-pt hook shot from 5 ft,26,24
83,1,0:57.0,B. Portis misses 2-pt jump shot from 19 ft,,26,24
84,1,0:55.0,,Defensive rebound by C. Lee,26,24
85,1,0:41.0,,Shooting foul by B. Portis (drawn by M. Beasley),26,24
86,1,0:41.0,J. Grant enters the game for K. Dunn,,26,24
87,1,0:41.0,,M. Beasley misses free throw 1 of 2,26,24
88,1,0:41.0,,Offensive rebound by Team,26,24
89,1,0:41.0,,M. Beasley makes free throw 2 of 2,26,25
90,1,0:29.0,Turnover by R. Lopez (traveling),,26,25
91,1,0:07.0,,C. Lee misses 2-pt jump shot from 15 ft,26,25
92,1,0:05.0,Defensive rebound by J. Grant,,26,25
93,2,11:38.0,J. Grant makes 2-pt jump shot from 20 ft,,28,25
94,2,11:18.0,,M. Beasley makes 3-pt jump shot from 25 ft,28,28
95,2,11:03.0,Turnover by J. Grant (bad pass),,28,28
96,2,10:46.0,,Shooting foul by B. Portis (drawn by M. Beasley),28,28
97,2,10:46.0,,M. Beasley makes free throw 1 of 2,28,29
98,2,10:46.0,,M. Beasley makes free throw 2 of 2,28,30
99,2,10:34.0,D. Nwaba makes 2-pt jump shot from 6 ft (assist by J. Grant),,30,30
100,2,10:08.0,,Turnover by F. Ntilikina (traveling),30,30
101,2,9:59.0,D. Nwaba misses 2-pt jump shot from 2 ft,,30,30
102,2,9:57.0,,Defensive rebound by M. Beasley,30,30
103,2,9:52.0,,New York full timeout,30,30
104,2,9:39.0,,Shooting foul by P. Zipser (drawn by D. McDermott),30,30
105,2,9:39.0,,D. McDermott misses free throw 1 of 2,30,30
106,2,9:39.0,,Offensive rebound by Team,30,30
107,2,9:39.0,,D. McDermott makes free throw 2 of 2,30,31
108,2,9:22.0,B. Portis misses 3-pt jump shot from 25 ft,,30,31
109,2,9:20.0,,Defensive rebound by Team,30,31
110,2,9:03.0,,R. Baker makes 2-pt layup at rim,30,33
111,2,8:56.0,Personal foul by F. Ntilikina (drawn by J. Grant),,30,33
112,2,8:40.0,B. Portis misses 2-pt layup from 3 ft,,30,33
113,2,8:38.0,,Defensive rebound by R. Baker,30,33
114,2,8:32.0,,M. Beasley makes 2-pt jump shot from 13 ft (assist by F. Ntilikina),30,35
115,2,8:14.0,J. Grant misses 3-pt jump shot from 24 ft,,30,35
116,2,8:12.0,,Defensive rebound by K. O'Quinn,30,35
117,2,8:04.0,,F. Ntilikina misses 2-pt jump shot from 9 ft,30,35
118,2,8:02.0,Defensive rebound by D. Nwaba,,30,35
119,2,7:43.0,P. Zipser misses 3-pt jump shot from 22 ft,,30,35
120,2,7:42.0,Offensive rebound by C. Felício,,30,35
121,2,7:42.0,Shooting foul by R. Baker (drawn by C. Felício),,30,35
122,2,7:42.0,,J. Jack enters the game for F. Ntilikina,30,35
123,2,7:42.0,,K. Porziņģis enters the game for D. McDermott,30,35
124,2,7:42.0,C. Felício misses free throw 1 of 2,,30,35
125,2,7:42.0,Offensive rebound by Team,,30,35
126,2,7:42.0,C. Felício makes free throw 2 of 2,,31,35
127,2,7:24.0,,K. O'Quinn makes 2-pt layup at rim (assist by R. Baker),31,37
128,2,7:22.0,Chicago full timeout,,31,37
129,2,7:22.0,D. Valentine enters the game for J. Grant,,31,37
130,2,7:22.0,L. Markkanen enters the game for C. Felício,,31,37
131,2,7:22.0,K. Dunn enters the game for P. Zipser,,31,37
132,2,7:07.0,Turnover by B. Portis (bad pass),,31,37
133,2,6:50.0,,R. Baker misses 3-pt jump shot from 23 ft,31,37
134,2,6:45.0,,Offensive rebound by Team,31,37
135,2,6:33.0,,M. Beasley makes 2-pt layup at rim,31,39
136,2,6:20.0,Personal foul by J. Jack (drawn by K. Dunn),,31,39
137,2,6:17.0,D. Nwaba misses 2-pt layup from 1 ft (block by M. Beasley),,31,39
138,2,6:15.0,,Defensive rebound by K. O'Quinn,31,39
139,2,6:10.0,,Turnover by K. Porziņģis (traveling),31,39
140,2,6:01.0,D. Valentine misses 2-pt jump shot from 10 ft,,31,39
141,2,5:59.0,,Defensive rebound by M. Beasley,31,39
142,2,5:48.0,,K. Porziņģis misses 2-pt layup from 5 ft,31,39
143,2,5:47.0,,Offensive rebound by K. O'Quinn,31,39
144,2,5:46.0,,K. O'Quinn makes 2-pt layup from 1 ft,31,41
145,2,5:40.0,Shooting foul by M. Beasley (drawn by D. Nwaba),,31,41
146,2,5:40.0,R. Lopez enters the game for B. Portis,,31,41
147,2,5:40.0,D. Nwaba makes free throw 1 of 2,,32,41
148,2,5:40.0,D. Nwaba makes free throw 2 of 2,,33,41
149,2,5:19.0,,R. Baker makes 3-pt jump shot from 26 ft,33,44
150,2,5:05.0,R. Lopez makes 2-pt layup at rim,,35,44
151,2,4:48.0,Violation by R. Lopez (kicked ball),,35,44
152,2,4:48.0,J. Holiday enters the game for D. Nwaba,,35,44
153,2,4:38.0,,M. Beasley makes 2-pt layup from 1 ft,35,46
154,2,4:18.0,R. Lopez makes 2-pt layup from 1 ft (assist by L. Markkanen),,37,46
155,2,3:54.0,,K. O'Quinn misses 2-pt layup at rim (block by R. Lopez),37,46
156,2,3:53.0,,Offensive rebound by K. O'Quinn,37,46
157,2,3:52.0,,Turnover by K. O'Quinn (traveling),37,46
158,2,3:45.0,K. Dunn misses 2-pt jump shot from 11 ft,,37,46
159,2,3:43.0,,Defensive rebound by K. O'Quinn,37,46
160,2,3:30.0,,R. Baker misses 3-pt jump shot from 24 ft,37,46
161,2,3:28.0,,Offensive rebound by J. Jack,37,46
162,2,3:16.0,,Shooting foul by R. Lopez (drawn by K. Porziņģis),37,46
163,2,3:16.0,,E. Freedom enters the game for K. O'Quinn,37,46
164,2,3:16.0,,C. Lee enters the game for R. Baker,37,46
165,2,3:16.0,,K. Porziņģis misses free throw 1 of 2,37,46
166,2,3:16.0,,Offensive rebound by Team,37,46
167,2,3:16.0,,K. Porziņģis misses free throw 2 of 2,37,46
168,2,3:13.0,Defensive rebound by D. Valentine,,37,46
169,2,2:54.0,K. Dunn misses 2-pt jump shot from 6 ft,,37,46
170,2,2:53.0,,Defensive rebound by J. Jack,37,46
171,2,2:47.0,,J. Jack misses 2-pt layup from 4 ft,37,46
172,2,2:45.0,Defensive rebound by R. Lopez,,37,46
173,2,2:40.0,D. Valentine makes 3-pt jump shot from 25 ft,,40,46
174,2,2:15.0,,M. Beasley makes 2-pt jump shot from 4 ft (assist by E. Freedom),40,48
175,2,2:10.0,Turnover by D. Valentine (step out of bounds),,40,48
176,2,1:51.0,,K. Porziņģis misses 2-pt jump shot from 18 ft,40,48
177,2,1:49.0,Defensive rebound by J. Holiday,,40,48
178,2,1:45.0,D. Valentine makes 3-pt jump shot from 25 ft (assist by K. Dunn),,43,48
179,2,1:20.0,,M. Beasley misses 2-pt jump shot from 7 ft,43,48
180,2,1:18.0,Defensive rebound by D. Valentine,,43,48
181,2,1:12.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by D. Valentine),,46,48
182,2,0:55.0,,J. Jack makes 2-pt jump shot from 16 ft,46,50
183,2,0:52.0,J. Holiday makes 2-pt dunk from 1 ft (assist by K. Dunn),,48,50
184,2,0:37.0,,M. Beasley makes 2-pt jump shot from 13 ft,48,52
185,2,0:29.0,R. Lopez misses 2-pt jump shot from 21 ft,,48,52
186,2,0:27.0,Offensive rebound by D. Valentine,,48,52
187,2,0:05.0,K. Dunn misses 2-pt jump shot from 18 ft,,48,52
188,2,0:03.0,,Defensive rebound by M. Beasley,48,52
189,3,11:35.0,K. Dunn misses 2-pt jump shot from 15 ft,,48,52
190,3,11:33.0,,Defensive rebound by K. Porziņģis,48,52
191,3,11:19.0,,K. Porziņģis misses 2-pt jump shot from 18 ft,48,52
192,3,11:17.0,Defensive rebound by K. Dunn,,48,52
193,3,11:01.0,L. Markkanen misses 2-pt layup from 8 ft (block by K. Porziņģis),,48,52
194,3,10:59.0,,Defensive rebound by K. Porziņģis,48,52
195,3,10:53.0,,E. Freedom makes 2-pt jump shot from 13 ft (assist by J. Jack),48,54
196,3,10:37.0,R. Lopez makes 2-pt jump shot from 17 ft (assist by K. Dunn),,50,54
197,3,10:23.0,,C. Lee makes 2-pt jump shot from 21 ft,50,56
198,3,9:59.0,J. Holiday misses 2-pt jump shot from 20 ft,,50,56
199,3,9:56.0,,Defensive rebound by E. Freedom,50,56
200,3,9:46.0,,E. Freedom misses 2-pt layup from 1 ft,50,56
201,3,9:44.0,Defensive rebound by D. Valentine,,50,56
202,3,9:40.0,D. Valentine makes 3-pt jump shot from 25 ft,,53,56
203,3,9:23.0,,E. Freedom makes 2-pt layup from 1 ft,53,58
204,3,9:11.0,D. Valentine misses 3-pt jump shot from 24 ft,,53,58
205,3,9:09.0,,Defensive rebound by J. Jack,53,58
206,3,9:06.0,,Personal foul by K. Dunn (drawn by E. Freedom),53,58
207,3,8:54.0,,Turnover by C. Lee (lost ball; steal by K. Dunn),53,58
208,3,8:33.0,D. Valentine makes 2-pt jump shot from 12 ft,,55,58
209,3,8:10.0,,Shooting foul by D. Valentine (drawn by E. Freedom),55,58
210,3,8:10.0,,E. Freedom makes free throw 1 of 2,55,59
211,3,8:10.0,,E. Freedom misses free throw 2 of 2,55,59
212,3,8:06.0,Defensive rebound by L. Markkanen,,55,59
213,3,7:55.0,R. Lopez makes 2-pt hook shot from 5 ft,,57,59
214,3,7:44.0,,J. Jack makes 2-pt jump shot from 17 ft,57,61
215,3,7:28.0,L. Markkanen makes 3-pt jump shot from 27 ft (assist by D. Valentine),,60,61
216,3,7:12.0,,K. Porziņģis makes 2-pt jump shot from 11 ft (assist by J. Jack),60,63
217,3,6:56.0,Turnover by D. Valentine (bad pass; steal by J. Jack),,60,63
218,3,6:51.0,,C. Lee makes 2-pt layup at rim (assist by J. Jack),60,65
219,3,6:35.0,K. Dunn misses 3-pt jump shot from 22 ft,,60,65
220,3,6:33.0,,Defensive rebound by K. Porziņģis,60,65
221,3,6:19.0,,C. Lee makes 3-pt jump shot from 24 ft,60,68
222,3,6:18.0,Chicago full timeout,,60,68
223,3,6:18.0,,D. McDermott enters the game for L. Thomas,60,68
224,3,6:06.0,Shooting foul by J. Jack (drawn by R. Lopez),,60,68
225,3,6:06.0,R. Lopez makes free throw 1 of 2,,61,68
226,3,6:06.0,R. Lopez makes free throw 2 of 2,,62,68
227,3,5:53.0,,Turnover by D. McDermott (bad pass; steal by K. Dunn),62,68
228,3,5:49.0,K. Dunn makes 2-pt dunk from 1 ft,,64,68
229,3,5:30.0,,C. Lee misses 2-pt jump shot from 21 ft,64,68
230,3,5:28.0,Defensive rebound by D. Valentine,,64,68
231,3,5:17.0,K. Dunn misses 2-pt jump shot from 5 ft (block by C. Lee),,64,68
232,3,5:15.0,,Defensive rebound by J. Jack,64,68
233,3,5:09.0,,E. Freedom makes 2-pt jump shot from 17 ft (assist by J. Jack),64,70
234,3,4:52.0,,Offensive charge foul by L. Markkanen (drawn by K. Porziņģis),64,70
235,3,4:52.0,Turnover by L. Markkanen (offensive foul),,64,70
236,3,4:52.0,,F. Ntilikina enters the game for J. Jack,64,70
237,3,4:39.0,,K. Porziņģis makes 2-pt jump shot from 14 ft (assist by C. Lee),64,72
238,3,4:23.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by R. Lopez),,67,72
239,3,4:02.0,,Shooting foul by J. Holiday (drawn by E. Freedom),67,72
240,3,4:02.0,,M. Beasley enters the game for K. Porziņģis,67,72
241,3,4:02.0,,E. Freedom makes free throw 1 of 2,67,73
242,3,4:02.0,,E. Freedom makes free throw 2 of 2,67,74
243,3,3:49.0,Turnover by D. Valentine (bad pass; steal by C. Lee),,67,74
244,3,3:45.0,,C. Lee misses 2-pt dunk from 1 ft,67,74
245,3,3:42.0,Defensive rebound by L. Markkanen,,67,74
246,3,3:38.0,D. Valentine makes 2-pt hook shot from 7 ft,,69,74
247,3,3:19.0,,E. Freedom misses 2-pt layup from 3 ft (block by R. Lopez),69,74
248,3,3:17.0,Defensive rebound by L. Markkanen,,69,74
249,3,3:07.0,Turnover by D. Valentine (bad pass; steal by M. Beasley),,69,74
250,3,3:00.0,,D. McDermott misses 3-pt jump shot from 22 ft,69,74
251,3,2:58.0,Defensive rebound by L. Markkanen,,69,74
252,3,2:52.0,L. Markkanen makes 2-pt dunk from 1 ft,,71,74
253,3,2:51.0,,New York full timeout,71,74
254,3,2:51.0,B. Portis enters the game for R. Lopez,,71,74
255,3,2:51.0,D. Nwaba enters the game for D. Valentine,,71,74
256,3,2:31.0,,Turnover by M. Beasley (bad pass; steal by J. Holiday),71,74
257,3,2:27.0,Turnover by D. Nwaba (lost ball; steal by C. Lee),,71,74
258,3,2:21.0,,E. Freedom makes 2-pt layup from 1 ft,71,76
259,3,2:12.0,Personal foul by M. Beasley (drawn by L. Markkanen),,71,76
260,3,1:57.0,D. Nwaba misses 2-pt jump shot from 6 ft (block by E. Freedom),,71,76
261,3,1:55.0,,Defensive rebound by E. Freedom,71,76
262,3,1:50.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by F. Ntilikina),71,79
263,3,1:31.0,L. Markkanen makes 3-pt jump shot from 27 ft (assist by K. Dunn),,74,79
264,3,1:06.0,,C. Lee misses 3-pt jump shot from 28 ft,74,79
265,3,1:04.0,,Offensive rebound by F. Ntilikina,74,79
266,3,1:01.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),74,82
267,3,0:52.0,Shooting foul by E. Freedom (drawn by J. Holiday),,74,82
268,3,0:52.0,C. Felício enters the game for L. Markkanen,,74,82
269,3,0:52.0,J. Grant enters the game for K. Dunn,,74,82
270,3,0:52.0,J. Holiday makes free throw 1 of 2,,75,82
271,3,0:52.0,J. Holiday makes free throw 2 of 2,,76,82
272,3,0:34.0,,F. Ntilikina misses 2-pt jump shot from 22 ft,76,82
273,3,0:32.0,Defensive rebound by B. Portis,,76,82
274,3,0:23.0,J. Grant makes 2-pt jump shot from 16 ft,,78,82
275,3,0:06.0,,Personal foul by D. Nwaba (drawn by F. Ntilikina),78,82
276,3,0:00.0,,M. Beasley misses 2-pt jump shot from 10 ft,78,82
277,3,0:00.0,,Offensive rebound by Team,78,82
278,4,11:46.0,,Shooting foul by J. Holiday (drawn by D. McDermott),78,82
279,4,11:46.0,,D. McDermott makes free throw 1 of 2,78,83
280,4,11:46.0,,D. McDermott makes free throw 2 of 2,78,84
281,4,11:24.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by C. Felício),,81,84
282,4,11:01.0,,M. Beasley misses 2-pt jump shot from 8 ft,81,84
283,4,11:01.0,,Offensive rebound by K. O'Quinn,81,84
284,4,11:01.0,,Shooting foul by D. Nwaba (drawn by K. O'Quinn),81,84
285,4,11:01.0,,K. O'Quinn makes free throw 1 of 2,81,85
286,4,11:01.0,,K. O'Quinn makes free throw 2 of 2,81,86
287,4,10:45.0,B. Portis misses 3-pt jump shot from 25 ft,,81,86
288,4,10:43.0,Offensive rebound by Team,,81,86
289,4,10:43.0,,Technical foul by R. Baker,81,86
290,4,10:43.0,J. Holiday misses free throw 1 of 1,,81,86
291,4,10:43.0,Offensive rebound by Team,,81,86
292,4,10:36.0,Personal foul by F. Ntilikina (drawn by J. Grant),,81,86
293,4,10:26.0,D. Nwaba makes 2-pt hook shot from 9 ft,,83,86
294,4,10:08.0,,M. Beasley makes 2-pt layup from 1 ft (assist by K. O'Quinn),83,88
295,4,10:08.0,,Shooting foul by B. Portis (drawn by M. Beasley),83,88
296,4,10:08.0,,M. Beasley makes free throw 1 of 1,83,89
297,4,9:56.0,,Violation by K. O'Quinn (kicked ball),83,89
298,4,9:56.0,D. Valentine enters the game for J. Holiday,,83,89
299,4,9:42.0,C. Felício makes 2-pt layup from 1 ft,,85,89
300,4,9:23.0,,M. Beasley misses 2-pt jump shot from 12 ft,85,89
301,4,9:21.0,Defensive rebound by B. Portis,,85,89
302,4,9:13.0,D. Valentine misses 3-pt jump shot from 22 ft,,85,89
303,4,9:11.0,,Defensive rebound by M. Beasley,85,89
304,4,9:00.0,,Turnover by M. Beasley (lost ball; steal by D. Nwaba),85,89
305,4,8:40.0,D. Nwaba makes 2-pt layup from 2 ft,,87,89
306,4,8:40.0,Shooting foul by K. O'Quinn (drawn by D. Nwaba),,87,89
307,4,8:40.0,D. Nwaba makes free throw 1 of 1,,88,89
308,4,8:32.0,,Turnover by F. Ntilikina (bad pass),88,89
309,4,8:32.0,,Loose ball foul by D. McDermott (drawn by D. Valentine),88,89
310,4,8:32.0,,K. Porziņģis enters the game for M. Beasley,88,89
311,4,8:23.0,B. Portis misses 3-pt jump shot from 25 ft,,88,89
312,4,8:22.0,Offensive rebound by C. Felício,,88,89
313,4,8:11.0,D. Nwaba misses 2-pt jump shot from 12 ft,,88,89
314,4,8:07.0,,Defensive rebound by K. O'Quinn,88,89
315,4,8:07.0,,Personal foul by D. Nwaba (drawn by K. O'Quinn),88,89
316,4,8:07.0,,Technical foul by K. O'Quinn,88,89
317,4,8:07.0,D. Valentine misses technical free throw,,88,89
318,4,8:07.0,,Defensive rebound by Team,88,89
319,4,7:51.0,,F. Ntilikina misses 2-pt jump shot from 22 ft,88,89
320,4,7:49.0,Defensive rebound by C. Felício,,88,89
321,4,7:44.0,D. Valentine makes 3-pt jump shot from 26 ft (assist by D. Nwaba),,91,89
322,4,7:42.0,,New York full timeout,91,89
323,4,7:42.0,,M. Beasley enters the game for K. O'Quinn,91,89
324,4,7:42.0,,C. Lee enters the game for F. Ntilikina,91,89
325,4,7:42.0,,E. Freedom enters the game for D. McDermott,91,89
326,4,7:42.0,,J. Jack enters the game for R. Baker,91,89
327,4,7:42.0,L. Markkanen enters the game for C. Felício,,91,89
328,4,7:25.0,,C. Lee makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),91,92
329,4,7:04.0,B. Portis makes 2-pt jump shot from 20 ft (assist by J. Grant),,93,92
330,4,6:42.0,,K. Porziņģis misses 2-pt layup from 2 ft (block by L. Markkanen),93,92
331,4,6:41.0,Defensive rebound by D. Valentine,,93,92
332,4,6:36.0,L. Markkanen misses 2-pt layup from 4 ft (block by K. Porziņģis),,93,92
333,4,6:34.0,Offensive rebound by L. Markkanen,,93,92
334,4,6:22.0,L. Markkanen misses 3-pt jump shot from 29 ft,,93,92
335,4,6:20.0,Offensive rebound by D. Nwaba,,93,92
336,4,6:20.0,Shooting foul by K. Porziņģis (drawn by D. Nwaba),,93,92
337,4,6:20.0,K. Dunn enters the game for J. Grant,,93,92
338,4,6:20.0,D. Nwaba makes free throw 1 of 2,,94,92
339,4,6:20.0,D. Nwaba makes free throw 2 of 2,,95,92
340,4,5:57.0,,M. Beasley misses 2-pt jump shot from 7 ft,95,92
341,4,5:56.0,Defensive rebound by Team,,95,92
342,4,5:56.0,L. Markkanen makes technical free throw,,96,92
343,4,5:45.0,Shooting foul by E. Freedom (drawn by L. Markkanen),,96,92
344,4,5:45.0,L. Markkanen makes free throw 1 of 2,,97,92
345,4,5:45.0,L. Markkanen makes free throw 2 of 2,,98,92
346,4,5:26.0,,C. Lee misses 2-pt jump shot from 5 ft,98,92
347,4,5:23.0,Defensive rebound by L. Markkanen,,98,92
348,4,5:11.0,L. Markkanen misses 3-pt jump shot from 25 ft,,98,92
349,4,5:09.0,,Defensive rebound by J. Jack,98,92
350,4,5:02.0,,J. Jack makes 2-pt jump shot from 4 ft,98,94
351,4,4:38.0,,Offensive charge foul by B. Portis (drawn by E. Freedom),98,94
352,4,4:38.0,Turnover by B. Portis (offensive foul),,98,94
353,4,4:31.0,,Personal foul by K. Dunn (drawn by K. Porziņģis),98,94
354,4,4:31.0,J. Holiday enters the game for D. Nwaba,,98,94
355,4,4:31.0,,K. Porziņģis misses free throw 1 of 2,98,94
356,4,4:31.0,,Offensive rebound by Team,98,94
357,4,4:31.0,,K. Porziņģis misses free throw 2 of 2,98,94
358,4,4:27.0,,Offensive rebound by M. Beasley,98,94
359,4,4:14.0,,Turnover by K. Porziņģis (turnover),98,94
360,4,4:03.0,D. Valentine misses 3-pt jump shot from 24 ft,,98,94
361,4,4:01.0,,Defensive rebound by K. Porziņģis,98,94
362,4,3:51.0,,J. Jack makes 2-pt layup at rim (assist by M. Beasley),98,96
363,4,3:51.0,Chicago full timeout,,98,96
364,4,3:51.0,R. Lopez enters the game for B. Portis,,98,96
365,4,3:40.0,R. Lopez makes 2-pt layup from 1 ft (assist by D. Valentine),,100,96
366,4,3:26.0,,M. Beasley misses 2-pt layup from 1 ft,100,96
367,4,3:22.0,,Offensive rebound by M. Beasley,100,96
368,4,3:22.0,,M. Beasley makes 2-pt layup at rim,100,98
369,4,2:57.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by R. Lopez),,103,98
370,4,2:38.0,,Shooting foul by J. Holiday (drawn by M. Beasley),103,98
371,4,2:38.0,,K. O'Quinn enters the game for E. Freedom,103,98
372,4,2:38.0,,M. Beasley makes free throw 1 of 2,103,99
373,4,2:38.0,,M. Beasley misses free throw 2 of 2,103,99
374,4,2:36.0,,Offensive rebound by M. Beasley,103,99
375,4,2:34.0,,M. Beasley makes 2-pt layup at rim,103,101
376,4,2:16.0,K. Dunn misses 3-pt jump shot from 26 ft,,103,101
377,4,2:14.0,Offensive rebound by J. Holiday,,103,101
378,4,2:12.0,J. Holiday makes 2-pt jump shot from 4 ft,,105,101
379,4,1:48.0,,M. Beasley misses 2-pt layup at rim,105,101
380,4,1:47.0,,Offensive rebound by M. Beasley,105,101
