,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
104,1,0:08.0,,D. Exum misses free throw 1 of 2,23,19
105,1,0:08.0,,Offensive rebound by Team,23,19
106,1,0:08.0,,D. Exum makes free throw 2 of 2,23,20
107,1,0:01.0,D. Booker misses 2-pt jump shot from 14 ft,,23,20
108,1,0:01.0,Offensive rebound by Team,,23,20
109,2,11:50.0,,J. Ingles makes 2-pt layup at rim (assist by D. Favors),23,22
110,2,11:25.0,S. Harrison misses 2-pt layup from 3 ft,,23,22
111,2,11:25.0,Offensive rebound by S. Harrison,,23,22
112,2,11:25.0,Shooting foul by D. Favors (drawn by S. Harrison),,23,22
113,2,11:25.0,S. Harrison misses free throw 1 of 2,,23,22
114,2,11:25.0,Offensive rebound by Team,,23,22
115,2,11:25.0,S. Harrison misses free throw 2 of 2,,23,22
116,2,11:23.0,,Defensive rebound by J. Jerebko,23,22
117,2,11:03.0,,D. Exum misses 3-pt jump shot from 24 ft,23,22
118,2,11:00.0,Defensive rebound by J. Jackson,,23,22
119,2,10:49.0,J. Jackson misses 2-pt jump shot from 6 ft,,23,22
120,2,10:47.0,,Defensive rebound by J. Crowder,23,22
121,2,10:43.0,,Turnover by J. Ingles (bad pass; steal by J. Dudley),23,22
122,2,10:32.0,D. Booker makes 2-pt layup from 1 ft (assist by S. Harrison),,25,22
123,2,10:20.0,,Personal foul by S. Harrison (drawn by D. Exum),25,22
124,2,10:20.0,,R. O'Neale enters the game for J. Jerebko,25,22
125,2,10:13.0,,D. Exum makes 2-pt layup from 2 ft,25,24
126,2,9:56.0,S. Harrison misses 3-pt jump shot from 25 ft,,25,24
127,2,9:52.0,Offensive rebound by M. Chriss,,25,24
128,2,9:51.0,Turnover by M. Chriss (bad pass; steal by R. O'Neale),,25,24
129,2,9:49.0,Offensive charge foul by R. O'Neale (drawn by D. Booker),,25,24
130,2,9:49.0,,Turnover by R. O'Neale (offensive foul),25,24
131,2,9:35.0,J. Jackson misses 2-pt jump shot from 14 ft (block by R. O'Neale),,25,24
132,2,9:35.0,,Defensive rebound by R. O'Neale,25,24
133,2,9:35.0,,Personal foul by J. Dudley (drawn by R. O'Neale),25,24
134,2,9:24.0,,J. Ingles misses 2-pt layup from 1 ft,25,24
135,2,9:20.0,,Offensive rebound by D. Favors,25,24
136,2,9:20.0,,D. Favors misses 2-pt layup at rim,25,24
137,2,9:19.0,Defensive rebound by J. Jackson,,25,24
138,2,9:18.0,Shooting foul by R. O'Neale (drawn by J. Jackson),,25,24
139,2,9:18.0,J. Jackson makes free throw 1 of 2,,26,24
140,2,9:18.0,J. Jackson misses free throw 2 of 2,,26,24
141,2,9:16.0,,Defensive rebound by D. Favors,26,24
142,2,9:06.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by D. Exum),26,27
143,2,8:42.0,Turnover by J. Dudley (lost ball; steal by J. Crowder),,26,27
144,2,8:36.0,,R. O'Neale misses 2-pt layup from 2 ft,26,27
145,2,8:32.0,Defensive rebound by S. Harrison,,26,27
146,2,8:30.0,Turnover by S. Harrison (bad pass),,26,27
147,2,8:30.0,,R. Rubio enters the game for D. Exum,26,27
148,2,8:30.0,D. Bender enters the game for J. Dudley,,26,27
149,2,8:18.0,,R. Rubio misses 2-pt layup from 4 ft (block by M. Chriss),26,27
150,2,8:15.0,Defensive rebound by M. Chriss,,26,27
151,2,8:11.0,J. Jackson misses 2-pt jump shot from 8 ft,,26,27
152,2,8:11.0,,Defensive rebound by R. Rubio,26,27
153,2,8:11.0,,Personal foul by D. Booker (drawn by R. O'Neale),26,27
154,2,8:03.0,,Personal foul by D. Bender (drawn by J. Crowder),26,27
155,2,7:49.0,,Shooting foul by D. Bender (drawn by J. Crowder),26,27
156,2,7:49.0,,J. Crowder makes free throw 1 of 2,26,28
157,2,7:49.0,,D. Mitchell enters the game for D. Favors,26,28
158,2,7:49.0,,R. Gobert enters the game for R. O'Neale,26,28
159,2,7:49.0,J. Dudley enters the game for J. Jackson,,26,28
160,2,7:49.0,T. Warren enters the game for D. Bender,,26,28
161,2,7:49.0,,J. Crowder misses free throw 2 of 2,26,28
162,2,7:47.0,Defensive rebound by M. Chriss,,26,28
163,2,7:34.0,Turnover by J. Dudley (bad pass; steal by J. Ingles),,26,28
164,2,7:25.0,,R. Rubio misses 3-pt jump shot from 22 ft,26,28
165,2,7:22.0,,Offensive rebound by Team,26,28
166,2,7:22.0,,D. Favors enters the game for J. Crowder,26,28
167,2,7:22.0,T. Daniels enters the game for M. Chriss,,26,28
168,2,7:22.0,A. Len enters the game for D. Booker,,26,28
169,2,7:14.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Rubio),26,31
170,2,7:12.0,Phoenix full timeout,,26,31
171,2,7:12.0,,R. O'Neale enters the game for J. Ingles,26,31
172,2,6:57.0,T. Warren misses 2-pt jump shot from 16 ft,,26,31
173,2,6:56.0,,Defensive rebound by D. Mitchell,26,31
174,2,6:51.0,,Shooting foul by T. Warren (drawn by R. O'Neale),26,31
175,2,6:51.0,,R. O'Neale makes free throw 1 of 2,26,32
176,2,6:51.0,,R. O'Neale makes free throw 2 of 2,26,33
177,2,6:38.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by S. Harrison),,29,33
178,2,6:20.0,,D. Mitchell makes 2-pt jump shot from 19 ft (assist by R. Gobert),29,35
179,2,6:13.0,Turnover by J. Dudley (traveling),,29,35
180,2,6:13.0,E. Payton enters the game for S. Harrison,,29,35
181,2,5:54.0,,D. Mitchell misses 2-pt jump shot from 19 ft (block by T. Warren),29,35
182,2,5:53.0,Defensive rebound by Team,,29,35
183,2,5:53.0,,Loose ball foul by D. Mitchell (drawn by T. Warren),29,35
184,2,5:41.0,T. Warren misses 2-pt hook shot from 11 ft (block by D. Favors),,29,35
185,2,5:38.0,Offensive rebound by T. Warren,,29,35
186,2,5:35.0,T. Warren makes 2-pt hook shot from 3 ft,,31,35
187,2,5:18.0,,R. O'Neale misses 2-pt layup from 1 ft,31,35
188,2,5:17.0,,Offensive rebound by R. O'Neale,31,35
189,2,5:07.0,,D. Favors misses 2-pt layup from 1 ft,31,35
190,2,5:06.0,,Offensive rebound by D. Favors,31,35
191,2,5:06.0,,Personal foul by J. Dudley (drawn by R. Gobert),31,35
192,2,5:06.0,,R. Gobert makes free throw 1 of 2,31,36
193,2,5:06.0,,J. Ingles enters the game for D. Favors,31,36
194,2,5:06.0,,J. Crowder enters the game for R. O'Neale,31,36
195,2,5:06.0,M. Chriss enters the game for J. Dudley,,31,36
196,2,5:06.0,,R. Gobert makes free throw 2 of 2,31,37
197,2,4:54.0,T. Daniels makes 2-pt jump shot from 13 ft (assist by E. Payton),,33,37
198,2,4:39.0,,R. Gobert misses 2-pt jump shot from 2 ft (block by A. Len),33,37
199,2,4:35.0,,Offensive rebound by R. Gobert,33,37
200,2,4:30.0,,J. Crowder makes 2-pt layup from 1 ft (assist by R. Rubio),33,39
201,2,4:17.0,Turnover by T. Daniels (step out of bounds),,33,39
202,2,4:09.0,,Personal foul by T. Daniels (drawn by J. Ingles),33,39
203,2,4:09.0,,J. Ingles makes free throw 1 of 2,33,40
204,2,4:09.0,,J. Ingles misses free throw 2 of 2,33,40
205,2,4:07.0,Defensive rebound by A. Len,,33,40
206,2,3:51.0,E. Payton makes 2-pt layup from 2 ft,,35,40
207,2,3:39.0,,J. Ingles misses 3-pt jump shot from 23 ft,35,40
208,2,3:37.0,,Offensive rebound by J. Crowder,35,40
209,2,3:35.0,,R. Gobert makes 2-pt dunk at rim (assist by J. Crowder),35,42
210,2,3:14.0,M. Chriss misses 2-pt jump shot from 10 ft,,35,42
211,2,3:12.0,,Defensive rebound by J. Crowder,35,42
212,2,3:08.0,,J. Crowder makes 2-pt layup at rim (assist by R. Rubio),35,44
213,2,3:08.0,Phoenix full timeout,,35,44
214,2,3:08.0,J. Jackson enters the game for E. Payton,,35,44
215,2,3:08.0,D. Booker enters the game for M. Chriss,,35,44
216,2,2:48.0,T. Warren makes 2-pt jump shot from 9 ft,,37,44
217,2,2:48.0,Shooting foul by R. Gobert (drawn by T. Warren),,37,44
218,2,2:48.0,T. Warren makes free throw 1 of 1,,38,44
219,2,2:33.0,,R. Rubio misses 2-pt jump shot from 11 ft,38,44
220,2,2:33.0,Defensive rebound by A. Len,,38,44
221,2,2:22.0,T. Warren misses 2-pt jump shot from 3 ft,,38,44
222,2,2:19.0,,Defensive rebound by R. Gobert,38,44
223,2,2:12.0,,Personal foul by T. Daniels (drawn by J. Crowder),38,44
224,2,2:12.0,,J. Crowder makes free throw 1 of 2,38,45
225,2,2:12.0,,J. Crowder makes free throw 2 of 2,38,46
226,2,2:01.0,D. Booker misses 2-pt jump shot from 12 ft,,38,46
227,2,1:58.0,,Defensive rebound by R. Rubio,38,46
228,2,1:55.0,,D. Mitchell makes 2-pt dunk from 2 ft (assist by R. Rubio),38,48
229,2,1:43.0,T. Warren misses 2-pt jump shot from 11 ft,,38,48
230,2,1:43.0,,Defensive rebound by R. Gobert,38,48
231,2,1:28.0,,R. Rubio makes 3-pt jump shot from 24 ft (assist by J. Crowder),38,51
232,2,1:26.0,Phoenix full timeout,,38,51
233,2,1:26.0,S. Harrison enters the game for T. Daniels,,38,51
234,2,1:10.0,J. Jackson makes 3-pt jump shot from 23 ft (assist by D. Booker),,41,51
235,2,0:55.0,,D. Mitchell makes 2-pt dunk at rim (assist by J. Ingles),41,53
236,2,0:46.0,D. Booker misses 2-pt jump shot from 18 ft,,41,53
237,2,0:43.0,,Defensive rebound by R. Gobert,41,53
238,2,0:38.0,,J. Ingles misses 3-pt jump shot from 24 ft,41,53
239,2,0:35.0,,Offensive rebound by R. Gobert,41,53
240,2,0:30.0,,D. Mitchell makes 3-pt jump shot from 26 ft (assist by J. Ingles),41,56
241,2,0:08.0,Personal foul by D. Mitchell (drawn by J. Jackson),,41,56
242,2,0:08.0,J. Jackson makes free throw 1 of 2,,42,56
243,2,0:08.0,J. Jackson makes free throw 2 of 2,,43,56
244,2,0:00.0,,Turnover by R. Rubio (bad pass; steal by A. Len),43,56
245,3,11:43.0,,R. Rubio makes 2-pt jump shot from 21 ft,43,58
246,3,11:20.0,Offensive foul by T. Warren (drawn by R. Rubio),,43,58
247,3,11:20.0,Turnover by T. Warren (offensive foul),,43,58
248,3,11:04.0,,R. Gobert makes 2-pt layup from 2 ft (assist by D. Mitchell),43,60
249,3,11:04.0,,Shooting foul by A. Len (drawn by R. Gobert),43,60
250,3,11:04.0,,R. Gobert misses free throw 1 of 1,43,60
251,3,11:02.0,Defensive rebound by A. Len,,43,60
252,3,10:51.0,D. Booker misses 3-pt jump shot from 24 ft,,43,60
253,3,10:49.0,,Defensive rebound by D. Mitchell,43,60
254,3,10:43.0,,D. Mitchell makes 2-pt layup from 1 ft,43,62
255,3,10:25.0,D. Booker misses 2-pt layup from 2 ft (block by R. Gobert),,43,62
256,3,10:25.0,Offensive rebound by Team,,43,62
257,3,10:20.0,Shooting foul by R. Gobert (drawn by A. Len),,43,62
258,3,10:20.0,A. Len makes free throw 1 of 2,,44,62
259,3,10:20.0,A. Len misses free throw 2 of 2,,44,62
260,3,10:18.0,,Defensive rebound by D. Mitchell,44,62
261,3,10:07.0,,D. Favors makes 2-pt dunk from 2 ft (assist by R. Rubio),44,64
262,3,9:47.0,A. Len makes 2-pt jump shot from 14 ft,,46,64
263,3,9:28.0,,R. Rubio makes 3-pt jump shot from 24 ft (assist by D. Favors),46,67
264,3,9:15.0,Turnover by T. Warren (bad pass; steal by R. Gobert),,46,67
265,3,9:11.0,,R. Gobert makes 2-pt dunk from 1 ft,46,69
266,3,9:10.0,Phoenix full timeout,,46,69
267,3,9:10.0,J. Dudley enters the game for A. Len,,46,69
268,3,9:10.0,M. Chriss enters the game for D. Bender,,46,69
269,3,9:10.0,S. Harrison enters the game for E. Payton,,46,69
270,3,8:55.0,Turnover by D. Booker (bad pass),,46,69
271,3,8:45.0,,Shooting foul by D. Booker (drawn by D. Mitchell),46,69
272,3,8:45.0,,D. Mitchell misses free throw 1 of 2,46,69
273,3,8:45.0,,Offensive rebound by Team,46,69
274,3,8:45.0,,D. Mitchell misses free throw 2 of 2,46,69
275,3,8:42.0,Defensive rebound by T. Warren,,46,69
276,3,8:23.0,M. Chriss misses 3-pt jump shot from 24 ft,,46,69
277,3,8:21.0,Offensive rebound by S. Harrison,,46,69
278,3,8:16.0,T. Warren makes 2-pt layup from 1 ft (assist by J. Dudley),,48,69
279,3,8:03.0,,D. Favors misses 3-pt jump shot from 23 ft,48,69
280,3,8:00.0,Defensive rebound by D. Booker,,48,69
281,3,7:52.0,D. Booker misses 2-pt layup from 5 ft,,48,69
282,3,7:50.0,,Defensive rebound by R. Gobert,48,69
283,3,7:46.0,,R. Rubio misses 3-pt jump shot from 23 ft,48,69
284,3,7:44.0,Defensive rebound by S. Harrison,,48,69
285,3,7:41.0,Personal foul by R. Rubio (drawn by S. Harrison),,48,69
286,3,7:27.0,M. Chriss makes 2-pt jump shot from 3 ft,,50,69
287,3,7:11.0,,D. Mitchell misses 3-pt jump shot from 25 ft,50,69
288,3,7:09.0,Defensive rebound by D. Booker,,50,69
289,3,7:03.0,Personal foul by D. Mitchell (drawn by J. Dudley),,50,69
290,3,7:03.0,,J. Crowder enters the game for D. Favors,50,69
291,3,6:57.0,M. Chriss misses 2-pt dunk from 9 ft,,50,69
292,3,6:55.0,,Defensive rebound by Team,50,69
293,3,6:55.0,Technical foul by J. Dudley,,50,69
294,3,6:55.0,,R. Rubio misses flagrant free throw 1 of 2,50,69
295,3,6:55.0,,Offensive rebound by Team,50,69
296,3,6:55.0,,R. Rubio misses flagrant free throw 2 of 2,50,69
297,3,6:55.0,,Offensive rebound by Team,50,69
298,3,6:55.0,,Technical foul by D. Mitchell,50,69
299,3,6:55.0,,Technical foul by J. Ingles,50,69
300,3,6:55.0,Technical foul by M. Chriss,,50,69
301,3,6:55.0,D. Booker makes technical free throw,,51,69
302,3,6:55.0,A. Len enters the game for M. Chriss,,51,69
303,3,6:55.0,D. Bender enters the game for J. Dudley,,51,69
304,3,6:43.0,,R. Rubio makes 2-pt jump shot from 13 ft,51,71
305,3,6:22.0,D. Booker misses 2-pt jump shot from 9 ft,,51,71
306,3,6:19.0,Offensive rebound by D. Bender,,51,71
307,3,6:18.0,Turnover by D. Bender (traveling),,51,71
308,3,6:06.0,,R. Rubio misses 2-pt jump shot from 12 ft,51,71
309,3,6:01.0,Defensive rebound by S. Harrison,,51,71
310,3,5:59.0,S. Harrison misses 2-pt dunk from 4 ft (block by D. Mitchell),,51,71
311,3,5:59.0,Offensive rebound by Team,,51,71
312,3,5:56.0,T. Warren makes 2-pt jump shot from 14 ft (assist by D. Bender),,53,71
313,3,5:38.0,,D. Mitchell misses 2-pt layup from 2 ft,53,71
314,3,5:35.0,Defensive rebound by S. Harrison,,53,71
315,3,5:33.0,T. Warren misses 2-pt layup from 5 ft,,53,71
316,3,5:31.0,,Defensive rebound by J. Crowder,53,71
317,3,5:24.0,,R. Gobert misses 2-pt layup from 3 ft (block by A. Len),53,71
318,3,5:20.0,,Offensive rebound by R. Gobert,53,71
319,3,5:19.0,,D. Mitchell misses 3-pt jump shot from 22 ft,53,71
320,3,5:19.0,Defensive rebound by S. Harrison,,53,71
321,3,5:14.0,S. Harrison makes 2-pt layup from 1 ft,,55,71
322,3,4:56.0,,R. Rubio misses 3-pt jump shot from 24 ft,55,71
323,3,4:56.0,Defensive rebound by D. Booker,,55,71
324,3,4:48.0,Turnover by D. Booker (bad pass; steal by D. Mitchell),,55,71
325,3,4:46.0,,J. Crowder makes 2-pt dunk from 1 ft (assist by R. Rubio),55,73
326,3,4:24.0,T. Warren misses 2-pt layup from 2 ft (block by R. Gobert),,55,73
327,3,4:23.0,,Defensive rebound by Team,55,73
328,3,4:23.0,J. Jackson enters the game for A. Len,,55,73
329,3,4:09.0,,J. Ingles makes 2-pt jump shot from 3 ft,55,75
330,3,4:02.0,Shooting foul by R. Gobert (drawn by S. Harrison),,55,75
331,3,4:02.0,S. Harrison makes free throw 1 of 2,,56,75
332,3,4:02.0,,R. O'Neale enters the game for J. Ingles,56,75
333,3,4:02.0,,D. Favors enters the game for R. Gobert,56,75
334,3,4:02.0,S. Harrison misses free throw 2 of 2,,56,75
335,3,3:59.0,Offensive rebound by T. Warren,,56,75
336,3,3:54.0,Turnover by S. Harrison (lost ball; steal by R. Rubio),,56,75
337,3,3:48.0,,Shooting foul by S. Harrison (drawn by D. Favors),56,75
338,3,3:48.0,,D. Favors misses free throw 1 of 2,56,75
339,3,3:48.0,,Offensive rebound by Team,56,75
340,3,3:48.0,,J. Jerebko enters the game for R. Rubio,56,75
341,3,3:48.0,,D. Favors makes free throw 2 of 2,56,76
342,3,3:39.0,Personal foul by R. O'Neale (drawn by D. Booker),,56,76
343,3,3:39.0,D. Booker makes free throw 1 of 2,,57,76
344,3,3:39.0,,D. Exum enters the game for J. Jerebko,57,76
345,3,3:39.0,D. Booker makes free throw 2 of 2,,58,76
346,3,3:35.0,,Personal foul by S. Harrison (drawn by D. Exum),58,76
347,3,3:35.0,,D. Exum makes free throw 1 of 2,58,77
348,3,3:35.0,T. Ulis enters the game for S. Harrison,,58,77
349,3,3:35.0,,D. Exum misses free throw 2 of 2,58,77
350,3,3:32.0,Defensive rebound by T. Warren,,58,77
351,3,3:13.0,D. Booker misses 2-pt layup from 3 ft (block by D. Favors),,58,77
352,3,3:13.0,Offensive rebound by Team,,58,77
353,3,3:10.0,D. Booker misses 2-pt jump shot from 11 ft,,58,77
354,3,3:08.0,,Defensive rebound by D. Exum,58,77
355,3,3:03.0,,D. Exum misses 2-pt layup from 8 ft,58,77
356,3,3:02.0,,Offensive rebound by D. Mitchell,58,77
357,3,3:00.0,,D. Mitchell makes 2-pt layup from 2 ft,58,79
358,3,2:46.0,Shooting foul by D. Mitchell (drawn by D. Booker),,58,79
359,3,2:46.0,,Utah full timeout,58,79
360,3,2:46.0,,J. Ingles enters the game for D. Mitchell,58,79
361,3,2:46.0,D. Booker makes free throw 1 of 2,,59,79
362,3,2:46.0,D. Booker makes free throw 2 of 2,,60,79
363,3,2:33.0,,J. Crowder misses 3-pt jump shot from 22 ft,60,79
364,3,2:30.0,Defensive rebound by J. Jackson,,60,79
365,3,2:14.0,J. Jackson makes 2-pt jump shot from 18 ft (assist by D. Bender),,62,79
366,3,1:58.0,,Shooting foul by D. Bender (drawn by D. Exum),62,79
367,3,1:58.0,,D. Exum makes free throw 1 of 2,62,80
368,3,1:58.0,,D. Exum makes free throw 2 of 2,62,81
369,3,1:47.0,Personal foul by J. Crowder (drawn by D. Bender),,62,81
370,3,1:47.0,D. Bender makes free throw 1 of 2,,63,81
371,3,1:47.0,D. Bender makes free throw 2 of 2,,64,81
372,3,1:40.0,,Turnover by D. Favors (bad pass),64,81
373,3,1:31.0,J. Jackson makes 2-pt jump shot from 11 ft,,66,81
374,3,1:14.0,,D. Favors misses 2-pt jump shot from 17 ft,66,81
375,3,1:09.0,Defensive rebound by T. Ulis,,66,81
376,3,1:06.0,D. Booker misses 3-pt jump shot from 27 ft,,66,81
377,3,1:03.0,,Defensive rebound by D. Favors,66,81
378,3,0:45.0,,R. O'Neale misses 3-pt jump shot from 23 ft,66,81
379,3,0:41.0,Defensive rebound by T. Warren,,66,81
380,3,0:32.0,T. Ulis misses 2-pt jump shot from 10 ft,,66,81
381,3,0:28.0,,Defensive rebound by J. Crowder,66,81
382,3,0:10.0,,J. Ingles misses 3-pt jump shot from 28 ft,66,81
383,3,0:06.0,,Offensive rebound by D. Favors,66,81
384,3,0:04.0,Offensive charge foul by D. Exum (drawn by J. Jackson),,66,81
385,3,0:04.0,,Turnover by D. Exum (offensive foul),66,81
386,3,0:00.0,Turnover by D. Bender (bad pass; steal by J. Ingles),,66,81
387,3,0:00.0,,J. Ingles misses 3-pt jump shot from 32 ft,66,81
388,3,0:00.0,,Offensive rebound by Team,66,81
389,4,11:43.0,J. Jackson makes 2-pt dunk from 2 ft,,68,81
390,4,11:29.0,,D. Exum misses 2-pt layup from 3 ft,68,81
391,4,11:27.0,Defensive rebound by D. Bender,,68,81
392,4,11:22.0,D. Booker misses 2-pt jump shot from 7 ft,,68,81
