,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
50,1,6:34.0,,Offensive rebound by J. Grant,11,19
51,1,6:33.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by J. Grant),11,22
52,1,6:16.0,A. Wiggins makes 2-pt jump shot from 5 ft,,13,22
53,1,6:06.0,,R. Westbrook misses 3-pt jump shot from 25 ft,13,22
54,1,6:04.0,Defensive rebound by T. Gibson,,13,22
55,1,5:48.0,T. Gibson misses 2-pt jump shot from 4 ft (block by J. Grant),,13,22
56,1,5:46.0,Offensive rebound by Team,,13,22
57,1,5:46.0,,Oklahoma City full timeout,13,22
58,1,5:43.0,Shooting foul by C. Anthony (drawn by J. Butler),,13,22
59,1,5:43.0,J. Butler makes free throw 1 of 3,,14,22
60,1,5:43.0,J. Butler makes free throw 2 of 3,,15,22
61,1,5:43.0,J. Butler makes free throw 3 of 3,,16,22
62,1,5:34.0,,Shooting foul by G. Dieng (drawn by P. George),16,22
63,1,5:34.0,,P. George makes free throw 1 of 2,16,23
64,1,5:34.0,,P. George makes free throw 2 of 2,16,24
65,1,5:19.0,A. Wiggins makes 3-pt jump shot from 25 ft (assist by G. Dieng),,19,24
66,1,5:02.0,,P. George makes 2-pt layup at rim (assist by R. Westbrook),19,26
67,1,4:43.0,G. Dieng makes 2-pt jump shot from 16 ft (assist by J. Teague),,21,26
68,1,4:31.0,,J. Grant makes 3-pt jump shot from 22 ft (assist by R. Westbrook),21,29
69,1,4:17.0,G. Dieng makes 2-pt jump shot from 20 ft (assist by J. Butler),,23,29
70,1,4:01.0,,J. Grant makes 2-pt layup at rim (assist by P. George),23,31
71,1,3:44.0,A. Wiggins misses 3-pt jump shot from 25 ft,,23,31
72,1,3:40.0,Offensive rebound by G. Dieng,,23,31
73,1,3:36.0,J. Teague makes 3-pt jump shot from 23 ft (assist by G. Dieng),,26,31
74,1,3:20.0,,S. Adams makes 2-pt layup at rim (assist by P. George),26,33
75,1,3:10.0,Minnesota full timeout,,26,33
76,1,3:10.0,,J. Huestis enters the game for C. Anthony,26,33
77,1,2:58.0,T. Gibson makes 3-pt jump shot from 22 ft (assist by J. Teague),,29,33
78,1,2:37.0,,P. George makes 3-pt jump shot from 22 ft (assist by R. Westbrook),29,36
79,1,2:20.0,J. Butler makes 2-pt jump shot from 5 ft (assist by A. Wiggins),,31,36
80,1,2:03.0,,Shooting foul by T. Gibson (drawn by R. Westbrook),31,36
81,1,2:03.0,,R. Westbrook misses free throw 1 of 2,31,36
82,1,2:03.0,,Offensive rebound by Team,31,36
83,1,2:03.0,,T. Ferguson enters the game for S. Adams,31,36
84,1,2:03.0,,P. Patterson enters the game for P. George,31,36
85,1,2:03.0,,R. Westbrook makes free throw 2 of 2,31,37
86,1,1:49.0,Turnover by G. Dieng (bad pass; steal by R. Westbrook),,31,37
87,1,1:41.0,,R. Westbrook makes 2-pt jump shot from 14 ft,31,39
88,1,1:31.0,G. Dieng makes 2-pt layup from 1 ft (assist by J. Teague),,33,39
89,1,1:14.0,,J. Huestis makes 3-pt jump shot from 26 ft (assist by R. Westbrook),33,42
90,1,0:58.0,A. Wiggins misses 3-pt jump shot from 26 ft,,33,42
91,1,0:55.0,,Defensive rebound by P. Patterson,33,42
92,1,0:46.0,,J. Huestis misses 2-pt layup at rim (block by A. Wiggins),33,42
93,1,0:43.0,Defensive rebound by J. Teague,,33,42
94,1,0:38.0,T. Gibson misses 2-pt layup from 2 ft (block by J. Grant),,33,42
95,1,0:36.0,,Defensive rebound by J. Grant,33,42
96,1,0:32.0,,T. Ferguson misses 2-pt layup at rim (block by J. Butler),33,42
97,1,0:32.0,,Offensive rebound by J. Huestis,33,42
98,1,0:18.0,,J. Huestis misses 3-pt jump shot from 24 ft,33,42
99,1,0:15.0,Defensive rebound by A. Wiggins,,33,42
100,1,0:06.0,Personal take foul by J. Huestis (drawn by A. Wiggins),,33,42
101,1,0:06.0,,A. Roberson enters the game for R. Westbrook,33,42
102,1,0:06.0,J. Crawford enters the game for J. Teague,,33,42
103,1,0:06.0,T. Jones enters the game for T. Gibson,,33,42
104,1,0:01.0,Turnover by J. Butler (lost ball; steal by A. Roberson),,33,42
105,1,0:00.0,,A. Roberson misses 3-pt jump shot from 34 ft,33,42
106,1,0:00.0,,Offensive rebound by Team,33,42
107,2,11:46.0,Turnover by T. Jones (bad pass; steal by S. Adams),,33,42
108,2,11:39.0,,S. Adams makes 2-pt layup at rim,33,44
109,2,11:16.0,J. Butler misses 2-pt jump shot from 4 ft,,33,44
110,2,11:15.0,,Defensive rebound by S. Adams,33,44
111,2,11:08.0,,A. Roberson makes 2-pt layup at rim (assist by P. George),33,46
112,2,10:49.0,J. Butler misses 2-pt jump shot from 16 ft,,33,46
113,2,10:45.0,,Defensive rebound by R. Felton,33,46
114,2,10:37.0,,S. Adams makes 2-pt layup from 1 ft (assist by P. George),33,48
115,2,10:27.0,Minnesota full timeout,,33,48
116,2,10:27.0,S. Muhammad enters the game for J. Butler,,33,48
117,2,10:12.0,Turnover by G. Dieng (out of bounds lost ball),,33,48
118,2,10:03.0,,S. Adams makes 2-pt dunk at rim (assist by P. George),33,50
119,2,9:38.0,S. Muhammad misses 2-pt layup from 1 ft,,33,50
120,2,9:34.0,,Defensive rebound by P. George,33,50
121,2,9:30.0,,Personal foul by J. Crawford (drawn by P. George),33,50
122,2,9:30.0,K. Towns enters the game for A. Wiggins,,33,50
123,2,9:17.0,,R. Felton makes 2-pt jump shot from 16 ft (assist by P. George),33,52
124,2,8:53.0,K. Towns misses 2-pt jump shot from 18 ft,,33,52
125,2,8:52.0,,Defensive rebound by P. Patterson,33,52
126,2,8:41.0,,Offensive foul by A. Roberson (drawn by T. Jones),33,52
127,2,8:41.0,,Turnover by A. Roberson (offensive foul),33,52
128,2,8:30.0,T. Jones misses 2-pt jump shot from 8 ft,,33,52
129,2,8:28.0,,Defensive rebound by P. Patterson,33,52
130,2,8:15.0,,Personal foul by K. Towns (drawn by P. George),33,52
131,2,8:02.0,,R. Felton misses 2-pt jump shot from 21 ft,33,52
132,2,7:59.0,,Offensive rebound by A. Roberson,33,52
133,2,7:52.0,Violation by G. Dieng (kicked ball),,33,52
134,2,7:42.0,,P. George misses 2-pt jump shot from 16 ft,33,52
135,2,7:40.0,Defensive rebound by K. Towns,,33,52
136,2,7:31.0,K. Towns makes 2-pt layup from 2 ft (assist by J. Crawford),,35,52
137,2,7:09.0,,Loose ball foul by S. Adams (drawn by G. Dieng),35,52
138,2,7:09.0,,Turnover by S. Adams (turnover),35,52
139,2,7:09.0,,R. Westbrook enters the game for R. Felton,35,52
140,2,7:09.0,,C. Anthony enters the game for P. Patterson,35,52
141,2,7:09.0,J. Butler enters the game for S. Muhammad,,35,52
142,2,7:01.0,K. Towns misses 3-pt jump shot from 26 ft,,35,52
143,2,6:58.0,,Defensive rebound by R. Westbrook,35,52
144,2,6:52.0,,R. Westbrook makes 2-pt jump shot from 11 ft,35,54
145,2,6:32.0,J. Crawford misses 2-pt jump shot from 17 ft,,35,54
146,2,6:31.0,,Defensive rebound by R. Westbrook,35,54
147,2,6:28.0,,Turnover by A. Roberson (out of bounds lost ball),35,54
148,2,6:28.0,,J. Huestis enters the game for P. George,35,54
149,2,6:28.0,J. Teague enters the game for T. Jones,,35,54
150,2,6:16.0,J. Butler misses 2-pt jump shot from 19 ft,,35,54
151,2,6:13.0,,Defensive rebound by C. Anthony,35,54
152,2,6:00.0,,C. Anthony makes 2-pt jump shot from 17 ft,35,56
153,2,5:41.0,G. Dieng makes 2-pt jump shot from 4 ft (assist by J. Butler),,37,56
154,2,5:32.0,,Oklahoma City full timeout,37,56
155,2,5:32.0,,J. Grant enters the game for S. Adams,37,56
156,2,5:32.0,T. Gibson enters the game for G. Dieng,,37,56
157,2,5:25.0,,A. Roberson misses 3-pt jump shot from 24 ft,37,56
158,2,5:22.0,,Offensive rebound by R. Westbrook,37,56
159,2,5:18.0,,R. Westbrook misses 3-pt jump shot from 24 ft,37,56
160,2,5:17.0,Defensive rebound by Team,,37,56
161,2,5:03.0,J. Crawford makes 3-pt jump shot from 23 ft (assist by J. Butler),,40,56
162,2,4:48.0,,Turnover by R. Westbrook (bad pass; steal by K. Towns),40,56
163,2,4:42.0,J. Teague makes 3-pt jump shot from 24 ft (assist by J. Butler),,43,56
164,2,4:40.0,,Oklahoma City full timeout,43,56
165,2,4:40.0,,P. George enters the game for A. Roberson,43,56
166,2,4:40.0,,S. Adams enters the game for J. Huestis,43,56
167,2,4:25.0,,C. Anthony makes 2-pt jump shot from 14 ft (assist by R. Westbrook),43,58
168,2,4:09.0,Shooting foul by C. Anthony (drawn by K. Towns),,43,58
169,2,4:09.0,K. Towns makes free throw 1 of 2,,44,58
170,2,4:09.0,A. Wiggins enters the game for J. Crawford,,44,58
171,2,4:09.0,K. Towns makes free throw 2 of 2,,45,58
172,2,3:56.0,,Turnover by P. George (bad pass),45,58
173,2,3:39.0,Personal foul by P. George (drawn by J. Teague),,45,58
174,2,3:39.0,,A. Roberson enters the game for C. Anthony,45,58
175,2,3:36.0,Turnover by T. Gibson (traveling),,45,58
176,2,3:27.0,,Turnover by P. George (bad pass; steal by J. Butler),45,58
177,2,3:24.0,J. Butler misses 2-pt layup from 1 ft (block by P. George),,45,58
178,2,3:24.0,Offensive rebound by Team,,45,58
179,2,3:18.0,K. Towns misses 2-pt jump shot from 14 ft,,45,58
180,2,3:16.0,,Defensive rebound by A. Roberson,45,58
181,2,3:08.0,,R. Westbrook misses 2-pt jump shot from 12 ft,45,58
182,2,3:04.0,Defensive rebound by A. Wiggins,,45,58
183,2,2:50.0,A. Wiggins misses 2-pt layup from 3 ft (block by A. Roberson),,45,58
184,2,2:46.0,,Defensive rebound by R. Westbrook,45,58
185,2,2:41.0,,S. Adams makes 2-pt hook shot from 2 ft (assist by R. Westbrook),45,60
186,2,2:24.0,J. Butler makes 2-pt layup from 1 ft,,47,60
187,2,2:11.0,,Turnover by R. Westbrook (bad pass; steal by T. Gibson),47,60
188,2,2:06.0,Shooting foul by S. Adams (drawn by J. Butler),,47,60
189,2,2:06.0,J. Butler makes free throw 1 of 2,,48,60
190,2,2:06.0,,N. Collison enters the game for S. Adams,48,60
191,2,2:06.0,J. Butler makes free throw 2 of 2,,49,60
192,2,1:54.0,,P. George misses 2-pt jump shot from 16 ft,49,60
193,2,1:51.0,Defensive rebound by K. Towns,,49,60
194,2,1:38.0,Personal foul by A. Roberson (drawn by J. Teague),,49,60
195,2,1:38.0,J. Teague makes free throw 1 of 2,,50,60
196,2,1:38.0,J. Teague misses free throw 2 of 2,,50,60
197,2,1:36.0,,Defensive rebound by N. Collison,50,60
198,2,1:26.0,,Shooting foul by T. Gibson (drawn by N. Collison),50,60
199,2,1:26.0,,N. Collison makes free throw 1 of 2,50,61
200,2,1:26.0,,N. Collison makes free throw 2 of 2,50,62
201,2,1:10.0,J. Butler misses 2-pt jump shot from 20 ft,,50,62
202,2,1:07.0,Offensive rebound by K. Towns,,50,62
203,2,1:06.0,K. Towns makes 2-pt layup at rim,,52,62
204,2,0:54.0,,Offensive foul by N. Collison (drawn by A. Wiggins),52,62
205,2,0:54.0,,Turnover by N. Collison (offensive foul),52,62
206,2,0:41.0,Offensive foul by T. Gibson (drawn by A. Roberson),,52,62
207,2,0:41.0,Turnover by T. Gibson (offensive foul),,52,62
208,2,0:41.0,G. Dieng enters the game for T. Gibson,,52,62
209,2,0:34.0,,R. Westbrook misses 3-pt jump shot from 24 ft,52,62
210,2,0:31.0,,Offensive rebound by A. Roberson,52,62
211,2,0:28.0,,R. Westbrook misses 2-pt layup at rim,52,62
212,2,0:26.0,Defensive rebound by K. Towns,,52,62
213,2,0:25.0,Turnover by K. Towns (bad pass; steal by J. Grant),,52,62
214,2,0:03.0,,A. Roberson makes 2-pt dunk at rim (assist by N. Collison),52,64
215,2,0:00.0,A. Wiggins makes 2-pt jump shot from 21 ft,,54,64
216,3,11:47.0,J. Butler misses 2-pt dunk from 1 ft (block by A. Roberson),,54,64
217,3,11:45.0,Offensive rebound by J. Butler,,54,64
218,3,11:37.0,J. Butler misses 2-pt jump shot from 15 ft,,54,64
219,3,11:34.0,,Defensive rebound by R. Westbrook,54,64
220,3,11:19.0,,P. George makes 2-pt jump shot from 13 ft (assist by C. Anthony),54,66
221,3,11:08.0,Offensive foul by J. Butler (drawn by A. Roberson),,54,66
222,3,11:08.0,Turnover by J. Butler (offensive foul),,54,66
223,3,10:49.0,,C. Anthony makes 2-pt jump shot from 16 ft (assist by R. Westbrook),54,68
224,3,10:27.0,K. Towns makes 2-pt layup from 1 ft (assist by J. Butler),,56,68
225,3,10:17.0,,Turnover by R. Westbrook (bad pass),56,68
226,3,9:55.0,K. Towns misses 2-pt hook shot from 7 ft (block by S. Adams),,56,68
227,3,9:55.0,,Defensive rebound by A. Roberson,56,68
228,3,9:41.0,,P. George misses 3-pt jump shot from 25 ft,56,68
229,3,9:41.0,Defensive rebound by T. Gibson,,56,68
230,3,9:32.0,K. Towns misses 3-pt jump shot from 25 ft,,56,68
231,3,9:27.0,,Defensive rebound by P. George,56,68
232,3,9:18.0,,S. Adams makes 2-pt layup from 1 ft (assist by P. George),56,70
233,3,8:56.0,J. Butler makes 3-pt jump shot from 24 ft (assist by J. Teague),,59,70
234,3,8:41.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),59,73
235,3,8:21.0,K. Towns makes 2-pt layup at rim (assist by J. Teague),,61,73
236,3,7:58.0,,Shooting foul by A. Wiggins (drawn by P. George),61,73
237,3,7:58.0,,P. George makes free throw 1 of 2,61,74
238,3,7:58.0,,P. George makes free throw 2 of 2,61,75
239,3,7:39.0,Shooting foul by A. Roberson (drawn by T. Gibson),,61,75
240,3,7:39.0,T. Gibson makes free throw 1 of 2,,62,75
241,3,7:39.0,T. Gibson makes free throw 2 of 2,,63,75
242,3,7:31.0,,R. Westbrook misses 3-pt jump shot from 25 ft,63,75
243,3,7:30.0,Defensive rebound by Team,,63,75
244,3,7:30.0,,Loose ball foul by S. Adams (drawn by K. Towns),63,75
245,3,7:30.0,,J. Grant enters the game for S. Adams,63,75
246,3,7:15.0,,Offensive charge foul by K. Towns (drawn by P. George),63,75
247,3,7:15.0,Turnover by K. Towns (offensive foul),,63,75
248,3,7:02.0,,R. Westbrook misses 2-pt jump shot from 16 ft,63,75
249,3,6:59.0,,Offensive rebound by R. Westbrook,63,75
250,3,6:59.0,,Turnover by R. Westbrook (bad pass; steal by J. Butler),63,75
251,3,6:49.0,A. Wiggins makes 3-pt jump shot from 22 ft (assist by J. Teague),,66,75
252,3,6:49.0,,Oklahoma City full timeout,66,75
253,3,6:39.0,,Shooting foul by J. Butler (drawn by P. George),66,75
254,3,6:39.0,,P. George makes free throw 1 of 2,66,76
255,3,6:39.0,,P. George makes free throw 2 of 2,66,77
256,3,6:18.0,Personal foul by P. George (drawn by T. Gibson),,66,77
257,3,6:05.0,J. Butler misses 3-pt jump shot from 26 ft,,66,77
258,3,6:02.0,,Defensive rebound by P. George,66,77
259,3,5:50.0,,Turnover by R. Westbrook (bad pass; steal by A. Wiggins),66,77
260,3,5:46.0,A. Wiggins makes 2-pt layup at rim,,68,77
261,3,5:24.0,,C. Anthony misses 2-pt jump shot from 17 ft,68,77
262,3,5:22.0,Defensive rebound by K. Towns,,68,77
263,3,5:18.0,Offensive foul by T. Gibson (drawn by P. George),,68,77
264,3,5:18.0,Turnover by T. Gibson (offensive foul),,68,77
265,3,5:03.0,,R. Westbrook misses 2-pt layup from 7 ft (block by J. Butler),68,77
266,3,5:00.0,,Offensive rebound by R. Westbrook,68,77
267,3,5:00.0,,R. Westbrook makes 2-pt layup at rim,68,79
268,3,4:35.0,Turnover by Team (shot clock),,68,79
269,3,4:35.0,,J. Huestis enters the game for P. George,68,79
270,3,4:18.0,,Offensive foul by A. Roberson (drawn by J. Butler),68,79
271,3,4:18.0,,Turnover by A. Roberson (offensive foul),68,79
272,3,3:59.0,J. Teague makes 2-pt layup from 1 ft,,70,79
273,3,3:51.0,,J. Huestis misses 2-pt layup from 1 ft,70,79
274,3,3:51.0,,Offensive rebound by R. Westbrook,70,79
275,3,3:50.0,,R. Westbrook makes 2-pt layup at rim,70,81
276,3,3:38.0,J. Butler misses 3-pt jump shot from 24 ft,,70,81
277,3,3:36.0,,Defensive rebound by C. Anthony,70,81
278,3,3:26.0,,R. Westbrook misses 3-pt jump shot from 24 ft,70,81
279,3,3:23.0,Defensive rebound by K. Towns,,70,81
280,3,3:08.0,Shooting foul by J. Grant (drawn by K. Towns),,70,81
281,3,3:08.0,K. Towns makes free throw 1 of 2,,71,81
282,3,3:08.0,,T. Ferguson enters the game for A. Roberson,71,81
283,3,3:08.0,J. Crawford enters the game for A. Wiggins,,71,81
284,3,3:08.0,K. Towns makes free throw 2 of 2,,72,81
285,3,2:47.0,,R. Westbrook misses 3-pt jump shot from 25 ft,72,81
286,3,2:42.0,Defensive rebound by J. Teague,,72,81
287,3,2:32.0,J. Crawford misses 3-pt jump shot from 24 ft,,72,81
288,3,2:31.0,Offensive rebound by Team,,72,81
289,3,2:31.0,Minnesota full timeout,,72,81
290,3,2:31.0,,R. Felton enters the game for R. Westbrook,72,81
291,3,2:31.0,,P. Patterson enters the game for C. Anthony,72,81
292,3,2:31.0,,P. George enters the game for T. Ferguson,72,81
293,3,2:28.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by J. Teague),,75,81
294,3,2:11.0,,R. Felton makes 2-pt layup at rim,75,83
295,3,1:55.0,J. Crawford misses 3-pt jump shot from 24 ft,,75,83
296,3,1:52.0,,Defensive rebound by P. George,75,83
297,3,1:47.0,T. Jones enters the game for J. Teague,,75,83
298,3,1:47.0,G. Dieng enters the game for K. Towns,,75,83
299,3,1:33.0,,P. George makes 2-pt jump shot from 1 ft,75,85
300,3,1:14.0,G. Dieng makes 2-pt jump shot from 21 ft (assist by J. Crawford),,77,85
301,3,0:49.0,,Offensive foul by P. Patterson (drawn by T. Jones),77,85
302,3,0:49.0,,Turnover by P. Patterson (offensive foul),77,85
303,3,0:30.0,T. Gibson makes 2-pt layup from 1 ft (assist by J. Crawford),,79,85
304,3,0:06.0,,R. Felton misses 3-pt jump shot from 28 ft,79,85
305,3,0:06.0,,Offensive rebound by Team,79,85
306,3,0:06.0,,Turnover by Team (shot clock),79,85
307,3,0:06.0,K. Towns enters the game for G. Dieng,,79,85
308,3,0:06.0,,S. Adams enters the game for J. Grant,79,85
309,3,0:01.0,J. Crawford misses 3-pt jump shot from 31 ft,,79,85
310,3,0:01.0,Offensive rebound by Team,,79,85
311,4,11:48.0,,Turnover by R. Felton (lost ball; steal by K. Towns),79,85
312,4,11:44.0,T. Jones misses 2-pt layup from 1 ft (block by P. George),,79,85
313,4,11:41.0,,Defensive rebound by S. Adams,79,85
314,4,11:34.0,,P. George misses 2-pt layup from 1 ft,79,85
315,4,11:33.0,Defensive rebound by G. Dieng,,79,85
316,4,11:16.0,J. Crawford misses 2-pt jump shot from 12 ft,,79,85
317,4,11:13.0,Offensive rebound by G. Dieng,,79,85
318,4,11:12.0,G. Dieng misses 2-pt layup from 1 ft (block by P. George),,79,85
319,4,11:10.0,,Defensive rebound by P. Patterson,79,85
320,4,11:06.0,,S. Adams makes 2-pt dunk from 1 ft (assist by R. Felton),79,87
321,4,10:45.0,A. Wiggins misses 3-pt jump shot from 22 ft,,79,87
322,4,10:42.0,Offensive rebound by K. Towns,,79,87
323,4,10:30.0,J. Crawford misses 2-pt layup from 3 ft,,79,87
324,4,10:25.0,Offensive rebound by K. Towns,,79,87
325,4,10:25.0,K. Towns makes 2-pt layup at rim,,81,87
326,4,10:02.0,,S. Adams makes 2-pt hook shot from 5 ft (assist by P. George),81,89
327,4,9:43.0,Personal foul by J. Huestis (drawn by K. Towns),,81,89
328,4,9:31.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by T. Jones),,84,89
329,4,9:08.0,,P. George makes 3-pt jump shot from 25 ft (assist by P. Patterson),84,92
330,4,8:48.0,Turnover by J. Crawford (bad pass; steal by P. Patterson),,84,92
331,4,8:44.0,,P. George misses 2-pt layup from 3 ft (block by J. Crawford),84,92
332,4,8:42.0,Defensive rebound by A. Wiggins,,84,92
333,4,8:39.0,K. Towns makes 2-pt dunk at rim (assist by T. Jones),,86,92
334,4,8:20.0,,Shooting foul by T. Jones (drawn by S. Adams),86,92
335,4,8:20.0,,S. Adams makes free throw 1 of 2,86,93
336,4,8:20.0,,R. Westbrook enters the game for R. Felton,86,93
337,4,8:20.0,,A. Roberson enters the game for J. Huestis,86,93
338,4,8:20.0,J. Butler enters the game for T. Jones,,86,93
339,4,8:20.0,,S. Adams makes free throw 2 of 2,86,94
340,4,8:02.0,K. Towns misses 2-pt hook shot from 6 ft,,86,94
341,4,8:01.0,,Defensive rebound by P. Patterson,86,94
342,4,8:01.0,,Personal foul by K. Towns (drawn by S. Adams),86,94
343,4,7:48.0,,P. George makes 3-pt jump shot from 24 ft (assist by R. Westbrook),86,97
344,4,7:41.0,Minnesota full timeout,,86,97
345,4,7:41.0,T. Gibson enters the game for G. Dieng,,86,97
346,4,7:34.0,Shooting foul by S. Adams (drawn by J. Butler),,86,97
347,4,7:34.0,J. Butler makes free throw 1 of 2,,87,97
348,4,7:34.0,,J. Grant enters the game for S. Adams,87,97
349,4,7:34.0,,C. Anthony enters the game for P. Patterson,87,97
350,4,7:34.0,J. Butler makes free throw 2 of 2,,88,97
351,4,7:11.0,,J. Grant misses 2-pt dunk from 1 ft (block by K. Towns),88,97
352,4,7:08.0,Defensive rebound by J. Crawford,,88,97
353,4,7:05.0,Turnover by A. Wiggins (traveling),,88,97
354,4,6:49.0,,R. Westbrook misses 2-pt jump shot from 15 ft,88,97
355,4,6:47.0,Defensive rebound by K. Towns,,88,97
356,4,6:37.0,Turnover by J. Butler (bad pass),,88,97
357,4,6:25.0,,J. Grant makes 2-pt layup at rim (assist by R. Westbrook),88,99
358,4,6:08.0,J. Butler makes 2-pt jump shot from 9 ft,,90,99
359,4,5:45.0,,P. George misses 2-pt jump shot from 14 ft,90,99
360,4,5:40.0,,Offensive rebound by A. Roberson,90,99
361,4,5:27.0,,J. Grant makes 2-pt dunk from 1 ft (assist by R. Westbrook),90,101
362,4,5:26.0,Minnesota full timeout,,90,101
363,4,5:26.0,J. Teague enters the game for J. Crawford,,90,101
364,4,5:14.0,K. Towns makes 3-pt jump shot from 24 ft (assist by J. Teague),,93,101
365,4,4:58.0,,Offensive foul by A. Roberson (drawn by K. Towns),93,101
366,4,4:58.0,,Turnover by A. Roberson (offensive foul),93,101
367,4,4:44.0,A. Wiggins makes 3-pt jump shot from 22 ft (assist by J. Butler),,96,101
368,4,4:28.0,,Offensive foul by R. Westbrook (drawn by K. Towns),96,101
369,4,4:28.0,,Turnover by R. Westbrook (offensive foul),96,101
370,4,4:17.0,K. Towns makes 2-pt layup at rim (assist by J. Teague),,98,101
371,4,4:17.0,,Oklahoma City full timeout,98,101
372,4,4:17.0,,S. Adams enters the game for J. Grant,98,101
373,4,3:58.0,,R. Westbrook misses 3-pt jump shot from 25 ft,98,101
374,4,3:55.0,,Offensive rebound by Team,98,101
375,4,3:55.0,Loose ball foul by A. Wiggins (drawn by S. Adams),,98,101
376,4,3:47.0,,P. George misses 2-pt layup from 1 ft,98,101
377,4,3:46.0,Defensive rebound by J. Teague,,98,101
378,4,3:23.0,Turnover by J. Teague (step out of bounds),,98,101
379,4,3:04.0,,C. Anthony misses 3-pt jump shot from 25 ft,98,101
380,4,3:02.0,,Offensive rebound by S. Adams,98,101
381,4,2:47.0,,Turnover by R. Westbrook (lost ball; steal by J. Butler),98,101
382,4,2:47.0,Personal foul by R. Westbrook (drawn by J. Teague),,98,101
383,4,2:33.0,J. Teague misses 3-pt jump shot from 25 ft,,98,101
384,4,2:28.0,,Defensive rebound by A. Roberson,98,101
385,4,2:07.0,,R. Westbrook makes 2-pt layup from 3 ft,98,103
