,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
136,2,7:53.0,O. Porter makes 2-pt dunk from 1 ft (assist by J. Meeks),,35,47
137,2,7:53.0,,New York full timeout,35,47
138,2,7:53.0,,T. Hardaway enters the game for L. Thomas,35,47
139,2,7:41.0,,M. Beasley misses 2-pt layup from 1 ft,35,47
140,2,7:39.0,,Offensive rebound by K. O'Quinn,35,47
141,2,7:39.0,,K. O'Quinn makes 2-pt dunk at rim,35,49
142,2,7:28.0,K. Oubre misses 3-pt jump shot from 25 ft,,35,49
143,2,7:26.0,,Defensive rebound by T. Hardaway,35,49
144,2,7:14.0,,M. Beasley misses 2-pt jump shot from 9 ft,35,49
145,2,7:12.0,Defensive rebound by J. Meeks,,35,49
146,2,7:03.0,I. Mahinmi makes 2-pt layup at rim (assist by O. Porter),,37,49
147,2,6:52.0,,Shooting foul by K. Oubre (drawn by E. Mudiay),37,49
148,2,6:52.0,,E. Freedom enters the game for K. O'Quinn,37,49
149,2,6:52.0,B. Beal enters the game for J. Meeks,,37,49
150,2,6:52.0,M. Morris enters the game for M. Scott,,37,49
151,2,6:52.0,,E. Mudiay makes free throw 1 of 2,37,50
152,2,6:52.0,,E. Mudiay makes free throw 2 of 2,37,51
153,2,6:38.0,O. Porter makes 2-pt jump shot from 18 ft,,39,51
154,2,6:21.0,,M. Beasley misses 2-pt jump shot from 20 ft,39,51
155,2,6:19.0,Defensive rebound by K. Oubre,,39,51
156,2,6:08.0,,J. Jack enters the game for E. Mudiay,39,51
157,2,6:04.0,M. Morris misses 2-pt jump shot from 19 ft,,39,51
158,2,6:02.0,,Defensive rebound by E. Freedom,39,51
159,2,5:48.0,,T. Hardaway makes 2-pt jump shot from 22 ft (assist by E. Freedom),39,53
160,2,5:33.0,O. Porter misses 2-pt jump shot from 12 ft,,39,53
161,2,5:31.0,Offensive rebound by I. Mahinmi,,39,53
162,2,5:29.0,I. Mahinmi makes 2-pt layup from 7 ft,,41,53
163,2,5:20.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by E. Freedom),41,56
164,2,5:03.0,Turnover by I. Mahinmi (bad pass; steal by T. Hardaway),,41,56
165,2,4:59.0,,C. Lee makes 2-pt layup at rim (assist by E. Freedom),41,58
166,2,4:58.0,Washington full timeout,,41,58
167,2,4:58.0,T. Satoranský enters the game for K. Oubre,,41,58
168,2,4:47.0,O. Porter misses 3-pt jump shot from 25 ft,,41,58
169,2,4:45.0,,Defensive rebound by M. Beasley,41,58
170,2,4:38.0,,T. Hardaway makes 2-pt dunk at rim (assist by J. Jack),41,60
171,2,4:24.0,Turnover by I. Mahinmi (lost ball; steal by J. Jack),,41,60
172,2,4:23.0,,Personal foul by I. Mahinmi (drawn by J. Jack),41,60
173,2,4:23.0,M. Gortat enters the game for I. Mahinmi,,41,60
174,2,4:06.0,,T. Hardaway makes 3-pt jump shot from 26 ft,41,63
175,2,3:40.0,M. Morris misses 2-pt jump shot from 20 ft,,41,63
176,2,3:38.0,,Defensive rebound by T. Hardaway,41,63
177,2,3:31.0,,T. Hardaway makes 3-pt jump shot from 27 ft,41,66
178,2,3:08.0,O. Porter misses 2-pt jump shot from 14 ft,,41,66
179,2,3:07.0,,Defensive rebound by E. Freedom,41,66
180,2,2:56.0,,T. Hardaway makes 2-pt jump shot from 13 ft,41,68
181,2,2:34.0,M. Morris makes 2-pt jump shot from 7 ft (assist by T. Satoranský),,43,68
182,2,2:18.0,,Personal foul by B. Beal (drawn by T. Hardaway),43,68
183,2,2:12.0,,T. Hardaway misses 3-pt jump shot from 26 ft,43,68
184,2,2:10.0,Defensive rebound by M. Morris,,43,68
185,2,2:03.0,B. Beal makes 3-pt jump shot from 25 ft,,46,68
186,2,1:48.0,,Turnover by J. Jack (bad pass; steal by B. Beal),46,68
187,2,1:45.0,B. Beal makes 2-pt dunk from 1 ft (assist by M. Morris),,48,68
188,2,1:45.0,,New York full timeout,48,68
189,2,1:33.0,,M. Beasley makes 2-pt layup from 1 ft (assist by C. Lee),48,70
190,2,1:12.0,Turnover by M. Morris (traveling),,48,70
191,2,0:57.0,,E. Freedom makes 2-pt dunk from 1 ft,48,72
192,2,0:47.0,B. Beal misses 3-pt jump shot from 26 ft,,48,72
193,2,0:46.0,Offensive rebound by M. Gortat,,48,72
194,2,0:46.0,M. Gortat misses 2-pt dunk at rim,,48,72
195,2,0:41.0,,Defensive rebound by E. Freedom,48,72
196,2,0:29.0,,E. Freedom misses 2-pt hook shot from 7 ft,48,72
197,2,0:29.0,Defensive rebound by M. Morris,,48,72
198,2,0:08.0,B. Beal makes 2-pt layup at rim,,50,72
199,2,0:08.0,Shooting foul by E. Freedom (drawn by B. Beal),,50,72
200,2,0:08.0,B. Beal makes free throw 1 of 1,,51,72
201,2,0:01.0,,C. Lee misses 2-pt layup from 1 ft,51,72
202,2,0:01.0,Defensive rebound by M. Morris,,51,72
203,2,0:00.0,M. Morris misses 3-pt jump shot from 60 ft,,51,72
204,2,0:00.0,Offensive rebound by Team,,51,72
205,3,11:52.0,,Shooting foul by M. Gortat (drawn by E. Freedom),51,72
206,3,11:52.0,,E. Freedom makes free throw 1 of 2,51,73
207,3,11:52.0,,E. Freedom misses free throw 2 of 2,51,73
208,3,11:50.0,Defensive rebound by M. Gortat,,51,73
209,3,11:38.0,M. Morris misses 2-pt jump shot from 10 ft,,51,73
210,3,11:35.0,,Defensive rebound by C. Lee,51,73
211,3,11:30.0,,T. Hardaway misses 3-pt jump shot from 22 ft (block by O. Porter),51,73
212,3,11:29.0,,Offensive rebound by Team,51,73
213,3,11:25.0,,M. Beasley misses 2-pt layup from 3 ft,51,73
214,3,11:23.0,Defensive rebound by M. Gortat,,51,73
215,3,11:13.0,M. Morris makes 2-pt jump shot from 18 ft (assist by T. Satoranský),,53,73
216,3,10:54.0,,M. Beasley misses 2-pt jump shot from 19 ft,53,73
217,3,10:52.0,Defensive rebound by T. Satoranský,,53,73
218,3,10:47.0,T. Satoranský makes 2-pt jump shot from 5 ft,,55,73
219,3,10:27.0,,E. Freedom misses 2-pt dunk from 1 ft,55,73
220,3,10:25.0,Defensive rebound by B. Beal,,55,73
221,3,10:08.0,O. Porter makes 2-pt jump shot from 18 ft (assist by M. Morris),,57,73
222,3,9:50.0,,J. Jack misses 2-pt jump shot from 20 ft,57,73
223,3,9:48.0,Defensive rebound by B. Beal,,57,73
224,3,9:41.0,T. Satoranský makes 3-pt jump shot from 26 ft (assist by B. Beal),,60,73
225,3,9:41.0,,New York full timeout,60,73
226,3,9:29.0,,T. Hardaway makes 2-pt jump shot from 14 ft (assist by E. Freedom),60,75
227,3,9:11.0,M. Morris misses 2-pt jump shot from 15 ft,,60,75
228,3,9:10.0,Offensive rebound by Team,,60,75
229,3,9:10.0,,Loose ball foul by C. Lee (drawn by M. Gortat),60,75
230,3,8:53.0,M. Gortat makes 2-pt dunk at rim (assist by M. Morris),,62,75
231,3,8:39.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by E. Freedom),62,78
232,3,8:18.0,M. Gortat makes 2-pt jump shot from 15 ft (assist by T. Satoranský),,64,78
233,3,8:08.0,,Personal foul by M. Gortat (drawn by E. Freedom),64,78
234,3,8:01.0,,E. Freedom misses 2-pt jump shot from 16 ft,64,78
235,3,7:59.0,Defensive rebound by M. Morris,,64,78
236,3,7:47.0,M. Morris makes 2-pt jump shot from 9 ft,,66,78
237,3,7:30.0,,E. Freedom makes 2-pt layup at rim (assist by J. Jack),66,80
238,3,7:13.0,M. Gortat makes 2-pt layup at rim (assist by T. Satoranský),,68,80
239,3,6:58.0,,C. Lee misses 3-pt jump shot from 23 ft,68,80
240,3,6:56.0,,Offensive rebound by E. Freedom,68,80
241,3,6:56.0,,Shooting foul by M. Morris (drawn by E. Freedom),68,80
242,3,6:56.0,,E. Freedom makes free throw 1 of 2,68,81
243,3,6:56.0,,E. Freedom misses free throw 2 of 2,68,81
244,3,6:54.0,Defensive rebound by M. Morris,,68,81
245,3,6:38.0,B. Beal makes 3-pt jump shot from 25 ft,,71,81
246,3,6:24.0,,T. Hardaway misses 2-pt jump shot from 21 ft (block by B. Beal),71,81
247,3,6:24.0,,Offensive rebound by Team,71,81
248,3,6:20.0,,Personal foul by B. Beal (drawn by T. Hardaway),71,81
249,3,6:05.0,,J. Jack misses 2-pt jump shot from 21 ft,71,81
250,3,6:03.0,Defensive rebound by M. Morris,,71,81
251,3,5:53.0,B. Beal makes 2-pt layup from 1 ft (assist by M. Gortat),,73,81
252,3,5:41.0,,J. Jack misses 2-pt layup from 1 ft (block by T. Satoranský),73,81
253,3,5:39.0,Defensive rebound by B. Beal,,73,81
254,3,5:38.0,O. Porter makes 2-pt dunk from 1 ft (assist by B. Beal),,75,81
255,3,5:36.0,,New York full timeout,75,81
256,3,5:36.0,,F. Ntilikina enters the game for C. Lee,75,81
257,3,5:36.0,,K. O'Quinn enters the game for E. Freedom,75,81
258,3,5:26.0,,T. Hardaway misses 2-pt layup from 1 ft (block by T. Satoranský),75,81
259,3,5:24.0,Defensive rebound by M. Morris,,75,81
260,3,5:16.0,B. Beal makes 2-pt jump shot from 11 ft,,77,81
261,3,5:01.0,,F. Ntilikina makes 2-pt layup from 1 ft,77,83
262,3,4:42.0,M. Morris makes 2-pt jump shot from 20 ft,,79,83
263,3,4:19.0,,M. Beasley misses 2-pt jump shot from 18 ft,79,83
264,3,4:17.0,Defensive rebound by O. Porter,,79,83
265,3,4:11.0,O. Porter makes 2-pt layup from 1 ft (assist by T. Satoranský),,81,83
266,3,3:46.0,,M. Beasley misses 2-pt layup from 6 ft,81,83
267,3,3:44.0,Defensive rebound by O. Porter,,81,83
268,3,3:42.0,Personal take foul by F. Ntilikina (drawn by O. Porter),,81,83
269,3,3:42.0,,L. Thomas enters the game for M. Beasley,81,83
270,3,3:42.0,,E. Mudiay enters the game for J. Jack,81,83
271,3,3:32.0,B. Beal makes 2-pt layup at rim,,83,83
272,3,3:13.0,,E. Mudiay misses 2-pt layup from 3 ft,83,83
273,3,3:11.0,Defensive rebound by M. Gortat,,83,83
274,3,3:08.0,B. Beal makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,86,83
275,3,3:06.0,,New York full timeout,86,83
276,3,2:59.0,,Personal foul by T. Satoranský (drawn by F. Ntilikina),86,83
277,3,2:59.0,,F. Ntilikina makes free throw 1 of 2,86,84
278,3,2:59.0,,F. Ntilikina misses free throw 2 of 2,86,84
279,3,2:57.0,Defensive rebound by M. Gortat,,86,84
280,3,2:46.0,Turnover by T. Satoranský (bad pass; steal by F. Ntilikina),,86,84
281,3,2:38.0,,L. Thomas makes 3-pt jump shot from 25 ft (assist by E. Mudiay),86,87
282,3,2:19.0,Turnover by B. Beal (bad pass; steal by F. Ntilikina),,86,87
283,3,2:12.0,,T. Hardaway misses 2-pt layup from 2 ft,86,87
284,3,2:10.0,Defensive rebound by M. Gortat,,86,87
285,3,2:02.0,B. Beal misses 3-pt jump shot from 28 ft,,86,87
286,3,2:00.0,,Defensive rebound by Team,86,87
287,3,2:00.0,K. Oubre enters the game for O. Porter,,86,87
288,3,2:00.0,I. Mahinmi enters the game for M. Gortat,,86,87
289,3,1:43.0,,T. Hardaway misses 2-pt layup from 1 ft (block by I. Mahinmi),86,87
290,3,1:41.0,Defensive rebound by K. Oubre,,86,87
291,3,1:22.0,M. Morris makes 3-pt jump shot from 23 ft (assist by B. Beal),,89,87
292,3,1:00.0,,E. Mudiay misses 2-pt jump shot from 9 ft,89,87
293,3,0:58.0,Defensive rebound by I. Mahinmi,,89,87
294,3,0:53.0,Shooting foul by F. Ntilikina (drawn by I. Mahinmi),,89,87
295,3,0:53.0,,C. Lee enters the game for T. Hardaway,89,87
296,3,0:53.0,I. Mahinmi misses free throw 1 of 2,,89,87
297,3,0:53.0,Offensive rebound by Team,,89,87
298,3,0:53.0,I. Mahinmi makes free throw 2 of 2,,90,87
299,3,0:34.0,,L. Thomas misses 2-pt jump shot from 17 ft,90,87
300,3,0:32.0,Defensive rebound by I. Mahinmi,,90,87
301,3,0:09.0,I. Mahinmi misses 2-pt jump shot from 11 ft,,90,87
302,3,0:08.0,Offensive rebound by Team,,90,87
303,3,0:08.0,Turnover by Team (shot clock),,90,87
304,3,0:08.0,O. Porter enters the game for I. Mahinmi,,90,87
305,3,0:02.0,,E. Mudiay misses 2-pt layup from 6 ft,90,87
306,3,0:01.0,Defensive rebound by T. Satoranský,,90,87
307,4,11:50.0,T. Satoranský misses 2-pt hook shot from 4 ft,,90,87
308,4,11:48.0,,Defensive rebound by E. Mudiay,90,87
309,4,11:28.0,,E. Freedom misses 2-pt jump shot from 16 ft,90,87
310,4,11:26.0,,Offensive rebound by M. Beasley,90,87
311,4,11:23.0,,E. Mudiay misses 2-pt layup from 1 ft,90,87
312,4,11:22.0,,Offensive rebound by E. Mudiay,90,87
313,4,11:07.0,,M. Beasley misses 2-pt layup from 4 ft,90,87
314,4,11:05.0,Defensive rebound by T. Satoranský,,90,87
315,4,10:52.0,M. Scott misses 3-pt jump shot from 24 ft,,90,87
316,4,10:50.0,,Defensive rebound by L. Thomas,90,87
317,4,10:43.0,,C. Lee makes 2-pt jump shot from 18 ft (assist by M. Beasley),90,89
318,4,10:26.0,Turnover by I. Mahinmi (bad pass),,90,89
319,4,10:26.0,J. Meeks enters the game for T. Satoranský,,90,89
320,4,10:09.0,,L. Thomas makes 3-pt jump shot from 22 ft (assist by E. Mudiay),90,92
321,4,9:53.0,M. Scott makes 3-pt jump shot from 26 ft (assist by B. Beal),,93,92
322,4,9:41.0,,C. Lee makes 2-pt jump shot from 13 ft,93,94
323,4,9:27.0,Shooting foul by E. Freedom (drawn by I. Mahinmi),,93,94
324,4,9:27.0,I. Mahinmi makes free throw 1 of 2,,94,94
325,4,9:27.0,I. Mahinmi makes free throw 2 of 2,,95,94
326,4,9:18.0,,Turnover by E. Mudiay (traveling),95,94
327,4,9:08.0,J. Meeks makes 2-pt jump shot from 12 ft (assist by B. Beal),,97,94
328,4,8:51.0,,Personal foul by I. Mahinmi (drawn by C. Lee),97,94
329,4,8:51.0,,T. Hardaway enters the game for L. Thomas,97,94
330,4,8:42.0,,E. Freedom makes 2-pt dunk from 1 ft (assist by M. Beasley),97,96
331,4,8:42.0,,Shooting foul by I. Mahinmi (drawn by E. Freedom),97,96
332,4,8:42.0,,E. Freedom makes free throw 1 of 1,97,97
333,4,8:30.0,Offensive foul by M. Scott (drawn by T. Hardaway),,97,97
334,4,8:30.0,Turnover by M. Scott (offensive foul),,97,97
335,4,8:18.0,,M. Beasley misses 2-pt jump shot from 16 ft,97,97
336,4,8:16.0,Defensive rebound by K. Oubre,,97,97
337,4,8:07.0,K. Oubre makes 2-pt jump shot from 19 ft,,99,97
338,4,7:55.0,,T. Hardaway misses 3-pt jump shot from 25 ft,99,97
339,4,7:53.0,,Offensive rebound by E. Freedom,99,97
340,4,7:53.0,,E. Freedom makes 2-pt dunk at rim,99,99
341,4,7:38.0,B. Beal makes 2-pt layup from 1 ft,,101,99
342,4,7:30.0,,C. Lee misses 3-pt jump shot from 24 ft,101,99
343,4,7:28.0,Defensive rebound by J. Meeks,,101,99
344,4,7:22.0,K. Oubre misses 3-pt jump shot from 23 ft,,101,99
345,4,7:20.0,,Defensive rebound by E. Freedom,101,99
346,4,7:12.0,,E. Mudiay makes 2-pt layup from 1 ft,101,101
347,4,7:12.0,Washington full timeout,,101,101
348,4,7:12.0,O. Porter enters the game for M. Scott,,101,101
349,4,7:01.0,Turnover by B. Beal (lost ball; steal by T. Hardaway),,101,101
350,4,6:46.0,Offensive charge foul by M. Beasley (drawn by K. Oubre),,101,101
351,4,6:46.0,,Turnover by M. Beasley (offensive foul),101,101
352,4,6:41.0,Personal foul by C. Lee (drawn by J. Meeks),,101,101
353,4,6:27.0,O. Porter makes 2-pt jump shot from 20 ft (assist by B. Beal),,103,101
354,4,6:04.0,,M. Beasley misses 2-pt layup from 1 ft (block by I. Mahinmi),103,101
355,4,6:04.0,Defensive rebound by O. Porter,,103,101
356,4,5:56.0,K. Oubre misses 3-pt jump shot from 25 ft,,103,101
357,4,5:54.0,,Defensive rebound by E. Freedom,103,101
358,4,5:45.0,,E. Mudiay misses 3-pt jump shot from 25 ft,103,101
359,4,5:43.0,Defensive rebound by B. Beal,,103,101
360,4,5:32.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by J. Meeks),,105,101
361,4,5:14.0,,C. Lee misses 2-pt jump shot from 12 ft,105,101
362,4,5:13.0,,Offensive rebound by E. Freedom,105,101
363,4,5:13.0,,E. Freedom makes 2-pt layup at rim,105,103
364,4,5:13.0,,Shooting foul by I. Mahinmi (drawn by E. Freedom),105,103
365,4,5:13.0,,J. Jack enters the game for E. Mudiay,105,103
366,4,5:13.0,T. Satoranský enters the game for J. Meeks,,105,103
367,4,5:13.0,,E. Freedom makes free throw 1 of 1,105,104
368,4,4:58.0,O. Porter misses 2-pt jump shot from 12 ft,,105,104
369,4,4:58.0,Offensive rebound by O. Porter,,105,104
370,4,4:52.0,O. Porter makes 2-pt layup from 1 ft (assist by K. Oubre),,107,104
371,4,4:52.0,Shooting foul by E. Freedom (drawn by O. Porter),,107,104
372,4,4:52.0,O. Porter makes free throw 1 of 1,,108,104
373,4,4:39.0,,M. Beasley misses 2-pt layup from 3 ft,108,104
374,4,4:37.0,,Offensive rebound by E. Freedom,108,104
375,4,4:34.0,,E. Freedom misses 2-pt dunk at rim,108,104
376,4,4:33.0,,Offensive rebound by M. Beasley,108,104
377,4,4:32.0,,M. Beasley misses 2-pt layup from 4 ft,108,104
378,4,4:32.0,Defensive rebound by O. Porter,,108,104
