,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BROOKLYN_ACTION,WASHINGTON_SCORE,BROOKLYN_SCORE
194,2,2:51.0,,Defensive rebound by D. Carroll,43,42
195,2,2:48.0,,Shooting foul by O. Porter (drawn by D. Carroll),43,42
196,2,2:48.0,Washington full timeout,,43,42
197,2,2:48.0,,D. Carroll misses free throw 1 of 2,43,42
198,2,2:48.0,,Offensive rebound by Team,43,42
199,2,2:48.0,,D. Carroll makes free throw 2 of 2,43,43
200,2,2:32.0,B. Beal misses 2-pt jump shot from 11 ft,,43,43
201,2,2:29.0,,Defensive rebound by R. Hollis-Jefferson,43,43
202,2,2:22.0,,R. Hollis-Jefferson misses 2-pt layup from 4 ft,43,43
203,2,2:20.0,Defensive rebound by O. Porter,,43,43
204,2,2:18.0,B. Beal makes 2-pt dunk at rim (assist by O. Porter),,45,43
205,2,2:08.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,45,43
206,2,2:05.0,,Offensive rebound by S. Dinwiddie,45,43
207,2,1:57.0,,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),45,45
208,2,1:42.0,O. Porter misses 3-pt jump shot from 25 ft,,45,45
209,2,1:39.0,Offensive rebound by M. Gortat,,45,45
210,2,1:37.0,O. Porter makes 2-pt dunk at rim (assist by M. Gortat),,47,45
211,2,1:18.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),47,48
212,2,1:01.0,M. Morris misses 2-pt jump shot from 6 ft (block by J. Allen),,47,48
213,2,1:00.0,,Defensive rebound by D. Carroll,47,48
214,2,0:56.0,,R. Hollis-Jefferson makes 2-pt dunk from 2 ft (assist by D. Carroll),47,50
215,2,0:45.0,B. Beal misses 3-pt jump shot from 25 ft,,47,50
216,2,0:42.0,,Defensive rebound by J. Harris,47,50
217,2,0:33.0,,R. Hollis-Jefferson misses 2-pt hook shot from 3 ft,47,50
218,2,0:33.0,Defensive rebound by Team,,47,50
219,2,0:17.0,B. Beal makes 2-pt jump shot from 10 ft,,49,50
220,2,0:07.0,,Shooting foul by B. Beal (drawn by S. Dinwiddie),49,50
221,2,0:07.0,,S. Dinwiddie misses free throw 1 of 2,49,50
222,2,0:07.0,,Offensive rebound by Team,49,50
223,2,0:07.0,,S. Dinwiddie makes free throw 2 of 2,49,51
224,2,0:02.0,B. Beal makes 2-pt layup from 2 ft (assist by M. Gortat),,51,51
225,2,0:01.0,,S. Dinwiddie misses 3-pt jump shot from 44 ft,51,51
226,2,0:00.0,Defensive rebound by Team,,51,51
227,3,11:45.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by S. Dinwiddie),51,53
228,3,11:45.0,,Shooting foul by M. Morris (drawn by R. Hollis-Jefferson),51,53
229,3,11:45.0,,R. Hollis-Jefferson makes free throw 1 of 1,51,54
230,3,11:34.0,M. Morris makes 2-pt jump shot from 13 ft,,53,54
231,3,11:10.0,Offensive charge foul by D. Carroll (drawn by M. Gortat),,53,54
232,3,11:10.0,,Turnover by D. Carroll (offensive foul),53,54
233,3,11:02.0,M. Gortat misses 2-pt layup from 3 ft,,53,54
234,3,11:00.0,,Defensive rebound by T. Zeller,53,54
235,3,10:55.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),53,57
236,3,10:33.0,B. Beal misses 2-pt jump shot from 22 ft,,53,57
237,3,10:31.0,,Defensive rebound by D. Carroll,53,57
238,3,10:23.0,,R. Hollis-Jefferson makes 2-pt jump shot from 13 ft,53,59
239,3,10:04.0,B. Beal misses 2-pt jump shot from 8 ft,,53,59
240,3,10:02.0,,Defensive rebound by T. Zeller,53,59
241,3,9:53.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,53,59
242,3,9:53.0,Defensive rebound by Team,,53,59
243,3,9:53.0,,Loose ball foul by T. Zeller (drawn by M. Gortat),53,59
244,3,9:31.0,M. Morris misses 2-pt jump shot from 14 ft,,53,59
245,3,9:28.0,,Defensive rebound by T. Zeller,53,59
246,3,9:16.0,,T. Zeller makes 2-pt layup from 2 ft (assist by A. Crabbe),53,61
247,3,9:16.0,Washington full timeout,,53,61
248,3,9:07.0,Offensive foul by M. Morris (drawn by R. Hollis-Jefferson),,53,61
249,3,9:07.0,Turnover by M. Morris (offensive foul),,53,61
250,3,8:52.0,,T. Zeller makes 2-pt jump shot from 3 ft (assist by S. Dinwiddie),53,63
251,3,8:37.0,B. Beal misses 3-pt jump shot from 27 ft,,53,63
252,3,8:34.0,,Defensive rebound by D. Carroll,53,63
253,3,8:27.0,,T. Zeller makes 2-pt layup from 2 ft (assist by S. Dinwiddie),53,65
254,3,8:02.0,M. Morris makes 2-pt jump shot from 19 ft (assist by T. Frazier),,55,65
255,3,7:41.0,,A. Crabbe misses 3-pt jump shot from 26 ft,55,65
256,3,7:39.0,Defensive rebound by T. Frazier,,55,65
257,3,7:35.0,O. Porter makes 3-pt jump shot from 27 ft (assist by T. Frazier),,58,65
258,3,7:10.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),58,68
259,3,6:52.0,O. Porter misses 3-pt jump shot from 25 ft,,58,68
260,3,6:49.0,,Defensive rebound by S. Dinwiddie,58,68
261,3,6:45.0,,D. Carroll misses 2-pt layup from 2 ft,58,68
262,3,6:42.0,Defensive rebound by T. Frazier,,58,68
263,3,6:35.0,B. Beal misses 2-pt jump shot from 16 ft (block by S. Dinwiddie),,58,68
264,3,6:32.0,,Defensive rebound by R. Hollis-Jefferson,58,68
265,3,6:26.0,,A. Crabbe misses 3-pt jump shot from 27 ft,58,68
266,3,6:23.0,,Offensive rebound by Team,58,68
267,3,6:23.0,,J. Harris enters the game for A. Crabbe,58,68
268,3,6:23.0,,J. Allen enters the game for T. Zeller,58,68
269,3,6:23.0,K. Oubre enters the game for M. Morris,,58,68
270,3,6:23.0,J. Smith enters the game for M. Gortat,,58,68
271,3,6:04.0,,J. Allen makes 2-pt dunk from 1 ft (assist by R. Hollis-Jefferson),58,70
272,3,5:50.0,B. Beal misses 2-pt jump shot from 21 ft,,58,70
273,3,5:46.0,,Defensive rebound by R. Hollis-Jefferson,58,70
274,3,5:42.0,,Shooting foul by T. Frazier (drawn by R. Hollis-Jefferson),58,70
275,3,5:42.0,,R. Hollis-Jefferson makes free throw 1 of 2,58,71
276,3,5:42.0,T. Satoranský enters the game for T. Frazier,,58,71
277,3,5:42.0,,R. Hollis-Jefferson makes free throw 2 of 2,58,72
278,3,5:21.0,O. Porter misses 2-pt jump shot from 13 ft,,58,72
279,3,5:19.0,,Defensive rebound by Team,58,72
280,3,5:19.0,,C. LeVert enters the game for D. Carroll,58,72
281,3,5:06.0,,J. Harris misses 3-pt jump shot from 26 ft,58,72
282,3,5:03.0,Defensive rebound by K. Oubre,,58,72
283,3,4:55.0,K. Oubre misses 2-pt layup from 4 ft (block by R. Hollis-Jefferson),,58,72
284,3,4:55.0,Offensive rebound by Team,,58,72
285,3,4:49.0,O. Porter makes 2-pt hook shot from 5 ft (assist by B. Beal),,60,72
286,3,4:32.0,,S. Dinwiddie makes 2-pt jump shot from 11 ft,60,74
287,3,4:20.0,Shooting foul by C. LeVert (drawn by B. Beal),,60,74
288,3,4:20.0,B. Beal makes free throw 1 of 3,,61,74
289,3,4:20.0,B. Beal makes free throw 2 of 3,,62,74
290,3,4:20.0,,Q. Acy enters the game for R. Hollis-Jefferson,62,74
291,3,4:20.0,J. Meeks enters the game for O. Porter,,62,74
292,3,4:20.0,B. Beal makes free throw 3 of 3,,63,74
293,3,4:00.0,,J. Harris misses 3-pt jump shot from 24 ft,63,74
294,3,3:55.0,Defensive rebound by J. Smith,,63,74
295,3,3:48.0,T. Satoranský makes 3-pt jump shot from 22 ft (assist by B. Beal),,66,74
296,3,3:48.0,,Brooklyn full timeout,66,74
297,3,3:48.0,,A. Crabbe enters the game for S. Dinwiddie,66,74
298,3,3:31.0,,A. Crabbe misses 3-pt jump shot from 25 ft,66,74
299,3,3:27.0,Defensive rebound by J. Meeks,,66,74
300,3,3:09.0,B. Beal makes 2-pt jump shot from 15 ft,,68,74
301,3,2:59.0,,J. Allen misses 2-pt layup from 1 ft,68,74
302,3,2:58.0,,Offensive rebound by J. Allen,68,74
303,3,2:58.0,,Shooting foul by J. Smith (drawn by J. Allen),68,74
304,3,2:58.0,,J. Allen makes free throw 1 of 2,68,75
305,3,2:58.0,,J. Allen makes free throw 2 of 2,68,76
306,3,2:45.0,B. Beal misses 2-pt layup from 3 ft,,68,76
307,3,2:44.0,Offensive rebound by J. Smith,,68,76
308,3,2:43.0,J. Smith makes 2-pt layup at rim,,70,76
309,3,2:38.0,,Turnover by J. Harris (bad pass; steal by B. Beal),70,76
310,3,2:37.0,B. Beal makes 2-pt layup from 1 ft,,72,76
311,3,2:19.0,,Q. Acy misses 3-pt jump shot from 26 ft,72,76
312,3,2:19.0,Defensive rebound by K. Oubre,,72,76
313,3,2:12.0,K. Oubre makes 2-pt layup from 1 ft,,74,76
314,3,1:48.0,,A. Crabbe misses 2-pt layup from 3 ft,74,76
315,3,1:46.0,,Offensive rebound by J. Allen,74,76
316,3,1:46.0,,J. Allen misses 2-pt layup at rim,74,76
317,3,1:46.0,,Offensive rebound by Team,74,76
318,3,1:36.0,,J. Allen makes 2-pt dunk at rim (assist by C. LeVert),74,78
319,3,1:16.0,J. Smith makes 2-pt jump shot from 21 ft (assist by T. Satoranský),,76,78
320,3,1:01.0,,Shooting foul by B. Beal (drawn by J. Allen),76,78
321,3,1:01.0,,J. Allen makes free throw 1 of 2,76,79
322,3,1:01.0,,J. Allen misses free throw 2 of 2,76,79
323,3,0:58.0,Defensive rebound by J. Meeks,,76,79
324,3,0:47.0,J. Meeks misses 3-pt jump shot from 26 ft,,76,79
325,3,0:44.0,,Defensive rebound by A. Crabbe,76,79
326,3,0:38.0,,Turnover by C. LeVert (bad pass; steal by J. Smith),76,79
327,3,0:33.0,B. Beal misses 3-pt jump shot from 27 ft,,76,79
328,3,0:30.0,,Defensive rebound by Q. Acy,76,79
329,3,0:17.0,,Turnover by C. LeVert (lost ball; steal by K. Oubre),76,79
330,3,0:17.0,,Loose ball foul by C. LeVert (drawn by K. Oubre),76,79
331,3,0:17.0,,S. Dinwiddie enters the game for C. LeVert,76,79
332,3,0:01.0,Shooting foul by Q. Acy (drawn by T. Satoranský),,76,79
333,3,0:01.0,T. Satoranský makes free throw 1 of 2,,77,79
334,3,0:01.0,M. Scott enters the game for B. Beal,,77,79
335,3,0:01.0,T. Satoranský makes free throw 2 of 2,,78,79
336,4,11:48.0,J. Smith makes 2-pt jump shot from 19 ft (assist by J. Meeks),,80,79
337,4,11:36.0,,A. Crabbe misses 3-pt jump shot from 26 ft,80,79
338,4,11:32.0,Defensive rebound by K. Oubre,,80,79
339,4,11:20.0,T. Satoranský misses 2-pt jump shot from 17 ft,,80,79
340,4,11:17.0,,Defensive rebound by A. Crabbe,80,79
341,4,10:59.0,,T. Zeller misses 3-pt jump shot from 26 ft,80,79
342,4,10:56.0,Defensive rebound by Team,,80,79
343,4,10:41.0,Shooting foul by J. Harris (drawn by K. Oubre),,80,79
344,4,10:41.0,K. Oubre makes free throw 1 of 2,,81,79
345,4,10:41.0,K. Oubre makes free throw 2 of 2,,82,79
346,4,10:29.0,,T. Zeller makes 2-pt dunk at rim (assist by C. LeVert),82,81
347,4,10:18.0,J. Meeks misses 2-pt jump shot from 19 ft,,82,81
348,4,10:14.0,,Defensive rebound by Q. Acy,82,81
349,4,10:08.0,,Personal foul by T. Satoranský (drawn by Q. Acy),82,81
350,4,10:01.0,,C. LeVert makes 2-pt layup from 2 ft,82,83
351,4,9:44.0,M. Scott misses 3-pt jump shot from 25 ft,,82,83
352,4,9:41.0,,Defensive rebound by T. Zeller,82,83
353,4,9:35.0,,T. Zeller makes 2-pt layup at rim (assist by C. LeVert),82,85
354,4,9:35.0,,Shooting foul by M. Scott (drawn by T. Zeller),82,85
355,4,9:35.0,,T. Zeller makes free throw 1 of 1,82,86
356,4,9:23.0,J. Smith misses 2-pt jump shot from 20 ft,,82,86
357,4,9:18.0,,Defensive rebound by J. Harris,82,86
358,4,9:16.0,,A. Crabbe misses 3-pt jump shot from 25 ft,82,86
359,4,9:14.0,,Offensive rebound by A. Crabbe,82,86
360,4,9:05.0,,C. LeVert makes 3-pt jump shot from 25 ft,82,89
361,4,9:03.0,Washington full timeout,,82,89
362,4,8:54.0,J. Meeks misses 2-pt jump shot from 22 ft,,82,89
363,4,8:50.0,,Defensive rebound by T. Zeller,82,89
364,4,8:44.0,,Turnover by T. Zeller (lost ball; steal by J. Meeks),82,89
365,4,8:29.0,J. Smith makes 2-pt jump shot from 4 ft (assist by T. Satoranský),,84,89
366,4,8:29.0,Shooting foul by A. Crabbe (drawn by J. Smith),,84,89
367,4,8:29.0,J. Smith makes free throw 1 of 1,,85,89
368,4,8:15.0,,Q. Acy misses 2-pt dunk from 1 ft (block by K. Oubre),85,89
369,4,8:15.0,,Offensive rebound by Team,85,89
370,4,8:15.0,Loose ball foul by J. Smith (drawn by Q. Acy),,85,89
371,4,8:09.0,,Personal foul by K. Oubre (drawn by T. Zeller),85,89
372,4,8:02.0,,T. Zeller misses 2-pt layup from 1 ft,85,89
373,4,8:02.0,Defensive rebound by K. Oubre,,85,89
374,4,7:55.0,K. Oubre makes 2-pt layup from 1 ft,,87,89
375,4,7:55.0,Shooting foul by T. Zeller (drawn by K. Oubre),,87,89
376,4,7:55.0,K. Oubre misses free throw 1 of 1,,87,89
