,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHILADELPHIA_ACTION,ORLANDO_SCORE,PHILADELPHIA_SCORE
378,4,8:20.0,Defensive rebound by A. Gordon,,91,110
379,4,8:11.0,D. Augustin makes 2-pt layup from 3 ft (assist by N. Vučević),,93,110
380,4,8:11.0,Shooting foul by A. Johnson (drawn by D. Augustin),,93,110
381,4,8:11.0,E. Fournier enters the game for J. Simmons,,93,110
382,4,8:11.0,D. Augustin makes free throw 1 of 1,,94,110
383,4,7:58.0,,T. Luwawu-Cabarrot misses 2-pt layup at rim,94,110
384,4,7:56.0,Defensive rebound by N. Vučević,,94,110
385,4,7:52.0,E. Fournier makes 3-pt jump shot from 22 ft (assist by T. Ross),,97,110
386,4,7:50.0,,Philadelphia full timeout,97,110
387,4,7:50.0,E. Payton enters the game for D. Augustin,,97,110
388,4,7:38.0,,J. Bayless misses 2-pt jump shot from 19 ft,97,110
389,4,7:36.0,Defensive rebound by N. Vučević,,97,110
390,4,7:21.0,A. Gordon misses 3-pt jump shot from 28 ft,,97,110
391,4,7:16.0,,Defensive rebound by R. Holmes,97,110
392,4,6:57.0,,T. Luwawu-Cabarrot misses 2-pt layup at rim,97,110
393,4,6:57.0,Defensive rebound by Team,,97,110
394,4,6:57.0,Shooting foul by T. Luwawu-Cabarrot (drawn by A. Gordon),,97,110
395,4,6:57.0,,D. Šarić enters the game for J. Bayless,97,110
396,4,6:57.0,,J. Redick enters the game for A. Johnson,97,110
397,4,6:57.0,,J. Embiid enters the game for T. Luwawu-Cabarrot,97,110
398,4,6:57.0,,R. Covington enters the game for R. Holmes,97,110
399,4,6:43.0,E. Fournier misses 2-pt jump shot from 10 ft,,97,110
400,4,6:39.0,Offensive rebound by A. Gordon,,97,110
401,4,6:36.0,E. Payton misses 3-pt jump shot from 27 ft,,97,110
402,4,6:34.0,,Defensive rebound by R. Covington,97,110
403,4,6:24.0,,T. McConnell makes 2-pt jump shot from 21 ft (assist by J. Embiid),97,112
404,4,6:14.0,Shooting foul by T. McConnell (drawn by E. Payton),,97,112
405,4,6:14.0,E. Payton makes free throw 1 of 2,,98,112
406,4,6:14.0,E. Payton misses free throw 2 of 2,,98,112
407,4,6:14.0,,Defensive rebound by T. McConnell,98,112
408,4,5:51.0,,T. McConnell misses 2-pt jump shot from 4 ft,98,112
409,4,5:49.0,Defensive rebound by N. Vučević,,98,112
410,4,5:39.0,A. Gordon makes 3-pt jump shot from 24 ft (assist by E. Payton),,101,112
411,4,5:19.0,,J. Embiid makes 2-pt jump shot from 15 ft,101,114
412,4,5:05.0,N. Vučević misses 2-pt jump shot from 13 ft,,101,114
413,4,5:02.0,,Defensive rebound by J. Embiid,101,114
414,4,4:47.0,,D. Šarić misses 3-pt jump shot from 23 ft,101,114
415,4,4:44.0,Defensive rebound by N. Vučević,,101,114
416,4,4:34.0,Shooting foul by J. Embiid (drawn by E. Fournier),,101,114
417,4,4:34.0,E. Fournier misses free throw 1 of 2,,101,114
418,4,4:34.0,Offensive rebound by Team,,101,114
419,4,4:34.0,E. Fournier makes free throw 2 of 2,,102,114
420,4,4:20.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Embiid),102,117
421,4,4:18.0,Orlando full timeout,,102,117
422,4,3:56.0,E. Payton makes 2-pt jump shot from 10 ft,,104,117
423,4,3:41.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by T. McConnell),104,119
424,4,3:24.0,N. Vučević makes 2-pt layup from 2 ft (assist by E. Payton),,106,119
425,4,3:08.0,,Personal foul by N. Vučević (drawn by J. Embiid),106,119
426,4,3:08.0,,J. Embiid makes free throw 1 of 2,106,120
427,4,3:08.0,,J. Embiid makes free throw 2 of 2,106,121
428,4,2:50.0,Shooting foul by D. Šarić (drawn by N. Vučević),,106,121
429,4,2:50.0,N. Vučević misses free throw 1 of 2,,106,121
430,4,2:50.0,Offensive rebound by Team,,106,121
431,4,2:50.0,N. Vučević makes free throw 2 of 2,,107,121
432,4,2:33.0,,D. Šarić makes 3-pt jump shot from 23 ft (assist by R. Covington),107,124
433,4,2:23.0,E. Payton makes 2-pt layup from 2 ft,,109,124
434,4,2:16.0,,Philadelphia full timeout,109,124
435,4,2:16.0,,J. Bayless enters the game for J. Embiid,109,124
436,4,2:16.0,M. Speights enters the game for N. Vučević,,109,124
437,4,2:16.0,D. Augustin enters the game for E. Payton,,109,124
438,4,2:02.0,,J. Redick misses 3-pt jump shot from 24 ft,109,124
439,4,1:59.0,,Offensive rebound by J. Redick,109,124
440,4,1:45.0,,Personal foul by T. Ross (drawn by D. Šarić),109,124
441,4,1:45.0,,D. Šarić makes free throw 1 of 2,109,125
442,4,1:45.0,,D. Šarić makes free throw 2 of 2,109,126
443,4,1:32.0,Turnover by E. Fournier (lost ball; steal by T. McConnell),,109,126
444,4,1:30.0,,R. Covington makes 2-pt dunk at rim (assist by T. McConnell),109,128
445,4,1:30.0,Orlando full timeout,,109,128
446,4,1:30.0,,J. Pullen enters the game for D. Šarić,109,128
447,4,1:30.0,,A. Johnson enters the game for T. McConnell,109,128
448,4,1:30.0,,T. Luwawu-Cabarrot enters the game for J. Redick,109,128
449,4,1:30.0,,R. Holmes enters the game for R. Covington,109,128
450,4,1:30.0,,F. Korkmaz enters the game for J. Bayless,109,128
451,4,1:30.0,A. Afflalo enters the game for A. Gordon,,109,128
452,4,1:30.0,S. Mack enters the game for E. Fournier,,109,128
453,4,1:30.0,M. Hezonja enters the game for T. Ross,,109,128
454,4,1:30.0,B. Biyombo enters the game for D. Augustin,,109,128
455,4,1:19.0,M. Speights misses 3-pt jump shot from 26 ft,,109,128
456,4,1:15.0,,Defensive rebound by A. Johnson,109,128
457,4,1:06.0,,R. Holmes misses 3-pt jump shot from 26 ft,109,128
458,4,1:03.0,,Offensive rebound by A. Johnson,109,128
459,4,0:56.0,,F. Korkmaz misses 2-pt jump shot from 18 ft,109,128
460,4,0:54.0,Defensive rebound by M. Speights,,109,128
461,4,0:42.0,M. Speights makes 2-pt layup from 1 ft (assist by B. Biyombo),,111,128
462,4,0:34.0,,F. Korkmaz misses 3-pt jump shot from 22 ft,111,128
463,4,0:31.0,Defensive rebound by B. Biyombo,,111,128
464,4,0:17.0,Turnover by M. Hezonja (bad pass; steal by F. Korkmaz),,111,128
465,4,0:13.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by F. Korkmaz),111,130
466,4,0:06.0,M. Speights misses 3-pt jump shot from 31 ft,,111,130
467,4,0:02.0,,Defensive rebound by F. Korkmaz,111,130
