,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
66,1,3:32.0,,Defensive rebound by N. Jokić,14,21
67,1,3:29.0,,Turnover by N. Jokić (bad pass; steal by J. Dudley),14,21
68,1,3:23.0,T. Warren makes 2-pt dunk from 1 ft (assist by I. Canaan),,16,21
69,1,3:02.0,,N. Jokić misses 2-pt hook shot from 4 ft,16,21
70,1,3:02.0,Defensive rebound by J. Dudley,,16,21
71,1,3:02.0,Personal foul by N. Jokić (drawn by J. Dudley),,16,21
72,1,3:02.0,,M. Beasley enters the game for T. Lyles,16,21
73,1,3:02.0,,R. Jefferson enters the game for G. Harris,16,21
74,1,2:46.0,T. Warren makes 2-pt jump shot from 21 ft (assist by J. Dudley),,18,21
75,1,2:36.0,,W. Barton misses 2-pt layup from 2 ft (block by J. Dudley),18,21
76,1,2:36.0,Defensive rebound by Team,,18,21
77,1,2:17.0,T. Daniels makes 3-pt jump shot from 22 ft (assist by A. Len),,21,21
78,1,1:46.0,,N. Jokić makes 2-pt jump shot from 21 ft,21,23
79,1,1:27.0,T. Warren makes 2-pt layup from 2 ft (assist by I. Canaan),,23,23
80,1,1:20.0,,Personal foul by A. Len (drawn by N. Jokić),23,23
81,1,1:20.0,,T. Craig enters the game for W. Chandler,23,23
82,1,1:16.0,,N. Jokić makes 3-pt jump shot from 24 ft (assist by R. Jefferson),23,26
83,1,0:47.0,J. Dudley makes 3-pt jump shot from 22 ft (assist by I. Canaan),,26,26
84,1,0:32.0,,R. Jefferson makes 2-pt hook shot from 5 ft (assist by W. Barton),26,28
85,1,0:12.0,Turnover by A. Len (lost ball; steal by W. Barton),,26,28
86,1,0:07.0,,M. Beasley makes 3-pt jump shot from 23 ft (assist by N. Jokić),26,31
87,1,0:00.0,I. Canaan makes 3-pt jump shot from 24 ft (assist by T. Warren),,29,31
88,2,11:40.0,,Turnover by W. Barton (bad pass; steal by D. Booker),29,31
89,2,11:34.0,Personal foul by R. Jefferson (drawn by D. Booker),,29,31
90,2,11:27.0,I. Canaan makes 3-pt jump shot from 26 ft (assist by D. Booker),,32,31
91,2,11:10.0,,R. Jefferson misses 2-pt jump shot from 5 ft,32,31
92,2,11:08.0,Defensive rebound by A. Len,,32,31
93,2,10:47.0,J. Jackson makes 2-pt layup from 5 ft (assist by A. Len),,34,31
94,2,10:47.0,,Denver full timeout,34,31
95,2,10:24.0,,M. Plumlee misses 2-pt layup from 2 ft,34,31
96,2,10:22.0,Defensive rebound by A. Len,,34,31
97,2,10:07.0,J. Dudley misses 3-pt jump shot from 25 ft,,34,31
98,2,10:03.0,,Defensive rebound by J. Murray,34,31
99,2,9:50.0,,W. Barton misses 2-pt layup from 3 ft,34,31
100,2,9:47.0,Defensive rebound by A. Len,,34,31
101,2,9:40.0,J. Jackson makes 3-pt jump shot from 22 ft (assist by I. Canaan),,37,31
102,2,9:23.0,,Turnover by J. Murray (bad pass; steal by I. Canaan),37,31
103,2,9:20.0,I. Canaan makes 2-pt layup from 1 ft,,39,31
104,2,9:20.0,,Denver full timeout,39,31
105,2,9:20.0,,N. Jokić enters the game for W. Barton,39,31
106,2,9:20.0,,G. Harris enters the game for R. Jefferson,39,31
107,2,9:20.0,,T. Lyles enters the game for M. Beasley,39,31
108,2,9:20.0,,W. Chandler enters the game for M. Plumlee,39,31
109,2,9:00.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by T. Lyles),39,34
110,2,8:46.0,J. Jackson misses 3-pt jump shot from 25 ft,,39,34
111,2,8:43.0,,Defensive rebound by N. Jokić,39,34
112,2,8:34.0,,Personal foul by J. Dudley (drawn by G. Harris),39,34
113,2,8:22.0,,G. Harris misses 3-pt jump shot from 24 ft,39,34
114,2,8:18.0,Defensive rebound by A. Len,,39,34
115,2,8:11.0,I. Canaan makes 3-pt jump shot from 28 ft (assist by D. Booker),,42,34
116,2,8:01.0,,Offensive foul by N. Jokić (drawn by A. Len),42,34
117,2,8:01.0,,Turnover by N. Jokić (offensive foul),42,34
118,2,7:59.0,Shooting foul by T. Lyles (drawn by J. Jackson),,42,34
119,2,7:59.0,J. Jackson makes free throw 1 of 2,,43,34
120,2,7:59.0,J. Jackson makes free throw 2 of 2,,44,34
121,2,7:43.0,,Personal foul by I. Canaan (drawn by J. Murray),44,34
122,2,7:32.0,,J. Murray misses 3-pt jump shot from 24 ft,44,34
123,2,7:30.0,Defensive rebound by J. Jackson,,44,34
124,2,7:15.0,D. Booker makes 2-pt jump shot from 21 ft (assist by J. Dudley),,46,34
125,2,6:55.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by T. Lyles),46,37
126,2,6:35.0,J. Jackson misses 3-pt jump shot from 23 ft,,46,37
127,2,6:33.0,,Defensive rebound by N. Jokić,46,37
128,2,6:20.0,,T. Lyles misses 2-pt jump shot from 3 ft,46,37
129,2,6:17.0,,Offensive rebound by J. Murray,46,37
130,2,6:15.0,,G. Harris makes 2-pt jump shot from 15 ft (assist by J. Murray),46,39
131,2,5:57.0,I. Canaan makes 3-pt jump shot from 25 ft,,49,39
132,2,5:45.0,,T. Lyles makes 3-pt jump shot from 25 ft (assist by J. Murray),49,42
133,2,5:41.0,Phoenix full timeout,,49,42
134,2,5:41.0,T. Warren enters the game for I. Canaan,,49,42
135,2,5:41.0,T. Chandler enters the game for J. Dudley,,49,42
136,2,5:41.0,T. Ulis enters the game for J. Jackson,,49,42
137,2,5:41.0,D. Bender enters the game for A. Len,,49,42
138,2,5:29.0,D. Booker misses 3-pt jump shot from 24 ft,,49,42
139,2,5:26.0,,Defensive rebound by N. Jokić,49,42
140,2,5:21.0,,Turnover by G. Harris (bad pass; steal by T. Chandler),49,42
141,2,5:15.0,D. Booker makes 2-pt dunk from 1 ft (assist by T. Chandler),,51,42
142,2,4:55.0,,J. Murray misses 2-pt jump shot from 11 ft,51,42
143,2,4:52.0,Defensive rebound by D. Bender,,51,42
144,2,4:34.0,D. Booker makes 3-pt jump shot from 23 ft,,54,42
145,2,4:12.0,,Personal foul by T. Ulis (drawn by W. Chandler),54,42
146,2,4:05.0,,N. Jokić misses 2-pt jump shot from 15 ft,54,42
147,2,4:02.0,Defensive rebound by D. Bender,,54,42
148,2,3:54.0,D. Bender misses 3-pt jump shot from 25 ft,,54,42
149,2,3:52.0,Offensive rebound by T. Chandler,,54,42
150,2,3:50.0,D. Booker makes 3-pt jump shot from 25 ft (assist by T. Ulis),,57,42
151,2,3:42.0,,Turnover by N. Jokić (bad pass),57,42
152,2,3:17.0,Turnover by Team (shot clock),,57,42
153,2,3:04.0,,Turnover by N. Jokić (traveling),57,42
154,2,2:55.0,Personal foul by N. Jokić (drawn by T. Ulis),,57,42
155,2,2:55.0,,M. Plumlee enters the game for N. Jokić,57,42
156,2,2:42.0,Turnover by D. Booker (bad pass; steal by M. Plumlee),,57,42
157,2,2:37.0,,W. Chandler makes 2-pt layup from 2 ft,57,44
158,2,2:19.0,D. Booker misses 2-pt layup from 3 ft (block by M. Plumlee),,57,44
159,2,2:16.0,,Defensive rebound by T. Lyles,57,44
160,2,2:12.0,,J. Murray makes 3-pt jump shot from 23 ft (assist by W. Chandler),57,47
161,2,1:52.0,D. Booker misses 3-pt jump shot from 24 ft,,57,47
162,2,1:49.0,,Defensive rebound by T. Lyles,57,47
163,2,1:42.0,,T. Lyles misses 3-pt jump shot from 24 ft,57,47
164,2,1:38.0,Defensive rebound by D. Booker,,57,47
165,2,1:24.0,T. Warren misses 2-pt jump shot from 18 ft,,57,47
166,2,1:20.0,,Defensive rebound by T. Lyles,57,47
167,2,1:05.0,,G. Harris makes 3-pt jump shot from 24 ft,57,50
168,2,0:42.0,Shooting foul by M. Plumlee (drawn by T. Chandler),,57,50
169,2,0:42.0,T. Chandler misses free throw 1 of 2,,57,50
170,2,0:42.0,Offensive rebound by Team,,57,50
171,2,0:42.0,T. Chandler makes free throw 2 of 2,,58,50
172,2,0:26.0,Technical foul by T. Chandler,,58,50
173,2,0:26.0,,M. Plumlee misses flagrant free throw 1 of 2,58,50
174,2,0:26.0,,Offensive rebound by Team,58,50
175,2,0:26.0,,M. Plumlee misses flagrant free throw 2 of 2,58,50
176,2,0:26.0,,Offensive rebound by Team,58,50
177,2,0:26.0,J. Jackson enters the game for T. Ulis,,58,50
178,2,0:05.0,,G. Harris misses 3-pt jump shot from 22 ft,58,50
179,2,0:03.0,Defensive rebound by D. Booker,,58,50
180,2,0:00.0,T. Warren makes 2-pt dunk from 1 ft (assist by D. Booker),,60,50
181,3,11:36.0,,J. Murray makes 2-pt dunk from 2 ft (assist by G. Harris),60,52
182,3,11:14.0,T. Warren misses 2-pt jump shot from 11 ft,,60,52
183,3,11:10.0,,Defensive rebound by N. Jokić,60,52
184,3,11:05.0,,Turnover by G. Harris (lost ball; steal by T. Warren),60,52
185,3,11:01.0,T. Warren makes 2-pt layup from 3 ft,,62,52
186,3,11:01.0,Shooting foul by J. Murray (drawn by T. Warren),,62,52
187,3,11:01.0,T. Warren misses free throw 1 of 1,,62,52
188,3,10:59.0,,Defensive rebound by N. Jokić,62,52
189,3,10:52.0,,J. Murray makes 2-pt dunk from 1 ft,62,54
190,3,10:52.0,,Shooting foul by D. Booker (drawn by J. Murray),62,54
191,3,10:52.0,,J. Murray makes free throw 1 of 1,62,55
192,3,10:35.0,D. Booker misses 2-pt dunk from 1 ft,,62,55
193,3,10:32.0,Offensive rebound by T. Chandler,,62,55
194,3,10:28.0,Personal foul by T. Lyles (drawn by D. Booker),,62,55
195,3,10:24.0,Turnover by T. Warren (lost ball; steal by J. Murray),,62,55
196,3,10:20.0,,J. Murray makes 2-pt layup from 1 ft,62,57
197,3,10:05.0,D. Booker misses 3-pt jump shot from 24 ft,,62,57
198,3,10:04.0,,Defensive rebound by Team,62,57
199,3,9:45.0,,Shooting foul by D. Bender (drawn by T. Lyles),62,57
200,3,9:45.0,,T. Lyles makes free throw 1 of 2,62,58
201,3,9:45.0,,T. Lyles makes free throw 2 of 2,62,59
202,3,9:30.0,T. Ulis misses 3-pt jump shot from 22 ft,,62,59
203,3,9:27.0,,Defensive rebound by T. Lyles,62,59
204,3,9:23.0,,Turnover by N. Jokić (bad pass),62,59
205,3,9:11.0,Turnover by D. Booker (bad pass; steal by G. Harris),,62,59
206,3,9:03.0,,Turnover by T. Lyles (bad pass; steal by T. Ulis),62,59
207,3,8:56.0,T. Ulis misses 2-pt jump shot from 13 ft,,62,59
208,3,8:53.0,,Defensive rebound by N. Jokić,62,59
209,3,8:45.0,,G. Harris misses 3-pt jump shot from 24 ft,62,59
210,3,8:43.0,Defensive rebound by T. Chandler,,62,59
211,3,8:35.0,D. Booker makes 2-pt jump shot from 10 ft,,64,59
212,3,8:35.0,Shooting foul by N. Jokić (drawn by D. Booker),,64,59
213,3,8:35.0,D. Booker makes free throw 1 of 1,,65,59
214,3,8:21.0,,G. Harris misses 2-pt jump shot from 8 ft,65,59
215,3,8:19.0,Defensive rebound by T. Warren,,65,59
216,3,8:10.0,T. Warren makes 2-pt layup from 4 ft (assist by T. Ulis),,67,59
217,3,8:10.0,Shooting foul by J. Murray (drawn by T. Warren),,67,59
218,3,8:10.0,T. Warren makes free throw 1 of 1,,68,59
219,3,7:50.0,,Turnover by N. Jokić (traveling),68,59
220,3,7:38.0,T. Warren misses 3-pt jump shot from 25 ft,,68,59
221,3,7:35.0,,Defensive rebound by N. Jokić,68,59
222,3,7:26.0,,J. Murray misses 2-pt layup from 2 ft (block by D. Bender),68,59
223,3,7:23.0,Defensive rebound by T. Chandler,,68,59
224,3,7:20.0,D. Booker makes 2-pt layup from 2 ft (assist by T. Ulis),,70,59
225,3,7:20.0,Shooting foul by T. Lyles (drawn by D. Booker),,70,59
226,3,7:20.0,,M. Plumlee enters the game for N. Jokić,70,59
227,3,7:20.0,D. Booker makes free throw 1 of 1,,71,59
228,3,7:06.0,,W. Chandler misses 3-pt jump shot from 25 ft,71,59
229,3,7:03.0,Defensive rebound by D. Bender,,71,59
230,3,6:55.0,T. Ulis misses 3-pt jump shot from 23 ft,,71,59
231,3,6:52.0,,Defensive rebound by M. Plumlee,71,59
232,3,6:47.0,,G. Harris misses 3-pt jump shot from 23 ft,71,59
233,3,6:47.0,,Offensive rebound by Team,71,59
234,3,6:46.0,Loose ball foul by D. Bender (drawn by M. Plumlee),,71,59
235,3,6:46.0,,Denver full timeout,71,59
236,3,6:36.0,,Turnover by M. Plumlee (bad pass; steal by T. Warren),71,59
237,3,6:20.0,,W. Barton enters the game for W. Chandler,71,59
238,3,6:15.0,D. Booker makes 2-pt layup from 2 ft (assist by T. Chandler),,73,59
239,3,5:51.0,,G. Harris makes 3-pt jump shot from 24 ft,73,62
240,3,5:45.0,,Technical foul by J. Murray,73,62
241,3,5:45.0,D. Booker makes technical free throw,,74,62
242,3,5:28.0,D. Booker misses 3-pt jump shot from 22 ft,,74,62
243,3,5:26.0,,Defensive rebound by W. Barton,74,62
244,3,5:21.0,,W. Barton misses 3-pt jump shot from 24 ft,74,62
245,3,5:17.0,,Offensive rebound by M. Plumlee,74,62
246,3,5:14.0,,J. Murray makes 2-pt jump shot from 10 ft (assist by M. Plumlee),74,64
247,3,4:53.0,T. Warren makes 2-pt layup from 1 ft (assist by D. Bender),,76,64
248,3,4:39.0,,W. Barton misses 3-pt jump shot from 26 ft,76,64
249,3,4:38.0,,Offensive rebound by Team,76,64
250,3,4:38.0,Loose ball foul by T. Chandler (drawn by M. Plumlee),,76,64
251,3,4:38.0,A. Len enters the game for D. Booker,,76,64
252,3,4:38.0,T. Daniels enters the game for T. Chandler,,76,64
253,3,4:32.0,,Shooting foul by D. Bender (drawn by T. Lyles),76,64
254,3,4:32.0,,T. Lyles makes free throw 1 of 2,76,65
255,3,4:32.0,,T. Lyles makes free throw 2 of 2,76,66
256,3,4:19.0,Shooting block foul by T. Lyles (drawn by T. Warren),,76,66
257,3,4:19.0,T. Warren makes free throw 1 of 2,,77,66
258,3,4:19.0,,M. Beasley enters the game for G. Harris,77,66
259,3,4:19.0,T. Warren misses free throw 2 of 2,,77,66
260,3,4:16.0,,Defensive rebound by W. Barton,77,66
261,3,4:03.0,,W. Barton misses 2-pt layup from 3 ft (block by T. Warren),77,66
262,3,4:03.0,,Offensive rebound by Team,77,66
263,3,3:55.0,,W. Barton misses 3-pt jump shot from 25 ft,77,66
264,3,3:53.0,Defensive rebound by D. Bender,,77,66
265,3,3:33.0,Personal foul by J. Murray (drawn by T. Ulis),,77,66
266,3,3:33.0,T. Ulis makes free throw 1 of 2,,78,66
267,3,3:33.0,,E. Mudiay enters the game for J. Murray,78,66
268,3,3:33.0,T. Ulis makes free throw 2 of 2,,79,66
269,3,3:22.0,,T. Lyles makes 2-pt layup from 2 ft (assist by E. Mudiay),79,68
270,3,3:10.0,T. Warren misses 2-pt jump shot from 7 ft,,79,68
271,3,3:09.0,,Defensive rebound by T. Lyles,79,68
272,3,3:06.0,,Turnover by T. Lyles (bad pass; steal by T. Ulis),79,68
273,3,3:04.0,Personal foul by W. Barton (drawn by T. Ulis),,79,68
274,3,3:04.0,T. Ulis makes free throw 1 of 2,,80,68
275,3,3:04.0,T. Ulis misses free throw 2 of 2,,80,68
276,3,3:02.0,,Defensive rebound by T. Lyles,80,68
277,3,2:48.0,,Turnover by W. Barton (bad pass; steal by A. Len),80,68
278,3,2:44.0,A. Len makes 2-pt dunk from 1 ft (assist by T. Ulis),,82,68
279,3,2:28.0,,Turnover by E. Mudiay (bad pass),82,68
280,3,2:28.0,Phoenix full timeout,,82,68
281,3,2:28.0,J. Jackson enters the game for T. Ulis,,82,68
282,3,2:28.0,J. Dudley enters the game for T. Warren,,82,68
283,3,2:28.0,I. Canaan enters the game for D. Bender,,82,68
284,3,2:19.0,Turnover by I. Canaan (bad pass),,82,68
285,3,2:07.0,,W. Barton makes 2-pt jump shot from 6 ft,82,70
286,3,1:54.0,Shooting foul by M. Plumlee (drawn by A. Len),,82,70
287,3,1:54.0,A. Len misses free throw 1 of 2,,82,70
288,3,1:54.0,Offensive rebound by Team,,82,70
289,3,1:54.0,,R. Jefferson enters the game for T. Lyles,82,70
290,3,1:54.0,A. Len makes free throw 2 of 2,,83,70
291,3,1:29.0,,E. Mudiay makes 2-pt layup from 3 ft (assist by W. Barton),83,72
292,3,1:17.0,Turnover by I. Canaan (step out of bounds),,83,72
293,3,1:06.0,,E. Mudiay misses 3-pt jump shot from 24 ft,83,72
294,3,1:02.0,Defensive rebound by I. Canaan,,83,72
295,3,0:49.0,J. Jackson makes 2-pt layup from 5 ft,,85,72
296,3,0:34.0,,Shooting foul by J. Jackson (drawn by M. Plumlee),85,72
297,3,0:34.0,,M. Plumlee misses free throw 1 of 2,85,72
298,3,0:34.0,,Offensive rebound by Team,85,72
299,3,0:34.0,,M. Plumlee makes free throw 2 of 2,85,73
300,3,0:18.0,Turnover by J. Jackson (bad pass; steal by M. Beasley),,85,73
301,3,0:00.0,,M. Beasley misses 3-pt jump shot from 24 ft,85,73
302,3,0:00.0,,Offensive rebound by Team,85,73
303,4,11:48.0,T. Daniels makes 3-pt jump shot from 23 ft (assist by I. Canaan),,88,73
304,4,11:33.0,,W. Barton makes 2-pt layup from 1 ft (assist by N. Jokić),88,75
305,4,11:09.0,J. Dudley misses 2-pt layup from 3 ft (block by W. Barton),,88,75
306,4,11:05.0,,Defensive rebound by E. Mudiay,88,75
307,4,11:04.0,,Shooting foul by J. Jackson (drawn by E. Mudiay),88,75
308,4,11:04.0,,E. Mudiay makes free throw 1 of 2,88,76
309,4,11:04.0,,E. Mudiay makes free throw 2 of 2,88,77
310,4,10:44.0,Turnover by I. Canaan (step out of bounds),,88,77
311,4,10:35.0,,Personal foul by J. Jackson (drawn by W. Barton),88,77
312,4,10:27.0,,Personal foul by T. Daniels (drawn by M. Beasley),88,77
313,4,10:13.0,,E. Mudiay misses 2-pt jump shot from 15 ft,88,77
314,4,10:10.0,,Offensive rebound by N. Jokić,88,77
315,4,10:09.0,,N. Jokić makes 2-pt layup from 2 ft,88,79
316,4,10:06.0,Personal foul by W. Barton (drawn by J. Jackson),,88,79
317,4,9:55.0,J. Jackson makes 3-pt jump shot from 24 ft (assist by A. Len),,91,79
318,4,9:38.0,,W. Barton makes 2-pt layup from 3 ft,91,81
319,4,9:30.0,J. Jackson makes 2-pt layup from 3 ft (assist by I. Canaan),,93,81
320,4,9:27.0,,Shooting foul by A. Len (drawn by W. Barton),93,81
321,4,9:27.0,,W. Barton makes free throw 1 of 2,93,82
322,4,9:27.0,,G. Harris enters the game for M. Beasley,93,82
323,4,9:27.0,,W. Barton misses free throw 2 of 2,93,82
324,4,9:25.0,,Offensive rebound by N. Jokić,93,82
325,4,9:24.0,,N. Jokić misses 2-pt layup from 2 ft (block by A. Len),93,82
326,4,9:21.0,Defensive rebound by T. Daniels,,93,82
327,4,9:11.0,J. Jackson makes 2-pt dunk from 1 ft (assist by J. Dudley),,95,82
328,4,9:10.0,,Denver full timeout,95,82
329,4,8:55.0,,E. Mudiay misses 2-pt jump shot from 10 ft,95,82
330,4,8:52.0,Defensive rebound by A. Len,,95,82
331,4,8:31.0,I. Canaan misses 2-pt jump shot from 8 ft,,95,82
332,4,8:28.0,,Defensive rebound by W. Barton,95,82
333,4,8:21.0,,R. Jefferson makes 3-pt jump shot from 24 ft,95,85
334,4,7:52.0,J. Jackson misses 2-pt jump shot from 15 ft,,95,85
335,4,7:48.0,,Defensive rebound by N. Jokić,95,85
336,4,7:35.0,,E. Mudiay makes 2-pt layup from 1 ft (assist by W. Barton),95,87
337,4,7:15.0,J. Dudley misses 3-pt jump shot from 25 ft,,95,87
338,4,7:12.0,,Defensive rebound by R. Jefferson,95,87
339,4,7:08.0,,E. Mudiay misses 3-pt jump shot from 25 ft,95,87
340,4,7:04.0,Defensive rebound by J. Dudley,,95,87
341,4,7:00.0,Phoenix full timeout,,95,87
342,4,7:00.0,,W. Chandler enters the game for E. Mudiay,95,87
343,4,7:00.0,,J. Murray enters the game for W. Barton,95,87
344,4,7:00.0,T. Warren enters the game for J. Jackson,,95,87
345,4,7:00.0,D. Booker enters the game for A. Len,,95,87
346,4,7:00.0,T. Chandler enters the game for T. Daniels,,95,87
347,4,6:49.0,I. Canaan misses 2-pt layup from 3 ft (block by J. Murray),,95,87
348,4,6:49.0,Offensive rebound by Team,,95,87
349,4,6:47.0,J. Dudley misses 2-pt jump shot from 21 ft,,95,87
350,4,6:44.0,,Defensive rebound by J. Murray,95,87
351,4,6:27.0,,J. Murray misses 3-pt jump shot from 25 ft,95,87
352,4,6:24.0,Defensive rebound by D. Booker,,95,87
353,4,6:16.0,D. Booker makes 3-pt jump shot from 24 ft,,98,87
354,4,6:02.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by N. Jokić),98,90
355,4,5:38.0,J. Dudley misses 3-pt jump shot from 22 ft,,98,90
356,4,5:34.0,,Defensive rebound by G. Harris,98,90
357,4,5:25.0,,N. Jokić misses 2-pt jump shot from 10 ft,98,90
358,4,5:22.0,Defensive rebound by D. Booker,,98,90
359,4,5:22.0,,Technical foul by N. Jokić,98,90
360,4,5:22.0,D. Booker makes technical free throw,,99,90
361,4,5:22.0,,W. Barton enters the game for R. Jefferson,99,90
362,4,5:05.0,I. Canaan misses 3-pt jump shot from 25 ft,,99,90
363,4,5:01.0,,Defensive rebound by J. Murray,99,90
364,4,4:59.0,,Personal foul by J. Dudley (drawn by N. Jokić),99,90
365,4,4:59.0,,N. Jokić makes free throw 1 of 2,99,91
366,4,4:59.0,D. Bender enters the game for J. Dudley,,99,91
367,4,4:59.0,,N. Jokić makes free throw 2 of 2,99,92
368,4,4:44.0,D. Booker makes 2-pt layup from 2 ft,,101,92
369,4,4:31.0,,N. Jokić makes 3-pt jump shot from 24 ft (assist by W. Barton),101,95
370,4,4:03.0,I. Canaan misses 2-pt layup from 2 ft,,101,95
371,4,4:01.0,,Defensive rebound by G. Harris,101,95
372,4,3:57.0,,G. Harris makes 2-pt jump shot from 6 ft,101,97
373,4,3:34.0,D. Booker misses 3-pt jump shot from 26 ft,,101,97
374,4,3:32.0,Offensive rebound by Team,,101,97
375,4,3:32.0,Phoenix full timeout,,101,97
376,4,3:27.0,D. Booker misses 3-pt jump shot from 24 ft,,101,97
377,4,3:22.0,Offensive rebound by T. Chandler,,101,97
378,4,3:09.0,I. Canaan misses 2-pt layup from 2 ft,,101,97
379,4,3:09.0,Offensive rebound by T. Chandler,,101,97
380,4,3:08.0,T. Chandler makes 2-pt layup from 2 ft,,103,97
381,4,2:51.0,,N. Jokić misses 2-pt hook shot from 6 ft,103,97
382,4,2:48.0,Defensive rebound by D. Booker,,103,97
383,4,2:41.0,T. Warren makes 2-pt jump shot from 3 ft (assist by D. Booker),,105,97
384,4,2:40.0,,Denver full timeout,105,97
