,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
24,1,8:34.0,,A. Bradley makes 2-pt jump shot from 5 ft (assist by A. Drummond),10,11
25,1,8:11.0,Shooting foul by A. Drummond (drawn by J. Crowder),,10,11
26,1,8:11.0,J. Crowder makes free throw 1 of 2,,11,11
27,1,8:11.0,J. Crowder makes free throw 2 of 2,,12,11
28,1,7:55.0,,A. Drummond misses 2-pt layup from 3 ft,12,11
29,1,7:52.0,Defensive rebound by K. Love,,12,11
30,1,7:44.0,L. James makes 3-pt jump shot from 26 ft,,15,11
31,1,7:28.0,,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),15,13
32,1,7:03.0,J. Crowder misses 2-pt layup from 1 ft,,15,13
33,1,7:02.0,,Defensive rebound by A. Drummond,15,13
34,1,6:50.0,,A. Bradley makes 2-pt jump shot from 19 ft (assist by R. Jackson),15,15
35,1,6:30.0,K. Love makes 2-pt hook shot from 3 ft,,17,15
36,1,6:13.0,,R. Jackson misses 2-pt hook shot from 4 ft,17,15
37,1,6:11.0,Defensive rebound by K. Love,,17,15
38,1,6:03.0,L. James misses 2-pt layup from 1 ft,,17,15
39,1,6:01.0,,Defensive rebound by T. Harris,17,15
40,1,5:56.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by T. Harris),17,18
41,1,5:55.0,Cleveland full timeout,,17,18
42,1,5:33.0,L. James makes 3-pt jump shot from 28 ft,,20,18
43,1,5:10.0,,Turnover by A. Bradley (traveling),20,18
44,1,5:01.0,K. Love misses 2-pt hook shot from 6 ft,,20,18
45,1,4:58.0,,Defensive rebound by T. Harris,20,18
46,1,4:45.0,,A. Drummond misses 2-pt layup from 5 ft (block by L. James),20,18
47,1,4:42.0,Defensive rebound by L. James,,20,18
48,1,4:38.0,L. James makes 3-pt jump shot from 25 ft,,23,18
49,1,4:24.0,Violation by J. Calderón (kicked ball),,23,18
50,1,4:24.0,,I. Smith enters the game for S. Johnson,23,18
51,1,4:24.0,,A. Tolliver enters the game for R. Jackson,23,18
52,1,4:15.0,,Turnover by A. Bradley (bad pass),23,18
53,1,4:15.0,D. Wade enters the game for J. Calderón,,23,18
54,1,3:55.0,L. James makes 2-pt jump shot from 13 ft,,25,18
55,1,3:48.0,,Detroit full timeout,25,18
56,1,3:31.0,,T. Harris misses 2-pt layup from 1 ft,25,18
57,1,3:30.0,,Offensive rebound by A. Drummond,25,18
58,1,3:30.0,,A. Drummond makes 2-pt layup at rim,25,20
59,1,3:08.0,L. James misses 3-pt jump shot from 26 ft,,25,20
60,1,3:04.0,,Defensive rebound by T. Harris,25,20
61,1,2:51.0,,I. Smith makes 2-pt jump shot from 8 ft,25,22
62,1,2:26.0,K. Love makes 2-pt layup from 1 ft (assist by J. Smith),,27,22
63,1,2:12.0,,Shooting foul by K. Love (drawn by A. Drummond),27,22
64,1,2:12.0,,A. Drummond misses free throw 1 of 2,27,22
65,1,2:12.0,,Offensive rebound by Team,27,22
66,1,2:12.0,,L. Galloway enters the game for A. Bradley,27,22
67,1,2:12.0,K. Korver enters the game for J. Smith,,27,22
68,1,2:12.0,J. Green enters the game for L. James,,27,22
69,1,2:12.0,C. Frye enters the game for J. Crowder,,27,22
70,1,2:12.0,,A. Drummond makes free throw 2 of 2,27,23
71,1,2:02.0,K. Love makes 2-pt layup from 1 ft (assist by D. Wade),,29,23
72,1,2:02.0,Shooting foul by I. Smith (drawn by K. Love),,29,23
73,1,2:02.0,,E. Moreland enters the game for A. Drummond,29,23
74,1,2:02.0,K. Love makes free throw 1 of 1,,30,23
75,1,1:51.0,,I. Smith misses 2-pt jump shot from 17 ft,30,23
76,1,1:48.0,Defensive rebound by K. Love,,30,23
77,1,1:44.0,Personal foul by A. Tolliver (drawn by K. Love),,30,23
78,1,1:35.0,D. Wade makes 2-pt jump shot from 6 ft,,32,23
79,1,1:26.0,,I. Smith misses 2-pt layup from 3 ft,32,23
80,1,1:26.0,Defensive rebound by K. Love,,32,23
81,1,1:21.0,,S. Johnson enters the game for T. Harris,32,23
82,1,1:11.0,D. Wade misses 2-pt layup from 3 ft,,32,23
83,1,1:07.0,,Defensive rebound by A. Tolliver,32,23
84,1,1:00.0,,L. Galloway misses 3-pt jump shot from 28 ft,32,23
85,1,0:57.0,,Offensive rebound by E. Moreland,32,23
86,1,0:54.0,,S. Johnson misses 3-pt jump shot from 26 ft,32,23
87,1,0:51.0,Defensive rebound by D. Wade,,32,23
88,1,0:39.0,K. Love makes 3-pt jump shot from 27 ft (assist by J. Green),,35,23
89,1,0:29.0,,S. Johnson misses 3-pt jump shot from 28 ft,35,23
90,1,0:25.0,Defensive rebound by J. Green,,35,23
91,1,0:04.0,Shooting foul by I. Smith (drawn by J. Green),,35,23
92,1,0:04.0,J. Green misses free throw 1 of 2,,35,23
93,1,0:04.0,Offensive rebound by Team,,35,23
94,1,0:04.0,J. Smith enters the game for K. Love,,35,23
95,1,0:04.0,J. Green makes free throw 2 of 2,,36,23
96,2,11:42.0,D. Wade makes 2-pt jump shot from 12 ft,,38,23
97,2,11:23.0,,L. Galloway misses 3-pt jump shot from 23 ft,38,23
98,2,11:23.0,Defensive rebound by Team,,38,23
99,2,11:23.0,Personal foul by E. Moreland (drawn by C. Frye),,38,23
100,2,11:09.0,D. Wade misses 2-pt layup from 4 ft (block by E. Moreland),,38,23
101,2,11:06.0,,Defensive rebound by R. Jackson,38,23
102,2,11:01.0,,S. Johnson makes 2-pt layup from 2 ft (assist by R. Jackson),38,25
103,2,10:41.0,D. Wade makes 2-pt layup from 2 ft (assist by J. Smith),,40,25
104,2,10:26.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by R. Jackson),40,28
105,2,10:11.0,C. Frye makes 3-pt jump shot from 26 ft (assist by D. Wade),,43,28
106,2,10:00.0,,L. Galloway misses 2-pt jump shot from 13 ft,43,28
107,2,9:58.0,,Offensive rebound by E. Moreland,43,28
108,2,9:56.0,,A. Tolliver misses 3-pt jump shot from 26 ft,43,28
109,2,9:56.0,Defensive rebound by J. Smith,,43,28
110,2,9:45.0,Personal foul by R. Jackson (drawn by D. Wade),,43,28
111,2,9:45.0,,T. Harris enters the game for A. Tolliver,43,28
112,2,9:36.0,C. Frye makes 3-pt jump shot from 24 ft (assist by K. Korver),,46,28
113,2,9:30.0,,Detroit full timeout,46,28
114,2,9:30.0,,A. Drummond enters the game for E. Moreland,46,28
115,2,9:13.0,,S. Johnson makes 2-pt jump shot from 12 ft (assist by T. Harris),46,30
116,2,8:49.0,C. Frye makes 2-pt jump shot from 12 ft (assist by K. Korver),,48,30
117,2,8:31.0,,Turnover by R. Jackson (traveling),48,30
118,2,8:21.0,K. Korver makes 2-pt layup at rim (assist by D. Wade),,50,30
119,2,8:04.0,,Offensive foul by A. Drummond (drawn by D. Wade),50,30
120,2,8:04.0,,Turnover by A. Drummond (offensive foul),50,30
121,2,8:04.0,,A. Bradley enters the game for L. Galloway,50,30
122,2,7:45.0,Personal foul by S. Johnson (drawn by K. Korver),,50,30
123,2,7:40.0,J. Smith misses 3-pt jump shot from 26 ft,,50,30
124,2,7:35.0,Offensive rebound by J. Green,,50,30
125,2,7:35.0,Turnover by J. Green (step out of bounds),,50,30
126,2,7:21.0,,Turnover by A. Drummond (lost ball; steal by D. Wade),50,30
127,2,7:16.0,Turnover by K. Korver (step out of bounds),,50,30
128,2,7:16.0,L. James enters the game for J. Smith,,50,30
129,2,7:07.0,,R. Jackson makes 2-pt layup from 1 ft,50,32
130,2,6:45.0,J. Green makes 3-pt jump shot from 25 ft (assist by L. James),,53,32
131,2,6:35.0,,Detroit full timeout,53,32
132,2,6:16.0,,R. Jackson makes 3-pt jump shot from 26 ft,53,35
133,2,5:52.0,L. James misses 3-pt jump shot from 28 ft,,53,35
134,2,5:51.0,,Defensive rebound by A. Bradley,53,35
135,2,5:35.0,,R. Jackson misses 2-pt layup from 4 ft,53,35
136,2,5:35.0,,Offensive rebound by A. Drummond,53,35
137,2,5:35.0,,Shooting foul by L. James (drawn by A. Drummond),53,35
138,2,5:35.0,,A. Drummond misses free throw 1 of 2,53,35
139,2,5:35.0,,Offensive rebound by Team,53,35
140,2,5:35.0,K. Love enters the game for C. Frye,,53,35
141,2,5:35.0,J. Crowder enters the game for J. Green,,53,35
142,2,5:35.0,,A. Drummond misses free throw 2 of 2,53,35
143,2,5:32.0,Defensive rebound by K. Love,,53,35
144,2,5:12.0,K. Love misses 2-pt jump shot from 11 ft,,53,35
145,2,5:07.0,,Defensive rebound by A. Drummond,53,35
146,2,4:58.0,,A. Bradley misses 2-pt jump shot from 22 ft,53,35
147,2,4:53.0,Defensive rebound by D. Wade,,53,35
148,2,4:50.0,K. Korver makes 3-pt jump shot from 24 ft (assist by K. Love),,56,35
149,2,4:36.0,,S. Johnson makes 3-pt jump shot from 23 ft (assist by A. Drummond),56,38
150,2,4:19.0,D. Wade misses 2-pt layup from 1 ft,,56,38
151,2,4:18.0,Offensive rebound by K. Love,,56,38
152,2,4:18.0,K. Love makes 2-pt layup from 2 ft,,58,38
153,2,4:01.0,Offensive charge foul by A. Drummond (drawn by L. James),,58,38
154,2,4:01.0,,Turnover by A. Drummond (offensive foul),58,38
155,2,4:01.0,,A. Tolliver enters the game for A. Drummond,58,38
156,2,4:01.0,J. Calderón enters the game for D. Wade,,58,38
157,2,3:51.0,J. Crowder misses 3-pt jump shot from 22 ft,,58,38
158,2,3:51.0,Offensive rebound by Team,,58,38
159,2,3:51.0,,Loose ball foul by A. Tolliver (drawn by K. Love),58,38
160,2,3:51.0,,Violation by S. Johnson (kicked ball),58,38
161,2,3:43.0,K. Korver makes 3-pt jump shot from 23 ft (assist by L. James),,61,38
162,2,3:21.0,,A. Tolliver makes 3-pt jump shot from 28 ft (assist by A. Bradley),61,41
163,2,3:03.0,J. Crowder makes 2-pt layup at rim (assist by K. Love),,63,41
164,2,3:00.0,Technical foul by Team,,63,41
165,2,3:00.0,K. Love makes technical free throw,,64,41
166,2,2:46.0,,Shooting foul by K. Love (drawn by R. Jackson),64,41
167,2,2:46.0,,R. Jackson makes free throw 1 of 2,64,42
168,2,2:46.0,,R. Jackson makes free throw 2 of 2,64,43
169,2,2:32.0,J. Calderón makes 2-pt jump shot from 22 ft (assist by K. Korver),,66,43
170,2,2:08.0,,R. Jackson misses 2-pt jump shot from 18 ft,66,43
171,2,2:04.0,Defensive rebound by K. Korver,,66,43
172,2,2:04.0,Personal foul by A. Tolliver (drawn by J. Calderón),,66,43
173,2,2:04.0,J. Calderón makes free throw 1 of 2,,67,43
174,2,2:04.0,,E. Moreland enters the game for A. Tolliver,67,43
175,2,2:04.0,J. Smith enters the game for K. Love,,67,43
176,2,2:04.0,J. Calderón makes free throw 2 of 2,,68,43
177,2,1:49.0,,Turnover by S. Johnson (bad pass),68,43
178,2,1:28.0,J. Crowder misses 3-pt jump shot from 27 ft,,68,43
179,2,1:25.0,,Defensive rebound by S. Johnson,68,43
180,2,1:18.0,,T. Harris misses 2-pt jump shot from 5 ft,68,43
181,2,1:15.0,Defensive rebound by L. James,,68,43
182,2,1:09.0,J. Crowder misses 2-pt layup from 3 ft,,68,43
183,2,1:07.0,Offensive rebound by J. Crowder,,68,43
184,2,1:07.0,J. Crowder misses 2-pt layup from 1 ft,,68,43
185,2,1:07.0,,Defensive rebound by T. Harris,68,43
186,2,1:00.0,,R. Jackson makes 3-pt jump shot from 25 ft (assist by T. Harris),68,46
187,2,0:45.0,J. Smith makes 3-pt jump shot from 27 ft (assist by J. Calderón),,71,46
188,2,0:28.0,,Turnover by S. Johnson (bad pass),71,46
189,2,0:07.0,Shooting foul by E. Moreland (drawn by J. Crowder),,71,46
190,2,0:07.0,J. Crowder makes free throw 1 of 2,,72,46
191,2,0:07.0,J. Green enters the game for L. James,,72,46
192,2,0:07.0,C. Osman enters the game for K. Korver,,72,46
193,2,0:07.0,J. Crowder makes free throw 2 of 2,,73,46
194,2,0:06.0,,Personal foul by J. Calderón (drawn by R. Jackson),73,46
195,2,0:00.0,,R. Jackson misses 2-pt layup from 3 ft,73,46
196,2,0:00.0,,Offensive rebound by Team,73,46
197,3,11:41.0,J. Calderón misses 2-pt jump shot from 20 ft,,73,46
198,3,11:39.0,,Defensive rebound by T. Harris,73,46
199,3,11:18.0,,T. Harris makes 2-pt layup from 4 ft (assist by R. Jackson),73,48
200,3,10:59.0,J. Crowder makes 2-pt jump shot from 23 ft (assist by K. Love),,75,48
201,3,10:38.0,,T. Harris misses 3-pt jump shot from 25 ft,75,48
202,3,10:33.0,Defensive rebound by J. Crowder,,75,48
203,3,10:26.0,J. Calderón makes 3-pt jump shot from 26 ft (assist by L. James),,78,48
204,3,10:06.0,,T. Harris misses 2-pt jump shot from 7 ft,78,48
205,3,10:04.0,Defensive rebound by J. Crowder,,78,48
206,3,9:52.0,L. James makes 2-pt jump shot from 15 ft,,80,48
207,3,9:37.0,,A. Drummond misses 2-pt layup from 2 ft,80,48
208,3,9:33.0,,Offensive rebound by A. Drummond,80,48
209,3,9:33.0,,A. Drummond makes 2-pt dunk at rim,80,50
210,3,9:20.0,Shooting foul by A. Bradley (drawn by J. Calderón),,80,50
211,3,9:20.0,J. Calderón makes free throw 1 of 2,,81,50
212,3,9:20.0,J. Calderón makes free throw 2 of 2,,82,50
213,3,9:09.0,,Shooting foul by L. James (drawn by A. Drummond),82,50
214,3,9:09.0,,A. Drummond makes free throw 1 of 2,82,51
215,3,9:09.0,,A. Drummond misses free throw 2 of 2,82,51
216,3,9:06.0,Defensive rebound by K. Love,,82,51
217,3,8:43.0,L. James misses 2-pt jump shot from 4 ft,,82,51
218,3,8:43.0,,Defensive rebound by Team,82,51
219,3,8:24.0,,A. Bradley misses 3-pt jump shot from 24 ft,82,51
220,3,8:20.0,Defensive rebound by K. Love,,82,51
221,3,8:13.0,J. Smith misses 3-pt jump shot from 26 ft,,82,51
222,3,8:09.0,Offensive rebound by J. Crowder,,82,51
223,3,8:08.0,Shooting foul by A. Bradley (drawn by J. Crowder),,82,51
224,3,8:08.0,J. Crowder makes free throw 1 of 2,,83,51
225,3,8:08.0,J. Crowder makes free throw 2 of 2,,84,51
226,3,7:56.0,,S. Johnson makes 2-pt layup at rim (assist by R. Jackson),84,53
227,3,7:33.0,L. James misses 2-pt jump shot from 19 ft,,84,53
228,3,7:30.0,Offensive rebound by K. Love,,84,53
229,3,7:28.0,J. Crowder misses 3-pt jump shot from 26 ft,,84,53
230,3,7:26.0,,Defensive rebound by S. Johnson,84,53
231,3,7:19.0,,T. Harris makes 2-pt dunk at rim,84,55
232,3,7:19.0,,Shooting foul by K. Love (drawn by T. Harris),84,55
233,3,7:19.0,,I. Smith enters the game for R. Jackson,84,55
234,3,7:19.0,,T. Harris makes free throw 1 of 1,84,56
235,3,7:07.0,Personal foul by S. Johnson (drawn by K. Love),,84,56
236,3,7:03.0,J. Crowder makes 3-pt jump shot from 27 ft (assist by K. Love),,87,56
237,3,6:44.0,,T. Harris misses 3-pt jump shot from 24 ft,87,56
238,3,6:41.0,Defensive rebound by J. Smith,,87,56
239,3,6:30.0,K. Love makes 2-pt layup from 1 ft (assist by L. James),,89,56
240,3,6:24.0,,Detroit full timeout,89,56
241,3,6:15.0,,A. Bradley misses 3-pt jump shot from 26 ft,89,56
242,3,6:11.0,Defensive rebound by K. Love,,89,56
243,3,5:56.0,J. Smith misses 3-pt jump shot from 23 ft,,89,56
244,3,5:56.0,,Defensive rebound by Team,89,56
245,3,5:39.0,,S. Johnson misses 2-pt jump shot from 18 ft,89,56
246,3,5:34.0,Defensive rebound by J. Calderón,,89,56
247,3,5:24.0,L. James misses 2-pt jump shot from 11 ft,,89,56
248,3,5:21.0,,Defensive rebound by A. Drummond,89,56
249,3,5:16.0,,A. Bradley misses 3-pt jump shot from 23 ft,89,56
250,3,5:11.0,Defensive rebound by J. Calderón,,89,56
251,3,5:06.0,K. Love misses 3-pt jump shot from 26 ft,,89,56
252,3,5:04.0,,Defensive rebound by A. Bradley,89,56
253,3,4:56.0,,A. Drummond misses 2-pt layup from 1 ft,89,56
254,3,4:56.0,Defensive rebound by J. Calderón,,89,56
255,3,4:34.0,,A. Tolliver enters the game for S. Johnson,89,56
256,3,4:34.0,,L. Kennard enters the game for T. Harris,89,56
257,3,4:31.0,K. Love makes 2-pt layup from 1 ft (assist by L. James),,91,56
258,3,4:19.0,,Personal foul by J. Smith (drawn by A. Tolliver),91,56
259,3,4:08.0,,A. Tolliver makes 3-pt jump shot from 28 ft (assist by I. Smith),91,59
260,3,3:44.0,J. Calderón makes 3-pt jump shot from 28 ft (assist by L. James),,94,59
261,3,3:28.0,,Turnover by A. Drummond (bad pass; steal by J. Calderón),94,59
262,3,3:19.0,J. Crowder makes 2-pt jump shot from 23 ft (assist by L. James),,96,59
263,3,3:00.0,,I. Smith misses 2-pt jump shot from 18 ft,96,59
264,3,2:57.0,Defensive rebound by J. Smith,,96,59
265,3,2:46.0,L. James misses 2-pt jump shot from 19 ft,,96,59
266,3,2:44.0,,Defensive rebound by A. Drummond,96,59
267,3,2:39.0,,A. Bradley misses 3-pt jump shot from 27 ft,96,59
268,3,2:34.0,Defensive rebound by J. Crowder,,96,59
269,3,2:31.0,Personal foul by I. Smith (drawn by L. James),,96,59
270,3,2:31.0,Cleveland full timeout,,96,59
271,3,2:31.0,,E. Moreland enters the game for A. Drummond,96,59
272,3,2:31.0,,L. Galloway enters the game for A. Bradley,96,59
273,3,2:18.0,Turnover by K. Love (traveling),,96,59
274,3,2:04.0,,L. Kennard misses 2-pt jump shot from 16 ft,96,59
275,3,2:00.0,Defensive rebound by J. Smith,,96,59
276,3,1:43.0,Turnover by J. Smith (bad pass; steal by I. Smith),,96,59
277,3,1:40.0,,Personal foul by J. Crowder (drawn by L. Kennard),96,59
278,3,1:40.0,C. Osman enters the game for K. Love,,96,59
279,3,1:40.0,D. Wade enters the game for J. Smith,,96,59
280,3,1:40.0,K. Korver enters the game for L. James,,96,59
281,3,1:40.0,J. Green enters the game for J. Calderón,,96,59
282,3,1:40.0,C. Frye enters the game for J. Crowder,,96,59
283,3,1:30.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by E. Moreland),96,62
284,3,1:08.0,C. Osman makes 3-pt jump shot from 26 ft (assist by C. Frye),,99,62
285,3,0:52.0,,L. Galloway misses 2-pt jump shot from 18 ft,99,62
286,3,0:50.0,Defensive rebound by C. Osman,,99,62
287,3,0:32.0,J. Green misses 2-pt jump shot from 15 ft (block by E. Moreland),,99,62
288,3,0:28.0,,Defensive rebound by L. Kennard,99,62
289,3,0:25.0,,L. Kennard misses 3-pt jump shot from 26 ft,99,62
290,3,0:21.0,Defensive rebound by C. Osman,,99,62
291,3,0:03.0,D. Wade makes 2-pt jump shot from 19 ft,,101,62
292,3,0:00.0,,I. Smith misses 3-pt jump shot from 25 ft,101,62
293,3,0:00.0,,Offensive rebound by Team,101,62
294,4,11:45.0,,L. Galloway makes 2-pt jump shot from 17 ft,101,64
295,4,11:29.0,J. Green makes 2-pt dunk at rim (assist by D. Wade),,103,64
296,4,11:20.0,,Detroit full timeout,103,64
297,4,11:09.0,,H. Ellenson misses 2-pt hook shot from 5 ft,103,64
298,4,11:07.0,Defensive rebound by C. Frye,,103,64
299,4,11:03.0,K. Korver misses 3-pt jump shot from 23 ft,,103,64
300,4,10:59.0,,Defensive rebound by E. Moreland,103,64
301,4,10:52.0,,L. Kennard makes 3-pt jump shot from 25 ft (assist by H. Ellenson),103,67
302,4,10:27.0,J. Green misses 2-pt hook shot from 2 ft,,103,67
303,4,10:26.0,,Defensive rebound by E. Moreland,103,67
304,4,10:20.0,,Shooting foul by D. Wade (drawn by I. Smith),103,67
305,4,10:20.0,,I. Smith makes free throw 1 of 2,103,68
306,4,10:20.0,J. Holland enters the game for K. Korver,,103,68
307,4,10:20.0,,I. Smith misses free throw 2 of 2,103,68
308,4,10:16.0,Defensive rebound by J. Holland,,103,68
309,4,10:02.0,D. Wade misses 2-pt jump shot from 13 ft,,103,68
310,4,10:00.0,Offensive rebound by C. Osman,,103,68
311,4,10:00.0,Shooting foul by L. Kennard (drawn by C. Osman),,103,68
312,4,10:00.0,C. Osman makes free throw 1 of 2,,104,68
313,4,10:00.0,C. Osman makes free throw 2 of 2,,105,68
314,4,9:51.0,,I. Smith misses 2-pt jump shot from 18 ft,105,68
315,4,9:47.0,Defensive rebound by D. Wade,,105,68
316,4,9:35.0,C. Frye makes 2-pt layup from 4 ft (assist by D. Wade),,107,68
317,4,9:25.0,,Personal foul by C. Osman (drawn by I. Smith),107,68
318,4,9:15.0,,L. Kennard misses 3-pt jump shot from 25 ft,107,68
319,4,9:12.0,Defensive rebound by D. Wade,,107,68
320,4,9:03.0,C. Frye misses 2-pt hook shot from 4 ft,,107,68
321,4,9:01.0,,Defensive rebound by L. Galloway,107,68
322,4,8:52.0,,H. Ellenson misses 3-pt jump shot from 26 ft,107,68
323,4,8:49.0,Defensive rebound by J. Holland,,107,68
324,4,8:36.0,C. Frye misses 3-pt jump shot from 27 ft,,107,68
325,4,8:33.0,Offensive rebound by Team,,107,68
326,4,8:18.0,C. Frye misses 2-pt hook shot from 10 ft,,107,68
327,4,8:15.0,,Defensive rebound by H. Ellenson,107,68
328,4,8:00.0,,E. Moreland makes 2-pt layup at rim,107,70
329,4,7:42.0,J. Green makes 2-pt dunk from 1 ft (assist by C. Frye),,109,70
330,4,7:28.0,,L. Kennard makes 2-pt jump shot from 16 ft (assist by I. Smith),109,72
331,4,7:03.0,C. Osman misses 3-pt jump shot from 25 ft,,109,72
332,4,7:02.0,,Defensive rebound by H. Ellenson,109,72
333,4,6:46.0,,Turnover by L. Kennard (bad pass),109,72
334,4,6:46.0,,R. Bullock enters the game for I. Smith,109,72
335,4,6:38.0,Personal foul by E. Moreland (drawn by D. Wade),,109,72
336,4,6:31.0,Turnover by D. Wade (lost ball; steal by H. Ellenson),,109,72
337,4,6:26.0,,L. Kennard misses 2-pt layup from 1 ft (block by C. Osman),109,72
338,4,6:22.0,,Offensive rebound by R. Bullock,109,72
339,4,6:22.0,,R. Bullock makes 2-pt layup from 1 ft,109,74
340,4,6:22.0,Cleveland full timeout,,109,74
341,4,6:22.0,J. Calderón enters the game for D. Wade,,109,74
342,4,6:08.0,J. Holland misses 3-pt jump shot from 22 ft,,109,74
343,4,6:05.0,Offensive rebound by J. Green,,109,74
344,4,6:00.0,J. Green misses 2-pt jump shot from 5 ft,,109,74
345,4,5:57.0,,Defensive rebound by L. Kennard,109,74
346,4,5:41.0,,L. Galloway misses 3-pt jump shot from 25 ft,109,74
347,4,5:38.0,Defensive rebound by C. Osman,,109,74
348,4,5:25.0,,Offensive charge foul by C. Osman (drawn by E. Moreland),109,74
349,4,5:25.0,Turnover by C. Osman (offensive foul),,109,74
350,4,5:08.0,,H. Ellenson makes 3-pt jump shot from 23 ft (assist by L. Galloway),109,77
351,4,4:49.0,J. Green misses 3-pt jump shot from 28 ft,,109,77
352,4,4:44.0,,Defensive rebound by E. Moreland,109,77
353,4,4:36.0,,Personal foul by C. Osman (drawn by H. Ellenson),109,77
354,4,4:31.0,,Turnover by E. Moreland (bad pass),109,77
355,4,4:17.0,J. Green misses 3-pt jump shot from 24 ft,,109,77
356,4,4:14.0,,Defensive rebound by L. Kennard,109,77
357,4,4:03.0,,E. Moreland makes 2-pt layup from 1 ft (assist by R. Bullock),109,79
358,4,3:46.0,Turnover by J. Green (bad pass; steal by R. Bullock),,109,79
359,4,3:46.0,,Personal foul by C. Frye (drawn by R. Bullock),109,79
360,4,3:22.0,,E. Moreland misses 2-pt hook shot from 7 ft,109,79
361,4,3:19.0,Defensive rebound by J. Calderón,,109,79
362,4,3:06.0,J. Green makes 3-pt jump shot from 23 ft (assist by C. Osman),,112,79
363,4,2:44.0,,H. Ellenson misses 2-pt jump shot from 11 ft,112,79
364,4,2:42.0,Defensive rebound by C. Frye,,112,79
365,4,2:37.0,C. Osman makes 2-pt jump shot from 2 ft,,114,79
366,4,2:20.0,,L. Kennard misses 2-pt layup from 4 ft,114,79
367,4,2:20.0,Defensive rebound by Team,,114,79
368,4,2:02.0,J. Calderón makes 2-pt hook shot from 3 ft,,116,79
369,4,1:41.0,,E. Moreland makes 2-pt layup from 1 ft (assist by L. Galloway),116,81
370,4,1:20.0,Turnover by J. Holland (bad pass; steal by R. Bullock),,116,81
371,4,1:19.0,,R. Bullock makes 2-pt dunk from 1 ft,116,83
372,4,0:59.0,Turnover by C. Osman (lost ball; steal by L. Kennard),,116,83
373,4,0:49.0,,L. Kennard misses 2-pt jump shot from 14 ft,116,83
374,4,0:45.0,,Offensive rebound by E. Moreland,116,83
375,4,0:40.0,,R. Bullock makes 2-pt jump shot from 13 ft,116,85
376,4,0:19.0,J. Green misses 3-pt jump shot from 26 ft,,116,85
377,4,0:15.0,,Defensive rebound by E. Moreland,116,85
378,4,0:11.0,,H. Ellenson makes 3-pt jump shot from 22 ft (assist by R. Bullock),116,88
