,QUARTER,TIME_REMAINING,PORTLAND_ACTION,HOUSTON_ACTION,PORTLAND_SCORE,HOUSTON_SCORE
135,2,10:37.0,M. Harkless misses 3-pt jump shot from 23 ft,,22,25
136,2,10:34.0,Offensive rebound by E. Davis,,22,25
137,2,10:28.0,S. Napier misses 2-pt jump shot from 11 ft,,22,25
138,2,10:25.0,,Defensive rebound by G. Green,22,25
139,2,10:21.0,,Shooting foul by P. Connaughton (drawn by P. Tucker),22,25
140,2,10:21.0,,P. Tucker makes free throw 1 of 2,22,26
141,2,10:21.0,,P. Tucker makes free throw 2 of 2,22,27
142,2,10:04.0,P. Connaughton misses 2-pt jump shot from 20 ft,,22,27
143,2,10:00.0,,Defensive rebound by C. Paul,22,27
144,2,9:52.0,,Offensive foul by C. Capela (drawn by E. Davis),22,27
145,2,9:52.0,,Turnover by C. Capela (offensive foul),22,27
146,2,9:52.0,E. Turner enters the game for E. Davis,,22,27
147,2,9:52.0,J. Nurkić enters the game for Z. Collins,,22,27
148,2,9:38.0,J. Nurkić misses 2-pt layup from 6 ft,,22,27
149,2,9:32.0,,Defensive rebound by R. Anderson,22,27
150,2,9:31.0,,Personal foul by S. Napier (drawn by C. Paul),22,27
151,2,9:31.0,D. Lillard enters the game for S. Napier,,22,27
152,2,9:22.0,,C. Paul misses 3-pt jump shot from 22 ft,22,27
153,2,9:18.0,,Offensive rebound by C. Capela,22,27
154,2,9:02.0,,C. Capela makes 2-pt layup from 2 ft,22,29
155,2,8:44.0,,Offensive charge foul by J. Nurkić (drawn by P. Tucker),22,29
156,2,8:44.0,Turnover by J. Nurkić (offensive foul),,22,29
157,2,8:30.0,,P. Tucker makes 2-pt layup from 3 ft (assist by G. Green),22,31
158,2,8:29.0,Portland full timeout,,22,31
159,2,8:29.0,,T. Black enters the game for C. Paul,22,31
160,2,8:29.0,,E. Gordon enters the game for C. Capela,22,31
161,2,8:29.0,C. McCollum enters the game for M. Harkless,,22,31
162,2,8:29.0,A. Aminu enters the game for P. Connaughton,,22,31
163,2,8:18.0,Shooting foul by E. Gordon (drawn by D. Lillard),,22,31
164,2,8:18.0,D. Lillard makes free throw 1 of 2,,23,31
165,2,8:18.0,D. Lillard makes free throw 2 of 2,,24,31
166,2,8:05.0,,R. Anderson makes 2-pt jump shot from 17 ft (assist by E. Gordon),24,33
167,2,8:05.0,,Shooting foul by A. Aminu (drawn by R. Anderson),24,33
168,2,8:05.0,,R. Anderson makes free throw 1 of 1,24,34
169,2,7:52.0,D. Lillard misses 3-pt jump shot from 28 ft,,24,34
170,2,7:49.0,,Defensive rebound by G. Green,24,34
171,2,7:43.0,,G. Green misses 3-pt jump shot from 25 ft,24,34
172,2,7:40.0,Defensive rebound by J. Nurkić,,24,34
173,2,7:19.0,A. Aminu misses 3-pt jump shot from 26 ft,,24,34
174,2,7:17.0,Offensive rebound by Team,,24,34
175,2,7:17.0,,Loose ball foul by R. Anderson (drawn by J. Nurkić),24,34
176,2,7:09.0,J. Nurkić makes 2-pt layup from 3 ft (assist by C. McCollum),,26,34
177,2,6:56.0,,Shooting foul by C. McCollum (drawn by E. Gordon),26,34
178,2,6:56.0,,E. Gordon makes free throw 1 of 2,26,35
179,2,6:56.0,,E. Gordon makes free throw 2 of 2,26,36
180,2,6:42.0,J. Nurkić makes 2-pt jump shot from 8 ft (assist by D. Lillard),,28,36
181,2,6:30.0,,Turnover by G. Green (lost ball; steal by D. Lillard),28,36
182,2,6:26.0,D. Lillard makes 2-pt layup from 3 ft,,30,36
183,2,6:13.0,,T. Black makes 2-pt layup from 3 ft (assist by G. Green),30,38
184,2,6:13.0,,Shooting foul by J. Nurkić (drawn by T. Black),30,38
185,2,6:13.0,,T. Ariza enters the game for P. Tucker,30,38
186,2,6:13.0,,C. Paul enters the game for G. Green,30,38
187,2,6:13.0,E. Davis enters the game for J. Nurkić,,30,38
188,2,6:13.0,,T. Black makes free throw 1 of 1,30,39
189,2,5:58.0,D. Lillard makes 2-pt layup from 3 ft,,32,39
190,2,5:51.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by T. Ariza),32,42
191,2,5:38.0,Personal foul by E. Gordon (drawn by A. Aminu),,32,42
192,2,5:25.0,C. McCollum makes 3-pt jump shot from 27 ft (assist by E. Davis),,35,42
193,2,5:09.0,,R. Anderson makes 2-pt layup from 3 ft (assist by C. Paul),35,44
194,2,5:09.0,,Shooting foul by E. Davis (drawn by R. Anderson),35,44
195,2,5:09.0,,R. Anderson misses free throw 1 of 1,35,44
196,2,5:09.0,Defensive rebound by E. Turner,,35,44
197,2,5:00.0,Turnover by D. Lillard (bad pass; steal by T. Black),,35,44
198,2,4:55.0,,R. Anderson misses 3-pt jump shot from 26 ft,35,44
199,2,4:51.0,Defensive rebound by D. Lillard,,35,44
200,2,4:46.0,Turnover by D. Lillard (bad pass; steal by T. Black),,35,44
201,2,4:33.0,,T. Black makes 2-pt layup from 2 ft (assist by C. Paul),35,46
202,2,4:32.0,Portland full timeout,,35,46
203,2,4:21.0,Shooting foul by E. Gordon (drawn by C. McCollum),,35,46
204,2,4:21.0,C. McCollum makes free throw 1 of 2,,36,46
205,2,4:21.0,C. McCollum makes free throw 2 of 2,,37,46
206,2,4:05.0,,C. Paul makes 2-pt jump shot from 16 ft,37,48
207,2,4:05.0,,Shooting foul by E. Turner (drawn by C. Paul),37,48
208,2,4:05.0,,G. Green enters the game for E. Gordon,37,48
209,2,4:05.0,,C. Paul makes free throw 1 of 1,37,49
210,2,3:52.0,Offensive foul by E. Davis (drawn by T. Black),,37,49
211,2,3:52.0,Turnover by E. Davis (offensive foul),,37,49
212,2,3:42.0,,C. Paul makes 2-pt jump shot from 15 ft,37,51
213,2,3:28.0,Personal foul by C. Paul (drawn by D. Lillard),,37,51
214,2,3:28.0,D. Lillard makes free throw 1 of 2,,38,51
215,2,3:28.0,D. Lillard makes free throw 2 of 2,,39,51
216,2,3:10.0,,T. Black makes 2-pt dunk from 1 ft (assist by C. Paul),39,53
217,2,3:10.0,,Shooting foul by C. McCollum (drawn by T. Black),39,53
218,2,3:10.0,,T. Black misses free throw 1 of 1,39,53
219,2,3:10.0,Defensive rebound by A. Aminu,,39,53
220,2,2:55.0,Shooting foul by G. Green (drawn by E. Turner),,39,53
221,2,2:55.0,E. Turner makes free throw 1 of 2,,40,53
222,2,2:55.0,S. Napier enters the game for D. Lillard,,40,53
223,2,2:55.0,E. Turner misses free throw 2 of 2,,40,53
224,2,2:55.0,,Defensive rebound by R. Anderson,40,53
225,2,2:47.0,,C. Paul misses 3-pt jump shot from 27 ft,40,53
226,2,2:44.0,Defensive rebound by S. Napier,,40,53
227,2,2:34.0,Turnover by S. Napier (bad pass; steal by C. Paul),,40,53
228,2,2:27.0,,R. Anderson misses 2-pt jump shot from 5 ft,40,53
229,2,2:24.0,,Offensive rebound by T. Black,40,53
230,2,2:22.0,,Turnover by T. Black (bad pass; steal by S. Napier),40,53
231,2,2:17.0,Turnover by C. McCollum (lost ball; steal by C. Paul),,40,53
232,2,2:13.0,,G. Green misses 2-pt layup from 1 ft,40,53
233,2,2:12.0,,G. Green misses 2-pt layup from 1 ft (block by C. McCollum),40,53
234,2,2:12.0,,Offensive rebound by G. Green,40,53
235,2,2:11.0,,Offensive rebound by T. Black,40,53
236,2,2:10.0,,T. Black misses 2-pt layup from 3 ft,40,53
237,2,2:09.0,Defensive rebound by S. Napier,,40,53
238,2,1:50.0,E. Davis makes 2-pt hook shot from 5 ft (assist by C. McCollum),,42,53
239,2,1:34.0,,C. Paul misses 2-pt jump shot from 14 ft,42,53
240,2,1:30.0,,Offensive rebound by C. Paul,42,53
241,2,1:28.0,,R. Anderson misses 3-pt jump shot from 27 ft,42,53
242,2,1:25.0,Defensive rebound by Team,,42,53
243,2,1:13.0,C. McCollum misses 2-pt jump shot from 16 ft,,42,53
244,2,1:09.0,,Defensive rebound by C. Paul,42,53
245,2,1:01.0,,T. Ariza misses 2-pt layup from 3 ft,42,53
246,2,0:59.0,Defensive rebound by E. Davis,,42,53
247,2,0:54.0,Shooting foul by T. Black (drawn by S. Napier),,42,53
248,2,0:54.0,S. Napier makes free throw 1 of 2,,43,53
249,2,0:54.0,,P. Tucker enters the game for T. Black,43,53
250,2,0:54.0,M. Harkless enters the game for E. Turner,,43,53
251,2,0:54.0,P. Connaughton enters the game for A. Aminu,,43,53
252,2,0:54.0,S. Napier misses free throw 2 of 2,,43,53
253,2,0:54.0,,Defensive rebound by T. Ariza,43,53
254,2,0:41.0,,Turnover by T. Ariza (lost ball; steal by C. McCollum),43,53
255,2,0:36.0,C. McCollum makes 2-pt layup from 7 ft,,45,53
256,2,0:28.0,,G. Green misses 3-pt jump shot from 27 ft,45,53
257,2,0:24.0,Defensive rebound by M. Harkless,,45,53
258,2,0:11.0,C. McCollum misses 2-pt jump shot from 11 ft,,45,53
259,2,0:09.0,,Defensive rebound by P. Tucker,45,53
260,2,0:01.0,,Shooting foul by S. Napier (drawn by C. Paul),45,53
261,2,0:01.0,,C. Paul makes free throw 1 of 2,45,54
262,2,0:01.0,,C. Paul makes free throw 2 of 2,45,55
263,2,0:01.0,Turnover by P. Connaughton (bad pass),,45,55
264,2,0:00.0,,Turnover by P. Tucker (bad pass),45,55
265,3,11:42.0,D. Lillard makes 2-pt layup from 2 ft (assist by E. Turner),,47,55
266,3,11:29.0,,T. Ariza misses 3-pt jump shot from 27 ft,47,55
267,3,11:25.0,Defensive rebound by D. Lillard,,47,55
268,3,11:19.0,E. Turner makes 3-pt jump shot from 25 ft (assist by D. Lillard),,50,55
269,3,11:04.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by C. Paul),50,58
270,3,10:42.0,A. Aminu makes 3-pt jump shot from 22 ft (assist by J. Nurkić),,53,58
271,3,10:25.0,,C. Paul makes 2-pt jump shot from 15 ft (assist by C. Capela),53,60
272,3,10:11.0,Personal foul by C. Paul (drawn by D. Lillard),,53,60
273,3,10:06.0,J. Nurkić misses 2-pt layup from 2 ft,,53,60
274,3,10:04.0,Offensive rebound by J. Nurkić,,53,60
275,3,10:03.0,J. Nurkić misses 2-pt layup from 1 ft,,53,60
276,3,10:03.0,Offensive rebound by J. Nurkić,,53,60
277,3,10:01.0,J. Nurkić misses 2-pt layup from 2 ft (block by C. Capela),,53,60
278,3,10:01.0,,Defensive rebound by T. Ariza,53,60
279,3,9:54.0,,C. Paul makes 2-pt jump shot from 12 ft,53,62
280,3,9:31.0,J. Nurkić makes 2-pt dunk at rim (assist by D. Lillard),,55,62
281,3,9:15.0,,C. Paul misses 3-pt jump shot from 28 ft,55,62
282,3,9:12.0,Defensive rebound by C. McCollum,,55,62
283,3,9:05.0,E. Turner makes 2-pt jump shot from 4 ft,,57,62
284,3,8:48.0,,E. Gordon makes 2-pt layup from 2 ft,57,64
285,3,8:28.0,A. Aminu misses 2-pt jump shot from 6 ft,,57,64
286,3,8:26.0,,Defensive rebound by T. Ariza,57,64
287,3,8:04.0,,C. Paul makes 3-pt jump shot from 28 ft,57,67
288,3,7:43.0,J. Nurkić misses 2-pt jump shot from 19 ft,,57,67
289,3,7:41.0,,Defensive rebound by T. Ariza,57,67
290,3,7:30.0,,C. Capela makes 2-pt jump shot from 5 ft (assist by C. Paul),57,69
291,3,7:30.0,,Shooting block foul by A. Aminu (drawn by C. Capela),57,69
292,3,7:30.0,,C. Capela misses free throw 1 of 1,57,69
293,3,7:28.0,Defensive rebound by E. Turner,,57,69
294,3,7:21.0,D. Lillard makes 2-pt dunk from 1 ft,,59,69
295,3,7:04.0,,C. Paul misses 3-pt jump shot from 24 ft,59,69
296,3,7:02.0,Defensive rebound by E. Turner,,59,69
297,3,6:47.0,E. Turner makes 2-pt jump shot from 6 ft,,61,69
298,3,6:47.0,Shooting foul by E. Gordon (drawn by E. Turner),,61,69
299,3,6:47.0,,Houston full timeout,61,69
300,3,6:47.0,,G. Green enters the game for C. Paul,61,69
301,3,6:47.0,E. Turner makes free throw 1 of 1,,62,69
302,3,6:34.0,,Personal foul by E. Turner (drawn by E. Gordon),62,69
303,3,6:26.0,,Personal foul by D. Lillard (drawn by T. Ariza),62,69
304,3,6:19.0,,E. Gordon misses 3-pt jump shot from 26 ft,62,69
305,3,6:16.0,Defensive rebound by D. Lillard,,62,69
306,3,6:11.0,D. Lillard misses 3-pt jump shot from 31 ft,,62,69
307,3,6:10.0,,Defensive rebound by Team,62,69
308,3,5:59.0,,Turnover by C. Capela (traveling),62,69
309,3,5:59.0,,P. Tucker enters the game for C. Capela,62,69
310,3,5:41.0,Turnover by C. McCollum (bad pass; steal by T. Ariza),,62,69
311,3,5:32.0,,E. Gordon makes 3-pt jump shot from 28 ft,62,72
312,3,5:11.0,J. Nurkić makes 2-pt layup from 2 ft,,64,72
313,3,5:01.0,,E. Gordon makes 2-pt layup from 2 ft,64,74
314,3,4:37.0,J. Nurkić misses 2-pt hook shot from 7 ft,,64,74
315,3,4:36.0,Offensive rebound by C. McCollum,,64,74
316,3,4:35.0,C. McCollum makes 2-pt layup from 2 ft,,66,74
317,3,4:23.0,,P. Tucker makes 2-pt layup from 3 ft (assist by E. Gordon),66,76
318,3,4:15.0,Shooting foul by P. Tucker (drawn by D. Lillard),,66,76
319,3,4:15.0,D. Lillard makes free throw 1 of 2,,67,76
320,3,4:15.0,S. Napier enters the game for E. Turner,,67,76
321,3,4:15.0,P. Connaughton enters the game for C. McCollum,,67,76
322,3,4:15.0,D. Lillard makes free throw 2 of 2,,68,76
323,3,4:04.0,,Offensive foul by T. Ariza (drawn by D. Lillard),68,76
324,3,4:04.0,,Turnover by T. Ariza (offensive foul),68,76
325,3,3:47.0,D. Lillard makes 3-pt jump shot from 25 ft,,71,76
326,3,3:35.0,,E. Gordon misses 3-pt jump shot from 29 ft,71,76
327,3,3:32.0,Defensive rebound by J. Nurkić,,71,76
328,3,3:27.0,S. Napier misses 3-pt jump shot from 25 ft,,71,76
329,3,3:25.0,,Defensive rebound by T. Ariza,71,76
330,3,3:16.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by T. Ariza),71,79
331,3,2:57.0,D. Lillard misses 3-pt jump shot from 26 ft,,71,79
332,3,2:57.0,Offensive rebound by Team,,71,79
333,3,2:57.0,,Loose ball foul by G. Green (drawn by J. Nurkić),71,79
334,3,2:57.0,Portland full timeout,,71,79
335,3,2:57.0,,C. Paul enters the game for E. Gordon,71,79
336,3,2:57.0,,T. Black enters the game for R. Anderson,71,79
337,3,2:57.0,E. Davis enters the game for A. Aminu,,71,79
338,3,2:57.0,Z. Collins enters the game for J. Nurkić,,71,79
339,3,2:41.0,Shooting foul by P. Tucker (drawn by E. Davis),,71,79
340,3,2:41.0,E. Davis misses free throw 1 of 2,,71,79
341,3,2:41.0,Offensive rebound by Team,,71,79
342,3,2:41.0,E. Davis makes free throw 2 of 2,,72,79
343,3,2:26.0,,Turnover by C. Paul (lost ball; steal by D. Lillard),72,79
344,3,2:20.0,E. Davis makes 2-pt dunk at rim (assist by D. Lillard),,74,79
345,3,2:06.0,,P. Tucker misses 2-pt layup from 4 ft (block by E. Davis),74,79
346,3,2:06.0,,Offensive rebound by Team,74,79
347,3,2:06.0,C. McCollum enters the game for D. Lillard,,74,79
348,3,2:01.0,,C. Paul misses 2-pt jump shot from 12 ft,74,79
349,3,1:58.0,Defensive rebound by E. Davis,,74,79
350,3,1:45.0,C. McCollum misses 2-pt jump shot from 7 ft,,74,79
351,3,1:45.0,,Defensive rebound by T. Black,74,79
352,3,1:35.0,,T. Black makes 2-pt dunk from 2 ft (assist by C. Paul),74,81
353,3,1:35.0,Technical foul by E. Davis,,74,81
354,3,1:35.0,,C. Capela enters the game for T. Black,74,81
355,3,1:35.0,,C. Paul makes flagrant free throw 1 of 1,74,82
356,3,1:25.0,,P. Tucker makes 2-pt layup from 5 ft (assist by C. Paul),74,84
357,3,0:59.0,P. Connaughton misses 2-pt layup from 3 ft (block by C. Capela),,74,84
358,3,0:59.0,Offensive rebound by Z. Collins,,74,84
359,3,0:59.0,Turnover by Team (shot clock),,74,84
360,3,0:51.0,,C. Paul misses 2-pt jump shot from 11 ft,74,84
361,3,0:49.0,Defensive rebound by Team,,74,84
362,3,0:49.0,,Loose ball foul by C. Capela (drawn by E. Davis),74,84
363,3,0:49.0,E. Davis misses free throw 1 of 2,,74,84
364,3,0:49.0,Offensive rebound by Team,,74,84
365,3,0:49.0,,R. Anderson enters the game for C. Capela,74,84
366,3,0:49.0,E. Davis makes free throw 2 of 2,,75,84
367,3,0:31.0,,C. Paul misses 2-pt jump shot from 14 ft,75,84
368,3,0:28.0,Defensive rebound by C. McCollum,,75,84
369,3,0:07.0,C. McCollum makes 2-pt layup from 3 ft,,77,84
370,3,0:00.0,,C. Paul makes 2-pt jump shot from 15 ft,77,86
371,4,11:45.0,,Offensive foul by P. Tucker (drawn by S. Napier),77,86
372,4,11:45.0,,Turnover by P. Tucker (offensive foul),77,86
373,4,11:34.0,P. Connaughton makes 2-pt jump shot from 21 ft (assist by C. McCollum),,79,86
374,4,11:12.0,,C. Paul makes 3-pt jump shot from 24 ft,79,89
375,4,10:52.0,Shooting foul by C. Paul (drawn by S. Napier),,79,89
376,4,10:52.0,S. Napier makes free throw 1 of 2,,80,89
377,4,10:52.0,S. Napier makes free throw 2 of 2,,81,89
378,4,10:29.0,,C. Paul misses 3-pt jump shot from 28 ft,81,89
379,4,10:26.0,,Offensive rebound by Team,81,89
380,4,10:24.0,,R. Anderson misses 3-pt jump shot from 27 ft,81,89
381,4,10:21.0,Defensive rebound by P. Connaughton,,81,89
382,4,10:14.0,S. Napier misses 3-pt jump shot from 23 ft,,81,89
383,4,10:11.0,,Defensive rebound by G. Green,81,89
384,4,10:04.0,,G. Green makes 3-pt jump shot from 27 ft (assist by R. Anderson),81,92
385,4,9:45.0,S. Napier makes 2-pt layup from 2 ft,,83,92
386,4,9:28.0,,C. Paul misses 3-pt jump shot from 26 ft,83,92
387,4,9:27.0,Defensive rebound by C. McCollum,,83,92
388,4,9:20.0,Z. Collins makes 2-pt layup from 1 ft (assist by C. McCollum),,85,92
389,4,9:19.0,,Houston full timeout,85,92
390,4,9:19.0,,E. Gordon enters the game for T. Ariza,85,92
391,4,9:19.0,,C. Capela enters the game for C. Paul,85,92
