,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PORTLAND_ACTION,OKLAHOMA CITY_SCORE,PORTLAND_SCORE
105,2,11:26.0,,C. McCollum makes 2-pt layup from 1 ft,31,27
106,2,11:08.0,R. Felton makes 2-pt layup from 1 ft,,33,27
107,2,10:53.0,,C. McCollum misses 2-pt jump shot from 4 ft,33,27
108,2,10:50.0,Defensive rebound by J. Huestis,,33,27
109,2,10:37.0,R. Felton misses 2-pt jump shot from 11 ft,,33,27
110,2,10:33.0,Offensive rebound by J. Huestis,,33,27
111,2,10:33.0,J. Huestis misses 2-pt layup from 1 ft,,33,27
112,2,10:32.0,,Defensive rebound by P. Connaughton,33,27
113,2,10:19.0,,S. Napier makes 2-pt jump shot from 19 ft,33,29
114,2,9:50.0,R. Felton misses 3-pt jump shot from 26 ft,,33,29
115,2,9:48.0,,Defensive rebound by C. McCollum,33,29
116,2,9:32.0,,Shooting foul by J. Huestis (drawn by C. McCollum),33,29
117,2,9:32.0,,C. McCollum makes free throw 1 of 2,33,30
118,2,9:32.0,,C. McCollum makes free throw 2 of 2,33,31
119,2,9:16.0,Turnover by J. Huestis (turnover),,33,31
120,2,9:16.0,Violation by J. Huestis (kicked ball),,33,31
121,2,9:00.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by P. Connaughton),33,34
122,2,8:59.0,Oklahoma City full timeout,,33,34
123,2,8:43.0,P. Patterson makes 2-pt hook shot from 4 ft,,35,34
124,2,8:24.0,,Z. Collins misses 2-pt hook shot from 3 ft (block by J. Grant),35,34
125,2,8:24.0,Defensive rebound by J. Grant,,35,34
126,2,8:24.0,S. Adams enters the game for R. Felton,,35,34
127,2,8:24.0,R. Westbrook enters the game for J. Grant,,35,34
128,2,8:11.0,Turnover by R. Westbrook (bad pass; steal by C. McCollum),,35,34
129,2,8:07.0,,Z. Collins makes 2-pt dunk at rim (assist by C. McCollum),35,36
130,2,7:53.0,R. Westbrook misses 2-pt jump shot from 16 ft,,35,36
131,2,7:51.0,,Defensive rebound by S. Napier,35,36
132,2,7:36.0,,E. Davis misses 2-pt layup from 2 ft (block by S. Adams),35,36
133,2,7:36.0,,Offensive rebound by E. Davis,35,36
134,2,7:33.0,,C. McCollum misses 3-pt jump shot from 25 ft,35,36
135,2,7:33.0,,Offensive rebound by E. Davis,35,36
136,2,7:29.0,,P. Connaughton misses 3-pt jump shot from 24 ft,35,36
137,2,7:26.0,,Offensive rebound by P. Connaughton,35,36
138,2,7:23.0,,P. Connaughton makes 2-pt layup from 1 ft,35,38
139,2,7:10.0,P. Patterson misses 2-pt jump shot from 20 ft,,35,38
140,2,7:07.0,,Defensive rebound by P. Connaughton,35,38
141,2,7:00.0,,Shooting foul by Á. Abrines (drawn by C. McCollum),35,38
142,2,7:00.0,,C. McCollum makes free throw 1 of 2,35,39
143,2,7:00.0,P. George enters the game for J. Huestis,,35,39
144,2,7:00.0,,C. McCollum makes free throw 2 of 2,35,40
145,2,6:51.0,S. Adams misses 2-pt dunk at rim,,35,40
146,2,6:48.0,Offensive rebound by Á. Abrines,,35,40
147,2,6:43.0,P. George misses 3-pt jump shot from 25 ft,,35,40
148,2,6:40.0,,Defensive rebound by C. McCollum,35,40
149,2,6:35.0,,C. McCollum misses 2-pt jump shot from 5 ft,35,40
150,2,6:33.0,,Offensive rebound by C. McCollum,35,40
151,2,6:33.0,,C. McCollum makes 2-pt layup at rim,35,42
152,2,6:33.0,Oklahoma City full timeout,,35,42
153,2,6:33.0,,J. Nurkić enters the game for E. Davis,35,42
154,2,6:33.0,,A. Aminu enters the game for Z. Collins,35,42
155,2,6:23.0,R. Westbrook misses 3-pt jump shot from 26 ft,,35,42
156,2,6:21.0,,Defensive rebound by A. Aminu,35,42
157,2,6:06.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by S. Napier),35,44
158,2,5:50.0,S. Adams misses 2-pt layup at rim,,35,44
159,2,5:48.0,Offensive rebound by S. Adams,,35,44
160,2,5:45.0,R. Westbrook makes 2-pt jump shot from 15 ft,,37,44
161,2,5:24.0,,C. McCollum misses 2-pt jump shot from 19 ft,37,44
162,2,5:24.0,,Offensive rebound by Team,37,44
163,2,5:24.0,Loose ball foul by S. Adams (drawn by J. Nurkić),,37,44
164,2,5:24.0,,D. Lillard enters the game for C. McCollum,37,44
165,2,5:24.0,R. Felton enters the game for Á. Abrines,,37,44
166,2,5:07.0,,A. Aminu misses 3-pt jump shot from 22 ft,37,44
167,2,5:05.0,Defensive rebound by S. Adams,,37,44
168,2,4:55.0,Shooting foul by J. Nurkić (drawn by S. Adams),,37,44
169,2,4:55.0,S. Adams makes free throw 1 of 2,,38,44
170,2,4:55.0,,E. Turner enters the game for P. Connaughton,38,44
171,2,4:55.0,S. Adams makes free throw 2 of 2,,39,44
172,2,4:41.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by E. Turner),39,46
173,2,4:30.0,R. Westbrook makes 2-pt layup from 1 ft,,41,46
174,2,4:19.0,,E. Turner makes 3-pt jump shot from 23 ft (assist by D. Lillard),41,49
175,2,4:08.0,P. Patterson misses 2-pt layup from 1 ft,,41,49
176,2,4:06.0,,Defensive rebound by J. Nurkić,41,49
177,2,3:56.0,,S. Napier misses 3-pt jump shot from 24 ft,41,49
178,2,3:53.0,Defensive rebound by R. Westbrook,,41,49
179,2,3:53.0,Personal foul by J. Nurkić (drawn by S. Adams),,41,49
180,2,3:53.0,Technical foul by R. Westbrook,,41,49
181,2,3:53.0,,D. Lillard misses technical free throw,41,49
182,2,3:53.0,Defensive rebound by Team,,41,49
183,2,3:53.0,J. Grant enters the game for P. Patterson,,41,49
184,2,3:45.0,P. George misses 2-pt jump shot from 17 ft,,41,49
185,2,3:41.0,,Defensive rebound by A. Aminu,41,49
186,2,3:25.0,Offensive charge foul by A. Aminu (drawn by J. Grant),,41,49
187,2,3:25.0,,Turnover by A. Aminu (offensive foul),41,49
188,2,3:19.0,Shooting foul by D. Lillard (drawn by R. Westbrook),,41,49
189,2,3:19.0,R. Westbrook misses free throw 1 of 2,,41,49
190,2,3:19.0,Offensive rebound by Team,,41,49
191,2,3:19.0,R. Westbrook makes free throw 2 of 2,,42,49
192,2,3:02.0,,Turnover by J. Nurkić (turnover),42,49
193,2,3:02.0,,C. McCollum enters the game for S. Napier,42,49
194,2,2:55.0,Turnover by S. Adams (lost ball; steal by A. Aminu),,42,49
195,2,2:52.0,,J. Nurkić misses 2-pt dunk at rim,42,49
196,2,2:49.0,,Offensive rebound by A. Aminu,42,49
197,2,2:46.0,,A. Aminu misses 2-pt hook shot from 3 ft,42,49
198,2,2:46.0,Defensive rebound by P. George,,42,49
199,2,2:41.0,Personal foul by J. Nurkić (drawn by S. Adams),,42,49
200,2,2:41.0,,M. Leonard enters the game for J. Nurkić,42,49
201,2,2:35.0,R. Westbrook misses 2-pt layup from 1 ft,,42,49
202,2,2:31.0,Offensive rebound by R. Westbrook,,42,49
203,2,2:31.0,R. Westbrook misses 2-pt layup at rim,,42,49
204,2,2:31.0,Offensive rebound by S. Adams,,42,49
205,2,2:28.0,R. Felton misses 3-pt jump shot from 26 ft,,42,49
206,2,2:25.0,,Defensive rebound by M. Leonard,42,49
207,2,2:19.0,,D. Lillard makes 2-pt layup at rim,42,51
208,2,2:07.0,R. Westbrook misses 2-pt layup from 1 ft (block by C. McCollum),,42,51
209,2,2:07.0,Offensive rebound by Team,,42,51
210,2,2:03.0,Shooting foul by M. Leonard (drawn by P. George),,42,51
211,2,2:03.0,P. George makes free throw 1 of 2,,43,51
212,2,2:03.0,P. George makes free throw 2 of 2,,44,51
213,2,1:51.0,,Turnover by E. Turner (bad pass),44,51
214,2,1:42.0,J. Grant makes 2-pt jump shot from 8 ft (assist by R. Felton),,46,51
215,2,1:26.0,,D. Lillard misses 2-pt layup from 1 ft,46,51
216,2,1:24.0,Defensive rebound by P. George,,46,51
217,2,1:19.0,P. George misses 2-pt layup from 2 ft,,46,51
218,2,1:18.0,,Defensive rebound by A. Aminu,46,51
219,2,1:13.0,,E. Turner misses 2-pt jump shot from 5 ft,46,51
220,2,1:11.0,Defensive rebound by R. Westbrook,,46,51
221,2,0:55.0,S. Adams makes 2-pt layup from 1 ft,,48,51
222,2,0:31.0,,M. Leonard misses 3-pt jump shot from 24 ft,48,51
223,2,0:29.0,Defensive rebound by S. Adams,,48,51
224,2,0:11.0,Shooting foul by D. Lillard (drawn by R. Westbrook),,48,51
225,2,0:11.0,R. Westbrook makes free throw 1 of 2,,49,51
226,2,0:11.0,R. Westbrook makes free throw 2 of 2,,50,51
227,2,0:05.0,,Personal take foul by R. Westbrook (drawn by D. Lillard),50,51
228,2,0:05.0,,S. Napier enters the game for E. Turner,50,51
229,2,0:05.0,,P. Connaughton enters the game for A. Aminu,50,51
230,2,0:05.0,C. Brewer enters the game for R. Felton,,50,51
231,2,0:00.0,,Shooting foul by C. Brewer (drawn by D. Lillard),50,51
232,2,0:00.0,,D. Lillard makes free throw 1 of 2,50,52
233,2,0:00.0,,D. Lillard makes free throw 2 of 2,50,53
234,2,0:00.0,C. Brewer misses 3-pt jump shot from 43 ft,,50,53
235,2,0:00.0,Offensive rebound by Team,,50,53
236,3,11:43.0,P. George makes 2-pt layup at rim,,52,53
237,3,11:22.0,,Turnover by D. Lillard (bad pass; steal by S. Adams),52,53
238,3,11:12.0,J. Huestis makes 3-pt jump shot from 23 ft (assist by P. George),,55,53
239,3,11:02.0,,D. Lillard makes 3-pt jump shot from 24 ft,55,56
240,3,10:48.0,S. Adams misses 2-pt hook shot from 1 ft,,55,56
241,3,10:46.0,,Defensive rebound by C. McCollum,55,56
242,3,10:33.0,,A. Aminu misses 2-pt layup from 1 ft,55,56
243,3,10:30.0,,Offensive rebound by A. Aminu,55,56
244,3,10:30.0,,A. Aminu misses 2-pt layup from 1 ft,55,56
245,3,10:28.0,Defensive rebound by R. Westbrook,,55,56
246,3,10:21.0,P. Patterson misses 3-pt jump shot from 24 ft,,55,56
247,3,10:20.0,,Defensive rebound by C. McCollum,55,56
248,3,10:12.0,,E. Turner makes 3-pt jump shot from 25 ft (assist by C. McCollum),55,59
249,3,10:00.0,,Offensive charge foul by R. Westbrook (drawn by D. Lillard),55,59
250,3,10:00.0,Turnover by R. Westbrook (offensive foul),,55,59
251,3,9:48.0,,Turnover by J. Nurkić (turnover),55,59
252,3,9:48.0,,Loose ball foul by J. Nurkić (drawn by P. George),55,59
253,3,9:36.0,R. Westbrook misses 2-pt layup from 1 ft,,55,59
254,3,9:34.0,Offensive rebound by R. Westbrook,,55,59
255,3,9:34.0,R. Westbrook makes 2-pt layup at rim,,57,59
256,3,9:26.0,,Turnover by J. Nurkić (bad pass),57,59
257,3,9:26.0,,E. Davis enters the game for J. Nurkić,57,59
258,3,9:19.0,Turnover by P. George (bad pass),,57,59
259,3,9:13.0,,D. Lillard misses 2-pt dunk from 2 ft (block by R. Westbrook),57,59
260,3,9:13.0,,Offensive rebound by Team,57,59
261,3,9:04.0,,C. McCollum misses 3-pt jump shot from 24 ft,57,59
262,3,9:01.0,Defensive rebound by R. Westbrook,,57,59
263,3,8:57.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,60,59
264,3,8:41.0,,D. Lillard misses 2-pt layup from 1 ft,60,59
265,3,8:39.0,,Offensive rebound by E. Davis,60,59
266,3,8:39.0,,E. Davis makes 2-pt layup at rim,60,61
267,3,8:30.0,R. Westbrook misses 2-pt jump shot from 13 ft,,60,61
268,3,8:28.0,,Defensive rebound by C. McCollum,60,61
269,3,8:23.0,,C. McCollum misses 2-pt jump shot from 13 ft,60,61
270,3,8:19.0,Defensive rebound by P. George,,60,61
271,3,8:15.0,R. Westbrook misses 2-pt layup from 1 ft (block by D. Lillard),,60,61
272,3,8:15.0,Offensive rebound by Team,,60,61
273,3,8:07.0,S. Adams misses 2-pt hook shot from 3 ft (block by E. Davis),,60,61
274,3,8:07.0,Offensive rebound by Team,,60,61
275,3,8:02.0,P. George makes 2-pt jump shot from 12 ft,,62,61
276,3,7:43.0,,D. Lillard misses 3-pt jump shot from 27 ft,62,61
277,3,7:41.0,Defensive rebound by P. George,,62,61
278,3,7:34.0,Personal foul by E. Turner (drawn by P. George),,62,61
279,3,7:28.0,R. Westbrook misses 2-pt layup from 1 ft,,62,61
280,3,7:26.0,,Defensive rebound by A. Aminu,62,61
281,3,7:20.0,,A. Aminu makes 3-pt jump shot from 22 ft (assist by D. Lillard),62,64
282,3,6:58.0,P. George makes 2-pt dunk from 1 ft,,64,64
283,3,6:45.0,,Offensive foul by C. McCollum (drawn by P. George),64,64
284,3,6:45.0,,Turnover by C. McCollum (offensive foul),64,64
285,3,6:45.0,,Portland full timeout,64,64
286,3,6:45.0,,Z. Collins enters the game for A. Aminu,64,64
287,3,6:38.0,R. Westbrook misses 2-pt dunk from 1 ft (block by C. McCollum),,64,64
288,3,6:38.0,,Defensive rebound by Team,64,64
289,3,6:24.0,,E. Turner makes 2-pt jump shot from 17 ft,64,66
290,3,6:11.0,P. George makes 2-pt layup from 1 ft,,66,66
291,3,6:11.0,Shooting foul by E. Davis (drawn by P. George),,66,66
292,3,6:11.0,C. Brewer enters the game for J. Huestis,,66,66
293,3,6:11.0,P. George makes free throw 1 of 1,,67,66
294,3,6:00.0,,Personal foul by C. Brewer (drawn by C. McCollum),67,66
295,3,5:53.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),67,69
296,3,5:34.0,R. Westbrook misses 3-pt jump shot from 24 ft,,67,69
297,3,5:33.0,,Defensive rebound by E. Davis,67,69
298,3,5:24.0,,Offensive foul by E. Davis (drawn by C. Brewer),67,69
299,3,5:24.0,,Turnover by E. Davis (offensive foul),67,69
300,3,5:11.0,R. Westbrook misses 2-pt layup at rim,,67,69
301,3,5:09.0,,Defensive rebound by E. Davis,67,69
302,3,5:02.0,,C. McCollum makes 2-pt jump shot from 19 ft,67,71
303,3,4:50.0,R. Westbrook misses 2-pt jump shot from 16 ft,,67,71
304,3,4:47.0,,Defensive rebound by E. Davis,67,71
305,3,4:39.0,,E. Davis makes 2-pt layup from 1 ft (assist by C. McCollum),67,73
306,3,4:39.0,Oklahoma City full timeout,,67,73
307,3,4:28.0,R. Westbrook makes 2-pt layup from 1 ft,,69,73
308,3,4:05.0,,C. McCollum misses 3-pt jump shot from 25 ft,69,73
309,3,4:03.0,Defensive rebound by R. Westbrook,,69,73
310,3,4:00.0,S. Adams makes 2-pt layup from 3 ft (assist by R. Westbrook),,71,73
311,3,3:37.0,,C. McCollum misses 3-pt jump shot from 24 ft,71,73
312,3,3:32.0,,Offensive rebound by E. Turner,71,73
313,3,3:32.0,,E. Turner makes 2-pt layup at rim,71,75
314,3,3:25.0,Turnover by R. Westbrook (out of bounds lost ball),,71,75
315,3,3:25.0,,P. Connaughton enters the game for C. McCollum,71,75
316,3,3:25.0,J. Grant enters the game for P. Patterson,,71,75
317,3,3:15.0,,D. Lillard misses 3-pt jump shot from 26 ft,71,75
318,3,3:09.0,,Offensive rebound by Z. Collins,71,75
319,3,3:08.0,,Turnover by Z. Collins (lost ball; steal by S. Adams),71,75
320,3,3:01.0,P. George misses 3-pt jump shot from 24 ft,,71,75
321,3,2:58.0,,Defensive rebound by Z. Collins,71,75
322,3,2:53.0,,D. Lillard misses 2-pt layup from 2 ft,71,75
323,3,2:49.0,,Offensive rebound by E. Davis,71,75
324,3,2:49.0,,E. Davis makes 2-pt dunk at rim,71,77
325,3,2:32.0,Personal foul by E. Davis (drawn by S. Adams),,71,77
326,3,2:32.0,,M. Leonard enters the game for E. Davis,71,77
327,3,2:32.0,R. Felton enters the game for R. Westbrook,,71,77
328,3,2:24.0,Turnover by P. George (palming),,71,77
329,3,2:10.0,,M. Leonard misses 3-pt jump shot from 22 ft,71,77
330,3,2:07.0,Defensive rebound by C. Brewer,,71,77
331,3,1:59.0,Turnover by C. Brewer (bad pass; steal by P. Connaughton),,71,77
332,3,1:55.0,,E. Turner misses 3-pt jump shot from 25 ft,71,77
333,3,1:49.0,,Offensive rebound by P. Connaughton,71,77
334,3,1:39.0,,Shooting foul by J. Grant (drawn by D. Lillard),71,77
335,3,1:39.0,,D. Lillard makes free throw 1 of 2,71,78
336,3,1:39.0,,D. Lillard makes free throw 2 of 2,71,79
337,3,1:27.0,Turnover by P. George (bad pass; steal by M. Leonard),,71,79
338,3,1:22.0,,D. Lillard misses 2-pt layup from 1 ft,71,79
339,3,1:19.0,Defensive rebound by J. Grant,,71,79
340,3,1:14.0,J. Grant makes 3-pt jump shot from 25 ft (assist by C. Brewer),,74,79
341,3,0:45.0,,P. Connaughton makes 2-pt layup from 2 ft,74,81
342,3,0:30.0,P. George misses 3-pt jump shot from 24 ft,,74,81
343,3,0:28.0,,Defensive rebound by D. Lillard,74,81
344,3,0:09.0,,D. Lillard makes 2-pt layup from 1 ft,74,83
345,3,0:01.0,Shooting foul by E. Turner (drawn by P. George),,74,83
346,3,0:01.0,P. George misses free throw 1 of 2,,74,83
347,3,0:01.0,Offensive rebound by Team,,74,83
348,3,0:01.0,,S. Napier enters the game for E. Turner,74,83
349,3,0:01.0,P. Patterson enters the game for S. Adams,,74,83
350,3,0:01.0,P. George makes free throw 2 of 2,,75,83
351,4,11:38.0,,Shooting foul by R. Felton (drawn by S. Napier),75,83
352,4,11:38.0,,S. Napier makes free throw 1 of 2,75,84
353,4,11:38.0,,S. Napier makes free throw 2 of 2,75,85
354,4,11:23.0,J. Grant makes 2-pt hook shot from 1 ft (assist by Á. Abrines),,77,85
355,4,11:02.0,,Z. Collins makes 2-pt hook shot from 3 ft (assist by C. McCollum),77,87
356,4,10:42.0,R. Felton misses 2-pt jump shot from 20 ft,,77,87
357,4,10:41.0,,Defensive rebound by M. Leonard,77,87
358,4,10:26.0,,Turnover by S. Napier (bad pass; steal by Á. Abrines),77,87
359,4,10:09.0,J. Grant makes 2-pt dunk from 1 ft,,79,87
360,4,9:47.0,,C. McCollum makes 2-pt layup from 1 ft,79,89
361,4,9:22.0,R. Felton makes 2-pt jump shot from 14 ft,,81,89
362,4,9:06.0,,Z. Collins makes 3-pt jump shot from 26 ft (assist by C. McCollum),81,92
363,4,8:46.0,P. Patterson makes 2-pt layup from 2 ft (assist by R. Felton),,83,92
364,4,8:25.0,,Turnover by C. McCollum (out of bounds lost ball),83,92
365,4,8:25.0,,J. Nurkić enters the game for M. Leonard,83,92
366,4,8:17.0,R. Felton makes 2-pt jump shot from 9 ft,,85,92
367,4,7:56.0,,J. Nurkić misses 2-pt layup from 2 ft,85,92
368,4,7:54.0,Defensive rebound by P. Patterson,,85,92
369,4,7:46.0,J. Huestis misses 2-pt layup from 1 ft (block by Z. Collins),,85,92
370,4,7:43.0,,Defensive rebound by Z. Collins,85,92
371,4,7:29.0,Violation by P. Patterson (kicked ball),,85,92
372,4,7:29.0,,D. Lillard enters the game for S. Napier,85,92
373,4,7:29.0,R. Westbrook enters the game for Á. Abrines,,85,92
374,4,7:29.0,S. Adams enters the game for J. Grant,,85,92
375,4,7:23.0,,P. Connaughton misses 3-pt jump shot from 24 ft,85,92
376,4,7:21.0,Defensive rebound by P. Patterson,,85,92
377,4,7:03.0,Turnover by P. Patterson (bad pass; steal by P. Connaughton),,85,92
378,4,6:59.0,,Personal foul by R. Westbrook (drawn by P. Connaughton),85,92
379,4,6:59.0,,Portland full timeout,85,92
380,4,6:53.0,,D. Lillard misses 3-pt jump shot from 26 ft,85,92
381,4,6:51.0,Defensive rebound by R. Felton,,85,92
382,4,6:37.0,R. Westbrook misses 2-pt jump shot from 18 ft,,85,92
383,4,6:35.0,,Defensive rebound by Z. Collins,85,92
384,4,6:14.0,,J. Nurkić misses 2-pt hook shot from 2 ft,85,92
385,4,6:14.0,,Offensive rebound by J. Nurkić,85,92
386,4,6:14.0,,Shooting foul by S. Adams (drawn by J. Nurkić),85,92
387,4,6:14.0,,J. Nurkić misses free throw 1 of 2,85,92
388,4,6:14.0,,Offensive rebound by Team,85,92
389,4,6:14.0,P. George enters the game for J. Huestis,,85,92
