,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHILADELPHIA_ACTION,SAN ANTONIO_SCORE,PHILADELPHIA_SCORE
35,1,7:37.0,,Defensive rebound by J. Embiid,6,11
36,1,7:31.0,,J. Embiid makes 2-pt jump shot from 16 ft,6,13
37,1,7:17.0,D. Murray misses 2-pt jump shot from 15 ft (block by J. Embiid),,6,13
38,1,7:17.0,,Defensive rebound by R. Covington,6,13
39,1,7:09.0,,D. Šarić makes 2-pt layup from 5 ft (assist by B. Simmons),6,15
40,1,6:50.0,P. Gasol misses 2-pt jump shot from 9 ft,,6,15
41,1,6:50.0,,Defensive rebound by J. Embiid,6,15
42,1,6:41.0,,B. Simmons misses 2-pt layup from 2 ft (block by K. Anderson),6,15
43,1,6:41.0,Defensive rebound by P. Gasol,,6,15
44,1,6:18.0,B. Forbes makes 2-pt jump shot from 9 ft (assist by P. Gasol),,8,15
45,1,6:00.0,,R. Covington makes 2-pt dunk from 1 ft (assist by J. Embiid),8,17
46,1,5:40.0,K. Anderson makes 2-pt layup from 2 ft,,10,17
47,1,5:40.0,,Philadelphia full timeout,10,17
48,1,5:40.0,,A. Johnson enters the game for D. Šarić,10,17
49,1,5:40.0,,J. Bayless enters the game for J. Embiid,10,17
50,1,5:40.0,D. Bertāns enters the game for P. Gasol,,10,17
51,1,5:40.0,P. Mills enters the game for D. Murray,,10,17
52,1,5:18.0,,R. Covington misses 2-pt jump shot from 16 ft,10,17
53,1,5:18.0,Defensive rebound by D. Bertāns,,10,17
54,1,5:18.0,Turnover by D. Bertāns (out of bounds lost ball),,10,17
55,1,5:09.0,,Turnover by B. Simmons (bad pass),10,17
56,1,5:00.0,Turnover by D. Bertāns (bad pass; steal by A. Johnson),,10,17
57,1,4:55.0,,B. Simmons makes 2-pt layup from 2 ft (assist by T. McConnell),10,19
58,1,4:55.0,San Antonio full timeout,,10,19
59,1,4:40.0,P. Mills makes 3-pt jump shot from 26 ft (assist by B. Forbes),,13,19
60,1,4:24.0,,Shooting foul by K. Anderson (drawn by A. Johnson),13,19
61,1,4:24.0,,A. Johnson makes free throw 1 of 2,13,20
62,1,4:24.0,J. Lauvergne enters the game for L. Aldridge,,13,20
63,1,4:24.0,,A. Johnson misses free throw 2 of 2,13,20
64,1,4:22.0,Defensive rebound by K. Anderson,,13,20
65,1,4:09.0,D. Bertāns makes 2-pt jump shot from 10 ft,,15,20
66,1,3:57.0,,B. Simmons misses 2-pt jump shot from 7 ft,15,20
67,1,3:56.0,Defensive rebound by Team,,15,20
68,1,3:56.0,,T. Booker enters the game for B. Simmons,15,20
69,1,3:56.0,,J. Redick enters the game for R. Covington,15,20
70,1,3:43.0,D. Bertāns misses 3-pt jump shot from 25 ft,,15,20
71,1,3:40.0,,Defensive rebound by A. Johnson,15,20
72,1,3:30.0,,J. Redick misses 2-pt layup from 2 ft,15,20
73,1,3:29.0,Defensive rebound by D. Bertāns,,15,20
74,1,3:21.0,Personal foul by J. Bayless (drawn by B. Forbes),,15,20
75,1,3:21.0,,J. Embiid enters the game for A. Johnson,15,20
76,1,3:12.0,J. Lauvergne misses 2-pt hook shot from 7 ft (block by J. Embiid),,15,20
77,1,3:05.0,,Defensive rebound by J. Bayless,15,20
78,1,2:56.0,,T. Booker misses 2-pt hook shot from 4 ft,15,20
79,1,2:54.0,Defensive rebound by D. Bertāns,,15,20
80,1,2:43.0,K. Anderson makes 2-pt jump shot from 11 ft,,17,20
81,1,2:31.0,,Turnover by J. Embiid (bad pass; steal by P. Mills),17,20
82,1,2:21.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by K. Anderson),,20,20
83,1,1:54.0,,J. Redick misses 2-pt jump shot from 20 ft,20,20
84,1,1:51.0,Defensive rebound by D. Bertāns,,20,20
85,1,1:44.0,J. Lauvergne misses 2-pt layup from 6 ft,,20,20
86,1,1:41.0,Offensive rebound by J. Lauvergne,,20,20
87,1,1:39.0,J. Lauvergne misses 2-pt layup from 4 ft,,20,20
88,1,1:39.0,Offensive rebound by J. Lauvergne,,20,20
89,1,1:35.0,P. Mills misses 3-pt jump shot from 26 ft,,20,20
90,1,1:32.0,,Defensive rebound by J. Embiid,20,20
91,1,1:29.0,,T. McConnell makes 2-pt jump shot from 6 ft,20,22
92,1,1:09.0,J. Lauvergne misses 2-pt layup from 4 ft (block by J. Embiid),,20,22
93,1,1:05.0,,Defensive rebound by T. McConnell,20,22
94,1,0:59.0,,T. McConnell misses 2-pt layup from 4 ft,20,22
95,1,0:57.0,Defensive rebound by K. Anderson,,20,22
96,1,0:52.0,Shooting foul by J. Embiid (drawn by K. Anderson),,20,22
97,1,0:51.0,D. Hilliard enters the game for K. Anderson,,20,22
98,1,0:51.0,B. Paul enters the game for B. Forbes,,20,22
99,1,0:51.0,Personal foul by T. Booker (drawn by D. Bertāns),,20,22
100,1,0:51.0,D. Bertāns makes free throw 1 of 2,,21,22
101,1,0:51.0,D. Bertāns makes free throw 2 of 2,,22,22
102,1,0:37.0,,Shooting foul by J. Lauvergne (drawn by J. Embiid),22,22
103,1,0:37.0,,J. Embiid makes free throw 1 of 2,22,23
104,1,0:37.0,,J. Embiid makes free throw 2 of 2,22,24
105,1,0:30.0,D. Bertāns misses 3-pt jump shot from 25 ft,,22,24
106,1,0:27.0,,Defensive rebound by Team,22,24
107,1,0:08.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Embiid),22,27
108,1,0:00.0,P. Mills misses 3-pt jump shot from 26 ft,,22,27
109,1,0:00.0,,Defensive rebound by J. Embiid,22,27
110,2,11:44.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,22,27
111,2,11:40.0,Defensive rebound by J. Lauvergne,,22,27
112,2,11:30.0,J. Lauvergne makes 2-pt hook shot from 3 ft (assist by D. Bertāns),,24,27
113,2,11:06.0,,J. Redick misses 2-pt jump shot from 7 ft,24,27
114,2,11:03.0,Defensive rebound by B. Paul,,24,27
115,2,10:49.0,Turnover by D. Bertāns (traveling),,24,27
116,2,10:42.0,,Personal foul by J. Lauvergne (drawn by J. Embiid),24,27
117,2,10:42.0,,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by J. Redick),24,29
118,2,10:42.0,,Shooting foul by D. Hilliard (drawn by T. Luwawu-Cabarrot),24,29
119,2,10:42.0,,T. Luwawu-Cabarrot makes free throw 1 of 1,24,30
120,2,10:28.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by P. Mills),,27,30
121,2,10:08.0,,J. Embiid makes 2-pt jump shot from 8 ft,27,32
122,2,9:53.0,B. Paul misses 2-pt jump shot from 11 ft,,27,32
123,2,9:50.0,,Defensive rebound by J. Embiid,27,32
124,2,9:45.0,,D. Šarić misses 2-pt jump shot from 17 ft,27,32
125,2,9:42.0,,Offensive rebound by D. Šarić,27,32
126,2,9:40.0,,D. Šarić misses 2-pt jump shot from 11 ft,27,32
127,2,9:40.0,Defensive rebound by B. Paul,,27,32
128,2,9:28.0,J. Lauvergne misses 2-pt jump shot from 14 ft,,27,32
129,2,9:25.0,,Defensive rebound by D. Šarić,27,32
130,2,9:20.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by T. McConnell),27,35
131,2,9:18.0,San Antonio full timeout,,27,35
132,2,9:18.0,D. Murray enters the game for P. Mills,,27,35
133,2,9:18.0,L. Aldridge enters the game for D. Bertāns,,27,35
134,2,9:18.0,P. Gasol enters the game for J. Lauvergne,,27,35
135,2,9:08.0,Turnover by D. Murray (bad pass; steal by T. McConnell),,27,35
136,2,9:02.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by T. McConnell),27,38
137,2,8:50.0,D. Murray makes 2-pt layup from 2 ft (assist by P. Gasol),,29,38
138,2,8:37.0,,J. Redick makes 2-pt layup from 2 ft (assist by T. McConnell),29,40
139,2,8:21.0,P. Gasol misses 2-pt jump shot from 14 ft,,29,40
140,2,8:18.0,,Defensive rebound by T. Luwawu-Cabarrot,29,40
141,2,8:16.0,,Shooting foul by D. Murray (drawn by J. Redick),29,40
142,2,8:16.0,,J. Redick makes free throw 1 of 3,29,41
143,2,8:16.0,,J. Redick makes free throw 2 of 3,29,42
144,2,8:16.0,,J. Bayless enters the game for D. Šarić,29,42
145,2,8:16.0,K. Anderson enters the game for B. Paul,,29,42
146,2,8:16.0,D. White enters the game for D. Hilliard,,29,42
147,2,8:16.0,B. Forbes enters the game for D. Murray,,29,42
148,2,8:16.0,,J. Redick misses free throw 3 of 3,29,42
149,2,8:16.0,,B. Simmons enters the game for T. McConnell,29,42
150,2,8:12.0,Defensive rebound by L. Aldridge,,29,42
151,2,7:57.0,D. White misses 3-pt jump shot from 26 ft,,29,42
152,2,7:55.0,Offensive rebound by P. Gasol,,29,42
153,2,7:44.0,B. Forbes makes 2-pt jump shot from 12 ft,,31,42
154,2,7:35.0,,J. Embiid misses 2-pt layup from 2 ft,31,42
155,2,7:33.0,Defensive rebound by L. Aldridge,,31,42
156,2,7:23.0,Turnover by K. Anderson (bad pass),,31,42
157,2,7:23.0,,A. Johnson enters the game for T. Luwawu-Cabarrot,31,42
158,2,7:23.0,,D. Šarić enters the game for J. Redick,31,42
159,2,7:23.0,,R. Covington enters the game for J. Embiid,31,42
160,2,7:07.0,,J. Bayless misses 3-pt jump shot from 23 ft,31,42
161,2,7:03.0,Defensive rebound by L. Aldridge,,31,42
162,2,6:52.0,L. Aldridge misses 2-pt jump shot from 13 ft,,31,42
163,2,6:44.0,Offensive rebound by D. White,,31,42
164,2,6:44.0,D. White makes 2-pt layup at rim,,33,42
165,2,6:44.0,,Personal foul by K. Anderson (drawn by B. Simmons),33,42
166,2,6:30.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by B. Simmons),33,45
167,2,6:13.0,Personal foul by J. Bayless (drawn by B. Forbes),,33,45
168,2,6:13.0,D. Bertāns enters the game for P. Gasol,,33,45
169,2,5:59.0,L. Aldridge misses 2-pt jump shot from 17 ft,,33,45
170,2,5:56.0,,Defensive rebound by B. Simmons,33,45
171,2,5:47.0,,B. Simmons misses 2-pt jump shot from 5 ft (block by K. Anderson),33,45
172,2,5:43.0,Defensive rebound by K. Anderson,,33,45
173,2,5:40.0,K. Anderson makes 2-pt layup from 3 ft,,35,45
174,2,5:40.0,,Philadelphia full timeout,35,45
175,2,5:25.0,,Personal foul by D. Bertāns (drawn by R. Covington),35,45
176,2,5:25.0,,R. Covington makes free throw 1 of 2,35,46
177,2,5:25.0,P. Mills enters the game for D. White,,35,46
178,2,5:25.0,,R. Covington makes free throw 2 of 2,35,47
179,2,5:09.0,Shooting foul by A. Johnson (drawn by L. Aldridge),,35,47
180,2,5:09.0,L. Aldridge makes free throw 1 of 2,,36,47
181,2,5:09.0,L. Aldridge makes free throw 2 of 2,,37,47
182,2,4:58.0,,Turnover by A. Johnson (bad pass; steal by L. Aldridge),37,47
183,2,4:54.0,P. Mills misses 3-pt jump shot from 27 ft,,37,47
184,2,4:51.0,,Defensive rebound by R. Covington,37,47
185,2,4:30.0,,D. Šarić misses 3-pt jump shot from 25 ft,37,47
186,2,4:27.0,,Offensive rebound by A. Johnson,37,47
187,2,4:25.0,,J. Bayless makes 3-pt jump shot from 25 ft (assist by A. Johnson),37,50
188,2,4:18.0,Turnover by B. Forbes (lost ball; steal by B. Simmons),,37,50
189,2,4:09.0,,A. Johnson makes 2-pt hook shot from 3 ft (assist by D. Šarić),37,52
190,2,3:54.0,L. Aldridge misses 2-pt jump shot from 20 ft,,37,52
191,2,3:54.0,Offensive rebound by Team,,37,52
192,2,3:53.0,,Loose ball foul by A. Johnson (drawn by P. Mills),37,52
193,2,3:46.0,Turnover by K. Anderson (traveling),,37,52
194,2,3:39.0,,Shooting foul by L. Aldridge (drawn by B. Simmons),37,52
195,2,3:39.0,,B. Simmons makes free throw 1 of 2,37,53
196,2,3:39.0,,T. Booker enters the game for D. Šarić,37,53
197,2,3:39.0,,B. Simmons misses free throw 2 of 2,37,53
198,2,3:37.0,Defensive rebound by L. Aldridge,,37,53
199,2,3:24.0,B. Forbes misses 2-pt jump shot from 18 ft,,37,53
200,2,3:19.0,Offensive rebound by L. Aldridge,,37,53
201,2,3:09.0,L. Aldridge makes 2-pt jump shot from 11 ft,,39,53
202,2,2:58.0,,B. Simmons misses 2-pt jump shot from 11 ft,39,53
203,2,2:56.0,Defensive rebound by D. Bertāns,,39,53
204,2,2:53.0,Turnover by D. Bertāns (bad pass; steal by T. Booker),,39,53
205,2,2:43.0,,A. Johnson makes 2-pt hook shot from 4 ft,39,55
206,2,2:38.0,Shooting foul by A. Johnson (drawn by L. Aldridge),,39,55
207,2,2:38.0,L. Aldridge misses free throw 1 of 2,,39,55
208,2,2:38.0,Offensive rebound by Team,,39,55
209,2,2:38.0,,J. Embiid enters the game for J. Bayless,39,55
210,2,2:38.0,,J. Redick enters the game for A. Johnson,39,55
211,2,2:38.0,L. Aldridge makes free throw 2 of 2,,40,55
212,2,2:22.0,,J. Embiid misses 2-pt jump shot from 12 ft,40,55
213,2,2:20.0,,Offensive rebound by T. Booker,40,55
214,2,2:08.0,,B. Simmons misses 2-pt jump shot from 10 ft,40,55
215,2,2:05.0,Defensive rebound by L. Aldridge,,40,55
216,2,2:02.0,K. Anderson makes 2-pt jump shot from 10 ft,,42,55
217,2,1:44.0,,Shooting foul by L. Aldridge (drawn by J. Embiid),42,55
218,2,1:44.0,,J. Embiid misses free throw 1 of 2,42,55
219,2,1:44.0,,Offensive rebound by Team,42,55
220,2,1:44.0,,J. Embiid makes free throw 2 of 2,42,56
221,2,1:27.0,L. Aldridge makes 2-pt jump shot from 12 ft,,44,56
222,2,1:14.0,,J. Embiid makes 2-pt jump shot from 8 ft,44,58
223,2,1:00.0,K. Anderson makes 2-pt layup from 3 ft,,46,58
224,2,0:46.0,,J. Redick misses 2-pt jump shot from 10 ft,46,58
225,2,0:43.0,Defensive rebound by L. Aldridge,,46,58
226,2,0:39.0,Shooting foul by B. Simmons (drawn by P. Mills),,46,58
227,2,0:39.0,P. Mills makes free throw 1 of 3,,47,58
228,2,0:39.0,P. Mills makes free throw 2 of 3,,48,58
229,2,0:39.0,P. Mills makes free throw 3 of 3,,49,58
230,2,0:30.0,,J. Embiid misses 3-pt jump shot from 23 ft,49,58
231,2,0:27.0,,Offensive rebound by T. Booker,49,58
232,2,0:24.0,,T. Booker makes 2-pt layup from 2 ft (assist by R. Covington),49,60
233,2,0:02.0,K. Anderson misses 2-pt jump shot from 19 ft,,49,60
234,2,0:02.0,,Defensive rebound by T. Booker,49,60
235,3,11:39.0,,Shooting foul by P. Gasol (drawn by J. Embiid),49,60
236,3,11:39.0,,J. Embiid misses free throw 1 of 2,49,60
237,3,11:39.0,,Offensive rebound by Team,49,60
238,3,11:39.0,,J. Embiid makes free throw 2 of 2,49,61
239,3,11:18.0,P. Gasol misses 3-pt jump shot from 26 ft,,49,61
240,3,11:14.0,,Defensive rebound by J. Redick,49,61
241,3,11:05.0,,R. Covington misses 3-pt jump shot from 25 ft,49,61
242,3,11:02.0,Defensive rebound by K. Anderson,,49,61
243,3,10:53.0,L. Aldridge misses 2-pt jump shot from 17 ft,,49,61
244,3,10:50.0,,Defensive rebound by J. Embiid,49,61
245,3,10:42.0,,B. Simmons makes 2-pt layup from 1 ft,49,63
246,3,10:41.0,San Antonio full timeout,,49,63
247,3,10:30.0,Turnover by P. Gasol (bad pass; steal by B. Simmons),,49,63
248,3,10:20.0,,B. Simmons makes 2-pt layup from 2 ft (assist by J. Redick),49,65
249,3,9:59.0,B. Forbes makes 3-pt jump shot from 27 ft,,52,65
250,3,9:44.0,,Turnover by J. Embiid (palming),52,65
251,3,9:19.0,B. Forbes makes 2-pt layup at rim,,54,65
252,3,9:13.0,,Turnover by J. Redick (traveling),54,65
253,3,8:57.0,Turnover by L. Aldridge (bad pass; steal by R. Covington),,54,65
254,3,8:49.0,,B. Simmons misses 2-pt hook shot from 4 ft,54,65
255,3,8:46.0,,Offensive rebound by D. Šarić,54,65
256,3,8:37.0,,Shooting foul by D. Murray (drawn by D. Šarić),54,65
257,3,8:37.0,,D. Šarić misses free throw 1 of 2,54,65
258,3,8:37.0,,Offensive rebound by Team,54,65
259,3,8:37.0,D. Bertāns enters the game for D. Murray,,54,65
260,3,8:37.0,P. Mills enters the game for P. Gasol,,54,65
261,3,8:37.0,,D. Šarić makes free throw 2 of 2,54,66
262,3,8:23.0,P. Mills makes 2-pt layup from 1 ft,,56,66
263,3,8:08.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by B. Simmons),56,68
264,3,8:08.0,,Shooting foul by D. Bertāns (drawn by J. Embiid),56,68
265,3,8:08.0,,T. McConnell enters the game for J. Redick,56,68
266,3,8:08.0,,J. Embiid makes free throw 1 of 1,56,69
267,3,7:52.0,B. Forbes misses 3-pt jump shot from 28 ft,,56,69
268,3,7:49.0,Offensive rebound by L. Aldridge,,56,69
269,3,7:49.0,L. Aldridge makes 2-pt hook shot from 1 ft,,58,69
270,3,7:49.0,,Philadelphia full timeout,58,69
271,3,7:40.0,,Shooting foul by K. Anderson (drawn by B. Simmons),58,69
272,3,7:40.0,,B. Simmons makes free throw 1 of 2,58,70
273,3,7:40.0,,B. Simmons makes free throw 2 of 2,58,71
274,3,7:27.0,P. Mills misses 2-pt jump shot from 17 ft,,58,71
275,3,7:24.0,,Defensive rebound by B. Simmons,58,71
276,3,7:21.0,,D. Šarić makes 2-pt layup from 1 ft (assist by R. Covington),58,73
277,3,7:00.0,D. Bertāns misses 3-pt jump shot from 24 ft,,58,73
278,3,6:57.0,,Defensive rebound by R. Covington,58,73
279,3,6:46.0,,J. Embiid misses 2-pt jump shot from 16 ft,58,73
280,3,6:44.0,Defensive rebound by K. Anderson,,58,73
281,3,6:31.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by B. Forbes),,61,73
282,3,6:18.0,,Personal foul by K. Anderson (drawn by B. Simmons),61,73
283,3,6:18.0,,B. Simmons makes free throw 1 of 2,61,74
284,3,6:18.0,,A. Johnson enters the game for J. Embiid,61,74
285,3,6:18.0,B. Paul enters the game for K. Anderson,,61,74
286,3,6:18.0,,B. Simmons makes free throw 2 of 2,61,75
287,3,6:08.0,Shooting foul by R. Covington (drawn by B. Forbes),,61,75
288,3,6:08.0,B. Forbes makes free throw 1 of 2,,62,75
289,3,6:08.0,,J. Bayless enters the game for D. Šarić,62,75
290,3,6:08.0,B. Forbes misses free throw 2 of 2,,62,75
291,3,6:05.0,,Defensive rebound by B. Simmons,62,75
292,3,5:57.0,,R. Covington misses 3-pt jump shot from 26 ft,62,75
293,3,5:52.0,Defensive rebound by B. Paul,,62,75
294,3,5:42.0,Turnover by P. Mills (bad pass; steal by A. Johnson),,62,75
295,3,5:39.0,,Turnover by B. Simmons (bad pass),62,75
296,3,5:21.0,L. Aldridge makes 2-pt layup from 2 ft (assist by B. Forbes),,64,75
297,3,5:07.0,,B. Simmons misses 2-pt jump shot from 7 ft,64,75
298,3,5:04.0,,Offensive rebound by A. Johnson,64,75
299,3,5:03.0,,A. Johnson makes 2-pt layup from 5 ft,64,77
300,3,4:51.0,Personal foul by A. Johnson (drawn by L. Aldridge),,64,77
301,3,4:46.0,B. Forbes makes 2-pt layup from 1 ft (assist by L. Aldridge),,66,77
302,3,4:46.0,Shooting foul by B. Simmons (drawn by B. Forbes),,66,77
303,3,4:46.0,B. Forbes makes free throw 1 of 1,,67,77
304,3,4:29.0,,Turnover by B. Simmons (bad pass),67,77
305,3,4:23.0,P. Mills makes 3-pt jump shot from 27 ft,,70,77
306,3,4:21.0,,Philadelphia full timeout,70,77
307,3,4:21.0,,J. Embiid enters the game for A. Johnson,70,77
308,3,4:21.0,,J. Redick enters the game for B. Simmons,70,77
309,3,4:01.0,,J. Bayless makes 2-pt jump shot from 17 ft,70,79
310,3,3:41.0,L. Aldridge makes 2-pt jump shot from 15 ft,,72,79
311,3,3:33.0,,J. Bayless misses 3-pt jump shot from 26 ft,72,79
312,3,3:32.0,Defensive rebound by Team,,72,79
313,3,3:32.0,,R. Holmes enters the game for R. Covington,72,79
314,3,3:32.0,J. Lauvergne enters the game for L. Aldridge,,72,79
315,3,3:21.0,P. Mills makes 2-pt jump shot from 4 ft,,74,79
316,3,2:50.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by R. Holmes),74,82
317,3,2:33.0,P. Mills makes 3-pt jump shot from 22 ft (assist by J. Lauvergne),,77,82
318,3,2:33.0,Shooting foul by T. McConnell (drawn by P. Mills),,77,82
319,3,2:33.0,P. Mills makes free throw 1 of 1,,78,82
320,3,2:20.0,,Turnover by T. McConnell (bad pass; steal by J. Lauvergne),78,82
321,3,2:11.0,Personal foul by R. Holmes (drawn by J. Lauvergne),,78,82
322,3,2:11.0,J. Lauvergne makes free throw 1 of 2,,79,82
323,3,2:11.0,,B. Simmons enters the game for T. McConnell,79,82
324,3,2:11.0,J. Lauvergne makes free throw 2 of 2,,80,82
325,3,1:50.0,,R. Holmes makes 2-pt layup from 3 ft,80,84
326,3,1:33.0,B. Paul misses 2-pt jump shot from 19 ft,,80,84
327,3,1:31.0,,Defensive rebound by J. Embiid,80,84
328,3,1:25.0,,Turnover by R. Holmes (offensive goaltending),80,84
329,3,1:16.0,Personal foul by J. Bayless (drawn by P. Mills),,80,84
330,3,1:16.0,P. Mills makes free throw 1 of 2,,81,84
331,3,1:16.0,P. Mills makes free throw 2 of 2,,82,84
332,3,1:00.0,,Shooting foul by D. Bertāns (drawn by J. Embiid),82,84
333,3,1:00.0,,J. Embiid makes free throw 1 of 2,82,85
334,3,1:00.0,,J. Embiid makes free throw 2 of 2,82,86
335,3,0:48.0,D. Bertāns misses 3-pt jump shot from 26 ft,,82,86
336,3,0:45.0,,Defensive rebound by J. Bayless,82,86
337,3,0:32.0,,Shooting foul by J. Lauvergne (drawn by J. Embiid),82,86
338,3,0:32.0,,J. Embiid makes free throw 1 of 2,82,87
339,3,0:32.0,,J. Embiid makes free throw 2 of 2,82,88
340,3,0:07.0,B. Forbes misses 3-pt jump shot from 25 ft,,82,88
341,3,0:03.0,Offensive rebound by J. Lauvergne,,82,88
342,3,0:03.0,B. Paul makes 2-pt dunk at rim (assist by J. Lauvergne),,84,88
343,3,0:00.0,,B. Simmons misses 3-pt jump shot from 36 ft,84,88
344,3,0:00.0,,Offensive rebound by Team,84,88
345,4,11:45.0,P. Mills misses 3-pt jump shot from 25 ft,,84,88
346,4,11:40.0,,Defensive rebound by J. Embiid,84,88
347,4,11:20.0,,R. Holmes misses 2-pt layup from 3 ft (block by D. Murray),84,88
348,4,11:20.0,,Offensive rebound by Team,84,88
349,4,11:18.0,,J. Embiid misses 3-pt jump shot from 26 ft,84,88
350,4,11:14.0,Defensive rebound by D. Murray,,84,88
351,4,11:05.0,P. Mills misses 2-pt layup from 1 ft,,84,88
352,4,11:04.0,,Defensive rebound by Team,84,88
353,4,11:04.0,B. Forbes enters the game for P. Mills,,84,88
354,4,10:54.0,,Personal foul by D. Murray (drawn by J. Bayless),84,88
355,4,10:54.0,L. Aldridge enters the game for D. Bertāns,,84,88
356,4,10:54.0,K. Anderson enters the game for J. Lauvergne,,84,88
357,4,10:51.0,,J. Bayless makes 2-pt layup from 1 ft (assist by J. Redick),84,90
358,4,10:29.0,L. Aldridge misses 2-pt jump shot from 22 ft,,84,90
359,4,10:28.0,Offensive rebound by Team,,84,90
360,4,10:28.0,,Loose ball foul by J. Bayless (drawn by D. Murray),84,90
361,4,10:16.0,L. Aldridge misses 2-pt jump shot from 18 ft,,84,90
362,4,10:14.0,,Defensive rebound by R. Holmes,84,90
363,4,9:55.0,,T. McConnell misses 3-pt jump shot from 22 ft,84,90
364,4,9:51.0,Defensive rebound by B. Paul,,84,90
365,4,9:42.0,Turnover by K. Anderson (bad pass; steal by R. Holmes),,84,90
366,4,9:35.0,,J. Bayless misses 3-pt jump shot from 23 ft,84,90
367,4,9:31.0,Defensive rebound by B. Forbes,,84,90
368,4,9:14.0,Turnover by K. Anderson (bad pass; steal by J. Embiid),,84,90
369,4,9:06.0,,Shooting foul by B. Forbes (drawn by J. Redick),84,90
370,4,9:06.0,,J. Redick makes free throw 1 of 3,84,91
371,4,9:06.0,,J. Redick makes free throw 2 of 3,84,92
372,4,9:06.0,,A. Johnson enters the game for J. Bayless,84,92
373,4,9:06.0,,D. Šarić enters the game for J. Embiid,84,92
374,4,9:06.0,,R. Covington enters the game for R. Holmes,84,92
375,4,9:06.0,D. White enters the game for D. Murray,,84,92
376,4,9:06.0,,J. Redick makes free throw 3 of 3,84,93
377,4,8:53.0,Shooting foul by R. Covington (drawn by D. White),,84,93
378,4,8:53.0,D. White makes free throw 1 of 2,,85,93
379,4,8:53.0,,J. Bayless enters the game for J. Redick,85,93
380,4,8:53.0,D. White makes free throw 2 of 2,,86,93
381,4,8:40.0,,T. McConnell misses 2-pt jump shot from 18 ft,86,93
382,4,8:38.0,Defensive rebound by B. Paul,,86,93
383,4,8:18.0,B. Forbes misses 2-pt jump shot from 20 ft,,86,93
384,4,8:13.0,,Defensive rebound by J. Bayless,86,93
