,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
380,4,4:47.0,,Offensive rebound by L. Stephenson,96,108
381,4,4:46.0,,L. Stephenson makes 2-pt layup from 1 ft,96,110
382,4,4:22.0,E. Payton makes 2-pt jump shot from 11 ft,,98,110
383,4,4:03.0,,C. Joseph makes 3-pt jump shot from 22 ft (assist by V. Oladipo),98,113
384,4,3:54.0,Shooting foul by B. Bogdanović (drawn by J. Simmons),,98,113
385,4,3:54.0,J. Simmons makes free throw 1 of 2,,99,113
386,4,3:54.0,E. Fournier enters the game for T. Ross,,99,113
387,4,3:54.0,J. Simmons misses free throw 2 of 2,,99,113
388,4,3:51.0,,Defensive rebound by L. Stephenson,99,113
389,4,3:35.0,,Turnover by V. Oladipo (bad pass),99,113
390,4,3:23.0,N. Vučević misses 2-pt jump shot from 8 ft,,99,113
391,4,3:21.0,,Defensive rebound by D. Sabonis,99,113
392,4,3:21.0,,Indiana full timeout,99,113
393,4,3:08.0,,V. Oladipo misses 2-pt dunk from 1 ft (block by A. Gordon),99,113
394,4,3:05.0,Defensive rebound by A. Gordon,,99,113
395,4,3:02.0,A. Gordon misses 2-pt layup from 5 ft (block by V. Oladipo),,99,113
396,4,3:02.0,Offensive rebound by Team,,99,113
397,4,2:57.0,Personal foul by L. Stephenson (drawn by A. Gordon),,99,113
398,4,2:50.0,Shooting foul by V. Oladipo (drawn by A. Gordon),,99,113
399,4,2:50.0,A. Gordon makes free throw 1 of 2,,100,113
400,4,2:50.0,,T. Young enters the game for V. Oladipo,100,113
401,4,2:50.0,A. Gordon makes free throw 2 of 2,,101,113
402,4,2:32.0,,Shooting foul by E. Fournier (drawn by B. Bogdanović),101,113
403,4,2:32.0,,B. Bogdanović misses free throw 1 of 2,101,113
404,4,2:32.0,,Offensive rebound by Team,101,113
405,4,2:32.0,,B. Bogdanović makes free throw 2 of 2,101,114
406,4,2:20.0,E. Fournier makes 2-pt jump shot from 13 ft,,103,114
407,4,2:03.0,,B. Bogdanović makes 2-pt layup at rim,103,116
408,4,2:03.0,,Shooting foul by N. Vučević (drawn by B. Bogdanović),103,116
409,4,2:03.0,,B. Bogdanović makes free throw 1 of 1,103,117
410,4,1:50.0,E. Fournier misses 3-pt jump shot from 27 ft,,103,117
411,4,1:49.0,,Defensive rebound by Team,103,117
412,4,1:31.0,,B. Bogdanović makes 2-pt layup from 1 ft,103,119
413,4,1:21.0,E. Payton makes 2-pt layup from 1 ft,,105,119
414,4,1:04.0,,C. Joseph misses 3-pt jump shot from 26 ft,105,119
415,4,1:01.0,Defensive rebound by A. Gordon,,105,119
416,4,0:57.0,E. Payton makes 2-pt layup from 1 ft (assist by A. Gordon),,107,119
417,4,0:47.0,,L. Stephenson makes 2-pt dunk from 1 ft (assist by D. Sabonis),107,121
418,4,0:38.0,Personal foul by L. Stephenson (drawn by E. Payton),,107,121
419,4,0:38.0,E. Payton makes free throw 1 of 2,,108,121
420,4,0:38.0,E. Payton makes free throw 2 of 2,,109,121
421,4,0:14.0,,Turnover by Team (shot clock),109,121
422,4,0:08.0,J. Simmons misses 3-pt jump shot from 23 ft,,109,121
423,4,0:04.0,Offensive rebound by E. Payton,,109,121
424,4,0:03.0,J. Simmons misses 3-pt jump shot from 26 ft,,109,121
425,4,0:03.0,Offensive rebound by Team,,109,121
