,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
114,1,0:15.0,,T. Prince enters the game for L. Babbitt,33,31
115,1,0:15.0,S. Dinwiddie enters the game for J. Allen,,33,31
116,1,0:15.0,,M. Belinelli makes free throw 2 of 2,33,32
117,1,0:00.0,C. LeVert misses 2-pt jump shot from 7 ft,,33,32
118,1,0:00.0,,Defensive rebound by M. Belinelli,33,32
119,2,11:49.0,A. Crabbe misses 2-pt jump shot from 14 ft,,33,32
120,2,11:45.0,,Defensive rebound by T. Prince,33,32
121,2,11:36.0,,I. Taylor misses 2-pt jump shot from 11 ft,33,32
122,2,11:33.0,Defensive rebound by Q. Acy,,33,32
123,2,11:25.0,Turnover by C. LeVert (bad pass; steal by M. Plumlee),,33,32
124,2,11:16.0,,M. Belinelli misses 3-pt jump shot from 25 ft,33,32
125,2,11:13.0,Defensive rebound by A. Crabbe,,33,32
126,2,11:09.0,A. Crabbe makes 3-pt jump shot from 25 ft,,36,32
127,2,10:43.0,,I. Taylor makes 2-pt layup from 4 ft,36,34
128,2,10:27.0,J. Allen misses 2-pt hook shot from 6 ft,,36,34
129,2,10:24.0,,Defensive rebound by K. Bazemore,36,34
130,2,10:16.0,,Turnover by K. Bazemore (lost ball; steal by Q. Acy),36,34
131,2,10:12.0,A. Crabbe misses 3-pt jump shot from 24 ft,,36,34
132,2,10:08.0,,Defensive rebound by T. Prince,36,34
133,2,9:48.0,,Shooting block foul by J. Allen (drawn by T. Prince),36,34
134,2,9:48.0,,T. Prince misses free throw 1 of 2,36,34
135,2,9:48.0,,Offensive rebound by Team,36,34
136,2,9:48.0,,T. Cavanaugh enters the game for M. Belinelli,36,34
137,2,9:48.0,,E. İlyasova enters the game for M. Plumlee,36,34
138,2,9:48.0,T. Booker enters the game for J. Allen,,36,34
139,2,9:48.0,,T. Prince makes free throw 2 of 2,36,35
140,2,9:42.0,Offensive foul by Q. Acy (drawn by I. Taylor),,36,35
141,2,9:42.0,Turnover by Q. Acy (offensive foul),,36,35
142,2,9:26.0,,Personal foul by A. Crabbe (drawn by I. Taylor),36,35
143,2,9:26.0,S. Dinwiddie enters the game for A. Crabbe,,36,35
144,2,9:14.0,,Turnover by I. Taylor (bad pass; steal by C. LeVert),36,35
145,2,9:08.0,,D. Schröder enters the game for I. Taylor,36,35
146,2,8:54.0,T. Booker makes 2-pt jump shot from 10 ft (assist by S. Dinwiddie),,38,35
147,2,8:42.0,,E. İlyasova makes 3-pt jump shot from 23 ft (assist by T. Cavanaugh),38,38
148,2,8:23.0,,Violation by K. Bazemore (kicked ball),38,38
149,2,8:23.0,D. Carroll enters the game for J. Harris,,38,38
150,2,8:12.0,Q. Acy misses 3-pt jump shot from 25 ft,,38,38
151,2,8:08.0,,Defensive rebound by K. Bazemore,38,38
152,2,8:00.0,,T. Prince misses 2-pt jump shot from 11 ft,38,38
153,2,7:53.0,Defensive rebound by S. Dinwiddie,,38,38
154,2,7:48.0,Q. Acy misses 3-pt jump shot from 25 ft,,38,38
155,2,7:45.0,,Defensive rebound by K. Bazemore,38,38
156,2,7:37.0,,D. Schröder makes 2-pt jump shot from 12 ft,38,40
157,2,7:26.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by Q. Acy),,41,40
158,2,7:10.0,,D. Schröder makes 2-pt jump shot from 16 ft (assist by T. Prince),41,42
159,2,6:59.0,D. Carroll misses 2-pt jump shot from 11 ft,,41,42
160,2,6:59.0,,Defensive rebound by Team,41,42
161,2,6:59.0,Loose ball foul by T. Booker (drawn by T. Cavanaugh),,41,42
162,2,6:59.0,,Atlanta full timeout,41,42
163,2,6:59.0,J. Harris enters the game for C. LeVert,,41,42
164,2,6:50.0,,K. Bazemore makes 2-pt dunk from 1 ft (assist by T. Cavanaugh),41,44
165,2,6:28.0,T. Booker misses 3-pt jump shot from 22 ft,,41,44
166,2,6:22.0,,Defensive rebound by D. Schröder,41,44
167,2,6:16.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by D. Schröder),41,46
168,2,5:56.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,41,46
169,2,5:54.0,Offensive rebound by Team,,41,46
170,2,5:54.0,R. Hollis-Jefferson enters the game for Q. Acy,,41,46
171,2,5:50.0,Turnover by R. Hollis-Jefferson (lost ball; steal by K. Bazemore),,41,46
172,2,5:44.0,,Turnover by K. Bazemore (bad pass),41,46
173,2,5:44.0,T. Zeller enters the game for T. Booker,,41,46
174,2,5:35.0,J. Harris misses 2-pt jump shot from 19 ft,,41,46
175,2,5:32.0,,Defensive rebound by T. Prince,41,46
176,2,5:26.0,,D. Schröder makes 2-pt jump shot from 14 ft,41,48
177,2,5:11.0,Shooting block foul by T. Cavanaugh (drawn by T. Zeller),,41,48
178,2,5:11.0,T. Zeller makes free throw 1 of 2,,42,48
179,2,5:11.0,,M. Belinelli enters the game for K. Bazemore,42,48
180,2,5:11.0,,M. Plumlee enters the game for T. Cavanaugh,42,48
181,2,5:11.0,T. Zeller misses free throw 2 of 2,,42,48
182,2,5:06.0,,Defensive rebound by T. Prince,42,48
183,2,4:59.0,,Offensive foul by M. Plumlee (drawn by S. Dinwiddie),42,48
184,2,4:59.0,,Turnover by M. Plumlee (offensive foul),42,48
185,2,4:44.0,R. Hollis-Jefferson misses 3-pt jump shot from 22 ft,,42,48
186,2,4:41.0,Offensive rebound by T. Zeller,,42,48
187,2,4:39.0,T. Zeller makes 2-pt layup from 2 ft,,44,48
188,2,4:11.0,,M. Plumlee misses 2-pt hook shot from 8 ft,44,48
189,2,4:08.0,Defensive rebound by R. Hollis-Jefferson,,44,48
190,2,4:04.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,44,48
191,2,3:55.0,,Defensive rebound by M. Plumlee,44,48
192,2,3:39.0,,D. Schröder makes 2-pt jump shot from 13 ft,44,50
193,2,3:38.0,Brooklyn full timeout,,44,50
194,2,3:38.0,,L. Babbitt enters the game for E. İlyasova,44,50
195,2,3:38.0,,D. Bembry enters the game for T. Prince,44,50
196,2,3:19.0,Turnover by D. Carroll (traveling),,44,50
197,2,3:08.0,,M. Belinelli misses 2-pt jump shot from 11 ft,44,50
198,2,3:04.0,Defensive rebound by D. Carroll,,44,50
199,2,3:01.0,J. Harris makes 3-pt jump shot from 24 ft (assist by D. Carroll),,47,50
200,2,2:47.0,,D. Schröder misses 2-pt jump shot from 19 ft,47,50
201,2,2:45.0,Defensive rebound by S. Dinwiddie,,47,50
202,2,2:34.0,R. Hollis-Jefferson misses 2-pt jump shot from 9 ft,,47,50
203,2,2:29.0,,Defensive rebound by L. Babbitt,47,50
204,2,2:24.0,,Offensive foul by M. Plumlee (drawn by R. Hollis-Jefferson),47,50
205,2,2:24.0,,Turnover by M. Plumlee (offensive foul),47,50
206,2,2:24.0,,T. Prince enters the game for M. Belinelli,47,50
207,2,2:15.0,J. Harris makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,50,50
208,2,2:00.0,,D. Bembry misses 3-pt jump shot from 24 ft,50,50
209,2,1:57.0,Defensive rebound by D. Carroll,,50,50
210,2,1:52.0,D. Carroll misses 3-pt jump shot from 24 ft,,50,50
211,2,1:48.0,Offensive rebound by J. Harris,,50,50
212,2,1:45.0,Turnover by R. Hollis-Jefferson (out of bounds lost ball),,50,50
213,2,1:45.0,,E. İlyasova enters the game for M. Plumlee,50,50
214,2,1:35.0,,D. Schröder misses 2-pt layup from 2 ft (block by R. Hollis-Jefferson),50,50
215,2,1:27.0,,Offensive rebound by D. Schröder,50,50
216,2,1:17.0,,D. Schröder makes 2-pt layup at rim,50,52
217,2,1:03.0,S. Dinwiddie misses 2-pt jump shot from 9 ft,,50,52
218,2,1:03.0,Offensive rebound by Team,,50,52
219,2,0:58.0,Personal foul by D. Bembry (drawn by R. Hollis-Jefferson),,50,52
220,2,0:49.0,R. Hollis-Jefferson makes 3-pt jump shot from 22 ft (assist by S. Dinwiddie),,53,52
221,2,0:27.0,,D. Bembry makes 2-pt layup from 1 ft (assist by T. Prince),53,54
222,2,0:03.0,C. LeVert enters the game for T. Zeller,,53,54
223,2,0:03.0,,M. Belinelli enters the game for D. Bembry,53,54
224,2,0:02.0,Turnover by Team (shot clock),,53,54
225,2,0:00.0,,E. İlyasova misses 3-pt jump shot from 26 ft,53,54
226,2,0:00.0,,Offensive rebound by Team,53,54
227,3,11:41.0,T. Zeller makes 2-pt jump shot from 10 ft (assist by S. Dinwiddie),,55,54
228,3,11:26.0,,Turnover by M. Plumlee (lost ball; steal by A. Crabbe),55,54
229,3,11:21.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by A. Crabbe),,58,54
230,3,10:54.0,,D. Schröder misses 3-pt jump shot from 24 ft,58,54
231,3,10:53.0,Defensive rebound by R. Hollis-Jefferson,,58,54
232,3,10:45.0,D. Carroll misses 2-pt layup from 11 ft,,58,54
233,3,10:42.0,,Defensive rebound by E. İlyasova,58,54
234,3,10:36.0,,M. Plumlee misses 2-pt layup from 1 ft,58,54
235,3,10:33.0,Defensive rebound by T. Zeller,,58,54
236,3,10:30.0,Personal foul by M. Plumlee (drawn by T. Zeller),,58,54
237,3,10:24.0,S. Dinwiddie makes 2-pt layup from 3 ft,,60,54
238,3,10:05.0,,T. Prince misses 3-pt jump shot from 25 ft,60,54
239,3,10:02.0,Defensive rebound by A. Crabbe,,60,54
240,3,9:52.0,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,,60,54
241,3,9:49.0,,Defensive rebound by D. Schröder,60,54
242,3,9:45.0,,T. Prince misses 2-pt layup from 2 ft,60,54
243,3,9:40.0,Defensive rebound by R. Hollis-Jefferson,,60,54
244,3,9:36.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,60,54
245,3,9:33.0,,Defensive rebound by M. Plumlee,60,54
246,3,9:16.0,,M. Plumlee misses 2-pt hook shot from 11 ft,60,54
247,3,9:12.0,Defensive rebound by T. Zeller,,60,54
248,3,8:58.0,R. Hollis-Jefferson misses 2-pt layup at rim,,60,54
249,3,8:54.0,Offensive rebound by R. Hollis-Jefferson,,60,54
250,3,8:53.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,60,54
251,3,8:53.0,,Defensive rebound by T. Prince,60,54
252,3,8:51.0,,Atlanta full timeout,60,54
253,3,8:51.0,,T. Cavanaugh enters the game for M. Plumlee,60,54
254,3,8:45.0,,T. Cavanaugh misses 3-pt jump shot from 24 ft,60,54
255,3,8:42.0,Defensive rebound by S. Dinwiddie,,60,54
256,3,8:31.0,S. Dinwiddie makes 2-pt layup from 2 ft,,62,54
257,3,8:13.0,,D. Schröder misses 3-pt jump shot from 25 ft,62,54
258,3,8:12.0,Defensive rebound by A. Crabbe,,62,54
259,3,7:59.0,S. Dinwiddie misses 2-pt layup from 1 ft,,62,54
260,3,7:56.0,Offensive rebound by T. Zeller,,62,54
261,3,7:56.0,T. Zeller makes 2-pt layup from 2 ft,,64,54
262,3,7:42.0,,T. Cavanaugh misses 3-pt jump shot from 23 ft,64,54
263,3,7:39.0,Defensive rebound by T. Zeller,,64,54
264,3,7:36.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by D. Carroll),,66,54
265,3,7:36.0,Shooting foul by D. Schröder (drawn by R. Hollis-Jefferson),,66,54
266,3,7:36.0,,D. Bembry enters the game for E. İlyasova,66,54
267,3,7:36.0,R. Hollis-Jefferson makes free throw 1 of 1,,67,54
268,3,7:16.0,,K. Bazemore misses 2-pt layup from 3 ft,67,54
269,3,7:12.0,Defensive rebound by R. Hollis-Jefferson,,67,54
270,3,7:09.0,A. Crabbe misses 3-pt jump shot from 25 ft,,67,54
271,3,7:05.0,Offensive rebound by R. Hollis-Jefferson,,67,54
272,3,7:01.0,D. Carroll makes 3-pt jump shot from 22 ft (assist by R. Hollis-Jefferson),,70,54
273,3,6:58.0,,Atlanta full timeout,70,54
274,3,6:51.0,,D. Bembry misses 2-pt jump shot from 10 ft,70,54
275,3,6:46.0,Defensive rebound by D. Carroll,,70,54
276,3,6:39.0,Turnover by T. Zeller (lost ball; steal by T. Prince),,70,54
277,3,6:37.0,,Personal foul by R. Hollis-Jefferson (drawn by T. Prince),70,54
278,3,6:33.0,,D. Schröder misses 3-pt jump shot from 24 ft,70,54
279,3,6:29.0,Defensive rebound by T. Zeller,,70,54
280,3,6:24.0,,Offensive charge foul by R. Hollis-Jefferson (drawn by T. Prince),70,54
281,3,6:24.0,Turnover by R. Hollis-Jefferson (offensive foul),,70,54
282,3,6:17.0,,Shooting foul by A. Crabbe (drawn by K. Bazemore),70,54
283,3,6:17.0,,K. Bazemore makes free throw 1 of 3,70,55
284,3,6:17.0,,K. Bazemore makes free throw 2 of 3,70,56
285,3,6:17.0,J. Harris enters the game for A. Crabbe,,70,56
286,3,6:17.0,J. Allen enters the game for T. Zeller,,70,56
287,3,6:17.0,,K. Bazemore makes free throw 3 of 3,70,57
288,3,6:01.0,Turnover by D. Carroll (bad pass; steal by K. Bazemore),,70,57
289,3,5:57.0,,Turnover by K. Bazemore (bad pass),70,57
290,3,5:37.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,72,57
291,3,5:21.0,,K. Bazemore misses 2-pt layup from 1 ft,72,57
292,3,5:19.0,Defensive rebound by J. Harris,,72,57
293,3,5:16.0,C. LeVert enters the game for D. Carroll,,72,57
294,3,5:16.0,T. Booker enters the game for R. Hollis-Jefferson,,72,57
295,3,5:11.0,Turnover by J. Harris (bad pass),,72,57
296,3,4:56.0,,T. Prince misses 2-pt layup from 2 ft (block by J. Allen),72,57
297,3,4:56.0,,Offensive rebound by Team,72,57
298,3,4:56.0,,L. Babbitt enters the game for T. Prince,72,57
299,3,4:56.0,,M. Belinelli enters the game for K. Bazemore,72,57
300,3,4:54.0,,D. Schröder makes 2-pt jump shot from 16 ft (assist by M. Belinelli),72,59
301,3,4:42.0,J. Harris makes 3-pt jump shot from 25 ft (assist by T. Booker),,75,59
302,3,4:25.0,,Shooting foul by T. Booker (drawn by M. Belinelli),75,59
303,3,4:25.0,,M. Belinelli makes free throw 1 of 2,75,60
304,3,4:25.0,,M. Belinelli makes free throw 2 of 2,75,61
305,3,4:09.0,C. LeVert makes 2-pt jump shot from 16 ft (assist by T. Booker),,77,61
306,3,3:55.0,,M. Belinelli misses 3-pt jump shot from 25 ft,77,61
307,3,3:52.0,,Offensive rebound by T. Cavanaugh,77,61
308,3,3:50.0,,Turnover by L. Babbitt (bad pass),77,61
309,3,3:50.0,A. Crabbe enters the game for S. Dinwiddie,,77,61
310,3,3:37.0,J. Harris misses 3-pt jump shot from 24 ft,,77,61
311,3,3:33.0,,Defensive rebound by D. Bembry,77,61
312,3,3:28.0,,D. Schröder misses 2-pt jump shot from 18 ft,77,61
313,3,3:26.0,Defensive rebound by Team,,77,61
314,3,3:20.0,Turnover by T. Booker (step out of bounds),,77,61
315,3,3:20.0,,I. Taylor enters the game for D. Schröder,77,61
316,3,3:09.0,,M. Belinelli misses 2-pt layup from 2 ft,77,61
317,3,3:06.0,Defensive rebound by J. Harris,,77,61
318,3,3:03.0,A. Crabbe misses 3-pt jump shot from 25 ft,,77,61
319,3,3:03.0,,Defensive rebound by Team,77,61
320,3,3:01.0,Loose ball foul by T. Booker (drawn by D. Bembry),,77,61
321,3,2:51.0,,D. Bembry misses 2-pt layup from 2 ft,77,61
322,3,2:48.0,Defensive rebound by T. Booker,,77,61
323,3,2:46.0,Shooting foul by L. Babbitt (drawn by T. Booker),,77,61
324,3,2:46.0,T. Booker misses free throw 1 of 2,,77,61
325,3,2:46.0,Offensive rebound by Team,,77,61
326,3,2:46.0,,E. İlyasova enters the game for T. Cavanaugh,77,61
327,3,2:46.0,T. Booker makes free throw 2 of 2,,78,61
328,3,2:32.0,,D. Bembry makes 2-pt hook shot from 12 ft,78,63
329,3,2:32.0,,Shooting foul by T. Booker (drawn by D. Bembry),78,63
330,3,2:32.0,,D. Bembry makes free throw 1 of 1,78,64
331,3,2:24.0,,Offensive charge foul by C. LeVert (drawn by E. İlyasova),78,64
332,3,2:24.0,Turnover by C. LeVert (offensive foul),,78,64
333,3,2:16.0,Offensive charge foul by I. Taylor (drawn by C. LeVert),,78,64
334,3,2:16.0,,Turnover by I. Taylor (offensive foul),78,64
335,3,2:04.0,Turnover by J. Harris (bad pass; steal by E. İlyasova),,78,64
336,3,1:56.0,,Shooting foul by C. LeVert (drawn by I. Taylor),78,64
337,3,1:56.0,,I. Taylor makes free throw 1 of 2,78,65
338,3,1:56.0,,I. Taylor makes free throw 2 of 2,78,66
339,3,1:50.0,Offensive foul by J. Harris (drawn by I. Taylor),,78,66
340,3,1:50.0,Turnover by J. Harris (offensive foul),,78,66
341,3,1:39.0,,Turnover by D. Bembry (lost ball; steal by C. LeVert),78,66
342,3,1:22.0,C. LeVert misses 2-pt jump shot from 11 ft,,78,66
343,3,1:17.0,,Defensive rebound by L. Babbitt,78,66
344,3,1:12.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by D. Bembry),78,69
345,3,0:50.0,T. Booker misses 2-pt jump shot from 10 ft,,78,69
346,3,0:50.0,Offensive rebound by J. Allen,,78,69
347,3,0:48.0,J. Allen makes 2-pt dunk at rim,,80,69
348,3,0:37.0,,L. Babbitt misses 2-pt jump shot from 13 ft,80,69
349,3,0:32.0,Defensive rebound by C. LeVert,,80,69
350,3,0:29.0,J. Allen makes 2-pt dunk from 1 ft (assist by C. LeVert),,82,69
351,3,0:11.0,,I. Taylor misses 2-pt layup from 1 ft,82,69
352,3,0:07.0,Defensive rebound by T. Booker,,82,69
353,3,0:05.0,Personal foul by D. Bembry (drawn by C. LeVert),,82,69
354,3,0:05.0,Brooklyn full timeout,,82,69
355,3,0:05.0,,T. Prince enters the game for M. Belinelli,82,69
356,3,0:05.0,,M. Plumlee enters the game for L. Babbitt,82,69
357,3,0:05.0,,K. Bazemore enters the game for I. Taylor,82,69
358,3,0:00.0,C. LeVert makes 2-pt jump shot from 16 ft (assist by J. Allen),,84,69
359,4,11:40.0,,Turnover by K. Bazemore (bad pass; steal by R. Hollis-Jefferson),84,69
360,4,11:31.0,Personal foul by D. Bembry (drawn by A. Crabbe),,84,69
361,4,11:23.0,J. Allen makes 2-pt dunk at rim (assist by C. LeVert),,86,69
362,4,11:10.0,,I. Taylor misses 2-pt jump shot from 22 ft,86,69
363,4,11:06.0,,Offensive rebound by M. Plumlee,86,69
364,4,11:03.0,,I. Taylor misses 3-pt jump shot from 25 ft,86,69
365,4,11:00.0,Defensive rebound by A. Crabbe,,86,69
366,4,10:51.0,J. Allen makes 2-pt dunk from 1 ft (assist by C. LeVert),,88,69
367,4,10:35.0,,Turnover by D. Bembry (bad pass),88,69
368,4,10:18.0,R. Hollis-Jefferson makes 2-pt jump shot from 15 ft,,90,69
369,4,10:01.0,,Turnover by K. Bazemore (bad pass; steal by J. Allen),90,69
370,4,9:54.0,C. LeVert misses 3-pt jump shot from 25 ft,,90,69
371,4,9:49.0,,Defensive rebound by M. Plumlee,90,69
