,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
183,2,1:55.0,D. Miller makes 2-pt jump shot from 12 ft (assist by Ö. Aşık),,52,55
184,2,1:38.0,,E. Turner makes 2-pt jump shot from 16 ft (assist by D. Lillard),52,57
185,2,1:27.0,R. Rondo misses 2-pt jump shot from 19 ft,,52,57
186,2,1:24.0,,Defensive rebound by M. Leonard,52,57
187,2,1:15.0,,M. Leonard misses 2-pt jump shot from 16 ft,52,57
188,2,1:11.0,Defensive rebound by Ö. Aşık,,52,57
189,2,1:06.0,J. Holiday makes 2-pt layup from 2 ft (assist by R. Rondo),,54,57
190,2,0:50.0,,Turnover by D. Lillard (lost ball; steal by R. Rondo),54,57
191,2,0:46.0,E. Moore makes 3-pt jump shot from 24 ft (assist by J. Holiday),,57,57
192,2,0:29.0,,D. Lillard misses 3-pt jump shot from 22 ft,57,57
193,2,0:27.0,Defensive rebound by R. Rondo,,57,57
194,2,0:11.0,R. Rondo makes 3-pt jump shot from 24 ft,,60,57
195,2,0:00.0,,M. Harkless misses 3-pt jump shot from 22 ft,60,57
196,2,0:00.0,,Offensive rebound by Team,60,57
197,3,11:45.0,D. Cousins misses 2-pt hook shot from 2 ft,,60,57
198,3,11:42.0,,Defensive rebound by D. Lillard,60,57
199,3,11:25.0,,Personal foul by R. Rondo (drawn by J. Nurkić),60,57
200,3,11:18.0,,P. Connaughton makes 2-pt layup at rim (assist by J. Nurkić),60,59
201,3,11:07.0,D. Cousins makes 3-pt jump shot from 24 ft,,63,59
202,3,10:57.0,,Personal foul by D. Cousins (drawn by J. Nurkić),63,59
203,3,10:50.0,,J. Nurkić misses 2-pt jump shot from 12 ft,63,59
204,3,10:47.0,Defensive rebound by D. Cunningham,,63,59
205,3,10:43.0,D. Cousins makes 2-pt layup from 1 ft,,65,59
206,3,10:28.0,,C. McCollum misses 2-pt jump shot from 19 ft,65,59
207,3,10:28.0,,Offensive rebound by Team,65,59
208,3,10:28.0,Loose ball foul by D. Cousins (drawn by J. Nurkić),,65,59
209,3,10:22.0,,D. Lillard misses 3-pt jump shot from 28 ft,65,59
210,3,10:19.0,Defensive rebound by D. Cunningham,,65,59
211,3,10:13.0,R. Rondo misses 2-pt layup from 1 ft (block by N. Vonleh),,65,59
212,3,10:08.0,,Defensive rebound by D. Lillard,65,59
213,3,10:06.0,,C. McCollum makes 2-pt jump shot from 16 ft,65,61
214,3,9:43.0,D. Cousins misses 2-pt jump shot from 22 ft,,65,61
215,3,9:41.0,Offensive rebound by D. Cunningham,,65,61
216,3,9:39.0,D. Cunningham makes 3-pt jump shot from 23 ft,,68,61
217,3,9:26.0,,D. Lillard misses 2-pt jump shot from 21 ft,68,61
218,3,9:24.0,Defensive rebound by D. Cunningham,,68,61
219,3,9:20.0,E. Moore makes 3-pt jump shot from 24 ft (assist by R. Rondo),,71,61
220,3,9:19.0,,Portland full timeout,71,61
221,3,9:01.0,,N. Vonleh misses 2-pt layup from 1 ft (block by D. Cousins),71,61
222,3,8:54.0,,Offensive rebound by N. Vonleh,71,61
223,3,8:54.0,,N. Vonleh makes 2-pt layup at rim,71,63
224,3,8:45.0,J. Holiday misses 2-pt layup at rim,,71,63
225,3,8:42.0,,Defensive rebound by N. Vonleh,71,63
226,3,8:34.0,,J. Nurkić misses 2-pt jump shot from 19 ft,71,63
227,3,8:33.0,Defensive rebound by D. Cunningham,,71,63
228,3,8:26.0,E. Moore makes 3-pt jump shot from 25 ft (assist by R. Rondo),,74,63
229,3,8:02.0,,J. Nurkić misses 2-pt hook shot from 4 ft,74,63
230,3,8:00.0,Defensive rebound by R. Rondo,,74,63
231,3,7:43.0,D. Cousins makes 2-pt layup from 1 ft,,76,63
232,3,7:24.0,,C. McCollum misses 3-pt jump shot from 25 ft,76,63
233,3,7:21.0,Defensive rebound by D. Cunningham,,76,63
234,3,7:12.0,D. Cousins misses 2-pt layup from 1 ft,,76,63
235,3,7:11.0,,Defensive rebound by N. Vonleh,76,63
236,3,7:01.0,,J. Nurkić misses 2-pt jump shot from 10 ft,76,63
237,3,6:58.0,Defensive rebound by R. Rondo,,76,63
238,3,6:46.0,D. Cousins misses 2-pt jump shot from 3 ft,,76,63
239,3,6:45.0,Offensive rebound by D. Cousins,,76,63
240,3,6:43.0,D. Cousins makes 2-pt layup from 2 ft,,78,63
241,3,6:25.0,,C. McCollum makes 2-pt jump shot from 16 ft (assist by D. Lillard),78,65
242,3,6:09.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by R. Rondo),,81,65
243,3,5:53.0,,C. McCollum misses 3-pt jump shot from 24 ft,81,65
244,3,5:51.0,Defensive rebound by D. Cunningham,,81,65
245,3,5:48.0,J. Holiday makes 2-pt layup from 1 ft (assist by R. Rondo),,83,65
246,3,5:48.0,,Portland full timeout,83,65
247,3,5:48.0,,S. Napier enters the game for P. Connaughton,83,65
248,3,5:48.0,,A. Aminu enters the game for N. Vonleh,83,65
249,3,5:48.0,,M. Leonard enters the game for J. Nurkić,83,65
250,3,5:48.0,T. Allen enters the game for E. Moore,,83,65
251,3,5:48.0,Ö. Aşık enters the game for D. Cousins,,83,65
252,3,5:48.0,D. Miller enters the game for D. Cunningham,,83,65
253,3,5:35.0,,M. Leonard makes 2-pt dunk from 1 ft (assist by D. Lillard),83,67
254,3,5:19.0,J. Holiday misses 2-pt jump shot from 13 ft,,83,67
255,3,5:15.0,Offensive rebound by T. Allen,,83,67
256,3,5:04.0,Ö. Aşık misses 2-pt hook shot from 2 ft,,83,67
257,3,5:04.0,Offensive rebound by Team,,83,67
258,3,5:02.0,D. Miller misses 3-pt jump shot from 24 ft,,83,67
259,3,5:02.0,,Defensive rebound by Team,83,67
260,3,4:49.0,,D. Lillard makes 2-pt layup at rim (assist by M. Leonard),83,69
261,3,4:38.0,R. Rondo makes 2-pt layup from 1 ft (assist by J. Holiday),,85,69
262,3,4:27.0,,D. Lillard misses 3-pt jump shot from 25 ft,85,69
263,3,4:25.0,Defensive rebound by D. Miller,,85,69
264,3,4:22.0,Shooting foul by C. McCollum (drawn by T. Allen),,85,69
265,3,4:22.0,T. Allen makes free throw 1 of 2,,86,69
266,3,4:22.0,J. Nelson enters the game for R. Rondo,,86,69
267,3,4:22.0,T. Allen makes free throw 2 of 2,,87,69
268,3,4:11.0,,A. Aminu misses 3-pt jump shot from 24 ft,87,69
269,3,4:08.0,Defensive rebound by D. Miller,,87,69
270,3,3:49.0,J. Holiday misses 3-pt jump shot from 26 ft,,87,69
271,3,3:46.0,,Defensive rebound by M. Leonard,87,69
272,3,3:38.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by S. Napier),87,72
273,3,3:26.0,Shooting foul by M. Leonard (drawn by Ö. Aşık),,87,72
274,3,3:26.0,Ö. Aşık makes free throw 1 of 2,,88,72
275,3,3:26.0,E. Moore enters the game for J. Holiday,,88,72
276,3,3:26.0,Ö. Aşık misses free throw 2 of 2,,88,72
277,3,3:24.0,,Defensive rebound by A. Aminu,88,72
278,3,3:02.0,,Turnover by S. Napier (bad pass),88,72
279,3,2:50.0,J. Nelson makes 2-pt layup at rim,,90,72
280,3,2:35.0,,Personal foul by E. Moore (drawn by C. McCollum),90,72
281,3,2:35.0,,E. Turner enters the game for C. McCollum,90,72
282,3,2:23.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by M. Leonard),90,75
283,3,2:01.0,Turnover by T. Allen (bad pass; steal by S. Napier),,90,75
284,3,1:58.0,,Personal foul by T. Allen (drawn by S. Napier),90,75
285,3,1:58.0,,S. Napier makes free throw 1 of 2,90,76
286,3,1:58.0,D. Cousins enters the game for Ö. Aşık,,90,76
287,3,1:58.0,,S. Napier makes free throw 2 of 2,90,77
288,3,1:43.0,,Technical foul by M. Leonard,90,77
289,3,1:43.0,D. Cousins makes flagrant free throw 1 of 2,,91,77
290,3,1:43.0,D. Cousins makes flagrant free throw 2 of 2,,92,77
291,3,1:32.0,D. Cousins makes 2-pt jump shot from 5 ft,,94,77
292,3,1:32.0,Shooting foul by M. Leonard,,94,77
293,3,1:32.0,,Technical foul by M. Leonard,94,77
294,3,1:32.0,D. Miller makes technical free throw,,95,77
295,3,1:32.0,D. Miller makes technical free throw,,96,77
296,3,1:32.0,D. Cousins misses free throw 1 of 1,,96,77
297,3,1:19.0,,M. Leonard makes 2-pt hook shot from 3 ft (assist by S. Napier),96,79
298,3,1:19.0,Technical foul by J. Nelson,,96,79
299,3,1:19.0,Turnover by J. Nelson (turnover),,96,79
300,3,1:19.0,,M. Leonard makes flagrant free throw 1 of 1,96,80
301,3,1:11.0,,D. Lillard misses 2-pt jump shot from 20 ft,96,80
302,3,1:07.0,Defensive rebound by T. Allen,,96,80
303,3,0:51.0,D. Cousins misses 3-pt jump shot from 25 ft,,96,80
304,3,0:47.0,,Defensive rebound by S. Napier,96,80
305,3,0:34.0,,D. Lillard misses 2-pt layup at rim,96,80
306,3,0:31.0,Defensive rebound by J. Nelson,,96,80
307,3,0:10.0,D. Cousins makes 2-pt jump shot from 11 ft,,98,80
308,3,0:00.0,,S. Napier makes 2-pt layup at rim,98,82
309,4,11:47.0,,M. Leonard misses 2-pt layup from 1 ft,98,82
310,4,11:46.0,Defensive rebound by D. Cousins,,98,82
311,4,11:30.0,D. Cousins misses 3-pt jump shot from 24 ft,,98,82
312,4,11:26.0,,Defensive rebound by S. Napier,98,82
313,4,11:18.0,,A. Aminu misses 3-pt jump shot from 24 ft,98,82
314,4,11:16.0,Defensive rebound by J. Holiday,,98,82
315,4,10:58.0,D. Miller misses 2-pt jump shot from 16 ft,,98,82
316,4,10:56.0,,Defensive rebound by A. Aminu,98,82
317,4,10:50.0,,S. Napier misses 3-pt jump shot from 25 ft,98,82
318,4,10:48.0,Defensive rebound by D. Cousins,,98,82
319,4,10:30.0,D. Cousins misses 2-pt layup at rim,,98,82
320,4,10:28.0,,Defensive rebound by C. McCollum,98,82
321,4,10:19.0,,E. Turner misses 2-pt jump shot from 13 ft,98,82
322,4,10:16.0,Defensive rebound by J. Holiday,,98,82
323,4,10:11.0,T. Allen makes 2-pt layup at rim (assist by J. Holiday),,100,82
324,4,9:58.0,,M. Leonard makes 3-pt jump shot from 25 ft (assist by E. Turner),100,85
325,4,9:39.0,D. Cousins makes 2-pt dunk at rim (assist by D. Miller),,102,85
326,4,9:17.0,,S. Napier makes 3-pt jump shot from 25 ft,102,88
327,4,9:06.0,D. Cousins misses 3-pt jump shot from 24 ft,,102,88
328,4,9:04.0,,Defensive rebound by S. Napier,102,88
329,4,8:58.0,,Shooting foul by T. Allen (drawn by S. Napier),102,88
330,4,8:58.0,,S. Napier makes free throw 1 of 2,102,89
331,4,8:58.0,,J. Nurkić enters the game for E. Turner,102,89
332,4,8:58.0,,D. Lillard enters the game for M. Leonard,102,89
333,4,8:58.0,E. Moore enters the game for T. Allen,,102,89
334,4,8:58.0,,S. Napier makes free throw 2 of 2,102,90
335,4,8:48.0,J. Holiday makes 2-pt dunk at rim,,104,90
336,4,8:29.0,,C. McCollum makes 2-pt jump shot from 3 ft,104,92
337,4,8:16.0,D. Cousins makes 2-pt layup at rim,,106,92
338,4,8:16.0,Shooting foul by J. Nurkić (drawn by D. Cousins),,106,92
339,4,8:16.0,D. Cousins misses free throw 1 of 1,,106,92
340,4,8:14.0,,Defensive rebound by A. Aminu,106,92
341,4,8:04.0,,D. Lillard makes 2-pt layup at rim (assist by C. McCollum),106,94
342,4,7:47.0,D. Cousins misses 2-pt layup from 1 ft,,106,94
343,4,7:44.0,,Defensive rebound by J. Nurkić,106,94
344,4,7:42.0,,Personal foul by J. Nelson (drawn by C. McCollum),106,94
345,4,7:42.0,R. Rondo enters the game for D. Cousins,,106,94
346,4,7:42.0,Ö. Aşık enters the game for J. Nelson,,106,94
347,4,7:31.0,,D. Lillard misses 2-pt jump shot from 11 ft,106,94
348,4,7:29.0,Defensive rebound by J. Holiday,,106,94
349,4,7:21.0,J. Holiday makes 2-pt jump shot from 4 ft,,108,94
350,4,7:05.0,,J. Nurkić misses 2-pt jump shot from 16 ft,108,94
351,4,7:03.0,Defensive rebound by Ö. Aşık,,108,94
352,4,6:45.0,Turnover by E. Moore (lost ball; steal by S. Napier),,108,94
353,4,6:40.0,,C. McCollum makes 2-pt jump shot from 12 ft,108,96
354,4,6:22.0,J. Holiday misses 2-pt layup from 1 ft,,108,96
355,4,6:20.0,,Defensive rebound by J. Nurkić,108,96
356,4,6:13.0,,A. Aminu misses 3-pt jump shot from 22 ft,108,96
357,4,6:11.0,Defensive rebound by Ö. Aşık,,108,96
358,4,6:07.0,New Orleans full timeout,,108,96
359,4,6:07.0,D. Cousins enters the game for Ö. Aşık,,108,96
360,4,5:54.0,E. Moore makes 2-pt layup from 1 ft,,110,96
361,4,5:36.0,,C. McCollum makes 2-pt jump shot from 10 ft,110,98
362,4,5:21.0,D. Miller makes 3-pt jump shot from 24 ft (assist by R. Rondo),,113,98
363,4,5:00.0,,J. Nurkić misses 2-pt hook shot from 4 ft,113,98
364,4,4:58.0,Defensive rebound by D. Cousins,,113,98
365,4,4:42.0,D. Cousins misses 2-pt layup from 1 ft,,113,98
366,4,4:40.0,,Defensive rebound by J. Nurkić,113,98
367,4,4:30.0,,A. Aminu misses 3-pt jump shot from 22 ft,113,98
368,4,4:24.0,,Offensive rebound by S. Napier,113,98
369,4,4:24.0,,S. Napier makes 2-pt layup at rim,113,100
370,4,4:05.0,Turnover by R. Rondo (bad pass; steal by D. Lillard),,113,100
371,4,3:57.0,,A. Aminu makes 2-pt layup from 1 ft,113,102
372,4,3:46.0,Personal foul by J. Nurkić (drawn by D. Cousins),,113,102
373,4,3:46.0,,E. Turner enters the game for A. Aminu,113,102
374,4,3:34.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by D. Miller),,116,102
375,4,3:20.0,,C. McCollum misses 2-pt layup from 1 ft,116,102
376,4,3:16.0,Defensive rebound by D. Cousins,,116,102
377,4,3:12.0,New Orleans full timeout,,116,102
378,4,3:12.0,,Portland full timeout,116,102
379,4,2:59.0,D. Miller misses 3-pt jump shot from 24 ft,,116,102
380,4,2:56.0,,Defensive rebound by J. Nurkić,116,102
381,4,2:51.0,,Shooting foul by E. Moore (drawn by D. Lillard),116,102
382,4,2:51.0,,D. Lillard makes free throw 1 of 3,116,103
383,4,2:51.0,,D. Lillard makes free throw 2 of 3,116,104
384,4,2:51.0,,D. Lillard makes free throw 3 of 3,116,105
