,QUARTER,TIME_REMAINING,NEW YORK_ACTION,GOLDEN STATE_ACTION,NEW YORK_SCORE,GOLDEN STATE_SCORE
28,1,7:55.0,,K. Durant makes 2-pt dunk from 1 ft (assist by S. Curry),12,9
29,1,7:40.0,J. Jack makes 3-pt jump shot from 25 ft (assist by E. Freedom),,15,9
30,1,7:26.0,,S. Curry misses 3-pt jump shot from 22 ft,15,9
31,1,7:22.0,Defensive rebound by E. Freedom,,15,9
32,1,7:13.0,E. Freedom makes 2-pt jump shot from 6 ft (assist by C. Lee),,17,9
33,1,7:03.0,,Turnover by Z. Pachulia (offensive goaltending),17,9
34,1,6:54.0,T. Hardaway misses 3-pt jump shot from 24 ft,,17,9
35,1,6:42.0,,Defensive rebound by S. Curry,17,9
36,1,6:40.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by K. Durant),17,11
37,1,6:39.0,C. Lee makes 2-pt jump shot from 10 ft (assist by T. Hardaway),,19,11
38,1,6:23.0,,K. Thompson misses 3-pt jump shot from 25 ft,19,11
39,1,6:16.0,Defensive rebound by E. Freedom,,19,11
40,1,6:02.0,E. Freedom misses 2-pt jump shot from 18 ft,,19,11
41,1,5:59.0,,Defensive rebound by S. Curry,19,11
42,1,5:51.0,,Z. Pachulia makes 2-pt layup at rim (assist by D. Green),19,13
43,1,5:34.0,M. Beasley makes 2-pt hook shot from 6 ft,,21,13
44,1,5:15.0,,S. Curry misses 3-pt jump shot from 25 ft,21,13
45,1,5:12.0,Defensive rebound by E. Freedom,,21,13
46,1,5:04.0,T. Hardaway misses 3-pt jump shot from 25 ft (block by K. Durant),,21,13
47,1,4:59.0,,Defensive rebound by Z. Pachulia,21,13
48,1,4:55.0,,K. Thompson misses 3-pt jump shot from 24 ft,21,13
49,1,4:51.0,Defensive rebound by C. Lee,,21,13
50,1,4:48.0,Turnover by C. Lee (bad pass),,21,13
51,1,4:48.0,,Golden State full timeout,21,13
52,1,4:48.0,,K. Looney enters the game for D. Green,21,13
53,1,4:48.0,,A. Iguodala enters the game for Z. Pachulia,21,13
54,1,4:48.0,L. Thomas enters the game for T. Hardaway,,21,13
55,1,4:35.0,,K. Thompson misses 2-pt jump shot from 19 ft,21,13
56,1,4:32.0,,Offensive rebound by K. Looney,21,13
57,1,4:31.0,,K. Looney makes 2-pt layup from 1 ft,21,15
58,1,4:11.0,E. Freedom misses 2-pt jump shot from 9 ft,,21,15
59,1,4:07.0,,Defensive rebound by K. Looney,21,15
60,1,3:58.0,,K. Thompson misses 3-pt jump shot from 23 ft,21,15
61,1,3:55.0,Defensive rebound by L. Thomas,,21,15
62,1,3:49.0,J. Jack misses 2-pt jump shot from 18 ft,,21,15
63,1,3:42.0,Offensive rebound by E. Freedom,,21,15
64,1,3:41.0,E. Freedom makes 2-pt layup from 1 ft,,23,15
65,1,3:34.0,,K. Durant makes 2-pt jump shot from 16 ft (assist by K. Looney),23,17
66,1,3:20.0,C. Lee makes 2-pt jump shot from 8 ft (assist by E. Freedom),,25,17
67,1,3:03.0,,Shooting foul by L. Thomas (drawn by K. Durant),25,17
68,1,3:03.0,,K. Durant makes free throw 1 of 2,25,18
69,1,3:03.0,,N. Young enters the game for K. Thompson,25,18
70,1,3:03.0,W. Hernangómez enters the game for E. Freedom,,25,18
71,1,3:03.0,F. Ntilikina enters the game for J. Jack,,25,18
72,1,3:03.0,,K. Durant makes free throw 2 of 2,25,19
73,1,2:48.0,,Violation by K. Looney (kicked ball),25,19
74,1,2:48.0,New York full timeout,,25,19
75,1,2:39.0,M. Beasley misses 2-pt jump shot from 18 ft,,25,19
76,1,2:35.0,Offensive rebound by F. Ntilikina,,25,19
77,1,2:19.0,M. Beasley misses 2-pt layup from 2 ft,,25,19
78,1,2:13.0,Offensive rebound by W. Hernangómez,,25,19
79,1,2:13.0,W. Hernangómez makes 2-pt layup at rim,,27,19
80,1,2:06.0,,Personal foul by F. Ntilikina (drawn by S. Curry),27,19
81,1,1:51.0,,K. Durant misses 3-pt jump shot from 26 ft,27,19
82,1,1:47.0,Defensive rebound by C. Lee,,27,19
83,1,1:32.0,W. Hernangómez makes 2-pt hook shot from 9 ft,,29,19
84,1,1:16.0,,K. Looney makes 2-pt dunk at rim (assist by K. Durant),29,21
85,1,0:57.0,Shooting foul by A. Iguodala (drawn by M. Beasley),,29,21
86,1,0:57.0,M. Beasley makes free throw 1 of 2,,30,21
87,1,0:57.0,,D. Green enters the game for K. Durant,30,21
88,1,0:57.0,M. Beasley makes free throw 2 of 2,,31,21
89,1,0:44.0,,N. Young misses 3-pt jump shot from 23 ft,31,21
90,1,0:40.0,Defensive rebound by C. Lee,,31,21
91,1,0:19.0,M. Beasley misses 2-pt jump shot from 17 ft,,31,21
92,1,0:13.0,,Defensive rebound by A. Iguodala,31,21
93,1,0:04.0,,S. Curry misses 3-pt jump shot from 25 ft,31,21
94,1,0:01.0,Defensive rebound by L. Thomas,,31,21
95,2,11:44.0,,Personal foul by D. McDermott (drawn by A. Iguodala),31,21
96,2,11:37.0,,N. Young makes 2-pt jump shot from 11 ft (assist by D. Green),31,23
97,2,11:22.0,F. Ntilikina makes 2-pt jump shot from 20 ft (assist by T. Hardaway),,33,23
98,2,11:06.0,,Personal foul by T. Hardaway (drawn by N. Young),33,23
99,2,11:00.0,,S. Livingston misses 2-pt jump shot from 18 ft,33,23
100,2,10:55.0,Defensive rebound by L. Thomas,,33,23
101,2,10:52.0,F. Ntilikina misses 2-pt jump shot from 14 ft,,33,23
102,2,10:48.0,,Defensive rebound by A. Iguodala,33,23
103,2,10:41.0,,D. West makes 2-pt jump shot from 18 ft (assist by A. Iguodala),33,25
104,2,10:16.0,Turnover by D. McDermott (step out of bounds),,33,25
105,2,10:03.0,,N. Young misses 3-pt jump shot from 23 ft,33,25
106,2,9:57.0,Defensive rebound by F. Ntilikina,,33,25
107,2,9:52.0,Turnover by W. Hernangómez (bad pass),,33,25
108,2,9:46.0,,A. Iguodala makes 2-pt jump shot from 18 ft (assist by D. Green),33,27
109,2,9:24.0,Shooting foul by A. Iguodala (drawn by T. Hardaway),,33,27
110,2,9:24.0,T. Hardaway makes free throw 1 of 2,,34,27
111,2,9:24.0,T. Hardaway makes free throw 2 of 2,,35,27
112,2,9:15.0,,S. Livingston misses 2-pt jump shot from 13 ft,35,27
113,2,9:13.0,,Offensive rebound by Team,35,27
114,2,9:00.0,,S. Livingston misses 2-pt jump shot from 17 ft,35,27
115,2,8:54.0,Defensive rebound by T. Hardaway,,35,27
116,2,8:53.0,T. Hardaway misses 3-pt jump shot from 25 ft,,35,27
117,2,8:50.0,,Defensive rebound by A. Iguodala,35,27
118,2,8:48.0,,N. Young makes 3-pt jump shot from 26 ft (assist by A. Iguodala),35,30
119,2,8:48.0,New York full timeout,,35,30
120,2,8:48.0,,K. Thompson enters the game for A. Iguodala,35,30
121,2,8:48.0,C. Lee enters the game for T. Hardaway,,35,30
122,2,8:27.0,Turnover by F. Ntilikina (bad pass),,35,30
123,2,8:09.0,,K. Thompson misses 2-pt layup from 1 ft,35,30
124,2,8:06.0,Defensive rebound by W. Hernangómez,,35,30
125,2,7:48.0,L. Thomas makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),,38,30
126,2,7:34.0,,D. West makes 2-pt jump shot from 19 ft (assist by D. Green),38,32
127,2,7:16.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,38,32
128,2,7:13.0,,Defensive rebound by S. Livingston,38,32
129,2,7:09.0,,S. Livingston makes 2-pt jump shot from 12 ft,38,34
130,2,7:09.0,,Shooting foul by F. Ntilikina (drawn by S. Livingston),38,34
131,2,7:09.0,,K. Durant enters the game for D. Green,38,34
132,2,7:09.0,E. Freedom enters the game for F. Ntilikina,,38,34
133,2,7:09.0,T. Hardaway enters the game for W. Hernangómez,,38,34
134,2,7:09.0,J. Jack enters the game for D. McDermott,,38,34
135,2,7:09.0,,S. Livingston makes free throw 1 of 1,38,35
136,2,6:51.0,C. Lee makes 3-pt jump shot from 25 ft,,41,35
137,2,6:29.0,,S. Livingston makes 2-pt jump shot from 10 ft (assist by K. Durant),41,37
138,2,6:14.0,L. Thomas misses 3-pt jump shot from 22 ft,,41,37
139,2,6:11.0,,Defensive rebound by S. Livingston,41,37
140,2,5:57.0,,S. Livingston misses 2-pt jump shot from 11 ft,41,37
141,2,5:52.0,Defensive rebound by J. Jack,,41,37
142,2,5:48.0,Turnover by T. Hardaway (lost ball; steal by K. Durant),,41,37
143,2,5:41.0,,Shooting foul by J. Jack (drawn by K. Thompson),41,37
144,2,5:41.0,,K. Thompson misses free throw 1 of 2,41,37
145,2,5:41.0,,Offensive rebound by Team,41,37
146,2,5:41.0,,S. Curry enters the game for N. Young,41,37
147,2,5:41.0,,P. McCaw enters the game for S. Livingston,41,37
148,2,5:41.0,M. Beasley enters the game for L. Thomas,,41,37
149,2,5:41.0,,K. Thompson makes free throw 2 of 2,41,38
150,2,5:27.0,E. Freedom misses 2-pt layup from 1 ft,,41,38
151,2,5:23.0,,Defensive rebound by K. Durant,41,38
152,2,5:23.0,,Turnover by K. Durant (palming),41,38
153,2,5:19.0,M. Beasley makes 2-pt layup from 2 ft (assist by T. Hardaway),,43,38
154,2,5:19.0,,Golden State full timeout,43,38
155,2,5:07.0,,D. West makes 2-pt jump shot from 15 ft (assist by K. Durant),43,40
156,2,4:45.0,Turnover by E. Freedom (lost ball; steal by K. Durant),,43,40
157,2,4:42.0,,S. Curry misses 3-pt jump shot from 25 ft,43,40
158,2,4:36.0,Defensive rebound by E. Freedom,,43,40
159,2,4:32.0,C. Lee misses 3-pt jump shot from 23 ft,,43,40
160,2,4:28.0,Offensive rebound by M. Beasley,,43,40
161,2,4:26.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by M. Beasley),,46,40
162,2,4:19.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by S. Curry),46,43
163,2,3:58.0,C. Lee makes 2-pt jump shot from 15 ft (assist by E. Freedom),,48,43
164,2,3:42.0,,D. West makes 2-pt jump shot from 13 ft (assist by K. Thompson),48,45
165,2,3:25.0,E. Freedom misses 2-pt hook shot from 7 ft,,48,45
166,2,3:20.0,,Defensive rebound by D. West,48,45
167,2,3:16.0,,Turnover by K. Durant (bad pass; steal by J. Jack),48,45
168,2,3:10.0,Personal foul by K. Thompson (drawn by C. Lee),,48,45
169,2,3:10.0,,D. Green enters the game for D. West,48,45
170,2,3:10.0,,A. Iguodala enters the game for P. McCaw,48,45
171,2,3:09.0,Personal foul by S. Curry (drawn by J. Jack),,48,45
172,2,3:02.0,T. Hardaway makes 2-pt hook shot from 11 ft (assist by J. Jack),,50,45
173,2,2:55.0,Offensive charge foul by K. Durant (drawn by J. Jack),,50,45
174,2,2:55.0,,Turnover by K. Durant (offensive foul),50,45
175,2,2:54.0,Shooting foul by K. Durant (drawn by E. Freedom),,50,45
176,2,2:54.0,E. Freedom makes free throw 1 of 2,,51,45
177,2,2:54.0,,Golden State full timeout,51,45
178,2,2:54.0,E. Freedom makes free throw 2 of 2,,52,45
179,2,2:46.0,,K. Durant makes 3-pt jump shot from 27 ft (assist by S. Curry),52,48
180,2,2:31.0,M. Beasley makes 2-pt layup from 1 ft (assist by E. Freedom),,54,48
181,2,2:15.0,,S. Curry misses 2-pt jump shot from 7 ft,54,48
182,2,2:09.0,Defensive rebound by E. Freedom,,54,48
183,2,1:57.0,J. Jack makes 3-pt jump shot from 26 ft (assist by M. Beasley),,57,48
184,2,1:48.0,,Shooting foul by M. Beasley (drawn by K. Durant),57,48
185,2,1:48.0,,K. Durant makes free throw 1 of 2,57,49
186,2,1:48.0,,K. Durant makes free throw 2 of 2,57,50
187,2,1:28.0,M. Beasley makes 2-pt jump shot from 7 ft (assist by J. Jack),,59,50
188,2,1:28.0,Shooting foul by A. Iguodala (drawn by M. Beasley),,59,50
189,2,1:28.0,M. Beasley makes free throw 1 of 1,,60,50
190,2,1:22.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),60,53
191,2,1:13.0,New York full timeout,,60,53
192,2,1:13.0,,K. Looney enters the game for A. Iguodala,60,53
193,2,0:56.0,J. Jack misses 2-pt jump shot from 22 ft,,60,53
194,2,0:52.0,,Defensive rebound by K. Looney,60,53
195,2,0:46.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),60,55
196,2,0:46.0,,Shooting foul by E. Freedom (drawn by S. Curry),60,55
197,2,0:46.0,,S. Curry makes free throw 1 of 1,60,56
198,2,0:26.0,C. Lee misses 3-pt jump shot from 25 ft,,60,56
199,2,0:24.0,,Defensive rebound by D. Green,60,56
200,2,0:04.0,,K. Looney makes 2-pt dunk from 1 ft (assist by K. Durant),60,58
201,2,0:00.0,J. Jack misses 2-pt jump shot from 11 ft,,60,58
202,2,0:00.0,Offensive rebound by Team,,60,58
203,3,11:50.0,,S. Curry misses 3-pt jump shot from 26 ft,60,58
204,3,11:46.0,Defensive rebound by J. Jack,,60,58
205,3,11:29.0,C. Lee misses 3-pt jump shot from 25 ft,,60,58
206,3,11:26.0,,Defensive rebound by K. Thompson,60,58
207,3,11:16.0,,Personal foul by C. Lee (drawn by D. Green),60,58
208,3,11:11.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by K. Durant),60,60
209,3,10:57.0,M. Beasley makes 2-pt jump shot from 18 ft (assist by J. Jack),,62,60
210,3,10:47.0,,D. Green makes 2-pt jump shot from 17 ft (assist by K. Durant),62,62
211,3,10:34.0,,Offensive charge foul by E. Freedom (drawn by K. Thompson),62,62
212,3,10:34.0,Turnover by E. Freedom (offensive foul),,62,62
213,3,10:27.0,,Shooting foul by M. Beasley (drawn by Z. Pachulia),62,62
214,3,10:27.0,,Z. Pachulia makes free throw 1 of 2,62,63
215,3,10:27.0,,Z. Pachulia makes free throw 2 of 2,62,64
216,3,10:09.0,E. Freedom makes 2-pt hook shot from 4 ft (assist by J. Jack),,64,64
217,3,9:58.0,,K. Durant misses 2-pt jump shot from 14 ft,64,64
218,3,9:55.0,Defensive rebound by M. Beasley,,64,64
219,3,9:49.0,Turnover by J. Jack (bad pass; steal by Z. Pachulia),,64,64
220,3,9:43.0,,D. Green makes 2-pt layup from 2 ft (assist by K. Durant),64,66
221,3,9:22.0,T. Hardaway misses 3-pt jump shot from 25 ft,,64,66
222,3,9:19.0,,Defensive rebound by Z. Pachulia,64,66
223,3,9:10.0,,D. Green misses 2-pt jump shot from 12 ft,64,66
224,3,9:06.0,Defensive rebound by E. Freedom,,64,66
225,3,8:56.0,M. Beasley makes 2-pt layup from 8 ft (assist by J. Jack),,66,66
226,3,8:46.0,,S. Curry misses 2-pt jump shot from 17 ft,66,66
227,3,8:45.0,,Offensive rebound by Team,66,66
228,3,8:45.0,Loose ball foul by E. Freedom (drawn by Z. Pachulia),,66,66
229,3,8:39.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),66,68
230,3,8:39.0,,Shooting foul by M. Beasley (drawn by Z. Pachulia),66,68
231,3,8:39.0,,Z. Pachulia makes free throw 1 of 1,66,69
232,3,8:19.0,J. Jack makes 3-pt jump shot from 25 ft,,69,69
233,3,8:08.0,,S. Curry makes 3-pt jump shot from 26 ft,69,72
234,3,7:45.0,E. Freedom misses 2-pt layup from 2 ft,,69,72
235,3,7:43.0,,Defensive rebound by D. Green,69,72
236,3,7:40.0,,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),69,74
237,3,7:40.0,New York full timeout,,69,74
238,3,7:26.0,T. Hardaway misses 2-pt layup from 1 ft,,69,74
239,3,7:23.0,,Defensive rebound by Z. Pachulia,69,74
240,3,7:12.0,,Shooting foul by E. Freedom (drawn by S. Curry),69,74
241,3,7:12.0,,S. Curry makes free throw 1 of 2,69,75
242,3,7:12.0,,S. Curry makes free throw 2 of 2,69,76
243,3,6:51.0,J. Jack misses 2-pt jump shot from 14 ft,,69,76
244,3,6:48.0,,Defensive rebound by K. Durant,69,76
245,3,6:37.0,,D. Green makes 2-pt jump shot from 12 ft (assist by K. Durant),69,78
246,3,6:15.0,E. Freedom makes 2-pt layup from 1 ft (assist by C. Lee),,71,78
247,3,6:02.0,,Z. Pachulia makes 2-pt hook shot from 5 ft,71,80
248,3,5:47.0,Personal foul by Z. Pachulia (drawn by E. Freedom),,71,80
249,3,5:47.0,,A. Iguodala enters the game for D. Green,71,80
250,3,5:47.0,W. Hernangómez enters the game for E. Freedom,,71,80
251,3,5:42.0,M. Beasley makes 2-pt jump shot from 12 ft (assist by J. Jack),,73,80
252,3,5:30.0,,S. Curry makes 3-pt jump shot from 25 ft,73,83
253,3,5:16.0,T. Hardaway makes 2-pt jump shot from 19 ft (assist by W. Hernangómez),,75,83
254,3,4:58.0,,Shooting foul by J. Jack (drawn by A. Iguodala),75,83
255,3,4:58.0,,A. Iguodala misses free throw 1 of 2,75,83
256,3,4:58.0,,Offensive rebound by Team,75,83
257,3,4:58.0,,K. Looney enters the game for Z. Pachulia,75,83
258,3,4:58.0,,A. Iguodala makes free throw 2 of 2,75,84
259,3,4:43.0,Personal foul by K. Looney (drawn by W. Hernangómez),,75,84
260,3,4:43.0,L. Thomas enters the game for T. Hardaway,,75,84
261,3,4:31.0,C. Lee misses 2-pt layup from 2 ft (block by K. Durant),,75,84
262,3,4:27.0,,Defensive rebound by K. Thompson,75,84
263,3,4:24.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Thompson),75,87
264,3,4:24.0,,S. Curry makes technical free throw,75,88
265,3,4:11.0,Personal foul by K. Thompson (drawn by W. Hernangómez),,75,88
266,3,4:11.0,,N. Young enters the game for K. Thompson,75,88
267,3,3:56.0,C. Lee makes 3-pt jump shot from 25 ft,,78,88
268,3,3:43.0,,K. Looney makes 2-pt dunk from 1 ft (assist by S. Curry),78,90
269,3,3:24.0,Shooting foul by K. Looney (drawn by W. Hernangómez),,78,90
270,3,3:24.0,,Technical foul by K. Durant,78,90
271,3,3:24.0,C. Lee misses technical free throw,,78,90
272,3,3:24.0,Offensive rebound by Team,,78,90
273,3,3:24.0,W. Hernangómez makes free throw 1 of 2,,79,90
274,3,3:24.0,F. Ntilikina enters the game for J. Jack,,79,90
275,3,3:24.0,W. Hernangómez makes free throw 2 of 2,,80,90
276,3,3:12.0,Violation by M. Beasley (kicked ball),,80,90
277,3,3:04.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),80,93
278,3,2:45.0,W. Hernangómez misses 2-pt hook shot from 6 ft,,80,93
279,3,2:42.0,,Defensive rebound by S. Curry,80,93
280,3,2:35.0,,Turnover by K. Durant (bad pass; steal by C. Lee),80,93
281,3,2:33.0,Shooting foul by K. Durant (drawn by C. Lee),,80,93
282,3,2:33.0,,Golden State full timeout,80,93
283,3,2:33.0,,D. Green enters the game for K. Durant,80,93
284,3,2:33.0,C. Lee makes free throw 1 of 2,,81,93
285,3,2:33.0,C. Lee misses free throw 2 of 2,,81,93
286,3,2:31.0,,Defensive rebound by K. Looney,81,93
287,3,2:16.0,,K. Looney misses 2-pt jump shot from 4 ft,81,93
288,3,2:13.0,Defensive rebound by W. Hernangómez,,81,93
289,3,1:52.0,Turnover by Team (shot clock),,81,93
290,3,1:39.0,,Personal foul by C. Lee (drawn by S. Curry),81,93
291,3,1:39.0,,S. Curry makes free throw 1 of 2,81,94
292,3,1:39.0,,S. Curry makes free throw 2 of 2,81,95
293,3,1:25.0,L. Thomas misses 3-pt jump shot from 25 ft,,81,95
294,3,1:22.0,,Defensive rebound by D. Green,81,95
295,3,1:13.0,,D. Green misses 2-pt jump shot from 13 ft,81,95
296,3,1:09.0,Defensive rebound by L. Thomas,,81,95
297,3,1:03.0,M. Beasley misses 3-pt jump shot from 26 ft,,81,95
298,3,1:00.0,Offensive rebound by L. Thomas,,81,95
299,3,0:59.0,L. Thomas makes 2-pt layup from 1 ft,,83,95
300,3,0:43.0,,S. Curry misses 3-pt jump shot from 28 ft,83,95
301,3,0:38.0,Defensive rebound by M. Beasley,,83,95
302,3,0:22.0,L. Thomas makes 3-pt jump shot from 22 ft (assist by W. Hernangómez),,86,95
303,3,0:06.0,,Turnover by D. Green (bad pass),86,95
304,3,0:00.0,L. Thomas misses 2-pt jump shot from 21 ft,,86,95
305,3,0:00.0,Offensive rebound by Team,,86,95
306,4,11:39.0,Turnover by W. Hernangómez (lost ball; steal by S. Livingston),,86,95
307,4,11:24.0,,D. Green makes 3-pt jump shot from 26 ft (assist by D. West),86,98
308,4,11:07.0,F. Ntilikina makes 2-pt jump shot from 8 ft (assist by W. Hernangómez),,88,98
309,4,10:43.0,,S. Livingston makes 2-pt hook shot from 9 ft (assist by D. West),88,100
310,4,10:25.0,F. Ntilikina makes 2-pt jump shot from 21 ft (assist by W. Hernangómez),,90,100
311,4,10:10.0,,Turnover by A. Iguodala (bad pass),90,100
312,4,10:09.0,J. Noah enters the game for W. Hernangómez,,90,100
313,4,9:53.0,L. Thomas misses 2-pt hook shot from 9 ft,,90,100
314,4,9:49.0,,Defensive rebound by D. West,90,100
315,4,9:45.0,,A. Iguodala makes 2-pt dunk at rim (assist by K. Thompson),90,102
316,4,9:17.0,F. Ntilikina misses 2-pt jump shot from 18 ft,,90,102
317,4,9:14.0,,Defensive rebound by D. Green,90,102
318,4,9:03.0,,K. Thompson misses 2-pt jump shot from 14 ft,90,102
319,4,8:59.0,Defensive rebound by D. McDermott,,90,102
320,4,8:55.0,T. Hardaway makes 2-pt layup from 2 ft,,92,102
321,4,8:32.0,,K. Thompson makes 2-pt jump shot from 8 ft (assist by D. West),92,104
322,4,8:14.0,T. Hardaway misses 2-pt jump shot from 20 ft,,92,104
323,4,8:11.0,,Defensive rebound by D. Green,92,104
324,4,8:05.0,,D. West misses 2-pt jump shot from 14 ft,92,104
325,4,8:00.0,Defensive rebound by T. Hardaway,,92,104
326,4,7:48.0,T. Hardaway misses 2-pt jump shot from 13 ft,,92,104
327,4,7:45.0,,Defensive rebound by D. West,92,104
328,4,7:39.0,,Personal foul by D. McDermott (drawn by K. Thompson),92,104
329,4,7:39.0,,K. Durant enters the game for D. Green,92,104
330,4,7:39.0,C. Lee enters the game for D. McDermott,,92,104
331,4,7:39.0,,P. McCaw enters the game for A. Iguodala,92,104
332,4,7:39.0,M. Beasley enters the game for L. Thomas,,92,104
333,4,7:28.0,,S. Livingston makes 2-pt dunk at rim (assist by D. West),92,106
334,4,7:09.0,J. Noah makes 2-pt hook shot from 6 ft,,94,106
335,4,6:50.0,,P. McCaw makes 2-pt layup from 1 ft (assist by S. Livingston),94,108
336,4,6:50.0,Violation by J. Noah (def goaltending),,94,108
337,4,6:37.0,F. Ntilikina misses 2-pt jump shot from 13 ft,,94,108
338,4,6:33.0,,Defensive rebound by P. McCaw,94,108
339,4,6:28.0,,K. Durant misses 3-pt jump shot from 25 ft,94,108
340,4,6:24.0,Defensive rebound by J. Noah,,94,108
341,4,6:17.0,Turnover by J. Noah (bad pass),,94,108
342,4,6:17.0,J. Jack enters the game for F. Ntilikina,,94,108
343,4,6:00.0,,D. West makes 2-pt dunk from 1 ft (assist by K. Durant),94,110
344,4,5:44.0,M. Beasley misses 2-pt jump shot from 14 ft,,94,110
345,4,5:40.0,,Defensive rebound by D. West,94,110
346,4,5:38.0,,Personal foul by M. Beasley (drawn by D. West),94,110
347,4,5:38.0,,N. Young enters the game for K. Thompson,94,110
348,4,5:38.0,,S. Curry enters the game for S. Livingston,94,110
349,4,5:38.0,E. Freedom enters the game for J. Noah,,94,110
350,4,5:37.0,,Shooting foul by E. Freedom (drawn by D. West),94,110
351,4,5:37.0,,D. West makes free throw 1 of 2,94,111
352,4,5:37.0,,D. West makes free throw 2 of 2,94,112
353,4,5:25.0,,D. Green enters the game for D. West,94,112
354,4,5:21.0,J. Jack misses 2-pt jump shot from 13 ft,,94,112
355,4,5:18.0,,Defensive rebound by K. Durant,94,112
356,4,5:13.0,,K. Durant misses 2-pt layup from 1 ft,94,112
357,4,5:09.0,Defensive rebound by T. Hardaway,,94,112
358,4,5:07.0,Shooting foul by N. Young (drawn by E. Freedom),,94,112
359,4,5:07.0,E. Freedom makes free throw 1 of 2,,95,112
360,4,5:07.0,E. Freedom makes free throw 2 of 2,,96,112
361,4,4:57.0,,D. Green misses 2-pt layup from 1 ft,96,112
362,4,4:55.0,Defensive rebound by E. Freedom,,96,112
363,4,4:43.0,E. Freedom makes 2-pt layup from 1 ft (assist by M. Beasley),,98,112
364,4,4:23.0,,K. Durant misses 3-pt jump shot from 23 ft,98,112
365,4,4:16.0,Defensive rebound by T. Hardaway,,98,112
366,4,4:15.0,M. Beasley makes 2-pt layup from 2 ft (assist by T. Hardaway),,100,112
367,4,4:15.0,,Golden State full timeout,100,112
368,4,4:15.0,,K. Looney enters the game for N. Young,100,112
369,4,4:15.0,,K. Thompson enters the game for P. McCaw,100,112
370,4,3:58.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),100,115
371,4,3:44.0,M. Beasley misses 2-pt jump shot from 14 ft,,100,115
372,4,3:41.0,,Defensive rebound by S. Curry,100,115
373,4,3:23.0,,D. Green makes 3-pt jump shot from 26 ft (assist by K. Thompson),100,118
374,4,3:04.0,T. Hardaway misses 3-pt jump shot from 27 ft,,100,118
375,4,3:00.0,,Defensive rebound by S. Curry,100,118
376,4,2:57.0,,K. Durant misses 2-pt layup from 2 ft,100,118
377,4,2:54.0,Defensive rebound by C. Lee,,100,118
378,4,2:54.0,Personal take foul by D. Green (drawn by C. Lee),,100,118
379,4,2:50.0,,Technical foul by K. Durant,100,118
380,4,2:50.0,C. Lee makes technical free throw,,101,118
