,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ORLANDO_ACTION,WASHINGTON_SCORE,ORLANDO_SCORE
37,1,7:08.0,,Defensive rebound by N. Vučević,8,13
38,1,7:00.0,,A. Gordon misses 2-pt jump shot from 17 ft,8,13
39,1,6:56.0,,Offensive rebound by N. Vučević,8,13
40,1,6:55.0,,N. Vučević makes 2-pt hook shot from 3 ft,8,15
41,1,6:55.0,Washington full timeout,,8,15
42,1,6:33.0,M. Gortat makes 2-pt hook shot from 7 ft (assist by M. Morris),,10,15
43,1,6:14.0,,N. Vučević misses 2-pt hook shot from 3 ft,10,15
44,1,6:11.0,Defensive rebound by M. Morris,,10,15
45,1,6:06.0,T. Satoranský makes 2-pt layup from 1 ft,,12,15
46,1,5:52.0,,D. Augustin makes 2-pt layup from 2 ft (assist by N. Vučević),12,17
47,1,5:34.0,K. Oubre misses 3-pt jump shot from 25 ft,,12,17
48,1,5:30.0,Offensive rebound by M. Morris,,12,17
49,1,5:27.0,K. Oubre misses 2-pt layup at rim,,12,17
50,1,5:25.0,,Defensive rebound by N. Vučević,12,17
51,1,5:21.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by M. Hezonja),12,19
52,1,4:57.0,Turnover by B. Beal (bad pass; steal by M. Hezonja),,12,19
53,1,4:52.0,,D. Augustin makes 2-pt layup at rim (assist by M. Hezonja),12,21
54,1,4:32.0,M. Gortat makes 2-pt layup at rim (assist by K. Oubre),,14,21
55,1,4:13.0,,A. Gordon misses 2-pt jump shot from 12 ft,14,21
56,1,4:10.0,Defensive rebound by M. Gortat,,14,21
57,1,4:06.0,T. Satoranský makes 2-pt jump shot from 16 ft,,16,21
58,1,3:58.0,,Orlando full timeout,16,21
59,1,3:58.0,,J. Artis enters the game for M. Hezonja,16,21
60,1,3:58.0,,T. Ross enters the game for W. Iwundu,16,21
61,1,3:58.0,I. Mahinmi enters the game for M. Gortat,,16,21
62,1,3:52.0,,A. Gordon misses 2-pt jump shot from 15 ft,16,21
63,1,3:52.0,Defensive rebound by Team,,16,21
64,1,3:39.0,Shooting foul by J. Artis (drawn by B. Beal),,16,21
65,1,3:39.0,B. Beal makes free throw 1 of 2,,17,21
66,1,3:39.0,B. Beal misses free throw 2 of 2,,17,21
67,1,3:36.0,,Defensive rebound by A. Gordon,17,21
68,1,3:21.0,,N. Vučević misses 2-pt hook shot from 11 ft,17,21
69,1,3:18.0,Defensive rebound by I. Mahinmi,,17,21
70,1,3:10.0,K. Oubre misses 3-pt jump shot from 23 ft,,17,21
71,1,3:07.0,,Defensive rebound by A. Gordon,17,21
72,1,3:00.0,,N. Vučević misses 3-pt jump shot from 26 ft,17,21
73,1,2:58.0,Defensive rebound by T. Satoranský,,17,21
74,1,2:48.0,M. Morris misses 2-pt jump shot from 19 ft,,17,21
75,1,2:44.0,,Defensive rebound by T. Ross,17,21
76,1,2:33.0,,A. Gordon misses 3-pt jump shot from 25 ft,17,21
77,1,2:30.0,Defensive rebound by B. Beal,,17,21
78,1,2:27.0,K. Oubre makes 2-pt jump shot from 9 ft,,19,21
79,1,2:27.0,Shooting foul by J. Artis (drawn by K. Oubre),,19,21
80,1,2:27.0,T. Frazier enters the game for T. Satoranský,,19,21
81,1,2:27.0,K. Oubre makes free throw 1 of 1,,20,21
82,1,2:27.0,M. Scott enters the game for M. Morris,,20,21
83,1,2:09.0,,T. Ross misses 3-pt jump shot from 25 ft,20,21
84,1,2:07.0,Defensive rebound by Team,,20,21
85,1,1:52.0,B. Beal makes 3-pt jump shot from 25 ft,,23,21
86,1,1:50.0,,Orlando full timeout,23,21
87,1,1:50.0,,A. Afflalo enters the game for J. Artis,23,21
88,1,1:34.0,,N. Vučević misses 2-pt jump shot from 10 ft,23,21
89,1,1:30.0,Defensive rebound by I. Mahinmi,,23,21
90,1,1:14.0,Turnover by B. Beal (lost ball; steal by N. Vučević),,23,21
91,1,1:10.0,,Turnover by A. Gordon (bad pass; steal by T. Frazier),23,21
92,1,1:00.0,Shooting foul by A. Afflalo (drawn by M. Scott),,23,21
93,1,1:00.0,M. Scott misses free throw 1 of 2,,23,21
94,1,1:00.0,Offensive rebound by Team,,23,21
95,1,1:00.0,J. Meeks enters the game for B. Beal,,23,21
96,1,1:00.0,M. Scott misses free throw 2 of 2,,23,21
97,1,0:58.0,,Defensive rebound by T. Ross,23,21
98,1,0:44.0,,T. Ross makes 2-pt jump shot from 17 ft (assist by N. Vučević),23,23
99,1,0:24.0,K. Oubre misses 2-pt layup from 1 ft,,23,23
100,1,0:22.0,,Defensive rebound by N. Vučević,23,23
101,1,0:04.0,,D. Augustin makes 3-pt jump shot from 28 ft,23,26
102,1,0:00.0,T. Frazier misses 2-pt jump shot from 10 ft,,23,26
103,1,0:00.0,Offensive rebound by Team,,23,26
104,2,11:43.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by A. Afflalo),23,29
105,2,11:23.0,J. Meeks makes 3-pt jump shot from 24 ft (assist by M. Scott),,26,29
106,2,11:12.0,,T. Ross misses 3-pt jump shot from 25 ft,26,29
107,2,11:11.0,Defensive rebound by Team,,26,29
108,2,11:02.0,Personal foul by B. Biyombo (drawn by I. Mahinmi),,26,29
109,2,10:56.0,T. Frazier misses 2-pt jump shot from 12 ft,,26,29
110,2,10:51.0,Offensive rebound by I. Mahinmi,,26,29
111,2,10:51.0,I. Mahinmi misses 2-pt layup at rim,,26,29
112,2,10:51.0,Offensive rebound by T. Satoranský,,26,29
113,2,10:50.0,M. Scott misses 3-pt jump shot from 25 ft,,26,29
114,2,10:46.0,Offensive rebound by T. Satoranský,,26,29
115,2,10:37.0,I. Mahinmi misses 2-pt hook shot from 4 ft (block by B. Biyombo),,26,29
116,2,10:37.0,Offensive rebound by Team,,26,29
117,2,10:33.0,M. Scott misses 2-pt jump shot from 5 ft,,26,29
118,2,10:27.0,,Defensive rebound by B. Biyombo,26,29
119,2,10:19.0,,A. Afflalo makes 3-pt jump shot from 22 ft (assist by B. Biyombo),26,32
120,2,10:08.0,M. Scott makes 2-pt jump shot from 7 ft,,28,32
121,2,9:52.0,,B. Biyombo misses 2-pt jump shot from 18 ft,28,32
122,2,9:50.0,Defensive rebound by M. Scott,,28,32
123,2,9:42.0,T. Frazier misses 2-pt layup from 1 ft,,28,32
124,2,9:42.0,,Defensive rebound by Team,28,32
125,2,9:42.0,,Personal foul by M. Scott (drawn by B. Biyombo),28,32
126,2,9:32.0,,T. Ross misses 2-pt jump shot from 13 ft,28,32
127,2,9:29.0,Defensive rebound by T. Frazier,,28,32
128,2,9:26.0,J. Meeks makes 3-pt jump shot from 26 ft (assist by T. Frazier),,31,32
129,2,9:13.0,,S. Mack misses 2-pt jump shot from 11 ft,31,32
130,2,9:13.0,Defensive rebound by M. Scott,,31,32
131,2,8:56.0,M. Scott makes 2-pt jump shot from 18 ft (assist by J. Meeks),,33,32
132,2,8:39.0,,A. Afflalo makes 2-pt jump shot from 13 ft,33,34
133,2,8:23.0,J. Meeks misses 2-pt jump shot from 21 ft,,33,34
134,2,8:21.0,Offensive rebound by M. Scott,,33,34
135,2,8:20.0,M. Scott makes 2-pt layup from 2 ft,,35,34
136,2,8:10.0,,T. Ross misses 3-pt jump shot from 22 ft,35,34
137,2,8:09.0,,Offensive rebound by Team,35,34
138,2,8:09.0,Loose ball foul by I. Mahinmi (drawn by K. Birch),,35,34
139,2,8:09.0,,R. Purvis enters the game for T. Ross,35,34
140,2,8:05.0,,Personal foul by T. Frazier (drawn by S. Mack),35,34
141,2,7:53.0,,Turnover by S. Mack (lost ball; steal by T. Frazier),35,34
142,2,7:49.0,T. Satoranský misses 2-pt layup at rim (block by K. Birch),,35,34
143,2,7:44.0,,Defensive rebound by R. Purvis,35,34
144,2,7:40.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by K. Birch),35,36
145,2,7:22.0,I. Mahinmi misses 2-pt hook shot from 8 ft,,35,36
146,2,7:21.0,,Defensive rebound by Team,35,36
147,2,7:21.0,B. Beal enters the game for T. Frazier,,35,36
148,2,7:05.0,,A. Afflalo makes 2-pt jump shot from 16 ft,35,38
149,2,6:49.0,M. Scott misses 2-pt jump shot from 18 ft,,35,38
150,2,6:47.0,,Defensive rebound by R. Purvis,35,38
151,2,6:27.0,,S. Mack misses 3-pt jump shot from 25 ft,35,38
152,2,6:22.0,Defensive rebound by T. Satoranský,,35,38
153,2,6:17.0,J. Meeks misses 2-pt layup at rim (block by K. Birch),,35,38
154,2,6:17.0,Offensive rebound by Team,,35,38
155,2,6:17.0,,Orlando full timeout,35,38
156,2,6:17.0,M. Gortat enters the game for I. Mahinmi,,35,38
157,2,6:17.0,M. Morris enters the game for M. Scott,,35,38
158,2,6:06.0,J. Meeks misses 3-pt jump shot from 25 ft,,35,38
159,2,6:03.0,,Defensive rebound by K. Birch,35,38
160,2,5:46.0,,R. Purvis misses 2-pt jump shot from 19 ft,35,38
161,2,5:44.0,Defensive rebound by B. Beal,,35,38
162,2,5:30.0,B. Beal misses 3-pt jump shot from 24 ft,,35,38
163,2,5:27.0,,Defensive rebound by B. Biyombo,35,38
164,2,5:18.0,,B. Biyombo makes 2-pt jump shot from 15 ft (assist by S. Mack),35,40
165,2,5:01.0,Offensive foul by M. Gortat (drawn by B. Biyombo),,35,40
166,2,5:01.0,Turnover by M. Gortat (offensive foul),,35,40
167,2,5:01.0,K. Oubre enters the game for J. Meeks,,35,40
168,2,4:38.0,,A. Afflalo makes 3-pt jump shot from 25 ft,35,43
169,2,4:16.0,T. Satoranský misses 3-pt jump shot from 24 ft,,35,43
170,2,4:11.0,Offensive rebound by M. Gortat,,35,43
171,2,4:08.0,T. Satoranský makes 3-pt jump shot from 23 ft (assist by B. Beal),,38,43
172,2,3:53.0,,Personal foul by B. Beal (drawn by R. Purvis),38,43
173,2,3:53.0,,M. Hezonja enters the game for K. Birch,38,43
174,2,3:47.0,,R. Purvis misses 2-pt jump shot from 16 ft,38,43
175,2,3:43.0,Defensive rebound by M. Gortat,,38,43
176,2,3:29.0,Turnover by B. Beal (bad pass; steal by B. Biyombo),,38,43
177,2,3:15.0,,A. Afflalo makes 2-pt jump shot from 15 ft,38,45
178,2,3:03.0,Turnover by T. Satoranský (bad pass; steal by S. Mack),,38,45
179,2,2:59.0,,R. Purvis makes 2-pt layup from 2 ft (assist by M. Hezonja),38,47
180,2,2:59.0,Washington full timeout,,38,47
181,2,2:42.0,M. Morris misses 2-pt hook shot from 7 ft,,38,47
182,2,2:35.0,Offensive rebound by M. Gortat,,38,47
183,2,2:35.0,M. Gortat makes 2-pt layup at rim,,40,47
184,2,2:21.0,,A. Afflalo misses 3-pt jump shot from 23 ft,40,47
185,2,2:18.0,Defensive rebound by B. Beal,,40,47
186,2,2:14.0,Shooting foul by B. Biyombo (drawn by B. Beal),,40,47
187,2,2:14.0,B. Beal misses free throw 1 of 2,,40,47
188,2,2:14.0,Offensive rebound by Team,,40,47
189,2,2:14.0,,W. Iwundu enters the game for A. Afflalo,40,47
190,2,2:14.0,B. Beal makes free throw 2 of 2,,41,47
191,2,2:03.0,,R. Purvis makes 3-pt jump shot from 26 ft (assist by S. Mack),41,50
192,2,1:48.0,Personal foul by W. Iwundu (drawn by B. Beal),,41,50
193,2,1:41.0,M. Morris misses 2-pt jump shot from 10 ft,,41,50
194,2,1:37.0,,Defensive rebound by M. Hezonja,41,50
195,2,1:34.0,,M. Hezonja misses 2-pt layup at rim,41,50
196,2,1:26.0,,Offensive rebound by B. Biyombo,41,50
197,2,1:26.0,,B. Biyombo makes 2-pt dunk at rim,41,52
198,2,1:16.0,B. Beal misses 2-pt dunk from 1 ft,,41,52
199,2,1:12.0,Offensive rebound by M. Gortat,,41,52
200,2,1:10.0,M. Morris makes 2-pt dunk at rim (assist by T. Satoranský),,43,52
201,2,0:50.0,,R. Purvis misses 3-pt jump shot from 23 ft,43,52
202,2,0:47.0,Defensive rebound by M. Morris,,43,52
203,2,0:44.0,Offensive foul by K. Oubre (drawn by M. Hezonja),,43,52
204,2,0:44.0,Turnover by K. Oubre (offensive foul),,43,52
205,2,0:44.0,,K. Birch enters the game for M. Hezonja,43,52
206,2,0:33.0,,S. Mack misses 3-pt jump shot from 25 ft,43,52
207,2,0:30.0,Defensive rebound by M. Gortat,,43,52
208,2,0:11.0,Shooting foul by B. Biyombo (drawn by M. Morris),,43,52
209,2,0:11.0,M. Morris makes free throw 1 of 2,,44,52
210,2,0:11.0,,M. Hezonja enters the game for B. Biyombo,44,52
211,2,0:11.0,M. Morris makes free throw 2 of 2,,45,52
212,2,0:03.0,,S. Mack makes 2-pt layup from 2 ft (assist by W. Iwundu),45,54
213,2,0:03.0,,Shooting foul by K. Oubre (drawn by S. Mack),45,54
214,2,0:03.0,,S. Mack makes free throw 1 of 1,45,55
215,2,0:00.0,T. Satoranský misses 3-pt jump shot from 26 ft,,45,55
216,2,0:00.0,Offensive rebound by Team,,45,55
217,3,11:46.0,,Personal foul by M. Morris (drawn by K. Birch),45,55
218,3,11:33.0,,M. Hezonja misses 2-pt layup from 2 ft,45,55
219,3,11:33.0,,Offensive rebound by K. Birch,45,55
220,3,11:33.0,,Shooting foul by K. Oubre (drawn by K. Birch),45,55
221,3,11:33.0,,K. Birch makes free throw 1 of 2,45,56
222,3,11:33.0,,K. Birch makes free throw 2 of 2,45,57
223,3,11:24.0,Personal foul by M. Speights (drawn by B. Beal),,45,57
224,3,11:13.0,Turnover by K. Oubre (bad pass; steal by M. Speights),,45,57
225,3,11:07.0,,M. Hezonja misses 2-pt layup from 2 ft,45,57
226,3,11:04.0,Defensive rebound by T. Satoranský,,45,57
227,3,10:56.0,M. Morris misses 2-pt jump shot from 13 ft,,45,57
228,3,10:51.0,,Defensive rebound by M. Speights,45,57
229,3,10:43.0,,M. Speights misses 3-pt jump shot from 25 ft,45,57
230,3,10:40.0,,Offensive rebound by K. Birch,45,57
231,3,10:28.0,,Turnover by M. Speights (bad pass; steal by B. Beal),45,57
232,3,10:22.0,K. Oubre makes 3-pt jump shot from 22 ft (assist by B. Beal),,48,57
233,3,10:00.0,,M. Hezonja misses 3-pt jump shot from 25 ft,48,57
234,3,9:58.0,,Offensive rebound by M. Hezonja,48,57
235,3,9:57.0,,Turnover by M. Hezonja (bad pass),48,57
236,3,9:45.0,B. Beal misses 2-pt jump shot from 21 ft,,48,57
237,3,9:41.0,,Defensive rebound by S. Mack,48,57
238,3,9:34.0,,Turnover by M. Speights (traveling),48,57
239,3,9:22.0,Shooting foul by W. Iwundu (drawn by M. Morris),,48,57
240,3,9:22.0,M. Morris misses free throw 1 of 2,,48,57
241,3,9:22.0,Offensive rebound by Team,,48,57
242,3,9:22.0,M. Morris makes free throw 2 of 2,,49,57
243,3,9:11.0,,Turnover by M. Hezonja (out of bounds lost ball),49,57
244,3,8:58.0,Offensive foul by M. Gortat (drawn by S. Mack),,49,57
245,3,8:58.0,Turnover by M. Gortat (offensive foul),,49,57
246,3,8:48.0,,Personal foul by K. Oubre (drawn by S. Mack),49,57
247,3,8:42.0,,S. Mack misses 2-pt jump shot from 13 ft,49,57
248,3,8:39.0,Defensive rebound by T. Satoranský,,49,57
249,3,8:39.0,Personal foul by M. Speights (drawn by T. Satoranský),,49,57
250,3,8:39.0,,J. Artis enters the game for M. Speights,49,57
251,3,8:39.0,D. Robinson enters the game for K. Oubre,,49,57
252,3,8:25.0,M. Morris misses 3-pt jump shot from 25 ft,,49,57
253,3,8:24.0,,Defensive rebound by Team,49,57
254,3,8:08.0,,S. Mack misses 2-pt layup from 3 ft (block by M. Gortat),49,57
255,3,8:08.0,,Offensive rebound by Team,49,57
256,3,8:05.0,,M. Hezonja misses 2-pt jump shot from 19 ft,49,57
257,3,8:01.0,Defensive rebound by Team,,49,57
258,3,7:43.0,B. Beal misses 3-pt jump shot from 25 ft,,49,57
259,3,7:41.0,,Defensive rebound by Team,49,57
260,3,7:28.0,,K. Birch makes 2-pt layup from 1 ft (assist by J. Artis),49,59
261,3,7:25.0,Personal foul by W. Iwundu (drawn by B. Beal),,49,59
262,3,7:12.0,M. Morris makes 2-pt layup from 3 ft (assist by B. Beal),,51,59
263,3,6:52.0,,Shooting foul by B. Beal (drawn by W. Iwundu),51,59
264,3,6:52.0,,Orlando full timeout,51,59
265,3,6:52.0,,W. Iwundu makes free throw 1 of 2,51,60
266,3,6:52.0,,W. Iwundu makes free throw 2 of 2,51,61
267,3,6:32.0,M. Morris misses 2-pt hook shot from 8 ft,,51,61
268,3,6:32.0,,Defensive rebound by Team,51,61
269,3,6:32.0,Loose ball foul by D. Robinson (drawn by K. Birch),,51,61
270,3,6:32.0,,K. Birch makes free throw 1 of 2,51,62
271,3,6:32.0,,K. Birch makes free throw 2 of 2,51,63
272,3,6:22.0,T. Satoranský makes 2-pt layup from 3 ft,,53,63
273,3,5:56.0,,M. Hezonja makes 3-pt jump shot from 27 ft,53,66
274,3,5:34.0,B. Beal makes 2-pt layup from 1 ft,,55,66
275,3,5:10.0,,J. Artis misses 2-pt jump shot from 21 ft,55,66
276,3,5:07.0,Defensive rebound by M. Gortat,,55,66
277,3,5:03.0,B. Beal makes 2-pt layup from 3 ft,,57,66
278,3,5:03.0,Shooting foul by W. Iwundu (drawn by B. Beal),,57,66
279,3,5:03.0,M. Scott enters the game for M. Gortat,,57,66
280,3,5:03.0,,R. Purvis enters the game for W. Iwundu,57,66
281,3,5:03.0,B. Beal misses free throw 1 of 1,,57,66
282,3,5:03.0,,Defensive rebound by J. Artis,57,66
283,3,4:47.0,,Def 3 sec tech foul by M. Morris,57,66
284,3,4:47.0,,M. Hezonja makes technical free throw,57,67
285,3,4:34.0,,R. Purvis misses 2-pt jump shot from 5 ft,57,67
286,3,4:30.0,Defensive rebound by M. Morris,,57,67
287,3,4:24.0,T. Satoranský misses 2-pt layup from 1 ft,,57,67
288,3,4:22.0,Offensive rebound by M. Morris,,57,67
289,3,4:22.0,M. Morris makes 2-pt layup from 1 ft,,59,67
290,3,3:54.0,,S. Mack misses 2-pt jump shot from 12 ft,59,67
291,3,3:51.0,Defensive rebound by B. Beal,,59,67
292,3,3:47.0,M. Morris makes 2-pt layup from 2 ft (assist by T. Satoranský),,61,67
293,3,3:47.0,Shooting foul by S. Mack (drawn by M. Morris),,61,67
294,3,3:47.0,,T. Ross enters the game for S. Mack,61,67
295,3,3:47.0,M. Morris makes free throw 1 of 1,,62,67
296,3,3:29.0,,J. Artis makes 2-pt hook shot from 8 ft (assist by T. Ross),62,69
297,3,3:18.0,Personal foul by R. Purvis (drawn by M. Scott),,62,69
298,3,3:18.0,M. Scott misses free throw 1 of 2,,62,69
299,3,3:18.0,Offensive rebound by Team,,62,69
300,3,3:18.0,M. Scott makes free throw 2 of 2,,63,69
301,3,3:06.0,,T. Ross makes 2-pt jump shot from 17 ft,63,71
302,3,3:06.0,,Shooting foul by D. Robinson (drawn by T. Ross),63,71
303,3,3:06.0,,T. Ross makes free throw 1 of 1,63,72
304,3,2:47.0,B. Beal misses 3-pt jump shot from 25 ft,,63,72
305,3,2:41.0,Offensive rebound by D. Robinson,,63,72
306,3,2:41.0,D. Robinson misses 2-pt layup at rim,,63,72
307,3,2:41.0,Offensive rebound by D. Robinson,,63,72
308,3,2:39.0,D. Robinson makes 2-pt layup at rim,,65,72
309,3,2:29.0,,T. Ross misses 2-pt jump shot from 16 ft,65,72
310,3,2:27.0,Defensive rebound by D. Robinson,,65,72
311,3,2:21.0,T. Satoranský makes 2-pt layup from 1 ft (assist by B. Beal),,67,72
312,3,1:58.0,,M. Hezonja makes 3-pt jump shot from 25 ft (assist by R. Purvis),67,75
313,3,1:43.0,M. Morris misses 3-pt jump shot from 25 ft,,67,75
314,3,1:39.0,Offensive rebound by T. Satoranský,,67,75
315,3,1:38.0,B. Beal misses 3-pt jump shot from 22 ft,,67,75
316,3,1:38.0,,Defensive rebound by K. Birch,67,75
317,3,1:29.0,Offensive charge foul by J. Artis (drawn by D. Robinson),,67,75
318,3,1:29.0,,Turnover by J. Artis (offensive foul),67,75
319,3,1:29.0,Washington full timeout,,67,75
320,3,1:29.0,J. Meeks enters the game for B. Beal,,67,75
321,3,1:29.0,I. Mahinmi enters the game for M. Morris,,67,75
322,3,1:18.0,M. Scott makes 2-pt jump shot from 13 ft,,69,75
323,3,1:01.0,,Turnover by T. Ross (bad pass),69,75
324,3,0:43.0,J. Meeks makes 3-pt jump shot from 22 ft (assist by M. Scott),,72,75
325,3,0:30.0,,Shooting foul by I. Mahinmi (drawn by K. Birch),72,75
326,3,0:30.0,,K. Birch makes free throw 1 of 2,72,76
327,3,0:30.0,,A. Afflalo enters the game for M. Hezonja,72,76
328,3,0:30.0,,K. Birch misses free throw 2 of 2,72,76
329,3,0:28.0,Defensive rebound by I. Mahinmi,,72,76
330,3,0:12.0,J. Meeks makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,75,76
331,3,0:02.0,,R. Purvis misses 3-pt jump shot from 22 ft,75,76
332,3,0:02.0,Defensive rebound by D. Robinson,,75,76
333,3,0:00.0,T. Satoranský misses 3-pt jump shot from 67 ft,,75,76
334,3,0:00.0,Offensive rebound by Team,,75,76
335,4,11:43.0,J. Meeks misses 3-pt jump shot from 28 ft (block by T. Ross),,75,76
336,4,11:38.0,,Defensive rebound by R. Purvis,75,76
337,4,11:35.0,,A. Afflalo misses 3-pt jump shot from 23 ft,75,76
338,4,11:32.0,Defensive rebound by M. Scott,,75,76
339,4,11:21.0,I. Mahinmi misses 2-pt hook shot from 15 ft,,75,76
340,4,11:19.0,,Defensive rebound by J. Artis,75,76
341,4,11:15.0,,J. Artis misses 2-pt jump shot from 17 ft,75,76
342,4,11:12.0,Defensive rebound by D. Robinson,,75,76
343,4,10:57.0,M. Scott misses 2-pt jump shot from 15 ft,,75,76
344,4,10:54.0,,Defensive rebound by T. Ross,75,76
345,4,10:49.0,,R. Purvis misses 2-pt jump shot from 18 ft,75,76
346,4,10:45.0,Defensive rebound by J. Meeks,,75,76
347,4,10:29.0,Shooting foul by A. Afflalo (drawn by J. Meeks),,75,76
348,4,10:29.0,J. Meeks misses free throw 1 of 2,,75,76
349,4,10:29.0,Offensive rebound by Team,,75,76
350,4,10:29.0,J. Meeks makes free throw 2 of 2,,76,76
351,4,10:12.0,,T. Ross misses 3-pt jump shot from 25 ft,76,76
352,4,10:07.0,Defensive rebound by M. Scott,,76,76
353,4,9:50.0,J. Meeks misses 2-pt jump shot from 4 ft,,76,76
354,4,9:47.0,,Defensive rebound by K. Birch,76,76
355,4,9:39.0,Offensive charge foul by T. Ross (drawn by D. Robinson),,76,76
356,4,9:39.0,,Turnover by T. Ross (offensive foul),76,76
357,4,9:39.0,T. Frazier enters the game for T. Satoranský,,76,76
358,4,9:28.0,D. Robinson misses 2-pt jump shot from 19 ft (block by T. Ross),,76,76
359,4,9:28.0,Offensive rebound by Team,,76,76
360,4,9:23.0,M. Scott misses 2-pt jump shot from 9 ft,,76,76
361,4,9:18.0,,Defensive rebound by R. Purvis,76,76
362,4,9:12.0,,Offensive foul by K. Birch (drawn by T. Frazier),76,76
363,4,9:12.0,,Turnover by K. Birch (offensive foul),76,76
364,4,9:12.0,,M. Hezonja enters the game for J. Artis,76,76
365,4,9:12.0,,W. Iwundu enters the game for T. Ross,76,76
366,4,9:01.0,Shooting foul by M. Hezonja (drawn by I. Mahinmi),,76,76
367,4,9:01.0,I. Mahinmi makes free throw 1 of 2,,77,76
368,4,9:01.0,I. Mahinmi misses free throw 2 of 2,,77,76
369,4,8:59.0,,Defensive rebound by M. Hezonja,77,76
370,4,8:42.0,,Turnover by R. Purvis (traveling),77,76
371,4,8:29.0,Turnover by T. Frazier (bad pass; steal by M. Hezonja),,77,76
372,4,8:26.0,,R. Purvis makes 2-pt layup at rim,77,78
373,4,8:26.0,Violation by D. Robinson (def goaltending),,77,78
374,4,8:14.0,J. Meeks makes 2-pt layup from 2 ft (assist by T. Frazier),,79,78
375,4,8:14.0,,Orlando full timeout,79,78
376,4,8:14.0,,J. Artis enters the game for A. Afflalo,79,78
377,4,8:14.0,B. Beal enters the game for D. Robinson,,79,78
378,4,7:55.0,,M. Hezonja makes 3-pt jump shot from 25 ft,79,81
379,4,7:38.0,M. Scott misses 3-pt jump shot from 26 ft,,79,81
380,4,7:36.0,Offensive rebound by I. Mahinmi,,79,81
381,4,7:35.0,I. Mahinmi makes 2-pt dunk from 1 ft,,81,81
382,4,7:13.0,,Personal foul by I. Mahinmi (drawn by J. Artis),81,81
383,4,7:07.0,,J. Artis misses 2-pt jump shot from 22 ft,81,81
384,4,7:02.0,Defensive rebound by J. Meeks,,81,81
385,4,6:50.0,Turnover by I. Mahinmi (turnover),,81,81
386,4,6:50.0,K. Oubre enters the game for J. Meeks,,81,81
387,4,6:36.0,,R. Purvis makes 3-pt jump shot from 24 ft,81,84
388,4,6:24.0,Personal foul by R. Purvis (drawn by T. Frazier),,81,84
