,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,INDIANA_ACTION,LA CLIPPERS_SCORE,INDIANA_SCORE
70,1,2:36.0,S. Thornwell enters the game for W. Johnson,,24,23
71,1,2:25.0,T. Harris makes 2-pt jump shot from 15 ft (assist by L. Williams),,26,23
72,1,2:04.0,,V. Oladipo misses 3-pt jump shot from 28 ft,26,23
73,1,2:00.0,Defensive rebound by T. Harris,,26,23
74,1,1:44.0,A. Rivers misses 3-pt jump shot from 26 ft,,26,23
75,1,1:41.0,,Defensive rebound by C. Joseph,26,23
76,1,1:30.0,,T. Booker makes 2-pt layup at rim (assist by C. Joseph),26,25
77,1,1:10.0,A. Rivers makes 2-pt layup from 1 ft,,28,25
78,1,0:47.0,,D. Collison misses 2-pt layup from 1 ft (block by T. Harris),28,25
79,1,0:44.0,,Offensive rebound by D. Collison,28,25
80,1,0:42.0,,Turnover by D. Collison (bad pass; steal by L. Williams),28,25
81,1,0:30.0,L. Williams misses 2-pt jump shot from 8 ft,,28,25
82,1,0:27.0,,Defensive rebound by T. Booker,28,25
83,1,0:10.0,,Personal take foul by S. Thornwell (drawn by V. Oladipo),28,25
84,1,0:10.0,W. Johnson enters the game for D. Jordan,,28,25
85,1,0:10.0,M. Harrell enters the game for L. Williams,,28,25
86,1,0:00.0,,Shooting foul by S. Thornwell (drawn by V. Oladipo),28,25
87,1,0:00.0,,V. Oladipo makes free throw 1 of 2,28,26
88,1,0:00.0,,G. Robinson enters the game for D. Collison,28,26
89,1,0:00.0,,V. Oladipo makes free throw 2 of 2,28,27
90,2,11:48.0,,C. Joseph misses 3-pt jump shot from 24 ft,28,27
91,2,11:46.0,,Offensive rebound by G. Robinson,28,27
92,2,11:46.0,,Personal foul by S. Dekker (drawn by G. Robinson),28,27
93,2,11:41.0,,T. Booker misses 2-pt jump shot from 4 ft,28,27
94,2,11:38.0,Defensive rebound by M. Teodosić,,28,27
95,2,11:29.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,30,27
96,2,11:08.0,,L. Stephenson makes 2-pt jump shot from 19 ft,30,29
97,2,11:03.0,Offensive foul by M. Harrell (drawn by L. Stephenson),,30,29
98,2,11:03.0,Turnover by M. Harrell (offensive foul),,30,29
99,2,10:40.0,,L. Stephenson misses 3-pt jump shot from 22 ft,30,29
100,2,10:37.0,Defensive rebound by S. Thornwell,,30,29
101,2,10:33.0,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),,32,29
102,2,10:12.0,,B. Bogdanović makes 2-pt hook shot from 6 ft (assist by L. Stephenson),32,31
103,2,9:54.0,S. Thornwell misses 2-pt jump shot from 14 ft,,32,31
104,2,9:52.0,,Defensive rebound by G. Robinson,32,31
105,2,9:44.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,32,31
106,2,9:39.0,,Offensive rebound by T. Booker,32,31
107,2,9:32.0,,Turnover by C. Joseph (bad pass; steal by L. Williams),32,31
108,2,9:27.0,Shooting block foul by C. Joseph (drawn by M. Harrell),,32,31
109,2,9:27.0,M. Harrell misses free throw 1 of 2,,32,31
110,2,9:27.0,Offensive rebound by Team,,32,31
111,2,9:27.0,M. Harrell makes free throw 2 of 2,,33,31
112,2,9:15.0,,L. Stephenson misses 3-pt jump shot from 26 ft,33,31
113,2,9:12.0,Defensive rebound by L. Williams,,33,31
114,2,9:07.0,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),,35,31
115,2,8:51.0,,G. Robinson misses 2-pt jump shot from 7 ft,35,31
116,2,8:49.0,Defensive rebound by S. Dekker,,35,31
117,2,8:42.0,S. Thornwell makes 2-pt layup from 1 ft (assist by M. Teodosić),,37,31
118,2,8:33.0,,Indiana full timeout,37,31
119,2,8:29.0,,Personal foul by S. Thornwell (drawn by L. Stephenson),37,31
120,2,8:22.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by C. Joseph),37,34
121,2,8:04.0,Personal foul by B. Bogdanović (drawn by S. Dekker),,37,34
122,2,8:04.0,W. Johnson enters the game for S. Thornwell,,37,34
123,2,7:56.0,L. Williams misses 2-pt jump shot from 21 ft,,37,34
124,2,7:53.0,,Defensive rebound by Team,37,34
125,2,7:44.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,37,34
126,2,7:39.0,,Offensive rebound by T. Booker,37,34
127,2,7:39.0,,T. Booker makes 2-pt layup at rim,37,36
128,2,7:27.0,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),,39,36
129,2,7:11.0,,T. Booker misses 2-pt layup from 2 ft,39,36
130,2,7:09.0,,Offensive rebound by L. Stephenson,39,36
131,2,7:09.0,,L. Stephenson makes 2-pt layup at rim,39,38
132,2,7:03.0,L. Williams misses 3-pt jump shot from 25 ft,,39,38
133,2,6:58.0,,Defensive rebound by C. Joseph,39,38
134,2,6:52.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by C. Joseph),39,40
135,2,6:52.0,LA Clippers full timeout,,39,40
136,2,6:52.0,,T. Young enters the game for T. Booker,39,40
137,2,6:52.0,,M. Turner enters the game for B. Bogdanović,39,40
138,2,6:52.0,T. Harris enters the game for S. Dekker,,39,40
139,2,6:41.0,L. Williams makes 2-pt jump shot from 14 ft,,41,40
140,2,6:24.0,,G. Robinson makes 2-pt layup at rim (assist by L. Stephenson),41,42
141,2,6:09.0,W. Johnson misses 2-pt jump shot from 19 ft,,41,42
142,2,6:06.0,,Defensive rebound by L. Stephenson,41,42
143,2,6:01.0,Offensive charge foul by L. Stephenson (drawn by M. Teodosić),,41,42
144,2,6:01.0,,Turnover by L. Stephenson (offensive foul),41,42
145,2,6:01.0,D. Jordan enters the game for M. Harrell,,41,42
146,2,6:01.0,,V. Oladipo enters the game for G. Robinson,41,42
147,2,6:01.0,A. Rivers enters the game for W. Johnson,,41,42
148,2,5:53.0,M. Teodosić makes 2-pt jump shot from 11 ft,,43,42
149,2,5:30.0,,Turnover by T. Young (out of bounds lost ball),43,42
150,2,5:11.0,Turnover by T. Harris (bad pass; steal by V. Oladipo),,43,42
151,2,5:05.0,,L. Stephenson makes 2-pt layup at rim (assist by V. Oladipo),43,44
152,2,4:54.0,Offensive foul by D. Jordan (drawn by V. Oladipo),,43,44
153,2,4:54.0,Turnover by D. Jordan (offensive foul),,43,44
154,2,4:44.0,,M. Turner makes 2-pt dunk at rim (assist by C. Joseph),43,46
155,2,4:23.0,A. Rivers misses 3-pt jump shot from 22 ft,,43,46
156,2,4:20.0,,Defensive rebound by C. Joseph,43,46
157,2,4:08.0,,L. Stephenson misses 3-pt jump shot from 27 ft,43,46
158,2,4:05.0,Defensive rebound by L. Williams,,43,46
159,2,3:56.0,L. Williams makes 2-pt layup from 2 ft,,45,46
160,2,3:41.0,,V. Oladipo misses 2-pt layup from 1 ft,45,46
161,2,3:40.0,,Offensive rebound by V. Oladipo,45,46
162,2,3:35.0,,V. Oladipo misses 3-pt jump shot from 26 ft,45,46
163,2,3:33.0,Defensive rebound by L. Williams,,45,46
164,2,3:21.0,T. Harris makes 2-pt layup from 1 ft,,47,46
165,2,3:01.0,,C. Joseph makes 2-pt jump shot from 6 ft,47,48
166,2,2:46.0,Def 3 sec tech foul by L. Stephenson,,47,48
167,2,2:46.0,L. Williams makes technical free throw,,48,48
168,2,2:46.0,,B. Bogdanović enters the game for L. Stephenson,48,48
169,2,2:44.0,M. Teodosić misses 3-pt jump shot from 26 ft,,48,48
170,2,2:41.0,,Defensive rebound by T. Young,48,48
171,2,2:36.0,,C. Joseph makes 3-pt jump shot from 27 ft (assist by B. Bogdanović),48,51
172,2,2:26.0,T. Harris makes 2-pt layup from 2 ft,,50,51
173,2,2:11.0,,M. Turner misses 2-pt layup from 1 ft (block by T. Harris),50,51
174,2,2:11.0,Defensive rebound by Team,,50,51
175,2,2:11.0,W. Johnson enters the game for M. Teodosić,,50,51
176,2,2:00.0,Personal foul by M. Turner (drawn by D. Jordan),,50,51
177,2,1:54.0,T. Harris misses 2-pt layup from 2 ft (block by M. Turner),,50,51
178,2,1:54.0,Offensive rebound by Team,,50,51
179,2,1:46.0,T. Harris misses 3-pt jump shot from 26 ft,,50,51
180,2,1:43.0,,Defensive rebound by C. Joseph,50,51
181,2,1:35.0,,T. Young makes 2-pt jump shot from 10 ft (assist by C. Joseph),50,53
182,2,1:20.0,L. Williams makes 3-pt jump shot from 24 ft (assist by D. Jordan),,53,53
183,2,0:55.0,,Shooting foul by D. Jordan (drawn by M. Turner),53,53
184,2,0:55.0,,M. Turner makes free throw 1 of 2,53,54
185,2,0:55.0,M. Harrell enters the game for D. Jordan,,53,54
186,2,0:55.0,,M. Turner makes free throw 2 of 2,53,55
187,2,0:39.0,T. Harris misses 2-pt jump shot from 8 ft,,53,55
188,2,0:35.0,,Defensive rebound by T. Young,53,55
189,2,0:31.0,,V. Oladipo misses 3-pt jump shot from 29 ft,53,55
190,2,0:28.0,,Offensive rebound by B. Bogdanović,53,55
191,2,0:28.0,,B. Bogdanović makes 2-pt jump shot from 3 ft,53,57
192,2,0:28.0,,Shooting foul by A. Rivers (drawn by B. Bogdanović),53,57
193,2,0:28.0,,B. Bogdanović makes free throw 1 of 1,53,58
194,2,0:08.0,L. Williams misses 3-pt jump shot from 27 ft,,53,58
195,2,0:03.0,Offensive rebound by M. Harrell,,53,58
196,2,0:01.0,Turnover by T. Harris (lost ball; steal by C. Joseph),,53,58
197,2,0:00.0,,C. Joseph misses 3-pt jump shot from 46 ft,53,58
198,2,0:00.0,,Offensive rebound by Team,53,58
199,3,11:43.0,,V. Oladipo makes 3-pt jump shot from 26 ft,53,61
200,3,11:22.0,T. Harris misses 3-pt jump shot from 25 ft,,53,61
201,3,11:19.0,,Defensive rebound by V. Oladipo,53,61
202,3,11:10.0,,M. Turner makes 2-pt jump shot from 21 ft (assist by B. Bogdanović),53,63
203,3,10:57.0,M. Teodosić misses 3-pt jump shot from 23 ft,,53,63
204,3,10:54.0,Offensive rebound by W. Johnson,,53,63
205,3,10:38.0,A. Rivers misses 3-pt jump shot from 28 ft,,53,63
206,3,10:36.0,Offensive rebound by D. Jordan,,53,63
207,3,10:35.0,D. Jordan makes 2-pt layup at rim,,55,63
208,3,10:22.0,,Personal foul by M. Teodosić (drawn by T. Young),55,63
209,3,10:18.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by D. Collison),55,66
210,3,10:06.0,M. Teodosić makes 2-pt jump shot from 18 ft,,57,66
211,3,9:52.0,,Personal foul by W. Johnson (drawn by V. Oladipo),57,66
212,3,9:46.0,,V. Oladipo makes 2-pt jump shot from 17 ft (assist by D. Collison),57,68
213,3,9:34.0,Turnover by M. Teodosić (bad pass; steal by M. Turner),,57,68
214,3,9:32.0,,Turnover by B. Bogdanović (step out of bounds),57,68
215,3,9:11.0,A. Rivers misses 3-pt jump shot from 23 ft,,57,68
216,3,9:08.0,,Defensive rebound by B. Bogdanović,57,68
217,3,9:02.0,,T. Young makes 2-pt layup from 1 ft,57,70
218,3,9:02.0,LA Clippers full timeout,,57,70
219,3,8:49.0,LA Clippers full timeout,,57,70
220,3,8:38.0,W. Johnson misses 2-pt jump shot from 20 ft,,57,70
221,3,8:35.0,,Defensive rebound by B. Bogdanović,57,70
222,3,8:14.0,,M. Turner misses 2-pt jump shot from 6 ft,57,70
223,3,8:13.0,Defensive rebound by D. Jordan,,57,70
224,3,8:05.0,A. Rivers misses 2-pt layup at rim (block by V. Oladipo),,57,70
225,3,8:01.0,,Defensive rebound by B. Bogdanović,57,70
226,3,7:52.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,57,70
227,3,7:49.0,,Offensive rebound by M. Turner,57,70
228,3,7:49.0,,M. Turner misses 2-pt layup at rim,57,70
229,3,7:49.0,,Offensive rebound by Team,57,70
230,3,7:49.0,S. Thornwell enters the game for W. Johnson,,57,70
231,3,7:43.0,,V. Oladipo misses 3-pt jump shot from 27 ft,57,70
232,3,7:41.0,Defensive rebound by M. Teodosić,,57,70
233,3,7:25.0,Personal foul by D. Collison (drawn by T. Harris),,57,70
234,3,7:20.0,Personal foul by M. Turner (drawn by D. Jordan),,57,70
235,3,7:12.0,Turnover by M. Teodosić (lost ball; steal by M. Turner),,57,70
236,3,7:07.0,,B. Bogdanović makes 2-pt layup at rim (assist by D. Collison),57,72
237,3,6:44.0,L. Williams enters the game for M. Teodosić,,57,72
238,3,6:42.0,T. Harris misses 3-pt jump shot from 25 ft,,57,72
239,3,6:40.0,,Defensive rebound by V. Oladipo,57,72
240,3,6:20.0,,B. Bogdanović makes 3-pt jump shot from 26 ft,57,75
241,3,6:04.0,L. Williams makes 3-pt jump shot from 26 ft (assist by A. Rivers),,60,75
242,3,5:37.0,Loose ball foul by L. Williams (drawn by B. Bogdanović),,60,75
243,3,5:31.0,,Turnover by D. Collison (bad pass),60,75
244,3,5:23.0,T. Harris makes 2-pt jump shot from 12 ft (assist by A. Rivers),,62,75
245,3,5:06.0,,B. Bogdanović makes 2-pt jump shot from 17 ft (assist by V. Oladipo),62,77
246,3,4:59.0,Shooting foul by M. Turner (drawn by L. Williams),,62,77
247,3,4:59.0,L. Williams makes free throw 1 of 2,,63,77
248,3,4:59.0,,C. Joseph enters the game for B. Bogdanović,63,77
249,3,4:59.0,L. Williams makes free throw 2 of 2,,64,77
250,3,4:45.0,,V. Oladipo misses 3-pt jump shot from 23 ft,64,77
251,3,4:42.0,,Offensive rebound by V. Oladipo,64,77
252,3,4:34.0,,T. Young misses 2-pt hook shot from 5 ft,64,77
253,3,4:32.0,Defensive rebound by D. Jordan,,64,77
254,3,4:09.0,D. Jordan makes 2-pt layup at rim (assist by A. Rivers),,66,77
255,3,4:08.0,,Indiana full timeout,66,77
256,3,3:53.0,,Turnover by M. Turner (lost ball; steal by A. Rivers),66,77
257,3,3:51.0,S. Thornwell misses 2-pt layup from 2 ft,,66,77
258,3,3:50.0,Offensive rebound by D. Jordan,,66,77
259,3,3:50.0,D. Jordan makes 2-pt dunk at rim,,68,77
260,3,3:32.0,,T. Young makes 3-pt jump shot from 23 ft (assist by D. Collison),68,80
261,3,3:20.0,A. Rivers makes 3-pt jump shot from 24 ft (assist by L. Williams),,71,80
262,3,2:59.0,,D. Collison makes 2-pt jump shot from 20 ft,71,82
263,3,2:44.0,T. Harris makes 3-pt jump shot from 28 ft (assist by A. Rivers),,74,82
264,3,2:28.0,,T. Young misses 3-pt jump shot from 23 ft,74,82
265,3,2:28.0,Defensive rebound by D. Jordan,,74,82
266,3,2:16.0,A. Rivers misses 2-pt layup from 1 ft,,74,82
267,3,2:13.0,,Defensive rebound by T. Young,74,82
268,3,2:06.0,,Personal foul by S. Thornwell (drawn by C. Joseph),74,82
269,3,2:06.0,,G. Robinson enters the game for D. Collison,74,82
270,3,2:06.0,,T. Booker enters the game for M. Turner,74,82
271,3,2:06.0,M. Teodosić enters the game for T. Harris,,74,82
272,3,2:06.0,S. Dekker enters the game for A. Rivers,,74,82
273,3,1:53.0,,V. Oladipo misses 2-pt layup at rim,74,82
274,3,1:51.0,Defensive rebound by D. Jordan,,74,82
275,3,1:46.0,Personal foul by C. Joseph (drawn by L. Williams),,74,82
276,3,1:46.0,,L. Stephenson enters the game for V. Oladipo,74,82
277,3,1:39.0,L. Williams misses 2-pt jump shot from 20 ft,,74,82
278,3,1:35.0,,Defensive rebound by L. Stephenson,74,82
279,3,1:18.0,,G. Robinson misses 2-pt jump shot from 18 ft,74,82
280,3,1:15.0,Defensive rebound by S. Thornwell,,74,82
281,3,1:13.0,Turnover by S. Thornwell (bad pass),,74,82
282,3,1:13.0,,B. Bogdanović enters the game for T. Young,74,82
283,3,1:13.0,M. Harrell enters the game for D. Jordan,,74,82
284,3,0:59.0,,G. Robinson misses 2-pt layup from 1 ft,74,82
285,3,0:57.0,Defensive rebound by S. Thornwell,,74,82
286,3,0:53.0,S. Dekker makes 2-pt layup at rim (assist by L. Williams),,76,82
287,3,0:34.0,,C. Joseph misses 2-pt jump shot from 18 ft,76,82
288,3,0:31.0,Defensive rebound by S. Thornwell,,76,82
289,3,0:08.0,L. Williams misses 2-pt jump shot from 17 ft,,76,82
290,3,0:04.0,Offensive rebound by S. Dekker,,76,82
291,3,0:03.0,Turnover by S. Dekker (lost ball; steal by L. Stephenson),,76,82
292,3,0:00.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,76,82
293,3,0:00.0,,Offensive rebound by Team,76,82
294,4,11:48.0,S. Dekker misses 2-pt layup from 2 ft,,76,82
295,4,11:46.0,,Defensive rebound by T. Booker,76,82
296,4,11:37.0,,L. Stephenson makes 2-pt layup at rim,76,84
297,4,11:19.0,Shooting block foul by L. Stephenson (drawn by S. Thornwell),,76,84
298,4,11:19.0,S. Thornwell misses free throw 1 of 2,,76,84
299,4,11:19.0,Offensive rebound by Team,,76,84
300,4,11:19.0,S. Thornwell misses free throw 2 of 2,,76,84
301,4,11:17.0,,Defensive rebound by G. Robinson,76,84
302,4,10:56.0,,C. Joseph misses 3-pt jump shot from 26 ft,76,84
303,4,10:52.0,Defensive rebound by M. Harrell,,76,84
304,4,10:45.0,M. Harrell makes 2-pt jump shot from 8 ft (assist by J. Evans),,78,84
305,4,10:20.0,,L. Stephenson misses 2-pt layup from 2 ft,78,84
306,4,10:20.0,,Offensive rebound by T. Booker,78,84
307,4,10:20.0,Loose ball foul by S. Thornwell (drawn by T. Booker),,78,84
308,4,10:20.0,T. Harris enters the game for S. Dekker,,78,84
309,4,10:16.0,,T. Booker makes 2-pt layup from 1 ft (assist by C. Joseph),78,86
310,4,10:16.0,,Shooting foul by M. Harrell (drawn by T. Booker),78,86
311,4,10:16.0,,T. Booker makes free throw 1 of 1,78,87
312,4,10:10.0,Personal block foul by C. Joseph (drawn by L. Williams),,78,87
313,4,10:04.0,L. Williams makes 3-pt jump shot from 25 ft,,81,87
314,4,9:40.0,,C. Joseph misses 2-pt jump shot from 5 ft,81,87
315,4,9:40.0,Defensive rebound by Team,,81,87
316,4,9:40.0,,Loose ball foul by T. Booker (drawn by S. Thornwell),81,87
317,4,9:40.0,,T. Young enters the game for B. Bogdanović,81,87
318,4,9:40.0,A. Rivers enters the game for S. Thornwell,,81,87
319,4,9:40.0,M. Teodosić enters the game for J. Evans,,81,87
320,4,9:28.0,,Violation by L. Stephenson (kicked ball),81,87
321,4,9:17.0,M. Harrell misses 2-pt jump shot from 6 ft,,81,87
322,4,9:14.0,,Defensive rebound by T. Young,81,87
323,4,8:57.0,,C. Joseph misses 3-pt jump shot from 25 ft,81,87
324,4,8:55.0,,Offensive rebound by Team,81,87
325,4,8:49.0,,L. Stephenson misses 3-pt jump shot from 25 ft,81,87
326,4,8:46.0,Defensive rebound by Team,,81,87
327,4,8:46.0,,Loose ball foul by T. Booker (drawn by M. Harrell),81,87
328,4,8:46.0,,V. Oladipo enters the game for T. Booker,81,87
329,4,8:46.0,,M. Turner enters the game for G. Robinson,81,87
330,4,8:37.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,83,87
331,4,8:37.0,Shooting foul by T. Young (drawn by M. Harrell),,83,87
332,4,8:37.0,M. Harrell makes free throw 1 of 1,,84,87
333,4,8:18.0,,V. Oladipo misses 2-pt jump shot from 7 ft,84,87
334,4,8:15.0,,Offensive rebound by T. Young,84,87
335,4,8:15.0,,T. Young misses 2-pt layup at rim,84,87
336,4,8:13.0,Defensive rebound by L. Williams,,84,87
337,4,8:07.0,L. Williams makes 2-pt layup from 1 ft,,86,87
338,4,8:07.0,,Violation by M. Turner (def goaltending),86,87
339,4,8:07.0,,Indiana full timeout,86,87
340,4,7:56.0,,C. Joseph misses 2-pt jump shot from 8 ft,86,87
341,4,7:52.0,Defensive rebound by M. Teodosić,,86,87
342,4,7:36.0,T. Harris makes 2-pt jump shot from 7 ft (assist by L. Williams),,88,87
343,4,7:08.0,,T. Young misses 2-pt jump shot from 16 ft,88,87
344,4,7:06.0,,Offensive rebound by L. Stephenson,88,87
345,4,7:05.0,,L. Stephenson makes 2-pt layup from 1 ft,88,89
346,4,6:43.0,M. Teodosić makes 3-pt jump shot from 26 ft (assist by T. Harris),,91,89
347,4,6:26.0,,L. Stephenson makes 3-pt jump shot from 26 ft,91,92
348,4,5:57.0,L. Williams makes 2-pt layup at rim,,93,92
349,4,5:41.0,,Turnover by T. Young (lost ball; steal by L. Williams),93,92
350,4,5:38.0,Turnover by L. Williams (bad pass),,93,92
351,4,5:38.0,,Indiana full timeout,93,92
352,4,5:38.0,,D. Collison enters the game for L. Stephenson,93,92
353,4,5:38.0,,B. Bogdanović enters the game for C. Joseph,93,92
354,4,5:19.0,,V. Oladipo makes 3-pt jump shot from 26 ft,93,95
355,4,5:01.0,L. Williams makes 3-pt jump shot from 27 ft (assist by M. Teodosić),,96,95
356,4,4:42.0,Loose ball foul by M. Harrell (drawn by V. Oladipo),,96,95
357,4,4:42.0,D. Jordan enters the game for M. Harrell,,96,95
358,4,4:32.0,,B. Bogdanović makes 2-pt jump shot from 17 ft (assist by D. Collison),96,97
359,4,4:09.0,M. Teodosić misses 3-pt jump shot from 26 ft,,96,97
360,4,4:06.0,,Defensive rebound by T. Young,96,97
361,4,3:58.0,,Personal foul by M. Teodosić (drawn by B. Bogdanović),96,97
362,4,3:58.0,M. Harrell enters the game for M. Teodosić,,96,97
363,4,3:45.0,,V. Oladipo misses 3-pt jump shot from 26 ft,96,97
364,4,3:41.0,,Offensive rebound by B. Bogdanović,96,97
365,4,3:30.0,,M. Turner misses 2-pt jump shot from 19 ft,96,97
366,4,3:28.0,Defensive rebound by T. Harris,,96,97
367,4,3:28.0,LA Clippers full timeout,,96,97
368,4,3:09.0,A. Rivers makes 2-pt layup from 1 ft,,98,97
369,4,2:45.0,,D. Collison makes 2-pt jump shot from 22 ft,98,99
370,4,2:25.0,Shooting foul by D. Collison (drawn by A. Rivers),,98,99
371,4,2:25.0,A. Rivers makes free throw 1 of 2,,99,99
372,4,2:25.0,A. Rivers makes free throw 2 of 2,,100,99
373,4,2:17.0,,Shooting foul by T. Harris (drawn by V. Oladipo),100,99
374,4,2:17.0,,V. Oladipo misses free throw 1 of 2,100,99
375,4,2:17.0,,Offensive rebound by Team,100,99
376,4,2:17.0,,V. Oladipo makes free throw 2 of 2,100,100
377,4,2:01.0,L. Williams misses 2-pt jump shot from 19 ft,,100,100
378,4,1:57.0,Offensive rebound by M. Harrell,,100,100
379,4,1:55.0,M. Harrell makes 2-pt layup at rim,,102,100
380,4,1:40.0,,B. Bogdanović makes 2-pt jump shot from 6 ft (assist by D. Collison),102,102
