,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
26,1,7:30.0,Defensive rebound by J. Tatum,,7,13
27,1,7:16.0,K. Irving misses 3-pt jump shot from 25 ft,,7,13
28,1,7:15.0,,Defensive rebound by E. Freedom,7,13
29,1,7:03.0,,C. Lee misses 3-pt jump shot from 26 ft,7,13
30,1,6:59.0,,Offensive rebound by E. Freedom,7,13
31,1,6:58.0,,K. Porziņģis misses 3-pt jump shot from 27 ft,7,13
32,1,6:56.0,,Offensive rebound by C. Lee,7,13
33,1,6:56.0,,Shooting foul by A. Horford (drawn by C. Lee),7,13
34,1,6:56.0,,C. Lee makes free throw 1 of 2,7,14
35,1,6:56.0,,C. Lee makes free throw 2 of 2,7,15
36,1,6:39.0,Personal foul by J. Jack (drawn by A. Horford),,7,15
37,1,6:27.0,A. Horford misses 2-pt jump shot from 8 ft,,7,15
38,1,6:25.0,,Defensive rebound by E. Freedom,7,15
39,1,6:07.0,,K. Porziņģis misses 2-pt hook shot from 7 ft,7,15
40,1,6:05.0,Defensive rebound by A. Horford,,7,15
41,1,6:01.0,Turnover by M. Smart (out of bounds lost ball),,7,15
42,1,5:41.0,,J. Jack makes 2-pt layup from 2 ft,7,17
43,1,5:25.0,K. Irving misses 3-pt jump shot from 25 ft,,7,17
44,1,5:23.0,Offensive rebound by A. Horford,,7,17
45,1,5:22.0,A. Horford misses 2-pt layup from 1 ft,,7,17
46,1,5:22.0,,Defensive rebound by E. Freedom,7,17
47,1,5:15.0,,J. Jack makes 2-pt jump shot from 4 ft,7,19
48,1,5:04.0,A. Baynes misses 2-pt layup from 1 ft,,7,19
49,1,5:01.0,Offensive rebound by A. Horford,,7,19
50,1,5:00.0,M. Smart misses 3-pt jump shot from 25 ft,,7,19
51,1,5:00.0,,Defensive rebound by E. Freedom,7,19
52,1,4:48.0,,J. Jack misses 2-pt layup from 2 ft (block by A. Baynes),7,19
53,1,4:44.0,,Offensive rebound by J. Jack,7,19
54,1,4:41.0,,L. Thomas makes 2-pt jump shot from 22 ft (assist by K. Porziņģis),7,21
55,1,4:23.0,A. Horford makes 2-pt jump shot from 21 ft (assist by M. Smart),,9,21
56,1,4:07.0,,K. Porziņģis misses 2-pt jump shot from 19 ft,9,21
57,1,4:04.0,Defensive rebound by A. Baynes,,9,21
58,1,4:00.0,K. Irving misses 3-pt jump shot from 24 ft,,9,21
59,1,3:58.0,,Defensive rebound by J. Jack,9,21
60,1,3:58.0,,New York full timeout,9,21
61,1,3:58.0,,R. Baker enters the game for L. Thomas,9,21
62,1,3:58.0,,D. McDermott enters the game for J. Jack,9,21
63,1,3:58.0,,F. Ntilikina enters the game for C. Lee,9,21
64,1,3:58.0,G. Yabusele enters the game for A. Baynes,,9,21
65,1,3:58.0,T. Rozier enters the game for K. Irving,,9,21
66,1,3:50.0,,Turnover by F. Ntilikina (bad pass; steal by M. Smart),9,21
67,1,3:41.0,M. Smart misses 3-pt jump shot from 25 ft,,9,21
68,1,3:39.0,,Defensive rebound by K. Porziņģis,9,21
69,1,3:29.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,9,21
70,1,3:24.0,,Offensive rebound by F. Ntilikina,9,21
71,1,3:16.0,,Personal foul by G. Yabusele (drawn by E. Freedom),9,21
72,1,3:10.0,,D. McDermott misses 2-pt layup from 2 ft,9,21
73,1,3:09.0,Defensive rebound by G. Yabusele,,9,21
74,1,3:02.0,J. Tatum makes 2-pt layup at rim (assist by M. Smart),,11,21
75,1,2:49.0,,Personal foul by M. Smart (drawn by F. Ntilikina),11,21
76,1,2:49.0,,M. Beasley enters the game for K. Porziņģis,11,21
77,1,2:35.0,,Turnover by F. Ntilikina (lost ball; steal by M. Smart),11,21
78,1,2:18.0,G. Yabusele misses 2-pt jump shot from 21 ft,,11,21
79,1,2:16.0,,Defensive rebound by M. Beasley,11,21
80,1,2:05.0,,M. Beasley misses 2-pt layup from 3 ft,11,21
81,1,2:03.0,,Offensive rebound by Team,11,21
82,1,2:03.0,Loose ball foul by G. Yabusele (drawn by E. Freedom),,11,21
83,1,2:03.0,K. Irving enters the game for A. Horford,,11,21
84,1,2:03.0,S. Ojeleye enters the game for M. Smart,,11,21
85,1,2:03.0,,E. Freedom makes free throw 1 of 2,11,22
86,1,2:03.0,,E. Freedom makes free throw 2 of 2,11,23
87,1,1:39.0,K. Irving makes 2-pt jump shot from 16 ft,,13,23
88,1,1:13.0,,F. Ntilikina misses 2-pt jump shot from 15 ft,13,23
89,1,1:09.0,,Offensive rebound by R. Baker,13,23
90,1,1:05.0,,Turnover by M. Beasley (lost ball; steal by J. Tatum),13,23
91,1,0:47.0,Turnover by J. Tatum (lost ball; steal by R. Baker),,13,23
92,1,0:40.0,,E. Freedom misses 2-pt layup from 3 ft,13,23
93,1,0:37.0,Defensive rebound by S. Ojeleye,,13,23
94,1,0:34.0,K. Irving makes 2-pt jump shot from 9 ft (assist by S. Ojeleye),,15,23
95,1,0:17.0,,M. Beasley makes 2-pt layup from 1 ft (assist by R. Baker),15,25
96,2,11:46.0,Turnover by S. Ojeleye (bad pass; steal by F. Ntilikina),,15,25
97,2,11:42.0,,F. Ntilikina makes 2-pt dunk at rim,15,27
98,2,11:27.0,Personal foul by M. Beasley (drawn by S. Ojeleye),,15,27
99,2,11:15.0,Shooting foul by R. Baker (drawn by D. Theis),,15,27
100,2,11:15.0,D. Theis misses free throw 1 of 2,,15,27
101,2,11:15.0,Offensive rebound by Team,,15,27
102,2,11:15.0,D. Theis makes free throw 2 of 2,,16,27
103,2,11:02.0,,M. Beasley misses 2-pt jump shot from 9 ft,16,27
104,2,11:00.0,Defensive rebound by D. Theis,,16,27
105,2,10:52.0,T. Rozier makes 2-pt jump shot from 8 ft,,18,27
106,2,10:34.0,,F. Ntilikina misses 2-pt jump shot from 16 ft,18,27
107,2,10:32.0,Defensive rebound by K. Irving,,18,27
108,2,10:26.0,K. Irving makes 2-pt jump shot from 18 ft,,20,27
109,2,10:08.0,,K. O'Quinn misses 2-pt jump shot from 21 ft,20,27
110,2,10:05.0,Defensive rebound by T. Rozier,,20,27
111,2,9:57.0,T. Rozier misses 2-pt jump shot from 12 ft,,20,27
112,2,9:53.0,Offensive rebound by T. Rozier,,20,27
113,2,9:52.0,A. Nader makes 3-pt jump shot from 25 ft (assist by T. Rozier),,23,27
114,2,9:52.0,,New York full timeout,23,27
115,2,9:31.0,,Shooting foul by D. Theis (drawn by K. O'Quinn),23,27
116,2,9:31.0,,K. O'Quinn misses free throw 1 of 2,23,27
117,2,9:31.0,,Offensive rebound by Team,23,27
118,2,9:31.0,,K. O'Quinn makes free throw 2 of 2,23,28
119,2,9:20.0,K. Irving misses 3-pt jump shot from 26 ft,,23,28
120,2,9:17.0,,Defensive rebound by R. Baker,23,28
121,2,9:06.0,,D. McDermott makes 3-pt jump shot from 26 ft (assist by K. O'Quinn),23,31
122,2,8:49.0,T. Rozier misses 2-pt layup from 1 ft,,23,31
123,2,8:47.0,,Defensive rebound by M. Beasley,23,31
124,2,8:40.0,,K. O'Quinn misses 2-pt hook shot from 6 ft,23,31
125,2,8:35.0,,Offensive rebound by M. Beasley,23,31
126,2,8:35.0,,M. Beasley makes 2-pt layup at rim,23,33
127,2,8:20.0,A. Nader misses 2-pt hook shot from 9 ft,,23,33
128,2,8:18.0,,Defensive rebound by K. O'Quinn,23,33
129,2,8:11.0,,Turnover by M. Beasley (lost ball; steal by A. Nader),23,33
130,2,8:04.0,A. Nader misses 3-pt jump shot from 25 ft,,23,33
131,2,8:00.0,,Defensive rebound by K. O'Quinn,23,33
132,2,7:49.0,,M. Beasley misses 2-pt jump shot from 7 ft,23,33
133,2,7:45.0,Defensive rebound by D. Theis,,23,33
134,2,7:33.0,D. Theis misses 3-pt jump shot from 25 ft,,23,33
135,2,7:30.0,Offensive rebound by S. Ojeleye,,23,33
136,2,7:25.0,T. Rozier misses 2-pt jump shot from 9 ft,,23,33
137,2,7:22.0,,Defensive rebound by K. O'Quinn,23,33
138,2,7:10.0,,Turnover by M. Beasley (bad pass),23,33
139,2,7:10.0,,C. Lee enters the game for M. Beasley,23,33
140,2,7:10.0,,K. Porziņģis enters the game for R. Baker,23,33
141,2,6:54.0,S. Ojeleye makes 3-pt jump shot from 25 ft (assist by A. Nader),,26,33
142,2,6:30.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,26,33
143,2,6:27.0,Defensive rebound by D. Theis,,26,33
144,2,6:21.0,D. Theis misses 2-pt layup from 3 ft,,26,33
145,2,6:18.0,,Defensive rebound by K. Porziņģis,26,33
146,2,6:15.0,,Shooting foul by K. Irving (drawn by D. McDermott),26,33
147,2,6:15.0,,J. Jack enters the game for F. Ntilikina,26,33
148,2,6:15.0,A. Horford enters the game for K. Irving,,26,33
149,2,6:15.0,A. Baynes enters the game for D. Theis,,26,33
150,2,6:15.0,M. Smart enters the game for A. Nader,,26,33
151,2,6:15.0,,D. McDermott makes free throw 1 of 2,26,34
152,2,6:15.0,,D. McDermott makes free throw 2 of 2,26,35
153,2,6:01.0,Shooting foul by K. Porziņģis (drawn by A. Horford),,26,35
154,2,6:01.0,A. Horford misses free throw 1 of 2,,26,35
155,2,6:01.0,Offensive rebound by Team,,26,35
156,2,6:01.0,A. Horford makes free throw 2 of 2,,27,35
157,2,5:41.0,,C. Lee misses 2-pt jump shot from 21 ft,27,35
158,2,5:39.0,Defensive rebound by M. Smart,,27,35
159,2,5:33.0,T. Rozier misses 3-pt jump shot from 25 ft,,27,35
160,2,5:29.0,,Defensive rebound by K. Porziņģis,27,35
161,2,5:09.0,,C. Lee misses 3-pt jump shot from 25 ft,27,35
162,2,5:09.0,,Offensive rebound by Team,27,35
163,2,5:09.0,Loose ball foul by A. Baynes (drawn by K. O'Quinn),,27,35
164,2,5:09.0,,E. Freedom enters the game for D. McDermott,27,35
165,2,5:09.0,,L. Thomas enters the game for K. O'Quinn,27,35
166,2,4:53.0,,K. Porziņģis misses 2-pt jump shot from 15 ft,27,35
167,2,4:51.0,Defensive rebound by A. Baynes,,27,35
168,2,4:36.0,Turnover by A. Horford (lost ball; steal by C. Lee),,27,35
169,2,4:21.0,,K. Porziņģis misses 2-pt jump shot from 9 ft,27,35
170,2,4:19.0,,Offensive rebound by E. Freedom,27,35
171,2,4:16.0,,K. Porziņģis misses 3-pt jump shot from 22 ft,27,35
172,2,4:16.0,Defensive rebound by M. Smart,,27,35
173,2,3:55.0,M. Smart makes 2-pt layup from 2 ft,,29,35
174,2,3:55.0,Shooting foul by C. Lee (drawn by M. Smart),,29,35
175,2,3:55.0,J. Tatum enters the game for S. Ojeleye,,29,35
176,2,3:55.0,M. Smart makes free throw 1 of 1,,30,35
177,2,3:40.0,,L. Thomas misses 2-pt jump shot from 12 ft,30,35
178,2,3:36.0,Defensive rebound by T. Rozier,,30,35
179,2,3:25.0,T. Rozier misses 3-pt jump shot from 22 ft,,30,35
180,2,3:22.0,,Defensive rebound by L. Thomas,30,35
181,2,3:16.0,,J. Jack misses 2-pt layup from 3 ft,30,35
182,2,3:16.0,Defensive rebound by Team,,30,35
183,2,3:16.0,,Loose ball foul by E. Freedom (drawn by A. Baynes),30,35
184,2,3:16.0,A. Baynes makes free throw 1 of 2,,31,35
185,2,3:16.0,A. Baynes makes free throw 2 of 2,,32,35
186,2,3:04.0,,L. Thomas makes 3-pt jump shot from 22 ft (assist by E. Freedom),32,38
187,2,3:02.0,Boston full timeout,,32,38
188,2,3:02.0,K. Irving enters the game for T. Rozier,,32,38
189,2,2:42.0,A. Baynes misses 2-pt jump shot from 16 ft,,32,38
190,2,2:39.0,Offensive rebound by A. Horford,,32,38
191,2,2:38.0,K. Irving misses 3-pt jump shot from 25 ft,,32,38
192,2,2:38.0,,Defensive rebound by E. Freedom,32,38
193,2,2:22.0,,Offensive foul by K. Porziņģis (drawn by M. Smart),32,38
194,2,2:22.0,,Turnover by K. Porziņģis (offensive foul),32,38
195,2,2:11.0,A. Horford misses 3-pt jump shot from 24 ft,,32,38
196,2,2:09.0,,Defensive rebound by K. Porziņģis,32,38
197,2,2:09.0,,Personal foul by A. Baynes (drawn by K. Porziņģis),32,38
198,2,1:55.0,,C. Lee misses 2-pt layup from 3 ft,32,38
199,2,1:55.0,,Offensive rebound by Team,32,38
200,2,1:53.0,,Shooting foul by A. Baynes (drawn by C. Lee),32,38
201,2,1:53.0,D. Theis enters the game for A. Baynes,,32,38
202,2,1:53.0,,C. Lee makes free throw 1 of 2,32,39
203,2,1:53.0,,C. Lee makes free throw 2 of 2,32,40
204,2,1:40.0,A. Horford makes 3-pt jump shot from 25 ft (assist by M. Smart),,35,40
205,2,1:21.0,,E. Freedom misses 2-pt jump shot from 6 ft,35,40
206,2,1:19.0,Defensive rebound by D. Theis,,35,40
207,2,1:07.0,K. Irving makes 3-pt jump shot from 24 ft (assist by A. Horford),,38,40
208,2,0:56.0,,Shooting foul by K. Irving (drawn by J. Jack),38,40
209,2,0:56.0,,J. Jack makes free throw 1 of 2,38,41
210,2,0:56.0,,J. Jack makes free throw 2 of 2,38,42
211,2,0:45.0,D. Theis makes 2-pt layup from 1 ft (assist by K. Irving),,40,42
212,2,0:33.0,,K. Porziņģis misses 2-pt jump shot from 20 ft,40,42
213,2,0:31.0,,Offensive rebound by E. Freedom,40,42
214,2,0:29.0,,E. Freedom misses 2-pt layup from 2 ft,40,42
215,2,0:29.0,Defensive rebound by A. Horford,,40,42
216,2,0:11.0,D. Theis misses 2-pt layup from 1 ft (block by E. Freedom),,40,42
217,2,0:08.0,Offensive rebound by M. Smart,,40,42
218,2,0:06.0,K. Irving misses 3-pt jump shot from 25 ft,,40,42
219,2,0:06.0,,Defensive rebound by J. Jack,40,42
220,2,0:01.0,,C. Lee misses 2-pt layup from 1 ft,40,42
221,2,0:01.0,,Offensive rebound by E. Freedom,40,42
222,2,0:00.0,,E. Freedom makes 2-pt dunk at rim,40,44
223,3,11:44.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by A. Horford),,43,44
224,3,11:27.0,,J. Jack makes 2-pt jump shot from 20 ft,43,46
225,3,11:12.0,K. Irving makes 3-pt jump shot from 25 ft,,46,46
226,3,10:56.0,,E. Freedom misses 2-pt jump shot from 6 ft,46,46
227,3,10:54.0,Defensive rebound by A. Baynes,,46,46
228,3,10:46.0,J. Tatum misses 3-pt jump shot from 24 ft,,46,46
229,3,10:44.0,,Defensive rebound by Team,46,46
230,3,10:28.0,,J. Jack makes 2-pt jump shot from 4 ft,46,48
231,3,10:17.0,K. Irving makes 3-pt jump shot from 25 ft (assist by A. Baynes),,49,48
232,3,10:03.0,,J. Jack misses 2-pt layup from 2 ft,49,48
233,3,10:01.0,Defensive rebound by K. Irving,,49,48
234,3,9:58.0,A. Horford makes 2-pt dunk at rim (assist by K. Irving),,51,48
235,3,9:42.0,,Shooting foul by A. Horford (drawn by K. Porziņģis),51,48
236,3,9:42.0,,K. Porziņģis misses free throw 1 of 2,51,48
237,3,9:42.0,,Offensive rebound by Team,51,48
238,3,9:42.0,,K. Porziņģis makes free throw 2 of 2,51,49
239,3,9:28.0,Turnover by J. Tatum (out of bounds lost ball),,51,49
240,3,9:18.0,,E. Freedom makes 2-pt layup from 1 ft (assist by C. Lee),51,51
241,3,9:10.0,K. Irving makes 3-pt jump shot from 25 ft,,54,51
242,3,8:53.0,,Turnover by C. Lee (bad pass; steal by M. Smart),54,51
243,3,8:48.0,K. Irving misses 2-pt jump shot from 23 ft,,54,51
244,3,8:47.0,Offensive rebound by A. Horford,,54,51
245,3,8:47.0,Personal foul by K. Porziņģis (drawn by A. Horford),,54,51
246,3,8:41.0,A. Horford misses 2-pt jump shot from 19 ft,,54,51
247,3,8:39.0,,Defensive rebound by L. Thomas,54,51
248,3,8:25.0,,E. Freedom makes 2-pt hook shot from 6 ft (assist by C. Lee),54,53
249,3,8:09.0,M. Smart makes 3-pt jump shot from 26 ft,,57,53
250,3,7:54.0,,Turnover by J. Jack (bad pass),57,53
251,3,7:38.0,A. Horford misses 2-pt layup from 1 ft (block by E. Freedom),,57,53
252,3,7:38.0,Offensive rebound by Team,,57,53
253,3,7:28.0,K. Irving misses 3-pt jump shot from 29 ft,,57,53
254,3,7:26.0,Offensive rebound by Team,,57,53
255,3,7:15.0,Personal foul by K. Porziņģis (drawn by A. Baynes),,57,53
256,3,7:03.0,J. Tatum misses 3-pt jump shot from 22 ft,,57,53
257,3,6:59.0,Offensive rebound by M. Smart,,57,53
258,3,6:58.0,M. Smart misses 2-pt layup from 3 ft,,57,53
259,3,6:58.0,,Defensive rebound by K. Porziņģis,57,53
260,3,6:54.0,,Turnover by E. Freedom (lost ball; steal by K. Irving),57,53
261,3,6:49.0,Personal foul by C. Lee (drawn by J. Tatum),,57,53
262,3,6:49.0,,New York full timeout,57,53
263,3,6:37.0,A. Horford makes 2-pt hook shot from 2 ft,,59,53
264,3,6:13.0,,C. Lee misses 2-pt layup from 4 ft,59,53
265,3,6:13.0,,Offensive rebound by Team,59,53
266,3,6:13.0,Loose ball foul by M. Smart (drawn by K. Porziņģis),,59,53
267,3,6:13.0,,K. O'Quinn enters the game for E. Freedom,59,53
268,3,6:00.0,,L. Thomas misses 3-pt jump shot from 25 ft,59,53
269,3,5:59.0,,Offensive rebound by Team,59,53
270,3,5:55.0,,Turnover by J. Jack (bad pass; steal by A. Horford),59,53
271,3,5:37.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by A. Horford),,62,53
272,3,5:20.0,,Turnover by K. Porziņģis (bad pass),62,53
273,3,5:20.0,,D. McDermott enters the game for K. Porziņģis,62,53
274,3,5:20.0,,M. Beasley enters the game for L. Thomas,62,53
275,3,5:20.0,T. Rozier enters the game for K. Irving,,62,53
276,3,4:59.0,A. Horford misses 2-pt hook shot from 5 ft,,62,53
277,3,4:58.0,,Defensive rebound by M. Beasley,62,53
278,3,4:52.0,,J. Jack misses 2-pt jump shot from 8 ft,62,53
279,3,4:49.0,Defensive rebound by T. Rozier,,62,53
280,3,4:32.0,Turnover by A. Horford (bad pass; steal by J. Jack),,62,53
281,3,4:25.0,,M. Beasley makes 2-pt layup from 1 ft,62,55
282,3,4:01.0,A. Baynes makes 2-pt hook shot from 6 ft,,64,55
283,3,3:40.0,,M. Beasley makes 2-pt jump shot from 11 ft,64,57
284,3,3:16.0,J. Tatum makes 2-pt layup from 1 ft,,66,57
285,3,3:14.0,,Turnover by M. Beasley (bad pass; steal by T. Rozier),66,57
286,3,3:01.0,M. Smart misses 3-pt jump shot from 25 ft,,66,57
287,3,2:59.0,,Defensive rebound by M. Beasley,66,57
288,3,2:57.0,,M. Beasley makes 2-pt dunk at rim (assist by K. O'Quinn),66,59
289,3,2:57.0,Boston full timeout,,66,59
290,3,2:57.0,,F. Ntilikina enters the game for J. Jack,66,59
291,3,2:57.0,D. Theis enters the game for A. Horford,,66,59
292,3,2:57.0,S. Ojeleye enters the game for A. Baynes,,66,59
293,3,2:41.0,T. Rozier misses 3-pt jump shot from 26 ft,,66,59
294,3,2:39.0,,Defensive rebound by K. O'Quinn,66,59
295,3,2:27.0,,M. Beasley misses 2-pt jump shot from 7 ft,66,59
296,3,2:25.0,Defensive rebound by D. Theis,,66,59
297,3,2:19.0,S. Ojeleye misses 2-pt jump shot from 11 ft,,66,59
298,3,2:18.0,Offensive rebound by Team,,66,59
299,3,2:18.0,,Loose ball foul by K. O'Quinn (drawn by D. Theis),66,59
300,3,2:07.0,J. Tatum misses 3-pt jump shot from 24 ft,,66,59
301,3,2:05.0,,Defensive rebound by C. Lee,66,59
302,3,1:52.0,,C. Lee makes 3-pt jump shot from 25 ft,66,62
303,3,1:38.0,D. Theis misses 2-pt jump shot from 11 ft,,66,62
304,3,1:35.0,,Defensive rebound by C. Lee,66,62
305,3,1:26.0,Violation by D. Theis (kicked ball),,66,62
306,3,1:26.0,K. Irving enters the game for J. Tatum,,66,62
307,3,1:26.0,A. Nader enters the game for M. Smart,,66,62
308,3,1:20.0,,M. Beasley makes 2-pt layup from 1 ft (assist by C. Lee),66,64
309,3,0:57.0,D. Theis makes 2-pt jump shot from 6 ft (assist by A. Nader),,68,64
310,3,0:38.0,,Shooting foul by A. Nader (drawn by M. Beasley),68,64
311,3,0:38.0,,M. Beasley makes free throw 1 of 2,68,65
312,3,0:38.0,,M. Beasley makes free throw 2 of 2,68,66
313,3,0:27.0,Turnover by K. Irving (lost ball; steal by D. McDermott),,68,66
314,3,0:06.0,,C. Lee misses 2-pt jump shot from 20 ft,68,66
315,3,0:04.0,,Offensive rebound by K. O'Quinn,68,66
316,3,0:04.0,,K. O'Quinn makes 2-pt dunk at rim,68,68
317,3,0:00.0,K. Irving misses 2-pt layup from 2 ft,,68,68
318,3,0:00.0,Offensive rebound by Team,,68,68
319,4,11:46.0,,M. Beasley misses 2-pt jump shot from 12 ft,68,68
320,4,11:43.0,Defensive rebound by T. Rozier,,68,68
321,4,11:30.0,Shooting foul by K. O'Quinn (drawn by S. Ojeleye),,68,68
322,4,11:30.0,S. Ojeleye misses free throw 1 of 2,,68,68
323,4,11:30.0,Offensive rebound by Team,,68,68
324,4,11:30.0,S. Ojeleye makes free throw 2 of 2,,69,68
325,4,11:14.0,,M. Beasley makes 2-pt jump shot from 6 ft,69,70
326,4,10:49.0,Turnover by A. Nader (bad pass; steal by K. O'Quinn),,69,70
327,4,10:42.0,,R. Baker misses 2-pt layup from 2 ft,69,70
328,4,10:40.0,Defensive rebound by D. Theis,,69,70
329,4,10:38.0,Shooting foul by D. McDermott (drawn by T. Rozier),,69,70
330,4,10:38.0,T. Rozier makes free throw 1 of 2,,70,70
331,4,10:38.0,T. Rozier misses free throw 2 of 2,,70,70
332,4,10:34.0,,Defensive rebound by K. O'Quinn,70,70
333,4,10:21.0,,D. McDermott misses 2-pt jump shot from 16 ft,70,70
334,4,10:16.0,Defensive rebound by T. Rozier,,70,70
335,4,10:07.0,Turnover by T. Rozier (bad pass; steal by F. Ntilikina),,70,70
336,4,9:59.0,Offensive charge foul by M. Beasley (drawn by T. Rozier),,70,70
337,4,9:59.0,,Turnover by M. Beasley (offensive foul),70,70
338,4,9:45.0,D. Theis makes 2-pt jump shot from 15 ft (assist by K. Irving),,72,70
339,4,9:26.0,,Shooting foul by D. Theis (drawn by K. O'Quinn),72,70
340,4,9:26.0,,K. O'Quinn makes free throw 1 of 2,72,71
341,4,9:26.0,,K. O'Quinn makes free throw 2 of 2,72,72
342,4,9:03.0,K. Irving misses 2-pt jump shot from 12 ft,,72,72
343,4,9:01.0,,Defensive rebound by M. Beasley,72,72
344,4,8:55.0,,F. Ntilikina makes 3-pt jump shot from 27 ft (assist by M. Beasley),72,75
345,4,8:42.0,A. Nader makes 3-pt jump shot from 26 ft (assist by K. Irving),,75,75
346,4,8:24.0,,M. Beasley makes 2-pt layup at rim (assist by F. Ntilikina),75,77
347,4,8:24.0,Boston full timeout,,75,77
348,4,8:08.0,A. Nader misses 2-pt layup at rim,,75,77
349,4,8:04.0,,Defensive rebound by K. O'Quinn,75,77
350,4,7:53.0,,M. Beasley makes 2-pt jump shot from 3 ft,75,79
351,4,7:37.0,D. Theis misses 2-pt hook shot from 4 ft (block by K. O'Quinn),,75,79
352,4,7:37.0,Offensive rebound by Team,,75,79
353,4,7:37.0,A. Horford enters the game for K. Irving,,75,79
354,4,7:37.0,J. Tatum enters the game for D. Theis,,75,79
355,4,7:37.0,M. Smart enters the game for A. Nader,,75,79
356,4,7:25.0,J. Tatum makes 2-pt jump shot from 19 ft,,77,79
357,4,7:14.0,,M. Beasley makes 3-pt jump shot from 25 ft,77,82
358,4,6:48.0,J. Tatum makes 2-pt jump shot from 21 ft,,79,82
359,4,6:29.0,,M. Beasley makes 2-pt jump shot from 13 ft,79,84
360,4,6:10.0,M. Smart misses 2-pt jump shot from 3 ft,,79,84
361,4,6:08.0,,Defensive rebound by M. Beasley,79,84
362,4,5:49.0,,M. Beasley misses 2-pt jump shot from 11 ft,79,84
363,4,5:49.0,,Offensive rebound by Team,79,84
364,4,5:49.0,K. Irving enters the game for S. Ojeleye,,79,84
365,4,5:40.0,,Shooting foul by M. Smart (drawn by M. Beasley),79,84
366,4,5:40.0,,M. Beasley makes free throw 1 of 2,79,85
367,4,5:40.0,,M. Beasley makes free throw 2 of 2,79,86
368,4,5:23.0,Personal foul by D. McDermott (drawn by A. Horford),,79,86
369,4,5:23.0,A. Baynes enters the game for T. Rozier,,79,86
370,4,5:11.0,A. Horford misses 2-pt jump shot from 11 ft,,79,86
371,4,5:11.0,,Defensive rebound by Team,79,86
372,4,5:11.0,Loose ball foul by A. Baynes (drawn by K. O'Quinn),,79,86
373,4,4:51.0,,K. O'Quinn makes 2-pt jump shot from 16 ft,79,88
374,4,4:39.0,K. Irving makes 2-pt jump shot from 16 ft,,81,88
375,4,4:24.0,,Shooting foul by A. Baynes (drawn by K. O'Quinn),81,88
376,4,4:24.0,T. Rozier enters the game for A. Baynes,,81,88
377,4,4:24.0,,K. O'Quinn makes free throw 1 of 2,81,89
378,4,4:24.0,,K. O'Quinn misses free throw 2 of 2,81,89
379,4,4:21.0,Defensive rebound by J. Tatum,,81,89
380,4,4:11.0,K. Irving misses 2-pt jump shot from 15 ft,,81,89
381,4,4:09.0,,Defensive rebound by M. Beasley,81,89
382,4,4:00.0,,New York full timeout,81,89
383,4,4:00.0,D. Theis enters the game for T. Rozier,,81,89
384,4,3:55.0,,M. Beasley makes 2-pt jump shot from 8 ft,81,91
385,4,3:45.0,K. Irving makes 2-pt jump shot from 5 ft,,83,91
386,4,3:29.0,,F. Ntilikina makes 3-pt jump shot from 25 ft,83,94
387,4,3:11.0,J. Tatum misses 3-pt jump shot from 22 ft,,83,94
