,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
32,1,7:03.0,D. Gallinari misses 3-pt jump shot from 22 ft,,11,17
33,1,6:59.0,,Defensive rebound by D. Green,11,17
34,1,6:42.0,,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),11,19
35,1,6:42.0,LA Clippers full timeout,,11,19
36,1,6:21.0,T. Harris makes 2-pt jump shot from 11 ft (assist by D. Gallinari),,13,19
37,1,6:02.0,,K. Durant makes 2-pt dunk from 3 ft,13,21
38,1,5:53.0,M. Teodosić misses 2-pt jump shot from 15 ft,,13,21
39,1,5:47.0,,Defensive rebound by D. Green,13,21
40,1,5:31.0,,J. McGee makes 2-pt dunk from 1 ft (assist by K. Durant),13,23
41,1,5:07.0,Turnover by D. Jordan (bad pass; steal by D. Green),,13,23
42,1,4:53.0,,Turnover by S. Curry (bad pass; steal by D. Jordan),13,23
43,1,4:48.0,D. Gallinari misses 3-pt jump shot from 26 ft,,13,23
44,1,4:43.0,,Defensive rebound by J. McGee,13,23
45,1,4:38.0,,Turnover by K. Thompson (bad pass),13,23
46,1,4:38.0,,Z. Pachulia enters the game for D. Green,13,23
47,1,4:38.0,,A. Iguodala enters the game for J. McGee,13,23
48,1,4:38.0,T. Wallace enters the game for D. Gallinari,,13,23
49,1,4:38.0,L. Williams enters the game for M. Teodosić,,13,23
50,1,4:26.0,Shooting foul by K. Thompson (drawn by T. Harris),,13,23
51,1,4:26.0,T. Harris makes free throw 1 of 2,,14,23
52,1,4:26.0,T. Harris makes free throw 2 of 2,,15,23
53,1,4:17.0,,Turnover by K. Durant (bad pass; steal by T. Harris),15,23
54,1,4:06.0,T. Wallace makes 2-pt hook shot from 6 ft (assist by A. Rivers),,17,23
55,1,4:06.0,,Golden State full timeout,17,23
56,1,4:06.0,,N. Young enters the game for K. Thompson,17,23
57,1,3:49.0,,K. Durant makes 2-pt jump shot from 11 ft (assist by S. Curry),17,25
58,1,3:28.0,Turnover by D. Jordan (traveling),,17,25
59,1,3:09.0,,S. Curry misses 2-pt jump shot from 17 ft,17,25
60,1,3:05.0,Defensive rebound by L. Williams,,17,25
61,1,2:58.0,Personal foul by S. Curry (drawn by L. Williams),,17,25
62,1,2:58.0,M. Teodosić enters the game for A. Rivers,,17,25
63,1,2:52.0,L. Williams makes 2-pt layup from 6 ft,,19,25
64,1,2:41.0,,S. Curry misses 2-pt jump shot from 20 ft,19,25
65,1,2:36.0,Defensive rebound by T. Harris,,19,25
66,1,2:25.0,T. Wallace misses 3-pt jump shot from 25 ft,,19,25
67,1,2:23.0,Offensive rebound by D. Jordan,,19,25
68,1,2:18.0,T. Wallace makes 2-pt layup from 2 ft (assist by D. Jordan),,21,25
69,1,2:05.0,,Shooting foul by T. Wallace (drawn by Z. Pachulia),21,25
70,1,2:05.0,,Z. Pachulia makes free throw 1 of 2,21,26
71,1,2:05.0,,D. Green enters the game for K. Durant,21,26
72,1,2:05.0,M. Harrell enters the game for D. Jordan,,21,26
73,1,2:05.0,,Z. Pachulia makes free throw 2 of 2,21,27
74,1,1:54.0,M. Harrell makes 2-pt layup at rim (assist by L. Williams),,23,27
75,1,1:42.0,,Shooting foul by M. Teodosić (drawn by Z. Pachulia),23,27
76,1,1:42.0,,Z. Pachulia makes free throw 1 of 2,23,28
77,1,1:42.0,,Z. Pachulia makes free throw 2 of 2,23,29
78,1,1:26.0,M. Teodosić misses 3-pt jump shot from 27 ft,,23,29
79,1,1:23.0,Offensive rebound by T. Wallace,,23,29
80,1,1:14.0,M. Harrell misses 2-pt layup from 2 ft,,23,29
81,1,1:11.0,,Defensive rebound by A. Iguodala,23,29
82,1,1:11.0,,Personal foul by L. Williams (drawn by A. Iguodala),23,29
83,1,1:11.0,,A. Iguodala misses free throw 1 of 2,23,29
84,1,1:11.0,,Offensive rebound by Team,23,29
85,1,1:11.0,,D. West enters the game for Z. Pachulia,23,29
86,1,1:11.0,S. Dekker enters the game for T. Harris,,23,29
87,1,1:11.0,,A. Iguodala misses free throw 2 of 2,23,29
88,1,1:08.0,Defensive rebound by S. Dekker,,23,29
89,1,0:49.0,T. Wallace misses 2-pt layup from 2 ft,,23,29
90,1,0:46.0,,Defensive rebound by D. Green,23,29
91,1,0:45.0,,S. Curry misses 3-pt jump shot from 29 ft,23,29
92,1,0:40.0,Defensive rebound by M. Harrell,,23,29
93,1,0:30.0,M. Teodosić misses 3-pt jump shot from 25 ft,,23,29
94,1,0:25.0,,Defensive rebound by D. West,23,29
95,1,0:08.0,,Personal foul by S. Dekker (drawn by S. Curry),23,29
96,1,0:08.0,,S. Curry makes free throw 1 of 2,23,30
97,1,0:08.0,,S. Livingston enters the game for D. West,23,30
98,1,0:08.0,A. Rivers enters the game for S. Dekker,,23,30
99,1,0:08.0,,S. Curry makes free throw 2 of 2,23,31
100,1,0:03.0,Turnover by L. Williams (bad pass),,23,31
101,1,0:01.0,,S. Curry makes 3-pt jump shot from 37 ft,23,34
102,2,11:47.0,,D. Green makes 2-pt dunk from 1 ft (assist by D. West),23,36
103,2,11:32.0,S. Dekker makes 2-pt dunk at rim (assist by L. Williams),,25,36
104,2,11:14.0,,K. Thompson makes 2-pt jump shot from 20 ft (assist by D. West),25,38
105,2,11:01.0,L. Williams misses 2-pt layup from 8 ft (block by A. Iguodala),,25,38
106,2,10:57.0,,Defensive rebound by S. Livingston,25,38
107,2,10:54.0,,D. West makes 2-pt layup from 2 ft (assist by S. Livingston),25,40
108,2,10:43.0,M. Teodosić makes 3-pt jump shot from 26 ft (assist by L. Williams),,28,40
109,2,10:24.0,,D. West makes 2-pt jump shot from 14 ft,28,42
110,2,10:09.0,Turnover by M. Teodosić (bad pass; steal by A. Iguodala),,28,42
111,2,10:05.0,,K. Thompson makes 2-pt dunk at rim (assist by A. Iguodala),28,44
112,2,9:53.0,L. Williams misses 3-pt jump shot from 25 ft,,28,44
113,2,9:49.0,,Defensive rebound by S. Livingston,28,44
114,2,9:45.0,,S. Livingston makes 2-pt jump shot from 19 ft,28,46
115,2,9:42.0,LA Clippers full timeout,,28,46
116,2,9:42.0,D. Gallinari enters the game for T. Wallace,,28,46
117,2,9:42.0,A. Rivers enters the game for S. Dekker,,28,46
118,2,9:29.0,M. Teodosić makes 3-pt jump shot from 24 ft (assist by D. Gallinari),,31,46
119,2,9:11.0,,Turnover by D. West (bad pass),31,46
120,2,8:57.0,D. Gallinari makes 2-pt jump shot from 22 ft,,33,46
121,2,8:41.0,,K. Thompson makes 2-pt jump shot from 22 ft (assist by D. Green),33,48
122,2,8:25.0,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),,35,48
123,2,8:11.0,,Turnover by A. Iguodala (bad pass),35,48
124,2,8:11.0,,K. Durant enters the game for A. Iguodala,35,48
125,2,8:11.0,,N. Young enters the game for D. Green,35,48
126,2,8:04.0,L. Williams misses 2-pt jump shot from 10 ft (block by D. West),,35,48
127,2,8:02.0,Offensive rebound by Team,,35,48
128,2,7:58.0,D. Gallinari misses 2-pt jump shot from 7 ft (block by S. Livingston),,35,48
129,2,7:53.0,,Defensive rebound by S. Livingston,35,48
130,2,7:42.0,,S. Livingston misses 2-pt jump shot from 7 ft,35,48
131,2,7:37.0,Defensive rebound by A. Rivers,,35,48
132,2,7:35.0,Shooting foul by K. Durant (drawn by D. Gallinari),,35,48
133,2,7:35.0,D. Gallinari makes free throw 1 of 2,,36,48
134,2,7:35.0,T. Harris enters the game for M. Teodosić,,36,48
135,2,7:35.0,D. Gallinari makes free throw 2 of 2,,37,48
136,2,7:23.0,,K. Thompson makes 2-pt jump shot from 10 ft,37,50
137,2,7:13.0,M. Harrell makes 2-pt layup from 1 ft (assist by A. Rivers),,39,50
138,2,7:05.0,,Shooting foul by A. Rivers (drawn by K. Thompson),39,50
139,2,7:05.0,,K. Thompson misses free throw 1 of 2,39,50
140,2,7:05.0,,Offensive rebound by Team,39,50
141,2,7:05.0,,K. Thompson makes free throw 2 of 2,39,51
142,2,6:54.0,Def 3 sec tech foul by D. West,,39,51
143,2,6:54.0,L. Williams makes technical free throw,,40,51
144,2,6:48.0,Turnover by D. Gallinari (bad pass; steal by S. Livingston),,40,51
145,2,6:43.0,,Shooting foul by M. Harrell (drawn by K. Durant),40,51
146,2,6:43.0,,K. Durant makes free throw 1 of 2,40,52
147,2,6:43.0,D. Jordan enters the game for M. Harrell,,40,52
148,2,6:43.0,,K. Durant misses free throw 2 of 2,40,52
149,2,6:40.0,Defensive rebound by D. Jordan,,40,52
150,2,6:27.0,T. Harris misses 2-pt jump shot from 8 ft,,40,52
151,2,6:20.0,,Defensive rebound by K. Durant,40,52
152,2,6:18.0,,Shooting foul by T. Harris (drawn by K. Durant),40,52
153,2,6:18.0,,K. Durant makes free throw 1 of 2,40,53
154,2,6:18.0,,S. Curry enters the game for D. West,40,53
155,2,6:18.0,,D. Green enters the game for K. Thompson,40,53
156,2,6:18.0,,K. Durant makes free throw 2 of 2,40,54
157,2,6:03.0,D. Gallinari misses 2-pt jump shot from 21 ft,,40,54
158,2,5:59.0,,Defensive rebound by N. Young,40,54
159,2,5:57.0,,N. Young makes 3-pt jump shot from 27 ft (assist by S. Curry),40,57
160,2,5:45.0,Shooting foul by S. Livingston (drawn by L. Williams),,40,57
161,2,5:45.0,L. Williams makes free throw 1 of 2,,41,57
162,2,5:45.0,L. Williams makes free throw 2 of 2,,42,57
163,2,5:36.0,,Golden State full timeout,42,57
164,2,5:30.0,,Turnover by S. Curry (bad pass; steal by L. Williams),42,57
165,2,5:24.0,Personal foul by S. Livingston (drawn by L. Williams),,42,57
166,2,5:10.0,Personal foul by D. Green (drawn by T. Harris),,42,57
167,2,4:58.0,A. Rivers makes 2-pt layup from 2 ft,,44,57
168,2,4:50.0,,K. Durant misses 2-pt jump shot from 14 ft,44,57
169,2,4:46.0,Defensive rebound by T. Harris,,44,57
170,2,4:40.0,D. Gallinari makes 2-pt jump shot from 20 ft (assist by L. Williams),,46,57
171,2,4:30.0,,Turnover by D. Green (lost ball; steal by A. Rivers),46,57
172,2,4:24.0,A. Rivers makes 2-pt layup from 1 ft,,48,57
173,2,4:22.0,,Golden State full timeout,48,57
174,2,4:22.0,,A. Iguodala enters the game for N. Young,48,57
175,2,4:22.0,,K. Thompson enters the game for S. Livingston,48,57
176,2,4:05.0,,K. Durant misses 2-pt jump shot from 19 ft,48,57
177,2,4:01.0,Defensive rebound by D. Jordan,,48,57
178,2,3:56.0,Shooting foul by S. Curry (drawn by A. Rivers),,48,57
179,2,3:56.0,A. Rivers misses free throw 1 of 2,,48,57
180,2,3:56.0,Offensive rebound by Team,,48,57
181,2,3:56.0,A. Rivers makes free throw 2 of 2,,49,57
182,2,3:46.0,,K. Durant makes 2-pt dunk from 2 ft,49,59
183,2,3:29.0,A. Rivers makes 3-pt jump shot from 27 ft,,52,59
184,2,3:10.0,,Shooting foul by A. Rivers (drawn by K. Durant),52,59
185,2,3:10.0,,K. Durant makes free throw 1 of 2,52,60
186,2,3:10.0,,K. Durant misses free throw 2 of 2,52,60
187,2,3:07.0,Defensive rebound by D. Jordan,,52,60
188,2,2:57.0,L. Williams misses 2-pt layup from 10 ft,,52,60
189,2,2:54.0,,Defensive rebound by S. Curry,52,60
190,2,2:50.0,,K. Thompson misses 3-pt jump shot from 23 ft,52,60
191,2,2:45.0,,Offensive rebound by D. Green,52,60
192,2,2:37.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),52,63
193,2,2:28.0,Personal foul by A. Iguodala (drawn by A. Rivers),,52,63
194,2,2:28.0,A. Rivers misses free throw 1 of 2,,52,63
195,2,2:28.0,Offensive rebound by Team,,52,63
196,2,2:28.0,A. Rivers misses free throw 2 of 2,,52,63
197,2,2:25.0,Offensive rebound by Team,,52,63
198,2,2:23.0,T. Harris misses 2-pt jump shot from 18 ft,,52,63
199,2,2:20.0,Offensive rebound by D. Gallinari,,52,63
200,2,2:20.0,Shooting foul by D. Green (drawn by D. Gallinari),,52,63
201,2,2:20.0,D. Gallinari misses free throw 1 of 2,,52,63
202,2,2:20.0,Offensive rebound by Team,,52,63
203,2,2:20.0,T. Wallace enters the game for A. Rivers,,52,63
204,2,2:20.0,D. Gallinari makes free throw 2 of 2,,53,63
205,2,2:00.0,,Turnover by K. Thompson (bad pass; steal by D. Jordan),53,63
206,2,1:41.0,Turnover by T. Harris (lost ball; steal by S. Curry),,53,63
207,2,1:41.0,,Personal foul by T. Harris (drawn by S. Curry),53,63
208,2,1:41.0,,S. Curry makes free throw 1 of 2,53,64
209,2,1:41.0,A. Rivers enters the game for T. Wallace,,53,64
210,2,1:41.0,,S. Curry makes free throw 2 of 2,53,65
211,2,1:19.0,L. Williams misses 3-pt jump shot from 26 ft,,53,65
212,2,1:17.0,Offensive rebound by Team,,53,65
213,2,1:17.0,Turnover by Team (shot clock),,53,65
214,2,1:17.0,T. Wallace enters the game for L. Williams,,53,65
215,2,1:07.0,,A. Iguodala makes 2-pt dunk from 1 ft (assist by S. Curry),53,67
216,2,0:53.0,Personal foul by K. Durant (drawn by D. Jordan),,53,67
217,2,0:53.0,D. Jordan makes free throw 1 of 2,,54,67
218,2,0:53.0,D. Jordan makes free throw 2 of 2,,55,67
219,2,0:42.0,,K. Durant misses 3-pt jump shot from 26 ft,55,67
220,2,0:37.0,Defensive rebound by A. Rivers,,55,67
221,2,0:27.0,T. Harris misses 2-pt layup from 6 ft (block by K. Durant),,55,67
222,2,0:22.0,,Defensive rebound by S. Curry,55,67
223,2,0:07.0,,S. Curry makes 3-pt jump shot from 26 ft,55,70
224,2,0:01.0,D. Gallinari makes 3-pt jump shot from 42 ft (assist by A. Rivers),,58,70
225,3,11:47.0,,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),58,72
226,3,11:32.0,D. Gallinari misses 2-pt jump shot from 14 ft,,58,72
227,3,11:26.0,Offensive rebound by D. Jordan,,58,72
228,3,11:26.0,D. Jordan misses 2-pt layup at rim,,58,72
229,3,11:25.0,,Defensive rebound by J. McGee,58,72
230,3,11:20.0,,K. Thompson misses 3-pt jump shot from 25 ft,58,72
231,3,11:16.0,Defensive rebound by T. Harris,,58,72
232,3,11:07.0,T. Harris makes 2-pt jump shot from 10 ft,,60,72
233,3,10:43.0,,K. Thompson misses 2-pt layup from 4 ft (block by D. Jordan),60,72
234,3,10:43.0,,K. Thompson misses 2-pt layup from 4 ft (block by D. Jordan),60,72
235,3,10:42.0,,Offensive rebound by Team,60,72
236,3,10:42.0,,Offensive rebound by Team,60,72
237,3,10:39.0,,J. McGee makes 2-pt dunk from 1 ft (assist by S. Curry),60,74
238,3,10:22.0,T. Harris makes 2-pt jump shot from 15 ft (assist by D. Jordan),,62,74
239,3,9:59.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),62,76
240,3,9:51.0,Turnover by T. Harris (traveling),,62,76
241,3,9:35.0,,S. Curry makes 2-pt layup from 10 ft,62,78
242,3,9:18.0,Shooting foul by J. McGee (drawn by T. Wallace),,62,78
243,3,9:18.0,T. Wallace makes free throw 1 of 2,,63,78
244,3,9:18.0,T. Wallace makes free throw 2 of 2,,64,78
245,3,9:07.0,,Turnover by S. Curry (lost ball; steal by T. Wallace),64,78
246,3,9:01.0,D. Jordan makes 2-pt dunk from 1 ft (assist by T. Wallace),,66,78
247,3,8:39.0,,K. Durant misses 2-pt jump shot from 10 ft,66,78
248,3,8:39.0,Defensive rebound by T. Wallace,,66,78
249,3,8:29.0,D. Gallinari misses 3-pt jump shot from 27 ft,,66,78
250,3,8:26.0,,Defensive rebound by S. Curry,66,78
251,3,8:23.0,,S. Curry makes 2-pt layup from 1 ft,66,80
252,3,8:04.0,D. Gallinari makes 2-pt layup from 2 ft (assist by A. Rivers),,68,80
253,3,7:44.0,,D. Green misses 2-pt layup from 3 ft,68,80
254,3,7:40.0,Defensive rebound by D. Jordan,,68,80
255,3,7:39.0,Turnover by D. Jordan (bad pass; steal by S. Curry),,68,80
256,3,7:33.0,,S. Curry makes 3-pt jump shot from 25 ft,68,83
257,3,7:29.0,T. Wallace misses 2-pt layup from 11 ft,,68,83
258,3,7:25.0,,Defensive rebound by K. Durant,68,83
259,3,7:25.0,,Shooting foul by D. Jordan (drawn by D. Green),68,83
260,3,7:25.0,,D. Green misses free throw 1 of 2,68,83
261,3,7:25.0,,Offensive rebound by Team,68,83
262,3,7:25.0,,D. Green makes free throw 2 of 2,68,84
263,3,7:16.0,A. Rivers makes 3-pt jump shot from 28 ft (assist by T. Harris),,71,84
264,3,6:53.0,,K. Durant misses 2-pt jump shot from 9 ft,71,84
265,3,6:48.0,Defensive rebound by D. Gallinari,,71,84
266,3,6:35.0,T. Wallace misses 3-pt jump shot from 25 ft,,71,84
267,3,6:33.0,Offensive rebound by Team,,71,84
268,3,6:33.0,,Loose ball foul by J. McGee (drawn by D. Jordan),71,84
269,3,6:33.0,,Golden State full timeout,71,84
270,3,6:33.0,L. Williams enters the game for T. Wallace,,71,84
271,3,6:29.0,Turnover by T. Harris (bad pass),,71,84
272,3,6:14.0,,K. Thompson misses 2-pt jump shot from 23 ft,71,84
273,3,6:11.0,Defensive rebound by D. Jordan,,71,84
274,3,6:01.0,D. Gallinari misses 2-pt jump shot from 13 ft,,71,84
275,3,5:56.0,Offensive rebound by D. Jordan,,71,84
276,3,5:56.0,D. Jordan misses 2-pt layup at rim,,71,84
277,3,5:55.0,,Defensive rebound by J. McGee,71,84
278,3,5:42.0,,J. McGee misses 2-pt hook shot from 8 ft,71,84
279,3,5:39.0,Defensive rebound by D. Jordan,,71,84
280,3,5:35.0,Shooting foul by K. Thompson (drawn by D. Jordan),,71,84
281,3,5:35.0,D. Jordan makes free throw 1 of 2,,72,84
282,3,5:35.0,,Z. Pachulia enters the game for J. McGee,72,84
283,3,5:35.0,,A. Iguodala enters the game for D. Green,72,84
284,3,5:35.0,D. Jordan makes free throw 2 of 2,,73,84
285,3,5:25.0,,Turnover by S. Curry (lost ball; steal by D. Jordan),73,84
286,3,5:20.0,L. Williams misses 2-pt layup from 2 ft (block by K. Thompson),,73,84
287,3,5:16.0,,Defensive rebound by K. Thompson,73,84
288,3,5:14.0,,A. Iguodala makes 2-pt dunk at rim (assist by Z. Pachulia),73,86
289,3,5:03.0,L. Williams misses 3-pt jump shot from 26 ft,,73,86
290,3,5:01.0,Offensive rebound by D. Jordan,,73,86
291,3,5:01.0,Turnover by D. Jordan (bad pass),,73,86
292,3,4:38.0,,K. Thompson makes 2-pt layup from 2 ft (assist by K. Durant),73,88
293,3,4:15.0,T. Harris makes 2-pt hook shot from 5 ft,,75,88
294,3,4:04.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),75,90
295,3,3:55.0,D. Gallinari makes 2-pt layup from 2 ft (assist by L. Williams),,77,90
296,3,3:44.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),77,93
297,3,3:31.0,Personal foul by Z. Pachulia (drawn by D. Jordan),,77,93
298,3,3:31.0,,N. Young enters the game for K. Thompson,77,93
299,3,3:31.0,M. Harrell enters the game for D. Jordan,,77,93
300,3,3:31.0,M. Teodosić enters the game for D. Gallinari,,77,93
301,3,3:24.0,A. Rivers misses 3-pt jump shot from 26 ft,,77,93
302,3,3:22.0,,Defensive rebound by Team,77,93
303,3,3:12.0,,Turnover by K. Durant (lost ball; steal by M. Teodosić),77,93
304,3,3:08.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),,79,93
305,3,3:08.0,Shooting foul by Z. Pachulia (drawn by M. Harrell),,79,93
306,3,3:08.0,M. Harrell makes free throw 1 of 1,,80,93
307,3,2:56.0,,S. Curry misses 3-pt jump shot from 25 ft,80,93
308,3,2:53.0,Defensive rebound by A. Rivers,,80,93
309,3,2:51.0,,Offensive charge foul by L. Williams (drawn by A. Iguodala),80,93
310,3,2:51.0,Turnover by L. Williams (offensive foul),,80,93
311,3,2:51.0,LA Clippers full timeout,,80,93
312,3,2:37.0,,K. Durant makes 3-pt jump shot from 26 ft,80,96
313,3,2:16.0,T. Harris makes 3-pt jump shot from 26 ft (assist by A. Rivers),,83,96
314,3,2:05.0,,N. Young misses 3-pt jump shot from 25 ft,83,96
315,3,2:00.0,Defensive rebound by T. Harris,,83,96
316,3,1:55.0,L. Williams makes 2-pt jump shot from 11 ft (assist by T. Harris),,85,96
317,3,1:34.0,,D. Green enters the game for K. Durant,85,96
318,3,1:34.0,B. Marjanović enters the game for T. Harris,,85,96
319,3,1:34.0,,D. West enters the game for Z. Pachulia,85,96
320,3,1:31.0,,D. Green misses 3-pt jump shot from 25 ft,85,96
321,3,1:28.0,Defensive rebound by Team,,85,96
322,3,1:18.0,L. Williams makes 2-pt jump shot from 16 ft,,87,96
323,3,1:03.0,,Shooting foul by B. Marjanović (drawn by S. Curry),87,96
324,3,1:03.0,,S. Curry makes free throw 1 of 2,87,97
325,3,1:03.0,,S. Curry makes free throw 2 of 2,87,98
326,3,0:51.0,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),,89,98
327,3,0:36.0,,S. Curry makes 2-pt jump shot from 11 ft,89,100
328,3,0:29.0,Shooting foul by S. Curry (drawn by A. Rivers),,89,100
329,3,0:29.0,A. Rivers misses free throw 1 of 2,,89,100
330,3,0:29.0,Offensive rebound by Team,,89,100
331,3,0:29.0,W. Johnson enters the game for B. Marjanović,,89,100
332,3,0:29.0,A. Rivers makes free throw 2 of 2,,90,100
333,3,0:08.0,,Shooting foul by W. Johnson (drawn by S. Curry),90,100
334,3,0:08.0,,S. Curry makes free throw 1 of 2,90,101
335,3,0:08.0,,S. Livingston enters the game for D. West,90,101
336,3,0:08.0,,S. Curry makes free throw 2 of 2,90,102
337,3,0:00.0,L. Williams makes 2-pt jump shot from 11 ft,,92,102
338,4,11:48.0,Shooting foul by D. Green (drawn by D. Gallinari),,92,102
339,4,11:48.0,D. Gallinari makes free throw 1 of 2,,93,102
340,4,11:48.0,D. Gallinari misses free throw 2 of 2,,93,102
341,4,11:46.0,,Defensive rebound by D. West,93,102
342,4,11:31.0,,Shooting foul by T. Wallace (drawn by D. West),93,102
343,4,11:31.0,,D. West makes free throw 1 of 2,93,103
344,4,11:31.0,,D. West makes free throw 2 of 2,93,104
345,4,11:16.0,D. Gallinari misses 2-pt jump shot from 12 ft,,93,104
346,4,11:11.0,Offensive rebound by M. Harrell,,93,104
347,4,11:10.0,D. Gallinari misses 2-pt layup from 2 ft (block by A. Iguodala),,93,104
348,4,11:10.0,Offensive rebound by Team,,93,104
349,4,11:05.0,M. Teodosić misses 3-pt jump shot from 25 ft,,93,104
350,4,11:02.0,,Defensive rebound by K. Thompson,93,104
351,4,10:52.0,,D. Green misses 2-pt jump shot from 17 ft,93,104
352,4,10:48.0,Defensive rebound by T. Wallace,,93,104
353,4,10:46.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,95,104
354,4,10:29.0,,Turnover by D. West (bad pass),95,104
355,4,10:12.0,T. Wallace makes 2-pt layup from 1 ft (assist by L. Williams),,97,104
356,4,9:56.0,,K. Thompson misses 2-pt jump shot from 20 ft,97,104
357,4,9:52.0,Defensive rebound by M. Harrell,,97,104
358,4,9:49.0,L. Williams makes 3-pt jump shot from 26 ft (assist by T. Wallace),,100,104
359,4,9:35.0,,Personal foul by M. Teodosić (drawn by D. West),100,104
360,4,9:35.0,,K. Durant enters the game for A. Iguodala,100,104
361,4,9:30.0,,K. Thompson misses 2-pt jump shot from 18 ft,100,104
362,4,9:27.0,Defensive rebound by M. Harrell,,100,104
363,4,9:27.0,Personal foul by K. Thompson (drawn by L. Williams),,100,104
364,4,9:20.0,L. Williams misses 2-pt jump shot from 11 ft,,100,104
365,4,9:16.0,,Defensive rebound by D. Green,100,104
366,4,9:14.0,,Turnover by S. Livingston (bad pass; steal by T. Wallace),100,104
367,4,9:07.0,M. Harrell makes 2-pt dunk from 1 ft (assist by T. Wallace),,102,104
368,4,8:44.0,,Shooting foul by M. Harrell (drawn by K. Durant),102,104
369,4,8:44.0,,K. Durant makes free throw 1 of 2,102,105
370,4,8:44.0,,K. Durant makes free throw 2 of 2,102,106
371,4,8:22.0,L. Williams misses 3-pt jump shot from 26 ft,,102,106
372,4,8:20.0,,Defensive rebound by D. Green,102,106
373,4,8:06.0,,K. Durant misses 2-pt jump shot from 11 ft,102,106
374,4,8:01.0,,Offensive rebound by D. West,102,106
375,4,7:55.0,,K. Durant misses 3-pt jump shot from 30 ft,102,106
376,4,7:51.0,Defensive rebound by M. Teodosić,,102,106
377,4,7:48.0,T. Wallace misses 2-pt layup from 4 ft (block by K. Durant),,102,106
378,4,7:48.0,,Defensive rebound by Team,102,106
379,4,7:34.0,,Shooting foul by T. Wallace (drawn by K. Durant),102,106
380,4,7:34.0,,K. Durant makes free throw 1 of 2,102,107
381,4,7:34.0,,N. Young enters the game for D. Green,102,107
382,4,7:34.0,,K. Durant makes free throw 2 of 2,102,108
383,4,7:26.0,Shooting foul by K. Thompson (drawn by L. Williams),,102,108
384,4,7:26.0,A. Rivers enters the game for M. Teodosić,,102,108
