,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHOENIX_ACTION,GOLDEN STATE_SCORE,PHOENIX_SCORE
126,2,9:48.0,D. Green misses free throw 1 of 2,,41,31
127,2,9:48.0,Offensive rebound by Team,,41,31
128,2,9:48.0,D. Green makes free throw 2 of 2,,42,31
129,2,9:30.0,,J. Dudley makes 3-pt jump shot from 24 ft (assist by D. Reed),42,34
130,2,9:21.0,S. Livingston makes 2-pt layup from 1 ft (assist by D. West),,44,34
131,2,9:21.0,Shooting foul by S. Harrison (drawn by S. Livingston),,44,34
132,2,9:21.0,S. Livingston makes free throw 1 of 1,,45,34
133,2,9:04.0,,S. Harrison misses 2-pt layup from 1 ft,45,34
134,2,9:02.0,Defensive rebound by Team,,45,34
135,2,9:02.0,,Loose ball foul by J. Dudley (drawn by D. Green),45,34
136,2,8:53.0,N. Young misses 2-pt jump shot from 18 ft,,45,34
137,2,8:50.0,,Defensive rebound by T. Daniels,45,34
138,2,8:46.0,,S. Harrison misses 2-pt layup at rim (block by D. Green),45,34
139,2,8:44.0,Defensive rebound by D. West,,45,34
140,2,8:39.0,Q. Cook makes 2-pt layup from 1 ft,,47,34
141,2,8:31.0,,Phoenix full timeout,47,34
142,2,8:31.0,,D. House enters the game for S. Harrison,47,34
143,2,8:31.0,,A. Len enters the game for T. Daniels,47,34
144,2,8:31.0,,T. Ulis enters the game for A. Peters,47,34
145,2,8:19.0,,D. Reed makes 3-pt jump shot from 27 ft (assist by A. Len),47,37
146,2,8:04.0,D. West misses 2-pt jump shot from 13 ft,,47,37
147,2,8:02.0,,Defensive rebound by J. Dudley,47,37
148,2,7:40.0,,D. House misses 3-pt jump shot from 25 ft,47,37
149,2,7:38.0,Defensive rebound by N. Young,,47,37
150,2,7:31.0,D. West misses 2-pt jump shot from 20 ft,,47,37
151,2,7:26.0,,Defensive rebound by D. Reed,47,37
152,2,7:22.0,,Shooting foul by Q. Cook (drawn by T. Ulis),47,37
153,2,7:22.0,,T. Ulis makes free throw 1 of 2,47,38
154,2,7:22.0,K. Looney enters the game for D. Green,,47,38
155,2,7:22.0,,T. Ulis makes free throw 2 of 2,47,39
156,2,7:10.0,S. Livingston misses 2-pt jump shot from 16 ft,,47,39
157,2,7:06.0,,Defensive rebound by D. House,47,39
158,2,7:01.0,,Turnover by T. Ulis (bad pass; steal by S. Livingston),47,39
159,2,6:45.0,Q. Cook misses 2-pt jump shot from 19 ft,,47,39
160,2,6:41.0,,Defensive rebound by J. Dudley,47,39
161,2,6:34.0,,Personal foul by S. Livingston (drawn by T. Ulis),47,39
162,2,6:34.0,K. Thompson enters the game for Q. Cook,,47,39
163,2,6:34.0,K. Durant enters the game for S. Livingston,,47,39
164,2,6:27.0,,Turnover by D. Reed (lost ball; steal by D. West),47,39
165,2,6:27.0,Personal foul by T. Ulis (drawn by K. Durant),,47,39
166,2,6:27.0,K. Durant makes free throw 1 of 2,,48,39
167,2,6:27.0,K. Durant misses free throw 2 of 2,,48,39
168,2,6:25.0,,Defensive rebound by A. Len,48,39
169,2,6:14.0,,Turnover by T. Ulis (bad pass; steal by K. Looney),48,39
170,2,6:09.0,Golden State full timeout,,48,39
171,2,6:09.0,,D. Bender enters the game for A. Len,48,39
172,2,6:09.0,,T. Daniels enters the game for D. Reed,48,39
173,2,6:00.0,Turnover by K. Thompson (bad pass; steal by J. Dudley),,48,39
174,2,5:55.0,,D. House misses 2-pt layup at rim,48,39
175,2,5:52.0,Defensive rebound by K. Durant,,48,39
176,2,5:35.0,K. Durant makes 3-pt jump shot from 26 ft (assist by D. West),,51,39
177,2,5:11.0,,J. Dudley makes 2-pt layup from 1 ft,51,41
178,2,4:53.0,Personal foul by D. House (drawn by K. Durant),,51,41
179,2,4:53.0,K. Durant makes free throw 1 of 2,,52,41
180,2,4:53.0,D. Jones enters the game for D. West,,52,41
181,2,4:53.0,K. Durant makes free throw 2 of 2,,53,41
182,2,4:42.0,,Turnover by T. Daniels (step out of bounds),53,41
183,2,4:24.0,K. Durant makes 2-pt layup from 1 ft,,55,41
184,2,4:13.0,,Personal block foul by D. Jones (drawn by D. House),55,41
185,2,4:13.0,,A. Len enters the game for J. Dudley,55,41
186,2,4:13.0,Q. Cook enters the game for N. Young,,55,41
187,2,4:10.0,,T. Ulis misses 2-pt layup from 2 ft (block by D. Jones),55,41
188,2,4:07.0,Defensive rebound by K. Looney,,55,41
189,2,3:59.0,Turnover by K. Durant (traveling),,55,41
190,2,3:52.0,,D. Bender misses 3-pt jump shot from 27 ft,55,41
191,2,3:51.0,,Offensive rebound by Team,55,41
192,2,3:51.0,Loose ball foul by D. Jones (drawn by A. Len),,55,41
193,2,3:45.0,,T. Daniels misses 2-pt jump shot from 19 ft,55,41
194,2,3:43.0,,Offensive rebound by Team,55,41
195,2,3:37.0,,A. Len misses 2-pt layup from 2 ft (block by K. Looney),55,41
196,2,3:34.0,Defensive rebound by K. Durant,,55,41
197,2,3:32.0,Q. Cook makes 2-pt layup from 1 ft (assist by K. Durant),,57,41
198,2,3:31.0,,Phoenix full timeout,57,41
199,2,3:21.0,,D. Bender misses 3-pt jump shot from 26 ft,57,41
200,2,3:18.0,Defensive rebound by Q. Cook,,57,41
201,2,3:03.0,Turnover by Q. Cook (bad pass),,57,41
202,2,2:47.0,,D. House misses 3-pt jump shot from 26 ft,57,41
203,2,2:43.0,Defensive rebound by Team,,57,41
204,2,2:32.0,K. Thompson makes 2-pt jump shot from 10 ft,,59,41
205,2,2:16.0,,Turnover by T. Daniels (bad pass; steal by K. Durant),59,41
206,2,2:00.0,K. Thompson misses 3-pt jump shot from 23 ft,,59,41
207,2,1:57.0,,Defensive rebound by A. Len,59,41
208,2,1:49.0,,A. Len makes 2-pt layup from 1 ft (assist by T. Ulis),59,43
209,2,1:49.0,,Shooting foul by D. Jones (drawn by A. Len),59,43
210,2,1:49.0,,S. Harrison enters the game for T. Daniels,59,43
211,2,1:49.0,D. Green enters the game for D. Jones,,59,43
212,2,1:49.0,,A. Len misses free throw 1 of 1,59,43
213,2,1:49.0,Defensive rebound by K. Looney,,59,43
214,2,1:29.0,K. Looney makes 2-pt layup from 1 ft (assist by D. Green),,61,43
215,2,1:14.0,,T. Ulis makes 2-pt jump shot from 10 ft,61,45
216,2,0:55.0,Q. Cook misses 2-pt jump shot from 10 ft,,61,45
217,2,0:52.0,,Defensive rebound by T. Ulis,61,45
218,2,0:46.0,,A. Len misses 2-pt hook shot from 3 ft,61,45
219,2,0:45.0,Defensive rebound by D. Green,,61,45
220,2,0:40.0,K. Thompson misses 3-pt jump shot from 29 ft,,61,45
221,2,0:37.0,,Defensive rebound by D. House,61,45
222,2,0:33.0,,D. House makes 2-pt layup from 2 ft,61,47
223,2,0:13.0,K. Durant makes 3-pt jump shot from 27 ft,,64,47
224,2,0:04.0,,T. Ulis makes 3-pt jump shot from 28 ft,64,50
225,2,0:00.0,D. Green misses 3-pt jump shot from 49 ft,,64,50
226,2,0:00.0,Offensive rebound by Team,,64,50
227,3,11:43.0,,D. House makes 3-pt jump shot from 25 ft (assist by S. Harrison),64,53
228,3,11:19.0,Q. Cook misses 2-pt jump shot from 8 ft,,64,53
229,3,11:19.0,,Defensive rebound by D. Bender,64,53
230,3,11:02.0,,A. Len makes 2-pt layup from 2 ft,64,55
231,3,10:51.0,Personal foul by D. House (drawn by Z. Pachulia),,64,55
232,3,10:45.0,K. Thompson misses 2-pt jump shot from 15 ft,,64,55
233,3,10:41.0,,Defensive rebound by D. House,64,55
234,3,10:25.0,,T. Ulis misses 2-pt jump shot from 18 ft,64,55
235,3,10:24.0,Defensive rebound by Z. Pachulia,,64,55
236,3,10:20.0,K. Thompson misses 2-pt jump shot from 21 ft,,64,55
237,3,10:18.0,,Defensive rebound by D. Bender,64,55
238,3,10:03.0,,A. Len misses 3-pt jump shot from 24 ft,64,55
239,3,10:00.0,Defensive rebound by Team,,64,55
240,3,9:50.0,K. Durant makes 2-pt jump shot from 13 ft,,66,55
241,3,9:35.0,,Turnover by D. Bender (bad pass),66,55
242,3,9:29.0,D. Green makes 2-pt jump shot from 18 ft,,68,55
243,3,9:09.0,,A. Len makes 2-pt jump shot from 13 ft (assist by S. Harrison),68,57
244,3,9:00.0,Z. Pachulia makes 2-pt jump shot from 13 ft (assist by D. Green),,70,57
245,3,8:50.0,,A. Len makes 2-pt layup from 1 ft (assist by T. Ulis),70,59
246,3,8:39.0,Shooting foul by D. Bender (drawn by D. Green),,70,59
247,3,8:39.0,D. Green makes free throw 1 of 2,,71,59
248,3,8:39.0,D. Green misses free throw 2 of 2,,71,59
249,3,8:37.0,,Defensive rebound by A. Len,71,59
250,3,8:18.0,,T. Ulis makes 2-pt jump shot from 11 ft,71,61
251,3,7:58.0,D. Green misses 3-pt jump shot from 26 ft,,71,61
252,3,7:56.0,Offensive rebound by Z. Pachulia,,71,61
253,3,7:51.0,K. Durant makes 2-pt jump shot from 19 ft,,73,61
254,3,7:33.0,,T. Ulis makes 2-pt jump shot from 13 ft (assist by D. House),73,63
255,3,7:25.0,K. Thompson misses 3-pt jump shot from 25 ft,,73,63
256,3,7:23.0,,Defensive rebound by Team,73,63
257,3,7:00.0,,T. Ulis misses 2-pt jump shot from 14 ft,73,63
258,3,7:00.0,,Offensive rebound by Team,73,63
259,3,7:00.0,,Turnover by Team (shot clock),73,63
260,3,7:00.0,,Phoenix full timeout,73,63
261,3,6:45.0,Shooting foul by A. Len (drawn by D. Green),,73,63
262,3,6:45.0,D. Green makes free throw 1 of 2,,74,63
263,3,6:45.0,D. Green makes free throw 2 of 2,,75,63
264,3,6:26.0,,Turnover by T. Ulis (bad pass; steal by Z. Pachulia),75,63
265,3,6:20.0,Q. Cook misses 3-pt jump shot from 27 ft,,75,63
266,3,6:18.0,,Defensive rebound by D. House,75,63
267,3,6:04.0,,Turnover by S. Harrison (step out of bounds),75,63
268,3,5:56.0,K. Durant misses 2-pt jump shot from 13 ft,,75,63
269,3,5:53.0,,Defensive rebound by A. Len,75,63
270,3,5:50.0,,Personal block foul by Q. Cook (drawn by T. Ulis),75,63
271,3,5:50.0,,J. Dudley enters the game for D. Bender,75,63
272,3,5:38.0,,Turnover by A. Len (bad pass; steal by D. Green),75,63
273,3,5:31.0,D. Green makes 3-pt jump shot from 26 ft,,78,63
274,3,5:11.0,,D. House makes 3-pt jump shot from 24 ft (assist by S. Harrison),78,66
275,3,4:54.0,K. Durant makes 2-pt jump shot from 18 ft,,80,66
276,3,4:34.0,,Turnover by T. Ulis (bad pass; steal by D. Green),80,66
277,3,4:34.0,Personal foul by T. Ulis (drawn by D. Green),,80,66
278,3,4:34.0,J. McGee enters the game for Z. Pachulia,,80,66
279,3,4:34.0,,D. Reed enters the game for S. Harrison,80,66
280,3,4:23.0,Shooting foul by J. Dudley (drawn by J. McGee),,80,66
281,3,4:23.0,J. McGee misses free throw 1 of 2,,80,66
282,3,4:23.0,Offensive rebound by Team,,80,66
283,3,4:23.0,K. Looney enters the game for D. Green,,80,66
284,3,4:23.0,J. McGee makes free throw 2 of 2,,81,66
285,3,4:06.0,,D. House misses 2-pt layup at rim (block by K. Looney),81,66
286,3,3:59.0,,Offensive rebound by A. Len,81,66
287,3,3:59.0,,A. Len makes 2-pt layup at rim,81,68
288,3,3:51.0,J. McGee makes 2-pt layup from 2 ft (assist by K. Durant),,83,68
289,3,3:40.0,,D. Reed misses 3-pt jump shot from 26 ft,83,68
290,3,3:39.0,Defensive rebound by Team,,83,68
291,3,3:30.0,J. McGee makes 2-pt layup at rim (assist by K. Durant),,85,68
292,3,3:05.0,,J. Dudley makes 2-pt jump shot from 20 ft (assist by D. House),85,70
293,3,3:04.0,Golden State full timeout,,85,70
294,3,3:04.0,,S. Harrison enters the game for T. Ulis,85,70
295,3,3:04.0,,D. Bender enters the game for A. Len,85,70
296,3,3:04.0,S. Livingston enters the game for K. Thompson,,85,70
297,3,2:45.0,S. Livingston makes 2-pt jump shot from 11 ft,,87,70
298,3,2:24.0,,S. Harrison misses 2-pt layup from 1 ft,87,70
299,3,2:21.0,Defensive rebound by K. Looney,,87,70
300,3,2:09.0,Q. Cook misses 3-pt jump shot from 26 ft,,87,70
301,3,2:07.0,,Defensive rebound by D. Reed,87,70
302,3,1:58.0,,D. Bender misses 2-pt jump shot from 21 ft (block by K. Looney),87,70
303,3,1:53.0,Defensive rebound by Q. Cook,,87,70
304,3,1:41.0,J. McGee makes 2-pt dunk from 1 ft (assist by K. Durant),,89,70
305,3,1:41.0,Shooting foul by J. Dudley (drawn by J. McGee),,89,70
306,3,1:41.0,J. McGee misses free throw 1 of 1,,89,70
307,3,1:41.0,,Defensive rebound by D. Bender,89,70
308,3,1:26.0,,J. Dudley misses 3-pt jump shot from 26 ft,89,70
309,3,1:22.0,Defensive rebound by S. Livingston,,89,70
310,3,1:12.0,J. McGee makes 2-pt jump shot from 5 ft,,91,70
311,3,1:00.0,,D. House misses 3-pt jump shot from 25 ft,91,70
312,3,0:57.0,Defensive rebound by J. McGee,,91,70
313,3,0:41.0,S. Livingston misses 2-pt jump shot from 15 ft,,91,70
314,3,0:38.0,Offensive rebound by K. Looney,,91,70
315,3,0:36.0,Turnover by K. Looney (bad pass; steal by S. Harrison),,91,70
316,3,0:31.0,,Shooting foul by K. Durant (drawn by D. Reed),91,70
317,3,0:31.0,,D. Reed makes free throw 1 of 2,91,71
318,3,0:31.0,N. Young enters the game for J. McGee,,91,71
319,3,0:31.0,,D. Reed makes free throw 2 of 2,91,72
320,3,0:12.0,K. Durant misses 2-pt jump shot from 21 ft,,91,72
321,3,0:12.0,,Defensive rebound by D. Reed,91,72
322,4,11:46.0,D. West misses 2-pt jump shot from 5 ft,,91,72
323,4,11:45.0,,Defensive rebound by Team,91,72
324,4,11:45.0,Loose ball foul by D. West (drawn by D. House),,91,72
325,4,11:32.0,,Personal foul by N. Young (drawn by D. Reed),91,72
326,4,11:23.0,,D. Reed makes 2-pt hook shot from 8 ft,91,74
327,4,11:03.0,D. West makes 2-pt dunk at rim (assist by K. Thompson),,93,74
328,4,10:39.0,,D. Bender makes 2-pt layup at rim (assist by D. Reed),93,76
329,4,10:27.0,K. Thompson misses 3-pt jump shot from 25 ft,,93,76
330,4,10:24.0,,Defensive rebound by D. Bender,93,76
331,4,10:10.0,,D. House makes 2-pt dunk from 1 ft (assist by S. Harrison),93,78
332,4,9:53.0,N. Young misses 2-pt jump shot from 18 ft,,93,78
333,4,9:50.0,,Defensive rebound by D. House,93,78
334,4,9:37.0,,J. Dudley makes 2-pt jump shot from 7 ft,93,80
335,4,9:33.0,Personal take foul by J. Dudley (drawn by D. Green),,93,80
336,4,9:21.0,D. Green misses 3-pt jump shot from 29 ft,,93,80
337,4,9:18.0,,Defensive rebound by D. Bender,93,80
338,4,8:58.0,,D. Reed misses 2-pt jump shot from 19 ft,93,80
339,4,8:56.0,Defensive rebound by N. Young,,93,80
340,4,8:50.0,D. Green misses 2-pt layup at rim,,93,80
341,4,8:47.0,,Defensive rebound by Team,93,80
342,4,8:39.0,,D. Bender makes 3-pt jump shot from 24 ft (assist by S. Harrison),93,83
343,4,8:23.0,S. Livingston misses 2-pt jump shot from 14 ft,,93,83
344,4,8:23.0,,Defensive rebound by D. Bender,93,83
345,4,8:10.0,,S. Harrison misses 3-pt jump shot from 23 ft,93,83
346,4,8:10.0,,Offensive rebound by D. Bender,93,83
347,4,8:06.0,,D. Bender misses 2-pt layup at rim,93,83
348,4,8:04.0,Defensive rebound by Team,,93,83
349,4,7:46.0,K. Thompson makes 2-pt jump shot from 17 ft (assist by D. West),,95,83
350,4,7:26.0,,Shooting foul by N. Young (drawn by J. Dudley),95,83
351,4,7:26.0,,J. Dudley misses free throw 1 of 2,95,83
352,4,7:26.0,,Offensive rebound by Team,95,83
353,4,7:26.0,,T. Ulis enters the game for S. Harrison,95,83
354,4,7:26.0,,J. Dudley misses free throw 2 of 2,95,83
355,4,7:24.0,Defensive rebound by D. Green,,95,83
356,4,7:11.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by N. Young),,98,83
357,4,6:57.0,,Turnover by D. Reed (traveling),98,83
358,4,6:57.0,,Phoenix full timeout,98,83
359,4,6:45.0,Turnover by D. Green (traveling),,98,83
360,4,6:36.0,,D. Reed misses 3-pt jump shot from 24 ft,98,83
361,4,6:33.0,Defensive rebound by K. Thompson,,98,83
362,4,6:27.0,S. Livingston makes 2-pt dunk at rim (assist by D. Green),,100,83
363,4,6:10.0,,D. Bender misses 3-pt jump shot from 26 ft,100,83
364,4,6:09.0,Defensive rebound by K. Thompson,,100,83
365,4,6:04.0,K. Thompson makes 3-pt jump shot from 29 ft,,103,83
366,4,5:38.0,,T. Ulis misses 3-pt jump shot from 27 ft,103,83
367,4,5:35.0,Defensive rebound by D. Green,,103,83
368,4,5:32.0,K. Thompson makes 2-pt layup from 2 ft (assist by D. West),,105,83
369,4,5:31.0,,Phoenix full timeout,105,83
370,4,5:31.0,,S. Harrison enters the game for D. Reed,105,83
371,4,5:31.0,D. Jones enters the game for D. West,,105,83
372,4,5:31.0,Q. Cook enters the game for D. Green,,105,83
373,4,5:31.0,J. Bell enters the game for S. Livingston,,105,83
374,4,5:18.0,,Turnover by S. Harrison (bad pass; steal by K. Thompson),105,83
375,4,5:05.0,K. Thompson misses 3-pt jump shot from 27 ft,,105,83
376,4,5:04.0,Offensive rebound by Team,,105,83
377,4,5:04.0,,Loose ball foul by D. Bender (drawn by D. Jones),105,83
378,4,5:04.0,K. Looney enters the game for K. Thompson,,105,83
379,4,5:04.0,,A. Peters enters the game for J. Dudley,105,83
380,4,4:59.0,N. Young makes 2-pt jump shot from 13 ft (assist by Q. Cook),,107,83
381,4,4:39.0,,Shooting foul by J. Bell (drawn by D. House),107,83
382,4,4:39.0,,D. House misses free throw 1 of 2,107,83
383,4,4:39.0,,Offensive rebound by Team,107,83
384,4,4:39.0,,D. House makes free throw 2 of 2,107,84
385,4,4:29.0,N. Young misses 2-pt jump shot from 19 ft,,107,84
386,4,4:25.0,,Defensive rebound by D. Bender,107,84
387,4,4:14.0,,D. House misses 3-pt jump shot from 22 ft,107,84
388,4,4:09.0,,Offensive rebound by D. Bender,107,84
389,4,4:05.0,,S. Harrison misses 2-pt layup from 4 ft,107,84
390,4,4:02.0,Defensive rebound by D. Jones,,107,84
391,4,3:56.0,K. Looney misses 3-pt jump shot from 27 ft,,107,84
392,4,3:54.0,,Defensive rebound by S. Harrison,107,84
393,4,3:45.0,,A. Peters makes 3-pt jump shot from 23 ft (assist by D. Bender),107,87
394,4,3:22.0,J. Bell misses 2-pt jump shot from 12 ft,,107,87
395,4,3:16.0,,Defensive rebound by D. Bender,107,87
396,4,3:12.0,,A. Peters makes 2-pt layup from 1 ft (assist by T. Ulis),107,89
