,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DETROIT_ACTION,SACRAMENTO_SCORE,DETROIT_SCORE
28,1,8:01.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by R. Jackson),8,18
29,1,7:43.0,B. Bogdanović makes 2-pt jump shot from 6 ft,,10,18
30,1,7:29.0,,A. Bradley makes 2-pt jump shot from 19 ft (assist by A. Drummond),10,20
31,1,7:11.0,G. Temple makes 2-pt jump shot from 19 ft (assist by W. Cauley-Stein),,12,20
32,1,6:37.0,,R. Jackson misses 2-pt jump shot from 14 ft,12,20
33,1,6:34.0,Defensive rebound by W. Cauley-Stein,,12,20
34,1,6:24.0,B. Bogdanović makes 2-pt layup at rim,,14,20
35,1,6:09.0,,A. Bradley makes 2-pt jump shot from 20 ft (assist by S. Johnson),14,22
36,1,5:57.0,Turnover by D. Fox (lost ball; steal by A. Bradley),,14,22
37,1,5:52.0,,Turnover by A. Bradley (lost ball; steal by G. Temple),14,22
38,1,5:47.0,J. Jackson enters the game for W. Cauley-Stein,,14,22
39,1,5:37.0,Offensive foul by Z. Randolph (drawn by S. Johnson),,14,22
40,1,5:37.0,Turnover by Z. Randolph (offensive foul),,14,22
41,1,5:27.0,,R. Jackson misses 3-pt jump shot from 26 ft,14,22
42,1,5:25.0,Defensive rebound by G. Temple,,14,22
43,1,5:17.0,Z. Randolph makes 3-pt jump shot from 26 ft (assist by G. Temple),,17,22
44,1,5:08.0,,Detroit full timeout,17,22
45,1,4:55.0,,Shooting foul by J. Jackson (drawn by T. Harris),17,22
46,1,4:55.0,,T. Harris makes free throw 1 of 2,17,23
47,1,4:55.0,,T. Harris makes free throw 2 of 2,17,24
48,1,4:38.0,D. Fox misses 3-pt jump shot from 23 ft,,17,24
49,1,4:36.0,,Defensive rebound by A. Drummond,17,24
50,1,4:30.0,,R. Jackson misses 2-pt layup from 3 ft,17,24
51,1,4:26.0,Defensive rebound by Z. Randolph,,17,24
52,1,4:22.0,J. Jackson misses 3-pt jump shot from 23 ft,,17,24
53,1,4:20.0,,Defensive rebound by A. Drummond,17,24
54,1,4:05.0,,T. Harris misses 2-pt layup from 3 ft,17,24
55,1,4:03.0,Defensive rebound by J. Jackson,,17,24
56,1,3:55.0,Z. Randolph makes 2-pt jump shot from 17 ft,,19,24
57,1,3:43.0,,A. Bradley makes 3-pt jump shot from 27 ft (assist by R. Jackson),19,27
58,1,3:28.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,22,27
59,1,3:16.0,,Personal foul by D. Fox (drawn by R. Jackson),22,27
60,1,3:16.0,,I. Smith enters the game for R. Jackson,22,27
61,1,3:16.0,F. Mason enters the game for D. Fox,,22,27
62,1,3:16.0,B. Hield enters the game for G. Temple,,22,27
63,1,3:16.0,,Offensive foul by A. Drummond (drawn by F. Mason),22,27
64,1,3:16.0,,Turnover by A. Drummond (offensive foul),22,27
65,1,3:01.0,Personal foul by A. Drummond (drawn by Z. Randolph),,22,27
66,1,3:01.0,,Turnover by A. Drummond (turnover),22,27
67,1,3:01.0,,E. Moreland enters the game for A. Drummond,22,27
68,1,2:49.0,B. Hield makes 2-pt hook shot from 3 ft (assist by Z. Randolph),,24,27
69,1,2:30.0,,Personal foul by B. Hield (drawn by E. Moreland),24,27
70,1,2:30.0,K. Koufos enters the game for Z. Randolph,,24,27
71,1,2:21.0,,I. Smith misses 2-pt layup from 2 ft,24,27
72,1,2:10.0,,Offensive rebound by A. Bradley,24,27
73,1,2:10.0,,A. Bradley makes 2-pt dunk at rim,24,29
74,1,2:01.0,B. Hield misses 2-pt layup from 5 ft,,24,29
75,1,2:01.0,,Defensive rebound by Team,24,29
76,1,2:01.0,,R. Bullock enters the game for S. Johnson,24,29
77,1,1:46.0,,A. Bradley misses 2-pt jump shot from 21 ft,24,29
78,1,1:43.0,Defensive rebound by J. Jackson,,24,29
79,1,1:27.0,B. Bogdanović makes 2-pt jump shot from 14 ft,,26,29
80,1,1:08.0,,I. Smith misses 2-pt jump shot from 20 ft,26,29
81,1,1:05.0,Defensive rebound by B. Hield,,26,29
82,1,0:52.0,J. Jackson misses 3-pt jump shot from 23 ft,,26,29
83,1,0:51.0,,Defensive rebound by Team,26,29
84,1,0:51.0,S. Labissière enters the game for B. Bogdanović,,26,29
85,1,0:40.0,,T. Harris misses 2-pt jump shot from 14 ft,26,29
86,1,0:36.0,Defensive rebound by K. Koufos,,26,29
87,1,0:17.0,S. Labissière misses 2-pt jump shot from 15 ft,,26,29
88,1,0:14.0,,Defensive rebound by E. Moreland,26,29
89,1,0:00.0,,I. Smith misses 2-pt jump shot from 15 ft,26,29
90,1,0:00.0,,Offensive rebound by Team,26,29
91,2,11:49.0,Turnover by F. Mason (turnover),,26,29
92,2,11:30.0,,R. Bullock misses 2-pt jump shot from 13 ft,26,29
93,2,11:28.0,Defensive rebound by B. Hield,,26,29
94,2,11:24.0,,Violation by E. Moreland (kicked ball),26,29
95,2,11:23.0,Personal foul by I. Smith (drawn by F. Mason),,26,29
96,2,11:14.0,B. Hield misses 2-pt jump shot from 20 ft,,26,29
97,2,11:13.0,,Defensive rebound by Team,26,29
98,2,11:13.0,Loose ball foul by K. Koufos (drawn by A. Tolliver),,26,29
99,2,10:55.0,,L. Galloway makes 2-pt layup from 6 ft (assist by E. Moreland),26,31
100,2,10:46.0,Turnover by F. Mason (bad pass),,26,31
101,2,10:33.0,,R. Bullock misses 2-pt layup from 1 ft,26,31
102,2,10:33.0,Defensive rebound by S. Labissière,,26,31
103,2,10:33.0,Personal foul by E. Moreland (drawn by S. Labissière),,26,31
104,2,10:22.0,K. Koufos misses 2-pt layup from 5 ft,,26,31
105,2,10:18.0,,Defensive rebound by A. Tolliver,26,31
106,2,10:12.0,,A. Tolliver misses 3-pt jump shot from 25 ft,26,31
107,2,10:11.0,,Offensive rebound by Team,26,31
108,2,10:11.0,,Personal foul by K. Koufos (drawn by I. Smith),26,31
109,2,9:51.0,,A. Tolliver makes 2-pt layup at rim (assist by L. Galloway),26,33
110,2,9:44.0,Personal foul by E. Moreland (drawn by F. Mason),,26,33
111,2,9:44.0,Sacramento full timeout,,26,33
112,2,9:44.0,M. Richardson enters the game for J. Jackson,,26,33
113,2,9:30.0,Turnover by S. Labissière (lost ball; steal by A. Tolliver),,26,33
114,2,9:22.0,,I. Smith makes 2-pt layup from 2 ft,26,35
115,2,9:15.0,B. Hield makes 2-pt layup from 1 ft (assist by F. Mason),,28,35
116,2,9:07.0,,Personal foul by S. Labissière (drawn by A. Tolliver),28,35
117,2,8:51.0,,E. Moreland misses 2-pt jump shot from 3 ft,28,35
118,2,8:51.0,,Offensive rebound by A. Tolliver,28,35
119,2,8:51.0,,Shooting foul by S. Labissière (drawn by A. Tolliver),28,35
120,2,8:51.0,,A. Tolliver makes free throw 1 of 2,28,36
121,2,8:51.0,,A. Tolliver makes free throw 2 of 2,28,37
122,2,8:23.0,F. Mason makes 2-pt jump shot from 21 ft,,30,37
123,2,8:16.0,,E. Moreland misses 2-pt layup from 4 ft,30,37
124,2,8:16.0,Defensive rebound by S. Labissière,,30,37
125,2,8:16.0,Personal foul by E. Moreland (drawn by S. Labissière),,30,37
126,2,8:16.0,,A. Drummond enters the game for E. Moreland,30,37
127,2,7:57.0,M. Richardson makes 3-pt jump shot from 25 ft (assist by F. Mason),,33,37
128,2,7:41.0,,Personal foul by S. Labissière (drawn by A. Tolliver),33,37
129,2,7:41.0,,A. Tolliver misses free throw 1 of 2,33,37
130,2,7:41.0,,Offensive rebound by Team,33,37
131,2,7:41.0,,A. Tolliver misses free throw 2 of 2,33,37
132,2,7:41.0,Violation by S. Labissière (lane),,33,37
133,2,7:34.0,,Defensive rebound by A. Drummond,33,37
134,2,7:34.0,,A. Drummond makes 2-pt layup at rim,33,39
135,2,7:20.0,M. Richardson makes 2-pt layup at rim (assist by K. Koufos),,35,39
136,2,7:06.0,,L. Galloway misses 3-pt jump shot from 27 ft,35,39
137,2,7:03.0,,Offensive rebound by A. Drummond,35,39
138,2,7:02.0,,A. Drummond misses 2-pt layup from 3 ft,35,39
139,2,6:58.0,Defensive rebound by K. Koufos,,35,39
140,2,6:52.0,F. Mason makes 2-pt jump shot from 22 ft,,37,39
141,2,6:47.0,,Detroit full timeout,37,39
142,2,6:47.0,,T. Harris enters the game for I. Smith,37,39
143,2,6:47.0,,R. Jackson enters the game for A. Tolliver,37,39
144,2,6:47.0,V. Carter enters the game for S. Labissière,,37,39
145,2,6:36.0,,R. Jackson misses 2-pt layup from 4 ft,37,39
146,2,6:33.0,Defensive rebound by V. Carter,,37,39
147,2,6:19.0,K. Koufos makes 2-pt layup from 1 ft (assist by F. Mason),,39,39
148,2,6:01.0,Violation by K. Koufos (kicked ball),,39,39
149,2,5:51.0,,R. Jackson makes 2-pt layup from 2 ft,39,41
150,2,5:24.0,F. Mason makes 2-pt layup from 1 ft,,41,41
151,2,5:08.0,,Turnover by T. Harris (turnover),41,41
152,2,5:08.0,,A. Bradley enters the game for L. Galloway,41,41
153,2,5:08.0,Z. Randolph enters the game for K. Koufos,,41,41
154,2,4:56.0,Z. Randolph misses 2-pt jump shot from 15 ft,,41,41
155,2,4:52.0,,Defensive rebound by A. Bradley,41,41
156,2,4:44.0,,A. Bradley makes 2-pt layup from 2 ft,41,43
157,2,4:29.0,B. Hield makes 2-pt jump shot from 17 ft (assist by V. Carter),,43,43
158,2,4:17.0,,Personal foul by M. Richardson (drawn by R. Bullock),43,43
159,2,4:17.0,,R. Bullock makes free throw 1 of 2,43,44
160,2,4:17.0,G. Temple enters the game for F. Mason,,43,44
161,2,4:17.0,D. Fox enters the game for B. Hield,,43,44
162,2,4:17.0,,R. Bullock misses free throw 2 of 2,43,44
163,2,4:14.0,Defensive rebound by Z. Randolph,,43,44
164,2,4:01.0,V. Carter misses 2-pt jump shot from 6 ft,,43,44
165,2,3:58.0,,Defensive rebound by T. Harris,43,44
166,2,3:56.0,,A. Bradley misses 3-pt jump shot from 28 ft,43,44
167,2,3:56.0,Defensive rebound by G. Temple,,43,44
168,2,3:47.0,D. Fox makes 2-pt layup from 1 ft,,45,44
169,2,3:36.0,,T. Harris misses 3-pt jump shot from 27 ft,45,44
170,2,3:32.0,Defensive rebound by Z. Randolph,,45,44
171,2,3:28.0,D. Fox misses 2-pt jump shot from 6 ft,,45,44
172,2,3:26.0,,Defensive rebound by A. Drummond,45,44
173,2,3:15.0,,T. Harris makes 2-pt layup at rim (assist by R. Jackson),45,46
174,2,2:57.0,Z. Randolph makes 2-pt jump shot from 15 ft (assist by M. Richardson),,47,46
175,2,2:47.0,,Shooting foul by D. Fox (drawn by R. Jackson),47,46
176,2,2:47.0,,R. Jackson misses free throw 1 of 2,47,46
177,2,2:47.0,,Offensive rebound by Team,47,46
178,2,2:47.0,,S. Johnson enters the game for R. Bullock,47,46
179,2,2:47.0,,R. Jackson makes free throw 2 of 2,47,47
180,2,2:29.0,Shooting foul by A. Bradley (drawn by D. Fox),,47,47
181,2,2:29.0,D. Fox misses free throw 1 of 2,,47,47
182,2,2:29.0,Offensive rebound by Team,,47,47
183,2,2:29.0,,A. Tolliver enters the game for A. Drummond,47,47
184,2,2:29.0,,R. Bullock enters the game for A. Bradley,47,47
185,2,2:29.0,D. Fox makes free throw 2 of 2,,48,47
186,2,2:03.0,,S. Johnson makes 2-pt jump shot from 12 ft,48,49
187,2,1:43.0,M. Richardson misses 2-pt layup from 2 ft (block by T. Harris),,48,49
188,2,1:43.0,Offensive rebound by Team,,48,49
189,2,1:37.0,Personal foul by R. Jackson (drawn by D. Fox),,48,49
190,2,1:37.0,D. Fox makes free throw 1 of 2,,49,49
191,2,1:37.0,D. Fox misses free throw 2 of 2,,49,49
192,2,1:34.0,,Defensive rebound by S. Johnson,49,49
193,2,1:17.0,,R. Jackson misses 3-pt jump shot from 26 ft,49,49
194,2,1:15.0,,Offensive rebound by Team,49,49
195,2,1:00.0,,S. Johnson makes 3-pt jump shot from 26 ft (assist by T. Harris),49,52
196,2,0:38.0,V. Carter misses 3-pt jump shot from 26 ft,,49,52
197,2,0:35.0,Turnover by Team (shot clock),,49,52
198,2,0:35.0,Offensive rebound by M. Richardson,,49,52
199,2,0:17.0,,Turnover by R. Jackson (bad pass; steal by V. Carter),49,52
200,2,0:01.0,D. Fox misses 2-pt jump shot from 15 ft,,49,52
201,2,0:01.0,Offensive rebound by Team,,49,52
202,3,11:43.0,G. Temple makes 2-pt layup from 2 ft (assist by Z. Randolph),,51,52
203,3,11:28.0,,T. Harris makes 2-pt layup from 1 ft,51,54
204,3,11:20.0,W. Cauley-Stein makes 2-pt layup at rim (assist by D. Fox),,53,54
205,3,10:57.0,,Shooting foul by Z. Randolph (drawn by R. Jackson),53,54
206,3,10:57.0,,R. Jackson makes free throw 1 of 2,53,55
207,3,10:57.0,,R. Jackson makes free throw 2 of 2,53,56
208,3,10:41.0,W. Cauley-Stein makes 2-pt jump shot from 16 ft,,55,56
209,3,10:23.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by A. Bradley),55,59
210,3,10:11.0,Turnover by Z. Randolph (lost ball; steal by A. Drummond),,55,59
211,3,10:07.0,,Turnover by R. Jackson (bad pass),55,59
212,3,9:52.0,Z. Randolph misses 2-pt jump shot from 21 ft,,55,59
213,3,9:47.0,,Defensive rebound by T. Harris,55,59
214,3,9:39.0,,Turnover by A. Bradley (step out of bounds),55,59
215,3,9:31.0,Offensive foul by W. Cauley-Stein (drawn by R. Jackson),,55,59
216,3,9:31.0,Turnover by W. Cauley-Stein (offensive foul),,55,59
217,3,9:20.0,,T. Harris misses 2-pt layup from 1 ft,55,59
218,3,9:20.0,,Offensive rebound by A. Drummond,55,59
219,3,9:20.0,,Shooting foul by D. Fox (drawn by A. Drummond),55,59
220,3,9:20.0,,A. Drummond makes free throw 1 of 2,55,60
221,3,9:20.0,,A. Drummond makes free throw 2 of 2,55,61
222,3,9:09.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),,57,61
223,3,8:59.0,,Detroit full timeout,57,61
224,3,8:46.0,,Turnover by T. Harris (bad pass),57,61
225,3,8:28.0,Turnover by Z. Randolph (bad pass; steal by A. Drummond),,57,61
226,3,8:21.0,,Turnover by S. Johnson (bad pass; steal by W. Cauley-Stein),57,61
227,3,8:07.0,Turnover by B. Bogdanović (bad pass),,57,61
228,3,7:49.0,,Turnover by A. Bradley (lost ball; steal by W. Cauley-Stein),57,61
229,3,7:42.0,G. Temple makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,60,61
230,3,7:23.0,,T. Harris misses 3-pt jump shot from 25 ft,60,61
231,3,7:22.0,,Offensive rebound by A. Drummond,60,61
232,3,7:22.0,,Personal foul by Z. Randolph (drawn by A. Drummond),60,61
233,3,7:09.0,,A. Drummond makes 2-pt hook shot from 10 ft (assist by T. Harris),60,63
234,3,6:52.0,Z. Randolph misses 2-pt hook shot from 2 ft,,60,63
235,3,6:47.0,,Defensive rebound by A. Drummond,60,63
236,3,6:42.0,,Shooting foul by G. Temple (drawn by R. Jackson),60,63
237,3,6:42.0,,R. Jackson makes free throw 1 of 2,60,64
238,3,6:42.0,,R. Jackson makes free throw 2 of 2,60,65
239,3,6:23.0,G. Temple makes 3-pt jump shot from 23 ft (assist by W. Cauley-Stein),,63,65
240,3,6:02.0,,A. Bradley makes 2-pt jump shot from 6 ft,63,67
241,3,5:51.0,D. Fox misses 3-pt jump shot from 23 ft,,63,67
242,3,5:51.0,,Defensive rebound by Team,63,67
243,3,5:44.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Jackson),63,69
244,3,5:29.0,W. Cauley-Stein makes 2-pt jump shot from 16 ft (assist by Z. Randolph),,65,69
245,3,5:03.0,,T. Harris misses 3-pt jump shot from 24 ft,65,69
246,3,5:00.0,Defensive rebound by W. Cauley-Stein,,65,69
247,3,4:48.0,Z. Randolph misses 2-pt hook shot from 2 ft,,65,69
248,3,4:46.0,,Defensive rebound by A. Drummond,65,69
249,3,4:37.0,,Turnover by R. Jackson (traveling),65,69
250,3,4:24.0,Z. Randolph makes 2-pt layup from 1 ft (assist by D. Fox),,67,69
251,3,4:04.0,,T. Harris makes 2-pt layup from 1 ft,67,71
252,3,3:44.0,B. Bogdanović makes 2-pt layup from 1 ft,,69,71
253,3,3:29.0,,R. Jackson makes 3-pt jump shot from 26 ft (assist by T. Harris),69,74
254,3,3:09.0,Z. Randolph misses 2-pt layup from 9 ft,,69,74
255,3,3:04.0,,Defensive rebound by S. Johnson,69,74
256,3,3:00.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by R. Jackson),69,77
257,3,2:59.0,,I. Smith enters the game for R. Jackson,69,77
258,3,2:59.0,,A. Tolliver enters the game for T. Harris,69,77
259,3,2:59.0,V. Carter enters the game for Z. Randolph,,69,77
260,3,2:59.0,K. Koufos enters the game for W. Cauley-Stein,,69,77
261,3,2:40.0,B. Bogdanović misses 2-pt jump shot from 22 ft,,69,77
262,3,2:36.0,,Defensive rebound by A. Drummond,69,77
263,3,2:31.0,,I. Smith misses 2-pt layup from 2 ft,69,77
264,3,2:20.0,,Offensive rebound by A. Drummond,69,77
265,3,2:20.0,,A. Drummond makes 2-pt dunk at rim,69,79
266,3,2:17.0,K. Koufos misses 2-pt layup from 1 ft (block by A. Bradley),,69,79
267,3,2:17.0,,Defensive rebound by Team,69,79
268,3,1:59.0,,Personal foul by G. Temple (drawn by A. Bradley),69,79
269,3,1:59.0,,A. Bradley misses free throw 1 of 2,69,79
270,3,1:59.0,,Offensive rebound by Team,69,79
271,3,1:59.0,,L. Kennard enters the game for S. Johnson,69,79
272,3,1:59.0,F. Mason enters the game for D. Fox,,69,79
273,3,1:59.0,B. Hield enters the game for G. Temple,,69,79
274,3,1:59.0,,A. Bradley makes free throw 2 of 2,69,80
275,3,1:43.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by F. Mason),,72,80
276,3,1:27.0,,A. Bradley makes 2-pt layup from 2 ft (assist by A. Drummond),72,82
277,3,1:13.0,F. Mason misses 3-pt jump shot from 26 ft,,72,82
278,3,1:08.0,,Defensive rebound by A. Drummond,72,82
279,3,1:01.0,,A. Bradley misses 3-pt jump shot from 22 ft,72,82
280,3,0:59.0,Defensive rebound by K. Koufos,,72,82
281,3,0:47.0,B. Hield misses 3-pt jump shot from 25 ft,,72,82
282,3,0:43.0,,Defensive rebound by A. Drummond,72,82
283,3,0:33.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by L. Kennard),72,85
284,3,0:21.0,B. Hield makes 2-pt layup from 1 ft,,74,85
285,3,0:12.0,,Offensive foul by A. Bradley (drawn by B. Bogdanović),74,85
286,3,0:12.0,,Turnover by A. Bradley (offensive foul),74,85
287,3,0:12.0,,E. Moreland enters the game for A. Drummond,74,85
288,3,0:03.0,Turnover by B. Hield (lost ball; steal by I. Smith),,74,85
289,3,0:00.0,,L. Kennard misses 2-pt layup from 1 ft,74,85
290,3,0:00.0,,Offensive rebound by Team,74,85
291,4,11:43.0,,L. Kennard misses 2-pt layup from 2 ft (block by B. Hield),74,85
292,4,11:39.0,Defensive rebound by B. Hield,,74,85
293,4,11:34.0,J. Jackson makes 3-pt jump shot from 23 ft (assist by K. Koufos),,77,85
294,4,11:24.0,,I. Smith makes 2-pt jump shot from 16 ft (assist by E. Moreland),77,87
295,4,10:58.0,F. Mason misses 2-pt jump shot from 10 ft,,77,87
296,4,10:56.0,,Defensive rebound by A. Tolliver,77,87
297,4,10:51.0,,L. Kennard misses 3-pt jump shot from 25 ft,77,87
298,4,10:51.0,Defensive rebound by K. Koufos,,77,87
299,4,10:41.0,B. Hield makes 3-pt jump shot from 24 ft (assist by F. Mason),,80,87
300,4,10:28.0,,Personal foul by B. Hield (drawn by E. Moreland),80,87
301,4,10:20.0,,I. Smith misses 2-pt jump shot from 12 ft,80,87
302,4,10:19.0,Defensive rebound by Team,,80,87
303,4,10:19.0,,Loose ball foul by E. Moreland (drawn by K. Koufos),80,87
304,4,10:01.0,B. Hield misses 3-pt jump shot from 25 ft,,80,87
305,4,10:01.0,Offensive rebound by Team,,80,87
306,4,10:01.0,Personal foul by A. Tolliver (drawn by K. Koufos),,80,87
307,4,9:47.0,Shooting foul by E. Moreland (drawn by K. Koufos),,80,87
308,4,9:47.0,V. Carter misses free throw 1 of 2,,80,87
309,4,9:47.0,Offensive rebound by Team,,80,87
310,4,9:47.0,,A. Drummond enters the game for E. Moreland,80,87
311,4,9:47.0,V. Carter makes free throw 2 of 2,,81,87
312,4,9:23.0,,A. Drummond misses 2-pt hook shot from 3 ft,81,87
313,4,9:21.0,Defensive rebound by J. Jackson,,81,87
314,4,9:19.0,Turnover by J. Jackson (turnover),,81,87
315,4,9:00.0,,A. Drummond makes 2-pt dunk at rim (assist by I. Smith),81,89
316,4,8:50.0,B. Hield misses 2-pt jump shot from 19 ft,,81,89
317,4,8:46.0,,Defensive rebound by A. Drummond,81,89
318,4,8:38.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by I. Smith),81,92
319,4,8:32.0,Sacramento full timeout,,81,92
320,4,8:16.0,V. Carter makes 3-pt jump shot from 25 ft (assist by F. Mason),,84,92
321,4,8:00.0,,L. Kennard makes 2-pt jump shot from 17 ft (assist by A. Drummond),84,94
322,4,7:45.0,Personal foul by A. Tolliver (drawn by V. Carter),,84,94
323,4,7:38.0,Offensive foul by K. Koufos (drawn by I. Smith),,84,94
324,4,7:38.0,Turnover by K. Koufos (offensive foul),,84,94
325,4,7:17.0,,A. Drummond misses 2-pt layup from 4 ft,84,94
326,4,7:15.0,Defensive rebound by B. Hield,,84,94
327,4,7:07.0,F. Mason misses 3-pt jump shot from 25 ft,,84,94
328,4,7:07.0,Offensive rebound by F. Mason,,84,94
329,4,7:05.0,Personal foul by A. Tolliver (drawn by F. Mason),,84,94
330,4,7:05.0,F. Mason makes free throw 1 of 2,,85,94
331,4,7:05.0,,T. Harris enters the game for A. Tolliver,85,94
332,4,7:05.0,F. Mason misses free throw 2 of 2,,85,94
333,4,7:02.0,,Defensive rebound by T. Harris,85,94
334,4,6:46.0,,T. Harris misses 2-pt jump shot from 21 ft,85,94
335,4,6:44.0,Defensive rebound by B. Hield,,85,94
336,4,6:35.0,F. Mason misses 2-pt jump shot from 20 ft,,85,94
337,4,6:30.0,,Defensive rebound by A. Drummond,85,94
338,4,6:25.0,,I. Smith misses 2-pt layup from 3 ft,85,94
339,4,6:25.0,Defensive rebound by K. Koufos,,85,94
340,4,6:17.0,Turnover by F. Mason (bad pass; steal by T. Harris),,85,94
341,4,6:13.0,Sacramento full timeout,,85,94
342,4,6:13.0,,A. Bradley enters the game for R. Bullock,85,94
343,4,6:13.0,Z. Randolph enters the game for K. Koufos,,85,94
344,4,6:12.0,,I. Smith makes 2-pt layup from 1 ft (assist by L. Kennard),85,96
345,4,5:53.0,Shooting foul by A. Bradley (drawn by B. Hield),,85,96
346,4,5:53.0,B. Hield makes free throw 1 of 2,,86,96
347,4,5:53.0,B. Hield makes free throw 2 of 2,,87,96
348,4,5:34.0,,I. Smith misses 2-pt jump shot from 15 ft,87,96
349,4,5:30.0,Defensive rebound by B. Hield,,87,96
350,4,5:22.0,F. Mason misses 2-pt layup from 2 ft,,87,96
351,4,5:19.0,Offensive rebound by B. Hield,,87,96
352,4,5:18.0,B. Hield misses 2-pt layup from 2 ft (block by A. Drummond),,87,96
353,4,5:14.0,,Defensive rebound by I. Smith,87,96
354,4,5:12.0,,I. Smith makes 2-pt layup from 1 ft,87,98
355,4,4:51.0,V. Carter misses 3-pt jump shot from 22 ft,,87,98
356,4,4:48.0,,Defensive rebound by I. Smith,87,98
357,4,4:40.0,,I. Smith makes 2-pt layup at rim,87,100
358,4,4:22.0,J. Jackson misses 2-pt jump shot from 7 ft,,87,100
359,4,4:20.0,,Defensive rebound by A. Drummond,87,100
360,4,4:16.0,,I. Smith misses 2-pt layup at rim,87,100
361,4,4:13.0,Defensive rebound by B. Hield,,87,100
362,4,4:08.0,F. Mason misses 2-pt jump shot from 20 ft,,87,100
363,4,4:05.0,,Defensive rebound by I. Smith,87,100
364,4,3:49.0,,Personal foul by V. Carter (drawn by A. Drummond),87,100
365,4,3:49.0,,A. Tolliver enters the game for L. Kennard,87,100
366,4,3:49.0,,R. Jackson enters the game for I. Smith,87,100
367,4,3:49.0,B. Bogdanović enters the game for F. Mason,,87,100
368,4,3:49.0,W. Cauley-Stein enters the game for V. Carter,,87,100
369,4,3:49.0,G. Temple enters the game for B. Hield,,87,100
370,4,3:49.0,D. Fox enters the game for J. Jackson,,87,100
371,4,3:36.0,,A. Bradley misses 2-pt jump shot from 21 ft,87,100
372,4,3:34.0,Defensive rebound by W. Cauley-Stein,,87,100
373,4,3:27.0,D. Fox makes 2-pt layup from 1 ft,,89,100
374,4,3:08.0,,R. Jackson misses 2-pt jump shot from 21 ft,89,100
375,4,3:03.0,Defensive rebound by G. Temple,,89,100
376,4,2:58.0,Z. Randolph misses 3-pt jump shot from 28 ft,,89,100
377,4,2:54.0,,Defensive rebound by A. Drummond,89,100
378,4,2:42.0,,R. Jackson misses 2-pt layup at rim,89,100
379,4,2:40.0,,Offensive rebound by T. Harris,89,100
380,4,2:39.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by T. Harris),89,103
381,4,2:39.0,Sacramento full timeout,,89,103
382,4,2:27.0,Z. Randolph makes 2-pt layup from 4 ft,,91,103
