,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MINNESOTA_ACTION,OKLAHOMA CITY_SCORE,MINNESOTA_SCORE
122,2,10:17.0,T. Ferguson misses 3-pt jump shot from 25 ft,,33,26
123,2,10:14.0,,Defensive rebound by Team,33,26
124,2,10:09.0,,Personal foul by T. Ferguson (drawn by J. Crawford),33,26
125,2,10:02.0,,Personal foul by T. Ferguson (drawn by J. Crawford),33,26
126,2,9:47.0,,Turnover by Team (shot clock),33,26
127,2,9:32.0,C. Anthony makes 2-pt jump shot from 20 ft,,35,26
128,2,9:18.0,,Personal foul by T. Ferguson (drawn by J. Crawford),35,26
129,2,9:18.0,J. Grant enters the game for T. Ferguson,,35,26
130,2,9:09.0,,J. Crawford makes 2-pt jump shot from 19 ft (assist by T. Jones),35,28
131,2,8:51.0,C. Anthony makes 2-pt jump shot from 19 ft,,37,28
132,2,8:36.0,,J. Crawford misses 2-pt layup from 3 ft,37,28
133,2,8:34.0,Defensive rebound by P. Patterson,,37,28
134,2,8:21.0,C. Anthony makes 2-pt jump shot from 21 ft,,39,28
135,2,8:12.0,,Minnesota full timeout,39,28
136,2,8:12.0,,J. Teague enters the game for T. Jones,39,28
137,2,8:12.0,,J. Butler enters the game for G. Dieng,39,28
138,2,8:12.0,,K. Towns enters the game for N. Bjelica,39,28
139,2,8:12.0,R. Westbrook enters the game for R. Felton,,39,28
140,2,8:02.0,,K. Towns makes 2-pt jump shot from 13 ft,39,30
141,2,7:47.0,Turnover by C. Anthony (traveling),,39,30
142,2,7:30.0,,J. Crawford misses 2-pt jump shot from 8 ft,39,30
143,2,7:26.0,Defensive rebound by P. Patterson,,39,30
144,2,7:23.0,Turnover by R. Westbrook (bad pass; steal by J. Teague),,39,30
145,2,7:17.0,,J. Crawford makes 3-pt jump shot from 22 ft (assist by J. Teague),39,33
146,2,7:04.0,C. Anthony makes 3-pt jump shot from 27 ft (assist by P. Patterson),,42,33
147,2,6:47.0,,Shooting foul by J. Huestis (drawn by J. Butler),42,33
148,2,6:47.0,,J. Butler misses free throw 1 of 2,42,33
149,2,6:47.0,,Offensive rebound by Team,42,33
150,2,6:47.0,,T. Gibson enters the game for J. Crawford,42,33
151,2,6:47.0,P. George enters the game for J. Huestis,,42,33
152,2,6:47.0,S. Adams enters the game for P. Patterson,,42,33
153,2,6:47.0,,J. Butler makes free throw 2 of 2,42,34
154,2,6:28.0,J. Grant misses 3-pt jump shot from 23 ft,,42,34
155,2,6:25.0,,Defensive rebound by S. Muhammad,42,34
156,2,6:17.0,,J. Butler makes 2-pt jump shot from 4 ft,42,36
157,2,6:01.0,Personal foul by J. Teague (drawn by R. Westbrook),,42,36
158,2,5:53.0,R. Westbrook makes 2-pt jump shot from 15 ft,,44,36
159,2,5:40.0,,Personal foul by R. Westbrook (drawn by J. Teague),44,36
160,2,5:40.0,,J. Teague makes free throw 1 of 2,44,37
161,2,5:40.0,J. Huestis enters the game for C. Anthony,,44,37
162,2,5:40.0,,J. Teague makes free throw 2 of 2,44,38
163,2,5:32.0,J. Grant misses 2-pt layup from 1 ft,,44,38
164,2,5:32.0,Offensive rebound by R. Westbrook,,44,38
165,2,5:29.0,P. George makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,47,38
166,2,5:13.0,,K. Towns misses 2-pt layup from 2 ft (block by J. Grant),47,38
167,2,5:12.0,,Offensive rebound by T. Gibson,47,38
168,2,5:09.0,,T. Gibson makes 2-pt layup at rim,47,40
169,2,5:01.0,J. Huestis misses 3-pt jump shot from 25 ft,,47,40
170,2,4:57.0,,Defensive rebound by K. Towns,47,40
171,2,4:53.0,,S. Muhammad misses 2-pt layup from 4 ft,47,40
172,2,4:50.0,Defensive rebound by J. Huestis,,47,40
173,2,4:46.0,J. Grant makes 2-pt dunk from 1 ft (assist by R. Westbrook),,49,40
174,2,4:37.0,,Minnesota full timeout,49,40
175,2,4:37.0,,A. Wiggins enters the game for S. Muhammad,49,40
176,2,4:23.0,,Shooting foul by J. Grant (drawn by K. Towns),49,40
177,2,4:23.0,,K. Towns makes free throw 1 of 2,49,41
178,2,4:23.0,C. Anthony enters the game for J. Huestis,,49,41
179,2,4:23.0,,K. Towns makes free throw 2 of 2,49,42
180,2,4:12.0,Turnover by R. Westbrook (bad pass),,49,42
181,2,3:55.0,,J. Teague misses 2-pt layup from 2 ft,49,42
182,2,3:52.0,Defensive rebound by R. Westbrook,,49,42
183,2,3:51.0,Turnover by R. Westbrook (out of bounds lost ball),,49,42
184,2,3:45.0,,Turnover by K. Towns (bad pass),49,42
185,2,3:37.0,R. Westbrook misses 3-pt jump shot from 27 ft,,49,42
186,2,3:32.0,,Defensive rebound by K. Towns,49,42
187,2,3:25.0,,J. Teague makes 2-pt jump shot from 19 ft,49,44
188,2,3:18.0,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),,51,44
189,2,2:54.0,,A. Wiggins misses 2-pt jump shot from 17 ft,51,44
190,2,2:51.0,Defensive rebound by R. Westbrook,,51,44
191,2,2:49.0,Turnover by R. Westbrook (out of bounds lost ball),,51,44
192,2,2:37.0,,J. Teague makes 3-pt jump shot from 24 ft,51,47
193,2,2:37.0,Oklahoma City full timeout,,51,47
194,2,2:22.0,R. Westbrook misses 2-pt layup from 1 ft (block by K. Towns),,51,47
195,2,2:19.0,,Defensive rebound by K. Towns,51,47
196,2,2:17.0,,A. Wiggins makes 2-pt layup at rim (assist by J. Butler),51,49
197,2,2:17.0,,Shooting foul by J. Grant (drawn by A. Wiggins),51,49
198,2,2:17.0,,A. Wiggins makes free throw 1 of 1,51,50
199,2,2:05.0,Shooting foul by A. Wiggins (drawn by P. George),,51,50
200,2,2:05.0,P. George makes free throw 1 of 2,,52,50
201,2,2:05.0,P. George makes free throw 2 of 2,,53,50
202,2,1:59.0,,Personal foul by P. George (drawn by K. Towns),53,50
203,2,1:59.0,,K. Towns makes free throw 1 of 2,53,51
204,2,1:59.0,,K. Towns makes free throw 2 of 2,53,52
205,2,1:42.0,R. Westbrook misses 3-pt jump shot from 25 ft,,53,52
206,2,1:39.0,Offensive rebound by Team,,53,52
207,2,1:36.0,R. Westbrook makes 2-pt dunk from 1 ft (assist by S. Adams),,55,52
208,2,1:28.0,,J. Teague makes 2-pt jump shot from 3 ft,55,54
209,2,1:23.0,Personal foul by K. Towns (drawn by S. Adams),,55,54
210,2,1:12.0,C. Anthony misses 2-pt jump shot from 12 ft,,55,54
211,2,1:09.0,,Defensive rebound by K. Towns,55,54
212,2,0:58.0,,K. Towns makes 2-pt layup from 1 ft (assist by J. Butler),55,56
213,2,0:58.0,,Shooting foul by C. Anthony (drawn by K. Towns),55,56
214,2,0:58.0,,T. Jones enters the game for J. Teague,55,56
215,2,0:58.0,,K. Towns makes free throw 1 of 1,55,57
216,2,0:47.0,R. Westbrook misses 2-pt layup from 1 ft (block by K. Towns),,55,57
217,2,0:46.0,Offensive rebound by S. Adams,,55,57
218,2,0:46.0,S. Adams makes 2-pt layup at rim,,57,57
219,2,0:31.0,,Shooting foul by P. George (drawn by A. Wiggins),57,57
220,2,0:31.0,,A. Wiggins misses free throw 2 of 2,57,57
221,2,0:31.0,Defensive rebound by R. Westbrook,,57,57
222,2,0:31.0,,A. Wiggins misses free throw 1 of 2,57,57
223,2,0:31.0,,Offensive rebound by Team,57,57
224,2,0:31.0,,M. Georges-Hunt enters the game for T. Jones,57,57
225,2,0:08.0,C. Anthony makes 2-pt jump shot from 11 ft,,59,57
226,2,0:02.0,,Shooting foul by S. Adams (drawn by J. Butler),59,57
227,2,0:02.0,,J. Butler makes free throw 1 of 2,59,58
228,2,0:02.0,,J. Butler makes free throw 2 of 2,59,59
229,2,0:00.0,J. Grant misses 3-pt jump shot from 45 ft,,59,59
230,2,0:00.0,Offensive rebound by Team,,59,59
231,3,11:50.0,,K. Towns makes 2-pt layup at rim (assist by J. Teague),59,61
232,3,11:28.0,Shooting foul by A. Wiggins (drawn by S. Adams),,59,61
233,3,11:28.0,S. Adams makes free throw 1 of 2,,60,61
234,3,11:28.0,S. Adams makes free throw 2 of 2,,61,61
235,3,11:05.0,,J. Teague makes 2-pt layup from 1 ft,61,63
236,3,10:45.0,P. George misses 2-pt jump shot from 11 ft,,61,63
237,3,10:41.0,Offensive rebound by S. Adams,,61,63
238,3,10:39.0,S. Adams makes 2-pt layup from 1 ft,,63,63
239,3,10:26.0,,K. Towns makes 2-pt jump shot from 5 ft (assist by J. Butler),63,65
240,3,10:14.0,S. Adams makes 2-pt layup from 1 ft (assist by P. George),,65,65
241,3,10:02.0,,Turnover by J. Teague (out of bounds lost ball),65,65
242,3,9:44.0,Turnover by A. Roberson (lost ball; steal by A. Wiggins),,65,65
243,3,9:38.0,,A. Wiggins misses 2-pt jump shot from 12 ft,65,65
244,3,9:34.0,Defensive rebound by Team,,65,65
245,3,9:20.0,S. Adams makes 2-pt dunk from 1 ft (assist by P. George),,67,65
246,3,8:59.0,,Shooting foul by P. George (drawn by J. Butler),67,65
247,3,8:59.0,,J. Butler makes free throw 1 of 2,67,66
248,3,8:59.0,,J. Butler misses free throw 2 of 2,67,66
249,3,8:56.0,Defensive rebound by C. Anthony,,67,66
250,3,8:46.0,R. Westbrook misses 2-pt jump shot from 16 ft,,67,66
251,3,8:42.0,,Defensive rebound by K. Towns,67,66
252,3,8:34.0,,Personal foul by C. Anthony (drawn by T. Gibson),67,66
253,3,8:28.0,,K. Towns misses 2-pt hook shot from 7 ft,67,66
254,3,8:24.0,Defensive rebound by P. George,,67,66
255,3,8:21.0,Turnover by P. George (bad pass),,67,66
256,3,8:21.0,J. Huestis enters the game for A. Roberson,,67,66
257,3,8:07.0,,J. Teague makes 3-pt jump shot from 26 ft,67,69
258,3,7:44.0,C. Anthony makes 2-pt jump shot from 20 ft,,69,69
259,3,7:28.0,,Shooting foul by J. Huestis (drawn by K. Towns),69,69
260,3,7:28.0,,K. Towns makes free throw 1 of 1,69,72
261,3,7:27.0,,K. Towns makes 2-pt layup from 1 ft (assist by J. Teague),69,71
262,3,7:14.0,P. George makes 2-pt jump shot from 19 ft,,71,72
263,3,6:55.0,,J. Teague misses 2-pt jump shot from 5 ft,71,72
264,3,6:52.0,,Offensive rebound by T. Gibson,71,72
265,3,6:50.0,,Turnover by T. Gibson (bad pass; steal by P. George),71,72
266,3,6:47.0,R. Westbrook makes 2-pt layup from 1 ft (assist by P. George),,73,72
267,3,6:32.0,,Personal foul by C. Anthony (drawn by J. Teague),73,72
268,3,6:32.0,,Minnesota full timeout,73,72
269,3,6:19.0,,A. Wiggins misses 2-pt jump shot from 19 ft,73,72
270,3,6:16.0,,Offensive rebound by T. Gibson,73,72
271,3,6:04.0,,K. Towns misses 2-pt jump shot from 11 ft,73,72
272,3,6:01.0,,Offensive rebound by K. Towns,73,72
273,3,5:56.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by J. Teague),73,75
274,3,5:44.0,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),,75,75
275,3,5:26.0,,K. Towns misses 2-pt dunk at rim,75,75
276,3,5:24.0,Defensive rebound by R. Westbrook,,75,75
277,3,5:20.0,J. Huestis makes 3-pt jump shot from 24 ft (assist by C. Anthony),,78,75
278,3,4:55.0,,T. Gibson makes 2-pt jump shot from 9 ft,78,77
279,3,4:48.0,P. George misses 3-pt jump shot from 25 ft,,78,77
280,3,4:48.0,,Defensive rebound by T. Gibson,78,77
281,3,4:38.0,J. Grant enters the game for C. Anthony,,78,77
282,3,4:23.0,,K. Towns makes 2-pt layup from 2 ft (assist by J. Butler),78,79
283,3,4:15.0,J. Huestis misses 3-pt jump shot from 23 ft,,78,79
284,3,4:15.0,,Defensive rebound by A. Wiggins,78,79
285,3,4:01.0,,J. Teague misses 3-pt jump shot from 26 ft,78,79
286,3,3:57.0,,Offensive rebound by T. Gibson,78,79
287,3,3:55.0,,T. Gibson misses 2-pt layup from 3 ft (block by P. George),78,79
288,3,3:55.0,,Offensive rebound by Team,78,79
289,3,3:47.0,,Shooting foul by S. Adams (drawn by K. Towns),78,79
290,3,3:47.0,,K. Towns misses free throw 1 of 3,78,79
291,3,3:47.0,,Offensive rebound by Team,78,79
292,3,3:47.0,,K. Towns makes free throw 2 of 3,78,80
293,3,3:47.0,,K. Towns makes free throw 3 of 3,78,81
294,3,3:32.0,J. Huestis misses 3-pt jump shot from 22 ft,,78,81
295,3,3:30.0,,Defensive rebound by K. Towns,78,81
296,3,3:25.0,,T. Gibson makes 2-pt dunk from 1 ft (assist by J. Teague),78,83
297,3,3:25.0,Oklahoma City full timeout,,78,83
298,3,3:25.0,,G. Dieng enters the game for J. Butler,78,83
299,3,3:25.0,,J. Crawford enters the game for K. Towns,78,83
300,3,3:16.0,Shooting foul by G. Dieng (drawn by R. Westbrook),,78,83
301,3,3:16.0,R. Westbrook misses free throw 1 of 2,,78,83
302,3,3:16.0,Offensive rebound by Team,,78,83
303,3,3:16.0,P. Patterson enters the game for S. Adams,,78,83
304,3,3:16.0,R. Westbrook makes free throw 2 of 2,,79,83
305,3,2:51.0,,Turnover by J. Crawford (bad pass),79,83
306,3,2:48.0,P. George misses 3-pt jump shot from 25 ft,,79,83
307,3,2:46.0,Offensive rebound by P. George,,79,83
308,3,2:46.0,P. George misses 2-pt layup from 2 ft (block by T. Gibson),,79,83
309,3,2:46.0,Offensive rebound by Team,,79,83
310,3,2:43.0,P. George makes 2-pt jump shot from 15 ft (assist by R. Westbrook),,81,83
311,3,2:23.0,,T. Gibson misses 3-pt jump shot from 22 ft (block by J. Grant),81,83
312,3,2:17.0,Defensive rebound by R. Westbrook,,81,83
313,3,2:16.0,Turnover by R. Westbrook (lost ball; steal by T. Gibson),,81,83
314,3,2:12.0,,T. Gibson makes 2-pt layup at rim,81,85
315,3,1:58.0,Shooting foul by G. Dieng (drawn by R. Westbrook),,81,85
316,3,1:58.0,R. Westbrook makes free throw 1 of 2,,82,85
317,3,1:58.0,C. Anthony enters the game for J. Grant,,82,85
318,3,1:58.0,R. Westbrook makes free throw 2 of 2,,83,85
319,3,1:49.0,,A. Wiggins misses 2-pt layup from 1 ft (block by P. Patterson),83,85
320,3,1:46.0,Defensive rebound by J. Huestis,,83,85
321,3,1:44.0,R. Westbrook makes 2-pt layup from 1 ft,,85,85
322,3,1:44.0,Shooting foul by G. Dieng (drawn by R. Westbrook),,85,85
323,3,1:44.0,R. Westbrook misses free throw 1 of 1,,85,85
324,3,1:41.0,,Defensive rebound by G. Dieng,85,85
325,3,1:34.0,,Shooting foul by R. Westbrook (drawn by J. Teague),85,85
326,3,1:34.0,,J. Teague misses free throw 1 of 2,85,85
327,3,1:34.0,,Offensive rebound by Team,85,85
328,3,1:34.0,R. Felton enters the game for R. Westbrook,,85,85
329,3,1:34.0,,N. Bjelica enters the game for T. Gibson,85,85
330,3,1:34.0,,J. Teague makes free throw 2 of 2,85,86
331,3,1:22.0,P. George makes 2-pt jump shot from 19 ft,,87,86
332,3,1:06.0,,G. Dieng makes 2-pt jump shot from 14 ft (assist by J. Teague),87,88
333,3,0:42.0,C. Anthony misses 3-pt jump shot from 25 ft,,87,88
334,3,0:39.0,,Defensive rebound by J. Teague,87,88
335,3,0:35.0,,G. Dieng misses 2-pt layup from 1 ft,87,88
336,3,0:33.0,Defensive rebound by C. Anthony,,87,88
337,3,0:17.0,Personal foul by G. Dieng (drawn by C. Anthony),,87,88
338,3,0:17.0,C. Anthony makes free throw 1 of 2,,88,88
339,3,0:17.0,,T. Jones enters the game for J. Teague,88,88
340,3,0:17.0,J. Grant enters the game for P. George,,88,88
341,3,0:17.0,C. Anthony makes free throw 2 of 2,,89,88
342,3,0:04.0,,A. Wiggins misses 3-pt jump shot from 25 ft,89,88
343,3,0:00.0,,Offensive rebound by G. Dieng,89,88
344,3,0:00.0,,G. Dieng makes 2-pt jump shot from 16 ft,89,90
345,4,11:45.0,R. Felton makes 2-pt layup from 1 ft,,91,90
346,4,11:28.0,,J. Crawford misses 2-pt layup from 3 ft,91,90
347,4,11:27.0,,Offensive rebound by K. Towns,91,90
348,4,11:26.0,,K. Towns misses 2-pt layup at rim,91,90
349,4,11:25.0,,Offensive rebound by K. Towns,91,90
350,4,11:23.0,,K. Towns makes 2-pt layup from 2 ft,91,92
351,4,11:10.0,R. Felton makes 2-pt jump shot from 21 ft,,93,92
352,4,10:48.0,,T. Jones misses 2-pt jump shot from 6 ft,93,92
353,4,10:41.0,,Offensive rebound by K. Towns,93,92
354,4,10:41.0,,K. Towns makes 2-pt layup at rim,93,94
355,4,10:26.0,P. Patterson makes 3-pt jump shot from 22 ft (assist by R. Felton),,96,94
356,4,10:08.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by T. Jones),96,97
357,4,9:58.0,Personal foul by J. Crawford (drawn by Á. Abrines),,96,97
358,4,9:58.0,,J. Butler enters the game for N. Bjelica,96,97
359,4,9:49.0,Shooting foul by J. Butler (drawn by C. Anthony),,96,97
360,4,9:49.0,C. Anthony makes free throw 1 of 2,,97,97
361,4,9:49.0,C. Anthony makes free throw 2 of 2,,98,97
362,4,9:45.0,,J. Crawford misses 3-pt jump shot from 23 ft,98,97
363,4,9:41.0,Defensive rebound by J. Grant,,98,97
364,4,9:23.0,R. Felton misses 3-pt jump shot from 24 ft,,98,97
365,4,9:23.0,,Defensive rebound by K. Towns,98,97
366,4,9:06.0,,Shooting foul by Á. Abrines (drawn by J. Butler),98,97
367,4,9:06.0,,J. Butler makes free throw 1 of 2,98,98
368,4,9:06.0,,J. Butler makes free throw 2 of 2,98,99
369,4,8:50.0,P. Patterson misses 2-pt jump shot from 8 ft (block by K. Towns),,98,99
370,4,8:47.0,,Defensive rebound by K. Towns,98,99
371,4,8:43.0,,Turnover by J. Crawford (discontinued dribble),98,99
372,4,8:43.0,R. Westbrook enters the game for Á. Abrines,,98,99
373,4,8:31.0,R. Westbrook makes 2-pt layup from 1 ft,,100,99
374,4,8:07.0,,J. Butler makes 2-pt jump shot from 4 ft,100,101
375,4,7:53.0,R. Westbrook makes 3-pt jump shot from 25 ft,,103,101
376,4,7:51.0,,Minnesota full timeout,103,101
377,4,7:51.0,,A. Wiggins enters the game for T. Jones,103,101
378,4,7:51.0,,J. Teague enters the game for J. Crawford,103,101
379,4,7:51.0,,T. Gibson enters the game for S. Muhammad,103,101
380,4,7:51.0,S. Adams enters the game for C. Anthony,,103,101
381,4,7:51.0,P. George enters the game for J. Grant,,103,101
382,4,7:38.0,,Turnover by J. Teague (bad pass; steal by R. Felton),103,101
383,4,7:35.0,R. Westbrook makes 2-pt layup at rim,,105,101
384,4,7:10.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by T. Gibson),105,104
385,4,6:53.0,Offensive foul by S. Adams (drawn by T. Gibson),,105,104
386,4,6:53.0,Turnover by S. Adams (offensive foul),,105,104
