,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MINNESOTA_ACTION,SACRAMENTO_SCORE,MINNESOTA_SCORE
110,2,10:46.0,,Minnesota full timeout,33,23
111,2,10:46.0,,K. Towns enters the game for G. Dieng,33,23
112,2,10:46.0,B. Bogdanović enters the game for V. Carter,,33,23
113,2,10:44.0,,Personal foul by B. Hield (drawn by T. Jones),33,23
114,2,10:28.0,,K. Towns misses 3-pt jump shot from 25 ft,33,23
115,2,10:24.0,Defensive rebound by G. Temple,,33,23
116,2,10:11.0,B. Hield misses 3-pt jump shot from 26 ft,,33,23
117,2,10:07.0,,Defensive rebound by J. Butler,33,23
118,2,10:04.0,,J. Crawford makes 3-pt jump shot from 26 ft (assist by T. Jones),33,26
119,2,9:46.0,K. Koufos misses 2-pt hook shot from 8 ft,,33,26
120,2,9:44.0,,Defensive rebound by N. Bjelica,33,26
121,2,9:37.0,,J. Crawford misses 3-pt jump shot from 24 ft,33,26
122,2,9:34.0,Defensive rebound by B. Hield,,33,26
123,2,9:30.0,Shooting foul by T. Jones (drawn by B. Hield),,33,26
124,2,9:30.0,B. Hield makes free throw 1 of 2,,34,26
125,2,9:30.0,B. Hield makes free throw 2 of 2,,35,26
126,2,9:24.0,,Turnover by T. Jones (bad pass; steal by B. Bogdanović),35,26
127,2,9:16.0,B. Bogdanović misses 2-pt jump shot from 16 ft,,35,26
128,2,9:14.0,,Defensive rebound by T. Jones,35,26
129,2,9:08.0,,Turnover by J. Crawford (bad pass; steal by G. Temple),35,26
130,2,9:03.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,35,26
131,2,8:59.0,,Defensive rebound by T. Jones,35,26
132,2,8:39.0,,K. Towns misses 2-pt jump shot from 10 ft,35,26
133,2,8:36.0,,Offensive rebound by J. Butler,35,26
134,2,8:35.0,,Shooting foul by J. Sampson (drawn by J. Crawford),35,26
135,2,8:35.0,,J. Crawford makes free throw 1 of 3,35,27
136,2,8:35.0,,J. Crawford makes free throw 2 of 3,35,28
137,2,8:35.0,,J. Crawford makes free throw 3 of 3,35,29
138,2,8:21.0,Sacramento full timeout,,35,29
139,2,8:21.0,W. Cauley-Stein enters the game for J. Sampson,,35,29
140,2,8:15.0,W. Cauley-Stein misses 2-pt jump shot from 18 ft,,35,29
141,2,8:12.0,Offensive rebound by B. Hield,,35,29
142,2,8:11.0,B. Hield misses 2-pt jump shot from 6 ft,,35,29
143,2,8:11.0,Offensive rebound by K. Koufos,,35,29
144,2,8:06.0,K. Koufos makes 2-pt layup at rim,,37,29
145,2,7:55.0,,N. Bjelica makes 3-pt jump shot from 26 ft (assist by T. Jones),37,32
146,2,7:31.0,B. Hield makes 2-pt layup from 2 ft,,39,32
147,2,7:10.0,,J. Crawford makes 3-pt jump shot from 23 ft (assist by N. Bjelica),39,35
148,2,6:51.0,K. Koufos misses 2-pt jump shot from 13 ft,,39,35
149,2,6:49.0,,Defensive rebound by K. Towns,39,35
150,2,6:41.0,,T. Jones makes 2-pt layup from 1 ft (assist by J. Butler),39,37
151,2,6:25.0,B. Hield misses 2-pt jump shot from 16 ft (block by N. Bjelica),,39,37
152,2,6:23.0,Offensive rebound by W. Cauley-Stein,,39,37
153,2,6:20.0,W. Cauley-Stein misses 2-pt jump shot from 4 ft (block by K. Towns),,39,37
154,2,6:17.0,Offensive rebound by K. Koufos,,39,37
155,2,6:15.0,K. Koufos makes 2-pt layup from 1 ft,,41,37
156,2,6:04.0,,Personal foul by B. Bogdanović (drawn by J. Butler),41,37
157,2,6:04.0,,J. Teague enters the game for T. Jones,41,37
158,2,6:04.0,,A. Wiggins enters the game for N. Bjelica,41,37
159,2,6:04.0,,T. Gibson enters the game for J. Butler,41,37
160,2,6:04.0,Z. Randolph enters the game for K. Koufos,,41,37
161,2,5:51.0,,A. Wiggins misses 3-pt jump shot from 25 ft,41,37
162,2,5:49.0,Defensive rebound by G. Temple,,41,37
163,2,5:32.0,Z. Randolph makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,44,37
164,2,5:15.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Crawford),44,40
165,2,4:56.0,Turnover by W. Cauley-Stein (bad pass),,44,40
166,2,4:41.0,,T. Gibson makes 2-pt jump shot from 4 ft (assist by K. Towns),44,42
167,2,4:21.0,Turnover by W. Cauley-Stein (bad pass),,44,42
168,2,4:07.0,,K. Towns makes 2-pt jump shot from 15 ft (assist by J. Teague),44,44
169,2,3:54.0,W. Cauley-Stein makes 2-pt layup at rim (assist by B. Bogdanović),,46,44
170,2,3:48.0,,Turnover by K. Towns (bad pass; steal by B. Hield),46,44
171,2,3:43.0,B. Hield makes 3-pt jump shot from 24 ft,,49,44
172,2,3:38.0,,Offensive foul by T. Gibson (drawn by G. Temple),49,44
173,2,3:38.0,,Turnover by T. Gibson (offensive foul),49,44
174,2,3:38.0,,J. Butler enters the game for J. Crawford,49,44
175,2,3:38.0,D. Fox enters the game for G. Temple,,49,44
176,2,3:25.0,Turnover by B. Hield (lost ball; steal by J. Teague),,49,44
177,2,3:20.0,,K. Towns makes 2-pt layup from 1 ft (assist by J. Teague),49,46
178,2,3:00.0,B. Bogdanović makes 2-pt layup from 1 ft,,51,46
179,2,2:43.0,,A. Wiggins misses 2-pt jump shot from 20 ft,51,46
180,2,2:43.0,Defensive rebound by Team,,51,46
181,2,2:43.0,,Loose ball foul by K. Towns (drawn by W. Cauley-Stein),51,46
182,2,2:38.0,Sacramento full timeout,,51,46
183,2,2:31.0,W. Cauley-Stein misses 2-pt jump shot from 17 ft,,51,46
184,2,2:27.0,,Defensive rebound by A. Wiggins,51,46
185,2,2:19.0,,J. Teague makes 2-pt jump shot from 6 ft,51,48
186,2,1:55.0,B. Bogdanović misses 2-pt jump shot from 11 ft,,51,48
187,2,1:49.0,,Defensive rebound by T. Gibson,51,48
188,2,1:34.0,,T. Gibson misses 2-pt jump shot from 21 ft,51,48
189,2,1:34.0,,Offensive rebound by K. Towns,51,48
190,2,1:34.0,,Shooting foul by B. Bogdanović (drawn by K. Towns),51,48
191,2,1:34.0,,K. Towns makes free throw 1 of 2,51,49
192,2,1:34.0,,K. Towns makes free throw 2 of 2,51,50
193,2,1:14.0,Z. Randolph misses 2-pt hook shot from 5 ft,,51,50
194,2,1:11.0,,Defensive rebound by K. Towns,51,50
195,2,1:02.0,,A. Wiggins makes 2-pt jump shot from 11 ft (assist by J. Teague),51,52
196,2,0:51.0,Offensive foul by W. Cauley-Stein (drawn by K. Towns),,51,52
197,2,0:51.0,Turnover by W. Cauley-Stein (offensive foul),,51,52
198,2,0:36.0,,A. Wiggins makes 2-pt layup from 6 ft (assist by J. Teague),51,54
199,2,0:24.0,B. Hield misses 3-pt jump shot from 25 ft,,51,54
200,2,0:21.0,Offensive rebound by B. Bogdanović,,51,54
201,2,0:07.0,Z. Randolph makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),,54,54
202,2,0:03.0,,T. Gibson makes 2-pt dunk at rim (assist by J. Butler),54,56
203,2,0:00.0,Turnover by B. Hield (traveling),,54,56
204,2,0:00.0,,T. Gibson misses 3-pt jump shot from 33 ft,54,56
205,2,0:00.0,,Offensive rebound by Team,54,56
206,3,11:36.0,Z. Randolph misses 2-pt jump shot from 19 ft,,54,56
207,3,11:33.0,,Defensive rebound by K. Towns,54,56
208,3,11:10.0,,K. Towns misses 3-pt jump shot from 26 ft,54,56
209,3,11:06.0,Defensive rebound by Z. Randolph,,54,56
210,3,10:57.0,J. Jackson misses 3-pt jump shot from 22 ft,,54,56
211,3,10:54.0,,Defensive rebound by T. Gibson,54,56
212,3,10:48.0,,Turnover by A. Wiggins (bad pass; steal by D. Fox),54,56
213,3,10:44.0,D. Fox misses 2-pt jump shot from 4 ft (block by K. Towns),,54,56
214,3,10:44.0,Offensive rebound by Team,,54,56
215,3,10:24.0,B. Bogdanović makes 2-pt jump shot from 13 ft,,56,56
216,3,10:18.0,,J. Butler makes 2-pt dunk at rim (assist by J. Teague),56,58
217,3,10:18.0,,Shooting foul by B. Bogdanović (drawn by J. Butler),56,58
218,3,10:18.0,,J. Butler misses free throw 1 of 1,56,58
219,3,10:16.0,Defensive rebound by W. Cauley-Stein,,56,58
220,3,10:05.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by J. Jackson),,59,58
221,3,9:47.0,,A. Wiggins makes 2-pt layup from 1 ft,59,60
222,3,9:32.0,Z. Randolph misses 3-pt jump shot from 24 ft,,59,60
223,3,9:30.0,,Defensive rebound by K. Towns,59,60
224,3,9:25.0,,A. Wiggins misses 2-pt layup from 2 ft,59,60
225,3,9:20.0,,Offensive rebound by T. Gibson,59,60
226,3,9:20.0,,T. Gibson makes 2-pt layup at rim,59,62
227,3,9:10.0,Personal foul by T. Gibson (drawn by Z. Randolph),,59,62
228,3,9:00.0,B. Bogdanović makes 2-pt jump shot from 13 ft,,61,62
229,3,8:44.0,,Turnover by J. Butler (lost ball; steal by D. Fox),61,62
230,3,8:40.0,Turnover by J. Jackson (lost ball; steal by A. Wiggins),,61,62
231,3,8:40.0,,Personal foul by J. Jackson (drawn by J. Teague),61,62
232,3,8:23.0,,A. Wiggins misses 2-pt jump shot from 19 ft,61,62
233,3,8:19.0,Defensive rebound by W. Cauley-Stein,,61,62
234,3,8:07.0,Shooting foul by T. Gibson (drawn by B. Bogdanović),,61,62
235,3,8:07.0,B. Bogdanović makes free throw 1 of 2,,62,62
236,3,8:07.0,B. Bogdanović misses free throw 2 of 2,,62,62
237,3,8:03.0,,Defensive rebound by T. Gibson,62,62
238,3,7:53.0,,J. Butler misses 2-pt layup from 1 ft,62,62
239,3,7:51.0,Defensive rebound by Z. Randolph,,62,62
240,3,7:48.0,Turnover by D. Fox (out of bounds lost ball),,62,62
241,3,7:30.0,,J. Butler makes 2-pt layup at rim,62,64
242,3,7:29.0,Sacramento full timeout,,62,64
243,3,7:10.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Bogdanović),,64,64
244,3,6:55.0,,K. Towns misses 3-pt jump shot from 24 ft,64,64
245,3,6:53.0,Defensive rebound by Z. Randolph,,64,64
246,3,6:36.0,Turnover by Z. Randolph (lost ball; steal by J. Butler),,64,64
247,3,6:20.0,,Turnover by A. Wiggins (step out of bounds),64,64
248,3,6:20.0,V. Carter enters the game for B. Bogdanović,,64,64
249,3,6:20.0,J. Sampson enters the game for Z. Randolph,,64,64
250,3,6:01.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by V. Carter),,67,64
251,3,5:41.0,,T. Gibson misses 2-pt layup from 3 ft (block by J. Sampson),67,64
252,3,5:37.0,Defensive rebound by W. Cauley-Stein,,67,64
253,3,5:37.0,Turnover by W. Cauley-Stein (bad pass),,67,64
254,3,5:24.0,Violation by D. Fox (kicked ball),,67,64
255,3,5:21.0,,J. Teague makes 2-pt jump shot from 21 ft (assist by J. Butler),67,66
256,3,5:06.0,D. Fox misses 2-pt layup from 7 ft,,67,66
257,3,5:04.0,,Defensive rebound by J. Butler,67,66
258,3,5:01.0,,A. Wiggins misses 3-pt jump shot from 24 ft,67,66
259,3,5:01.0,Defensive rebound by Team,,67,66
260,3,5:00.0,,Loose ball foul by J. Butler (drawn by J. Sampson),67,66
261,3,4:44.0,D. Fox makes 2-pt jump shot from 3 ft,,69,66
262,3,4:28.0,,K. Towns makes 2-pt layup from 3 ft (assist by J. Teague),69,68
263,3,4:28.0,,Shooting foul by W. Cauley-Stein (drawn by K. Towns),69,68
264,3,4:28.0,K. Koufos enters the game for W. Cauley-Stein,,69,68
265,3,4:28.0,,K. Towns makes free throw 1 of 1,69,69
266,3,4:08.0,Turnover by D. Fox (bad pass; steal by K. Towns),,69,69
267,3,4:01.0,,J. Butler misses 2-pt layup from 4 ft,69,69
268,3,3:58.0,Defensive rebound by J. Sampson,,69,69
269,3,3:55.0,J. Sampson makes 2-pt layup from 2 ft,,71,69
270,3,3:40.0,Offensive charge foul by A. Wiggins (drawn by D. Fox),,71,69
271,3,3:40.0,,Turnover by A. Wiggins (offensive foul),71,69
272,3,3:40.0,,G. Dieng enters the game for J. Butler,71,69
273,3,3:40.0,,J. Crawford enters the game for K. Towns,71,69
274,3,3:40.0,B. Bogdanović enters the game for D. Fox,,71,69
275,3,3:40.0,G. Temple enters the game for J. Jackson,,71,69
276,3,3:26.0,B. Bogdanović misses 2-pt jump shot from 21 ft,,71,69
277,3,3:22.0,,Defensive rebound by A. Wiggins,71,69
278,3,3:07.0,,G. Dieng misses 2-pt jump shot from 16 ft,71,69
279,3,3:04.0,Defensive rebound by J. Sampson,,71,69
280,3,2:55.0,V. Carter makes 3-pt jump shot from 26 ft (assist by J. Sampson),,74,69
281,3,2:40.0,Violation by K. Koufos (kicked ball),,74,69
282,3,2:40.0,,Minnesota full timeout,74,69
283,3,2:40.0,,T. Jones enters the game for J. Teague,74,69
284,3,2:40.0,,N. Bjelica enters the game for T. Gibson,74,69
285,3,2:27.0,,A. Wiggins makes 2-pt jump shot from 7 ft,74,71
286,3,2:04.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,74,71
287,3,2:03.0,,Defensive rebound by Team,74,71
288,3,1:50.0,,Turnover by G. Dieng (offensive goaltending),74,71
289,3,1:33.0,B. Bogdanović misses 2-pt jump shot from 18 ft,,74,71
290,3,1:28.0,Offensive rebound by J. Sampson,,74,71
291,3,1:28.0,J. Sampson makes 2-pt layup at rim,,76,71
292,3,1:09.0,,J. Crawford misses 3-pt jump shot from 26 ft,76,71
293,3,1:07.0,Defensive rebound by K. Koufos,,76,71
294,3,0:45.0,K. Koufos makes 2-pt layup from 8 ft,,78,71
295,3,0:36.0,,Shooting foul by K. Koufos (drawn by G. Dieng),78,71
296,3,0:36.0,,G. Dieng makes free throw 1 of 2,78,72
297,3,0:36.0,,G. Dieng makes free throw 2 of 2,78,73
298,3,0:28.0,Turnover by B. Bogdanović (bad pass; steal by T. Jones),,78,73
299,3,0:25.0,,A. Wiggins makes 2-pt dunk at rim (assist by T. Jones),78,75
300,3,0:08.0,Personal take foul by T. Jones (drawn by G. Temple),,78,75
301,3,0:01.0,G. Temple misses 2-pt jump shot from 16 ft,,78,75
302,3,0:01.0,Offensive rebound by K. Koufos,,78,75
303,3,0:00.0,K. Koufos makes 2-pt layup from 1 ft,,80,75
304,4,11:46.0,,Shooting foul by K. Koufos (drawn by J. Butler),80,75
305,4,11:46.0,,J. Butler makes free throw 1 of 2,80,76
306,4,11:46.0,,J. Butler makes free throw 2 of 2,80,77
307,4,11:34.0,Turnover by B. Bogdanović (lost ball; steal by T. Jones),,80,77
308,4,11:28.0,,N. Bjelica misses 3-pt jump shot from 27 ft,80,77
309,4,11:25.0,Defensive rebound by B. Hield,,80,77
310,4,11:11.0,Turnover by B. Hield (lost ball; steal by T. Jones),,80,77
311,4,11:08.0,,Shooting foul by G. Temple (drawn by T. Jones),80,77
312,4,11:08.0,,T. Jones makes free throw 1 of 2,80,78
313,4,11:08.0,,T. Jones makes free throw 2 of 2,80,79
314,4,10:50.0,K. Koufos misses 2-pt layup from 4 ft,,80,79
315,4,10:50.0,,Defensive rebound by J. Butler,80,79
316,4,10:50.0,,Personal foul by J. Sampson (drawn by J. Butler),80,79
317,4,10:50.0,D. Fox enters the game for B. Bogdanović,,80,79
318,4,10:32.0,,J. Butler misses 2-pt jump shot from 7 ft (block by B. Hield),80,79
319,4,10:28.0,,Offensive rebound by G. Dieng,80,79
320,4,10:26.0,,J. Crawford misses 2-pt jump shot from 15 ft,80,79
321,4,10:23.0,Defensive rebound by K. Koufos,,80,79
322,4,10:14.0,B. Hield misses 3-pt jump shot from 24 ft,,80,79
323,4,10:11.0,,Defensive rebound by J. Butler,80,79
324,4,10:05.0,,Turnover by J. Butler (lost ball; steal by J. Sampson),80,79
325,4,10:02.0,B. Hield misses 2-pt layup from 2 ft,,80,79
326,4,10:01.0,Offensive rebound by G. Temple,,80,79
327,4,10:00.0,Shooting foul by G. Dieng (drawn by G. Temple),,80,79
328,4,10:00.0,G. Temple misses free throw 1 of 2,,80,79
329,4,10:00.0,Offensive rebound by Team,,80,79
330,4,10:00.0,,K. Towns enters the game for G. Dieng,80,79
331,4,10:00.0,G. Temple makes free throw 2 of 2,,81,79
332,4,9:44.0,,T. Jones misses 2-pt jump shot from 7 ft,81,79
333,4,9:41.0,,Offensive rebound by J. Crawford,81,79
334,4,9:40.0,,Personal block foul by G. Temple (drawn by J. Butler),81,79
335,4,9:34.0,,J. Butler makes 2-pt jump shot from 7 ft (assist by N. Bjelica),81,81
336,4,9:18.0,D. Fox makes 2-pt jump shot from 20 ft,,83,81
337,4,9:02.0,,Shooting foul by D. Fox (drawn by J. Butler),83,81
338,4,9:02.0,,J. Butler makes free throw 1 of 2,83,82
339,4,9:02.0,,J. Butler makes free throw 2 of 2,83,83
340,4,8:53.0,D. Fox misses 2-pt jump shot from 4 ft,,83,83
341,4,8:53.0,Offensive rebound by K. Koufos,,83,83
342,4,8:46.0,K. Koufos misses 2-pt layup at rim,,83,83
343,4,8:46.0,,Defensive rebound by K. Towns,83,83
344,4,8:46.0,,Shooting foul by K. Koufos (drawn by K. Towns),83,83
345,4,8:46.0,,K. Towns makes free throw 1 of 2,83,84
346,4,8:46.0,,K. Towns makes free throw 2 of 2,83,85
347,4,8:34.0,B. Hield makes 2-pt jump shot from 20 ft,,85,85
348,4,8:12.0,,T. Jones misses 3-pt jump shot from 22 ft,85,85
349,4,8:10.0,Defensive rebound by K. Koufos,,85,85
350,4,7:57.0,K. Koufos makes 2-pt dunk from 1 ft (assist by D. Fox),,87,85
351,4,7:35.0,,Shooting foul by K. Koufos (drawn by K. Towns),87,85
352,4,7:35.0,,K. Towns makes free throw 1 of 2,87,86
353,4,7:35.0,,J. Teague enters the game for T. Jones,87,86
354,4,7:35.0,,T. Gibson enters the game for N. Bjelica,87,86
355,4,7:35.0,Z. Randolph enters the game for J. Sampson,,87,86
356,4,7:35.0,,K. Towns makes free throw 2 of 2,87,87
357,4,7:20.0,G. Temple makes 3-pt jump shot from 22 ft (assist by B. Hield),,90,87
358,4,6:58.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Teague),90,90
359,4,6:35.0,Z. Randolph makes 2-pt layup from 4 ft,,92,90
360,4,6:17.0,,J. Teague makes 3-pt jump shot from 22 ft (assist by K. Towns),92,93
361,4,5:48.0,Z. Randolph makes 2-pt layup from 3 ft,,94,93
362,4,5:33.0,,J. Crawford makes 3-pt jump shot from 24 ft,94,96
363,4,5:18.0,,Minnesota full timeout,94,96
364,4,5:18.0,,A. Wiggins enters the game for J. Crawford,94,96
365,4,5:18.0,J. Jackson enters the game for B. Hield,,94,96
366,4,5:15.0,Turnover by D. Fox (bad pass),,94,96
367,4,4:56.0,,K. Towns misses 2-pt layup at rim,94,96
368,4,4:54.0,Defensive rebound by Z. Randolph,,94,96
369,4,4:32.0,D. Fox makes 2-pt jump shot from 13 ft,,96,96
370,4,4:16.0,,J. Butler misses 2-pt jump shot from 19 ft,96,96
371,4,4:13.0,Defensive rebound by K. Koufos,,96,96
372,4,4:01.0,D. Fox misses 2-pt jump shot from 21 ft,,96,96
373,4,4:00.0,,Defensive rebound by A. Wiggins,96,96
374,4,3:45.0,,Turnover by J. Butler (lost ball; steal by K. Koufos),96,96
375,4,3:41.0,D. Fox misses 2-pt layup from 1 ft (block by K. Towns),,96,96
376,4,3:38.0,Offensive rebound by J. Jackson,,96,96
377,4,3:37.0,J. Jackson misses 2-pt layup from 2 ft (block by A. Wiggins),,96,96
378,4,3:37.0,,Defensive rebound by A. Wiggins,96,96
379,4,3:30.0,,T. Gibson misses 2-pt jump shot from 4 ft,96,96
