,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHILADELPHIA_ACTION,DETROIT_SCORE,PHILADELPHIA_SCORE
28,1,8:01.0,,T. McConnell enters the game for J. Redick,2,13
29,1,7:51.0,,B. Simmons makes 2-pt hook shot from 5 ft (assist by D. Šarić),2,15
30,1,7:38.0,T. Harris misses 2-pt jump shot from 14 ft,,2,15
31,1,7:30.0,Offensive rebound by A. Drummond,,2,15
32,1,7:30.0,A. Drummond misses 2-pt layup at rim,,2,15
33,1,7:30.0,,Defensive rebound by J. Embiid,2,15
34,1,7:19.0,,J. Embiid misses 2-pt jump shot from 10 ft,2,15
35,1,7:15.0,Defensive rebound by T. Harris,,2,15
36,1,7:04.0,T. Harris makes 2-pt layup from 6 ft (assist by A. Bradley),,4,15
37,1,6:44.0,,J. Embiid makes 2-pt dunk at rim (assist by B. Simmons),4,17
38,1,6:28.0,T. Harris misses 3-pt jump shot from 25 ft,,4,17
39,1,6:25.0,,Defensive rebound by J. Embiid,4,17
40,1,6:17.0,,D. Šarić misses 2-pt layup from 1 ft (block by T. Harris),4,17
41,1,6:14.0,,Offensive rebound by D. Šarić,4,17
42,1,6:04.0,,J. Embiid misses 2-pt jump shot from 8 ft,4,17
43,1,6:03.0,,Offensive rebound by J. Embiid,4,17
44,1,6:03.0,,J. Embiid misses 2-pt jump shot from 8 ft,4,17
45,1,6:03.0,,Offensive rebound by Team,4,17
46,1,6:03.0,,Turnover by Team (shot clock),4,17
47,1,6:03.0,,A. Johnson enters the game for D. Šarić,4,17
48,1,6:03.0,,J. Bayless enters the game for J. Embiid,4,17
49,1,5:46.0,I. Smith makes 2-pt layup from 1 ft,,6,17
50,1,5:45.0,,B. Simmons makes 2-pt layup from 2 ft,6,19
51,1,5:45.0,,Shooting foul by A. Bradley (drawn by B. Simmons),6,19
52,1,5:45.0,,B. Simmons makes free throw 1 of 1,6,20
53,1,5:31.0,Personal foul by A. Johnson (drawn by T. Harris),,6,20
54,1,5:24.0,I. Smith makes 2-pt jump shot from 16 ft,,8,20
55,1,5:09.0,,J. Bayless makes 2-pt jump shot from 8 ft,8,22
56,1,5:09.0,Violation by A. Drummond (def goaltending),,8,22
57,1,4:50.0,R. Bullock makes 3-pt jump shot from 26 ft (assist by T. Harris),,11,22
58,1,4:36.0,,A. Johnson misses 2-pt layup from 3 ft,11,22
59,1,4:33.0,Defensive rebound by T. Harris,,11,22
60,1,4:31.0,A. Drummond makes 2-pt dunk at rim (assist by T. Harris),,13,22
61,1,4:09.0,,T. McConnell misses 2-pt jump shot from 7 ft,13,22
62,1,4:07.0,Defensive rebound by A. Drummond,,13,22
63,1,4:02.0,Turnover by R. Bullock (out of bounds lost ball),,13,22
64,1,4:02.0,,J. Redick enters the game for R. Covington,13,22
65,1,4:02.0,,R. Holmes enters the game for B. Simmons,13,22
66,1,3:49.0,,Personal foul by A. Bradley (drawn by J. Redick),13,22
67,1,3:49.0,B. Marjanović enters the game for A. Drummond,,13,22
68,1,3:49.0,D. Buycks enters the game for I. Smith,,13,22
69,1,3:49.0,L. Kennard enters the game for A. Bradley,,13,22
70,1,3:36.0,,A. Johnson makes 2-pt dunk from 2 ft (assist by J. Redick),13,24
71,1,3:17.0,B. Marjanović misses 2-pt jump shot from 7 ft,,13,24
72,1,3:14.0,,Defensive rebound by T. McConnell,13,24
73,1,2:58.0,,J. Redick makes 2-pt jump shot from 23 ft (assist by A. Johnson),13,26
74,1,2:52.0,Detroit full timeout,,13,26
75,1,2:52.0,,J. Embiid enters the game for A. Johnson,13,26
76,1,2:39.0,B. Marjanović misses 2-pt jump shot from 8 ft,,13,26
77,1,2:36.0,,Defensive rebound by J. Redick,13,26
78,1,2:26.0,,J. Embiid misses 2-pt jump shot from 15 ft,13,26
79,1,2:23.0,,Offensive rebound by R. Holmes,13,26
80,1,2:09.0,,Turnover by T. McConnell (bad pass; steal by T. Harris),13,26
81,1,2:02.0,T. Harris misses 2-pt jump shot from 12 ft,,13,26
82,1,1:58.0,,Defensive rebound by R. Holmes,13,26
83,1,1:44.0,,J. Redick misses 3-pt jump shot from 25 ft,13,26
84,1,1:41.0,Defensive rebound by L. Kennard,,13,26
85,1,1:34.0,T. Harris misses 3-pt jump shot from 23 ft,,13,26
86,1,1:30.0,,Defensive rebound by J. Embiid,13,26
87,1,1:25.0,,J. Redick misses 3-pt jump shot from 24 ft,13,26
88,1,1:21.0,Defensive rebound by B. Marjanović,,13,26
89,1,1:16.0,D. Buycks misses 2-pt layup from 2 ft (block by J. Embiid),,13,26
90,1,1:12.0,,Defensive rebound by J. Bayless,13,26
91,1,1:10.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Bayless),13,29
92,1,0:52.0,Personal foul by J. Bayless (drawn by B. Marjanović),,13,29
93,1,0:52.0,,T. Luwawu-Cabarrot enters the game for J. Bayless,13,29
94,1,0:46.0,T. Harris misses 3-pt jump shot from 24 ft,,13,29
95,1,0:41.0,,Defensive rebound by T. Luwawu-Cabarrot,13,29
96,1,0:37.0,,J. Redick misses 3-pt jump shot from 25 ft,13,29
97,1,0:34.0,Defensive rebound by L. Kennard,,13,29
98,1,0:25.0,R. Bullock makes 2-pt layup from 1 ft (assist by B. Marjanović),,15,29
99,1,0:05.0,,J. Embiid makes 2-pt jump shot from 12 ft,15,31
100,1,0:05.0,,Shooting foul by D. Buycks (drawn by J. Embiid),15,31
101,1,0:05.0,,J. Embiid makes free throw 1 of 1,15,32
102,2,11:47.0,,J. Embiid makes 2-pt layup from 1 ft (assist by T. Luwawu-Cabarrot),15,34
103,2,11:26.0,L. Kennard misses 2-pt layup from 2 ft,,15,34
104,2,11:26.0,Offensive rebound by A. Drummond,,15,34
105,2,11:26.0,A. Drummond misses 2-pt layup from 1 ft,,15,34
106,2,11:26.0,,Defensive rebound by Team,15,34
107,2,11:26.0,Turnover by A. Drummond (offensive goaltending),,15,34
108,2,11:11.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by T. Luwawu-Cabarrot),15,37
109,2,10:55.0,A. Tolliver misses 3-pt jump shot from 26 ft,,15,37
110,2,10:55.0,,Defensive rebound by J. Redick,15,37
111,2,10:46.0,,D. Šarić misses 2-pt layup from 4 ft,15,37
112,2,10:43.0,,Offensive rebound by T. McConnell,15,37
113,2,10:42.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by T. McConnell),15,40
114,2,10:28.0,L. Galloway misses 2-pt jump shot from 17 ft,,15,40
115,2,10:25.0,,Defensive rebound by T. McConnell,15,40
116,2,10:11.0,,J. Embiid makes 2-pt hook shot from 3 ft,15,42
117,2,9:45.0,D. Buycks makes 2-pt jump shot from 21 ft,,17,42
118,2,9:45.0,,Philadelphia full timeout,17,42
119,2,9:45.0,I. Smith enters the game for D. Buycks,,17,42
120,2,9:32.0,,Personal foul by I. Smith (drawn by J. Embiid),17,42
121,2,9:23.0,,D. Šarić misses 2-pt jump shot from 15 ft,17,42
122,2,9:18.0,Defensive rebound by L. Galloway,,17,42
123,2,9:03.0,A. Tolliver misses 3-pt jump shot from 25 ft,,17,42
124,2,9:00.0,Offensive rebound by A. Tolliver,,17,42
125,2,8:51.0,A. Tolliver misses 3-pt jump shot from 23 ft,,17,42
126,2,8:47.0,,Defensive rebound by J. Embiid,17,42
127,2,8:38.0,,J. Bayless enters the game for T. Luwawu-Cabarrot,17,42
128,2,8:38.0,,R. Covington enters the game for T. McConnell,17,42
129,2,8:38.0,,A. Johnson enters the game for J. Embiid,17,42
130,2,8:38.0,,B. Simmons enters the game for J. Redick,17,42
131,2,8:33.0,,B. Simmons misses 2-pt layup from 3 ft,17,42
132,2,8:30.0,,Offensive rebound by B. Simmons,17,42
133,2,8:29.0,,J. Bayless makes 2-pt jump shot from 21 ft (assist by B. Simmons),17,44
134,2,8:11.0,I. Smith misses 2-pt jump shot from 18 ft,,17,44
135,2,8:11.0,Offensive rebound by Team,,17,44
136,2,7:51.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by A. Drummond),,20,44
137,2,7:46.0,,B. Simmons makes 2-pt layup from 1 ft,20,46
138,2,7:44.0,Turnover by A. Tolliver (out of bounds lost ball),,20,46
139,2,7:32.0,,A. Johnson misses 2-pt layup from 1 ft (block by A. Tolliver),20,46
140,2,7:32.0,,Offensive rebound by A. Johnson,20,46
141,2,7:29.0,,R. Covington misses 3-pt jump shot from 26 ft,20,46
142,2,7:28.0,Defensive rebound by Team,,20,46
143,2,7:20.0,Shooting foul by R. Covington (drawn by L. Galloway),,20,46
144,2,7:19.0,L. Galloway makes free throw 1 of 3,,21,46
145,2,7:19.0,L. Galloway misses free throw 3 of 3,,21,46
146,2,7:19.0,,Defensive rebound by B. Simmons,21,46
147,2,7:19.0,L. Galloway misses free throw 2 of 3,,21,46
148,2,7:19.0,Offensive rebound by Team,,21,46
149,2,7:00.0,,D. Šarić misses 3-pt jump shot from 23 ft,21,46
150,2,6:58.0,Defensive rebound by A. Drummond,,21,46
151,2,6:48.0,Turnover by I. Smith (bad pass; steal by B. Simmons),,21,46
152,2,6:46.0,,Shooting foul by I. Smith (drawn by D. Šarić),21,46
153,2,6:45.0,A. Bradley enters the game for L. Galloway,,21,46
154,2,6:45.0,,D. Šarić makes free throw 1 of 1,21,49
155,2,6:44.0,,D. Šarić makes 2-pt jump shot from 8 ft,21,48
156,2,6:31.0,A. Bradley misses 2-pt jump shot from 13 ft,,21,48
157,2,6:28.0,,Defensive rebound by D. Šarić,21,48
158,2,6:14.0,,Turnover by J. Bayless (bad pass),21,48
159,2,5:53.0,A. Drummond misses 2-pt jump shot from 10 ft,,21,48
160,2,5:51.0,,Defensive rebound by A. Johnson,21,48
161,2,5:46.0,,J. Bayless makes 3-pt jump shot from 22 ft (assist by B. Simmons),21,52
162,2,5:38.0,Detroit full timeout,,21,52
163,2,5:38.0,T. Harris enters the game for L. Kennard,,21,52
164,2,5:28.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by T. Harris),,24,52
165,2,5:12.0,,B. Simmons misses 2-pt layup from 2 ft,24,52
166,2,5:10.0,,Offensive rebound by A. Johnson,24,52
167,2,5:06.0,,J. Bayless misses 2-pt jump shot from 8 ft,24,52
168,2,5:04.0,,Offensive rebound by A. Johnson,24,52
169,2,5:04.0,,A. Johnson misses 2-pt layup at rim,24,52
170,2,5:04.0,Defensive rebound by Team,,24,52
171,2,4:57.0,Personal foul by R. Covington (drawn by A. Bradley),,24,52
172,2,4:47.0,A. Bradley misses 2-pt jump shot from 20 ft,,24,52
173,2,4:44.0,,Defensive rebound by A. Johnson,24,52
174,2,4:31.0,,B. Simmons misses 2-pt jump shot from 12 ft,24,52
175,2,4:29.0,Defensive rebound by Team,,24,52
176,2,4:17.0,A. Bradley makes 2-pt layup from 1 ft (assist by A. Drummond),,26,52
177,2,4:02.0,,Turnover by B. Simmons (bad pass; steal by I. Smith),26,52
178,2,3:48.0,I. Smith misses 2-pt layup from 1 ft,,26,52
179,2,3:46.0,,Defensive rebound by R. Covington,26,52
180,2,3:39.0,,J. Bayless misses 3-pt jump shot from 23 ft,26,52
181,2,3:34.0,Defensive rebound by A. Tolliver,,26,52
182,2,3:34.0,Personal foul by B. Simmons (drawn by I. Smith),,26,52
183,2,3:34.0,,J. Embiid enters the game for J. Bayless,26,52
184,2,3:34.0,,J. Redick enters the game for A. Johnson,26,52
185,2,3:34.0,R. Bullock enters the game for A. Tolliver,,26,52
186,2,3:20.0,Turnover by A. Bradley (bad pass; steal by B. Simmons),,26,52
187,2,3:17.0,,B. Simmons makes 2-pt dunk from 1 ft,26,54
188,2,3:03.0,,J. Redick makes technical free throw,26,55
189,2,3:03.0,,R. Holmes enters the game for D. Šarić,26,55
190,2,2:55.0,T. Harris misses 2-pt jump shot from 12 ft,,26,55
191,2,2:51.0,,Defensive rebound by J. Embiid,26,55
192,2,2:38.0,,Personal foul by A. Drummond (drawn by J. Embiid),26,55
193,2,2:32.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Simmons),26,58
194,2,2:09.0,I. Smith misses 2-pt jump shot from 15 ft (block by B. Simmons),,26,58
195,2,2:06.0,,Defensive rebound by R. Covington,26,58
196,2,1:57.0,,Turnover by J. Embiid (out of bounds lost ball),26,58
197,2,1:35.0,Shooting foul by B. Simmons (drawn by T. Harris),,26,58
198,2,1:35.0,T. Harris makes free throw 1 of 2,,27,58
199,2,1:35.0,T. Harris makes free throw 2 of 2,,28,58
200,2,1:20.0,,J. Embiid makes 2-pt layup from 1 ft (assist by B. Simmons),28,60
201,2,1:07.0,I. Smith misses 2-pt jump shot from 7 ft,,28,60
202,2,1:07.0,Offensive rebound by A. Drummond,,28,60
203,2,1:03.0,A. Drummond makes 2-pt layup at rim,,30,60
204,2,0:41.0,,J. Redick misses 3-pt jump shot from 25 ft,30,60
205,2,0:39.0,,Offensive rebound by J. Embiid,30,60
206,2,0:39.0,,Shooting foul by T. Harris (drawn by J. Embiid),30,60
207,2,0:39.0,,J. Embiid makes free throw 1 of 2,30,61
208,2,0:39.0,,J. Embiid makes free throw 2 of 2,30,62
209,2,0:39.0,,J. Bayless enters the game for B. Simmons,30,62
210,2,0:39.0,,T. McConnell enters the game for R. Covington,30,62
211,2,0:39.0,B. Marjanović enters the game for A. Drummond,,30,62
212,2,0:20.0,I. Smith makes 2-pt jump shot from 12 ft,,32,62
213,2,0:01.0,,T. McConnell misses 2-pt jump shot from 9 ft (block by I. Smith),32,62
214,2,0:01.0,Defensive rebound by T. Harris,,32,62
215,3,11:46.0,,J. Embiid makes 3-pt jump shot from 24 ft (assist by B. Simmons),32,65
216,3,11:32.0,Shooting foul by J. Embiid (drawn by T. Harris),,32,65
217,3,11:32.0,T. Harris misses free throw 1 of 2,,32,65
218,3,11:32.0,Offensive rebound by Team,,32,65
219,3,11:32.0,T. Harris makes free throw 2 of 2,,33,65
220,3,11:22.0,,B. Simmons makes 2-pt layup from 1 ft,33,67
221,3,11:11.0,I. Smith makes 2-pt layup from 1 ft,,35,67
222,3,10:49.0,,D. Šarić misses 2-pt layup from 1 ft,35,67
223,3,10:47.0,,Offensive rebound by D. Šarić,35,67
224,3,10:43.0,,R. Covington misses 3-pt jump shot from 23 ft,35,67
225,3,10:39.0,,Offensive rebound by B. Simmons,35,67
226,3,10:34.0,,R. Covington makes 2-pt layup from 1 ft (assist by J. Redick),35,69
227,3,10:14.0,A. Bradley makes 2-pt jump shot from 17 ft (assist by A. Drummond),,37,69
228,3,10:00.0,Personal foul by B. Simmons (drawn by R. Bullock),,37,69
229,3,10:00.0,,Turnover by B. Simmons (turnover),37,69
230,3,9:49.0,T. Harris makes 2-pt dunk from 1 ft (assist by A. Drummond),,39,69
231,3,9:49.0,,Philadelphia full timeout,39,69
232,3,9:39.0,,Turnover by D. Šarić (bad pass; steal by I. Smith),39,69
233,3,9:33.0,R. Bullock misses 3-pt jump shot from 22 ft (block by B. Simmons),,39,69
234,3,9:25.0,Offensive rebound by R. Bullock,,39,69
235,3,9:24.0,T. Harris makes 3-pt jump shot from 24 ft (assist by I. Smith),,42,69
236,3,9:15.0,,Turnover by B. Simmons (bad pass; steal by A. Drummond),42,69
237,3,9:10.0,A. Drummond makes 2-pt jump shot from 6 ft,,44,69
238,3,9:10.0,,Philadelphia full timeout,44,69
239,3,8:51.0,,Turnover by R. Covington (bad pass; steal by R. Bullock),44,69
240,3,8:44.0,A. Drummond misses 2-pt layup from 2 ft,,44,69
241,3,8:40.0,,Defensive rebound by D. Šarić,44,69
242,3,8:26.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by B. Simmons),44,72
243,3,8:07.0,T. Harris makes 2-pt jump shot from 9 ft (assist by I. Smith),,46,72
244,3,7:40.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by D. Šarić),46,75
245,3,7:24.0,Shooting foul by J. Embiid (drawn by I. Smith),,46,75
246,3,7:24.0,I. Smith makes free throw 1 of 2,,47,75
247,3,7:24.0,I. Smith makes free throw 2 of 2,,48,75
248,3,7:24.0,,T. McConnell enters the game for J. Redick,48,75
249,3,7:05.0,,Personal foul by A. Drummond (drawn by D. Šarić),48,75
250,3,7:05.0,,A. Johnson enters the game for J. Embiid,48,75
251,3,6:52.0,,Turnover by B. Simmons (bad pass; steal by T. Harris),48,75
252,3,6:48.0,A. Bradley misses 3-pt jump shot from 25 ft,,48,75
253,3,6:45.0,,Defensive rebound by T. McConnell,48,75
254,3,6:41.0,,B. Simmons makes 2-pt dunk at rim,48,77
255,3,6:19.0,A. Bradley misses 2-pt jump shot from 17 ft,,48,77
256,3,6:15.0,,Defensive rebound by D. Šarić,48,77
257,3,6:10.0,,Personal foul by T. Harris (drawn by B. Simmons),48,77
258,3,6:10.0,,J. Bayless enters the game for D. Šarić,48,77
259,3,6:01.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by J. Bayless),48,80
260,3,5:47.0,I. Smith misses 2-pt layup from 1 ft (block by T. McConnell),,48,80
261,3,5:47.0,,Defensive rebound by Team,48,80
262,3,5:23.0,,B. Simmons misses 2-pt jump shot from 21 ft,48,80
263,3,5:23.0,,Offensive rebound by Team,48,80
264,3,5:23.0,,Turnover by Team (shot clock),48,80
265,3,5:09.0,Personal foul by J. Bayless (drawn by A. Bradley),,48,80
266,3,5:09.0,L. Galloway enters the game for A. Bradley,,48,80
267,3,4:56.0,Shooting foul by B. Simmons (drawn by A. Drummond),,48,80
268,3,4:56.0,A. Drummond makes free throw 1 of 2,,50,80
269,3,4:56.0,A. Drummond makes free throw 2 of 2,,50,80
270,3,4:56.0,,J. Redick enters the game for B. Simmons,50,80
271,3,4:41.0,,Shooting foul by R. Bullock (drawn by J. Redick),50,80
272,3,4:41.0,Technical foul by A. Drummond,,50,80
273,3,4:41.0,,J. Redick makes technical free throw,50,81
274,3,4:41.0,,J. Redick makes free throw 1 of 3,50,82
275,3,4:41.0,,J. Redick makes free throw 2 of 3,50,83
276,3,4:41.0,,J. Redick makes free throw 3 of 3,50,84
277,3,4:18.0,R. Bullock misses 3-pt jump shot from 27 ft,,50,84
278,3,4:14.0,,Defensive rebound by R. Covington,50,84
279,3,4:03.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by T. McConnell),50,87
280,3,3:51.0,Shooting foul by T. McConnell (drawn by I. Smith),,50,87
281,3,3:51.0,I. Smith makes free throw 1 of 2,,51,87
282,3,3:51.0,I. Smith misses free throw 2 of 2,,51,87
283,3,3:51.0,,Defensive rebound by J. Embiid,51,87
284,3,3:51.0,,J. Embiid enters the game for A. Johnson,51,87
285,3,3:51.0,,R. Holmes enters the game for R. Covington,51,87
286,3,3:51.0,L. Kennard enters the game for R. Bullock,,51,87
287,3,3:51.0,A. Tolliver enters the game for T. Harris,,51,87
288,3,3:39.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by J. Bayless),51,89
289,3,3:39.0,,Shooting foul by L. Kennard (drawn by J. Redick),51,89
290,3,3:39.0,D. Buycks enters the game for I. Smith,,51,89
291,3,3:39.0,,J. Redick makes free throw 1 of 1,51,90
292,3,3:22.0,A. Drummond makes 2-pt layup from 2 ft (assist by D. Buycks),,53,90
293,3,3:04.0,,J. Embiid misses 3-pt jump shot from 24 ft,53,90
294,3,3:01.0,Defensive rebound by L. Galloway,,53,90
295,3,2:51.0,Shooting foul by J. Embiid (drawn by A. Tolliver),,53,90
296,3,2:51.0,A. Tolliver makes free throw 1 of 2,,54,90
297,3,2:51.0,A. Tolliver misses free throw 2 of 2,,54,90
298,3,2:51.0,,Defensive rebound by Team,54,90
299,3,2:51.0,B. Marjanović enters the game for A. Drummond,,54,90
300,3,2:32.0,,J. Embiid misses 2-pt jump shot from 11 ft,54,90
301,3,2:28.0,Defensive rebound by L. Galloway,,54,90
302,3,2:24.0,L. Galloway misses 2-pt layup from 2 ft,,54,90
303,3,2:23.0,,Defensive rebound by Team,54,90
304,3,2:14.0,,T. Luwawu-Cabarrot enters the game for J. Bayless,54,90
305,3,2:10.0,,J. Embiid misses 2-pt jump shot from 10 ft,54,90
306,3,2:07.0,Defensive rebound by B. Marjanović,,54,90
307,3,1:58.0,B. Marjanović misses 2-pt jump shot from 10 ft,,54,90
308,3,1:56.0,,Defensive rebound by R. Holmes,54,90
309,3,1:43.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by T. Luwawu-Cabarrot),54,92
310,3,1:26.0,Turnover by D. Buycks (bad pass; steal by T. McConnell),,54,92
311,3,1:22.0,,R. Holmes misses 2-pt dunk from 1 ft,54,92
312,3,1:20.0,Defensive rebound by L. Kennard,,54,92
313,3,1:16.0,A. Tolliver misses 3-pt jump shot from 25 ft,,54,92
314,3,1:16.0,,Defensive rebound by T. Luwawu-Cabarrot,54,92
315,3,1:03.0,,J. Embiid makes 2-pt jump shot from 12 ft (assist by J. Redick),54,94
316,3,0:46.0,D. Buycks makes 2-pt jump shot from 11 ft,,56,94
317,3,0:34.0,,J. Embiid makes 2-pt jump shot from 14 ft,56,96
318,3,0:22.0,B. Marjanović makes 2-pt jump shot from 10 ft (assist by D. Buycks),,58,96
319,3,0:07.0,,Personal foul by L. Kennard (drawn by J. Embiid),58,96
320,3,0:07.0,,J. Embiid misses free throw 1 of 2,58,96
321,3,0:07.0,,Offensive rebound by Team,58,96
322,3,0:07.0,,J. Embiid makes free throw 2 of 2,58,97
323,3,0:00.0,L. Kennard makes 3-pt jump shot from 23 ft (assist by D. Buycks),,61,97
324,4,11:43.0,Personal foul by T. McConnell (drawn by D. Buycks),,61,97
325,4,11:32.0,L. Kennard misses 2-pt jump shot from 18 ft,,61,97
326,4,11:30.0,,Defensive rebound by J. Anderson,61,97
327,4,11:15.0,,J. Anderson misses 3-pt jump shot from 24 ft,61,97
328,4,11:12.0,Defensive rebound by E. Moreland,,61,97
329,4,10:54.0,H. Ellenson makes 2-pt layup from 3 ft (assist by D. Buycks),,63,97
330,4,10:37.0,,A. Johnson misses 2-pt jump shot from 10 ft,63,97
331,4,10:34.0,Defensive rebound by E. Moreland,,63,97
332,4,10:27.0,D. Buycks misses 2-pt jump shot from 18 ft,,63,97
333,4,10:24.0,,Defensive rebound by R. Holmes,63,97
334,4,10:06.0,,A. Johnson makes 2-pt layup from 2 ft (assist by T. McConnell),63,99
335,4,9:41.0,D. Buycks makes 2-pt jump shot from 16 ft,,65,99
336,4,9:18.0,,J. Anderson misses 3-pt jump shot from 23 ft,65,99
337,4,9:13.0,Defensive rebound by E. Moreland,,65,99
338,4,9:05.0,L. Galloway misses 3-pt jump shot from 25 ft,,65,99
339,4,9:01.0,,Defensive rebound by J. Anderson,65,99
340,4,8:50.0,,Turnover by T. Luwawu-Cabarrot (lost ball; steal by L. Kennard),65,99
341,4,8:35.0,H. Ellenson misses 2-pt jump shot from 10 ft,,65,99
342,4,8:30.0,,Defensive rebound by R. Holmes,65,99
343,4,8:22.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,65,99
344,4,8:19.0,,Offensive rebound by R. Holmes,65,99
345,4,8:18.0,,R. Holmes misses 2-pt layup from 2 ft,65,99
346,4,8:14.0,,Offensive rebound by R. Holmes,65,99
347,4,8:14.0,,R. Holmes misses 2-pt layup at rim,65,99
348,4,8:13.0,Defensive rebound by H. Ellenson,,65,99
349,4,8:12.0,Shooting foul by A. Johnson (drawn by H. Ellenson),,65,99
350,4,8:12.0,H. Ellenson misses free throw 1 of 2,,65,99
351,4,8:12.0,Offensive rebound by Team,,65,99
352,4,8:12.0,H. Ellenson misses free throw 2 of 2,,65,99
353,4,8:12.0,,Defensive rebound by J. Anderson,65,99
354,4,8:12.0,,T. Booker enters the game for R. Holmes,65,99
355,4,8:02.0,,Turnover by T. McConnell (bad pass; steal by D. Buycks),65,99
356,4,7:51.0,Turnover by D. Buycks (lost ball; steal by A. Johnson),,65,99
357,4,7:46.0,,T. Luwawu-Cabarrot misses 2-pt layup from 5 ft,65,99
358,4,7:44.0,Defensive rebound by H. Ellenson,,65,99
359,4,7:40.0,Turnover by H. Ellenson (out of bounds lost ball),,65,99
360,4,7:24.0,,Personal foul by L. Galloway (drawn by T. Luwawu-Cabarrot),65,99
361,4,7:24.0,,J. McAdoo enters the game for J. Anderson,65,99
362,4,7:24.0,,R. Holmes enters the game for A. Johnson,65,99
363,4,7:14.0,,Turnover by T. Booker (lost ball; steal by L. Galloway),65,99
364,4,7:10.0,D. Buycks makes 2-pt layup from 2 ft (assist by L. Galloway),,67,99
365,4,6:45.0,,J. McAdoo makes 3-pt jump shot from 26 ft (assist by T. Luwawu-Cabarrot),67,102
366,4,6:29.0,Turnover by D. Buycks (turnover),,67,102
367,4,6:29.0,,Philadelphia full timeout,67,102
368,4,6:29.0,L. Montero enters the game for L. Kennard,,67,102
369,4,6:15.0,,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft,67,104
370,4,6:02.0,L. Galloway makes 2-pt jump shot from 16 ft (assist by E. Moreland),,69,104
371,4,5:45.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 7 ft (block by E. Moreland),69,104
372,4,5:41.0,Defensive rebound by D. Buycks,,69,104
373,4,5:35.0,L. Montero misses 2-pt layup from 2 ft,,69,104
374,4,5:31.0,,Defensive rebound by T. Booker,69,104
375,4,5:30.0,,T. McConnell misses 2-pt jump shot from 6 ft,69,104
376,4,5:30.0,Defensive rebound by E. Moreland,,69,104
377,4,5:19.0,L. Galloway misses 3-pt jump shot from 23 ft,,69,104
378,4,5:17.0,,Defensive rebound by J. McAdoo,69,104
379,4,5:02.0,,J. McAdoo misses 3-pt jump shot from 26 ft,69,104
380,4,5:00.0,Defensive rebound by H. Ellenson,,69,104
