,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ORLANDO_ACTION,CLEVELAND_SCORE,ORLANDO_SCORE
382,4,6:55.0,I. Thomas enters the game for D. Wade,,92,100
383,4,6:55.0,T. Thompson enters the game for J. Green,,92,100
384,4,6:34.0,,Shooting foul by K. Korver (drawn by E. Fournier),92,100
385,4,6:34.0,,E. Fournier makes free throw 1 of 2,92,101
386,4,6:34.0,,E. Fournier makes free throw 2 of 2,92,102
387,4,6:15.0,I. Thomas misses 3-pt jump shot from 22 ft,,92,102
388,4,6:11.0,,Defensive rebound by S. Mack,92,102
389,4,5:50.0,,D. Augustin makes 2-pt layup from 2 ft,92,104
390,4,5:26.0,L. James misses 3-pt jump shot from 25 ft,,92,104
391,4,5:21.0,,Defensive rebound by S. Mack,92,104
392,4,5:12.0,,K. Birch makes 2-pt dunk from 1 ft (assist by S. Mack),92,106
393,4,5:00.0,Turnover by L. James (lost ball; steal by K. Birch),,92,106
394,4,4:54.0,,D. Augustin misses 3-pt jump shot from 23 ft,92,106
395,4,4:51.0,,Offensive rebound by S. Mack,92,106
396,4,4:51.0,,S. Mack makes 2-pt jump shot from 3 ft,92,108
397,4,4:51.0,Cleveland full timeout,,92,108
398,4,4:51.0,D. Wade enters the game for J. Smith,,92,108
399,4,4:35.0,Shooting foul by K. Birch (drawn by L. James),,92,108
400,4,4:35.0,L. James misses free throw 1 of 2,,92,108
401,4,4:35.0,Offensive rebound by Team,,92,108
402,4,4:35.0,J. Crowder enters the game for K. Korver,,92,108
403,4,4:35.0,L. James makes free throw 2 of 2,,93,108
404,4,4:20.0,,Turnover by J. Simmons (lost ball; steal by L. James),93,108
405,4,4:04.0,Turnover by I. Thomas (lost ball; steal by D. Augustin),,93,108
406,4,3:43.0,,D. Augustin misses 3-pt jump shot from 25 ft,93,108
407,4,3:40.0,Defensive rebound by Team,,93,108
408,4,3:32.0,L. James misses 2-pt hook shot from 3 ft,,93,108
409,4,3:29.0,,Defensive rebound by S. Mack,93,108
410,4,3:16.0,,Turnover by J. Simmons (step out of bounds),93,108
411,4,3:05.0,I. Thomas misses 3-pt jump shot from 22 ft,,93,108
412,4,3:01.0,Offensive rebound by T. Thompson,,93,108
413,4,2:57.0,D. Wade misses 3-pt jump shot from 24 ft,,93,108
414,4,2:57.0,,Defensive rebound by K. Birch,93,108
415,4,2:37.0,,E. Fournier misses 3-pt jump shot from 24 ft,93,108
416,4,2:35.0,,Offensive rebound by J. Simmons,93,108
417,4,2:35.0,,J. Simmons makes 2-pt layup from 3 ft,93,110
418,4,2:35.0,,Shooting foul by I. Thomas (drawn by J. Simmons),93,110
419,4,2:35.0,,J. Simmons makes free throw 1 of 1,93,111
420,4,2:35.0,Cleveland full timeout,,93,111
421,4,2:35.0,D. Rose enters the game for I. Thomas,,93,111
422,4,2:35.0,J. Green enters the game for D. Wade,,93,111
423,4,2:35.0,C. Osman enters the game for T. Thompson,,93,111
424,4,2:35.0,J. Calderón enters the game for L. James,,93,111
425,4,2:35.0,C. Frye enters the game for J. Crowder,,93,111
426,4,2:14.0,C. Frye makes 2-pt jump shot from 11 ft,,95,111
427,4,1:49.0,,D. Augustin makes 2-pt layup from 3 ft,95,113
428,4,1:37.0,C. Frye makes 3-pt jump shot from 25 ft (assist by J. Calderón),,98,113
429,4,1:15.0,,J. Simmons misses 2-pt jump shot from 11 ft,98,113
430,4,1:12.0,,Offensive rebound by J. Simmons,98,113
431,4,1:12.0,,J. Simmons makes 2-pt layup at rim,98,115
432,4,0:50.0,J. Green misses 2-pt jump shot from 3 ft,,98,115
433,4,0:47.0,,Defensive rebound by K. Birch,98,115
434,4,0:32.0,,S. Mack misses 3-pt jump shot from 25 ft,98,115
435,4,0:28.0,,Offensive rebound by E. Fournier,98,115
436,4,0:28.0,,Shooting foul by C. Osman (drawn by E. Fournier),98,115
437,4,0:28.0,,E. Fournier makes free throw 1 of 2,98,116
438,4,0:28.0,,E. Fournier misses free throw 2 of 2,98,116
439,4,0:25.0,Defensive rebound by C. Frye,,98,116
440,4,0:15.0,D. Rose misses 3-pt jump shot from 25 ft,,98,116
441,4,0:12.0,,Defensive rebound by J. Simmons,98,116
