,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
31,1,7:34.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,7,10
32,1,7:19.0,,J. Harden makes 2-pt layup from 1 ft,7,12
33,1,7:01.0,D. Mitchell makes 3-pt jump shot from 25 ft,,10,12
34,1,6:50.0,,C. Paul makes 2-pt jump shot from 12 ft,10,14
35,1,6:26.0,R. O'Neale misses 2-pt layup from 3 ft,,10,14
36,1,6:24.0,,Defensive rebound by C. Capela,10,14
37,1,6:19.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by C. Paul),10,17
38,1,6:18.0,Utah full timeout,,10,17
39,1,6:18.0,,E. Gordon enters the game for C. Paul,10,17
40,1,6:18.0,A. Burks enters the game for D. Favors,,10,17
41,1,6:02.0,A. Burks misses 3-pt jump shot from 26 ft,,10,17
42,1,6:01.0,,Defensive rebound by J. Harden,10,17
43,1,5:56.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),10,19
44,1,5:28.0,D. Mitchell makes 2-pt hook shot from 3 ft,,12,19
45,1,5:17.0,,Personal foul by J. Crowder (drawn by J. Harden),12,19
46,1,5:17.0,,L. Mbah a Moute enters the game for T. Ariza,12,19
47,1,5:11.0,,E. Gordon misses 2-pt layup from 3 ft,12,19
48,1,5:10.0,,Offensive rebound by C. Capela,12,19
49,1,5:09.0,,C. Capela makes 2-pt dunk at rim,12,21
50,1,4:54.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by A. Burks),,15,21
51,1,4:39.0,,C. Capela misses 2-pt layup from 2 ft,15,21
52,1,4:37.0,Defensive rebound by Team,,15,21
53,1,4:37.0,,N. Hilário enters the game for C. Capela,15,21
54,1,4:27.0,Turnover by D. Mitchell (turnover; steal by P. Tucker),,15,21
55,1,4:16.0,,J. Harden makes 3-pt jump shot from 26 ft,15,24
56,1,3:52.0,J. Crowder misses 3-pt jump shot from 23 ft,,15,24
57,1,3:51.0,,Defensive rebound by N. Hilário,15,24
58,1,3:35.0,,J. Harden misses 2-pt jump shot from 17 ft,15,24
59,1,3:34.0,Defensive rebound by R. Gobert,,15,24
60,1,3:27.0,A. Burks misses 2-pt layup from 3 ft (block by N. Hilário),,15,24
61,1,3:26.0,,Defensive rebound by E. Gordon,15,24
62,1,3:05.0,,J. Harden makes 2-pt layup from 2 ft,15,26
63,1,2:44.0,A. Burks misses 2-pt layup from 5 ft,,15,26
64,1,2:43.0,,Defensive rebound by N. Hilário,15,26
65,1,2:38.0,,Turnover by N. Hilário (bad pass; steal by R. O'Neale),15,26
66,1,2:34.0,Shooting foul by N. Hilário (drawn by A. Burks),,15,26
67,1,2:34.0,,Houston full timeout,15,26
68,1,2:34.0,,R. Anderson enters the game for P. Tucker,15,26
69,1,2:34.0,,C. Paul enters the game for J. Harden,15,26
70,1,2:34.0,D. Favors enters the game for R. O'Neale,,15,26
71,1,2:34.0,A. Burks makes free throw 1 of 2,,16,26
72,1,2:34.0,J. Ingles enters the game for R. Gobert,,16,26
73,1,2:34.0,A. Burks makes free throw 2 of 2,,17,26
74,1,2:23.0,,N. Hilário misses 2-pt jump shot from 3 ft,17,26
75,1,2:21.0,Defensive rebound by J. Ingles,,17,26
76,1,2:05.0,A. Burks misses 2-pt layup from 4 ft (block by N. Hilário),,17,26
77,1,2:04.0,,Defensive rebound by L. Mbah a Moute,17,26
78,1,1:50.0,,N. Hilário misses 2-pt layup from 2 ft,17,26
79,1,1:49.0,Defensive rebound by J. Crowder,,17,26
80,1,1:42.0,J. Crowder makes 2-pt dunk at rim (assist by A. Burks),,19,26
81,1,1:26.0,,C. Paul misses 2-pt jump shot from 15 ft,19,26
82,1,1:25.0,Defensive rebound by A. Burks,,19,26
83,1,1:14.0,D. Mitchell misses 3-pt jump shot from 22 ft,,19,26
84,1,1:13.0,,Defensive rebound by L. Mbah a Moute,19,26
85,1,1:00.0,,C. Paul makes 3-pt jump shot from 26 ft,19,29
86,1,0:47.0,J. Crowder misses 2-pt jump shot from 20 ft,,19,29
87,1,0:46.0,,Defensive rebound by C. Paul,19,29
88,1,0:35.0,,Personal foul by J. Crowder (drawn by N. Hilário),19,29
89,1,0:35.0,J. Jerebko enters the game for A. Burks,,19,29
90,1,0:35.0,D. Exum enters the game for D. Mitchell,,19,29
91,1,0:35.0,,T. Ariza enters the game for N. Hilário,19,29
92,1,0:30.0,,C. Paul makes 2-pt jump shot from 14 ft,19,31
93,1,0:17.0,D. Favors makes 2-pt layup from 2 ft (assist by J. Ingles),,21,31
94,1,0:00.0,,L. Mbah a Moute makes 3-pt jump shot from 26 ft (assist by C. Paul),21,34
95,2,11:42.0,,T. Ariza makes 2-pt layup at rim (assist by E. Gordon),21,36
96,2,11:22.0,J. Ingles misses 3-pt jump shot from 25 ft,,21,36
97,2,11:21.0,,Defensive rebound by R. Anderson,21,36
98,2,11:05.0,,C. Paul makes 3-pt jump shot from 26 ft,21,39
99,2,10:46.0,Personal foul by E. Gordon (drawn by D. Favors),,21,39
100,2,10:46.0,A. Burks enters the game for J. Crowder,,21,39
101,2,10:42.0,Turnover by D. Exum (traveling),,21,39
102,2,10:25.0,,L. Mbah a Moute misses 3-pt jump shot from 26 ft,21,39
103,2,10:23.0,Defensive rebound by J. Jerebko,,21,39
104,2,10:17.0,D. Exum makes 2-pt hook shot from 6 ft (assist by A. Burks),,23,39
105,2,10:04.0,,R. Anderson misses 2-pt jump shot from 11 ft,23,39
106,2,10:02.0,Defensive rebound by Team,,23,39
107,2,9:53.0,D. Favors misses 2-pt jump shot from 14 ft,,23,39
108,2,9:51.0,,Defensive rebound by C. Paul,23,39
109,2,9:38.0,,Personal foul by J. Jerebko (drawn by L. Mbah a Moute),23,39
110,2,9:32.0,,L. Mbah a Moute misses 2-pt layup from 3 ft (block by D. Favors),23,39
111,2,9:30.0,Defensive rebound by A. Burks,,23,39
112,2,9:22.0,Shooting foul by L. Mbah a Moute (drawn by D. Favors),,23,39
113,2,9:22.0,D. Favors makes free throw 1 of 2,,24,39
114,2,9:22.0,,P. Tucker enters the game for L. Mbah a Moute,24,39
115,2,9:22.0,,C. Capela enters the game for R. Anderson,24,39
116,2,9:22.0,D. Favors misses free throw 2 of 2,,24,39
117,2,9:22.0,,Defensive rebound by T. Ariza,24,39
118,2,9:13.0,,Shooting foul by A. Burks (drawn by E. Gordon),24,39
119,2,9:13.0,,E. Gordon makes free throw 1 of 3,24,40
120,2,9:13.0,,E. Gordon makes free throw 2 of 3,24,41
121,2,9:13.0,R. Gobert enters the game for D. Favors,,24,41
122,2,9:13.0,,E. Gordon makes free throw 3 of 3,24,42
123,2,9:00.0,Shooting foul by T. Ariza (drawn by D. Exum),,24,42
124,2,9:00.0,D. Exum misses free throw 1 of 2,,24,42
125,2,9:00.0,Offensive rebound by Team,,24,42
126,2,9:00.0,D. Exum makes free throw 2 of 2,,25,42
127,2,8:48.0,,Turnover by C. Paul (bad pass; steal by A. Burks),25,42
128,2,8:46.0,Personal foul by P. Tucker (drawn by A. Burks),,25,42
129,2,8:46.0,,J. Harden enters the game for T. Ariza,25,42
130,2,8:34.0,J. Crowder enters the game for A. Burks,,25,42
131,2,8:27.0,J. Ingles makes 2-pt jump shot from 20 ft,,27,42
132,2,8:06.0,Violation by R. Gobert (kicked ball),,27,42
133,2,8:06.0,D. Mitchell enters the game for D. Exum,,27,42
134,2,8:00.0,,C. Paul makes 2-pt jump shot from 8 ft,27,44
135,2,7:33.0,J. Ingles makes 2-pt layup from 2 ft (assist by D. Mitchell),,29,44
136,2,7:23.0,,C. Paul misses 2-pt jump shot from 12 ft,29,44
137,2,7:21.0,,Offensive rebound by Team,29,44
138,2,7:11.0,,J. Harden makes 3-pt jump shot from 22 ft,29,47
139,2,7:04.0,J. Crowder misses 2-pt layup from 2 ft,,29,47
140,2,7:02.0,,Defensive rebound by P. Tucker,29,47
141,2,6:42.0,,C. Capela makes 2-pt layup from 3 ft (assist by C. Paul),29,49
142,2,6:41.0,Utah full timeout,,29,49
143,2,6:41.0,,L. Mbah a Moute enters the game for C. Paul,29,49
144,2,6:41.0,R. O'Neale enters the game for J. Jerebko,,29,49
145,2,6:35.0,Personal foul by L. Mbah a Moute (drawn by J. Ingles),,29,49
146,2,6:35.0,J. Ingles makes free throw 1 of 2,,30,49
147,2,6:35.0,J. Ingles misses free throw 2 of 2,,30,49
148,2,6:33.0,,Defensive rebound by C. Capela,30,49
149,2,6:18.0,,E. Gordon misses 2-pt jump shot from 22 ft,30,49
150,2,6:17.0,Defensive rebound by R. Gobert,,30,49
151,2,6:01.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by R. O'Neale),,33,49
152,2,5:44.0,,Shooting foul by R. O'Neale (drawn by J. Harden),33,49
153,2,5:44.0,,J. Harden makes free throw 1 of 2,33,50
154,2,5:44.0,D. Exum enters the game for J. Ingles,,33,50
155,2,5:44.0,,J. Harden makes free throw 2 of 2,33,51
156,2,5:33.0,D. Mitchell makes 2-pt layup from 2 ft (assist by D. Exum),,35,51
157,2,5:15.0,,J. Harden misses 3-pt jump shot from 25 ft,35,51
158,2,5:13.0,Defensive rebound by R. O'Neale,,35,51
159,2,5:06.0,D. Mitchell misses 3-pt jump shot from 25 ft,,35,51
160,2,5:06.0,,Defensive rebound by P. Tucker,35,51
161,2,4:47.0,,E. Gordon misses 3-pt jump shot from 25 ft,35,51
162,2,4:47.0,Defensive rebound by J. Crowder,,35,51
163,2,4:31.0,D. Mitchell misses 3-pt jump shot from 26 ft,,35,51
164,2,4:29.0,,Defensive rebound by C. Capela,35,51
165,2,4:12.0,,C. Capela makes 2-pt layup at rim (assist by J. Harden),35,53
166,2,4:05.0,Utah full timeout,,35,53
167,2,4:05.0,,T. Ariza enters the game for E. Gordon,35,53
168,2,4:05.0,,C. Paul enters the game for L. Mbah a Moute,35,53
169,2,3:56.0,Turnover by R. Gobert (lost ball; steal by C. Paul),,35,53
170,2,3:36.0,,J. Harden misses 2-pt jump shot from 11 ft,35,53
171,2,3:35.0,Defensive rebound by J. Crowder,,35,53
172,2,3:29.0,,Offensive charge foul by J. Crowder (drawn by C. Capela),35,53
173,2,3:29.0,Turnover by J. Crowder (offensive foul),,35,53
174,2,3:29.0,J. Ingles enters the game for R. O'Neale,,35,53
175,2,3:29.0,D. Favors enters the game for J. Crowder,,35,53
176,2,3:16.0,,J. Harden misses 2-pt jump shot from 9 ft,35,53
177,2,3:15.0,Defensive rebound by J. Ingles,,35,53
178,2,3:15.0,Personal foul by C. Capela (drawn by R. Gobert),,35,53
179,2,3:15.0,R. Gobert makes free throw 1 of 2,,36,53
180,2,3:15.0,R. Gobert makes free throw 2 of 2,,37,53
181,2,3:14.0,,Personal foul by D. Exum (drawn by C. Paul),37,53
182,2,2:53.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),37,55
183,2,2:38.0,D. Exum misses 3-pt jump shot from 25 ft,,37,55
184,2,2:37.0,,Defensive rebound by C. Capela,37,55
185,2,2:15.0,,J. Harden makes 3-pt jump shot from 26 ft,37,58
186,2,1:54.0,Turnover by D. Exum (lost ball; steal by C. Capela),,37,58
187,2,1:43.0,,P. Tucker makes 3-pt jump shot from 22 ft (assist by C. Paul),37,61
188,2,1:21.0,D. Mitchell misses 2-pt jump shot from 5 ft,,37,61
189,2,1:20.0,,Defensive rebound by T. Ariza,37,61
190,2,1:14.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by C. Paul),37,64
191,2,1:00.0,Turnover by J. Ingles (turnover),,37,64
192,2,1:00.0,,E. Gordon enters the game for T. Ariza,37,64
193,2,1:00.0,A. Burks enters the game for D. Exum,,37,64
194,2,0:46.0,,C. Capela misses 2-pt hook shot from 6 ft,37,64
195,2,0:43.0,,Offensive rebound by C. Paul,37,64
196,2,0:37.0,,C. Paul misses 3-pt jump shot from 25 ft,37,64
197,2,0:36.0,,Offensive rebound by C. Capela,37,64
198,2,0:28.0,,Turnover by J. Harden (out of bounds lost ball),37,64
199,2,0:13.0,D. Mitchell makes 2-pt layup from 2 ft,,39,64
200,2,0:02.0,,Turnover by J. Harden (lost ball; steal by D. Favors),39,64
201,2,0:00.0,J. Ingles misses 3-pt jump shot from 42 ft,,39,64
202,2,0:00.0,Offensive rebound by Team,,39,64
203,3,11:48.0,,Turnover by C. Paul (bad pass; steal by R. O'Neale),39,64
204,3,11:47.0,Personal foul by C. Paul (drawn by R. O'Neale),,39,64
205,3,11:26.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by R. Gobert),,42,64
206,3,11:09.0,,T. Ariza makes 3-pt jump shot from 25 ft,42,67
207,3,10:55.0,Turnover by D. Mitchell (bad pass; steal by C. Paul),,42,67
208,3,10:46.0,,P. Tucker misses 3-pt jump shot from 23 ft,42,67
209,3,10:45.0,Defensive rebound by D. Favors,,42,67
210,3,10:38.0,R. O'Neale misses 3-pt jump shot from 24 ft,,42,67
211,3,10:37.0,,Defensive rebound by P. Tucker,42,67
212,3,10:25.0,,Turnover by C. Paul (bad pass; steal by R. Gobert),42,67
213,3,10:20.0,R. O'Neale makes 2-pt layup from 2 ft (assist by D. Mitchell),,44,67
214,3,9:55.0,,J. Harden makes 3-pt jump shot from 25 ft,44,70
215,3,9:33.0,R. O'Neale misses 3-pt jump shot from 23 ft,,44,70
216,3,9:32.0,,Defensive rebound by P. Tucker,44,70
217,3,9:27.0,,C. Capela misses 2-pt layup from 2 ft (block by D. Favors),44,70
218,3,9:26.0,,Offensive rebound by C. Capela,44,70
219,3,9:21.0,,C. Capela misses 2-pt layup at rim,44,70
220,3,9:21.0,Defensive rebound by R. Gobert,,44,70
221,3,9:16.0,D. Mitchell makes 2-pt layup from 2 ft,,46,70
222,3,8:55.0,,C. Paul misses 3-pt jump shot from 25 ft,46,70
223,3,8:52.0,Defensive rebound by D. Mitchell,,46,70
224,3,8:49.0,Personal foul by T. Ariza (drawn by D. Mitchell),,46,70
225,3,8:38.0,D. Favors makes 2-pt dunk from 1 ft (assist by J. Ingles),,48,70
226,3,8:23.0,,Turnover by C. Capela (bad pass),48,70
227,3,8:09.0,Shooting foul by C. Paul (drawn by D. Mitchell),,48,70
228,3,8:09.0,D. Mitchell makes free throw 1 of 2,,49,70
229,3,8:09.0,D. Mitchell makes free throw 2 of 2,,50,70
230,3,7:59.0,,J. Harden misses 3-pt jump shot from 26 ft,50,70
231,3,7:57.0,,Offensive rebound by Team,50,70
232,3,7:54.0,,T. Ariza misses 2-pt layup from 5 ft (block by J. Ingles),50,70
233,3,7:54.0,,Offensive rebound by Team,50,70
234,3,7:40.0,,P. Tucker makes 2-pt layup from 2 ft (assist by C. Paul),50,72
235,3,7:23.0,D. Mitchell misses 2-pt layup from 3 ft (block by C. Capela),,50,72
236,3,7:22.0,,Defensive rebound by C. Paul,50,72
237,3,7:19.0,,Personal foul by J. Ingles (drawn by C. Paul),50,72
238,3,7:19.0,J. Crowder enters the game for J. Ingles,,50,72
239,3,7:19.0,A. Burks enters the game for D. Favors,,50,72
240,3,7:09.0,,J. Harden misses 2-pt hook shot from 6 ft,50,72
241,3,7:09.0,,Offensive rebound by Team,50,72
242,3,7:09.0,Loose ball foul by R. O'Neale (drawn by J. Harden),,50,72
243,3,6:59.0,,Personal foul by R. O'Neale (drawn by C. Paul),50,72
244,3,6:59.0,,Houston full timeout,50,72
245,3,6:52.0,,J. Harden misses 2-pt jump shot from 4 ft,50,72
246,3,6:51.0,Defensive rebound by J. Crowder,,50,72
247,3,6:45.0,Personal foul by P. Tucker (drawn by R. Gobert),,50,72
248,3,6:45.0,,E. Gordon enters the game for C. Paul,50,72
249,3,6:33.0,A. Burks makes 2-pt layup from 3 ft,,52,72
250,3,6:18.0,,Shooting foul by R. Gobert (drawn by E. Gordon),52,72
251,3,6:18.0,,E. Gordon makes free throw 1 of 2,52,73
252,3,6:18.0,,E. Gordon misses free throw 2 of 2,52,73
253,3,6:18.0,Defensive rebound by R. Gobert,,52,73
254,3,6:05.0,D. Mitchell makes 2-pt layup from 3 ft,,54,73
255,3,5:46.0,,P. Tucker misses 3-pt jump shot from 22 ft,54,73
256,3,5:45.0,Defensive rebound by A. Burks,,54,73
257,3,5:38.0,D. Mitchell makes 2-pt dunk at rim (assist by J. Crowder),,56,73
258,3,5:19.0,,J. Harden makes 2-pt jump shot from 12 ft,56,75
259,3,5:04.0,A. Burks misses 3-pt jump shot from 26 ft,,56,75
260,3,5:03.0,,Defensive rebound by C. Capela,56,75
261,3,4:54.0,,E. Gordon misses 2-pt jump shot from 15 ft,56,75
262,3,4:51.0,,Offensive rebound by P. Tucker,56,75
263,3,4:40.0,,J. Harden makes 3-pt jump shot from 25 ft,56,78
264,3,4:24.0,D. Mitchell misses 3-pt jump shot from 27 ft,,56,78
265,3,4:23.0,,Defensive rebound by E. Gordon,56,78
266,3,4:17.0,,P. Tucker makes 2-pt layup from 2 ft (assist by E. Gordon),56,80
267,3,4:16.0,Utah full timeout,,56,80
268,3,4:16.0,,R. Anderson enters the game for T. Ariza,56,80
269,3,4:16.0,,L. Mbah a Moute enters the game for C. Capela,56,80
270,3,4:16.0,D. Exum enters the game for R. O'Neale,,56,80
271,3,4:05.0,J. Crowder misses 2-pt jump shot from 21 ft,,56,80
272,3,4:04.0,,Defensive rebound by J. Harden,56,80
273,3,3:45.0,,J. Harden misses 3-pt jump shot from 26 ft,56,80
274,3,3:43.0,Defensive rebound by A. Burks,,56,80
275,3,3:29.0,D. Mitchell makes 2-pt layup from 3 ft,,58,80
276,3,3:14.0,,Personal block foul by R. Gobert (drawn by E. Gordon),58,80
277,3,3:14.0,,E. Gordon misses free throw 1 of 2,58,80
278,3,3:14.0,,Offensive rebound by Team,58,80
279,3,3:14.0,D. Favors enters the game for R. Gobert,,58,80
280,3,3:14.0,,E. Gordon makes free throw 2 of 2,58,81
281,3,3:02.0,D. Exum makes 2-pt layup from 4 ft,,60,81
282,3,2:49.0,,P. Tucker makes 2-pt hook shot from 4 ft (assist by J. Harden),60,83
283,3,2:40.0,A. Burks misses 2-pt layup from 5 ft,,60,83
284,3,2:40.0,Offensive rebound by Team,,60,83
285,3,2:40.0,,T. Ariza enters the game for P. Tucker,60,83
286,3,2:40.0,,C. Paul enters the game for J. Harden,60,83
287,3,2:40.0,R. Neto enters the game for D. Mitchell,,60,83
288,3,2:37.0,Turnover by D. Exum (bad pass; steal by R. Anderson),,60,83
289,3,2:29.0,,L. Mbah a Moute misses 2-pt layup from 1 ft,60,83
290,3,2:28.0,Defensive rebound by R. Neto,,60,83
291,3,2:10.0,D. Favors misses 2-pt jump shot from 6 ft (block by L. Mbah a Moute),,60,83
292,3,2:10.0,,Defensive rebound by L. Mbah a Moute,60,83
293,3,1:50.0,,C. Paul misses 3-pt jump shot from 25 ft,60,83
294,3,1:49.0,Defensive rebound by D. Exum,,60,83
295,3,1:39.0,Personal foul by R. Anderson (drawn by D. Exum),,60,83
296,3,1:39.0,D. Exum makes free throw 1 of 2,,61,83
297,3,1:39.0,D. Exum makes free throw 2 of 2,,62,83
298,3,1:29.0,,E. Gordon misses 2-pt jump shot from 22 ft,62,83
299,3,1:28.0,Defensive rebound by A. Burks,,62,83
300,3,1:21.0,Turnover by J. Crowder (bad pass; steal by L. Mbah a Moute),,62,83
301,3,1:05.0,,Turnover by C. Paul (lost ball; steal by J. Crowder),62,83
302,3,1:00.0,D. Exum makes 2-pt dunk from 1 ft,,64,83
303,3,0:43.0,,L. Mbah a Moute misses 2-pt layup from 2 ft,64,83
304,3,0:42.0,Defensive rebound by A. Burks,,64,83
305,3,0:40.0,A. Burks makes 2-pt layup from 2 ft,,66,83
306,3,0:40.0,Shooting foul by E. Gordon (drawn by A. Burks),,66,83
307,3,0:40.0,A. Burks misses free throw 1 of 1,,66,83
308,3,0:40.0,,Defensive rebound by T. Ariza,66,83
309,3,0:30.0,,Turnover by C. Paul (lost ball; steal by D. Favors),66,83
310,3,0:19.0,J. Crowder makes 2-pt jump shot from 15 ft,,68,83
311,3,0:00.0,,C. Paul makes 3-pt jump shot from 26 ft,68,86
312,4,11:47.0,A. Burks misses 2-pt jump shot from 12 ft,,68,86
313,4,11:45.0,,Defensive rebound by C. Capela,68,86
314,4,11:29.0,,Shooting block foul by D. Favors (drawn by C. Capela),68,86
315,4,11:29.0,,C. Capela misses free throw 1 of 2,68,86
316,4,11:29.0,,Offensive rebound by Team,68,86
317,4,11:29.0,J. Ingles enters the game for A. Burks,,68,86
318,4,11:29.0,,C. Capela misses free throw 2 of 2,68,86
319,4,11:29.0,Defensive rebound by D. Favors,,68,86
320,4,11:16.0,Turnover by J. Ingles (bad pass),,68,86
321,4,11:08.0,,C. Paul misses 2-pt jump shot from 11 ft,68,86
322,4,11:07.0,Defensive rebound by D. Mitchell,,68,86
323,4,10:57.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by J. Ingles),,71,86
324,4,10:46.0,,Turnover by E. Gordon (bad pass; steal by J. Ingles),71,86
325,4,10:40.0,R. Neto makes 2-pt layup from 4 ft,,73,86
326,4,10:21.0,,C. Capela misses 2-pt jump shot from 4 ft,73,86
327,4,10:21.0,Defensive rebound by Team,,73,86
328,4,10:21.0,,Loose ball foul by C. Capela (drawn by D. Favors),73,86
329,4,10:21.0,,J. Harden enters the game for E. Gordon,73,86
330,4,10:09.0,D. Mitchell makes 2-pt layup from 2 ft,,75,86
331,4,9:55.0,,J. Harden misses 2-pt layup from 4 ft,75,86
332,4,9:51.0,,Offensive rebound by P. Tucker,75,86
333,4,9:27.0,,Turnover by C. Paul (bad pass; steal by J. Crowder),75,86
334,4,9:22.0,Turnover by D. Favors (bad pass; steal by J. Harden),,75,86
335,4,9:15.0,,Shooting foul by R. Neto (drawn by J. Harden),75,86
336,4,9:15.0,,J. Harden misses free throw 1 of 2,75,86
337,4,9:15.0,,Offensive rebound by Team,75,86
338,4,9:15.0,,J. Harden makes free throw 2 of 2,75,87
339,4,9:05.0,D. Mitchell misses 3-pt jump shot from 26 ft,,75,87
340,4,9:03.0,,Defensive rebound by J. Harden,75,87
341,4,8:52.0,,Shooting foul by J. Ingles (drawn by J. Harden),75,87
342,4,8:52.0,,J. Harden makes free throw 1 of 2,75,88
343,4,8:52.0,R. Gobert enters the game for D. Favors,,75,88
344,4,8:52.0,,J. Harden makes free throw 2 of 2,75,89
345,4,8:36.0,D. Mitchell misses 2-pt layup from 5 ft,,75,89
346,4,8:35.0,Offensive rebound by R. Gobert,,75,89
347,4,8:35.0,R. Gobert makes 2-pt dunk at rim,,77,89
348,4,8:20.0,,J. Harden makes 3-pt jump shot from 25 ft,77,92
349,4,8:11.0,R. O'Neale enters the game for J. Crowder,,77,92
350,4,8:00.0,Personal foul by C. Paul (drawn by R. Gobert),,77,92
351,4,7:47.0,Turnover by J. Ingles (bad pass; steal by C. Paul),,77,92
352,4,7:40.0,,T. Ariza misses 3-pt jump shot from 24 ft,77,92
353,4,7:38.0,Defensive rebound by R. O'Neale,,77,92
354,4,7:32.0,R. Neto makes 2-pt layup from 3 ft,,79,92
355,4,7:08.0,,J. Harden misses 2-pt jump shot from 6 ft,79,92
356,4,7:07.0,,Offensive rebound by J. Harden,79,92
357,4,7:06.0,,J. Harden makes 2-pt layup from 2 ft,79,94
358,4,6:56.0,Turnover by D. Mitchell (out of bounds lost ball),,79,94
359,4,6:56.0,,Houston full timeout,79,94
360,4,6:56.0,,E. Gordon enters the game for C. Paul,79,94
361,4,6:56.0,J. Crowder enters the game for R. Neto,,79,94
362,4,6:42.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),79,96
363,4,6:28.0,J. Ingles misses 2-pt layup from 3 ft,,79,96
364,4,6:27.0,Offensive rebound by R. Gobert,,79,96
365,4,6:27.0,R. Gobert makes 2-pt layup at rim,,81,96
366,4,6:01.0,,Shooting foul by J. Ingles (drawn by J. Harden),81,96
367,4,6:01.0,,J. Harden makes free throw 1 of 2,81,97
368,4,6:01.0,,J. Harden makes free throw 2 of 2,81,98
369,4,5:52.0,J. Crowder makes 2-pt layup from 5 ft (assist by J. Ingles),,83,98
370,4,5:52.0,,Violation by C. Capela (def goaltending),83,98
371,4,5:52.0,Shooting foul by P. Tucker (drawn by J. Crowder),,83,98
372,4,5:52.0,J. Crowder misses free throw 1 of 1,,83,98
373,4,5:52.0,,Defensive rebound by J. Harden,83,98
374,4,5:52.0,,L. Mbah a Moute enters the game for T. Ariza,83,98
375,4,5:37.0,,J. Harden misses 2-pt jump shot from 15 ft,83,98
376,4,5:35.0,Defensive rebound by J. Ingles,,83,98
377,4,5:33.0,Turnover by J. Ingles (bad pass),,83,98
378,4,5:33.0,Utah full timeout,,83,98
379,4,5:33.0,A. Burks enters the game for D. Mitchell,,83,98
380,4,5:16.0,,J. Harden misses 2-pt layup from 4 ft,83,98
381,4,5:14.0,Defensive rebound by J. Crowder,,83,98
382,4,5:11.0,R. O'Neale makes 2-pt layup from 2 ft (assist by J. Ingles),,85,98
383,4,5:01.0,,Shooting foul by A. Burks (drawn by E. Gordon),85,98
384,4,5:01.0,,E. Gordon makes free throw 1 of 2,85,99
385,4,5:01.0,,T. Ariza enters the game for P. Tucker,85,99
386,4,5:01.0,D. Mitchell enters the game for A. Burks,,85,99
387,4,5:01.0,,E. Gordon makes free throw 2 of 2,85,100
388,4,4:40.0,Turnover by R. O'Neale (bad pass),,85,100
