,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
49,1,5:01.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by N. Noel),,20,16
50,1,4:47.0,,D. Miller misses 3-pt jump shot from 23 ft,20,16
51,1,4:47.0,,Offensive rebound by Team,20,16
52,1,4:47.0,,Personal foul by Y. Ferrell (drawn by A. Davis),20,16
53,1,4:47.0,,I. Clark enters the game for E. Moore,20,16
54,1,4:44.0,,A. Davis makes 2-pt layup from 1 ft (assist by R. Rondo),20,18
55,1,4:30.0,Y. Ferrell makes 2-pt jump shot from 14 ft,,22,18
56,1,4:10.0,,Turnover by I. Clark (step out of bounds),22,18
57,1,3:56.0,H. Barnes misses 2-pt jump shot from 8 ft,,22,18
58,1,3:51.0,Offensive rebound by N. Noel,,22,18
59,1,3:50.0,N. Noel makes 2-pt layup at rim,,24,18
60,1,3:43.0,,R. Rondo misses 2-pt layup from 1 ft,24,18
61,1,3:43.0,,Offensive rebound by Team,24,18
62,1,3:41.0,K. Collinsworth enters the game for D. Finney-Smith,,24,18
63,1,3:39.0,,I. Clark makes 2-pt jump shot from 8 ft (assist by R. Rondo),24,20
64,1,3:16.0,D. McDermott misses 2-pt layup from 1 ft (block by A. Davis),,24,20
65,1,3:12.0,,Defensive rebound by N. Mirotić,24,20
66,1,3:10.0,,D. Miller misses 3-pt jump shot from 26 ft,24,20
67,1,3:05.0,Defensive rebound by N. Noel,,24,20
68,1,3:02.0,Y. Ferrell misses 2-pt layup from 1 ft (block by A. Davis),,24,20
69,1,2:57.0,,Defensive rebound by N. Mirotić,24,20
70,1,2:53.0,,Turnover by R. Rondo (bad pass; steal by N. Noel),24,20
71,1,2:50.0,H. Barnes makes 2-pt dunk at rim (assist by K. Collinsworth),,26,20
72,1,2:31.0,,A. Davis makes 2-pt jump shot from 15 ft,26,22
73,1,2:28.0,Dallas full timeout,,26,22
74,1,2:28.0,,D. Liggins enters the game for R. Rondo,26,22
75,1,2:28.0,,C. Diallo enters the game for A. Davis,26,22
76,1,2:13.0,H. Barnes makes 2-pt jump shot from 8 ft,,28,22
77,1,1:55.0,,N. Mirotić makes 3-pt jump shot from 26 ft,28,25
78,1,1:38.0,K. Collinsworth misses 3-pt jump shot from 25 ft,,28,25
79,1,1:34.0,,Defensive rebound by D. Liggins,28,25
80,1,1:17.0,,I. Clark makes 2-pt jump shot from 8 ft (assist by D. Miller),28,27
81,1,0:56.0,H. Barnes misses 2-pt jump shot from 7 ft,,28,27
82,1,0:53.0,Offensive rebound by N. Noel,,28,27
83,1,0:53.0,N. Noel makes 2-pt layup from 1 ft,,30,27
84,1,0:44.0,,I. Clark misses 3-pt jump shot from 27 ft,30,27
85,1,0:41.0,,Offensive rebound by N. Mirotić,30,27
86,1,0:35.0,,N. Mirotić misses 2-pt jump shot from 2 ft,30,27
87,1,0:32.0,Defensive rebound by K. Collinsworth,,30,27
88,1,0:14.0,H. Barnes misses 2-pt layup at rim,,30,27
89,1,0:10.0,,Defensive rebound by D. Miller,30,27
90,1,0:07.0,,Personal foul by D. McDermott (drawn by N. Mirotić),30,27
91,1,0:00.0,,I. Clark makes 2-pt jump shot from 15 ft,30,29
92,2,11:48.0,D. McDermott misses 3-pt jump shot from 26 ft,,30,29
93,2,11:41.0,,Defensive rebound by C. Diallo,30,29
94,2,11:35.0,,D. Miller misses 3-pt jump shot from 26 ft,30,29
95,2,11:32.0,Defensive rebound by J. Barea,,30,29
96,2,11:27.0,Personal foul by I. Clark (drawn by J. Barea),,30,29
97,2,11:21.0,D. McDermott makes 2-pt layup at rim (assist by J. Barea),,32,29
98,2,11:21.0,,Violation by C. Diallo (def goaltending),32,29
99,2,11:18.0,,D. Miller misses 2-pt jump shot from 13 ft,32,29
100,2,10:58.0,Defensive rebound by D. McDermott,,32,29
101,2,10:51.0,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by K. Collinsworth),,34,29
102,2,10:34.0,,N. Mirotić misses 3-pt jump shot from 27 ft,34,29
103,2,10:32.0,Defensive rebound by J. Barea,,34,29
104,2,10:23.0,K. Collinsworth makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),,37,29
105,2,10:11.0,,New Orleans full timeout,37,29
106,2,10:11.0,,L. Drew enters the game for D. Miller,37,29
107,2,10:11.0,,E. Moore enters the game for D. Liggins,37,29
108,2,9:57.0,,I. Clark misses 2-pt jump shot from 19 ft,37,29
109,2,9:55.0,,Offensive rebound by L. Drew,37,29
110,2,9:53.0,,N. Mirotić misses 3-pt jump shot from 25 ft,37,29
111,2,9:49.0,Defensive rebound by D. McDermott,,37,29
112,2,9:39.0,Shooting foul by E. Moore (drawn by K. Collinsworth),,37,29
113,2,9:39.0,K. Collinsworth makes free throw 1 of 3,,38,29
114,2,9:39.0,K. Collinsworth makes free throw 2 of 3,,39,29
115,2,9:39.0,,A. Davis enters the game for N. Mirotić,39,29
116,2,9:39.0,K. Collinsworth makes free throw 3 of 3,,40,29
117,2,9:24.0,,I. Clark makes 2-pt jump shot from 8 ft (assist by E. Moore),40,31
118,2,9:12.0,K. Collinsworth makes 2-pt jump shot from 9 ft,,42,31
119,2,9:01.0,,A. Davis misses 2-pt jump shot from 21 ft,42,31
120,2,9:01.0,Defensive rebound by Team,,42,31
121,2,8:40.0,D. McDermott makes 2-pt jump shot from 9 ft (assist by D. Nowitzki),,44,31
122,2,8:29.0,,I. Clark makes 2-pt jump shot from 5 ft,44,33
123,2,8:07.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,44,33
124,2,8:04.0,,Defensive rebound by C. Diallo,44,33
125,2,7:56.0,,C. Diallo makes 2-pt layup from 2 ft (assist by L. Drew),44,35
126,2,7:40.0,Shooting foul by L. Drew (drawn by D. Nowitzki),,44,35
127,2,7:40.0,D. Nowitzki makes free throw 1 of 2,,45,35
128,2,7:40.0,D. Nowitzki misses free throw 2 of 2,,45,35
129,2,7:38.0,,Defensive rebound by C. Diallo,45,35
130,2,7:26.0,,C. Diallo misses 2-pt jump shot from 7 ft,45,35
131,2,7:24.0,Defensive rebound by D. Nowitzki,,45,35
132,2,7:19.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,45,35
133,2,7:14.0,Offensive rebound by J. Barea,,45,35
134,2,7:14.0,J. Barea makes 2-pt jump shot from 15 ft,,47,35
135,2,6:54.0,,E. Moore misses 3-pt jump shot from 24 ft,47,35
136,2,6:50.0,,Offensive rebound by C. Diallo,47,35
137,2,6:48.0,,L. Drew makes 3-pt jump shot from 26 ft (assist by E. Moore),47,38
138,2,6:34.0,D. Powell makes 2-pt dunk at rim (assist by K. Collinsworth),,49,38
139,2,6:24.0,,I. Clark misses 2-pt jump shot from 6 ft,49,38
140,2,6:20.0,,Offensive rebound by C. Diallo,49,38
141,2,6:12.0,,A. Davis makes 2-pt layup from 1 ft (assist by I. Clark),49,40
142,2,6:00.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,49,40
143,2,5:57.0,,Defensive rebound by C. Diallo,49,40
144,2,5:52.0,,A. Davis misses 2-pt layup from 5 ft,49,40
145,2,5:52.0,,Offensive rebound by C. Diallo,49,40
146,2,5:52.0,,Shooting foul by D. Nowitzki (drawn by C. Diallo),49,40
147,2,5:52.0,,C. Diallo makes free throw 1 of 2,49,41
148,2,5:52.0,,R. Rondo enters the game for L. Drew,49,41
149,2,5:52.0,,S. Hill enters the game for I. Clark,49,41
150,2,5:52.0,Y. Ferrell enters the game for D. Powell,,49,41
151,2,5:52.0,H. Barnes enters the game for K. Collinsworth,,49,41
152,2,5:52.0,N. Noel enters the game for D. McDermott,,49,41
153,2,5:52.0,M. Kleber enters the game for D. Nowitzki,,49,41
154,2,5:52.0,,C. Diallo makes free throw 2 of 2,49,42
155,2,5:35.0,H. Barnes misses 2-pt jump shot from 13 ft,,49,42
156,2,5:30.0,,Defensive rebound by R. Rondo,49,42
157,2,5:26.0,,A. Davis makes 2-pt layup from 1 ft (assist by R. Rondo),49,44
158,2,5:25.0,Dallas full timeout,,49,44
159,2,5:25.0,,N. Mirotić enters the game for C. Diallo,49,44
160,2,5:04.0,Turnover by H. Barnes (lost ball; steal by R. Rondo),,49,44
161,2,4:52.0,,A. Davis makes 2-pt dunk at rim (assist by S. Hill),49,46
162,2,4:40.0,J. Barea misses 2-pt jump shot from 9 ft,,49,46
163,2,4:37.0,,Defensive rebound by R. Rondo,49,46
164,2,4:30.0,,Turnover by R. Rondo (bad pass; steal by N. Noel),49,46
165,2,4:27.0,Turnover by J. Barea (bad pass; steal by N. Mirotić),,49,46
166,2,4:19.0,,A. Davis makes 2-pt dunk at rim (assist by R. Rondo),49,48
167,2,3:57.0,Y. Ferrell misses 2-pt jump shot from 3 ft,,49,48
168,2,3:54.0,,Defensive rebound by R. Rondo,49,48
169,2,3:53.0,,Shooting foul by M. Kleber (drawn by A. Davis),49,48
170,2,3:53.0,,A. Davis makes free throw 1 of 2,49,49
171,2,3:53.0,D. Finney-Smith enters the game for J. Barea,,49,49
172,2,3:53.0,,A. Davis makes free throw 2 of 2,49,50
173,2,3:34.0,M. Kleber misses 3-pt jump shot from 26 ft,,49,50
174,2,3:30.0,Offensive rebound by N. Noel,,49,50
175,2,3:29.0,Shooting foul by A. Davis (drawn by M. Kleber),,49,50
176,2,3:29.0,M. Kleber misses free throw 1 of 2,,49,50
177,2,3:29.0,Offensive rebound by Team,,49,50
178,2,3:29.0,M. Kleber makes free throw 2 of 2,,50,50
179,2,3:20.0,,A. Davis misses 2-pt jump shot from 10 ft,50,50
180,2,3:15.0,Defensive rebound by D. Finney-Smith,,50,50
181,2,3:11.0,D. Finney-Smith misses 2-pt jump shot from 22 ft,,50,50
182,2,3:06.0,,Defensive rebound by A. Davis,50,50
183,2,2:54.0,,E. Moore makes 2-pt jump shot from 9 ft (assist by R. Rondo),50,52
184,2,2:38.0,Personal foul by E. Moore (drawn by Y. Ferrell),,50,52
185,2,2:38.0,Y. Ferrell makes free throw 1 of 2,,51,52
186,2,2:38.0,,C. Diallo enters the game for A. Davis,51,52
187,2,2:38.0,,I. Clark enters the game for E. Moore,51,52
188,2,2:38.0,Y. Ferrell makes free throw 2 of 2,,52,52
189,2,2:22.0,,Personal foul by D. Finney-Smith (drawn by C. Diallo),52,52
190,2,2:15.0,,Offensive foul by C. Diallo (drawn by H. Barnes),52,52
191,2,2:15.0,,Turnover by C. Diallo (offensive foul),52,52
192,2,1:54.0,H. Barnes misses 2-pt jump shot from 10 ft,,52,52
193,2,1:49.0,Offensive rebound by M. Kleber,,52,52
194,2,1:47.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,52,52
195,2,1:47.0,,Defensive rebound by C. Diallo,52,52
196,2,1:37.0,,C. Diallo makes 2-pt jump shot from 16 ft (assist by N. Mirotić),52,54
197,2,1:21.0,Turnover by Y. Ferrell (bad pass),,52,54
198,2,1:10.0,,I. Clark misses 3-pt jump shot from 26 ft,52,54
199,2,1:07.0,Defensive rebound by M. Kleber,,52,54
200,2,0:53.0,M. Kleber misses 3-pt jump shot from 23 ft,,52,54
201,2,0:50.0,,Defensive rebound by S. Hill,52,54
202,2,0:42.0,,N. Mirotić misses 2-pt jump shot from 19 ft,52,54
203,2,0:39.0,Defensive rebound by Y. Ferrell,,52,54
204,2,0:34.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,52,54
205,2,0:28.0,,Defensive rebound by R. Rondo,52,54
206,2,0:06.0,,C. Diallo misses 2-pt jump shot from 11 ft,52,54
207,2,0:03.0,Defensive rebound by Y. Ferrell,,52,54
208,2,0:00.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,52,54
209,2,0:00.0,Offensive rebound by Team,,52,54
210,3,11:39.0,H. Barnes misses 2-pt jump shot from 20 ft,,52,54
211,3,11:35.0,,Defensive rebound by A. Davis,52,54
212,3,11:16.0,,E. Moore misses 2-pt jump shot from 11 ft,52,54
213,3,11:13.0,,Offensive rebound by Team,52,54
214,3,11:05.0,,N. Mirotić makes 3-pt jump shot from 23 ft (assist by R. Rondo),52,57
215,3,10:50.0,J. Barea misses 3-pt jump shot from 27 ft,,52,57
216,3,10:47.0,,Defensive rebound by A. Davis,52,57
217,3,10:43.0,Violation by D. Finney-Smith (kicked ball),,52,57
218,3,10:43.0,D. McDermott enters the game for D. Powell,,52,57
219,3,10:38.0,,E. Moore makes 2-pt jump shot from 8 ft (assist by R. Rondo),52,59
220,3,10:23.0,D. Nowitzki misses 3-pt jump shot from 27 ft,,52,59
221,3,10:21.0,,Defensive rebound by R. Rondo,52,59
222,3,10:17.0,,Turnover by R. Rondo (bad pass; steal by D. McDermott),52,59
223,3,10:10.0,J. Barea misses 2-pt jump shot from 4 ft,,52,59
224,3,10:06.0,,Defensive rebound by N. Mirotić,52,59
225,3,9:59.0,,R. Rondo misses 3-pt jump shot from 24 ft,52,59
226,3,9:59.0,,Offensive rebound by N. Mirotić,52,59
227,3,9:51.0,,N. Mirotić misses 2-pt layup at rim,52,59
228,3,9:50.0,Defensive rebound by J. Barea,,52,59
229,3,9:42.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by H. Barnes),,55,59
230,3,9:35.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by R. Rondo),55,62
231,3,9:14.0,J. Barea makes 2-pt jump shot from 8 ft,,57,62
232,3,9:05.0,,E. Moore misses 2-pt jump shot from 5 ft,57,62
233,3,9:02.0,Defensive rebound by D. Finney-Smith,,57,62
234,3,8:59.0,J. Barea misses 3-pt jump shot from 28 ft,,57,62
235,3,8:59.0,,Defensive rebound by D. Miller,57,62
236,3,8:55.0,,R. Rondo makes 2-pt layup from 1 ft (assist by D. Miller),57,64
237,3,8:54.0,Dallas full timeout,,57,64
238,3,8:43.0,D. Nowitzki makes 2-pt jump shot from 22 ft (assist by J. Barea),,59,64
239,3,8:17.0,,Shooting foul by D. Nowitzki (drawn by A. Davis),59,64
240,3,8:17.0,,A. Davis makes free throw 1 of 2,59,65
241,3,8:17.0,,A. Davis misses free throw 2 of 2,59,65
242,3,8:16.0,Defensive rebound by D. Nowitzki,,59,65
243,3,8:06.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by J. Barea),,62,65
244,3,7:56.0,,Shooting foul by D. Nowitzki (drawn by R. Rondo),62,65
245,3,7:56.0,,R. Rondo misses free throw 1 of 2,62,65
246,3,7:56.0,,Offensive rebound by Team,62,65
247,3,7:56.0,,R. Rondo misses free throw 2 of 2,62,65
248,3,7:54.0,Defensive rebound by D. Finney-Smith,,62,65
249,3,7:41.0,D. Finney-Smith makes 2-pt layup from 3 ft (assist by D. McDermott),,64,65
250,3,7:32.0,,E. Moore makes 2-pt layup from 1 ft (assist by R. Rondo),64,67
251,3,7:19.0,D. Finney-Smith makes 3-pt jump shot from 26 ft (assist by J. Barea),,67,67
252,3,7:08.0,,A. Davis makes 2-pt jump shot from 10 ft (assist by E. Moore),67,69
253,3,6:50.0,Shooting foul by E. Moore (drawn by H. Barnes),,67,69
254,3,6:50.0,H. Barnes makes free throw 1 of 2,,68,69
255,3,6:50.0,H. Barnes makes free throw 2 of 2,,69,69
256,3,6:40.0,,N. Mirotić misses 3-pt jump shot from 26 ft,69,69
257,3,6:34.0,Defensive rebound by D. Finney-Smith,,69,69
258,3,6:33.0,J. Barea misses 3-pt jump shot from 26 ft,,69,69
259,3,6:31.0,,Defensive rebound by Team,69,69
260,3,6:19.0,,R. Rondo makes 2-pt layup at rim,69,71
261,3,5:54.0,H. Barnes makes 2-pt layup from 1 ft,,71,71
262,3,5:35.0,,A. Davis makes 2-pt jump shot from 13 ft,71,73
263,3,5:17.0,D. McDermott misses 3-pt jump shot from 25 ft,,71,73
264,3,5:13.0,,Defensive rebound by A. Davis,71,73
265,3,5:10.0,,New Orleans full timeout,71,73
266,3,5:10.0,,C. Diallo enters the game for A. Davis,71,73
267,3,5:10.0,,I. Clark enters the game for E. Moore,71,73
268,3,5:10.0,Y. Ferrell enters the game for J. Barea,,71,73
269,3,5:10.0,N. Noel enters the game for D. Nowitzki,,71,73
270,3,5:04.0,,Turnover by I. Clark (bad pass),71,73
271,3,4:50.0,D. McDermott misses 2-pt jump shot from 18 ft,,71,73
272,3,4:46.0,,Defensive rebound by R. Rondo,71,73
273,3,4:41.0,,I. Clark misses 2-pt layup from 1 ft (block by N. Noel),71,73
274,3,4:38.0,Defensive rebound by D. McDermott,,71,73
275,3,4:34.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,71,73
276,3,4:31.0,,Defensive rebound by C. Diallo,71,73
277,3,4:25.0,,D. Miller misses 2-pt jump shot from 16 ft,71,73
278,3,4:20.0,,Offensive rebound by C. Diallo,71,73
279,3,4:07.0,,R. Rondo misses 2-pt jump shot from 19 ft,71,73
280,3,4:02.0,Defensive rebound by D. Finney-Smith,,71,73
281,3,3:54.0,H. Barnes misses 2-pt jump shot from 13 ft,,71,73
282,3,3:50.0,,Defensive rebound by R. Rondo,71,73
283,3,3:45.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by R. Rondo),71,75
284,3,3:23.0,Y. Ferrell makes 2-pt jump shot from 8 ft (assist by N. Noel),,73,75
285,3,3:15.0,,Personal foul by D. Finney-Smith (drawn by N. Mirotić),73,75
286,3,3:08.0,,N. Mirotić misses 2-pt jump shot from 7 ft,73,75
287,3,3:06.0,,Offensive rebound by C. Diallo,73,75
288,3,3:04.0,,C. Diallo misses 2-pt jump shot from 4 ft (block by N. Noel),73,75
289,3,2:59.0,Defensive rebound by H. Barnes,,73,75
290,3,2:54.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,73,75
291,3,2:54.0,,Defensive rebound by N. Mirotić,73,75
292,3,2:40.0,,R. Rondo misses 3-pt jump shot from 24 ft,73,75
293,3,2:36.0,Defensive rebound by H. Barnes,,73,75
294,3,2:30.0,D. McDermott misses 2-pt layup from 1 ft,,73,75
295,3,2:30.0,,Defensive rebound by C. Diallo,73,75
296,3,2:23.0,,R. Rondo misses 2-pt jump shot from 6 ft,73,75
297,3,2:22.0,Defensive rebound by N. Noel,,73,75
298,3,2:05.0,H. Barnes misses 3-pt jump shot from 26 ft,,73,75
299,3,1:59.0,,Defensive rebound by C. Diallo,73,75
300,3,1:46.0,,C. Diallo misses 2-pt jump shot from 18 ft,73,75
301,3,1:43.0,Defensive rebound by N. Noel,,73,75
302,3,1:43.0,Dallas full timeout,,73,75
303,3,1:43.0,,A. Davis enters the game for N. Mirotić,73,75
304,3,1:43.0,,L. Drew enters the game for R. Rondo,73,75
305,3,1:43.0,,E. Moore enters the game for D. Miller,73,75
306,3,1:43.0,K. Collinsworth enters the game for D. Finney-Smith,,73,75
307,3,1:32.0,H. Barnes makes 3-pt jump shot from 26 ft (assist by K. Collinsworth),,76,75
308,3,1:11.0,,A. Davis makes 2-pt jump shot from 6 ft,76,77
309,3,0:46.0,H. Barnes makes 2-pt layup from 5 ft,,78,77
310,3,0:30.0,,I. Clark misses 2-pt jump shot from 8 ft,78,77
311,3,0:27.0,Defensive rebound by K. Collinsworth,,78,77
312,3,0:20.0,Y. Ferrell makes 2-pt jump shot from 18 ft,,80,77
313,3,0:01.0,,A. Davis makes 3-pt jump shot from 26 ft (assist by I. Clark),80,80
314,4,11:43.0,,E. Moore misses 2-pt jump shot from 16 ft,80,80
315,4,11:38.0,Defensive rebound by Y. Ferrell,,80,80
316,4,11:22.0,D. McDermott makes 2-pt layup from 1 ft (assist by K. Collinsworth),,82,80
317,4,11:12.0,,E. Moore makes 2-pt jump shot from 12 ft,82,82
318,4,10:54.0,D. McDermott misses 2-pt jump shot from 16 ft,,82,82
319,4,10:52.0,,Defensive rebound by C. Diallo,82,82
320,4,10:38.0,,A. Davis misses 2-pt jump shot from 13 ft,82,82
321,4,10:33.0,Defensive rebound by D. Powell,,82,82
322,4,10:25.0,Y. Ferrell misses 2-pt jump shot from 10 ft,,82,82
323,4,10:21.0,,Defensive rebound by I. Clark,82,82
324,4,10:07.0,,I. Clark makes 3-pt jump shot from 24 ft (assist by L. Drew),82,85
325,4,9:39.0,D. Powell misses 2-pt layup from 4 ft,,82,85
326,4,9:37.0,,Defensive rebound by A. Davis,82,85
327,4,9:33.0,,E. Moore misses 3-pt jump shot from 25 ft,82,85
328,4,9:31.0,Defensive rebound by Team,,82,85
329,4,9:31.0,,Loose ball foul by C. Diallo (drawn by N. Noel),82,85
330,4,9:31.0,D. Finney-Smith enters the game for N. Noel,,82,85
331,4,9:31.0,J. Barea enters the game for Y. Ferrell,,82,85
332,4,9:31.0,D. Nowitzki enters the game for D. McDermott,,82,85
333,4,9:10.0,D. Nowitzki makes 3-pt jump shot from 27 ft (assist by D. Powell),,85,85
334,4,8:47.0,,Personal foul by D. Powell (drawn by A. Davis),85,85
335,4,8:37.0,,L. Drew makes 3-pt jump shot from 23 ft (assist by E. Moore),85,88
336,4,8:15.0,K. Collinsworth misses 3-pt jump shot from 24 ft,,85,88
337,4,8:12.0,,Defensive rebound by A. Davis,85,88
338,4,8:06.0,,I. Clark makes 2-pt jump shot from 18 ft (assist by A. Davis),85,90
339,4,7:49.0,D. Powell makes 2-pt dunk at rim (assist by J. Barea),,87,90
340,4,7:37.0,,A. Davis makes 3-pt jump shot from 25 ft (assist by I. Clark),87,93
341,4,7:24.0,J. Barea makes 2-pt jump shot from 2 ft,,89,93
342,4,7:04.0,,L. Drew misses 2-pt jump shot from 17 ft,89,93
343,4,7:01.0,Defensive rebound by D. Nowitzki,,89,93
344,4,6:52.0,K. Collinsworth misses 3-pt jump shot from 23 ft,,89,93
345,4,6:48.0,,Defensive rebound by E. Moore,89,93
346,4,6:30.0,,I. Clark makes 2-pt jump shot from 6 ft,89,95
347,4,6:29.0,Dallas full timeout,,89,95
348,4,6:29.0,,N. Mirotić enters the game for A. Davis,89,95
349,4,6:29.0,Y. Ferrell enters the game for D. Finney-Smith,,89,95
350,4,6:15.0,Turnover by J. Barea (bad pass),,89,95
351,4,5:56.0,,I. Clark makes 2-pt jump shot from 14 ft,89,97
352,4,5:42.0,J. Barea misses 2-pt layup from 1 ft,,89,97
353,4,5:39.0,Offensive rebound by D. Powell,,89,97
354,4,5:37.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by J. Barea),,92,97
355,4,5:21.0,,C. Diallo makes 2-pt jump shot from 6 ft (assist by E. Moore),92,99
356,4,5:10.0,Y. Ferrell makes 2-pt layup from 2 ft (assist by J. Barea),,94,99
357,4,5:10.0,,Violation by C. Diallo (def goaltending),94,99
358,4,4:51.0,,C. Diallo makes 2-pt hook shot from 1 ft (assist by E. Moore),94,101
359,4,4:37.0,Personal foul by C. Diallo (drawn by D. Nowitzki),,94,101
360,4,4:37.0,,R. Rondo enters the game for L. Drew,94,101
361,4,4:37.0,,A. Davis enters the game for C. Diallo,94,101
362,4,4:37.0,D. McDermott enters the game for K. Collinsworth,,94,101
363,4,4:37.0,H. Barnes enters the game for D. Nowitzki,,94,101
364,4,4:29.0,Y. Ferrell makes 2-pt jump shot from 21 ft,,96,101
365,4,4:20.0,,New Orleans full timeout,96,101
366,4,4:13.0,,E. Moore misses 2-pt jump shot from 8 ft,96,101
367,4,4:13.0,,Offensive rebound by Team,96,101
368,4,4:13.0,Loose ball foul by D. McDermott (drawn by A. Davis),,96,101
369,4,4:08.0,,A. Davis makes 2-pt layup at rim (assist by R. Rondo),96,103
370,4,4:08.0,,Shooting foul by D. Powell (drawn by A. Davis),96,103
371,4,4:08.0,,A. Davis makes free throw 1 of 1,96,104
372,4,3:56.0,D. Powell makes 2-pt dunk at rim (assist by J. Barea),,98,104
373,4,3:41.0,,Shooting foul by D. McDermott (drawn by E. Moore),98,104
374,4,3:41.0,,E. Moore misses free throw 1 of 2,98,104
375,4,3:41.0,,Offensive rebound by Team,98,104
376,4,3:41.0,,E. Moore misses free throw 2 of 2,98,104
377,4,3:38.0,Defensive rebound by D. McDermott,,98,104
378,4,3:27.0,Y. Ferrell makes 3-pt jump shot from 26 ft (assist by D. Powell),,101,104
