,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW ORLEANS_ACTION,TORONTO_SCORE,NEW ORLEANS_SCORE
118,2,10:07.0,,J. Nelson makes 2-pt jump shot from 11 ft,34,40
119,2,9:44.0,P. Siakam makes 2-pt jump shot from 6 ft (assist by F. VanVleet),,36,40
120,2,9:36.0,,Personal foul by F. VanVleet (drawn by D. Cousins),36,40
121,2,9:36.0,J. Valančiūnas enters the game for L. Nogueira,,36,40
122,2,9:24.0,,Turnover by E. Moore (bad pass; steal by D. Wright),36,40
123,2,9:19.0,P. Siakam makes 2-pt layup from 2 ft (assist by D. Wright),,38,40
124,2,8:55.0,,C. Diallo makes 2-pt dunk at rim (assist by D. Cousins),38,42
125,2,8:38.0,Turnover by J. Valančiūnas (lost ball; steal by D. Cousins),,38,42
126,2,8:31.0,,E. Moore misses 3-pt jump shot from 25 ft,38,42
127,2,8:26.0,Defensive rebound by J. Valančiūnas,,38,42
128,2,8:14.0,P. Siakam makes 2-pt layup from 1 ft,,40,42
129,2,8:02.0,,Turnover by E. Moore (bad pass; steal by D. Wright),40,42
130,2,7:51.0,F. VanVleet makes 3-pt jump shot from 23 ft (assist by D. Wright),,43,42
131,2,7:31.0,,Turnover by D. Cousins (traveling),43,42
132,2,7:31.0,,R. Rondo enters the game for J. Nelson,43,42
133,2,7:17.0,P. Siakam makes 2-pt layup from 1 ft (assist by J. Valančiūnas),,45,42
134,2,7:04.0,,D. Cousins misses 3-pt jump shot from 24 ft,45,42
135,2,7:00.0,Defensive rebound by D. Wright,,45,42
136,2,6:57.0,Turnover by C. Miles (traveling),,45,42
137,2,6:57.0,,New Orleans full timeout,45,42
138,2,6:57.0,,A. Davis enters the game for C. Diallo,45,42
139,2,6:57.0,,J. Holiday enters the game for D. Miller,45,42
140,2,6:57.0,K. Lowry enters the game for C. Miles,,45,42
141,2,6:37.0,,J. Holiday makes 2-pt layup from 2 ft,45,44
142,2,6:15.0,Turnover by D. Wright (bad pass; steal by D. Cousins),,45,44
143,2,6:09.0,,D. Cousins makes 2-pt layup from 1 ft (assist by R. Rondo),45,46
144,2,6:02.0,P. Siakam misses 3-pt jump shot from 23 ft,,45,46
145,2,5:57.0,,Defensive rebound by D. Cousins,45,46
146,2,5:51.0,,D. Cousins misses 2-pt jump shot from 6 ft,45,46
147,2,5:51.0,,Offensive rebound by D. Cousins,45,46
148,2,5:51.0,,Shooting foul by J. Valančiūnas (drawn by D. Cousins),45,46
149,2,5:51.0,,D. Cousins makes free throw 1 of 2,45,47
150,2,5:51.0,,D. Cunningham enters the game for E. Moore,45,47
151,2,5:51.0,D. DeRozan enters the game for P. Siakam,,45,47
152,2,5:51.0,S. Ibaka enters the game for D. Wright,,45,47
153,2,5:51.0,,D. Cousins makes free throw 2 of 2,45,48
154,2,5:36.0,D. DeRozan makes 2-pt jump shot from 14 ft,,47,48
155,2,5:22.0,,J. Holiday makes 2-pt jump shot from 7 ft,47,50
156,2,5:12.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,50,50
157,2,4:54.0,,A. Davis makes 2-pt jump shot from 16 ft,50,52
158,2,4:40.0,Shooting foul by D. Cousins (drawn by J. Valančiūnas),,50,52
159,2,4:40.0,J. Valančiūnas makes free throw 1 of 2,,51,52
160,2,4:40.0,,E. Moore enters the game for D. Cousins,51,52
161,2,4:40.0,O. Anunoby enters the game for F. VanVleet,,51,52
162,2,4:40.0,J. Valančiūnas makes free throw 2 of 2,,52,52
163,2,4:31.0,,Personal foul by K. Lowry (drawn by A. Davis),52,52
164,2,4:22.0,,A. Davis makes 2-pt dunk at rim (assist by R. Rondo),52,54
165,2,4:03.0,Shooting foul by A. Davis (drawn by J. Valančiūnas),,52,54
166,2,4:03.0,J. Valančiūnas makes free throw 1 of 2,,53,54
167,2,4:03.0,,C. Diallo enters the game for A. Davis,53,54
168,2,4:03.0,J. Valančiūnas makes free throw 2 of 2,,54,54
169,2,3:58.0,,J. Holiday makes 2-pt dunk at rim (assist by R. Rondo),54,56
170,2,3:44.0,Shooting foul by C. Diallo (drawn by J. Valančiūnas),,54,56
171,2,3:44.0,J. Valančiūnas makes free throw 1 of 2,,55,56
172,2,3:44.0,J. Valančiūnas makes free throw 2 of 2,,56,56
173,2,3:32.0,,J. Holiday misses 3-pt jump shot from 25 ft,56,56
174,2,3:28.0,Defensive rebound by D. DeRozan,,56,56
175,2,3:23.0,J. Valančiūnas makes 2-pt jump shot from 17 ft (assist by D. DeRozan),,58,56
176,2,3:03.0,,J. Holiday misses 2-pt layup from 2 ft,58,56
177,2,3:00.0,Defensive rebound by S. Ibaka,,58,56
178,2,3:00.0,Turnover by S. Ibaka (turnover),,58,56
179,2,2:54.0,,C. Diallo makes 2-pt dunk from 1 ft (assist by J. Holiday),58,58
180,2,2:47.0,Toronto full timeout,,58,58
181,2,2:36.0,J. Valančiūnas misses 2-pt layup from 1 ft,,58,58
182,2,2:33.0,,Defensive rebound by C. Diallo,58,58
183,2,2:13.0,,D. Cunningham misses 3-pt jump shot from 22 ft,58,58
184,2,2:07.0,Defensive rebound by J. Valančiūnas,,58,58
185,2,2:03.0,K. Lowry misses 3-pt jump shot from 24 ft,,58,58
186,2,1:57.0,,Defensive rebound by C. Diallo,58,58
187,2,1:54.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by R. Rondo),58,61
188,2,1:42.0,Turnover by O. Anunoby (lost ball; steal by R. Rondo),,58,61
189,2,1:31.0,,J. Holiday misses 3-pt jump shot from 25 ft,58,61
190,2,1:27.0,Defensive rebound by D. DeRozan,,58,61
191,2,1:17.0,Turnover by J. Valančiūnas (traveling),,58,61
192,2,1:17.0,A. McKinnie enters the game for O. Anunoby,,58,61
193,2,1:03.0,,E. Moore misses 3-pt jump shot from 24 ft,58,61
194,2,0:59.0,Defensive rebound by K. Lowry,,58,61
195,2,0:49.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by K. Lowry),,61,61
196,2,0:39.0,,J. Holiday makes 2-pt jump shot from 5 ft (assist by R. Rondo),61,63
197,2,0:33.0,K. Lowry makes 3-pt jump shot from 25 ft,,64,63
198,2,0:13.0,,C. Diallo misses 2-pt hook shot from 6 ft,64,63
199,2,0:09.0,,Offensive rebound by R. Rondo,64,63
200,2,0:00.0,,R. Rondo misses 2-pt layup from 7 ft,64,63
201,2,0:00.0,,Offensive rebound by Team,64,63
202,3,11:48.0,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by K. Lowry),,66,63
203,3,11:33.0,,A. Davis misses 2-pt jump shot from 8 ft,66,63
204,3,11:29.0,Defensive rebound by K. Lowry,,66,63
205,3,11:19.0,S. Ibaka misses 3-pt jump shot from 25 ft,,66,63
206,3,11:15.0,,Defensive rebound by A. Davis,66,63
207,3,11:03.0,,D. Cousins makes 2-pt layup from 2 ft,66,65
208,3,10:39.0,J. Valančiūnas makes 2-pt jump shot from 18 ft,,68,65
209,3,10:24.0,,Personal foul by O. Anunoby (drawn by A. Davis),68,65
210,3,10:20.0,,J. Holiday makes 2-pt dunk at rim (assist by D. Cousins),68,67
211,3,9:56.0,D. DeRozan makes 2-pt jump shot from 19 ft,,70,67
212,3,9:41.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by J. Holiday),70,70
213,3,9:26.0,O. Anunoby makes 3-pt jump shot from 23 ft (assist by K. Lowry),,73,70
214,3,9:11.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by E. Moore),73,73
215,3,8:58.0,Turnover by J. Valančiūnas (lost ball; steal by D. Cousins),,73,73
216,3,8:46.0,Offensive charge foul by D. Cousins (drawn by K. Lowry),,73,73
217,3,8:46.0,,Turnover by D. Cousins (offensive foul),73,73
218,3,8:36.0,D. DeRozan makes 3-pt jump shot from 25 ft (assist by K. Lowry),,76,73
219,3,8:20.0,,D. Cunningham makes 2-pt layup from 2 ft (assist by J. Holiday),76,75
220,3,8:10.0,D. DeRozan misses 2-pt jump shot from 11 ft (block by E. Moore),,76,75
221,3,8:01.0,Offensive rebound by D. DeRozan,,76,75
222,3,7:58.0,,Offensive charge foul by J. Valančiūnas (drawn by A. Davis),76,75
223,3,7:58.0,Turnover by J. Valančiūnas (offensive foul),,76,75
224,3,7:50.0,,Personal foul by J. Valančiūnas (drawn by J. Holiday),76,75
225,3,7:42.0,,Shooting foul by O. Anunoby (drawn by J. Holiday),76,75
226,3,7:42.0,,J. Holiday makes free throw 1 of 2,76,76
227,3,7:42.0,P. Siakam enters the game for O. Anunoby,,76,76
228,3,7:42.0,,J. Holiday makes free throw 2 of 2,76,77
229,3,7:30.0,K. Lowry misses 3-pt jump shot from 25 ft,,76,77
230,3,7:26.0,,Defensive rebound by D. Cousins,76,77
231,3,7:16.0,,Turnover by D. Cousins (out of bounds lost ball),76,77
232,3,7:05.0,D. DeRozan misses 2-pt jump shot from 21 ft,,76,77
233,3,7:00.0,,Defensive rebound by D. Cousins,76,77
234,3,6:54.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),76,79
235,3,6:39.0,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by K. Lowry),,78,79
236,3,6:28.0,,D. Cousins misses 3-pt jump shot from 25 ft,78,79
237,3,6:24.0,Defensive rebound by K. Lowry,,78,79
238,3,6:11.0,S. Ibaka misses 2-pt layup from 2 ft (block by D. Cousins),,78,79
239,3,6:11.0,Offensive rebound by Team,,78,79
240,3,6:11.0,,New Orleans full timeout,78,79
241,3,6:07.0,D. DeRozan misses 3-pt jump shot from 23 ft,,78,79
242,3,5:59.0,,Defensive rebound by D. Cunningham,78,79
243,3,5:49.0,,D. Cunningham misses 3-pt jump shot from 23 ft,78,79
244,3,5:46.0,Defensive rebound by D. DeRozan,,78,79
245,3,5:32.0,K. Lowry makes 2-pt layup from 1 ft (assist by J. Valančiūnas),,80,79
246,3,5:32.0,Shooting foul by E. Moore (drawn by K. Lowry),,80,79
247,3,5:32.0,,D. Miller enters the game for E. Moore,80,79
248,3,5:32.0,K. Lowry makes free throw 1 of 1,,81,79
249,3,5:08.0,,Turnover by D. Cousins (lost ball; steal by D. DeRozan),81,79
250,3,5:01.0,K. Lowry misses 3-pt jump shot from 25 ft,,81,79
251,3,5:00.0,,Defensive rebound by Team,81,79
252,3,5:00.0,Loose ball foul by J. Valančiūnas (drawn by D. Cousins),,81,79
253,3,5:00.0,J. Poeltl enters the game for J. Valančiūnas,,81,79
254,3,4:37.0,,A. Davis misses 2-pt jump shot from 14 ft,81,79
255,3,4:33.0,Defensive rebound by S. Ibaka,,81,79
256,3,4:30.0,Personal foul by J. Holiday (drawn by J. Poeltl),,81,79
257,3,4:30.0,,J. Nelson enters the game for D. Cousins,81,79
258,3,4:22.0,D. DeRozan makes 2-pt jump shot from 12 ft,,83,79
259,3,3:59.0,,J. Nelson misses 3-pt jump shot from 26 ft,83,79
260,3,3:55.0,,Offensive rebound by A. Davis,83,79
261,3,3:52.0,,D. Miller makes 3-pt jump shot from 26 ft (assist by D. Cunningham),83,82
262,3,3:37.0,Personal foul by D. Miller (drawn by J. Poeltl),,83,82
263,3,3:27.0,S. Ibaka makes 2-pt jump shot from 10 ft (assist by K. Lowry),,85,82
264,3,3:13.0,,J. Holiday misses 3-pt jump shot from 25 ft,85,82
265,3,3:08.0,Defensive rebound by D. DeRozan,,85,82
266,3,3:02.0,D. DeRozan makes 2-pt jump shot from 8 ft,,87,82
267,3,2:48.0,,D. Cunningham misses 3-pt jump shot from 24 ft,87,82
268,3,2:44.0,Defensive rebound by P. Siakam,,87,82
269,3,2:40.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by P. Siakam),,90,82
270,3,2:23.0,,D. Miller makes 2-pt jump shot from 10 ft (assist by J. Nelson),90,84
271,3,2:17.0,Turnover by K. Lowry (bad pass),,90,84
272,3,2:17.0,Toronto full timeout,,90,84
273,3,2:17.0,,C. Diallo enters the game for J. Holiday,90,84
274,3,2:17.0,,E. Moore enters the game for D. Cunningham,90,84
275,3,2:17.0,F. VanVleet enters the game for K. Lowry,,90,84
276,3,2:17.0,C. Miles enters the game for S. Ibaka,,90,84
277,3,2:03.0,,J. Nelson makes 2-pt layup from 1 ft,90,86
278,3,1:42.0,Turnover by P. Siakam (bad pass; steal by A. Davis),,90,86
279,3,1:25.0,,J. Nelson misses 2-pt jump shot from 22 ft,90,86
280,3,1:19.0,,Offensive rebound by C. Diallo,90,86
281,3,1:18.0,,C. Diallo misses 2-pt layup from 2 ft,90,86
282,3,1:13.0,Defensive rebound by F. VanVleet,,90,86
283,3,1:11.0,D. DeRozan makes 2-pt layup from 1 ft,,92,86
284,3,0:57.0,,E. Moore misses 2-pt layup from 4 ft (block by P. Siakam),92,86
285,3,0:51.0,,Offensive rebound by E. Moore,92,86
286,3,0:49.0,,E. Moore misses 2-pt layup from 1 ft,92,86
287,3,0:48.0,Defensive rebound by D. DeRozan,,92,86
288,3,0:46.0,C. Miles makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,95,86
289,3,0:32.0,,A. Davis misses 2-pt jump shot from 7 ft,95,86
290,3,0:31.0,,Offensive rebound by Team,95,86
291,3,0:30.0,,C. Diallo misses 2-pt jump shot from 19 ft,95,86
292,3,0:25.0,Defensive rebound by D. DeRozan,,95,86
293,3,0:04.0,F. VanVleet makes 3-pt jump shot from 28 ft (assist by P. Siakam),,98,86
294,3,0:00.0,,E. Moore misses 2-pt jump shot from 20 ft (block by J. Poeltl),98,86
295,3,0:00.0,,Offensive rebound by Team,98,86
296,4,11:43.0,,E. Moore makes 3-pt jump shot from 23 ft (assist by D. Cousins),98,89
297,4,11:21.0,J. Poeltl misses 2-pt layup from 1 ft,,98,89
298,4,11:11.0,Offensive rebound by K. Lowry,,98,89
299,4,11:11.0,K. Lowry makes 2-pt layup at rim,,100,89
300,4,10:59.0,,Personal foul by J. Poeltl (drawn by D. Cousins),100,89
301,4,10:47.0,,E. Moore makes 2-pt jump shot from 10 ft (assist by D. Cousins),100,91
302,4,10:28.0,Personal foul by D. Miller (drawn by F. VanVleet),,100,91
303,4,10:22.0,J. Poeltl makes 2-pt layup at rim (assist by C. Miles),,102,91
304,4,10:03.0,,D. Cousins makes 2-pt layup from 2 ft,102,93
305,4,9:43.0,C. Miles makes 3-pt jump shot from 27 ft (assist by F. VanVleet),,105,93
306,4,9:32.0,,E. Moore misses 2-pt layup from 2 ft (block by J. Poeltl),105,93
307,4,9:28.0,Defensive rebound by Team,,105,93
308,4,9:24.0,Shooting block foul by D. Miller (drawn by J. Poeltl),,105,93
309,4,9:24.0,J. Poeltl misses free throw 1 of 2,,105,93
310,4,9:24.0,Offensive rebound by Team,,105,93
311,4,9:24.0,,A. Davis enters the game for D. Miller,105,93
312,4,9:24.0,J. Poeltl makes free throw 2 of 2,,106,93
313,4,9:11.0,,E. Moore misses 3-pt jump shot from 24 ft,106,93
314,4,9:06.0,Defensive rebound by K. Lowry,,106,93
315,4,8:59.0,P. Siakam misses 3-pt jump shot from 24 ft,,106,93
316,4,8:55.0,,Defensive rebound by J. Nelson,106,93
317,4,8:44.0,,A. Davis misses 2-pt jump shot from 4 ft,106,93
318,4,8:42.0,Defensive rebound by K. Lowry,,106,93
319,4,8:42.0,,Loose ball foul by A. Davis (drawn by K. Lowry),106,93
320,4,8:31.0,F. VanVleet makes 2-pt layup at rim,,108,93
321,4,8:21.0,,D. Cousins misses 2-pt dunk from 1 ft (block by J. Poeltl),108,93
322,4,8:21.0,Defensive rebound by C. Miles,,108,93
323,4,8:17.0,P. Siakam misses 2-pt layup from 2 ft,,108,93
324,4,8:17.0,,Defensive rebound by E. Moore,108,93
325,4,8:09.0,,E. Moore misses 3-pt jump shot from 25 ft,108,93
326,4,7:56.0,Defensive rebound by K. Lowry,,108,93
327,4,7:52.0,K. Lowry misses 3-pt jump shot from 23 ft,,108,93
328,4,7:46.0,,Defensive rebound by J. Holiday,108,93
329,4,7:46.0,,Personal foul by F. VanVleet (drawn by A. Davis),108,93
330,4,7:46.0,S. Ibaka enters the game for P. Siakam,,108,93
331,4,7:41.0,,Personal foul by S. Ibaka (drawn by A. Davis),108,93
332,4,7:28.0,,Turnover by A. Davis (lost ball; steal by F. VanVleet),108,93
333,4,7:19.0,F. VanVleet makes 2-pt layup from 2 ft,,110,93
334,4,7:18.0,,New Orleans full timeout,110,93
335,4,7:02.0,,D. Cousins makes 2-pt layup from 2 ft,110,95
336,4,7:02.0,,Shooting foul by J. Poeltl (drawn by D. Cousins),110,95
337,4,7:02.0,,D. Cousins makes free throw 1 of 1,110,96
338,4,6:50.0,F. VanVleet misses 2-pt jump shot from 15 ft,,110,96
339,4,6:45.0,,Defensive rebound by D. Cousins,110,96
340,4,6:41.0,,Turnover by J. Nelson (lost ball; steal by S. Ibaka),110,96
341,4,6:35.0,C. Miles misses 3-pt jump shot from 26 ft,,110,96
342,4,6:30.0,,Defensive rebound by A. Davis,110,96
343,4,6:27.0,,Shooting foul by S. Ibaka (drawn by A. Davis),110,96
344,4,6:27.0,,A. Davis makes free throw 1 of 2,110,97
345,4,6:27.0,D. DeRozan enters the game for C. Miles,,110,97
346,4,6:27.0,J. Valančiūnas enters the game for J. Poeltl,,110,97
347,4,6:27.0,,A. Davis makes free throw 2 of 2,110,98
348,4,6:14.0,Personal foul by J. Holiday (drawn by K. Lowry),,110,98
349,4,6:03.0,F. VanVleet misses 2-pt layup from 1 ft,,110,98
350,4,5:57.0,Offensive rebound by J. Valančiūnas,,110,98
351,4,5:57.0,J. Valančiūnas makes 2-pt layup at rim,,112,98
352,4,5:48.0,,D. Cousins misses 3-pt jump shot from 26 ft,112,98
353,4,5:42.0,,Offensive rebound by J. Holiday,112,98
354,4,5:41.0,,J. Holiday makes 2-pt layup from 2 ft,112,100
355,4,5:27.0,Turnover by D. DeRozan (lost ball; steal by A. Davis),,112,100
356,4,5:19.0,,A. Davis misses 2-pt layup from 2 ft (block by S. Ibaka),112,100
357,4,5:11.0,Defensive rebound by J. Valančiūnas,,112,100
358,4,5:06.0,S. Ibaka misses 3-pt jump shot from 23 ft,,112,100
359,4,5:00.0,,Defensive rebound by J. Nelson,112,100
360,4,4:51.0,Offensive charge foul by D. Cousins (drawn by J. Valančiūnas),,112,100
361,4,4:51.0,,Turnover by D. Cousins (offensive foul),112,100
362,4,4:51.0,Toronto full timeout,,112,100
363,4,4:36.0,D. DeRozan makes 2-pt jump shot from 9 ft,,114,100
364,4,4:20.0,,D. Cousins makes 3-pt jump shot from 24 ft (assist by J. Holiday),114,103
365,4,4:00.0,D. DeRozan misses 2-pt jump shot from 17 ft,,114,103
366,4,3:56.0,,Defensive rebound by J. Nelson,114,103
367,4,3:49.0,,A. Davis misses 2-pt jump shot from 17 ft,114,103
368,4,3:44.0,Defensive rebound by K. Lowry,,114,103
369,4,3:38.0,Shooting foul by A. Davis (drawn by J. Valančiūnas),,114,103
