,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BROOKLYN_ACTION,ORLANDO_SCORE,BROOKLYN_SCORE
101,1,2:05.0,,C. LeVert misses 2-pt layup from 1 ft (block by B. Biyombo),23,21
102,1,2:01.0,Defensive rebound by E. Fournier,,23,21
103,1,2:00.0,M. Hezonja misses 3-pt jump shot from 25 ft,,23,21
104,1,2:00.0,,Defensive rebound by Q. Acy,23,21
105,1,1:45.0,,T. Booker makes 2-pt layup from 1 ft (assist by Q. Acy),23,23
106,1,1:21.0,M. Hezonja misses 2-pt jump shot from 20 ft,,23,23
107,1,1:18.0,,Defensive rebound by J. Harris,23,23
108,1,1:07.0,,S. Dinwiddie makes 3-pt jump shot from 24 ft (assist by T. Booker),23,26
109,1,0:51.0,J. Simmons makes 2-pt jump shot from 15 ft,,25,26
110,1,0:40.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),25,29
111,1,0:28.0,J. Simmons misses 3-pt jump shot from 24 ft,,25,29
112,1,0:25.0,,Defensive rebound by T. Booker,25,29
113,1,0:09.0,,Offensive foul by T. Booker (drawn by J. Simmons),25,29
114,1,0:09.0,,D. Carroll enters the game for C. LeVert,25,29
115,1,0:09.0,,Turnover by T. Booker (offensive foul),25,29
116,1,0:04.0,Shooting foul by D. Carroll (drawn by E. Fournier),,25,29
117,1,0:04.0,E. Fournier makes free throw 1 of 2,,26,29
118,1,0:04.0,E. Fournier makes free throw 2 of 2,,27,29
119,1,0:00.0,,S. Dinwiddie misses 3-pt jump shot from 30 ft,27,29
120,1,0:00.0,,Offensive rebound by Team,27,29
121,2,11:43.0,D. Augustin makes 2-pt jump shot from 7 ft,,29,29
122,2,11:15.0,,C. LeVert makes 2-pt jump shot from 8 ft,29,31
123,2,11:01.0,J. Simmons misses 2-pt jump shot from 13 ft,,29,31
124,2,10:57.0,,Defensive rebound by J. Harris,29,31
125,2,10:51.0,,S. Dinwiddie misses 2-pt jump shot from 11 ft,29,31
126,2,10:49.0,,Offensive rebound by J. Harris,29,31
127,2,10:48.0,,Personal foul by M. Hezonja (drawn by J. Harris),29,31
128,2,10:39.0,,C. LeVert misses 3-pt jump shot from 24 ft,29,31
129,2,10:37.0,,Offensive rebound by T. Mozgov,29,31
130,2,10:31.0,,Personal foul by M. Hezonja (drawn by T. Booker),29,31
131,2,10:31.0,M. Speights enters the game for M. Hezonja,,29,31
132,2,10:21.0,,T. Booker misses 2-pt layup from 6 ft,29,31
133,2,10:18.0,,Offensive rebound by T. Mozgov,29,31
134,2,10:18.0,,T. Mozgov makes 2-pt layup at rim,29,33
135,2,10:11.0,D. Augustin misses 2-pt jump shot from 15 ft,,29,33
136,2,10:08.0,,Defensive rebound by T. Mozgov,29,33
137,2,9:50.0,,T. Booker misses 2-pt layup from 3 ft,29,33
138,2,9:47.0,Defensive rebound by M. Speights,,29,33
139,2,9:36.0,M. Speights makes 3-pt jump shot from 25 ft (assist by J. Simmons),,32,33
140,2,9:13.0,,T. Booker makes 2-pt layup at rim,32,35
141,2,8:50.0,B. Biyombo misses 2-pt jump shot from 13 ft,,32,35
142,2,8:47.0,,Defensive rebound by T. Booker,32,35
143,2,8:31.0,,T. Booker makes 2-pt layup from 2 ft (assist by C. LeVert),32,37
144,2,8:10.0,M. Speights misses 2-pt jump shot from 11 ft (block by C. LeVert),,32,37
145,2,8:07.0,Offensive rebound by M. Speights,,32,37
146,2,8:06.0,Turnover by M. Speights (bad pass; steal by S. Dinwiddie),,32,37
147,2,8:04.0,,S. Dinwiddie misses 2-pt layup at rim,32,37
148,2,8:02.0,Defensive rebound by D. Augustin,,32,37
149,2,8:00.0,Shooting foul by J. Harris (drawn by A. Afflalo),,32,37
150,2,8:00.0,A. Afflalo makes free throw 1 of 3,,33,37
151,2,8:00.0,A. Afflalo makes free throw 2 of 3,,34,37
152,2,8:00.0,,R. Hollis-Jefferson enters the game for T. Booker,34,37
153,2,8:00.0,A. Afflalo misses free throw 3 of 3,,34,37
154,2,7:58.0,,Defensive rebound by S. Dinwiddie,34,37
155,2,7:36.0,,S. Dinwiddie makes 2-pt layup from 1 ft,34,39
156,2,7:27.0,Turnover by D. Augustin (traveling),,34,39
157,2,7:17.0,,S. Dinwiddie makes 2-pt jump shot from 6 ft,34,41
158,2,7:10.0,Orlando full timeout,,34,41
159,2,7:10.0,J. Isaac enters the game for M. Speights,,34,41
160,2,7:10.0,T. Ross enters the game for B. Biyombo,,34,41
161,2,7:10.0,N. Vučević enters the game for J. Simmons,,34,41
162,2,6:59.0,D. Augustin makes 3-pt jump shot from 25 ft (assist by A. Afflalo),,37,41
163,2,6:43.0,,Shooting foul by J. Isaac (drawn by R. Hollis-Jefferson),37,41
164,2,6:43.0,,R. Hollis-Jefferson misses free throw 1 of 2,37,41
165,2,6:43.0,,Offensive rebound by Team,37,41
166,2,6:43.0,M. Hezonja enters the game for J. Isaac,,37,41
167,2,6:43.0,,R. Hollis-Jefferson makes free throw 2 of 2,37,42
168,2,6:31.0,D. Augustin misses 3-pt jump shot from 25 ft,,37,42
169,2,6:28.0,,Defensive rebound by R. Hollis-Jefferson,37,42
170,2,6:25.0,,Shooting foul by M. Hezonja (drawn by R. Hollis-Jefferson),37,42
171,2,6:25.0,,R. Hollis-Jefferson makes free throw 1 of 2,37,43
172,2,6:25.0,E. Fournier enters the game for D. Augustin,,37,43
173,2,6:25.0,E. Payton enters the game for M. Hezonja,,37,43
174,2,6:25.0,,R. Hollis-Jefferson misses free throw 2 of 2,37,43
175,2,6:25.0,,A. Crabbe enters the game for J. Harris,37,43
176,2,6:23.0,Defensive rebound by N. Vučević,,37,43
177,2,6:13.0,N. Vučević makes 3-pt jump shot from 24 ft (assist by E. Payton),,40,43
178,2,5:57.0,,Turnover by T. Mozgov (lost ball; steal by E. Payton),40,43
179,2,5:50.0,A. Afflalo misses 3-pt jump shot from 22 ft (block by A. Crabbe),,40,43
180,2,5:50.0,Offensive rebound by Team,,40,43
181,2,5:50.0,,D. Russell enters the game for S. Dinwiddie,40,43
182,2,5:50.0,,J. Allen enters the game for T. Mozgov,40,43
183,2,5:40.0,Turnover by E. Fournier (bad pass),,40,43
184,2,5:22.0,,R. Hollis-Jefferson misses 2-pt jump shot from 9 ft,40,43
185,2,5:19.0,Defensive rebound by N. Vučević,,40,43
186,2,5:10.0,N. Vučević misses 2-pt hook shot from 8 ft,,40,43
187,2,5:07.0,,Defensive rebound by D. Russell,40,43
188,2,5:05.0,,C. LeVert makes 2-pt layup from 3 ft (assist by D. Russell),40,45
189,2,5:05.0,,Shooting foul by T. Ross (drawn by C. LeVert),40,45
190,2,5:05.0,,C. LeVert misses free throw 1 of 1,40,45
191,2,5:00.0,Defensive rebound by A. Afflalo,,40,45
192,2,4:52.0,E. Payton misses 2-pt jump shot from 7 ft,,40,45
193,2,4:46.0,Offensive rebound by N. Vučević,,40,45
194,2,4:46.0,N. Vučević makes 2-pt layup at rim,,42,45
195,2,4:32.0,,D. Russell makes 2-pt jump shot from 15 ft,42,47
196,2,4:17.0,Turnover by E. Payton (bad pass),,42,47
197,2,4:17.0,,D. Carroll enters the game for C. LeVert,42,47
198,2,4:08.0,,R. Hollis-Jefferson misses 2-pt layup from 4 ft,42,47
199,2,4:05.0,Defensive rebound by N. Vučević,,42,47
200,2,4:02.0,Personal foul by J. Allen (drawn by N. Vučević),,42,47
201,2,3:53.0,E. Fournier makes 3-pt jump shot from 22 ft (assist by N. Vučević),,45,47
202,2,3:40.0,,D. Russell makes 2-pt jump shot from 15 ft,45,49
203,2,3:21.0,A. Afflalo misses 2-pt jump shot from 10 ft,,45,49
204,2,3:19.0,,Defensive rebound by A. Crabbe,45,49
205,2,3:14.0,,D. Carroll misses 2-pt jump shot from 2 ft (block by A. Afflalo),45,49
206,2,3:10.0,Defensive rebound by E. Fournier,,45,49
207,2,3:06.0,T. Ross misses 3-pt jump shot from 24 ft,,45,49
208,2,3:06.0,,Defensive rebound by Team,45,49
209,2,3:06.0,Loose ball foul by A. Afflalo (drawn by D. Carroll),,45,49
210,2,3:06.0,,D. Carroll makes free throw 1 of 2,45,50
211,2,3:06.0,,Q. Acy enters the game for R. Hollis-Jefferson,45,50
212,2,3:06.0,J. Simmons enters the game for A. Afflalo,,45,50
213,2,3:06.0,,D. Carroll makes free throw 2 of 2,45,51
214,2,2:49.0,N. Vučević makes 2-pt hook shot from 9 ft,,47,51
215,2,2:31.0,,D. Russell misses 2-pt jump shot from 9 ft,47,51
216,2,2:27.0,Defensive rebound by E. Fournier,,47,51
217,2,2:22.0,,Brooklyn full timeout,47,51
218,2,2:22.0,,S. Dinwiddie enters the game for Q. Acy,50,51
219,2,2:21.0,N. Vučević makes 3-pt jump shot from 25 ft (assist by E. Payton),,50,51
220,2,2:09.0,,Turnover by D. Carroll (traveling),50,51
221,2,1:53.0,E. Payton misses 3-pt jump shot from 22 ft,,50,51
222,2,1:51.0,,Defensive rebound by J. Allen,50,51
223,2,1:35.0,,Shooting foul by E. Fournier (drawn by S. Dinwiddie),50,51
224,2,1:35.0,,S. Dinwiddie makes free throw 1 of 3,50,52
225,2,1:35.0,,S. Dinwiddie misses free throw 2 of 3,50,52
226,2,1:35.0,,Offensive rebound by Team,50,52
227,2,1:35.0,,S. Dinwiddie makes free throw 3 of 3,50,53
228,2,1:26.0,Personal foul by J. Allen (drawn by T. Ross),,50,53
229,2,1:23.0,E. Fournier misses 2-pt jump shot from 6 ft,,50,53
230,2,1:20.0,Offensive rebound by E. Fournier,,50,53
231,2,1:17.0,E. Fournier makes 2-pt jump shot from 9 ft,,52,53
232,2,1:09.0,,J. Allen makes 2-pt dunk at rim (assist by D. Russell),52,55
233,2,0:59.0,E. Payton makes 2-pt layup from 2 ft,,54,55
234,2,0:50.0,,J. Allen makes 2-pt dunk at rim (assist by A. Crabbe),54,57
235,2,0:42.0,E. Payton misses 2-pt layup from 1 ft (block by J. Allen),,54,57
236,2,0:36.0,,Defensive rebound by S. Dinwiddie,54,57
237,2,0:31.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,54,57
238,2,0:31.0,Defensive rebound by T. Ross,,54,57
239,2,0:14.0,Personal foul by D. Russell (drawn by N. Vučević),,54,57
240,2,0:14.0,N. Vučević misses free throw 1 of 2,,54,57
241,2,0:14.0,Offensive rebound by Team,,54,57
242,2,0:14.0,A. Afflalo enters the game for E. Payton,,54,57
243,2,0:14.0,N. Vučević makes free throw 2 of 2,,55,57
244,2,0:14.0,,Brooklyn full timeout,55,57
245,2,0:14.0,B. Biyombo enters the game for N. Vučević,,55,57
246,2,0:03.0,,Shooting foul by E. Fournier (drawn by J. Allen),55,57
247,2,0:03.0,,J. Allen makes free throw 1 of 2,55,58
248,2,0:03.0,,R. Hollis-Jefferson enters the game for D. Russell,55,58
249,2,0:03.0,,C. LeVert enters the game for A. Crabbe,55,58
250,2,0:03.0,M. Speights enters the game for A. Afflalo,,55,58
251,2,0:03.0,,J. Allen misses free throw 2 of 2,55,58
252,2,0:01.0,Defensive rebound by B. Biyombo,,55,58
253,3,11:47.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by S. Mack),,57,58
254,3,11:31.0,,R. Hollis-Jefferson makes 2-pt jump shot from 13 ft (assist by D. Russell),57,60
255,3,11:22.0,N. Vučević makes 3-pt jump shot from 25 ft (assist by S. Mack),,60,60
256,3,11:06.0,,D. Carroll misses 2-pt jump shot from 10 ft,60,60
257,3,11:04.0,Defensive rebound by N. Vučević,,60,60
258,3,11:03.0,Turnover by N. Vučević (bad pass),,60,60
259,3,11:03.0,Turnover by N. Vučević (bad pass),,60,60
260,3,10:57.0,,D. Russell misses 3-pt jump shot from 24 ft,60,60
261,3,10:54.0,Defensive rebound by T. Ross,,60,60
262,3,10:42.0,N. Vučević misses 3-pt jump shot from 24 ft,,60,60
263,3,10:42.0,,Defensive rebound by D. Carroll,60,60
264,3,10:30.0,,T. Mozgov misses 2-pt layup from 1 ft,60,60
265,3,10:27.0,Defensive rebound by N. Vučević,,60,60
266,3,10:20.0,J. Isaac makes 2-pt layup at rim (assist by N. Vučević),,62,60
267,3,10:11.0,,Offensive foul by D. Russell (drawn by E. Fournier),62,60
268,3,10:11.0,,Turnover by D. Russell (offensive foul),62,60
269,3,9:56.0,S. Mack misses 3-pt jump shot from 25 ft,,62,60
270,3,9:53.0,,Defensive rebound by T. Mozgov,62,60
271,3,9:45.0,,A. Crabbe misses 3-pt jump shot from 24 ft,62,60
272,3,9:43.0,Defensive rebound by N. Vučević,,62,60
273,3,9:28.0,N. Vučević makes 2-pt dunk at rim (assist by E. Fournier),,64,60
274,3,9:13.0,,R. Hollis-Jefferson makes 2-pt layup at rim,64,62
275,3,9:02.0,E. Fournier makes 2-pt layup at rim (assist by N. Vučević),,66,62
276,3,8:47.0,,Turnover by D. Russell (bad pass; steal by J. Isaac),66,62
277,3,8:45.0,Turnover by J. Isaac (lost ball; steal by R. Hollis-Jefferson),,66,62
278,3,8:39.0,,D. Carroll makes 3-pt jump shot from 22 ft (assist by R. Hollis-Jefferson),66,65
279,3,8:27.0,E. Fournier misses 2-pt layup from 1 ft (block by R. Hollis-Jefferson),,66,65
280,3,8:24.0,,Defensive rebound by R. Hollis-Jefferson,66,65
281,3,8:19.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by D. Carroll),66,68
282,3,8:11.0,,D. Russell makes 2-pt layup from 2 ft,66,70
283,3,8:11.0,Orlando full timeout,,66,70
284,3,8:11.0,,T. Booker enters the game for T. Mozgov,66,70
285,3,8:10.0,Turnover by N. Vučević (bad pass; steal by D. Russell),,66,70
286,3,7:55.0,Turnover by S. Mack (bad pass; steal by R. Hollis-Jefferson),,66,70
287,3,7:51.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,66,70
288,3,7:48.0,Defensive rebound by N. Vučević,,66,70
289,3,7:31.0,S. Mack makes 3-pt jump shot from 24 ft (assist by J. Isaac),,69,70
290,3,7:20.0,,R. Hollis-Jefferson makes 2-pt jump shot from 12 ft (assist by D. Russell),69,72
291,3,7:08.0,T. Ross misses 2-pt layup from 1 ft (block by R. Hollis-Jefferson),,69,72
292,3,7:06.0,,Defensive rebound by D. Carroll,69,72
293,3,7:03.0,,D. Russell misses 2-pt layup from 1 ft,69,72
294,3,7:03.0,,Offensive rebound by Team,69,72
295,3,6:59.0,,Shooting foul by T. Ross (drawn by A. Crabbe),69,72
296,3,6:59.0,,A. Crabbe makes free throw 1 of 2,69,73
297,3,6:59.0,,A. Crabbe makes free throw 2 of 2,69,74
298,3,6:36.0,Turnover by J. Isaac (bad pass; steal by D. Russell),,69,74
299,3,6:30.0,,A. Crabbe misses 3-pt jump shot from 23 ft,69,74
300,3,6:26.0,Defensive rebound by E. Fournier,,69,74
301,3,6:18.0,J. Isaac makes 2-pt jump shot from 18 ft (assist by S. Mack),,71,74
302,3,6:01.0,,T. Booker misses 2-pt hook shot from 7 ft,71,74
303,3,5:59.0,Defensive rebound by N. Vučević,,71,74
304,3,5:54.0,Offensive foul by N. Vučević (drawn by T. Booker),,71,74
305,3,5:54.0,Turnover by N. Vučević (offensive foul),,71,74
306,3,5:54.0,,C. LeVert enters the game for A. Crabbe,71,74
307,3,5:42.0,Violation by N. Vučević (kicked ball),,71,74
308,3,5:36.0,,C. LeVert misses 2-pt jump shot from 14 ft,71,74
309,3,5:32.0,,Offensive rebound by T. Booker,71,74
310,3,5:32.0,,T. Booker misses 2-pt layup at rim,71,74
311,3,5:31.0,Defensive rebound by N. Vučević,,71,74
312,3,5:29.0,Turnover by J. Isaac (traveling),,71,74
313,3,5:15.0,,Turnover by D. Russell (bad pass; steal by S. Mack),71,74
314,3,5:12.0,E. Fournier misses 2-pt layup at rim,,71,74
315,3,5:12.0,Offensive rebound by T. Ross,,71,74
316,3,5:12.0,T. Ross makes 2-pt layup at rim,,73,74
317,3,5:12.0,Shooting foul by D. Carroll (drawn by T. Ross),,73,74
318,3,5:12.0,T. Ross makes free throw 1 of 1,,74,74
319,3,5:01.0,,D. Carroll misses 3-pt jump shot from 23 ft,74,74
320,3,4:59.0,,Offensive rebound by R. Hollis-Jefferson,74,74
321,3,4:59.0,,Shooting foul by N. Vučević (drawn by R. Hollis-Jefferson),74,74
322,3,4:59.0,,R. Hollis-Jefferson makes free throw 1 of 2,74,75
323,3,4:59.0,,S. Dinwiddie enters the game for D. Russell,74,75
324,3,4:59.0,,R. Hollis-Jefferson makes free throw 2 of 2,74,76
325,3,4:44.0,S. Mack misses 2-pt jump shot from 12 ft,,74,76
326,3,4:41.0,,Defensive rebound by D. Carroll,74,76
327,3,4:35.0,,R. Hollis-Jefferson makes 2-pt jump shot from 12 ft (assist by S. Dinwiddie),74,78
328,3,4:24.0,E. Fournier misses 3-pt jump shot from 26 ft,,74,78
329,3,4:20.0,,Defensive rebound by D. Carroll,74,78
330,3,4:10.0,,T. Booker makes 2-pt hook shot from 5 ft,74,80
331,3,3:55.0,N. Vučević misses 3-pt jump shot from 25 ft,,74,80
332,3,3:53.0,,Defensive rebound by T. Booker,74,80
333,3,3:33.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,74,80
334,3,3:31.0,,D. Carroll makes 2-pt layup at rim,74,82
335,3,3:31.0,Orlando full timeout,,74,82
336,3,3:31.0,,Q. Acy enters the game for R. Hollis-Jefferson,74,82
337,3,3:31.0,J. Simmons enters the game for S. Mack,,74,82
338,3,3:31.0,D. Augustin enters the game for T. Ross,,74,82
339,3,3:30.0,,Defensive rebound by D. Carroll,74,82
340,3,3:14.0,J. Isaac makes 3-pt jump shot from 25 ft (assist by E. Fournier),,77,82
341,3,2:49.0,,C. LeVert misses 3-pt jump shot from 24 ft,77,82
342,3,2:46.0,Defensive rebound by J. Isaac,,77,82
343,3,2:30.0,,J. Harris enters the game for D. Carroll,77,82
344,3,2:28.0,E. Fournier misses 3-pt jump shot from 27 ft,,77,82
345,3,2:25.0,,Defensive rebound by T. Booker,77,82
346,3,2:16.0,,Turnover by S. Dinwiddie (lost ball; steal by E. Fournier),77,82
347,3,2:12.0,E. Fournier makes 2-pt layup at rim,,79,82
348,3,2:00.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by T. Booker),79,85
349,3,1:48.0,Personal foul by Q. Acy (drawn by J. Simmons),,79,85
350,3,1:48.0,A. Afflalo enters the game for J. Isaac,,79,85
351,3,1:48.0,M. Hezonja enters the game for E. Fournier,,79,85
352,3,1:37.0,J. Simmons makes 3-pt jump shot from 22 ft (assist by A. Afflalo),,82,85
353,3,1:22.0,,Shooting foul by J. Simmons (drawn by T. Booker),82,85
354,3,1:22.0,,T. Booker misses free throw 1 of 2,82,85
355,3,1:22.0,,Offensive rebound by Team,82,85
356,3,1:22.0,Violation by N. Vučević (lane),,82,85
357,3,1:22.0,,T. Booker misses free throw 2 of 2,82,85
358,3,1:22.0,Defensive rebound by Team,,82,85
359,3,1:22.0,Personal foul by Q. Acy (drawn by J. Simmons),,82,85
360,3,1:22.0,J. Simmons makes free throw 1 of 2,,83,85
361,3,1:22.0,J. Simmons makes free throw 2 of 2,,84,85
362,3,1:09.0,,C. LeVert makes 2-pt layup at rim (assist by J. Harris),84,87
363,3,0:58.0,N. Vučević makes 2-pt layup at rim (assist by D. Augustin),,86,87
364,3,0:47.0,,Turnover by C. LeVert (traveling),86,87
365,3,0:32.0,N. Vučević makes 2-pt hook shot from 7 ft (assist by D. Augustin),,88,87
366,3,0:08.0,,J. Harris misses 3-pt jump shot from 24 ft,88,87
367,3,0:06.0,,Offensive rebound by T. Booker,88,87
368,3,0:06.0,,T. Booker makes 2-pt layup at rim,88,89
369,3,0:00.0,J. Simmons makes 3-pt jump shot from 25 ft,,91,89
370,4,11:48.0,,S. Dinwiddie misses 2-pt jump shot from 9 ft,91,89
371,4,11:44.0,,Offensive rebound by S. Dinwiddie,91,89
372,4,11:42.0,,S. Dinwiddie misses 2-pt layup from 2 ft,91,89
373,4,11:35.0,,Offensive rebound by S. Dinwiddie,91,89
374,4,11:35.0,,S. Dinwiddie makes 2-pt layup at rim,91,91
375,4,11:26.0,D. Augustin makes 3-pt jump shot from 24 ft (assist by A. Afflalo),,94,91
376,4,11:07.0,,C. LeVert makes 2-pt layup from 1 ft,94,93
377,4,10:50.0,A. Afflalo misses 3-pt jump shot from 24 ft,,94,93
