,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
50,1,4:57.0,,Shooting foul by D. Mitchell (drawn by T. Craig),15,14
51,1,4:57.0,,T. Craig misses free throw 1 of 2,15,14
52,1,4:57.0,,Offensive rebound by Team,15,14
53,1,4:57.0,,W. Barton enters the game for J. Murray,15,14
54,1,4:57.0,,T. Craig misses free throw 2 of 2,15,14
55,1,4:54.0,Defensive rebound by J. Johnson,,15,14
56,1,4:33.0,Turnover by J. Johnson (turnover),,15,14
57,1,4:21.0,,T. Craig misses 3-pt jump shot from 22 ft,15,14
58,1,4:18.0,Defensive rebound by R. Hood,,15,14
59,1,4:11.0,R. Hood makes 2-pt layup from 2 ft,,17,14
60,1,3:59.0,,Def 3 sec tech foul by R. Hood,17,14
61,1,3:59.0,,G. Harris misses technical free throw,17,14
62,1,3:59.0,,Offensive rebound by Team,17,14
63,1,3:59.0,A. Burks enters the game for J. Ingles,,17,14
64,1,3:54.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by N. Jokić),17,17
65,1,3:41.0,D. Mitchell makes 2-pt layup from 3 ft (assist by A. Burks),,19,17
66,1,3:41.0,Shooting foul by W. Barton (drawn by D. Mitchell),,19,17
67,1,3:41.0,D. Mitchell misses free throw 1 of 1,,19,17
68,1,3:41.0,,Defensive rebound by Team,19,17
69,1,3:29.0,,G. Harris misses 2-pt layup from 3 ft,19,17
70,1,3:27.0,Defensive rebound by J. Johnson,,19,17
71,1,3:11.0,A. Burks misses 3-pt jump shot from 24 ft,,19,17
72,1,3:08.0,,Defensive rebound by T. Lyles,19,17
73,1,3:00.0,,W. Barton misses 3-pt jump shot from 24 ft,19,17
74,1,2:57.0,Defensive rebound by D. Favors,,19,17
75,1,2:49.0,D. Favors makes 2-pt layup from 1 ft (assist by J. Johnson),,21,17
76,1,2:49.0,,Denver full timeout,21,17
77,1,2:49.0,,M. Beasley enters the game for G. Harris,21,17
78,1,2:49.0,,W. Chandler enters the game for N. Jokić,21,17
79,1,2:49.0,E. Udoh enters the game for D. Favors,,21,17
80,1,2:49.0,R. Rubio enters the game for D. Mitchell,,21,17
81,1,2:35.0,,W. Barton makes 2-pt layup from 3 ft (assist by T. Lyles),21,19
82,1,2:19.0,J. Johnson misses 3-pt jump shot from 24 ft,,21,19
83,1,2:17.0,,Defensive rebound by T. Lyles,21,19
84,1,2:11.0,,W. Barton misses 3-pt jump shot from 24 ft,21,19
85,1,2:07.0,Defensive rebound by R. Hood,,21,19
86,1,1:50.0,R. Hood makes 2-pt jump shot from 4 ft,,23,19
87,1,1:31.0,,W. Chandler misses 2-pt layup from 1 ft,23,19
88,1,1:28.0,Defensive rebound by J. Johnson,,23,19
89,1,1:24.0,A. Burks misses 3-pt jump shot from 22 ft,,23,19
90,1,1:20.0,,Defensive rebound by T. Lyles,23,19
91,1,1:10.0,,Personal foul by R. Rubio (drawn by T. Lyles),23,19
92,1,1:00.0,,W. Barton makes 2-pt jump shot from 6 ft,23,21
93,1,0:48.0,Turnover by R. Hood (bad pass; steal by M. Beasley),,23,21
94,1,0:48.0,,M. Beasley makes 2-pt dunk from 2 ft,23,23
95,1,0:30.0,A. Burks misses 2-pt layup from 4 ft,,23,23
96,1,0:28.0,Offensive rebound by E. Udoh,,23,23
97,1,0:27.0,R. Hood makes 3-pt jump shot from 25 ft (assist by E. Udoh),,26,23
98,1,0:03.0,,T. Lyles misses 2-pt dunk at rim,26,23
99,1,0:01.0,Defensive rebound by R. Rubio,,26,23
100,1,0:00.0,R. Rubio misses 3-pt jump shot from 37 ft,,26,23
101,1,0:00.0,Offensive rebound by Team,,26,23
102,2,11:50.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by W. Barton),26,26
103,2,11:36.0,R. Hood misses 3-pt jump shot from 24 ft,,26,26
104,2,11:34.0,,Defensive rebound by W. Chandler,26,26
105,2,11:25.0,,Shooting foul by E. Udoh (drawn by T. Lyles),26,26
106,2,11:25.0,,T. Lyles makes free throw 1 of 2,26,27
107,2,11:25.0,,T. Lyles makes free throw 2 of 2,26,28
108,2,11:14.0,J. Johnson makes 2-pt jump shot from 13 ft (assist by R. Rubio),,28,28
109,2,10:58.0,,W. Barton makes 2-pt layup from 2 ft,28,30
110,2,10:34.0,A. Burks misses 3-pt jump shot from 22 ft,,28,30
111,2,10:32.0,,Defensive rebound by M. Beasley,28,30
112,2,10:22.0,,T. Lyles makes 3-pt jump shot from 25 ft (assist by W. Barton),28,33
113,2,10:20.0,Utah full timeout,,28,33
114,2,10:20.0,T. Sefolosha enters the game for E. Udoh,,28,33
115,2,10:20.0,D. Mitchell enters the game for R. Rubio,,28,33
116,2,10:02.0,Turnover by A. Burks (bad pass; steal by M. Beasley),,28,33
117,2,9:47.0,,W. Barton misses 2-pt jump shot from 4 ft,28,33
118,2,9:44.0,Defensive rebound by A. Burks,,28,33
119,2,9:36.0,Shooting foul by M. Beasley (drawn by T. Sefolosha),,28,33
120,2,9:36.0,T. Sefolosha misses free throw 1 of 2,,28,33
121,2,9:36.0,Offensive rebound by Team,,28,33
122,2,9:36.0,T. Sefolosha makes free throw 2 of 2,,29,33
123,2,9:22.0,,M. Beasley misses 3-pt jump shot from 24 ft,29,33
124,2,9:19.0,Defensive rebound by J. Johnson,,29,33
125,2,9:04.0,D. Mitchell misses 2-pt jump shot from 5 ft,,29,33
126,2,9:02.0,,Defensive rebound by T. Craig,29,33
127,2,8:45.0,,T. Lyles makes 2-pt layup from 1 ft (assist by W. Barton),29,35
128,2,8:25.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,29,35
129,2,8:23.0,,Defensive rebound by W. Chandler,29,35
130,2,8:15.0,,T. Lyles makes 2-pt dunk from 2 ft (assist by W. Barton),29,37
131,2,8:15.0,,Shooting foul by R. Hood (drawn by T. Lyles),29,37
132,2,8:15.0,R. O'Neale enters the game for A. Burks,,29,37
133,2,8:15.0,Utah full timeout,,29,37
134,2,8:15.0,J. Ingles enters the game for R. Hood,,29,37
135,2,8:15.0,D. Favors enters the game for J. Johnson,,29,37
136,2,8:15.0,,T. Lyles misses free throw 1 of 1,29,37
137,2,8:13.0,Defensive rebound by T. Sefolosha,,29,37
138,2,8:03.0,Shooting foul by T. Lyles (drawn by D. Favors),,29,37
139,2,8:03.0,D. Favors makes free throw 1 of 2,,30,37
140,2,8:03.0,D. Favors misses free throw 2 of 2,,30,37
141,2,8:00.0,,Defensive rebound by T. Lyles,30,37
142,2,7:52.0,,T. Lyles misses 3-pt jump shot from 24 ft,30,37
143,2,7:49.0,Defensive rebound by D. Mitchell,,30,37
144,2,7:38.0,R. O'Neale makes 3-pt jump shot from 22 ft (assist by D. Mitchell),,33,37
145,2,7:16.0,,Turnover by W. Chandler (lost ball; steal by T. Sefolosha),33,37
146,2,7:00.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by J. Ingles),,36,37
147,2,7:00.0,,Denver full timeout,36,37
148,2,7:00.0,,G. Harris enters the game for T. Craig,36,37
149,2,7:00.0,,J. Murray enters the game for W. Chandler,36,37
150,2,7:00.0,,N. Jokić enters the game for M. Beasley,36,37
151,2,6:40.0,,T. Lyles misses 3-pt jump shot from 22 ft,36,37
152,2,6:37.0,Defensive rebound by R. O'Neale,,36,37
153,2,6:26.0,D. Favors makes 2-pt layup from 3 ft (assist by J. Ingles),,38,37
154,2,6:16.0,,Personal foul by T. Sefolosha (drawn by T. Lyles),38,37
155,2,6:10.0,,N. Jokić misses 2-pt jump shot from 23 ft,38,37
156,2,6:06.0,Defensive rebound by J. Ingles,,38,37
157,2,6:03.0,Turnover by R. O'Neale (out of bounds lost ball),,38,37
158,2,5:53.0,,Personal foul by J. Ingles (drawn by J. Murray),38,37
159,2,5:46.0,,N. Jokić misses 2-pt layup from 4 ft (block by D. Favors),38,37
160,2,5:43.0,Defensive rebound by R. O'Neale,,38,37
161,2,5:41.0,D. Mitchell misses 3-pt jump shot from 24 ft,,38,37
162,2,5:36.0,,Defensive rebound by W. Barton,38,37
163,2,5:32.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by W. Barton),38,40
164,2,5:05.0,R. O'Neale misses 3-pt jump shot from 24 ft,,38,40
165,2,5:01.0,,Defensive rebound by J. Murray,38,40
166,2,4:54.0,,Turnover by G. Harris (discontinued dribble),38,40
167,2,4:54.0,,M. Plumlee enters the game for T. Lyles,38,40
168,2,4:54.0,R. Hood enters the game for R. O'Neale,,38,40
169,2,4:41.0,T. Sefolosha makes 2-pt jump shot from 16 ft (assist by J. Ingles),,40,40
170,2,4:15.0,,Turnover by W. Barton (bad pass; steal by J. Ingles),40,40
171,2,4:12.0,D. Mitchell makes 2-pt layup from 1 ft (assist by R. Hood),,42,40
172,2,3:54.0,,N. Jokić misses 3-pt jump shot from 24 ft,42,40
173,2,3:49.0,Defensive rebound by D. Mitchell,,42,40
174,2,3:40.0,T. Sefolosha makes 3-pt jump shot from 25 ft (assist by D. Mitchell),,45,40
175,2,3:27.0,,W. Barton misses 2-pt jump shot from 16 ft,45,40
176,2,3:24.0,Defensive rebound by D. Mitchell,,45,40
177,2,3:19.0,J. Ingles misses 3-pt jump shot from 22 ft,,45,40
178,2,3:16.0,,Defensive rebound by N. Jokić,45,40
179,2,3:10.0,,Shooting foul by R. Hood (drawn by M. Plumlee),45,40
180,2,3:10.0,,M. Plumlee misses free throw 1 of 2,45,40
181,2,3:10.0,,Offensive rebound by Team,45,40
182,2,3:10.0,,W. Chandler enters the game for N. Jokić,45,40
183,2,3:10.0,J. Johnson enters the game for T. Sefolosha,,45,40
184,2,3:10.0,,M. Plumlee makes free throw 2 of 2,45,41
185,2,2:54.0,R. Hood misses 3-pt jump shot from 22 ft,,45,41
186,2,2:51.0,,Defensive rebound by M. Plumlee,45,41
187,2,2:39.0,,W. Chandler misses 3-pt jump shot from 24 ft,45,41
188,2,2:36.0,Defensive rebound by D. Favors,,45,41
189,2,2:20.0,J. Johnson misses 2-pt jump shot from 9 ft,,45,41
190,2,2:17.0,,Defensive rebound by M. Plumlee,45,41
191,2,2:15.0,,J. Murray makes 2-pt layup from 2 ft (assist by M. Plumlee),45,43
192,2,2:01.0,J. Ingles makes 2-pt jump shot from 11 ft,,47,43
193,2,1:49.0,,G. Harris misses 3-pt jump shot from 24 ft,47,43
194,2,1:46.0,Defensive rebound by D. Favors,,47,43
195,2,1:38.0,Personal foul by M. Plumlee (drawn by J. Ingles),,47,43
196,2,1:25.0,D. Favors makes 2-pt layup from 2 ft (assist by R. Hood),,49,43
197,2,1:01.0,,J. Murray makes 3-pt jump shot from 22 ft (assist by W. Barton),49,46
198,2,0:47.0,,Offensive charge foul by J. Ingles (drawn by J. Murray),49,46
199,2,0:47.0,Turnover by J. Ingles (offensive foul),,49,46
200,2,0:47.0,,T. Lyles enters the game for M. Plumlee,49,46
201,2,0:34.0,,T. Lyles misses 2-pt layup from 3 ft (block by D. Favors),49,46
202,2,0:31.0,Defensive rebound by J. Johnson,,49,46
203,2,0:27.0,J. Johnson misses 2-pt hook shot from 5 ft,,49,46
204,2,0:25.0,,Defensive rebound by T. Lyles,49,46
205,2,0:04.0,,W. Barton misses 2-pt layup from 3 ft (block by D. Favors),49,46
206,2,0:01.0,Defensive rebound by D. Mitchell,,49,46
207,2,0:00.0,D. Mitchell misses 2-pt layup from 2 ft,,49,46
208,2,0:00.0,Offensive rebound by Team,,49,46
209,3,11:43.0,,N. Jokić misses 2-pt jump shot from 14 ft,49,46
210,3,11:39.0,Defensive rebound by R. Rubio,,49,46
211,3,11:22.0,D. Favors misses 2-pt jump shot from 4 ft,,49,46
212,3,11:18.0,,Defensive rebound by M. Plumlee,49,46
213,3,11:10.0,,Turnover by M. Plumlee (bad pass; steal by D. Mitchell),49,46
214,3,11:07.0,T. Sefolosha makes 2-pt layup from 2 ft (assist by D. Mitchell),,51,46
215,3,11:07.0,,Violation by M. Plumlee (def goaltending),51,46
216,3,10:51.0,,N. Jokić misses 2-pt jump shot from 16 ft,51,46
217,3,10:48.0,Defensive rebound by J. Ingles,,51,46
218,3,10:41.0,Turnover by J. Ingles (bad pass; steal by G. Harris),,51,46
219,3,10:38.0,,G. Harris makes 2-pt dunk at rim,51,48
220,3,10:10.0,R. Rubio makes 3-pt jump shot from 24 ft (assist by D. Mitchell),,54,48
221,3,9:41.0,,M. Plumlee makes 2-pt layup from 1 ft,54,50
222,3,9:27.0,,Offensive charge foul by T. Sefolosha (drawn by J. Murray),54,50
223,3,9:27.0,Turnover by T. Sefolosha (offensive foul),,54,50
224,3,9:18.0,,W. Chandler makes 2-pt jump shot from 2 ft (assist by M. Plumlee),54,52
225,3,9:18.0,,Shooting foul by J. Ingles (drawn by W. Chandler),54,52
226,3,9:18.0,,W. Chandler makes free throw 1 of 1,54,53
227,3,9:07.0,D. Mitchell misses 3-pt jump shot from 23 ft,,54,53
228,3,9:04.0,,Defensive rebound by N. Jokić,54,53
229,3,8:57.0,,N. Jokić misses 3-pt jump shot from 24 ft,54,53
230,3,8:51.0,Defensive rebound by D. Favors,,54,53
231,3,8:42.0,D. Mitchell misses 2-pt jump shot from 8 ft,,54,53
232,3,8:40.0,,Defensive rebound by N. Jokić,54,53
233,3,8:34.0,,G. Harris misses 3-pt jump shot from 25 ft,54,53
234,3,8:30.0,,Offensive rebound by J. Murray,54,53
235,3,8:29.0,,J. Murray makes 3-pt jump shot from 24 ft,54,56
236,3,8:27.0,Utah full timeout,,54,56
237,3,8:13.0,D. Favors makes 2-pt jump shot from 16 ft (assist by J. Ingles),,56,56
238,3,7:57.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by W. Chandler),56,59
239,3,7:57.0,,Shooting foul by J. Ingles (drawn by J. Murray),56,59
240,3,7:57.0,,J. Murray makes free throw 1 of 1,56,60
241,3,7:37.0,D. Favors misses 2-pt jump shot from 15 ft,,56,60
242,3,7:33.0,,Defensive rebound by M. Plumlee,56,60
243,3,7:20.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by N. Jokić),56,62
244,3,7:06.0,T. Sefolosha misses 3-pt jump shot from 22 ft,,56,62
245,3,7:03.0,,Defensive rebound by J. Murray,56,62
246,3,6:58.0,,N. Jokić misses 2-pt layup from 3 ft (block by T. Sefolosha),56,62
247,3,6:58.0,Defensive rebound by R. Rubio,,56,62
248,3,6:42.0,Turnover by R. Rubio (lost ball; steal by M. Plumlee),,56,62
249,3,6:38.0,,M. Plumlee makes 2-pt dunk from 2 ft,56,64
250,3,6:37.0,Turnover by R. Rubio (out of bounds lost ball),,56,64
251,3,6:37.0,R. Hood enters the game for R. Rubio,,56,64
252,3,6:14.0,,J. Murray misses 2-pt jump shot from 17 ft,56,64
253,3,6:10.0,Defensive rebound by R. Hood,,56,64
254,3,6:04.0,T. Sefolosha makes 2-pt layup from 1 ft (assist by D. Mitchell),,58,64
255,3,5:51.0,,G. Harris misses 2-pt layup from 2 ft,58,64
256,3,5:49.0,Defensive rebound by T. Sefolosha,,58,64
257,3,5:49.0,Personal foul by G. Harris (drawn by R. Hood),,58,64
258,3,5:49.0,J. Johnson enters the game for T. Sefolosha,,58,64
259,3,5:35.0,Turnover by D. Favors (out of bounds lost ball),,58,64
260,3,5:35.0,,T. Lyles enters the game for M. Plumlee,58,64
261,3,5:13.0,,N. Jokić makes 2-pt jump shot from 7 ft (assist by W. Chandler),58,66
262,3,4:56.0,Turnover by D. Favors (traveling),,58,66
263,3,4:45.0,,G. Harris makes 2-pt layup from 1 ft,58,68
264,3,4:29.0,D. Favors makes 2-pt layup from 2 ft (assist by J. Ingles),,60,68
265,3,4:29.0,Shooting foul by J. Murray (drawn by D. Favors),,60,68
266,3,4:29.0,,W. Barton enters the game for W. Chandler,60,68
267,3,4:29.0,R. O'Neale enters the game for J. Ingles,,60,68
268,3,4:29.0,D. Favors makes free throw 1 of 1,,61,68
269,3,4:21.0,,T. Lyles makes 3-pt jump shot from 25 ft (assist by G. Harris),61,71
270,3,3:59.0,Turnover by J. Johnson (lost ball; steal by T. Lyles),,61,71
271,3,3:56.0,,T. Lyles makes 2-pt layup from 2 ft (assist by J. Murray),61,73
272,3,3:56.0,,Shooting block foul by R. Hood (drawn by T. Lyles),61,73
273,3,3:56.0,,T. Lyles misses free throw 1 of 1,61,73
274,3,3:56.0,,Turnover by N. Jokić (turnover),61,73
275,3,3:56.0,R. Rubio enters the game for R. Hood,,61,73
276,3,3:39.0,,N. Jokić makes 3-pt jump shot from 24 ft (assist by J. Murray),61,76
277,3,3:37.0,Utah full timeout,,61,76
278,3,3:37.0,R. Hood enters the game for D. Mitchell,,61,76
279,3,3:16.0,R. Hood makes 2-pt layup from 3 ft,,63,76
280,3,2:56.0,,G. Harris makes 2-pt dunk from 1 ft (assist by N. Jokić),63,78
281,3,2:40.0,J. Johnson misses 3-pt jump shot from 24 ft,,63,78
282,3,2:37.0,,Defensive rebound by J. Murray,63,78
283,3,2:26.0,,Shooting foul by R. Hood (drawn by T. Lyles),63,78
284,3,2:26.0,,T. Lyles makes free throw 1 of 2,63,79
285,3,2:26.0,,M. Beasley enters the game for G. Harris,63,79
286,3,2:26.0,,T. Lyles makes free throw 2 of 2,63,80
287,3,2:15.0,R. Hood misses 3-pt jump shot from 24 ft,,63,80
288,3,2:13.0,,Defensive rebound by M. Beasley,63,80
289,3,2:04.0,,Personal foul by D. Favors (drawn by N. Jokić),63,80
290,3,2:04.0,,N. Jokić makes free throw 1 of 2,63,81
291,3,2:04.0,,N. Jokić misses free throw 2 of 2,63,81
292,3,2:02.0,Defensive rebound by D. Favors,,63,81
293,3,1:52.0,R. Rubio makes 2-pt layup from 2 ft (assist by J. Johnson),,65,81
294,3,1:28.0,,J. Murray misses 2-pt jump shot from 19 ft,65,81
295,3,1:25.0,Defensive rebound by R. Rubio,,65,81
296,3,1:03.0,R. O'Neale misses 3-pt jump shot from 22 ft,,65,81
297,3,1:03.0,,Defensive rebound by Team,65,81
298,3,0:44.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by M. Beasley),65,84
299,3,0:32.0,R. O'Neale misses 2-pt layup from 5 ft,,65,84
300,3,0:30.0,,Defensive rebound by W. Barton,65,84
301,3,0:26.0,,W. Barton misses 2-pt layup from 2 ft,65,84
302,3,0:24.0,Defensive rebound by D. Favors,,65,84
303,3,0:02.0,J. Johnson misses 2-pt jump shot from 13 ft,,65,84
304,3,0:02.0,Offensive rebound by R. Hood,,65,84
305,4,11:39.0,J. Johnson misses 2-pt hook shot from 6 ft,,65,84
306,4,11:38.0,,Defensive rebound by Team,65,84
307,4,11:28.0,Violation by E. Udoh (kicked ball),,65,84
308,4,11:15.0,,G. Harris misses 2-pt jump shot from 20 ft,65,84
309,4,11:11.0,Defensive rebound by R. Rubio,,65,84
310,4,11:00.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by R. Rubio),,68,84
311,4,10:43.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by W. Barton),68,87
312,4,10:17.0,R. Hood misses 2-pt layup from 2 ft,,68,87
313,4,10:15.0,,Defensive rebound by T. Lyles,68,87
314,4,10:05.0,,T. Lyles makes 2-pt layup from 2 ft (assist by W. Barton),68,89
315,4,9:46.0,R. Rubio makes 2-pt jump shot from 18 ft (assist by J. Johnson),,70,89
316,4,9:29.0,,T. Lyles misses 3-pt jump shot from 25 ft,70,89
317,4,9:25.0,Defensive rebound by J. Johnson,,70,89
318,4,9:18.0,A. Burks misses 2-pt jump shot from 6 ft,,70,89
319,4,9:12.0,Offensive rebound by E. Udoh,,70,89
320,4,9:12.0,E. Udoh makes 2-pt layup at rim,,72,89
321,4,8:55.0,,T. Lyles misses 2-pt layup from 4 ft,72,89
322,4,8:52.0,Defensive rebound by A. Burks,,72,89
323,4,8:38.0,R. Rubio misses 3-pt jump shot from 24 ft,,72,89
324,4,8:35.0,,Defensive rebound by M. Beasley,72,89
325,4,8:26.0,,W. Barton misses 2-pt jump shot from 12 ft,72,89
326,4,8:21.0,Defensive rebound by J. Johnson,,72,89
327,4,8:13.0,E. Udoh misses 2-pt hook shot from 4 ft,,72,89
328,4,8:11.0,,Defensive rebound by W. Barton,72,89
329,4,7:58.0,,M. Beasley misses 3-pt jump shot from 23 ft,72,89
330,4,7:54.0,Defensive rebound by E. Udoh,,72,89
331,4,7:49.0,A. Burks makes 2-pt layup from 2 ft,,74,89
332,4,7:49.0,,Denver full timeout,74,89
333,4,7:49.0,D. Mitchell enters the game for R. Rubio,,74,89
334,4,7:49.0,J. Ingles enters the game for R. Hood,,74,89
335,4,7:30.0,,Turnover by G. Harris (traveling),74,89
336,4,7:13.0,J. Johnson misses 2-pt jump shot from 5 ft,,74,89
337,4,7:11.0,Offensive rebound by E. Udoh,,74,89
338,4,7:06.0,Turnover by J. Ingles (bad pass),,74,89
339,4,7:06.0,,N. Jokić enters the game for W. Chandler,74,89
340,4,6:53.0,,G. Harris makes 2-pt layup from 2 ft,74,91
341,4,6:39.0,A. Burks makes 2-pt layup from 1 ft (assist by J. Ingles),,76,91
342,4,6:31.0,,W. Barton misses 2-pt dunk from 2 ft (block by D. Mitchell),76,91
343,4,6:31.0,,Offensive rebound by Team,76,91
344,4,6:31.0,,J. Murray enters the game for M. Beasley,76,91
345,4,6:31.0,T. Sefolosha enters the game for J. Johnson,,76,91
346,4,6:20.0,,N. Jokić misses 3-pt jump shot from 25 ft,76,91
347,4,6:13.0,Defensive rebound by T. Sefolosha,,76,91
348,4,6:12.0,A. Burks makes 2-pt layup from 2 ft,,78,91
349,4,5:46.0,,W. Barton misses 2-pt layup from 5 ft,78,91
350,4,5:41.0,,Offensive rebound by T. Lyles,78,91
351,4,5:41.0,,T. Lyles makes 2-pt layup at rim,78,93
352,4,5:27.0,T. Sefolosha misses 3-pt jump shot from 22 ft,,78,93
353,4,5:22.0,,Defensive rebound by N. Jokić,78,93
354,4,5:19.0,,T. Lyles misses 2-pt layup from 2 ft,78,93
355,4,5:19.0,Defensive rebound by T. Sefolosha,,78,93
356,4,4:55.0,T. Sefolosha misses 2-pt jump shot from 17 ft,,78,93
357,4,4:50.0,,Defensive rebound by J. Murray,78,93
358,4,4:29.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by J. Murray),78,96
359,4,4:29.0,Utah full timeout,,78,96
360,4,4:29.0,R. Hood enters the game for E. Udoh,,78,96
361,4,4:29.0,D. Favors enters the game for T. Sefolosha,,78,96
362,4,4:07.0,A. Burks misses 2-pt layup from 6 ft,,78,96
363,4,4:06.0,Offensive rebound by A. Burks,,78,96
364,4,4:03.0,A. Burks misses 2-pt layup at rim,,78,96
365,4,4:02.0,,Defensive rebound by N. Jokić,78,96
366,4,3:44.0,,G. Harris misses 3-pt jump shot from 25 ft,78,96
367,4,3:43.0,Defensive rebound by D. Mitchell,,78,96
368,4,3:43.0,Personal foul by J. Murray (drawn by D. Mitchell),,78,96
369,4,3:30.0,J. Ingles misses 2-pt layup from 9 ft,,78,96
370,4,3:26.0,Offensive rebound by J. Ingles,,78,96
371,4,3:24.0,J. Ingles makes 2-pt layup from 6 ft,,80,96
372,4,3:08.0,,T. Lyles misses 3-pt jump shot from 24 ft,80,96
373,4,3:07.0,Defensive rebound by J. Ingles,,80,96
374,4,3:07.0,Personal foul by N. Jokić (drawn by J. Ingles),,80,96
375,4,2:58.0,D. Mitchell makes 2-pt dunk from 1 ft,,82,96
376,4,2:43.0,,G. Harris misses 3-pt jump shot from 24 ft,82,96
377,4,2:42.0,Defensive rebound by D. Favors,,82,96
378,4,2:42.0,Personal foul by N. Jokić (drawn by D. Favors),,82,96
379,4,2:42.0,,W. Chandler enters the game for T. Lyles,82,96
380,4,2:33.0,D. Mitchell misses 3-pt jump shot from 24 ft,,82,96
381,4,2:30.0,,Defensive rebound by N. Jokić,82,96
382,4,2:15.0,,N. Jokić misses 2-pt layup from 2 ft,82,96
383,4,2:12.0,,Offensive rebound by N. Jokić,82,96
