,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,OKLAHOMA CITY_ACTION,LA LAKERS_SCORE,OKLAHOMA CITY_SCORE
78,1,2:26.0,,Defensive rebound by C. Anthony,22,18
79,1,2:11.0,,S. Adams misses 2-pt layup at rim,22,18
80,1,2:08.0,Defensive rebound by B. Ingram,,22,18
81,1,2:00.0,B. Ingram misses 2-pt jump shot from 6 ft,,22,18
82,1,1:58.0,Offensive rebound by J. Hart,,22,18
83,1,1:57.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by J. Hart),,25,18
84,1,1:36.0,,J. Huestis misses 3-pt jump shot from 23 ft,25,18
85,1,1:33.0,Defensive rebound by B. Ingram,,25,18
86,1,1:25.0,B. Lopez misses 3-pt jump shot from 26 ft,,25,18
87,1,1:23.0,,Defensive rebound by C. Anthony,25,18
88,1,1:15.0,,Shooting foul by J. Randle (drawn by C. Anthony),25,18
89,1,1:15.0,,C. Anthony makes free throw 1 of 2,25,19
90,1,1:15.0,,R. Felton enters the game for R. Westbrook,25,19
91,1,1:15.0,K. Kuzma enters the game for J. Hart,,25,19
92,1,1:15.0,L. Nance enters the game for B. Lopez,,25,19
93,1,1:15.0,A. Caruso enters the game for B. Ingram,,25,19
94,1,1:15.0,J. Clarkson enters the game for J. Randle,,25,19
95,1,1:15.0,,C. Anthony makes free throw 2 of 2,25,20
96,1,0:58.0,A. Caruso misses 2-pt jump shot from 9 ft,,25,20
97,1,0:57.0,Offensive rebound by L. Nance,,25,20
98,1,0:56.0,L. Nance misses 2-pt jump shot from 4 ft,,25,20
99,1,0:56.0,,Defensive rebound by J. Huestis,25,20
100,1,0:54.0,,Personal foul by L. Nance (drawn by J. Huestis),25,20
101,1,0:54.0,,C. Anthony makes technical free throw,25,21
102,1,0:54.0,,J. Grant enters the game for C. Anthony,25,21
103,1,0:54.0,,J. Huestis misses free throw 1 of 2,25,21
104,1,0:54.0,,Offensive rebound by Team,25,21
105,1,0:54.0,,P. Patterson enters the game for S. Adams,25,21
106,1,0:54.0,,J. Huestis misses free throw 2 of 2,25,21
107,1,0:53.0,Defensive rebound by L. Nance,,25,21
108,1,0:43.0,Turnover by L. Nance (bad pass),,25,21
109,1,0:37.0,,Shooting foul by L. Nance (drawn by J. Grant),25,21
110,1,0:37.0,,J. Grant misses free throw 1 of 2,25,21
111,1,0:37.0,,Offensive rebound by Team,25,21
112,1,0:37.0,,J. Grant makes free throw 2 of 2,25,22
113,1,0:19.0,J. Clarkson misses 3-pt jump shot from 26 ft,,25,22
114,1,0:17.0,,Defensive rebound by J. Grant,25,22
115,1,0:02.0,,J. Huestis misses 3-pt jump shot from 24 ft,25,22
116,1,0:02.0,Defensive rebound by K. Kuzma,,25,22
117,2,11:39.0,K. Kuzma misses 3-pt jump shot from 25 ft,,25,22
118,2,11:36.0,,Defensive rebound by Team,25,22
119,2,11:26.0,,Offensive foul by J. Grant (drawn by A. Caruso),25,22
120,2,11:26.0,,Turnover by J. Grant (offensive foul),25,22
121,2,11:13.0,J. Clarkson misses 2-pt jump shot from 19 ft,,25,22
122,2,11:11.0,,Defensive rebound by J. Grant,25,22
123,2,11:04.0,,R. Felton makes 2-pt layup from 1 ft,25,24
124,2,10:55.0,C. Brewer makes 2-pt layup from 1 ft,,27,24
125,2,10:55.0,,Violation by Á. Abrines (def goaltending),27,24
126,2,10:42.0,,P. George makes 2-pt layup at rim,27,26
127,2,10:34.0,Turnover by A. Caruso (bad pass; steal by R. Felton),,27,26
128,2,10:32.0,,Turnover by R. Felton (bad pass; steal by J. Clarkson),27,26
129,2,10:27.0,C. Brewer misses 3-pt jump shot from 22 ft,,27,26
130,2,10:21.0,,Defensive rebound by J. Grant,27,26
131,2,10:03.0,,R. Felton misses 2-pt layup from 1 ft (block by K. Kuzma),27,26
132,2,10:00.0,,Offensive rebound by R. Felton,27,26
133,2,9:59.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by R. Felton),27,29
134,2,9:59.0,LA Lakers full timeout,,27,29
135,2,9:37.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by A. Caruso),,30,29
136,2,9:19.0,,Personal foul by J. Clarkson (drawn by J. Grant),30,29
137,2,9:10.0,,J. Grant makes 2-pt layup at rim (assist by Á. Abrines),30,31
138,2,9:01.0,J. Clarkson misses 3-pt jump shot from 25 ft,,30,31
139,2,8:59.0,,Defensive rebound by J. Grant,30,31
140,2,8:53.0,,R. Felton misses 2-pt jump shot from 12 ft,30,31
141,2,8:50.0,Defensive rebound by K. Kuzma,,30,31
142,2,8:40.0,Turnover by J. Clarkson (traveling),,30,31
143,2,8:40.0,,R. Westbrook enters the game for Á. Abrines,30,31
144,2,8:23.0,,Shooting foul by C. Brewer (drawn by P. George),30,31
145,2,8:23.0,,P. George misses free throw 1 of 2,30,31
146,2,8:23.0,,Offensive rebound by Team,30,31
147,2,8:23.0,,P. George makes free throw 2 of 2,30,32
148,2,8:07.0,K. Kuzma misses 2-pt layup from 3 ft,,30,32
149,2,8:06.0,Offensive rebound by K. Kuzma,,30,32
150,2,8:05.0,K. Kuzma makes 2-pt layup at rim,,32,32
151,2,7:48.0,,Turnover by R. Westbrook (bad pass),32,32
152,2,7:48.0,B. Ingram enters the game for C. Brewer,,32,32
153,2,7:48.0,J. Hart enters the game for A. Caruso,,32,32
154,2,7:30.0,K. Kuzma misses 2-pt jump shot from 8 ft,,32,32
155,2,7:25.0,Offensive rebound by J. Clarkson,,32,32
156,2,7:20.0,J. Clarkson makes 2-pt layup at rim,,34,32
157,2,7:17.0,,Oklahoma City full timeout,34,32
158,2,7:17.0,,S. Adams enters the game for J. Grant,34,32
159,2,7:01.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),34,34
160,2,6:58.0,Turnover by L. Nance (bad pass; steal by P. George),,34,34
161,2,6:54.0,,R. Felton makes 3-pt jump shot from 25 ft (assist by P. George),34,37
162,2,6:28.0,J. Clarkson misses 2-pt jump shot from 11 ft,,34,37
163,2,6:25.0,Offensive rebound by L. Nance,,34,37
164,2,6:24.0,L. Nance makes 2-pt layup at rim,,36,37
165,2,6:17.0,,Turnover by R. Westbrook (bad pass; steal by J. Hart),36,37
166,2,6:12.0,B. Ingram makes 2-pt layup from 1 ft (assist by J. Clarkson),,38,37
167,2,5:59.0,,Shooting foul by B. Ingram (drawn by R. Westbrook),38,37
168,2,5:59.0,,R. Westbrook makes free throw 1 of 2,38,38
169,2,5:59.0,,C. Anthony enters the game for R. Felton,38,38
170,2,5:59.0,,Á. Abrines enters the game for P. Patterson,38,38
171,2,5:59.0,J. Randle enters the game for L. Nance,,38,38
172,2,5:59.0,,R. Westbrook misses free throw 2 of 2,38,38
173,2,5:56.0,Defensive rebound by J. Randle,,38,38
174,2,5:33.0,J. Randle misses 3-pt jump shot from 25 ft,,38,38
175,2,5:30.0,,Defensive rebound by C. Anthony,38,38
176,2,5:25.0,,R. Westbrook makes 2-pt layup from 1 ft,38,40
177,2,4:59.0,B. Ingram misses 2-pt jump shot from 7 ft,,38,40
178,2,4:57.0,,Defensive rebound by R. Westbrook,38,40
179,2,4:52.0,,R. Westbrook makes 2-pt layup at rim,38,42
180,2,4:49.0,LA Lakers full timeout,,38,42
181,2,4:49.0,B. Lopez enters the game for K. Kuzma,,38,42
182,2,4:49.0,K. Caldwell-Pope enters the game for J. Clarkson,,38,42
183,2,4:32.0,Personal foul by C. Anthony (drawn by J. Randle),,38,42
184,2,4:27.0,J. Randle makes 2-pt hook shot from 4 ft,,40,42
185,2,4:06.0,,C. Anthony misses 2-pt jump shot from 16 ft (block by J. Randle),40,42
186,2,4:04.0,Defensive rebound by B. Lopez,,40,42
187,2,4:00.0,B. Lopez misses 2-pt jump shot from 7 ft,,40,42
188,2,3:55.0,Offensive rebound by K. Caldwell-Pope,,40,42
189,2,3:55.0,K. Caldwell-Pope makes 2-pt layup at rim,,42,42
190,2,3:46.0,,Turnover by R. Westbrook (out of bounds lost ball),42,42
191,2,3:26.0,J. Hart makes 3-pt jump shot from 25 ft (assist by J. Randle),,45,42
192,2,3:05.0,,P. George makes 2-pt jump shot from 9 ft,45,44
193,2,2:56.0,Personal foul by C. Anthony (drawn by J. Randle),,45,44
194,2,2:52.0,B. Ingram makes 2-pt layup from 2 ft (assist by J. Randle),,47,44
195,2,2:44.0,,Shooting foul by B. Lopez (drawn by R. Westbrook),47,44
196,2,2:44.0,,R. Westbrook makes free throw 1 of 2,47,45
197,2,2:44.0,,R. Westbrook misses free throw 2 of 2,47,45
198,2,2:42.0,Defensive rebound by J. Hart,,47,45
199,2,2:27.0,Turnover by B. Ingram (turnover; steal by S. Adams),,47,45
200,2,2:21.0,,Turnover by R. Westbrook (out of bounds lost ball),47,45
201,2,2:11.0,Personal foul by S. Adams (drawn by B. Lopez),,47,45
202,2,1:58.0,B. Ingram makes 2-pt dunk at rim,,49,45
203,2,1:40.0,,C. Anthony misses 2-pt layup from 1 ft,49,45
204,2,1:39.0,Defensive rebound by J. Hart,,49,45
205,2,1:39.0,Personal foul by Á. Abrines (drawn by K. Caldwell-Pope),,49,45
206,2,1:18.0,J. Hart makes 2-pt jump shot from 11 ft,,51,45
207,2,0:59.0,,Á. Abrines misses 3-pt jump shot from 24 ft,51,45
208,2,0:58.0,Defensive rebound by J. Randle,,51,45
209,2,0:54.0,Turnover by J. Randle (bad pass),,51,45
210,2,0:47.0,,Personal foul by J. Randle (drawn by S. Adams),51,45
211,2,0:47.0,,S. Adams makes free throw 1 of 2,51,46
212,2,0:47.0,,S. Adams makes free throw 2 of 2,51,47
213,2,0:33.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,51,47
214,2,0:30.0,,Defensive rebound by Team,51,47
215,2,0:27.0,,R. Westbrook makes 2-pt layup at rim,51,49
216,2,0:07.0,Offensive foul by J. Randle (drawn by C. Anthony),,51,49
217,2,0:07.0,Turnover by J. Randle (offensive foul),,51,49
218,3,11:39.0,Turnover by J. Randle (lost ball; steal by T. Ferguson),,51,49
219,3,11:22.0,,C. Anthony makes 2-pt layup from 1 ft,51,51
220,3,10:56.0,B. Lopez makes 2-pt dunk from 1 ft (assist by B. Ingram),,53,51
221,3,10:31.0,,Turnover by T. Ferguson (bad pass),53,51
222,3,10:20.0,B. Lopez makes 3-pt jump shot from 24 ft (assist by B. Ingram),,56,51
223,3,10:04.0,,P. George misses 2-pt jump shot from 18 ft,56,51
224,3,10:01.0,,Offensive rebound by C. Anthony,56,51
225,3,9:59.0,,C. Anthony misses 2-pt jump shot from 21 ft,56,51
226,3,9:56.0,,Offensive rebound by P. George,56,51
227,3,9:54.0,,R. Westbrook makes 2-pt dunk at rim (assist by P. George),56,53
228,3,9:30.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by J. Hart),,59,53
229,3,9:29.0,,Oklahoma City full timeout,59,53
230,3,9:19.0,,Offensive foul by P. George (drawn by K. Caldwell-Pope),59,53
231,3,9:19.0,,Turnover by P. George (offensive foul),59,53
232,3,9:11.0,Shooting foul by T. Ferguson (drawn by J. Randle),,59,53
233,3,9:11.0,J. Randle makes free throw 1 of 2,,60,53
234,3,9:11.0,J. Randle misses free throw 2 of 2,,60,53
235,3,9:09.0,,Defensive rebound by R. Westbrook,60,53
236,3,9:03.0,,Turnover by R. Westbrook (bad pass; steal by J. Hart),60,53
237,3,8:59.0,J. Randle misses 2-pt layup from 1 ft,,60,53
238,3,8:59.0,,Defensive rebound by Team,60,53
239,3,8:46.0,,S. Adams misses 2-pt layup from 2 ft (block by B. Lopez),60,53
240,3,8:44.0,Defensive rebound by B. Lopez,,60,53
241,3,8:36.0,B. Lopez misses 3-pt jump shot from 25 ft,,60,53
242,3,8:34.0,,Defensive rebound by C. Anthony,60,53
243,3,8:28.0,,C. Anthony misses 3-pt jump shot from 25 ft,60,53
244,3,8:25.0,Defensive rebound by K. Caldwell-Pope,,60,53
245,3,8:13.0,B. Ingram misses 3-pt jump shot from 25 ft,,60,53
246,3,8:10.0,,Defensive rebound by C. Anthony,60,53
247,3,8:06.0,,R. Westbrook makes 2-pt layup from 2 ft,60,55
248,3,8:06.0,,Shooting foul by B. Ingram (drawn by R. Westbrook),60,55
249,3,8:06.0,,R. Westbrook makes free throw 1 of 1,60,56
250,3,7:55.0,B. Lopez makes 2-pt dunk at rim (assist by K. Caldwell-Pope),,62,56
251,3,7:34.0,,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),62,58
252,3,7:16.0,J. Hart makes 2-pt layup at rim,,64,58
253,3,7:07.0,,C. Anthony misses 2-pt layup from 1 ft,64,58
254,3,7:07.0,,Offensive rebound by S. Adams,64,58
255,3,7:03.0,,Turnover by R. Westbrook (bad pass; steal by K. Caldwell-Pope),64,58
256,3,6:48.0,J. Randle misses 2-pt jump shot from 13 ft (block by C. Anthony),,64,58
257,3,6:48.0,Offensive rebound by Team,,64,58
258,3,6:45.0,B. Lopez misses 3-pt jump shot from 22 ft,,64,58
259,3,6:42.0,,Defensive rebound by R. Westbrook,64,58
260,3,6:37.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Westbrook),64,61
261,3,6:36.0,LA Lakers full timeout,,64,61
262,3,6:24.0,Turnover by B. Lopez (bad pass; steal by S. Adams),,64,61
263,3,6:19.0,,T. Ferguson misses 3-pt jump shot from 25 ft,64,61
264,3,6:14.0,Defensive rebound by B. Lopez,,64,61
265,3,6:07.0,J. Hart misses 3-pt jump shot from 22 ft,,64,61
266,3,6:05.0,,Defensive rebound by S. Adams,64,61
267,3,5:53.0,,R. Westbrook misses 2-pt jump shot from 9 ft,64,61
268,3,5:50.0,Defensive rebound by B. Ingram,,64,61
269,3,5:40.0,Def 3 sec tech foul by T. Ferguson,,64,61
270,3,5:40.0,K. Caldwell-Pope makes technical free throw,,65,61
271,3,5:40.0,,Á. Abrines enters the game for T. Ferguson,65,61
272,3,5:33.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,65,61
273,3,5:31.0,,Defensive rebound by P. George,65,61
274,3,5:25.0,,P. George misses 2-pt jump shot from 12 ft,65,61
275,3,5:21.0,Defensive rebound by K. Caldwell-Pope,,65,61
276,3,5:08.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,65,61
277,3,5:05.0,,Defensive rebound by S. Adams,65,61
278,3,5:00.0,,R. Westbrook misses 3-pt jump shot from 24 ft,65,61
279,3,4:57.0,Defensive rebound by B. Lopez,,65,61
280,3,4:50.0,K. Caldwell-Pope makes 2-pt jump shot from 10 ft,,67,61
281,3,4:49.0,,Oklahoma City full timeout,67,61
282,3,4:35.0,,Personal foul by K. Caldwell-Pope (drawn by P. George),67,61
283,3,4:27.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),67,64
284,3,4:03.0,B. Lopez misses 2-pt jump shot from 7 ft (block by S. Adams),,67,64
285,3,4:02.0,,Defensive rebound by C. Anthony,67,64
286,3,3:54.0,,R. Westbrook makes 2-pt jump shot from 16 ft,67,66
287,3,3:34.0,J. Randle makes 2-pt hook shot at rim,,69,66
288,3,3:19.0,,P. George makes 2-pt jump shot from 6 ft,69,68
289,3,3:08.0,Turnover by B. Ingram (lost ball; steal by Á. Abrines),,69,68
290,3,3:04.0,,P. George makes 3-pt jump shot from 24 ft (assist by R. Westbrook),69,71
291,3,3:01.0,LA Lakers full timeout,,69,71
292,3,3:01.0,,Technical foul by C. Anthony,69,71
293,3,3:01.0,J. Clarkson enters the game for B. Ingram,,69,71
294,3,3:01.0,K. Caldwell-Pope makes technical free throw,,70,71
295,3,2:48.0,Shooting foul by Á. Abrines (drawn by J. Randle),,70,71
296,3,2:48.0,J. Randle misses free throw 1 of 2,,70,71
297,3,2:48.0,Offensive rebound by Team,,70,71
298,3,2:48.0,J. Randle makes free throw 2 of 2,,71,71
299,3,2:34.0,,R. Westbrook makes 2-pt layup at rim,71,73
300,3,2:26.0,J. Clarkson makes 3-pt jump shot from 22 ft (assist by K. Caldwell-Pope),,74,73
301,3,2:08.0,,R. Westbrook misses 2-pt layup from 2 ft,74,73
302,3,2:06.0,,Offensive rebound by S. Adams,74,73
303,3,2:06.0,,J. Grant enters the game for C. Anthony,74,73
304,3,2:06.0,K. Kuzma enters the game for J. Randle,,74,73
305,3,1:59.0,,R. Westbrook makes 2-pt jump shot from 13 ft,74,75
306,3,1:36.0,B. Lopez makes 2-pt jump shot from 11 ft,,76,75
307,3,1:27.0,,R. Westbrook makes 2-pt jump shot from 18 ft,76,77
308,3,1:27.0,,Shooting foul by J. Clarkson (drawn by R. Westbrook),76,77
309,3,1:27.0,,R. Westbrook makes free throw 1 of 1,76,78
310,3,1:17.0,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,,76,78
311,3,1:17.0,Turnover by K. Caldwell-Pope (turnover),,76,78
312,3,1:17.0,Offensive rebound by Team,,76,78
313,3,1:17.0,,J. Huestis enters the game for P. George,76,78
314,3,1:09.0,,Offensive foul by S. Adams,76,78
315,3,1:09.0,,Turnover by S. Adams (offensive foul),76,78
316,3,1:09.0,,Technical foul by S. Adams,76,78
317,3,1:09.0,J. Clarkson makes technical free throw,,77,78
318,3,0:50.0,K. Caldwell-Pope makes 2-pt layup at rim (assist by B. Lopez),,79,78
319,3,0:50.0,Shooting foul by Á. Abrines (drawn by K. Caldwell-Pope),,79,78
320,3,0:50.0,K. Caldwell-Pope misses free throw 1 of 1,,79,78
321,3,0:49.0,,Defensive rebound by J. Grant,79,78
322,3,0:38.0,,Shooting foul by B. Lopez (drawn by J. Grant),79,78
323,3,0:38.0,,J. Grant misses free throw 1 of 2,79,78
324,3,0:38.0,,Offensive rebound by Team,79,78
325,3,0:38.0,,J. Grant makes free throw 2 of 2,79,79
326,3,0:19.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by B. Lopez),,82,79
327,3,0:03.0,,R. Westbrook misses 3-pt jump shot from 25 ft,82,79
328,3,0:00.0,Defensive rebound by J. Hart,,82,79
329,4,11:36.0,,Á. Abrines misses 3-pt jump shot from 37 ft,82,79
330,4,11:36.0,,Offensive rebound by Team,82,79
331,4,11:36.0,,Turnover by Team (shot clock),82,79
332,4,11:19.0,Turnover by A. Caruso (bad pass; steal by J. Grant),,82,79
333,4,11:09.0,,P. Patterson misses 2-pt layup from 2 ft,82,79
334,4,11:08.0,,Offensive rebound by Team,82,79
335,4,11:00.0,,Turnover by Á. Abrines (traveling),82,79
336,4,10:43.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by A. Caruso),,85,79
337,4,10:19.0,,J. Grant misses 2-pt jump shot from 9 ft,85,79
338,4,10:17.0,,Offensive rebound by J. Grant,85,79
339,4,10:15.0,,R. Felton misses 3-pt jump shot from 23 ft,85,79
340,4,10:12.0,Defensive rebound by Team,,85,79
341,4,9:58.0,J. Clarkson misses 3-pt jump shot from 24 ft,,85,79
342,4,9:54.0,,Defensive rebound by Team,85,79
343,4,9:54.0,Loose ball foul by L. Nance (drawn by Á. Abrines),,85,79
344,4,9:43.0,,Á. Abrines makes 3-pt jump shot from 22 ft (assist by R. Felton),85,82
345,4,9:35.0,C. Brewer makes 2-pt layup at rim (assist by A. Caruso),,87,82
346,4,9:13.0,,Personal foul by K. Kuzma (drawn by J. Huestis),87,82
347,4,9:01.0,,Turnover by J. Huestis (lost ball; steal by J. Clarkson),87,82
348,4,8:55.0,C. Brewer misses 2-pt dunk at rim (block by J. Huestis),,87,82
349,4,8:52.0,,Defensive rebound by J. Grant,87,82
350,4,8:48.0,,R. Felton misses 2-pt jump shot from 8 ft,87,82
351,4,8:47.0,,Offensive rebound by J. Huestis,87,82
352,4,8:46.0,,J. Huestis misses 2-pt layup at rim,87,82
353,4,8:46.0,,Offensive rebound by J. Huestis,87,82
354,4,8:46.0,,J. Huestis misses 2-pt layup at rim,87,82
355,4,8:45.0,,Offensive rebound by J. Grant,87,82
356,4,8:44.0,,J. Grant misses 2-pt layup from 3 ft (block by A. Caruso),87,82
357,4,8:43.0,,Offensive rebound by Team,87,82
358,4,8:43.0,,P. George enters the game for J. Huestis,87,82
359,4,8:43.0,J. Hart enters the game for A. Caruso,,87,82
360,4,8:32.0,,J. Grant makes 2-pt jump shot from 8 ft,87,84
361,4,8:09.0,Personal foul by Á. Abrines (drawn by L. Nance),,87,84
362,4,8:09.0,,R. Westbrook enters the game for Á. Abrines,87,84
363,4,8:09.0,B. Ingram enters the game for C. Brewer,,87,84
364,4,7:59.0,B. Ingram makes 2-pt jump shot from 11 ft,,89,84
365,4,7:41.0,,Oklahoma City full timeout,89,84
366,4,7:34.0,,J. Grant misses 2-pt layup from 1 ft (block by L. Nance),89,84
367,4,7:31.0,,Offensive rebound by J. Grant,89,84
368,4,7:30.0,,P. Patterson misses 3-pt jump shot from 26 ft,89,84
369,4,7:29.0,Defensive rebound by Team,,89,84
370,4,7:20.0,,Violation by P. George (kicked ball),89,84
371,4,7:20.0,,S. Adams enters the game for J. Grant,89,84
372,4,7:20.0,B. Lopez enters the game for L. Nance,,89,84
373,4,7:13.0,Turnover by J. Hart (bad pass; steal by R. Felton),,89,84
374,4,7:10.0,,R. Westbrook makes 2-pt dunk from 1 ft (assist by P. Patterson),89,86
375,4,6:52.0,J. Clarkson makes 2-pt jump shot from 5 ft,,91,86
376,4,6:38.0,,Shooting foul by J. Hart (drawn by P. George),91,86
377,4,6:38.0,,P. George makes free throw 1 of 2,91,87
378,4,6:38.0,,C. Anthony enters the game for P. Patterson,91,87
379,4,6:38.0,J. Randle enters the game for K. Kuzma,,91,87
380,4,6:38.0,,P. George makes free throw 2 of 2,91,88
381,4,6:23.0,Turnover by J. Randle (lost ball; steal by S. Adams),,91,88
382,4,6:10.0,,P. George misses 2-pt layup from 5 ft (block by B. Ingram),91,88
383,4,6:10.0,Defensive rebound by Team,,91,88
384,4,5:51.0,B. Ingram makes 3-pt jump shot from 22 ft (assist by J. Randle),,94,88
385,4,5:35.0,,R. Westbrook misses 3-pt jump shot from 25 ft,94,88
