,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
84,2,11:30.0,Defensive rebound by P. Siakam,,42,37
85,2,11:24.0,F. VanVleet makes 3-pt jump shot from 24 ft (assist by C. Miles),,45,37
86,2,11:24.0,Shooting foul by S. Mack (drawn by F. VanVleet),,45,37
87,2,11:24.0,F. VanVleet makes free throw 1 of 1,,46,37
88,2,11:10.0,,B. Biyombo makes 2-pt dunk at rim (assist by S. Mack),46,39
89,2,10:56.0,C. Miles misses 3-pt jump shot from 25 ft,,46,39
90,2,10:52.0,Offensive rebound by D. Wright,,46,39
91,2,10:51.0,J. Poeltl makes 2-pt dunk from 1 ft (assist by D. Wright),,48,39
92,2,10:25.0,,Turnover by R. Vaughn (bad pass; steal by J. Poeltl),48,39
93,2,10:16.0,D. Wright misses 2-pt jump shot from 6 ft,,48,39
94,2,10:14.0,,Defensive rebound by B. Biyombo,48,39
95,2,10:08.0,,M. Hezonja makes 3-pt jump shot from 24 ft (assist by S. Mack),48,42
96,2,9:41.0,Personal foul by B. Biyombo (drawn by J. Poeltl),,48,42
97,2,9:36.0,Turnover by D. Wright (bad pass; steal by S. Mack),,48,42
98,2,9:35.0,,Personal foul by D. Wright (drawn by S. Mack),48,42
99,2,9:18.0,,S. Mack makes 2-pt layup from 2 ft (assist by B. Biyombo),48,44
100,2,8:59.0,D. Wright makes 2-pt layup from 1 ft,,50,44
101,2,8:42.0,,Turnover by S. Mack (bad pass; steal by D. Wright),50,44
102,2,8:38.0,D. Wright makes 2-pt dunk at rim (assist by P. Siakam),,52,44
103,2,8:19.0,,M. Hezonja makes 3-pt jump shot from 26 ft (assist by S. Mack),52,47
104,2,7:57.0,D. Wright misses 2-pt layup from 2 ft,,52,47
105,2,7:54.0,Offensive rebound by D. Wright,,52,47
106,2,7:51.0,D. Wright misses 2-pt jump shot from 6 ft,,52,47
107,2,7:45.0,,Defensive rebound by B. Biyombo,52,47
108,2,7:42.0,,R. Vaughn makes 3-pt jump shot from 25 ft (assist by S. Mack),52,50
109,2,7:37.0,Toronto full timeout,,52,50
110,2,7:32.0,Turnover by J. Poeltl (lost ball; steal by B. Biyombo),,52,50
111,2,7:25.0,,B. Biyombo makes 2-pt dunk at rim (assist by M. Hezonja),52,52
112,2,7:04.0,F. VanVleet misses 3-pt jump shot from 25 ft,,52,52
113,2,7:02.0,,Defensive rebound by B. Biyombo,52,52
114,2,6:56.0,,R. Vaughn misses 2-pt jump shot from 13 ft,52,52
115,2,6:53.0,Defensive rebound by F. VanVleet,,52,52
116,2,6:50.0,F. VanVleet makes 2-pt layup from 1 ft,,54,52
117,2,6:50.0,Shooting foul by S. Mack (drawn by F. VanVleet),,54,52
118,2,6:50.0,F. VanVleet misses free throw 1 of 1,,54,52
119,2,6:46.0,Offensive rebound by C. Miles,,54,52
120,2,6:43.0,C. Miles misses 2-pt layup from 2 ft,,54,52
121,2,6:39.0,,Defensive rebound by B. Biyombo,54,52
122,2,6:27.0,,Shooting foul by D. Wright (drawn by S. Mack),54,52
123,2,6:27.0,,S. Mack makes free throw 1 of 2,54,53
124,2,6:27.0,K. Lowry enters the game for C. Miles,,54,53
125,2,6:27.0,,S. Mack misses free throw 2 of 2,54,53
126,2,6:25.0,Defensive rebound by J. Poeltl,,54,53
127,2,6:07.0,Shooting foul by B. Biyombo (drawn by J. Poeltl),,54,53
128,2,6:07.0,J. Poeltl makes free throw 1 of 2,,55,53
129,2,6:07.0,D. DeRozan enters the game for D. Wright,,55,53
130,2,6:07.0,S. Ibaka enters the game for P. Siakam,,55,53
131,2,6:07.0,J. Poeltl makes free throw 2 of 2,,56,53
132,2,5:51.0,,W. Iwundu misses 2-pt jump shot from 7 ft (block by J. Poeltl),56,53
133,2,5:51.0,,Offensive rebound by B. Biyombo,56,53
134,2,5:51.0,,Shooting foul by F. VanVleet (drawn by B. Biyombo),56,53
135,2,5:51.0,,B. Biyombo makes free throw 1 of 2,56,54
136,2,5:51.0,,J. Simmons enters the game for W. Iwundu,56,54
137,2,5:51.0,J. Valančiūnas enters the game for J. Poeltl,,56,54
138,2,5:51.0,,B. Biyombo makes free throw 2 of 2,56,55
139,2,5:30.0,S. Ibaka makes 2-pt jump shot from 17 ft (assist by K. Lowry),,58,55
140,2,5:19.0,,J. Simmons misses 2-pt jump shot from 17 ft,58,55
141,2,5:17.0,,Offensive rebound by B. Biyombo,58,55
142,2,5:10.0,,J. Simmons misses 2-pt layup from 7 ft (block by J. Valančiūnas),58,55
143,2,5:07.0,,Offensive rebound by Team,58,55
144,2,5:07.0,,N. Vučević enters the game for S. Mack,58,55
145,2,5:07.0,,D. Augustin enters the game for B. Biyombo,58,55
146,2,4:59.0,,Personal foul by S. Ibaka (drawn by M. Hezonja),58,55
147,2,4:59.0,O. Anunoby enters the game for F. VanVleet,,58,55
148,2,4:51.0,,R. Vaughn misses 2-pt jump shot from 15 ft,58,55
149,2,4:47.0,Defensive rebound by O. Anunoby,,58,55
150,2,4:39.0,Turnover by D. DeRozan (bad pass; steal by M. Hezonja),,58,55
151,2,4:36.0,,M. Hezonja makes 2-pt dunk at rim,58,57
152,2,4:12.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by K. Lowry),,60,57
153,2,3:57.0,,J. Simmons makes 2-pt hook shot from 4 ft (assist by N. Vučević),60,59
154,2,3:52.0,Shooting foul by R. Vaughn (drawn by O. Anunoby),,60,59
155,2,3:52.0,O. Anunoby makes 2-pt layup from 1 ft (assist by K. Lowry),,62,59
156,2,3:52.0,,E. Fournier enters the game for R. Vaughn,62,59
157,2,3:52.0,O. Anunoby misses free throw 1 of 1,,62,59
158,2,3:46.0,,Defensive rebound by N. Vučević,62,59
159,2,3:39.0,,N. Vučević misses 3-pt jump shot from 25 ft,62,59
160,2,3:36.0,Defensive rebound by J. Valančiūnas,,62,59
161,2,3:23.0,D. DeRozan makes 2-pt jump shot from 6 ft (assist by K. Lowry),,64,59
162,2,3:08.0,,A. Gordon enters the game for M. Hezonja,64,59
163,2,3:08.0,N. Powell enters the game for O. Anunoby,,64,59
164,2,3:08.0,,Orlando full timeout,64,59
165,2,2:58.0,,A. Gordon misses 3-pt jump shot from 23 ft,64,59
166,2,2:55.0,Defensive rebound by J. Valančiūnas,,64,59
167,2,2:47.0,K. Lowry misses 2-pt layup from 5 ft,,64,59
168,2,2:44.0,,Defensive rebound by D. Augustin,64,59
169,2,2:40.0,,J. Simmons makes 2-pt jump shot from 10 ft (assist by D. Augustin),64,61
170,2,2:17.0,S. Ibaka misses 2-pt jump shot from 7 ft (block by A. Gordon),,64,61
171,2,2:17.0,Offensive rebound by Team,,64,61
172,2,2:14.0,D. DeRozan misses 2-pt jump shot from 15 ft,,64,61
173,2,2:14.0,,Defensive rebound by J. Simmons,64,61
174,2,1:54.0,,E. Fournier misses 3-pt jump shot from 25 ft,64,61
175,2,1:50.0,Defensive rebound by S. Ibaka,,64,61
176,2,1:45.0,S. Ibaka misses 3-pt jump shot from 27 ft,,64,61
177,2,1:42.0,,Defensive rebound by J. Simmons,64,61
178,2,1:33.0,,Shooting foul by D. DeRozan (drawn by J. Simmons),64,61
179,2,1:33.0,Technical foul by D. DeRozan,,64,61
180,2,1:33.0,,E. Fournier makes technical free throw,64,62
181,2,1:33.0,,J. Simmons misses free throw 1 of 2,64,62
182,2,1:33.0,,Offensive rebound by Team,64,62
183,2,1:33.0,,J. Simmons makes free throw 2 of 2,64,63
184,2,1:26.0,Personal foul by J. Simmons (drawn by D. DeRozan),,64,63
185,2,1:26.0,D. DeRozan makes free throw 1 of 2,,65,63
186,2,1:26.0,D. DeRozan makes free throw 2 of 2,,66,63
187,2,1:13.0,,A. Gordon misses 3-pt jump shot from 25 ft,66,63
188,2,1:10.0,Defensive rebound by D. DeRozan,,66,63
189,2,1:03.0,S. Ibaka makes 2-pt jump shot from 15 ft (assist by D. DeRozan),,68,63
190,2,0:46.0,,M. Hezonja enters the game for J. Simmons,68,63
191,2,0:39.0,,N. Vučević misses 2-pt dunk from 1 ft (block by S. Ibaka),68,63
192,2,0:36.0,,Offensive rebound by A. Gordon,68,63
193,2,0:34.0,,A. Gordon misses 3-pt jump shot from 25 ft,68,63
194,2,0:34.0,Defensive rebound by J. Valančiūnas,,68,63
195,2,0:15.0,Shooting foul by N. Vučević (drawn by J. Valančiūnas),,68,63
196,2,0:15.0,J. Valančiūnas makes free throw 1 of 2,,69,63
197,2,0:15.0,F. VanVleet enters the game for D. DeRozan,,69,63
198,2,0:15.0,J. Valančiūnas misses free throw 2 of 2,,69,63
199,2,0:13.0,,Defensive rebound by N. Vučević,69,63
200,2,0:06.0,,Turnover by E. Fournier (traveling),69,63
201,2,0:02.0,Offensive foul by J. Valančiūnas (drawn by A. Gordon),,69,63
202,2,0:02.0,Turnover by J. Valančiūnas (offensive foul),,69,63
203,2,0:02.0,J. Poeltl enters the game for J. Valančiūnas,,69,63
204,2,0:00.0,,E. Fournier misses 3-pt jump shot from 26 ft,69,63
205,2,0:00.0,,Offensive rebound by Team,69,63
206,3,11:47.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by E. Fournier),69,66
207,3,11:25.0,Shooting foul by D. Augustin (drawn by K. Lowry),,69,66
208,3,11:25.0,K. Lowry misses free throw 1 of 2,,69,66
209,3,11:25.0,Offensive rebound by Team,,69,66
210,3,11:25.0,K. Lowry misses free throw 2 of 2,,69,66
211,3,11:23.0,,Defensive rebound by A. Gordon,69,66
212,3,11:04.0,,E. Fournier misses 2-pt jump shot from 18 ft,69,66
213,3,11:01.0,Defensive rebound by J. Valančiūnas,,69,66
214,3,10:51.0,Shooting foul by E. Fournier (drawn by D. DeRozan),,69,66
215,3,10:51.0,D. DeRozan misses free throw 1 of 2,,69,66
216,3,10:51.0,Offensive rebound by Team,,69,66
217,3,10:51.0,D. DeRozan misses free throw 2 of 2,,69,66
218,3,10:48.0,,Defensive rebound by A. Gordon,69,66
219,3,10:32.0,,D. Augustin misses 3-pt jump shot from 23 ft,69,66
220,3,10:29.0,Defensive rebound by K. Lowry,,69,66
221,3,10:26.0,K. Lowry misses 3-pt jump shot from 25 ft,,69,66
222,3,10:26.0,,Defensive rebound by Team,69,66
223,3,10:20.0,,Personal foul by K. Lowry (drawn by D. Augustin),69,66
224,3,10:10.0,,N. Vučević misses 2-pt jump shot from 15 ft,69,66
225,3,10:07.0,Defensive rebound by K. Lowry,,69,66
226,3,10:01.0,Turnover by S. Ibaka (bad pass; steal by J. Simmons),,69,66
227,3,9:49.0,,N. Vučević makes 2-pt layup from 10 ft (assist by E. Fournier),69,68
228,3,9:49.0,Violation by S. Ibaka (def goaltending),,69,68
229,3,9:42.0,Shooting foul by J. Simmons (drawn by D. DeRozan),,69,68
230,3,9:42.0,D. DeRozan makes free throw 1 of 2,,70,68
231,3,9:42.0,D. DeRozan makes free throw 2 of 2,,71,68
232,3,9:22.0,,Personal foul by K. Lowry (drawn by A. Gordon),71,68
233,3,9:19.0,,E. Fournier makes 2-pt jump shot from 9 ft (assist by J. Simmons),71,70
234,3,9:01.0,D. DeRozan misses 3-pt jump shot from 25 ft,,71,70
235,3,8:58.0,,Defensive rebound by E. Fournier,71,70
236,3,8:47.0,,N. Vučević makes 2-pt layup from 3 ft (assist by D. Augustin),71,72
237,3,8:47.0,Toronto full timeout,,71,72
238,3,8:38.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by J. Valančiūnas),,74,72
239,3,8:19.0,,E. Fournier misses 3-pt jump shot from 22 ft,74,72
240,3,8:16.0,,Offensive rebound by N. Vučević,74,72
241,3,8:07.0,,J. Simmons makes 3-pt jump shot from 26 ft (assist by D. Augustin),74,75
242,3,7:46.0,D. DeRozan makes 2-pt layup from 2 ft,,76,75
243,3,7:33.0,,D. Augustin misses 2-pt jump shot from 15 ft,76,75
244,3,7:31.0,,Offensive rebound by N. Vučević,76,75
245,3,7:25.0,,J. Simmons makes 2-pt jump shot from 8 ft,76,77
246,3,7:10.0,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Lowry),,78,77
247,3,6:54.0,,E. Fournier makes 2-pt jump shot from 17 ft (assist by D. Augustin),78,79
248,3,6:41.0,S. Ibaka misses 2-pt layup from 3 ft,,78,79
249,3,6:39.0,,Defensive rebound by N. Vučević,78,79
250,3,6:23.0,,Turnover by D. Augustin (bad pass; steal by S. Ibaka),78,79
251,3,6:18.0,K. Lowry misses 3-pt jump shot from 25 ft,,78,79
252,3,6:13.0,,Defensive rebound by D. Augustin,78,79
253,3,6:12.0,,Turnover by D. Augustin (out of bounds lost ball),78,79
254,3,6:12.0,,Technical foul by D. Augustin,78,79
255,3,6:12.0,D. DeRozan makes technical free throw,,79,79
256,3,5:59.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by K. Lowry),,82,79
257,3,5:42.0,,Shooting foul by S. Ibaka (drawn by A. Gordon),82,79
258,3,5:42.0,,A. Gordon misses free throw 1 of 3,82,79
259,3,5:42.0,,Offensive rebound by Team,82,79
260,3,5:42.0,,A. Gordon makes free throw 2 of 3,82,80
261,3,5:42.0,,A. Gordon makes free throw 3 of 3,82,81
262,3,5:28.0,D. DeRozan misses 2-pt jump shot from 12 ft,,82,81
263,3,5:25.0,,Defensive rebound by A. Gordon,82,81
264,3,5:16.0,,Turnover by N. Vučević (bad pass; steal by D. DeRozan),82,81
265,3,4:58.0,S. Ibaka misses 2-pt jump shot from 13 ft,,82,81
266,3,4:56.0,,Defensive rebound by Team,82,81
267,3,4:56.0,F. VanVleet enters the game for N. Powell,,82,81
268,3,4:39.0,,N. Vučević misses 3-pt jump shot from 26 ft,82,81
269,3,4:34.0,,Offensive rebound by J. Simmons,82,81
270,3,4:25.0,,N. Vučević misses 2-pt layup from 2 ft,82,81
271,3,4:23.0,Defensive rebound by K. Lowry,,82,81
272,3,4:18.0,J. Valančiūnas misses 3-pt jump shot from 25 ft,,82,81
273,3,4:13.0,,Defensive rebound by E. Fournier,82,81
274,3,4:10.0,,E. Fournier makes 2-pt layup from 2 ft,82,83
275,3,3:55.0,S. Ibaka makes 2-pt jump shot from 18 ft (assist by F. VanVleet),,84,83
276,3,3:55.0,,Orlando full timeout,84,83
277,3,3:55.0,,W. Iwundu enters the game for J. Simmons,84,83
278,3,3:55.0,P. Siakam enters the game for S. Ibaka,,84,83
279,3,3:55.0,J. Poeltl enters the game for J. Valančiūnas,,84,83
280,3,3:30.0,,Turnover by E. Fournier (lost ball; steal by F. VanVleet),84,83
281,3,3:24.0,D. DeRozan makes 2-pt layup from 2 ft (assist by P. Siakam),,86,83
282,3,3:05.0,,E. Fournier misses 2-pt jump shot from 17 ft,86,83
283,3,3:02.0,Defensive rebound by K. Lowry,,86,83
284,3,2:49.0,,B. Biyombo enters the game for N. Vučević,86,83
285,3,2:49.0,,S. Mack enters the game for D. Augustin,86,83
286,3,2:44.0,D. DeRozan makes 2-pt jump shot from 20 ft (assist by J. Poeltl),,88,83
287,3,2:22.0,,S. Mack misses 3-pt jump shot from 26 ft,88,83
288,3,2:19.0,Defensive rebound by J. Poeltl,,88,83
289,3,2:04.0,K. Lowry makes 2-pt jump shot from 7 ft (assist by D. DeRozan),,90,83
290,3,2:04.0,Shooting foul by B. Biyombo (drawn by K. Lowry),,90,83
291,3,2:04.0,,Orlando full timeout,90,83
292,3,2:04.0,K. Lowry misses free throw 1 of 1,,90,83
293,3,2:02.0,,Defensive rebound by B. Biyombo,90,83
294,3,1:40.0,,S. Mack misses 2-pt jump shot from 11 ft,90,83
295,3,1:38.0,,Offensive rebound by B. Biyombo,90,83
296,3,1:38.0,,Shooting foul by J. Poeltl (drawn by B. Biyombo),90,83
297,3,1:38.0,,B. Biyombo misses free throw 1 of 2,90,83
298,3,1:38.0,,Offensive rebound by Team,90,83
299,3,1:38.0,,M. Hezonja enters the game for E. Fournier,90,83
300,3,1:38.0,,B. Biyombo misses free throw 2 of 2,90,83
301,3,1:36.0,Defensive rebound by P. Siakam,,90,83
302,3,1:16.0,K. Lowry misses 3-pt jump shot from 24 ft,,90,83
303,3,1:12.0,,Defensive rebound by A. Gordon,90,83
304,3,0:58.0,,S. Mack misses 3-pt jump shot from 25 ft,90,83
305,3,0:54.0,Defensive rebound by K. Lowry,,90,83
306,3,0:50.0,Turnover by K. Lowry (lost ball; steal by A. Gordon),,90,83
307,3,0:44.0,,W. Iwundu misses 2-pt layup from 2 ft,90,83
308,3,0:42.0,,Offensive rebound by A. Gordon,90,83
309,3,0:40.0,,M. Hezonja makes 3-pt jump shot from 25 ft (assist by A. Gordon),90,86
310,3,0:38.0,Turnover by K. Lowry (bad pass; steal by S. Mack),,90,86
311,3,0:34.0,,S. Mack makes 3-pt jump shot from 25 ft,90,89
312,3,0:12.0,F. VanVleet misses 2-pt layup from 2 ft (block by B. Biyombo),,90,89
313,3,0:09.0,,Defensive rebound by W. Iwundu,90,89
314,4,11:41.0,P. Siakam misses 3-pt jump shot from 24 ft,,90,89
315,4,11:38.0,,Defensive rebound by M. Hezonja,90,89
316,4,11:23.0,,S. Mack makes 2-pt layup from 3 ft,90,91
317,4,10:56.0,F. VanVleet misses 2-pt layup from 2 ft,,90,91
318,4,10:54.0,Offensive rebound by J. Poeltl,,90,91
319,4,10:53.0,J. Poeltl misses 2-pt layup from 3 ft,,90,91
320,4,10:53.0,,Defensive rebound by B. Biyombo,90,91
321,4,10:42.0,,B. Biyombo misses 2-pt jump shot from 8 ft,90,91
322,4,10:39.0,Defensive rebound by P. Siakam,,90,91
323,4,10:22.0,C. Miles misses 3-pt jump shot from 22 ft,,90,91
324,4,10:20.0,,Defensive rebound by M. Hezonja,90,91
325,4,10:07.0,,Personal foul by J. Poeltl (drawn by S. Mack),90,91
326,4,10:00.0,Offensive charge foul by M. Hezonja (drawn by J. Poeltl),,90,91
327,4,10:00.0,,Turnover by M. Hezonja (offensive foul),90,91
328,4,9:47.0,D. Wright misses 3-pt jump shot from 25 ft,,90,91
329,4,9:42.0,,Defensive rebound by S. Mack,90,91
330,4,9:35.0,,W. Iwundu misses 2-pt layup from 3 ft (block by J. Poeltl),90,91
331,4,9:33.0,Defensive rebound by C. Miles,,90,91
332,4,9:33.0,Personal foul by S. Mack (drawn by C. Miles),,90,91
333,4,9:20.0,P. Siakam makes 2-pt layup from 2 ft (assist by D. Wright),,92,91
334,4,9:10.0,,Turnover by S. Mack (bad pass; steal by J. Poeltl),92,91
335,4,9:05.0,J. Poeltl makes 2-pt dunk at rim (assist by P. Siakam),,94,91
336,4,9:05.0,,Orlando full timeout,94,91
337,4,8:49.0,,Personal foul by C. Miles (drawn by W. Iwundu),94,91
338,4,8:35.0,,Shooting foul by C. Miles (drawn by M. Hezonja),94,91
339,4,8:35.0,,M. Hezonja makes free throw 1 of 2,94,92
340,4,8:35.0,,M. Hezonja makes free throw 2 of 2,94,93
341,4,8:16.0,Turnover by F. VanVleet (bad pass; steal by M. Hezonja),,94,93
342,4,8:15.0,,Personal foul by C. Miles (drawn by M. Hezonja),94,93
343,4,8:15.0,,J. Simmons enters the game for W. Iwundu,94,93
344,4,7:57.0,,S. Mack misses 2-pt jump shot from 16 ft,94,93
345,4,7:53.0,Defensive rebound by F. VanVleet,,94,93
346,4,7:49.0,C. Miles misses 3-pt jump shot from 24 ft,,94,93
347,4,7:46.0,,Defensive rebound by S. Mack,94,93
348,4,7:41.0,,R. Vaughn misses 2-pt layup from 2 ft,94,93
349,4,7:38.0,Defensive rebound by J. Poeltl,,94,93
350,4,7:33.0,F. VanVleet makes 3-pt jump shot from 24 ft (assist by P. Siakam),,97,93
351,4,7:12.0,,M. Hezonja makes 2-pt jump shot from 16 ft,97,95
352,4,7:12.0,,Shooting foul by P. Siakam (drawn by M. Hezonja),97,95
353,4,7:12.0,,D. Augustin enters the game for B. Biyombo,97,95
354,4,7:12.0,,N. Vučević enters the game for R. Vaughn,97,95
355,4,7:12.0,,M. Hezonja makes free throw 1 of 1,97,96
356,4,7:00.0,D. Wright misses 3-pt jump shot from 25 ft,,97,96
357,4,6:57.0,Offensive rebound by C. Miles,,97,96
358,4,6:56.0,C. Miles makes 2-pt dunk at rim,,99,96
359,4,6:42.0,,M. Hezonja misses 2-pt jump shot from 14 ft,99,96
360,4,6:40.0,Defensive rebound by P. Siakam,,99,96
361,4,6:32.0,F. VanVleet misses 2-pt layup from 1 ft,,99,96
362,4,6:30.0,,Defensive rebound by N. Vučević,99,96
363,4,6:26.0,,Turnover by S. Mack (lost ball; steal by F. VanVleet),99,96
364,4,6:21.0,D. Wright makes 2-pt dunk from 1 ft (assist by J. Poeltl),,101,96
365,4,6:02.0,,M. Hezonja misses 2-pt layup from 3 ft (block by P. Siakam),101,96
366,4,5:58.0,Defensive rebound by C. Miles,,101,96
367,4,5:45.0,C. Miles misses 3-pt jump shot from 23 ft,,101,96
368,4,5:45.0,,Defensive rebound by J. Simmons,101,96
369,4,5:38.0,,Shooting block foul by D. Wright (drawn by J. Simmons),101,96
370,4,5:38.0,,J. Simmons misses free throw 1 of 2,101,96
371,4,5:38.0,,Offensive rebound by Team,101,96
