,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MINNESOTA_ACTION,PHOENIX_SCORE,MINNESOTA_SCORE
391,4,6:06.0,,Offensive rebound by Team,95,93
392,4,6:06.0,,K. Towns misses free throw 2 of 2,95,93
393,4,6:02.0,Defensive rebound by T. Daniels,,95,93
394,4,5:45.0,T. Daniels makes 3-pt jump shot from 26 ft (assist by D. Bender),,98,93
395,4,5:30.0,,J. Teague makes 2-pt layup from 2 ft,98,95
396,4,5:16.0,T. Ulis makes 2-pt jump shot from 10 ft,,100,95
397,4,4:59.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by J. Teague),100,98
398,4,4:33.0,D. Bender misses 3-pt jump shot from 23 ft (block by J. Teague),,100,98
399,4,4:33.0,Offensive rebound by Team,,100,98
400,4,4:30.0,D. House misses 2-pt jump shot from 21 ft,,100,98
401,4,4:29.0,Offensive rebound by Team,,100,98
402,4,4:29.0,Turnover by Team (shot clock),,100,98
403,4,4:20.0,,J. Teague misses 2-pt jump shot from 7 ft,100,98
404,4,4:17.0,Defensive rebound by A. Len,,100,98
405,4,4:08.0,Shooting foul by A. Wiggins (drawn by T. Daniels),,100,98
406,4,4:08.0,T. Daniels makes free throw 1 of 3,,101,98
407,4,4:08.0,T. Daniels makes free throw 2 of 3,,102,98
408,4,4:08.0,T. Warren enters the game for D. House,,102,98
409,4,4:08.0,T. Daniels makes free throw 3 of 3,,103,98
410,4,3:47.0,,A. Wiggins misses 2-pt jump shot from 17 ft,103,98
411,4,3:44.0,Defensive rebound by A. Len,,103,98
412,4,3:33.0,Phoenix full timeout,,103,98
413,4,3:21.0,T. Ulis misses 2-pt jump shot from 16 ft (block by J. Teague),,103,98
414,4,3:19.0,Offensive rebound by T. Ulis,,103,98
415,4,3:18.0,T. Ulis misses 2-pt jump shot from 12 ft,,103,98
416,4,3:18.0,,Defensive rebound by J. Butler,103,98
417,4,2:58.0,,Personal foul by T. Ulis (drawn by J. Teague),103,98
418,4,2:58.0,I. Canaan enters the game for T. Ulis,,103,98
419,4,2:50.0,,K. Towns misses 2-pt layup from 2 ft,103,98
420,4,2:48.0,Defensive rebound by A. Len,,103,98
421,4,2:30.0,Turnover by I. Canaan (bad pass; steal by J. Butler),,103,98
422,4,2:28.0,,J. Butler makes 2-pt dunk at rim,103,100
423,4,2:08.0,T. Daniels misses 2-pt jump shot from 20 ft,,103,100
424,4,2:05.0,,Defensive rebound by T. Gibson,103,100
425,4,1:57.0,,J. Teague makes 2-pt layup at rim,103,102
426,4,1:34.0,T. Warren misses 2-pt jump shot from 16 ft (block by A. Wiggins),,103,102
427,4,1:33.0,Offensive rebound by A. Len,,103,102
428,4,1:33.0,Turnover by Team (shot clock),,103,102
429,4,1:22.0,,T. Gibson makes 2-pt dunk from 1 ft (assist by J. Teague),103,104
430,4,1:22.0,Phoenix full timeout,,103,104
431,4,1:18.0,Shooting foul by K. Towns (drawn by T. Warren),,103,104
432,4,1:18.0,T. Warren makes free throw 1 of 2,,104,104
433,4,1:18.0,T. Warren makes free throw 2 of 2,,105,104
434,4,1:08.0,,J. Butler misses 2-pt layup from 3 ft,105,104
435,4,1:06.0,,Offensive rebound by J. Butler,105,104
436,4,1:06.0,,J. Butler makes 2-pt layup at rim,105,106
437,4,0:52.0,T. Warren misses 2-pt jump shot from 3 ft,,105,106
438,4,0:50.0,,Defensive rebound by Team,105,106
439,4,0:31.0,,J. Butler misses 2-pt jump shot from 17 ft,105,106
440,4,0:30.0,Defensive rebound by D. Bender,,105,106
441,4,0:06.0,Shooting foul by J. Teague (drawn by I. Canaan),,105,106
442,4,0:06.0,I. Canaan makes free throw 1 of 3,,106,106
443,4,0:06.0,I. Canaan makes free throw 2 of 3,,107,106
444,4,0:06.0,I. Canaan makes free throw 3 of 3,,108,106
445,4,0:06.0,,Minnesota full timeout,108,106
446,4,0:06.0,,J. Crawford enters the game for T. Gibson,108,106
447,4,0:06.0,D. House enters the game for I. Canaan,,108,106
448,4,0:06.0,J. Jackson enters the game for T. Daniels,,108,106
449,4,0:05.0,,Personal take foul by J. Jackson (drawn by J. Teague),108,106
450,4,0:05.0,,Minnesota full timeout,108,106
451,4,0:05.0,T. Daniels enters the game for D. Bender,,108,106
452,4,0:01.0,,J. Butler misses 2-pt layup from 15 ft (block by A. Len),108,106
453,4,0:01.0,,Offensive rebound by Team,108,106
454,4,0:00.0,,J. Butler misses 2-pt jump shot from 15 ft,108,106
455,4,0:00.0,,Offensive rebound by Team,108,106
