,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHARLOTTE_ACTION,PHILADELPHIA_SCORE,CHARLOTTE_SCORE
373,4,7:12.0,E. İlyasova enters the game for A. Johnson,,104,87
374,4,7:11.0,,Shooting foul by E. İlyasova (drawn by F. Kaminsky),104,87
375,4,7:11.0,,F. Kaminsky makes free throw 1 of 2,104,88
376,4,7:11.0,,F. Kaminsky misses free throw 2 of 2,104,88
377,4,7:11.0,A. Johnson enters the game for E. İlyasova,,104,88
378,4,7:08.0,,Defensive rebound by W. Hernangómez,104,88
379,4,7:08.0,,Personal foul by R. Covington (drawn by W. Hernangómez),104,88
380,4,7:01.0,,F. Kaminsky misses 3-pt jump shot from 24 ft,104,88
381,4,6:56.0,Defensive rebound by R. Covington,,104,88
382,4,6:49.0,R. Covington misses 3-pt jump shot from 24 ft,,104,88
383,4,6:47.0,,Defensive rebound by W. Hernangómez,104,88
384,4,6:41.0,,M. Monk makes 3-pt jump shot from 24 ft,104,91
385,4,6:15.0,R. Covington misses 2-pt jump shot from 18 ft,,104,91
386,4,6:12.0,Offensive rebound by B. Simmons,,104,91
387,4,5:57.0,B. Simmons misses 2-pt jump shot from 13 ft,,104,91
388,4,5:52.0,,Defensive rebound by J. Lamb,104,91
389,4,5:46.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 18 ft,104,91
390,4,5:43.0,,Offensive rebound by W. Hernangómez,104,91
391,4,5:43.0,,Shooting foul by R. Covington (drawn by W. Hernangómez),104,91
392,4,5:43.0,,W. Hernangómez misses free throw 1 of 2,104,91
393,4,5:43.0,,Offensive rebound by Team,104,91
394,4,5:43.0,,K. Walker enters the game for J. Lamb,104,91
395,4,5:43.0,T. McConnell enters the game for J. Redick,,104,91
396,4,5:43.0,,W. Hernangómez makes free throw 2 of 2,104,92
397,4,5:36.0,Personal foul by M. Monk (drawn by M. Belinelli),,104,92
398,4,5:24.0,M. Belinelli makes 2-pt layup from 1 ft (assist by B. Simmons),,106,92
399,4,5:11.0,,M. Monk misses 3-pt jump shot from 28 ft,106,92
400,4,5:08.0,Defensive rebound by R. Covington,,106,92
401,4,4:56.0,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),,109,92
402,4,4:54.0,,Charlotte full timeout,109,92
403,4,4:54.0,,J. Lamb enters the game for K. Walker,109,92
404,4,4:44.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by M. Monk),109,94
405,4,4:19.0,A. Johnson misses 2-pt layup from 1 ft,,109,94
406,4,4:19.0,Offensive rebound by Team,,109,94
407,4,4:09.0,Turnover by M. Belinelli (bad pass; steal by M. Monk),,109,94
408,4,4:05.0,,Turnover by M. Monk (lost ball; steal by R. Covington),109,94
409,4,4:01.0,B. Simmons makes 2-pt dunk from 1 ft (assist by R. Covington),,111,94
410,4,3:38.0,,J. Lamb makes 3-pt jump shot from 23 ft,111,97
411,4,3:22.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by T. McConnell),,114,97
412,4,3:22.0,Shooting foul by J. Lamb (drawn by M. Belinelli),,114,97
413,4,3:22.0,,J. Stone enters the game for M. Kidd-Gilchrist,114,97
414,4,3:22.0,M. Fultz enters the game for T. McConnell,,114,97
415,4,3:22.0,J. Redick enters the game for B. Simmons,,114,97
416,4,3:22.0,M. Belinelli makes free throw 1 of 1,,115,97
417,4,3:12.0,,M. Monk misses 3-pt jump shot from 24 ft,115,97
418,4,3:09.0,Defensive rebound by A. Johnson,,115,97
419,4,3:09.0,Philadelphia full timeout,,115,97
420,4,3:09.0,J. Anderson enters the game for A. Johnson,,115,97
421,4,3:09.0,R. Holmes enters the game for M. Belinelli,,115,97
422,4,3:09.0,F. Korkmaz enters the game for R. Covington,,115,97
423,4,3:09.0,T. McConnell enters the game for J. Redick,,115,97
424,4,2:50.0,J. Anderson misses 3-pt jump shot from 23 ft,,115,97
425,4,2:47.0,Offensive rebound by R. Holmes,,115,97
426,4,2:45.0,J. Anderson misses 3-pt jump shot from 25 ft,,115,97
427,4,2:42.0,,Defensive rebound by W. Hernangómez,115,97
428,4,2:28.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by J. Stone),115,99
429,4,2:02.0,M. Fultz misses 2-pt jump shot from 10 ft,,115,99
430,4,2:00.0,,Defensive rebound by J. Lamb,115,99
431,4,1:47.0,,J. Lamb misses 2-pt jump shot from 10 ft,115,99
432,4,1:45.0,Defensive rebound by R. Holmes,,115,99
433,4,1:34.0,Shooting foul by W. Hernangómez (drawn by J. Anderson),,115,99
434,4,1:34.0,J. Anderson misses free throw 1 of 2,,115,99
435,4,1:34.0,Offensive rebound by Team,,115,99
436,4,1:34.0,J. Anderson makes free throw 2 of 2,,116,99
437,4,1:23.0,,W. Hernangómez makes 2-pt layup from 1 ft,116,101
438,4,1:06.0,T. McConnell misses 2-pt layup from 3 ft,,116,101
439,4,1:06.0,Offensive rebound by J. Anderson,,116,101
440,4,1:06.0,J. Anderson misses 2-pt dunk at rim,,116,101
441,4,1:06.0,,Defensive rebound by Team,116,101
442,4,0:55.0,,J. Lamb misses 2-pt jump shot from 16 ft,116,101
443,4,0:52.0,,Offensive rebound by W. Hernangómez,116,101
444,4,0:50.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,116,101
445,4,0:48.0,,Offensive rebound by W. Hernangómez,116,101
446,4,0:42.0,,W. Hernangómez misses 3-pt jump shot from 23 ft,116,101
447,4,0:39.0,Defensive rebound by R. Holmes,,116,101
448,4,0:25.0,F. Korkmaz makes 3-pt jump shot from 25 ft (assist by M. Fultz),,119,101
449,4,0:16.0,,Personal foul by J. Anderson (drawn by W. Hernangómez),119,101
450,4,0:16.0,,W. Hernangómez misses free throw 1 of 2,119,101
451,4,0:16.0,,Offensive rebound by Team,119,101
452,4,0:16.0,,W. Hernangómez makes free throw 2 of 2,119,102
