,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
65,1,5:14.0,Defensive rebound by J. Brown,,15,9
66,1,5:07.0,K. Irving makes 2-pt jump shot from 18 ft,,17,9
67,1,5:07.0,,New York full timeout,17,9
68,1,5:07.0,,F. Ntilikina enters the game for M. Beasley,17,9
69,1,5:07.0,,L. Thomas enters the game for C. Lee,17,9
70,1,5:07.0,M. Smart enters the game for J. Tatum,,17,9
71,1,5:07.0,M. Morris enters the game for D. Theis,,17,9
72,1,4:55.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by L. Thomas),17,12
73,1,4:30.0,A. Horford misses 2-pt jump shot from 12 ft,,17,12
74,1,4:27.0,,Defensive rebound by E. Freedom,17,12
75,1,4:23.0,,Shooting foul by A. Horford (drawn by E. Mudiay),17,12
76,1,4:23.0,,E. Mudiay makes free throw 1 of 2,17,13
77,1,4:23.0,,E. Mudiay misses free throw 2 of 2,17,13
78,1,4:21.0,Defensive rebound by M. Morris,,17,13
79,1,4:10.0,Personal foul by T. Hardaway (drawn by K. Irving),,17,13
80,1,4:10.0,,T. Burke enters the game for T. Hardaway,17,13
81,1,4:03.0,Turnover by M. Smart (bad pass; steal by E. Freedom),,17,13
82,1,3:58.0,,T. Burke misses 3-pt jump shot from 23 ft,17,13
83,1,3:57.0,,Offensive rebound by E. Freedom,17,13
84,1,3:52.0,,Turnover by E. Freedom (bad pass),17,13
85,1,3:44.0,Turnover by K. Irving (bad pass; steal by L. Thomas),,17,13
86,1,3:40.0,,F. Ntilikina makes 2-pt layup from 1 ft (assist by T. Burke),17,15
87,1,3:25.0,Turnover by J. Brown (out of bounds lost ball),,17,15
88,1,3:25.0,T. Rozier enters the game for K. Irving,,17,15
89,1,3:14.0,,E. Mudiay misses 2-pt jump shot from 20 ft,17,15
90,1,3:11.0,Defensive rebound by J. Brown,,17,15
91,1,2:51.0,J. Brown makes 2-pt dunk from 1 ft,,19,15
92,1,2:40.0,,T. Burke makes 2-pt jump shot from 11 ft,19,17
93,1,2:20.0,J. Brown makes 2-pt layup from 4 ft,,21,17
94,1,2:20.0,Shooting foul by E. Freedom (drawn by J. Brown),,21,17
95,1,2:20.0,,K. O'Quinn enters the game for E. Freedom,21,17
96,1,2:20.0,,D. Dotson enters the game for E. Mudiay,21,17
97,1,2:20.0,G. Monroe enters the game for A. Horford,,21,17
98,1,2:20.0,J. Brown misses free throw 1 of 1,,21,17
99,1,2:18.0,,Defensive rebound by K. O'Quinn,21,17
100,1,2:01.0,S. Ojeleye enters the game for J. Brown,,21,17
101,1,1:54.0,,F. Ntilikina misses 3-pt jump shot from 24 ft,21,17
102,1,1:52.0,Defensive rebound by M. Smart,,21,17
103,1,1:43.0,T. Rozier misses 2-pt layup from 4 ft,,21,17
104,1,1:40.0,,Defensive rebound by D. Dotson,21,17
105,1,1:36.0,,Turnover by D. Dotson (bad pass; steal by M. Smart),21,17
106,1,1:18.0,G. Monroe misses 2-pt hook shot from 7 ft,,21,17
107,1,1:16.0,,Defensive rebound by K. O'Quinn,21,17
108,1,0:57.0,,T. Burke makes 2-pt layup from 2 ft,21,19
109,1,0:38.0,M. Smart makes 2-pt jump shot from 20 ft,,23,19
110,1,0:32.0,,T. Burke makes 2-pt jump shot from 19 ft,23,21
111,1,0:17.0,M. Morris misses 3-pt jump shot from 25 ft,,23,21
112,1,0:14.0,,Defensive rebound by K. O'Quinn,23,21
113,1,0:04.0,,T. Burke makes 3-pt jump shot from 25 ft,23,24
114,1,0:01.0,T. Rozier misses 3-pt jump shot from 40 ft,,23,24
115,1,0:01.0,Offensive rebound by Team,,23,24
116,2,11:43.0,,T. Burke misses 2-pt jump shot from 20 ft,23,24
117,2,11:39.0,Defensive rebound by Team,,23,24
118,2,11:39.0,,Violation by L. Thomas (kicked ball),23,24
119,2,11:23.0,G. Monroe misses 2-pt hook shot from 2 ft,,23,24
120,2,11:19.0,Offensive rebound by G. Monroe,,23,24
121,2,11:19.0,G. Monroe makes 2-pt layup at rim,,25,24
122,2,11:04.0,,F. Ntilikina makes 2-pt layup from 1 ft,25,26
123,2,10:47.0,T. Rozier misses 3-pt jump shot from 26 ft,,25,26
124,2,10:44.0,,Defensive rebound by D. Dotson,25,26
125,2,10:39.0,,Shooting foul by M. Smart (drawn by T. Burke),25,26
126,2,10:39.0,,T. Burke misses free throw 1 of 2,25,26
127,2,10:39.0,,Offensive rebound by Team,25,26
128,2,10:39.0,,T. Burke makes free throw 2 of 2,25,27
129,2,10:24.0,Turnover by G. Monroe (lost ball; steal by D. Dotson),,25,27
130,2,10:20.0,,D. Dotson makes 2-pt jump shot from 18 ft,25,29
131,2,10:02.0,T. Rozier misses 2-pt layup from 2 ft,,25,29
132,2,9:59.0,Offensive rebound by M. Smart,,25,29
133,2,9:55.0,M. Smart misses 2-pt jump shot from 20 ft,,25,29
134,2,9:50.0,,Defensive rebound by L. Thomas,25,29
135,2,9:50.0,,Personal foul by T. Rozier (drawn by L. Thomas),25,29
136,2,9:50.0,J. Tatum enters the game for G. Monroe,,25,29
137,2,9:50.0,D. Theis enters the game for S. Ojeleye,,25,29
138,2,9:38.0,,Turnover by D. Dotson (bad pass),25,29
139,2,9:22.0,M. Morris makes 2-pt jump shot from 7 ft,,27,29
140,2,9:07.0,,K. O'Quinn makes 2-pt jump shot from 7 ft,27,31
141,2,8:58.0,T. Rozier misses 2-pt jump shot from 12 ft,,27,31
142,2,8:58.0,Offensive rebound by Team,,27,31
143,2,8:58.0,,Loose ball foul by F. Ntilikina (drawn by D. Theis),27,31
144,2,8:50.0,Shooting foul by L. Thomas (drawn by M. Morris),,27,31
145,2,8:50.0,M. Morris makes free throw 1 of 2,,28,31
146,2,8:50.0,M. Morris misses free throw 2 of 2,,28,31
147,2,8:47.0,,Defensive rebound by D. Dotson,28,31
148,2,8:36.0,,Turnover by D. Dotson (bad pass; steal by M. Smart),28,31
149,2,8:34.0,M. Smart makes 2-pt layup from 1 ft,,30,31
150,2,8:22.0,,T. Burke makes 2-pt jump shot from 20 ft (assist by L. Thomas),30,33
151,2,8:01.0,J. Tatum misses 2-pt layup from 1 ft,,30,33
152,2,7:58.0,,Defensive rebound by D. Dotson,30,33
153,2,7:45.0,,F. Ntilikina makes 2-pt jump shot from 20 ft,30,35
154,2,7:43.0,Boston full timeout,,30,35
155,2,7:43.0,,T. Hardaway enters the game for L. Thomas,30,35
156,2,7:43.0,K. Irving enters the game for M. Smart,,30,35
157,2,7:43.0,,M. Beasley enters the game for D. Dotson,30,35
158,2,7:30.0,K. Irving misses 2-pt jump shot from 22 ft,,30,35
159,2,7:27.0,,Defensive rebound by T. Hardaway,30,35
160,2,7:15.0,,T. Burke makes 2-pt jump shot from 15 ft,30,37
161,2,7:15.0,,Shooting foul by D. Theis (drawn by T. Burke),30,37
162,2,7:15.0,,T. Burke makes free throw 1 of 1,30,38
163,2,7:05.0,K. Irving makes 2-pt layup from 9 ft (assist by J. Tatum),,32,38
164,2,7:05.0,Shooting foul by F. Ntilikina (drawn by K. Irving),,32,38
165,2,7:05.0,K. Irving makes free throw 1 of 1,,33,38
166,2,6:52.0,,T. Hardaway misses 3-pt jump shot from 26 ft,33,38
167,2,6:48.0,Defensive rebound by D. Theis,,33,38
168,2,6:33.0,J. Tatum makes 2-pt layup from 1 ft (assist by D. Theis),,35,38
169,2,6:33.0,Shooting foul by M. Beasley (drawn by J. Tatum),,35,38
170,2,6:33.0,J. Tatum makes free throw 1 of 1,,36,38
171,2,6:15.0,,T. Burke misses 3-pt jump shot from 26 ft,36,38
172,2,6:10.0,Defensive rebound by J. Tatum,,36,38
173,2,6:05.0,J. Tatum misses 2-pt dunk from 2 ft (block by K. O'Quinn),,36,38
174,2,6:05.0,,Defensive rebound by F. Ntilikina,36,38
175,2,6:00.0,,M. Beasley makes 2-pt dunk at rim (assist by F. Ntilikina),36,40
176,2,5:50.0,T. Rozier makes 3-pt jump shot from 25 ft,,39,40
177,2,5:37.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,39,40
178,2,5:37.0,Defensive rebound by T. Rozier,,39,40
179,2,5:29.0,T. Rozier makes 2-pt layup from 2 ft,,41,40
180,2,5:15.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,41,40
181,2,5:15.0,Defensive rebound by Team,,41,40
182,2,5:15.0,,Loose ball foul by K. O'Quinn (drawn by D. Theis),41,40
183,2,5:15.0,D. Theis makes free throw 1 of 2,,42,40
184,2,5:15.0,,E. Mudiay enters the game for F. Ntilikina,42,40
185,2,5:15.0,,C. Lee enters the game for T. Burke,42,40
186,2,5:15.0,J. Brown enters the game for M. Morris,,42,40
187,2,5:15.0,A. Horford enters the game for J. Tatum,,42,40
188,2,5:15.0,D. Theis makes free throw 2 of 2,,43,40
189,2,5:15.0,,E. Freedom enters the game for K. O'Quinn,43,40
190,2,4:55.0,,E. Freedom makes 2-pt layup from 1 ft (assist by T. Hardaway),43,42
191,2,4:41.0,K. Irving misses 3-pt jump shot from 28 ft,,43,42
192,2,4:38.0,,Defensive rebound by E. Freedom,43,42
193,2,4:26.0,,M. Beasley misses 2-pt jump shot from 10 ft,43,42
194,2,4:24.0,Defensive rebound by J. Brown,,43,42
195,2,4:17.0,A. Horford misses 3-pt jump shot from 23 ft,,43,42
196,2,4:14.0,,Defensive rebound by E. Freedom,43,42
197,2,4:09.0,,E. Freedom makes 2-pt layup from 1 ft (assist by E. Mudiay),43,44
198,2,4:09.0,,Shooting foul by T. Rozier (drawn by E. Freedom),43,44
199,2,4:09.0,M. Smart enters the game for T. Rozier,,43,44
200,2,4:09.0,M. Morris enters the game for D. Theis,,43,44
201,2,4:09.0,,E. Freedom makes free throw 1 of 1,43,45
202,2,4:02.0,K. Irving makes 3-pt jump shot from 26 ft,,46,45
203,2,3:41.0,,C. Lee misses 3-pt jump shot from 26 ft,46,45
204,2,3:38.0,Defensive rebound by K. Irving,,46,45
205,2,3:34.0,K. Irving misses 3-pt jump shot from 26 ft,,46,45
206,2,3:31.0,Offensive rebound by A. Horford,,46,45
207,2,3:28.0,M. Smart makes 2-pt dunk at rim (assist by M. Morris),,48,45
208,2,3:28.0,,New York full timeout,48,45
209,2,3:15.0,,T. Hardaway makes 2-pt jump shot from 20 ft,48,47
210,2,3:00.0,A. Horford misses 2-pt layup from 6 ft,,48,47
211,2,2:57.0,,Defensive rebound by M. Beasley,48,47
212,2,2:52.0,,Personal foul by M. Smart (drawn by E. Mudiay),48,47
213,2,2:52.0,,E. Mudiay makes free throw 1 of 2,48,48
214,2,2:52.0,,E. Mudiay makes free throw 2 of 2,48,49
215,2,2:41.0,Turnover by K. Irving (bad pass; steal by T. Hardaway),,48,49
216,2,2:32.0,,M. Beasley misses 2-pt jump shot from 22 ft,48,49
217,2,2:29.0,Defensive rebound by K. Irving,,48,49
218,2,2:19.0,K. Irving makes 2-pt jump shot from 14 ft,,50,49
219,2,2:03.0,,E. Mudiay misses 2-pt jump shot from 14 ft,50,49
220,2,2:00.0,Defensive rebound by Team,,50,49
221,2,2:00.0,,T. Burke enters the game for C. Lee,50,49
222,2,2:00.0,,L. Thomas enters the game for M. Beasley,50,49
223,2,1:41.0,A. Horford makes 3-pt jump shot from 26 ft (assist by M. Smart),,53,49
224,2,1:27.0,,T. Hardaway makes 2-pt jump shot from 19 ft (assist by T. Burke),53,51
225,2,1:09.0,K. Irving makes 2-pt jump shot from 16 ft,,55,51
226,2,1:02.0,,Turnover by E. Mudiay (bad pass; steal by M. Smart),55,51
227,2,1:00.0,M. Smart makes 2-pt dunk at rim,,57,51
228,2,0:52.0,,T. Hardaway makes 3-pt jump shot from 27 ft (assist by E. Mudiay),57,54
229,2,0:40.0,K. Irving misses 3-pt jump shot from 25 ft,,57,54
230,2,0:40.0,,Defensive rebound by L. Thomas,57,54
231,2,0:27.0,,T. Hardaway misses 3-pt jump shot from 24 ft,57,54
232,2,0:24.0,Defensive rebound by M. Morris,,57,54
233,2,0:10.0,Personal foul by L. Thomas (drawn by M. Morris),,57,54
234,2,0:10.0,M. Morris makes free throw 1 of 2,,58,54
235,2,0:10.0,D. Theis enters the game for K. Irving,,58,54
236,2,0:10.0,S. Ojeleye enters the game for A. Horford,,58,54
237,2,0:10.0,M. Morris makes free throw 2 of 2,,59,54
238,2,0:04.0,,E. Mudiay makes 2-pt layup from 1 ft,59,56
239,2,0:00.0,M. Morris misses 3-pt jump shot from 33 ft,,59,56
240,2,0:00.0,Offensive rebound by Team,,59,56
241,3,11:40.0,,M. Beasley misses 2-pt jump shot from 23 ft,59,56
242,3,11:36.0,Defensive rebound by K. Irving,,59,56
243,3,11:32.0,Shooting foul by M. Beasley (drawn by K. Irving),,59,56
244,3,11:32.0,K. Irving misses free throw 1 of 2,,59,56
245,3,11:32.0,Offensive rebound by Team,,59,56
246,3,11:32.0,K. Irving makes free throw 2 of 2,,60,56
247,3,11:14.0,,E. Freedom makes 2-pt layup from 1 ft,60,58
248,3,10:55.0,J. Tatum misses 2-pt jump shot from 14 ft,,60,58
249,3,10:53.0,,Defensive rebound by E. Mudiay,60,58
250,3,10:49.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by E. Mudiay),60,61
251,3,10:48.0,Boston full timeout,,60,61
252,3,10:32.0,J. Brown misses 2-pt layup from 1 ft,,60,61
253,3,10:30.0,,Defensive rebound by E. Freedom,60,61
254,3,10:24.0,,E. Freedom misses 2-pt layup at rim (block by D. Theis),60,61
255,3,10:21.0,,Offensive rebound by E. Freedom,60,61
256,3,10:21.0,,E. Freedom misses 2-pt layup from 1 ft,60,61
257,3,10:21.0,,Offensive rebound by E. Freedom,60,61
258,3,10:17.0,,E. Freedom misses 2-pt hook shot at rim,60,61
259,3,10:17.0,Defensive rebound by A. Horford,,60,61
260,3,10:05.0,D. Theis makes 2-pt jump shot from 19 ft (assist by J. Brown),,62,61
261,3,9:52.0,,Offensive foul by T. Hardaway (drawn by J. Brown),62,61
262,3,9:52.0,,Turnover by T. Hardaway (offensive foul),62,61
263,3,9:38.0,J. Brown makes 2-pt dunk from 2 ft (assist by K. Irving),,64,61
264,3,9:25.0,,E. Mudiay misses 2-pt jump shot from 21 ft,64,61
265,3,9:25.0,Defensive rebound by K. Irving,,64,61
266,3,9:20.0,Personal foul by E. Mudiay (drawn by D. Theis),,64,61
267,3,9:14.0,A. Horford makes 3-pt jump shot from 25 ft (assist by K. Irving),,67,61
268,3,8:57.0,,M. Beasley misses 2-pt jump shot from 13 ft,67,61
269,3,8:55.0,Defensive rebound by J. Tatum,,67,61
270,3,8:54.0,Personal foul by M. Beasley (drawn by A. Horford),,67,61
271,3,8:42.0,Turnover by J. Tatum (bad pass; steal by C. Lee),,67,61
272,3,8:37.0,,T. Hardaway makes 2-pt layup from 1 ft,67,63
273,3,8:23.0,K. Irving makes 3-pt jump shot from 25 ft,,70,63
274,3,8:04.0,,T. Hardaway misses 3-pt jump shot from 24 ft,70,63
275,3,8:02.0,Defensive rebound by D. Theis,,70,63
276,3,7:56.0,J. Brown misses 3-pt jump shot from 26 ft,,70,63
277,3,7:56.0,,Defensive rebound by E. Mudiay,70,63
278,3,7:39.0,,M. Beasley makes 3-pt jump shot from 26 ft (assist by T. Hardaway),70,66
279,3,7:24.0,A. Horford misses 3-pt jump shot from 25 ft,,70,66
280,3,7:22.0,,Defensive rebound by C. Lee,70,66
281,3,7:14.0,,C. Lee misses 3-pt jump shot from 26 ft,70,66
282,3,7:08.0,Defensive rebound by D. Theis,,70,66
283,3,6:58.0,D. Theis misses 2-pt jump shot from 12 ft,,70,66
284,3,6:54.0,,Defensive rebound by E. Freedom,70,66
285,3,6:45.0,,E. Mudiay misses 3-pt jump shot from 22 ft,70,66
286,3,6:42.0,Defensive rebound by D. Theis,,70,66
287,3,6:37.0,A. Horford misses 2-pt layup from 1 ft,,70,66
288,3,6:37.0,,Defensive rebound by E. Mudiay,70,66
289,3,6:34.0,,Turnover by E. Mudiay (bad pass; steal by J. Tatum),70,66
290,3,6:31.0,J. Tatum misses 2-pt dunk from 1 ft,,70,66
291,3,6:31.0,,Defensive rebound by Team,70,66
292,3,6:31.0,M. Morris enters the game for J. Brown,,70,66
293,3,6:31.0,M. Smart enters the game for D. Theis,,70,66
294,3,6:17.0,,E. Mudiay makes 2-pt layup at rim (assist by C. Lee),70,68
295,3,6:17.0,,Shooting foul by J. Tatum (drawn by E. Mudiay),70,68
296,3,6:17.0,,E. Mudiay makes free throw 1 of 1,70,69
297,3,6:01.0,K. Irving makes 3-pt jump shot from 26 ft (assist by J. Tatum),,73,69
298,3,5:50.0,,Turnover by E. Mudiay (bad pass; steal by K. Irving),73,69
299,3,5:46.0,K. Irving makes 2-pt jump shot from 12 ft,,75,69
300,3,5:44.0,,New York full timeout,75,69
301,3,5:44.0,,K. O'Quinn enters the game for E. Freedom,75,69
302,3,5:44.0,,F. Ntilikina enters the game for C. Lee,75,69
303,3,5:31.0,,Shooting foul by M. Morris (drawn by M. Beasley),75,69
304,3,5:31.0,,M. Beasley makes free throw 1 of 2,75,70
305,3,5:31.0,,M. Beasley makes free throw 2 of 2,75,71
306,3,5:16.0,K. Irving makes 3-pt jump shot from 25 ft (assist by M. Smart),,78,71
307,3,4:59.0,,T. Hardaway misses 2-pt jump shot from 21 ft,78,71
308,3,4:55.0,,Offensive rebound by F. Ntilikina,78,71
309,3,4:47.0,,E. Mudiay misses 2-pt jump shot from 12 ft,78,71
310,3,4:43.0,Defensive rebound by K. Irving,,78,71
311,3,4:40.0,K. Irving makes 3-pt jump shot from 24 ft,,81,71
312,3,4:14.0,,M. Beasley makes 2-pt jump shot from 8 ft (assist by E. Mudiay),81,73
313,3,3:51.0,K. Irving misses 2-pt jump shot from 18 ft,,81,73
314,3,3:48.0,,Defensive rebound by M. Beasley,81,73
315,3,3:32.0,,Turnover by E. Mudiay (bad pass; steal by K. Irving),81,73
316,3,3:27.0,J. Tatum makes 2-pt layup from 1 ft (assist by K. Irving),,83,73
317,3,3:00.0,,E. Mudiay misses 3-pt jump shot from 26 ft,83,73
318,3,2:57.0,Defensive rebound by K. Irving,,83,73
319,3,2:52.0,A. Horford misses 3-pt jump shot from 25 ft,,83,73
320,3,2:50.0,,Defensive rebound by M. Beasley,83,73
321,3,2:34.0,,F. Ntilikina misses 2-pt jump shot from 22 ft,83,73
322,3,2:29.0,,Offensive rebound by K. O'Quinn,83,73
323,3,2:29.0,,K. O'Quinn makes 2-pt layup at rim,83,75
324,3,2:15.0,M. Morris misses 3-pt jump shot from 25 ft,,83,75
325,3,2:11.0,,Defensive rebound by K. O'Quinn,83,75
326,3,1:59.0,,Turnover by T. Hardaway (bad pass; steal by J. Tatum),83,75
327,3,1:45.0,Turnover by A. Horford (bad pass; steal by E. Mudiay),,83,75
328,3,1:41.0,,T. Hardaway misses 2-pt layup at rim (block by A. Horford),83,75
329,3,1:36.0,,Offensive rebound by F. Ntilikina,83,75
330,3,1:31.0,,Loose ball foul by K. O'Quinn (drawn by M. Smart),83,75
331,3,1:31.0,,T. Burke enters the game for E. Mudiay,83,75
332,3,1:31.0,,L. Thomas enters the game for M. Beasley,83,75
333,3,1:31.0,S. Larkin enters the game for J. Tatum,,83,75
334,3,1:31.0,,E. Mudiay makes 2-pt jump shot from 15 ft,83,77
335,3,1:31.0,T. Rozier enters the game for K. Irving,,83,77
336,3,1:18.0,Personal foul by T. Burke (drawn by T. Rozier),,83,77
337,3,1:18.0,T. Rozier makes free throw 1 of 2,,85,77
338,3,1:18.0,T. Rozier makes free throw 2 of 2,,85,77
339,3,1:04.0,,Personal foul by M. Morris (drawn by T. Burke),85,77
340,3,1:04.0,,T. Burke makes free throw 1 of 2,85,78
341,3,1:04.0,,T. Burke makes free throw 2 of 2,85,79
342,3,1:04.0,G. Monroe enters the game for A. Horford,,85,79
343,3,0:47.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by M. Smart),,88,79
344,3,0:30.0,,T. Burke misses 2-pt layup from 1 ft,88,79
345,3,0:28.0,Defensive rebound by G. Monroe,,88,79
346,3,0:21.0,G. Monroe misses 2-pt hook shot from 7 ft,,88,79
347,3,0:19.0,,Defensive rebound by K. O'Quinn,88,79
348,3,0:01.0,,T. Hardaway misses 2-pt jump shot from 15 ft,88,79
349,3,0:01.0,,Offensive rebound by F. Ntilikina,88,79
350,3,0:00.0,,F. Ntilikina makes 2-pt layup at rim,88,81
351,4,11:45.0,Shooting foul by F. Ntilikina (drawn by T. Rozier),,88,81
352,4,11:45.0,T. Rozier makes free throw 1 of 2,,89,81
353,4,11:45.0,T. Rozier makes free throw 2 of 2,,90,81
354,4,11:29.0,,T. Williams misses 3-pt jump shot from 25 ft,90,81
355,4,11:29.0,Defensive rebound by Team,,90,81
356,4,11:11.0,G. Monroe misses 2-pt hook shot from 1 ft,,90,81
357,4,11:08.0,Offensive rebound by T. Rozier,,90,81
358,4,11:06.0,S. Larkin misses 3-pt jump shot from 25 ft,,90,81
359,4,11:06.0,,Defensive rebound by T. Williams,90,81
360,4,10:56.0,,L. Thomas makes 2-pt jump shot from 18 ft,90,83
361,4,10:38.0,Shooting foul by K. O'Quinn (drawn by G. Monroe),,90,83
362,4,10:38.0,G. Monroe makes free throw 1 of 2,,91,83
363,4,10:38.0,G. Monroe makes free throw 2 of 2,,92,83
364,4,10:24.0,,F. Ntilikina misses 2-pt jump shot from 16 ft,92,83
365,4,10:24.0,,Offensive rebound by Team,92,83
366,4,10:24.0,Loose ball foul by G. Monroe (drawn by K. O'Quinn),,92,83
367,4,10:17.0,,T. Burke makes 3-pt jump shot from 26 ft,92,86
368,4,10:04.0,Turnover by S. Larkin (bad pass; steal by T. Williams),,92,86
369,4,10:01.0,,Shooting foul by M. Smart (drawn by T. Williams),92,86
370,4,10:01.0,,T. Williams makes free throw 1 of 2,92,87
371,4,10:01.0,,T. Williams makes free throw 2 of 2,92,88
372,4,9:43.0,M. Morris misses 2-pt dunk from 2 ft (block by K. O'Quinn),,92,88
373,4,9:40.0,,Defensive rebound by F. Ntilikina,92,88
374,4,9:39.0,,Turnover by F. Ntilikina (bad pass; steal by S. Larkin),92,88
375,4,9:26.0,G. Monroe makes 2-pt layup from 1 ft,,94,88
376,4,9:07.0,,T. Williams makes 2-pt layup from 1 ft (assist by T. Burke),94,90
377,4,8:52.0,Personal foul by F. Ntilikina (drawn by M. Smart),,94,90
378,4,8:44.0,Turnover by M. Smart (bad pass; steal by F. Ntilikina),,94,90
379,4,8:38.0,,T. Burke makes 2-pt layup from 1 ft,94,92
380,4,8:38.0,Boston full timeout,,94,92
381,4,8:38.0,J. Brown enters the game for M. Smart,,94,92
382,4,8:34.0,Turnover by G. Monroe (bad pass; steal by T. Burke),,94,92
383,4,8:19.0,,Turnover by K. O'Quinn (bad pass; steal by M. Morris),94,92
384,4,8:14.0,T. Rozier misses 3-pt jump shot from 26 ft,,94,92
385,4,8:14.0,Offensive rebound by G. Monroe,,94,92
386,4,8:14.0,K. Irving enters the game for S. Larkin,,94,92
