,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,UTAH_ACTION,LA LAKERS_SCORE,UTAH_SCORE
107,2,11:04.0,,R. Hood misses 3-pt jump shot from 25 ft,16,31
108,2,11:01.0,Defensive rebound by J. Hart,,16,31
109,2,10:54.0,J. Randle misses 2-pt jump shot from 20 ft,,16,31
110,2,10:52.0,Offensive rebound by J. Randle,,16,31
111,2,10:51.0,J. Randle makes 2-pt layup from 1 ft,,18,31
112,2,10:23.0,,R. Rubio misses 3-pt jump shot from 24 ft,18,31
113,2,10:23.0,,Offensive rebound by Team,18,31
114,2,10:23.0,,Turnover by Team (shot clock),18,31
115,2,10:10.0,J. Randle makes 2-pt layup from 1 ft (assist by J. Clarkson),,20,31
116,2,9:56.0,,T. Sefolosha makes 2-pt layup from 3 ft,20,33
117,2,9:45.0,J. Randle misses 2-pt jump shot from 20 ft,,20,33
118,2,9:45.0,,Defensive rebound by J. Johnson,20,33
119,2,9:35.0,,Utah full timeout,20,33
120,2,9:35.0,,D. Favors enters the game for J. Johnson,20,33
121,2,9:35.0,,A. Burks enters the game for T. Sefolosha,20,33
122,2,9:31.0,,A. Burks misses 2-pt layup from 1 ft,20,33
123,2,9:28.0,,Offensive rebound by E. Udoh,20,33
124,2,9:28.0,,E. Udoh misses 2-pt layup at rim,20,33
125,2,9:27.0,Defensive rebound by K. Kuzma,,20,33
126,2,9:25.0,J. Clarkson makes 2-pt dunk from 2 ft (assist by K. Kuzma),,22,33
127,2,9:08.0,,R. Hood makes 2-pt jump shot from 20 ft (assist by D. Favors),22,35
128,2,8:47.0,K. Kuzma misses 2-pt layup from 1 ft,,22,35
129,2,8:45.0,,Defensive rebound by R. Rubio,22,35
130,2,8:40.0,,Turnover by R. Hood (lost ball; steal by J. Hart),22,35
131,2,8:35.0,K. Kuzma makes 2-pt layup from 1 ft (assist by T. Ennis),,24,35
132,2,8:32.0,Technical foul by Team,,24,35
133,2,8:32.0,J. Clarkson makes technical free throw,,25,35
134,2,8:32.0,,D. Mitchell enters the game for R. Rubio,25,35
135,2,8:12.0,,R. Hood misses 2-pt jump shot from 9 ft,25,35
136,2,8:09.0,Defensive rebound by J. Randle,,25,35
137,2,8:04.0,J. Hart makes 2-pt layup from 3 ft (assist by J. Randle),,27,35
138,2,7:45.0,,D. Mitchell misses 2-pt jump shot from 16 ft,27,35
139,2,7:42.0,Defensive rebound by K. Kuzma,,27,35
140,2,7:37.0,Personal foul by E. Udoh (drawn by T. Ennis),,27,35
141,2,7:37.0,,R. Gobert enters the game for A. Burks,27,35
142,2,7:37.0,,J. Ingles enters the game for E. Udoh,27,35
143,2,7:37.0,K. Caldwell-Pope enters the game for T. Ennis,,27,35
144,2,7:26.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,27,35
145,2,7:22.0,,Defensive rebound by R. Hood,27,35
146,2,7:16.0,,Personal foul by J. Clarkson (drawn by R. Gobert),27,35
147,2,7:16.0,,R. Rubio enters the game for R. Hood,27,35
148,2,7:16.0,B. Ingram enters the game for J. Hart,,27,35
149,2,7:04.0,,Shooting foul by J. Randle (drawn by R. Rubio),27,35
150,2,7:04.0,,R. Rubio makes free throw 1 of 2,27,36
151,2,7:04.0,,R. Rubio misses free throw 2 of 2,27,36
152,2,7:04.0,,Offensive rebound by D. Favors,27,36
153,2,6:54.0,,D. Favors makes 2-pt layup at rim,27,38
154,2,6:52.0,L. Nance enters the game for J. Randle,,27,38
155,2,6:45.0,J. Clarkson makes 2-pt jump shot from 8 ft (assist by K. Kuzma),,29,38
156,2,6:30.0,,D. Mitchell misses 3-pt jump shot from 23 ft,29,38
157,2,6:28.0,Defensive rebound by L. Nance,,29,38
158,2,6:20.0,K. Caldwell-Pope misses 2-pt jump shot from 11 ft,,29,38
159,2,6:18.0,,Defensive rebound by R. Rubio,29,38
160,2,6:08.0,,Shooting foul by L. Nance (drawn by R. Rubio),29,38
161,2,6:08.0,,R. Rubio makes free throw 1 of 2,29,39
162,2,6:08.0,B. Lopez enters the game for K. Kuzma,,29,39
163,2,6:08.0,,R. Rubio makes free throw 2 of 2,29,40
164,2,6:08.0,L. Ball enters the game for J. Clarkson,,29,40
165,2,5:58.0,Turnover by L. Nance (bad pass; steal by D. Mitchell),,29,40
166,2,5:55.0,,D. Mitchell makes 2-pt dunk from 2 ft,29,42
167,2,5:37.0,K. Caldwell-Pope misses 2-pt jump shot from 12 ft,,29,42
168,2,5:35.0,Offensive rebound by L. Nance,,29,42
169,2,5:31.0,Shooting foul by D. Mitchell (drawn by K. Caldwell-Pope),,29,42
170,2,5:31.0,K. Caldwell-Pope makes free throw 1 of 2,,30,42
171,2,5:31.0,K. Caldwell-Pope makes free throw 2 of 2,,31,42
172,2,5:18.0,,R. Rubio misses 3-pt jump shot from 24 ft,31,42
173,2,5:16.0,Defensive rebound by K. Caldwell-Pope,,31,42
174,2,5:12.0,Personal foul by D. Favors (drawn by B. Lopez),,31,42
175,2,5:00.0,B. Ingram misses 2-pt jump shot from 14 ft,,31,42
176,2,4:57.0,,Defensive rebound by D. Favors,31,42
177,2,4:38.0,,R. Rubio makes 3-pt jump shot from 27 ft (assist by D. Mitchell),31,45
178,2,4:25.0,L. Ball makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),,34,45
179,2,4:08.0,,Turnover by R. Rubio (bad pass; steal by B. Ingram),34,45
180,2,4:06.0,Personal foul by D. Mitchell (drawn by K. Caldwell-Pope),,34,45
181,2,4:06.0,,R. Hood enters the game for D. Mitchell,34,45
182,2,4:06.0,,J. Johnson enters the game for D. Favors,34,45
183,2,4:01.0,B. Lopez makes 2-pt jump shot from 17 ft (assist by L. Ball),,36,45
184,2,3:45.0,,Personal foul by B. Lopez (drawn by R. Rubio),36,45
185,2,3:45.0,,R. Rubio makes free throw 1 of 2,36,46
186,2,3:45.0,,R. Rubio makes free throw 2 of 2,36,47
187,2,3:32.0,B. Ingram makes 2-pt hook shot from 2 ft,,38,47
188,2,3:22.0,,R. Hood makes 3-pt jump shot from 23 ft (assist by J. Ingles),38,50
189,2,3:09.0,L. Ball misses 2-pt jump shot from 22 ft,,38,50
190,2,3:06.0,,Defensive rebound by J. Johnson,38,50
191,2,2:50.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Ingles),38,52
192,2,2:38.0,Personal foul by R. Gobert (drawn by B. Lopez),,38,52
193,2,2:38.0,LA Lakers full timeout,,38,52
194,2,2:38.0,B. Lopez makes free throw 1 of 2,,39,52
195,2,2:38.0,B. Lopez makes free throw 2 of 2,,40,52
196,2,2:19.0,,Turnover by R. Rubio (bad pass; steal by B. Ingram),40,52
197,2,2:15.0,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by B. Ingram),,42,52
198,2,2:01.0,,Shooting foul by L. Nance (drawn by R. Gobert),42,52
199,2,2:01.0,,R. Gobert misses free throw 1 of 2,42,52
200,2,2:01.0,,Offensive rebound by Team,42,52
201,2,2:01.0,,R. Gobert misses free throw 2 of 2,42,52
202,2,1:59.0,Defensive rebound by L. Nance,,42,52
203,2,1:50.0,Personal foul by J. Ingles (drawn by B. Ingram),,42,52
204,2,1:50.0,B. Ingram misses free throw 1 of 2,,42,52
205,2,1:50.0,Offensive rebound by Team,,42,52
206,2,1:50.0,B. Ingram makes free throw 2 of 2,,43,52
207,2,1:39.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Rubio),43,55
208,2,1:18.0,B. Ingram makes 2-pt jump shot from 17 ft,,45,55
209,2,1:14.0,,Turnover by R. Rubio (bad pass),45,55
210,2,1:01.0,B. Lopez misses 3-pt jump shot from 24 ft,,45,55
211,2,0:57.0,,Defensive rebound by J. Johnson,45,55
212,2,0:43.0,,Shooting foul by L. Ball (drawn by J. Johnson),45,55
213,2,0:43.0,,J. Johnson misses free throw 1 of 2,45,55
214,2,0:43.0,,Offensive rebound by Team,45,55
215,2,0:43.0,,J. Johnson makes free throw 2 of 2,45,56
216,2,0:21.0,B. Lopez misses 2-pt jump shot from 10 ft,,45,56
217,2,0:19.0,Offensive rebound by L. Ball,,45,56
218,2,0:01.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,45,56
219,2,0:01.0,Offensive rebound by Team,,45,56
220,3,11:39.0,,R. Gobert misses 2-pt layup from 1 ft,45,56
221,3,11:37.0,,Offensive rebound by R. Rubio,45,56
222,3,11:37.0,,R. Rubio misses 2-pt jump shot from 3 ft,45,56
223,3,11:37.0,,Offensive rebound by Team,45,56
224,3,11:37.0,Loose ball foul by B. Lopez (drawn by R. Gobert),,45,56
225,3,11:29.0,,D. Favors misses 3-pt jump shot from 23 ft,45,56
226,3,11:26.0,,Offensive rebound by R. Rubio,45,56
227,3,11:17.0,,J. Ingles misses 2-pt jump shot from 6 ft (block by B. Lopez),45,56
228,3,11:13.0,Defensive rebound by K. Caldwell-Pope,,45,56
229,3,11:10.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,45,56
230,3,11:07.0,,Defensive rebound by J. Ingles,45,56
231,3,10:58.0,,R. Hood misses 2-pt jump shot from 19 ft,45,56
232,3,10:55.0,Defensive rebound by L. Nance,,45,56
233,3,10:46.0,Shooting foul by R. Gobert (drawn by B. Ingram),,45,56
234,3,10:46.0,B. Ingram misses free throw 1 of 2,,45,56
235,3,10:46.0,Offensive rebound by Team,,45,56
236,3,10:46.0,B. Ingram misses free throw 2 of 2,,45,56
237,3,10:44.0,,Defensive rebound by D. Favors,45,56
238,3,10:26.0,,J. Ingles misses 3-pt jump shot from 22 ft,45,56
239,3,10:19.0,,Offensive rebound by R. Gobert,45,56
240,3,10:19.0,,R. Gobert makes 2-pt layup at rim,45,58
241,3,10:09.0,B. Lopez misses 2-pt jump shot from 10 ft (block by R. Gobert),,45,58
242,3,10:09.0,,Defensive rebound by D. Favors,45,58
243,3,10:09.0,,Personal foul by B. Lopez (drawn by D. Favors),45,58
244,3,9:50.0,,J. Ingles makes 2-pt layup from 2 ft,45,60
245,3,9:29.0,L. Ball makes 3-pt jump shot from 25 ft,,48,60
246,3,9:14.0,,D. Favors misses 2-pt jump shot from 17 ft,48,60
247,3,9:11.0,Defensive rebound by K. Caldwell-Pope,,48,60
248,3,8:59.0,B. Ingram makes 2-pt dunk from 2 ft,,50,60
249,3,8:34.0,,R. Rubio misses 2-pt layup from 2 ft (block by L. Nance),50,60
250,3,8:29.0,Defensive rebound by B. Lopez,,50,60
251,3,8:29.0,B. Ingram makes 2-pt layup from 1 ft (assist by L. Ball),,52,60
252,3,8:29.0,,Utah full timeout,52,60
253,3,8:29.0,A. Bogut enters the game for B. Lopez,,52,60
254,3,8:09.0,,D. Favors makes 2-pt jump shot from 16 ft (assist by J. Ingles),52,62
255,3,7:51.0,L. Nance makes 2-pt jump shot from 16 ft (assist by L. Ball),,54,62
256,3,7:34.0,,R. Rubio misses 3-pt jump shot from 25 ft,54,62
257,3,7:30.0,Defensive rebound by A. Bogut,,54,62
258,3,7:14.0,B. Ingram misses 2-pt jump shot from 15 ft,,54,62
259,3,7:13.0,,Defensive rebound by D. Favors,54,62
260,3,7:04.0,,Turnover by D. Favors (out of bounds lost ball),54,62
261,3,7:00.0,,Violation by J. Ingles (kicked ball),54,62
262,3,7:00.0,,D. Mitchell enters the game for R. Rubio,54,62
263,3,6:57.0,Offensive foul by A. Bogut (drawn by J. Ingles),,54,62
264,3,6:57.0,Turnover by A. Bogut (offensive foul),,54,62
265,3,6:41.0,,R. Hood makes 2-pt jump shot from 16 ft,54,64
266,3,6:18.0,Turnover by K. Caldwell-Pope (bad pass; steal by J. Ingles),,54,64
267,3,6:16.0,,Personal foul by K. Caldwell-Pope (drawn by D. Mitchell),54,64
268,3,6:05.0,,Turnover by D. Favors (lost ball; steal by L. Nance),54,64
269,3,6:04.0,Personal foul by J. Ingles (drawn by L. Nance),,54,64
270,3,6:04.0,,J. Johnson enters the game for D. Favors,54,64
271,3,5:52.0,B. Ingram misses 2-pt jump shot from 13 ft,,54,64
272,3,5:47.0,Offensive rebound by A. Bogut,,54,64
273,3,5:31.0,L. Ball misses 2-pt jump shot from 18 ft,,54,64
274,3,5:30.0,Offensive rebound by A. Bogut,,54,64
275,3,5:22.0,B. Ingram makes 2-pt layup from 2 ft,,56,64
276,3,4:53.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by J. Johnson),56,67
277,3,4:38.0,B. Ingram misses 3-pt jump shot from 22 ft,,56,67
278,3,4:33.0,Offensive rebound by L. Nance,,56,67
279,3,4:33.0,L. Nance misses 2-pt layup at rim,,56,67
280,3,4:32.0,,Defensive rebound by J. Ingles,56,67
281,3,4:22.0,,J. Ingles misses 3-pt jump shot from 24 ft,56,67
282,3,4:19.0,Defensive rebound by A. Bogut,,56,67
283,3,4:18.0,LA Lakers full timeout,,56,67
284,3,4:18.0,,A. Burks enters the game for R. Hood,56,67
285,3,4:11.0,Personal foul by A. Burks (drawn by K. Caldwell-Pope),,56,67
286,3,4:04.0,Turnover by L. Ball (bad pass; steal by J. Ingles),,56,67
287,3,4:00.0,,Turnover by D. Mitchell (lost ball; steal by B. Ingram),56,67
288,3,3:57.0,Turnover by B. Ingram (bad pass; steal by D. Mitchell),,56,67
289,3,3:45.0,,Turnover by D. Mitchell (bad pass; steal by L. Nance),56,67
290,3,3:36.0,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,,56,67
291,3,3:34.0,Offensive rebound by L. Nance,,56,67
292,3,3:23.0,L. Ball misses 3-pt jump shot from 26 ft,,56,67
293,3,3:22.0,Offensive rebound by L. Nance,,56,67
294,3,3:22.0,Personal foul by D. Mitchell (drawn by L. Nance),,56,67
295,3,3:22.0,,T. Sefolosha enters the game for J. Ingles,56,67
296,3,3:05.0,J. Clarkson enters the game for K. Caldwell-Pope,,56,67
297,3,3:01.0,B. Ingram makes 3-pt jump shot from 23 ft (assist by L. Nance),,59,67
298,3,2:45.0,,D. Mitchell makes 2-pt jump shot from 10 ft,59,69
299,3,2:45.0,,Shooting foul by L. Ball (drawn by D. Mitchell),59,69
300,3,2:45.0,K. Kuzma enters the game for A. Bogut,,59,69
301,3,2:45.0,,D. Mitchell makes free throw 1 of 1,59,70
302,3,2:22.0,J. Clarkson makes 2-pt layup from 2 ft,,61,70
303,3,2:01.0,,Turnover by J. Johnson (palming),61,70
304,3,2:01.0,,E. Udoh enters the game for R. Gobert,61,70
305,3,1:50.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,64,70
306,3,1:23.0,,Turnover by J. Johnson (lost ball; steal by K. Kuzma),64,70
307,3,1:04.0,J. Clarkson misses 2-pt layup from 4 ft (block by T. Sefolosha),,64,70
308,3,1:01.0,,Defensive rebound by T. Sefolosha,64,70
309,3,0:58.0,,A. Burks misses 3-pt jump shot from 24 ft,64,70
310,3,0:55.0,,Offensive rebound by D. Mitchell,64,70
311,3,0:55.0,,D. Mitchell makes 2-pt dunk at rim,64,72
312,3,0:52.0,Turnover by L. Ball (bad pass; steal by J. Johnson),,64,72
313,3,0:43.0,,D. Mitchell makes 3-pt jump shot from 25 ft,64,75
314,3,0:35.0,Offensive foul by L. Nance (drawn by D. Mitchell),,64,75
315,3,0:35.0,Turnover by L. Nance (offensive foul),,64,75
316,3,0:30.0,,Turnover by D. Mitchell (lost ball; steal by L. Ball),64,75
317,3,0:10.0,K. Kuzma misses 3-pt jump shot from 25 ft,,64,75
318,3,0:07.0,,Defensive rebound by A. Burks,64,75
319,3,0:02.0,,A. Burks misses 2-pt layup from 3 ft,64,75
320,3,0:00.0,Defensive rebound by L. Nance,,64,75
321,3,0:00.0,L. Nance misses 3-pt jump shot from 68 ft,,64,75
322,3,0:00.0,Offensive rebound by Team,,64,75
323,4,11:42.0,C. Brewer misses 3-pt jump shot from 23 ft,,64,75
324,4,11:40.0,Offensive rebound by Team,,64,75
325,4,11:40.0,,Loose ball foul by R. Rubio (drawn by K. Kuzma),64,75
326,4,11:20.0,J. Clarkson makes 2-pt jump shot from 12 ft,,66,75
327,4,11:00.0,,D. Favors misses 2-pt jump shot from 17 ft,66,75
328,4,10:57.0,Defensive rebound by J. Randle,,66,75
329,4,10:51.0,J. Hart misses 3-pt jump shot from 25 ft,,66,75
330,4,10:47.0,,Defensive rebound by E. Udoh,66,75
331,4,10:40.0,,Turnover by R. Rubio (out of bounds lost ball),66,75
332,4,10:28.0,J. Clarkson makes 2-pt layup from 2 ft (assist by J. Randle),,68,75
333,4,10:04.0,,D. Mitchell misses 2-pt jump shot from 12 ft,68,75
334,4,10:00.0,,Offensive rebound by D. Mitchell,68,75
335,4,9:56.0,,D. Mitchell misses 3-pt jump shot from 23 ft,68,75
336,4,9:53.0,,Offensive rebound by E. Udoh,68,75
337,4,9:52.0,,D. Favors makes 2-pt dunk at rim (assist by E. Udoh),68,77
338,4,9:33.0,J. Randle misses 2-pt layup from 3 ft,,68,77
339,4,9:31.0,Offensive rebound by J. Randle,,68,77
340,4,9:30.0,Shooting foul by R. Rubio (drawn by J. Randle),,68,77
341,4,9:30.0,J. Randle makes free throw 1 of 2,,69,77
342,4,9:30.0,,R. Hood enters the game for D. Mitchell,69,77
343,4,9:30.0,J. Randle makes free throw 2 of 2,,70,77
344,4,9:09.0,,R. Hood misses 2-pt jump shot from 10 ft,70,77
345,4,9:05.0,,Offensive rebound by D. Favors,70,77
346,4,8:54.0,,Utah full timeout,70,77
347,4,8:46.0,,Turnover by R. Hood (traveling),70,77
348,4,8:31.0,C. Brewer makes 2-pt layup from 3 ft,,72,77
349,4,8:31.0,,Violation by D. Favors (def goaltending),72,77
350,4,8:07.0,,R. Rubio misses 2-pt jump shot from 8 ft,72,77
351,4,8:03.0,Defensive rebound by J. Hart,,72,77
352,4,7:59.0,J. Hart misses 2-pt layup from 3 ft,,72,77
353,4,7:57.0,Offensive rebound by J. Randle,,72,77
354,4,7:55.0,J. Randle misses 2-pt layup from 2 ft (block by D. Favors),,72,77
355,4,7:55.0,,Defensive rebound by T. Sefolosha,72,77
356,4,7:46.0,,Personal foul by K. Kuzma (drawn by E. Udoh),72,77
357,4,7:46.0,,R. Gobert enters the game for T. Sefolosha,72,77
358,4,7:46.0,,J. Ingles enters the game for E. Udoh,72,77
359,4,7:37.0,,Turnover by D. Favors (traveling),72,77
360,4,7:26.0,J. Clarkson misses 2-pt jump shot from 17 ft,,72,77
361,4,7:24.0,,Defensive rebound by R. Gobert,72,77
362,4,7:13.0,,R. Rubio makes 3-pt jump shot from 23 ft (assist by J. Ingles),72,80
363,4,6:52.0,C. Brewer misses 2-pt jump shot from 9 ft,,72,80
364,4,6:50.0,,Defensive rebound by J. Ingles,72,80
365,4,6:46.0,,R. Hood misses 2-pt jump shot from 19 ft,72,80
366,4,6:42.0,Defensive rebound by J. Clarkson,,72,80
367,4,6:38.0,Shooting foul by R. Hood (drawn by J. Hart),,72,80
368,4,6:38.0,J. Hart makes free throw 1 of 2,,73,80
369,4,6:38.0,,D. Mitchell enters the game for R. Rubio,73,80
370,4,6:38.0,B. Ingram enters the game for C. Brewer,,73,80
371,4,6:38.0,J. Hart makes free throw 2 of 2,,74,80
372,4,6:25.0,,Offensive foul by R. Hood (drawn by B. Ingram),74,80
373,4,6:25.0,,Turnover by R. Hood (offensive foul),74,80
374,4,6:12.0,K. Kuzma misses 2-pt jump shot from 21 ft,,74,80
375,4,6:09.0,,Defensive rebound by D. Mitchell,74,80
376,4,5:55.0,,D. Favors misses 2-pt jump shot from 3 ft,74,80
377,4,5:55.0,,Offensive rebound by Team,74,80
378,4,5:46.0,,J. Ingles misses 2-pt jump shot from 22 ft,74,80
379,4,5:43.0,,Offensive rebound by R. Gobert,74,80
380,4,5:43.0,,R. Gobert makes 2-pt dunk at rim,74,82
381,4,5:43.0,LA Lakers full timeout,,74,82
382,4,5:43.0,L. Ball enters the game for K. Kuzma,,74,82
383,4,5:43.0,L. Nance enters the game for J. Clarkson,,74,82
