,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CHICAGO_ACTION,OKLAHOMA CITY_SCORE,CHICAGO_SCORE
31,1,7:19.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by R. Lopez),15,9
32,1,6:55.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,18,9
33,1,6:28.0,,R. Lopez makes 2-pt hook shot from 8 ft (assist by J. Holiday),18,11
34,1,6:15.0,Personal foul by L. Markkanen (drawn by C. Anthony),,18,11
35,1,6:02.0,Turnover by P. George (bad pass; steal by J. Grant),,18,11
36,1,5:51.0,,R. Lopez makes 2-pt layup from 1 ft (assist by J. Grant),18,13
37,1,5:33.0,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),,20,13
38,1,5:12.0,,R. Lopez misses 2-pt layup from 2 ft,20,13
39,1,5:09.0,Defensive rebound by R. Westbrook,,20,13
40,1,5:09.0,Personal foul by J. Holiday (drawn by R. Westbrook),,20,13
41,1,5:09.0,J. Grant enters the game for C. Anthony,,20,13
42,1,5:09.0,Á. Abrines enters the game for A. Roberson,,20,13
43,1,5:03.0,R. Westbrook misses 2-pt layup from 3 ft,,20,13
44,1,5:00.0,,Defensive rebound by R. Lopez,20,13
45,1,4:48.0,,J. Grant misses 3-pt jump shot from 24 ft,20,13
46,1,4:43.0,Defensive rebound by S. Adams,,20,13
47,1,4:39.0,R. Westbrook misses 2-pt jump shot from 13 ft,,20,13
48,1,4:33.0,,Defensive rebound by L. Markkanen,20,13
49,1,4:27.0,Oklahoma City full timeout,,20,13
50,1,4:27.0,,D. Valentine enters the game for P. Zipser,20,13
51,1,4:26.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by L. Markkanen),20,16
52,1,4:15.0,R. Westbrook misses 2-pt layup from 3 ft (block by R. Lopez),,20,16
53,1,4:15.0,Offensive rebound by Team,,20,16
54,1,4:06.0,S. Adams misses 2-pt layup from 2 ft (block by L. Markkanen),,20,16
55,1,3:59.0,,Defensive rebound by R. Lopez,20,16
56,1,3:58.0,,J. Grant misses 2-pt layup from 4 ft (block by J. Grant),20,16
57,1,3:55.0,R. Westbrook makes 2-pt jump shot from 17 ft (assist by Á. Abrines),,22,16
58,1,3:49.0,Defensive rebound by Á. Abrines,,22,16
59,1,3:33.0,,R. Lopez misses 2-pt jump shot from 19 ft,22,16
60,1,3:30.0,Defensive rebound by Team,,22,16
61,1,3:30.0,Personal foul by D. Valentine (drawn by Á. Abrines),,22,16
62,1,3:30.0,,Q. Pondexter enters the game for J. Grant,22,16
63,1,3:30.0,,K. Dunn enters the game for L. Markkanen,22,16
64,1,3:15.0,Turnover by R. Westbrook (bad pass; steal by J. Holiday),,22,16
65,1,2:58.0,,Q. Pondexter misses 3-pt jump shot from 24 ft,22,16
66,1,2:53.0,Defensive rebound by P. George,,22,16
67,1,2:49.0,Á. Abrines misses 3-pt jump shot from 25 ft,,22,16
68,1,2:46.0,S. Adams makes 2-pt dunk at rim,,24,16
69,1,2:36.0,Offensive rebound by S. Adams,,24,16
70,1,2:30.0,,J. Holiday misses 2-pt jump shot from 16 ft,24,16
71,1,2:25.0,,Offensive rebound by J. Holiday,24,16
72,1,2:20.0,R. Felton enters the game for R. Westbrook,,24,16
73,1,2:20.0,P. Patterson enters the game for S. Adams,,24,16
74,1,2:15.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by D. Valentine),24,19
75,1,1:56.0,Á. Abrines misses 3-pt jump shot from 26 ft,,24,19
76,1,1:52.0,,Defensive rebound by Q. Pondexter,24,19
77,1,1:48.0,Violation by R. Felton (kicked ball),,24,19
78,1,1:48.0,C. Anthony enters the game for P. George,,24,19
79,1,1:34.0,,R. Lopez misses 2-pt hook shot from 9 ft,24,19
80,1,1:31.0,Defensive rebound by R. Felton,,24,19
81,1,1:28.0,Personal foul by K. Dunn (drawn by R. Felton),,24,19
82,1,1:28.0,,C. Felício enters the game for R. Lopez,24,19
83,1,1:25.0,Personal foul by Q. Pondexter (drawn by C. Anthony),,24,19
84,1,1:25.0,C. Anthony makes free throw 1 of 2,,25,19
85,1,1:25.0,C. Anthony makes free throw 2 of 2,,26,19
86,1,1:04.0,,K. Dunn misses 2-pt jump shot from 13 ft,26,19
87,1,1:00.0,Defensive rebound by P. Patterson,,26,19
88,1,0:51.0,C. Anthony misses 2-pt jump shot from 11 ft,,26,19
89,1,0:46.0,,Defensive rebound by C. Felício,26,19
90,1,0:35.0,,D. Valentine makes 3-pt jump shot from 24 ft (assist by K. Dunn),26,22
91,1,0:29.0,Turnover by R. Felton (lost ball; steal by K. Dunn),,26,22
92,1,0:25.0,,Shooting foul by Á. Abrines (drawn by Q. Pondexter),26,22
93,1,0:25.0,,Q. Pondexter misses free throw 1 of 2,26,22
94,1,0:25.0,,Offensive rebound by Team,26,22
95,1,0:25.0,,Q. Pondexter makes free throw 2 of 2,26,23
96,1,0:03.0,C. Anthony misses 2-pt jump shot from 13 ft,,26,23
97,1,0:00.0,,Defensive rebound by Q. Pondexter,26,23
98,1,0:00.0,,Q. Pondexter misses 3-pt jump shot from 48 ft,26,23
99,1,0:00.0,,Offensive rebound by Team,26,23
100,2,11:44.0,,Turnover by K. Dunn (bad pass; steal by P. Patterson),26,23
101,2,11:28.0,C. Anthony makes 2-pt layup from 1 ft (assist by R. Felton),,28,23
102,2,11:16.0,,D. Valentine misses 2-pt jump shot from 12 ft,28,23
103,2,11:12.0,Defensive rebound by J. Grant,,28,23
104,2,11:05.0,R. Felton makes 3-pt jump shot from 25 ft (assist by C. Anthony),,31,23
105,2,10:45.0,,K. Dunn misses 2-pt layup from 3 ft,31,23
106,2,10:42.0,Defensive rebound by C. Anthony,,31,23
107,2,10:29.0,R. Felton misses 3-pt jump shot from 25 ft,,31,23
108,2,10:24.0,,Defensive rebound by C. Felício,31,23
109,2,10:10.0,,Turnover by C. Felício (bad pass; steal by R. Felton),31,23
110,2,9:56.0,P. Patterson misses 3-pt jump shot from 25 ft,,31,23
111,2,9:52.0,,Defensive rebound by D. Nwaba,31,23
112,2,9:44.0,,D. Nwaba misses 2-pt jump shot from 6 ft,31,23
113,2,9:43.0,Defensive rebound by Team,,31,23
114,2,9:31.0,Shooting foul by K. Dunn (drawn by R. Felton),,31,23
115,2,9:31.0,R. Felton misses free throw 1 of 2,,31,23
116,2,9:31.0,Offensive rebound by Team,,31,23
117,2,9:31.0,R. Felton makes free throw 2 of 2,,32,23
118,2,9:16.0,,D. Valentine misses 2-pt jump shot from 9 ft,32,23
119,2,9:14.0,,Offensive rebound by D. Valentine,32,23
120,2,8:59.0,,K. Dunn misses 2-pt layup from 2 ft,32,23
121,2,8:57.0,Defensive rebound by R. Felton,,32,23
122,2,8:52.0,C. Anthony misses 3-pt jump shot from 25 ft,,32,23
123,2,8:49.0,,Defensive rebound by C. Felício,32,23
124,2,8:37.0,,Turnover by D. Valentine (traveling),32,23
125,2,8:37.0,R. Westbrook enters the game for A. Roberson,,32,23
126,2,8:23.0,J. Grant makes 2-pt layup from 1 ft (assist by C. Anthony),,34,23
127,2,8:23.0,Shooting foul by K. Dunn (drawn by J. Grant),,34,23
128,2,8:23.0,,P. Zipser enters the game for Q. Pondexter,34,23
129,2,8:23.0,,L. Markkanen enters the game for K. Dunn,34,23
130,2,8:23.0,,J. Grant enters the game for D. Valentine,34,23
131,2,8:23.0,P. George enters the game for R. Felton,,34,23
132,2,8:23.0,S. Adams enters the game for P. Patterson,,34,23
133,2,8:23.0,J. Grant makes free throw 1 of 1,,35,23
134,2,7:59.0,,C. Felício makes 2-pt layup from 1 ft,35,25
135,2,7:48.0,Shooting foul by D. Nwaba (drawn by R. Westbrook),,35,25
136,2,7:48.0,R. Westbrook makes free throw 1 of 2,,36,25
137,2,7:48.0,J. Huestis enters the game for J. Grant,,36,25
138,2,7:48.0,R. Westbrook misses free throw 2 of 2,,36,25
139,2,7:43.0,Offensive rebound by R. Westbrook,,36,25
140,2,7:40.0,P. George makes 3-pt jump shot from 26 ft,,39,25
141,2,7:39.0,,Chicago full timeout,39,25
142,2,7:39.0,,J. Holiday enters the game for D. Nwaba,39,25
143,2,7:39.0,R. Felton enters the game for C. Anthony,,39,25
144,2,7:20.0,,P. Zipser misses 3-pt jump shot from 25 ft,39,25
145,2,7:16.0,Defensive rebound by R. Felton,,39,25
146,2,7:07.0,J. Huestis misses 3-pt jump shot from 25 ft,,39,25
147,2,7:05.0,,Defensive rebound by J. Holiday,39,25
148,2,6:50.0,,J. Grant misses 3-pt jump shot from 24 ft,39,25
149,2,6:45.0,Defensive rebound by R. Westbrook,,39,25
150,2,6:26.0,S. Adams misses 2-pt hook shot from 7 ft,,39,25
151,2,6:23.0,,Defensive rebound by P. Zipser,39,25
152,2,6:12.0,,Turnover by J. Holiday (bad pass; steal by R. Felton),39,25
153,2,6:04.0,P. George misses 2-pt jump shot from 20 ft,,39,25
154,2,6:00.0,,Defensive rebound by C. Felício,39,25
155,2,5:43.0,,J. Grant misses 3-pt jump shot from 24 ft,39,25
156,2,5:38.0,Defensive rebound by R. Westbrook,,39,25
157,2,5:33.0,R. Felton makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,42,25
158,2,5:10.0,,Turnover by J. Holiday (lost ball; steal by P. George),42,25
159,2,5:04.0,P. George misses 2-pt jump shot from 12 ft,,42,25
160,2,4:59.0,,Defensive rebound by L. Markkanen,42,25
161,2,4:51.0,,J. Holiday misses 2-pt jump shot from 21 ft,42,25
162,2,4:48.0,,Offensive rebound by L. Markkanen,42,25
163,2,4:46.0,,Turnover by P. Zipser (lost ball; steal by P. George),42,25
164,2,4:42.0,P. George makes 2-pt layup at rim (assist by R. Felton),,44,25
165,2,4:42.0,,Chicago full timeout,44,25
166,2,4:42.0,,R. Lopez enters the game for C. Felício,44,25
167,2,4:20.0,,Shooting foul by P. George (drawn by J. Grant),44,25
168,2,4:20.0,,J. Grant makes free throw 1 of 3,44,26
169,2,4:20.0,,J. Grant makes free throw 2 of 3,44,27
170,2,4:20.0,,D. Valentine enters the game for P. Zipser,44,27
171,2,4:20.0,,J. Grant misses free throw 3 of 3,44,27
172,2,4:20.0,Violation by R. Westbrook (lane),,44,27
173,2,4:15.0,Offensive rebound by R. Felton,,44,27
174,2,4:00.0,R. Westbrook misses 2-pt jump shot from 11 ft,,44,27
175,2,3:56.0,,Defensive rebound by D. Valentine,44,27
176,2,3:49.0,,L. Markkanen misses 3-pt jump shot from 24 ft,44,27
177,2,3:46.0,Defensive rebound by S. Adams,,44,27
178,2,3:30.0,P. George misses 2-pt jump shot from 20 ft,,44,27
179,2,3:27.0,,Defensive rebound by D. Valentine,44,27
180,2,3:20.0,,J. Holiday misses 3-pt jump shot from 23 ft,44,27
181,2,3:14.0,Defensive rebound by R. Westbrook,,44,27
182,2,3:08.0,Oklahoma City full timeout,,44,27
183,2,3:08.0,C. Anthony enters the game for R. Felton,,44,27
184,2,3:00.0,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),,46,27
185,2,2:44.0,,Shooting foul by J. Huestis (drawn by L. Markkanen),46,27
186,2,2:44.0,,L. Markkanen makes free throw 1 of 2,46,28
187,2,2:44.0,,L. Markkanen makes free throw 2 of 2,46,29
188,2,2:32.0,R. Westbrook makes 2-pt layup from 2 ft,,48,29
189,2,2:16.0,,J. Holiday misses 3-pt jump shot from 25 ft,48,29
190,2,2:12.0,Defensive rebound by R. Westbrook,,48,29
191,2,2:01.0,S. Adams misses 2-pt layup from 1 ft (block by R. Lopez),,48,29
192,2,1:53.0,,Defensive rebound by D. Valentine,48,29
193,2,1:50.0,,J. Grant misses 3-pt jump shot from 22 ft,48,29
194,2,1:49.0,,R. Lopez makes 2-pt layup at rim,48,31
195,2,1:40.0,,Offensive rebound by R. Lopez,48,31
196,2,1:35.0,P. George misses 2-pt jump shot from 21 ft,,48,31
197,2,1:35.0,Offensive rebound by S. Adams,,48,31
198,2,1:22.0,,K. Dunn enters the game for J. Grant,48,31
199,2,1:12.0,C. Anthony misses 3-pt jump shot from 25 ft,,48,31
200,2,1:09.0,Offensive rebound by R. Westbrook,,48,31
201,2,1:05.0,J. Huestis misses 3-pt jump shot from 25 ft,,48,31
202,2,1:05.0,Offensive rebound by Team,,48,31
203,2,1:05.0,,Loose ball foul by R. Lopez (drawn by R. Westbrook),48,31
204,2,0:56.0,C. Anthony misses 2-pt jump shot from 20 ft,,48,31
205,2,0:52.0,,Defensive rebound by K. Dunn,48,31
206,2,0:50.0,,Turnover by K. Dunn (bad pass),48,31
207,2,0:34.0,R. Westbrook misses 2-pt jump shot from 20 ft,,48,31
208,2,0:33.0,,Defensive rebound by L. Markkanen,48,31
209,2,0:33.0,,Personal foul by R. Westbrook,48,31
210,2,0:33.0,Technical foul by R. Westbrook,,48,31
211,2,0:33.0,,J. Holiday misses technical free throw,48,31
212,2,0:33.0,,Offensive rebound by Team,48,31
213,2,0:27.0,,Turnover by K. Dunn (lost ball; steal by R. Westbrook),48,31
214,2,0:24.0,R. Westbrook makes 2-pt layup from 2 ft (assist by S. Adams),,50,31
215,2,0:03.0,,D. Valentine misses 3-pt jump shot from 24 ft,50,31
216,2,0:03.0,Defensive rebound by P. George,,50,31
217,3,11:40.0,,R. Lopez makes 2-pt hook shot from 9 ft (assist by J. Holiday),50,33
218,3,11:24.0,Turnover by R. Westbrook (bad pass; steal by P. Zipser),,50,33
219,3,11:22.0,,Personal foul by A. Roberson (drawn by J. Holiday),50,33
220,3,11:02.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by R. Lopez),50,36
221,3,10:44.0,P. George makes 2-pt layup from 2 ft,,52,36
222,3,10:18.0,,P. Zipser misses 3-pt jump shot from 25 ft,52,36
223,3,10:18.0,,Offensive rebound by Team,52,36
224,3,10:18.0,,Turnover by Team (shot clock),52,36
225,3,10:06.0,R. Westbrook misses 3-pt jump shot from 24 ft,,52,36
226,3,10:05.0,,Defensive rebound by J. Holiday,52,36
227,3,10:05.0,,Personal foul by P. George (drawn by J. Holiday),52,36
228,3,9:47.0,,P. Zipser misses 2-pt jump shot from 18 ft,52,36
229,3,9:41.0,Defensive rebound by R. Westbrook,,52,36
230,3,9:36.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,55,36
231,3,9:16.0,,J. Holiday misses 3-pt jump shot from 23 ft,55,36
232,3,9:14.0,Defensive rebound by P. George,,55,36
233,3,9:02.0,C. Anthony misses 2-pt jump shot from 21 ft,,55,36
234,3,8:58.0,Turnover by S. Adams (traveling),,55,36
235,3,8:57.0,Offensive rebound by S. Adams,,55,36
236,3,8:43.0,,J. Grant misses 3-pt jump shot from 25 ft,55,36
237,3,8:38.0,,Offensive rebound by J. Grant,55,36
238,3,8:38.0,,J. Holiday misses 3-pt jump shot from 24 ft,55,36
239,3,8:34.0,Defensive rebound by R. Westbrook,,55,36
240,3,8:29.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,58,36
241,3,8:28.0,,Chicago full timeout,58,36
242,3,8:09.0,,J. Holiday makes 2-pt jump shot from 20 ft (assist by J. Grant),58,38
243,3,7:50.0,R. Westbrook misses 3-pt jump shot from 26 ft,,58,38
244,3,7:47.0,,Defensive rebound by P. Zipser,58,38
245,3,7:44.0,,Personal foul by R. Westbrook (drawn by J. Grant),58,38
246,3,7:37.0,,J. Holiday misses 2-pt jump shot from 20 ft,58,38
247,3,7:33.0,Defensive rebound by C. Anthony,,58,38
248,3,7:28.0,C. Anthony misses 3-pt jump shot from 24 ft,,58,38
249,3,7:24.0,,Defensive rebound by J. Holiday,58,38
250,3,7:11.0,,Offensive foul by P. Zipser (drawn by C. Anthony),58,38
251,3,7:11.0,,Turnover by P. Zipser (offensive foul),58,38
252,3,6:59.0,A. Roberson makes 2-pt dunk from 1 ft (assist by R. Westbrook),,60,38
253,3,6:48.0,,Personal foul by A. Roberson (drawn by L. Markkanen),60,38
254,3,6:36.0,,R. Lopez misses 2-pt jump shot from 9 ft,60,38
255,3,6:33.0,Defensive rebound by R. Westbrook,,60,38
256,3,6:31.0,R. Westbrook makes 2-pt layup from 1 ft,,62,38
257,3,6:31.0,Shooting foul by J. Grant (drawn by R. Westbrook),,62,38
258,3,6:31.0,,K. Dunn enters the game for J. Grant,62,38
259,3,6:31.0,,D. Valentine enters the game for P. Zipser,62,38
260,3,6:31.0,R. Westbrook makes free throw 1 of 1,,63,38
261,3,6:17.0,,L. Markkanen misses 3-pt jump shot from 25 ft,63,38
262,3,6:08.0,Defensive rebound by S. Adams,,63,38
263,3,5:59.0,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),,65,38
264,3,5:32.0,,J. Holiday misses 2-pt layup from 5 ft,65,38
265,3,5:28.0,,Offensive rebound by J. Holiday,65,38
266,3,5:27.0,,Turnover by J. Holiday (bad pass; steal by P. George),65,38
267,3,5:21.0,R. Westbrook misses 2-pt layup at rim,,65,38
268,3,5:16.0,,Defensive rebound by L. Markkanen,65,38
269,3,5:10.0,,K. Dunn misses 2-pt layup from 1 ft,65,38
270,3,5:10.0,,Offensive rebound by K. Dunn,65,38
271,3,5:05.0,Oklahoma City full timeout,,65,38
272,3,5:05.0,J. Grant enters the game for C. Anthony,,65,38
273,3,5:04.0,,K. Dunn makes 2-pt jump shot from 22 ft,65,40
274,3,4:52.0,A. Roberson makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,68,40
275,3,4:38.0,,Personal foul by J. Grant (drawn by R. Lopez),68,40
276,3,4:38.0,,R. Lopez makes free throw 1 of 2,68,41
277,3,4:38.0,,R. Lopez makes free throw 2 of 2,68,42
278,3,4:26.0,P. George makes 2-pt jump shot from 18 ft (assist by R. Westbrook),,70,42
279,3,4:05.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by K. Dunn),70,45
280,3,3:41.0,P. George makes 2-pt jump shot from 18 ft,,72,45
281,3,3:17.0,,J. Holiday misses 3-pt jump shot from 27 ft,72,45
282,3,3:13.0,Defensive rebound by J. Grant,,72,45
283,3,3:06.0,J. Grant misses 2-pt layup from 6 ft (block by K. Dunn),,72,45
284,3,3:01.0,Offensive rebound by S. Adams,,72,45
285,3,2:58.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,74,45
286,3,2:34.0,,D. Valentine misses 3-pt jump shot from 25 ft,74,45
287,3,2:31.0,Defensive rebound by R. Westbrook,,74,45
288,3,2:27.0,P. George misses 3-pt jump shot from 28 ft,,74,45
289,3,2:22.0,,Defensive rebound by D. Valentine,74,45
290,3,2:15.0,,L. Markkanen misses 3-pt jump shot from 26 ft,74,45
291,3,2:12.0,Defensive rebound by P. George,,74,45
292,3,1:59.0,Turnover by P. George (lost ball; steal by K. Dunn),,74,45
293,3,1:54.0,,J. Holiday misses 2-pt layup from 1 ft (block by A. Roberson),74,45
294,3,1:52.0,,Offensive rebound by L. Markkanen,74,45
295,3,1:52.0,,L. Markkanen misses 2-pt layup from 2 ft (block by S. Adams),74,45
296,3,1:52.0,,Offensive rebound by L. Markkanen,74,45
297,3,1:52.0,,Shooting foul by J. Grant (drawn by L. Markkanen),74,45
298,3,1:52.0,,L. Markkanen makes free throw 1 of 2,74,46
299,3,1:52.0,,C. Felício enters the game for R. Lopez,74,46
300,3,1:52.0,Á. Abrines enters the game for R. Westbrook,,74,46
301,3,1:52.0,P. Patterson enters the game for S. Adams,,74,46
302,3,1:52.0,R. Felton enters the game for P. George,,74,46
303,3,1:52.0,C. Anthony enters the game for A. Roberson,,74,46
304,3,1:52.0,,L. Markkanen makes free throw 2 of 2,74,47
305,3,1:38.0,Turnover by P. Patterson (bad pass; steal by K. Dunn),,74,47
306,3,1:33.0,,K. Dunn makes 2-pt layup from 1 ft,74,49
307,3,1:22.0,R. Felton misses 3-pt jump shot from 24 ft,,74,49
308,3,1:20.0,,Defensive rebound by L. Markkanen,74,49
309,3,1:12.0,,Personal block foul by Á. Abrines (drawn by L. Markkanen),74,49
310,3,1:12.0,,L. Markkanen makes free throw 1 of 2,74,50
311,3,1:12.0,,L. Markkanen makes free throw 2 of 2,74,51
312,3,0:59.0,Personal foul by D. Valentine (drawn by C. Anthony),,74,51
313,3,0:59.0,,Q. Pondexter enters the game for L. Markkanen,74,51
314,3,0:57.0,Personal foul by K. Dunn (drawn by R. Felton),,74,51
315,3,0:57.0,R. Felton makes free throw 2 of 2,,75,51
316,3,0:57.0,R. Felton makes free throw 1 of 2,,76,51
317,3,0:45.0,,K. Dunn makes 2-pt layup from 1 ft,76,53
318,3,0:36.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by J. Grant),,79,53
319,3,0:27.0,,J. Holiday misses 3-pt jump shot from 25 ft,79,53
320,3,0:23.0,Defensive rebound by C. Anthony,,79,53
321,3,0:03.0,C. Anthony makes 3-pt jump shot from 24 ft,,82,53
322,3,0:01.0,,Turnover by Q. Pondexter (bad pass; steal by J. Grant),82,53
323,3,0:00.0,P. Patterson misses 3-pt jump shot from 34 ft,,82,53
324,3,0:00.0,Offensive rebound by Team,,82,53
325,4,11:46.0,Shooting foul by Q. Pondexter (drawn by J. Grant),,82,53
326,4,11:46.0,J. Grant makes free throw 1 of 2,,83,53
327,4,11:46.0,J. Grant misses free throw 2 of 2,,83,53
328,4,11:43.0,,Defensive rebound by D. Valentine,83,53
329,4,11:25.0,,D. Valentine misses 2-pt jump shot from 16 ft,83,53
330,4,11:20.0,Defensive rebound by C. Anthony,,83,53
331,4,11:10.0,J. Grant misses 3-pt jump shot from 26 ft,,83,53
332,4,11:07.0,,Defensive rebound by D. Valentine,83,53
333,4,11:02.0,,D. Nwaba makes 2-pt layup from 1 ft (assist by D. Valentine),83,55
334,4,10:39.0,P. Patterson makes 2-pt jump shot from 22 ft (assist by R. Felton),,85,55
335,4,10:16.0,,Shooting foul by C. Anthony (drawn by D. Nwaba),85,55
336,4,10:16.0,,D. Nwaba makes free throw 1 of 2,85,56
337,4,10:16.0,,D. Nwaba misses free throw 2 of 2,85,56
338,4,10:13.0,Defensive rebound by J. Grant,,85,56
339,4,9:54.0,P. Patterson misses 3-pt jump shot from 22 ft,,85,56
340,4,9:51.0,,Defensive rebound by K. Dunn,85,56
341,4,9:32.0,,Turnover by Q. Pondexter (bad pass; steal by Á. Abrines),85,56
342,4,9:26.0,C. Anthony misses 3-pt jump shot from 25 ft,,85,56
343,4,9:24.0,,Defensive rebound by Q. Pondexter,85,56
344,4,9:21.0,R. Felton misses 2-pt jump shot from 13 ft,,85,56
345,4,9:18.0,Offensive rebound by R. Felton,,85,56
346,4,9:14.0,,K. Dunn makes 2-pt jump shot from 20 ft,85,58
347,4,9:14.0,Oklahoma City full timeout,,85,58
348,4,9:14.0,J. Huestis enters the game for C. Anthony,,85,58
349,4,9:08.0,Personal foul by K. Dunn (drawn by R. Felton),,85,58
350,4,8:52.0,R. Felton misses 2-pt jump shot from 8 ft,,85,58
351,4,8:50.0,,Defensive rebound by C. Felício,85,58
352,4,8:35.0,,K. Dunn misses 2-pt layup from 9 ft (block by J. Huestis),85,58
353,4,8:30.0,Defensive rebound by R. Felton,,85,58
354,4,8:30.0,Shooting foul by Q. Pondexter (drawn by R. Felton),,85,58
355,4,8:30.0,R. Felton misses free throw 1 of 2,,85,58
356,4,8:30.0,Offensive rebound by Team,,85,58
357,4,8:30.0,R. Felton makes free throw 2 of 2,,86,58
358,4,8:08.0,,Q. Pondexter makes 3-pt jump shot from 26 ft (assist by D. Valentine),86,61
359,4,7:50.0,Á. Abrines misses 3-pt jump shot from 23 ft,,86,61
360,4,7:45.0,,Defensive rebound by C. Felício,86,61
361,4,7:37.0,,Turnover by D. Valentine (bad pass; steal by J. Grant),86,61
362,4,7:32.0,J. Huestis misses 2-pt jump shot from 10 ft,,86,61
363,4,7:30.0,,Defensive rebound by D. Nwaba,86,61
364,4,7:26.0,,D. Nwaba misses 2-pt layup from 6 ft (block by R. Felton),86,61
365,4,7:24.0,,Offensive rebound by Team,86,61
366,4,7:24.0,,Shooting foul by J. Huestis (drawn by D. Nwaba),86,61
367,4,7:24.0,,D. Nwaba misses free throw 1 of 2,86,61
368,4,7:24.0,,Offensive rebound by Team,86,61
369,4,7:24.0,,D. Nwaba makes free throw 2 of 2,86,62
370,4,7:06.0,Á. Abrines misses 2-pt layup from 1 ft (block by C. Felício),,86,62
371,4,7:06.0,,Defensive rebound by Team,86,62
372,4,6:51.0,,D. Valentine makes 3-pt jump shot from 26 ft (assist by K. Dunn),86,65
373,4,6:30.0,R. Felton makes 2-pt jump shot from 8 ft,,88,65
374,4,6:15.0,,Q. Pondexter misses 3-pt jump shot from 25 ft,88,65
375,4,6:12.0,,Offensive rebound by D. Valentine,88,65
376,4,6:09.0,,Turnover by D. Valentine (bad pass; steal by P. Patterson),88,65
377,4,6:01.0,P. Patterson misses 3-pt jump shot from 24 ft,,88,65
378,4,5:58.0,Offensive rebound by P. Patterson,,88,65
379,4,5:45.0,R. Felton misses 2-pt jump shot from 21 ft,,88,65
380,4,5:41.0,,Defensive rebound by C. Felício,88,65
381,4,5:37.0,,Personal foul by R. Felton (drawn by K. Dunn),88,65
382,4,5:17.0,,Q. Pondexter misses 3-pt jump shot from 24 ft,88,65
383,4,5:14.0,Defensive rebound by R. Felton,,88,65
384,4,5:00.0,Á. Abrines misses 2-pt jump shot from 22 ft,,88,65
