,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
75,1,3:19.0,Defensive rebound by D. Sabonis,,8,12
76,1,3:06.0,G. Robinson misses 3-pt jump shot from 28 ft,,8,12
77,1,3:03.0,Offensive rebound by M. Turner,,8,12
78,1,2:56.0,D. Sabonis misses 2-pt layup from 3 ft (block by E. Bledsoe),,8,12
79,1,2:56.0,Offensive rebound by Team,,8,12
80,1,2:56.0,Indiana full timeout,,8,12
81,1,2:56.0,T. Leaf enters the game for M. Turner,,8,12
82,1,2:53.0,J. Young makes 2-pt jump shot from 14 ft (assist by L. Stephenson),,10,12
83,1,2:46.0,,Shooting foul by J. Young (drawn by E. Bledsoe),10,12
84,1,2:46.0,,E. Bledsoe misses free throw 1 of 2,10,12
85,1,2:46.0,,Offensive rebound by Team,10,12
86,1,2:46.0,,E. Bledsoe makes free throw 2 of 2,10,13
87,1,2:43.0,Personal block foul by E. Bledsoe (drawn by J. Young),,10,13
88,1,2:43.0,,G. Antetokounmpo enters the game for E. Bledsoe,10,13
89,1,2:30.0,L. Stephenson makes 2-pt jump shot from 16 ft,,12,13
90,1,2:06.0,,G. Antetokounmpo makes 3-pt jump shot from 28 ft (assist by S. Brown),12,16
91,1,1:58.0,L. Stephenson misses 3-pt jump shot from 28 ft,,12,16
92,1,1:55.0,,Defensive rebound by T. Zeller,12,16
93,1,1:49.0,,Turnover by K. Middleton (lost ball; steal by L. Stephenson),12,16
94,1,1:44.0,G. Robinson misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,12,16
95,1,1:38.0,Offensive rebound by J. Young,,12,16
96,1,1:33.0,Shooting foul by S. Brown (drawn by L. Stephenson),,12,16
97,1,1:33.0,L. Stephenson misses free throw 1 of 2,,12,16
98,1,1:33.0,Offensive rebound by Team,,12,16
99,1,1:33.0,L. Stephenson makes free throw 2 of 2,,13,16
100,1,1:20.0,,Def 3 sec tech foul by J. Young,13,16
101,1,1:20.0,,K. Middleton makes technical free throw,13,17
102,1,1:20.0,,Technical foul by E. Bledsoe,13,17
103,1,1:20.0,J. Young makes technical free throw,,14,17
104,1,1:08.0,,K. Middleton makes 2-pt jump shot from 13 ft,14,19
105,1,0:55.0,Personal foul by S. Brown (drawn by L. Stephenson),,14,19
106,1,0:55.0,,Technical foul by G. Antetokounmpo,14,19
107,1,0:55.0,J. Young makes technical free throw,,15,19
108,1,0:48.0,J. Young makes 3-pt jump shot from 24 ft (assist by D. Sabonis),,18,19
109,1,0:39.0,,J. Parker makes 2-pt layup at rim,18,21
110,1,0:30.0,L. Stephenson misses 2-pt layup from 8 ft,,18,21
111,1,0:30.0,,Defensive rebound by Team,18,21
112,1,0:28.0,Loose ball foul by D. Sabonis (drawn by K. Middleton),,18,21
113,1,0:07.0,,K. Middleton misses 2-pt layup from 6 ft (block by D. Sabonis),18,21
114,1,0:04.0,Defensive rebound by D. Sabonis,,18,21
115,1,0:01.0,G. Robinson misses 2-pt jump shot from 4 ft (block by G. Antetokounmpo),,18,21
116,1,0:01.0,,Defensive rebound by G. Antetokounmpo,18,21
117,2,11:35.0,L. Stephenson misses 2-pt layup from 4 ft,,18,21
118,2,11:34.0,Offensive rebound by L. Stephenson,,18,21
119,2,11:33.0,L. Stephenson makes 2-pt layup at rim,,20,21
120,2,11:24.0,,Personal foul by L. Stephenson (drawn by G. Antetokounmpo),20,21
121,2,11:15.0,,G. Antetokounmpo misses 2-pt jump shot from 7 ft,20,21
122,2,11:13.0,Defensive rebound by T. Leaf,,20,21
123,2,11:00.0,D. Sabonis misses 2-pt layup from 1 ft,,20,21
124,2,10:58.0,Offensive rebound by D. Sabonis,,20,21
125,2,10:47.0,D. Sabonis misses 2-pt layup from 2 ft (block by J. Parker),,20,21
126,2,10:47.0,Offensive rebound by Team,,20,21
127,2,10:39.0,J. Young misses 2-pt jump shot from 15 ft,,20,21
128,2,10:37.0,,Defensive rebound by J. Terry,20,21
129,2,10:33.0,,Shooting foul by D. Sabonis (drawn by G. Antetokounmpo),20,21
130,2,10:33.0,,G. Antetokounmpo misses free throw 1 of 2,20,21
131,2,10:33.0,,Offensive rebound by Team,20,21
132,2,10:33.0,T. Young enters the game for J. Young,,20,21
133,2,10:33.0,V. Oladipo enters the game for T. Leaf,,20,21
134,2,10:33.0,,G. Antetokounmpo misses free throw 2 of 2,20,21
135,2,10:29.0,,Offensive rebound by J. Parker,20,21
136,2,10:22.0,,J. Parker makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),20,24
137,2,10:07.0,Turnover by L. Stephenson (bad pass; steal by J. Terry),,20,24
138,2,10:02.0,,J. Terry misses 2-pt layup from 1 ft,20,24
139,2,9:59.0,Defensive rebound by D. Sabonis,,20,24
140,2,9:58.0,Turnover by B. Bogdanović (step out of bounds),,20,24
141,2,9:38.0,,G. Antetokounmpo misses 2-pt jump shot from 14 ft,20,24
142,2,9:35.0,,Offensive rebound by J. Parker,20,24
143,2,9:33.0,,J. Parker misses 2-pt layup from 1 ft,20,24
144,2,9:33.0,Defensive rebound by V. Oladipo,,20,24
145,2,9:27.0,L. Stephenson makes 2-pt layup from 2 ft (assist by V. Oladipo),,22,24
146,2,9:12.0,,S. Brown misses 3-pt jump shot from 26 ft,22,24
147,2,9:10.0,Defensive rebound by B. Bogdanović,,22,24
148,2,9:08.0,Shooting foul by J. Parker (drawn by B. Bogdanović),,22,24
149,2,9:08.0,B. Bogdanović makes free throw 1 of 2,,23,24
150,2,9:08.0,C. Joseph enters the game for L. Stephenson,,23,24
151,2,9:08.0,B. Bogdanović misses free throw 2 of 2,,23,24
152,2,9:04.0,,Defensive rebound by G. Antetokounmpo,23,24
153,2,8:56.0,,J. Parker misses 2-pt jump shot from 20 ft,23,24
154,2,8:52.0,Defensive rebound by D. Sabonis,,23,24
155,2,8:49.0,Shooting foul by S. Brown (drawn by B. Bogdanović),,23,24
156,2,8:49.0,B. Bogdanović makes free throw 1 of 2,,24,24
157,2,8:49.0,,E. Bledsoe enters the game for S. Brown,24,24
158,2,8:49.0,B. Bogdanović makes free throw 2 of 2,,25,24
159,2,8:36.0,,Personal foul by B. Bogdanović (drawn by G. Antetokounmpo),25,24
160,2,8:31.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by J. Parker),25,27
161,2,8:17.0,Shooting foul by J. Terry (drawn by B. Bogdanović),,25,27
162,2,8:17.0,B. Bogdanović makes free throw 1 of 3,,26,27
163,2,8:17.0,B. Bogdanović makes free throw 2 of 3,,27,27
164,2,8:17.0,B. Bogdanović makes free throw 3 of 3,,28,27
165,2,7:57.0,,E. Bledsoe misses 2-pt jump shot from 14 ft,28,27
166,2,7:54.0,,Offensive rebound by E. Bledsoe,28,27
167,2,7:51.0,,Turnover by E. Bledsoe (bad pass; steal by V. Oladipo),28,27
168,2,7:44.0,V. Oladipo misses 3-pt jump shot from 27 ft,,28,27
169,2,7:42.0,,Defensive rebound by Team,28,27
170,2,7:42.0,Loose ball foul by D. Sabonis (drawn by T. Zeller),,28,27
171,2,7:42.0,,K. Middleton enters the game for J. Parker,28,27
172,2,7:42.0,,J. Henson enters the game for T. Zeller,28,27
173,2,7:42.0,M. Turner enters the game for D. Sabonis,,28,27
174,2,7:35.0,,E. Bledsoe misses 2-pt jump shot from 14 ft,28,27
175,2,7:32.0,Defensive rebound by T. Young,,28,27
176,2,7:25.0,V. Oladipo makes 2-pt jump shot from 13 ft,,30,27
177,2,7:04.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by M. Turner),30,27
178,2,7:00.0,,Offensive rebound by J. Henson,30,27
179,2,6:59.0,,J. Henson makes 2-pt hook shot from 6 ft,30,29
180,2,6:55.0,T. Young makes 2-pt layup from 1 ft (assist by C. Joseph),,32,29
181,2,6:45.0,,G. Antetokounmpo makes 3-pt jump shot from 28 ft,32,32
182,2,6:24.0,Shooting foul by G. Antetokounmpo (drawn by M. Turner),,32,32
183,2,6:24.0,,Milwaukee full timeout,32,32
184,2,6:24.0,M. Turner makes free throw 1 of 2,,33,32
185,2,6:24.0,M. Turner misses free throw 2 of 2,,33,32
186,2,6:20.0,,Defensive rebound by G. Antetokounmpo,33,32
187,2,6:09.0,,E. Bledsoe misses 2-pt layup from 2 ft,33,32
188,2,6:04.0,,Offensive rebound by J. Henson,33,32
189,2,6:04.0,,J. Henson makes 2-pt dunk at rim,33,34
190,2,5:52.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,33,34
191,2,5:50.0,,Defensive rebound by G. Antetokounmpo,33,34
192,2,5:30.0,,G. Antetokounmpo misses 2-pt jump shot from 7 ft,33,34
193,2,5:27.0,Defensive rebound by C. Joseph,,33,34
194,2,5:21.0,C. Joseph makes 3-pt jump shot from 23 ft (assist by V. Oladipo),,36,34
195,2,4:58.0,,J. Terry makes 3-pt jump shot from 22 ft (assist by K. Middleton),36,37
196,2,4:40.0,T. Young misses 2-pt layup from 4 ft (block by J. Henson),,36,37
197,2,4:40.0,,Defensive rebound by G. Antetokounmpo,36,37
198,2,4:36.0,,Shooting foul by M. Turner (drawn by G. Antetokounmpo),36,37
199,2,4:36.0,,G. Antetokounmpo makes free throw 1 of 2,36,38
200,2,4:36.0,L. Stephenson enters the game for B. Bogdanović,,36,38
201,2,4:36.0,,G. Antetokounmpo makes free throw 2 of 2,36,39
202,2,4:20.0,M. Turner makes 2-pt layup from 3 ft,,38,39
203,2,4:20.0,Shooting foul by J. Henson (drawn by M. Turner),,38,39
204,2,4:20.0,,J. Parker enters the game for G. Antetokounmpo,38,39
205,2,4:20.0,M. Turner makes free throw 1 of 1,,39,39
206,2,4:01.0,,K. Middleton makes 2-pt jump shot from 8 ft,39,41
207,2,3:51.0,V. Oladipo misses 3-pt jump shot from 26 ft,,39,41
208,2,3:48.0,,Defensive rebound by J. Parker,39,41
209,2,3:42.0,,Turnover by K. Middleton (bad pass; steal by V. Oladipo),39,41
210,2,3:36.0,T. Young makes 2-pt dunk at rim (assist by L. Stephenson),,41,41
211,2,3:17.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,41,41
212,2,3:15.0,Defensive rebound by M. Turner,,41,41
213,2,3:05.0,,Violation by K. Middleton (kicked ball),41,41
214,2,2:55.0,C. Joseph misses 2-pt jump shot from 19 ft,,41,41
215,2,2:47.0,Offensive rebound by M. Turner,,41,41
216,2,2:47.0,M. Turner makes 2-pt layup at rim,,43,41
217,2,2:23.0,,K. Middleton misses 3-pt jump shot from 26 ft,43,41
218,2,2:20.0,Defensive rebound by M. Turner,,43,41
219,2,2:15.0,L. Stephenson misses 2-pt dunk at rim,,43,41
220,2,2:12.0,,Defensive rebound by J. Henson,43,41
221,2,2:05.0,,J. Terry makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),43,44
222,2,1:57.0,Indiana full timeout,,43,44
223,2,1:57.0,,G. Antetokounmpo enters the game for J. Terry,43,44
224,2,1:41.0,L. Stephenson misses 2-pt hook shot from 5 ft (block by G. Antetokounmpo),,43,44
225,2,1:39.0,Offensive rebound by C. Joseph,,43,44
226,2,1:38.0,C. Joseph misses 3-pt jump shot from 29 ft,,43,44
227,2,1:38.0,Offensive rebound by Team,,43,44
228,2,1:38.0,Turnover by Team (shot clock),,43,44
229,2,1:27.0,,Personal foul by C. Joseph (drawn by E. Bledsoe),43,44
230,2,1:27.0,,E. Bledsoe makes free throw 1 of 2,43,45
231,2,1:27.0,,E. Bledsoe makes free throw 2 of 2,43,46
232,2,1:16.0,Personal foul by K. Middleton (drawn by M. Turner),,43,46
233,2,1:16.0,M. Turner makes free throw 1 of 2,,44,46
234,2,1:16.0,M. Turner makes free throw 2 of 2,,45,46
235,2,0:54.0,,J. Henson misses 2-pt hook shot from 1 ft,45,46
236,2,0:52.0,Defensive rebound by L. Stephenson,,45,46
237,2,0:34.0,C. Joseph misses 2-pt jump shot from 12 ft,,45,46
238,2,0:31.0,,Defensive rebound by K. Middleton,45,46
239,2,0:27.0,,K. Middleton misses 2-pt jump shot from 13 ft,45,46
240,2,0:25.0,Defensive rebound by L. Stephenson,,45,46
241,2,0:06.0,Turnover by V. Oladipo (lost ball; steal by K. Middleton),,45,46
242,2,0:04.0,,Turnover by K. Middleton (lost ball; steal by T. Young),45,46
243,2,0:02.0,V. Oladipo misses 2-pt jump shot from 15 ft,,45,46
244,2,0:01.0,Offensive rebound by T. Young,,45,46
245,3,11:34.0,C. Joseph misses 2-pt jump shot from 19 ft,,45,46
246,3,11:31.0,,Defensive rebound by E. Bledsoe,45,46
247,3,11:17.0,,G. Antetokounmpo misses 2-pt jump shot from 5 ft,45,46
248,3,11:14.0,Defensive rebound by T. Young,,45,46
249,3,11:02.0,T. Young misses 2-pt layup from 1 ft (block by J. Terry),,45,46
250,3,10:58.0,,Defensive rebound by E. Bledsoe,45,46
251,3,10:55.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),45,49
252,3,10:34.0,V. Oladipo makes 2-pt layup at rim,,47,49
253,3,10:17.0,,J. Terry misses 3-pt jump shot from 23 ft,47,49
254,3,10:14.0,Defensive rebound by M. Turner,,47,49
255,3,10:11.0,V. Oladipo makes 2-pt dunk at rim (assist by B. Bogdanović),,49,49
256,3,9:58.0,,K. Middleton makes 2-pt jump shot from 15 ft,49,51
257,3,9:50.0,Personal foul by E. Bledsoe (drawn by V. Oladipo),,49,51
258,3,9:34.0,V. Oladipo misses 3-pt jump shot from 27 ft,,49,51
259,3,9:31.0,,Defensive rebound by K. Middleton,49,51
260,3,9:28.0,,K. Middleton misses 2-pt layup from 2 ft (block by V. Oladipo),49,51
261,3,9:28.0,,Offensive rebound by Team,49,51
262,3,9:20.0,,Shooting foul by T. Young (drawn by G. Antetokounmpo),49,51
263,3,9:20.0,,G. Antetokounmpo makes free throw 1 of 2,49,52
264,3,9:20.0,,G. Antetokounmpo makes free throw 2 of 2,49,53
265,3,9:10.0,Shooting foul by K. Middleton (drawn by B. Bogdanović),,49,53
266,3,9:10.0,B. Bogdanović makes free throw 1 of 2,,50,53
267,3,9:10.0,B. Bogdanović makes free throw 2 of 2,,51,53
268,3,8:54.0,,J. Terry misses 3-pt jump shot from 23 ft,51,53
269,3,8:51.0,Defensive rebound by M. Turner,,51,53
270,3,8:44.0,Personal foul by E. Bledsoe (drawn by T. Young),,51,53
271,3,8:44.0,,S. Brown enters the game for E. Bledsoe,51,53
272,3,8:32.0,V. Oladipo misses 2-pt jump shot from 17 ft,,51,53
273,3,8:28.0,,Defensive rebound by G. Antetokounmpo,51,53
274,3,8:25.0,,G. Antetokounmpo misses 2-pt layup from 3 ft (block by M. Turner),51,53
275,3,8:20.0,Defensive rebound by V. Oladipo,,51,53
276,3,8:18.0,M. Turner misses 2-pt layup from 1 ft (block by J. Terry),,51,53
277,3,8:15.0,,Defensive rebound by J. Henson,51,53
278,3,8:15.0,,Shooting foul by V. Oladipo (drawn by G. Antetokounmpo),51,53
279,3,8:15.0,,G. Antetokounmpo makes free throw 1 of 2,51,54
280,3,8:15.0,,G. Antetokounmpo makes free throw 2 of 2,51,55
281,3,8:01.0,Turnover by V. Oladipo (bad pass),,51,55
282,3,7:53.0,,G. Antetokounmpo misses 3-pt jump shot from 25 ft,51,55
283,3,7:49.0,,Offensive rebound by K. Middleton,51,55
284,3,7:49.0,,K. Middleton misses 2-pt layup from 2 ft,51,55
285,3,7:47.0,Defensive rebound by M. Turner,,51,55
286,3,7:45.0,T. Young makes 2-pt dunk from 1 ft (assist by B. Bogdanović),,53,55
287,3,7:19.0,,Personal foul by V. Oladipo (drawn by K. Middleton),53,55
288,3,7:12.0,,Shooting foul by M. Turner (drawn by S. Brown),53,55
289,3,7:12.0,,S. Brown makes free throw 1 of 2,53,56
290,3,7:12.0,,S. Brown misses free throw 2 of 2,53,56
291,3,7:09.0,,Offensive rebound by J. Henson,53,56
292,3,7:00.0,,S. Brown makes 2-pt layup from 1 ft,53,58
293,3,6:41.0,Turnover by C. Joseph (bad pass; steal by G. Antetokounmpo),,53,58
294,3,6:32.0,,S. Brown misses 3-pt jump shot from 25 ft,53,58
295,3,6:28.0,Defensive rebound by B. Bogdanović,,53,58
296,3,6:26.0,C. Joseph makes 2-pt layup at rim,,55,58
297,3,6:00.0,,J. Terry misses 2-pt layup from 2 ft,55,58
298,3,6:00.0,,Offensive rebound by Team,55,58
299,3,6:00.0,,Turnover by J. Terry (traveling),55,58
300,3,6:00.0,,Milwaukee full timeout,55,58
301,3,5:43.0,Personal foul by S. Brown (drawn by V. Oladipo),,55,58
302,3,5:34.0,M. Turner makes 2-pt dunk from 1 ft (assist by B. Bogdanović),,57,58
303,3,5:17.0,,Turnover by J. Henson (traveling),57,58
304,3,5:17.0,,J. Parker enters the game for J. Terry,57,58
305,3,5:06.0,V. Oladipo makes 3-pt jump shot from 26 ft (assist by C. Joseph),,60,58
306,3,4:50.0,,G. Antetokounmpo misses 2-pt jump shot from 13 ft,60,58
307,3,4:50.0,Defensive rebound by C. Joseph,,60,58
308,3,4:43.0,V. Oladipo makes 2-pt layup at rim (assist by C. Joseph),,62,58
309,3,4:24.0,,G. Antetokounmpo misses 2-pt jump shot from 20 ft,62,58
310,3,4:24.0,Defensive rebound by V. Oladipo,,62,58
311,3,4:19.0,Turnover by V. Oladipo (lost ball; steal by K. Middleton),,62,58
312,3,4:16.0,,Personal foul by V. Oladipo (drawn by K. Middleton),62,58
313,3,4:16.0,,K. Middleton makes free throw 1 of 2,62,59
314,3,4:16.0,,T. Zeller enters the game for J. Henson,62,59
315,3,4:16.0,L. Stephenson enters the game for B. Bogdanović,,62,59
316,3,4:16.0,,K. Middleton misses free throw 2 of 2,62,59
317,3,4:12.0,Defensive rebound by M. Turner,,62,59
318,3,4:01.0,V. Oladipo makes 2-pt dunk at rim,,64,59
319,3,3:46.0,,T. Zeller misses 2-pt jump shot from 18 ft,64,59
320,3,3:46.0,Defensive rebound by Team,,64,59
321,3,3:33.0,C. Joseph makes 3-pt jump shot from 23 ft (assist by V. Oladipo),,67,59
322,3,3:33.0,,Milwaukee full timeout,67,59
323,3,3:33.0,,E. Bledsoe enters the game for S. Brown,67,59
324,3,3:13.0,,E. Bledsoe makes 2-pt jump shot from 7 ft,67,61
325,3,3:01.0,Personal foul by K. Middleton (drawn by M. Turner),,67,61
326,3,3:01.0,M. Turner misses free throw 1 of 2,,67,61
327,3,3:01.0,Offensive rebound by Team,,67,61
328,3,3:01.0,G. Robinson enters the game for V. Oladipo,,67,61
329,3,3:01.0,M. Turner makes free throw 2 of 2,,68,61
330,3,2:41.0,,K. Middleton makes 2-pt jump shot from 15 ft (assist by J. Parker),68,63
331,3,2:26.0,L. Stephenson makes 2-pt jump shot from 17 ft,,70,63
332,3,2:12.0,,J. Parker misses 3-pt jump shot from 26 ft,70,63
333,3,2:09.0,Defensive rebound by T. Young,,70,63
334,3,2:02.0,L. Stephenson makes 2-pt jump shot from 19 ft,,72,63
335,3,1:38.0,,Turnover by K. Middleton (lost ball; steal by T. Young),72,63
336,3,1:21.0,L. Stephenson misses 2-pt jump shot from 20 ft,,72,63
337,3,1:17.0,Offensive rebound by T. Young,,72,63
338,3,1:16.0,T. Young makes 2-pt layup from 1 ft,,74,63
339,3,1:02.0,,K. Middleton makes 2-pt jump shot from 11 ft (assist by E. Bledsoe),74,65
340,3,1:02.0,Indiana full timeout,,74,65
341,3,1:02.0,,T. Maker enters the game for K. Middleton,74,65
342,3,1:02.0,,J. Terry enters the game for T. Zeller,74,65
343,3,1:02.0,D. Sabonis enters the game for M. Turner,,74,65
344,3,0:42.0,L. Stephenson misses 3-pt jump shot from 26 ft,,74,65
345,3,0:39.0,,Defensive rebound by T. Maker,74,65
346,3,0:35.0,,Turnover by G. Antetokounmpo (lost ball; steal by L. Stephenson),74,65
347,3,0:31.0,L. Stephenson misses 2-pt layup from 2 ft,,74,65
348,3,0:29.0,Offensive rebound by G. Robinson,,74,65
349,3,0:29.0,G. Robinson makes 2-pt dunk at rim,,76,65
350,3,0:09.0,,Personal foul by L. Stephenson (drawn by E. Bledsoe),76,65
351,3,0:09.0,,E. Bledsoe makes free throw 1 of 2,76,66
352,3,0:09.0,,E. Bledsoe makes free throw 2 of 2,76,67
353,3,0:00.0,L. Stephenson makes 2-pt layup at rim,,78,67
354,4,11:48.0,,J. Parker makes 2-pt layup from 1 ft,78,69
355,4,11:33.0,D. Sabonis makes 2-pt dunk at rim (assist by L. Stephenson),,80,69
356,4,11:09.0,,J. Parker misses 3-pt jump shot from 25 ft,80,69
357,4,11:06.0,Defensive rebound by G. Robinson,,80,69
358,4,10:44.0,L. Stephenson makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,83,69
359,4,10:33.0,,Personal foul by C. Joseph (drawn by E. Bledsoe),83,69
360,4,10:24.0,,J. Parker makes 2-pt jump shot from 10 ft,83,71
361,4,10:14.0,L. Stephenson misses 2-pt layup from 2 ft (block by T. Maker),,83,71
362,4,10:14.0,,Defensive rebound by G. Antetokounmpo,83,71
363,4,10:10.0,,Turnover by G. Antetokounmpo (lost ball; steal by C. Joseph),83,71
364,4,9:55.0,Personal foul by J. Terry (drawn by B. Bogdanović),,83,71
365,4,9:47.0,Personal foul by E. Bledsoe (drawn by D. Sabonis),,83,71
366,4,9:47.0,,K. Middleton enters the game for E. Bledsoe,83,71
367,4,9:39.0,C. Joseph misses 2-pt layup from 3 ft,,83,71
368,4,9:33.0,Offensive rebound by D. Sabonis,,83,71
369,4,9:33.0,D. Sabonis makes 2-pt layup at rim,,85,71
370,4,9:24.0,,G. Antetokounmpo makes 2-pt jump shot from 14 ft,85,73
371,4,8:58.0,B. Bogdanović makes 2-pt jump shot from 13 ft,,87,73
372,4,8:37.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,87,73
373,4,8:35.0,,Offensive rebound by T. Maker,87,73
374,4,8:34.0,,T. Maker misses 2-pt hook shot from 1 ft,87,73
375,4,8:34.0,,Offensive rebound by T. Maker,87,73
376,4,8:33.0,,Shooting foul by L. Stephenson (drawn by T. Maker),87,73
377,4,8:33.0,,T. Maker misses free throw 1 of 2,87,73
378,4,8:33.0,,Offensive rebound by Team,87,73
379,4,8:33.0,,T. Maker makes free throw 2 of 2,87,74
