,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
114,2,10:57.0,,Defensive rebound by T. Graham,28,18
115,2,10:54.0,,Personal foul by T. Rozier (drawn by J. Lamb),28,18
116,2,10:44.0,,J. Lamb makes 2-pt jump shot from 11 ft,28,20
117,2,10:25.0,S. Larkin makes 3-pt jump shot from 23 ft (assist by T. Rozier),,31,20
118,2,10:06.0,,F. Kaminsky misses 2-pt layup from 6 ft (block by D. Theis),31,20
119,2,10:02.0,Defensive rebound by S. Larkin,,31,20
120,2,9:57.0,S. Larkin makes 3-pt jump shot from 26 ft (assist by T. Rozier),,34,20
121,2,9:42.0,,M. Carter-Williams misses 2-pt jump shot from 14 ft,34,20
122,2,9:40.0,Defensive rebound by D. Theis,,34,20
123,2,9:35.0,Shooting foul by F. Kaminsky (drawn by T. Rozier),,34,20
124,2,9:35.0,T. Rozier makes free throw 1 of 2,,35,20
125,2,9:35.0,T. Rozier makes free throw 2 of 2,,36,20
126,2,9:26.0,Violation by T. Rozier (kicked ball),,36,20
127,2,9:10.0,,T. Graham misses 2-pt layup from 4 ft,36,20
128,2,9:05.0,,Offensive rebound by F. Kaminsky,36,20
129,2,9:05.0,,F. Kaminsky makes 2-pt layup at rim,36,22
130,2,8:57.0,A. Horford makes 3-pt jump shot from 25 ft (assist by S. Larkin),,39,22
131,2,8:54.0,,Charlotte full timeout,39,22
132,2,8:54.0,,N. Batum enters the game for M. Carter-Williams,39,22
133,2,8:54.0,,K. Walker enters the game for T. Graham,39,22
134,2,8:30.0,,K. Walker misses 3-pt jump shot from 24 ft,39,22
135,2,8:27.0,Defensive rebound by T. Rozier,,39,22
136,2,8:09.0,Turnover by S. Larkin (out of bounds lost ball),,39,22
137,2,7:54.0,,J. O'Bryant makes 2-pt jump shot from 17 ft (assist by K. Walker),39,24
138,2,7:36.0,T. Rozier makes 3-pt jump shot from 24 ft (assist by A. Horford),,42,24
139,2,7:19.0,,Turnover by K. Walker (bad pass; steal by A. Horford),42,24
140,2,7:14.0,D. Theis misses 2-pt dunk from 2 ft,,42,24
141,2,7:12.0,,Defensive rebound by F. Kaminsky,42,24
142,2,7:10.0,,Shooting foul by A. Horford (drawn by F. Kaminsky),42,24
143,2,7:10.0,,F. Kaminsky misses free throw 1 of 2,42,24
144,2,7:10.0,,Offensive rebound by Team,42,24
145,2,7:10.0,,F. Kaminsky makes free throw 2 of 2,42,25
146,2,6:52.0,Shooting foul by J. Lamb (drawn by D. Theis),,42,25
147,2,6:52.0,D. Theis makes free throw 1 of 2,,43,25
148,2,6:52.0,,M. Williams enters the game for J. Lamb,43,25
149,2,6:52.0,,D. Howard enters the game for J. O'Bryant,43,25
150,2,6:52.0,,M. Kidd-Gilchrist enters the game for F. Kaminsky,43,25
151,2,6:52.0,D. Theis makes free throw 2 of 2,,44,25
152,2,6:37.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 17 ft,44,27
153,2,6:15.0,M. Smart makes 2-pt jump shot from 22 ft,,46,27
154,2,6:00.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 9 ft,46,27
155,2,5:57.0,Defensive rebound by A. Horford,,46,27
156,2,5:48.0,Turnover by T. Rozier (bad pass; steal by N. Batum),,46,27
157,2,5:43.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Kidd-Gilchrist),46,30
158,2,5:26.0,M. Smart makes 3-pt jump shot from 26 ft (assist by T. Rozier),,49,30
159,2,5:10.0,,K. Walker makes 2-pt jump shot from 18 ft,49,32
160,2,4:53.0,S. Larkin makes 3-pt jump shot from 23 ft (assist by D. Theis),,52,32
161,2,4:36.0,,N. Batum makes 3-pt jump shot from 22 ft (assist by M. Kidd-Gilchrist),52,35
162,2,4:22.0,Turnover by A. Horford (traveling),,52,35
163,2,4:22.0,K. Irving enters the game for T. Rozier,,52,35
164,2,4:22.0,A. Baynes enters the game for A. Horford,,52,35
165,2,4:12.0,,K. Walker makes 3-pt jump shot from 27 ft (assist by N. Batum),52,38
166,2,4:10.0,Boston full timeout,,52,38
167,2,4:10.0,J. Tatum enters the game for M. Smart,,52,38
168,2,3:56.0,K. Irving makes 3-pt jump shot from 27 ft,,55,38
169,2,3:56.0,Away from play foul by M. Kidd-Gilchrist (drawn by A. Baynes),,55,38
170,2,3:56.0,A. Baynes makes free throw 1 of 1,,56,38
171,2,3:31.0,,K. Walker misses 2-pt jump shot from 12 ft,56,38
172,2,3:28.0,Defensive rebound by A. Baynes,,56,38
173,2,3:22.0,S. Larkin misses 2-pt jump shot from 18 ft,,56,38
174,2,3:22.0,,Defensive rebound by M. Williams,56,38
175,2,3:07.0,,M. Williams misses 3-pt jump shot from 28 ft,56,38
176,2,3:05.0,Defensive rebound by J. Tatum,,56,38
177,2,2:50.0,J. Tatum misses 2-pt jump shot from 17 ft,,56,38
178,2,2:46.0,,Defensive rebound by D. Howard,56,38
179,2,2:36.0,,K. Walker misses 2-pt jump shot from 18 ft,56,38
180,2,2:36.0,,Offensive rebound by D. Howard,56,38
181,2,2:30.0,,N. Batum misses 3-pt jump shot from 24 ft,56,38
182,2,2:30.0,,Offensive rebound by M. Williams,56,38
183,2,2:24.0,,M. Williams makes 2-pt layup at rim,56,40
184,2,2:09.0,Personal foul by D. Howard (drawn by K. Irving),,56,40
185,2,2:09.0,K. Irving makes free throw 1 of 2,,57,40
186,2,2:09.0,M. Smart enters the game for S. Larkin,,57,40
187,2,2:09.0,K. Irving makes free throw 2 of 2,,58,40
188,2,2:01.0,,Shooting foul by A. Baynes (drawn by D. Howard),58,40
189,2,2:01.0,,D. Howard makes free throw 1 of 2,58,41
190,2,2:01.0,A. Horford enters the game for D. Theis,,58,41
191,2,2:01.0,,D. Howard makes free throw 2 of 2,58,42
192,2,1:48.0,M. Smart misses 3-pt jump shot from 26 ft,,58,42
193,2,1:44.0,,Defensive rebound by D. Howard,58,42
194,2,1:34.0,,D. Howard misses 2-pt jump shot from 18 ft,58,42
195,2,1:32.0,Defensive rebound by A. Horford,,58,42
196,2,1:22.0,A. Horford makes 2-pt dunk from 1 ft (assist by A. Baynes),,60,42
197,2,1:07.0,,N. Batum misses 2-pt jump shot from 19 ft,60,42
198,2,1:05.0,Defensive rebound by J. Tatum,,60,42
199,2,1:01.0,K. Irving misses 3-pt jump shot from 29 ft,,60,42
200,2,0:58.0,,Defensive rebound by D. Howard,60,42
201,2,0:49.0,,K. Walker misses 3-pt jump shot from 25 ft,60,42
202,2,0:47.0,Defensive rebound by K. Irving,,60,42
203,2,0:43.0,J. Tatum misses 3-pt jump shot from 24 ft,,60,42
204,2,0:39.0,,Defensive rebound by M. Williams,60,42
205,2,0:28.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 11 ft,60,44
206,2,0:06.0,Offensive foul by J. Tatum (drawn by M. Kidd-Gilchrist),,60,44
207,2,0:06.0,Turnover by J. Tatum (offensive foul),,60,44
208,3,11:46.0,,Shooting foul by A. Baynes (drawn by K. Walker),60,44
209,3,11:46.0,,K. Walker makes free throw 1 of 2,60,45
210,3,11:46.0,,K. Walker makes free throw 2 of 2,60,46
211,3,11:31.0,K. Irving misses 2-pt layup from 2 ft,,60,46
212,3,11:28.0,,Defensive rebound by M. Kidd-Gilchrist,60,46
213,3,11:19.0,,Shooting foul by J. Tatum (drawn by D. Howard),60,46
214,3,11:19.0,,D. Howard makes free throw 1 of 2,60,47
215,3,11:19.0,,D. Howard misses free throw 2 of 2,60,47
216,3,11:15.0,Defensive rebound by A. Horford,,60,47
217,3,11:06.0,Personal foul by N. Batum (drawn by M. Smart),,60,47
218,3,10:57.0,K. Irving misses 2-pt jump shot from 20 ft,,60,47
219,3,10:53.0,,Defensive rebound by M. Williams,60,47
220,3,10:47.0,,D. Howard misses 2-pt hook shot from 7 ft,60,47
221,3,10:44.0,Defensive rebound by A. Horford,,60,47
222,3,10:40.0,Personal foul by D. Howard (drawn by A. Baynes),,60,47
223,3,10:33.0,K. Irving makes 2-pt jump shot from 11 ft,,62,47
224,3,10:20.0,,K. Walker makes 3-pt jump shot from 25 ft,62,50
225,3,10:00.0,A. Horford makes 2-pt hook shot from 9 ft,,64,50
226,3,9:43.0,,D. Howard makes 2-pt layup from 1 ft (assist by K. Walker),64,52
227,3,9:18.0,Turnover by Team (shot clock),,64,52
228,3,8:59.0,,D. Howard misses 2-pt layup from 2 ft (block by A. Baynes),64,52
229,3,8:56.0,Defensive rebound by A. Baynes,,64,52
230,3,8:44.0,M. Smart misses 3-pt jump shot from 25 ft,,64,52
231,3,8:40.0,,Defensive rebound by D. Howard,64,52
232,3,8:32.0,,M. Williams makes 3-pt jump shot from 27 ft (assist by K. Walker),64,55
233,3,8:15.0,A. Baynes misses 2-pt jump shot from 7 ft,,64,55
234,3,8:12.0,Offensive rebound by A. Horford,,64,55
235,3,8:10.0,Turnover by A. Horford (bad pass; steal by N. Batum),,64,55
236,3,8:06.0,,M. Williams makes 2-pt layup from 1 ft (assist by N. Batum),64,57
237,3,8:06.0,Boston full timeout,,64,57
238,3,7:52.0,J. Tatum misses 2-pt layup from 6 ft (block by D. Howard),,64,57
239,3,7:52.0,Offensive rebound by Team,,64,57
240,3,7:44.0,M. Smart misses 2-pt jump shot from 8 ft,,64,57
241,3,7:42.0,,Defensive rebound by D. Howard,64,57
242,3,7:30.0,,M. Williams misses 2-pt layup from 3 ft,64,57
243,3,7:27.0,Defensive rebound by A. Baynes,,64,57
244,3,7:17.0,Turnover by A. Horford (bad pass; steal by N. Batum),,64,57
245,3,7:12.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by K. Walker),64,59
246,3,7:12.0,,Shooting foul by M. Smart (drawn by M. Kidd-Gilchrist),64,59
247,3,7:12.0,,M. Kidd-Gilchrist makes free throw 1 of 1,64,60
248,3,6:57.0,A. Baynes misses 3-pt jump shot from 22 ft,,64,60
249,3,6:55.0,,Defensive rebound by M. Williams,64,60
250,3,6:48.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by N. Batum),64,62
251,3,6:29.0,A. Baynes makes 2-pt jump shot from 18 ft (assist by K. Irving),,66,62
252,3,6:11.0,,Turnover by K. Walker (step out of bounds),66,62
253,3,6:11.0,T. Rozier enters the game for J. Tatum,,66,62
254,3,5:59.0,K. Irving makes 3-pt jump shot from 25 ft,,69,62
255,3,5:38.0,,K. Walker misses 3-pt jump shot from 26 ft,69,62
256,3,5:37.0,Defensive rebound by Team,,69,62
257,3,5:37.0,,J. Lamb enters the game for M. Kidd-Gilchrist,69,62
258,3,5:22.0,A. Baynes makes 2-pt jump shot from 8 ft (assist by K. Irving),,71,62
259,3,5:07.0,,Shooting foul by A. Baynes (drawn by M. Williams),71,62
260,3,5:07.0,,M. Williams makes free throw 1 of 2,71,63
261,3,5:07.0,G. Yabusele enters the game for A. Horford,,71,63
262,3,5:07.0,,M. Williams makes free throw 2 of 2,71,64
263,3,4:53.0,G. Yabusele misses 3-pt jump shot from 23 ft,,71,64
264,3,4:50.0,,Defensive rebound by K. Walker,71,64
265,3,4:43.0,,K. Walker makes 2-pt layup from 1 ft,71,66
266,3,4:23.0,M. Smart misses 2-pt jump shot from 18 ft,,71,66
267,3,4:20.0,,Defensive rebound by M. Williams,71,66
268,3,4:10.0,,N. Batum misses 2-pt jump shot from 12 ft,71,66
269,3,4:07.0,Defensive rebound by A. Baynes,,71,66
270,3,3:55.0,K. Irving misses 3-pt jump shot from 25 ft,,71,66
271,3,3:49.0,,Defensive rebound by N. Batum,71,66
272,3,3:41.0,,K. Walker makes 2-pt jump shot from 17 ft,71,68
273,3,3:20.0,A. Baynes misses 2-pt jump shot from 17 ft,,71,68
274,3,3:18.0,,Defensive rebound by J. Lamb,71,68
275,3,3:12.0,,Personal foul by A. Baynes (drawn by D. Howard),71,68
276,3,3:12.0,,D. Howard makes free throw 1 of 2,71,69
277,3,3:12.0,D. Theis enters the game for A. Baynes,,71,69
278,3,3:12.0,,D. Howard misses free throw 2 of 2,71,69
279,3,3:07.0,Defensive rebound by T. Rozier,,71,69
280,3,3:02.0,K. Irving misses 2-pt layup from 1 ft,,71,69
281,3,3:00.0,,Defensive rebound by J. Lamb,71,69
282,3,2:57.0,,K. Walker misses 2-pt layup from 3 ft (block by T. Rozier),71,69
283,3,2:57.0,Defensive rebound by G. Yabusele,,71,69
284,3,2:51.0,T. Rozier makes 3-pt jump shot from 24 ft (assist by M. Smart),,74,69
285,3,2:44.0,,Personal take foul by D. Theis (drawn by D. Howard),74,69
286,3,2:44.0,,Charlotte full timeout,74,69
287,3,2:44.0,,T. Graham enters the game for N. Batum,74,69
288,3,2:44.0,,D. Howard misses free throw 1 of 2,74,69
289,3,2:44.0,,Offensive rebound by Team,74,69
290,3,2:44.0,,D. Howard makes free throw 2 of 2,74,70
291,3,2:23.0,T. Rozier misses 3-pt jump shot from 22 ft,,74,70
292,3,2:19.0,,Defensive rebound by T. Graham,74,70
293,3,2:12.0,,J. Lamb misses 2-pt layup from 1 ft,74,70
294,3,2:07.0,,Offensive rebound by D. Howard,74,70
295,3,2:05.0,,M. Williams makes 2-pt layup at rim (assist by D. Howard),74,72
296,3,1:48.0,K. Irving misses 3-pt jump shot from 24 ft,,74,72
297,3,1:45.0,,Defensive rebound by J. Lamb,74,72
298,3,1:37.0,,K. Walker misses 2-pt jump shot from 12 ft,74,72
299,3,1:33.0,Defensive rebound by T. Rozier,,74,72
300,3,1:29.0,T. Rozier makes 2-pt layup at rim,,76,72
301,3,1:14.0,,Personal foul by K. Irving (drawn by J. Lamb),76,72
302,3,1:14.0,,J. Lamb makes free throw 1 of 2,76,73
303,3,1:14.0,,F. Kaminsky enters the game for M. Williams,76,73
304,3,1:14.0,,M. Carter-Williams enters the game for K. Walker,76,73
305,3,1:14.0,J. Tatum enters the game for K. Irving,,76,73
306,3,1:14.0,A. Horford enters the game for G. Yabusele,,76,73
307,3,1:14.0,S. Larkin enters the game for M. Smart,,76,73
308,3,1:14.0,,J. Lamb misses free throw 2 of 2,76,73
309,3,1:11.0,Defensive rebound by A. Horford,,76,73
310,3,0:56.0,A. Horford misses 3-pt jump shot from 25 ft,,76,73
311,3,0:51.0,,Defensive rebound by F. Kaminsky,76,73
312,3,0:41.0,,Shooting foul by D. Theis (drawn by D. Howard),76,73
313,3,0:41.0,,D. Howard misses free throw 1 of 2,76,73
314,3,0:41.0,,Offensive rebound by Team,76,73
315,3,0:41.0,,D. Howard makes free throw 2 of 2,76,74
316,3,0:20.0,J. Tatum misses 3-pt jump shot from 26 ft,,76,74
317,3,0:18.0,,Defensive rebound by D. Howard,76,74
318,3,0:02.0,,Shooting foul by D. Theis (drawn by T. Graham),76,74
319,3,0:02.0,,T. Graham misses free throw 1 of 2,76,74
320,3,0:02.0,,Offensive rebound by Team,76,74
321,3,0:02.0,,T. Graham makes free throw 2 of 2,76,75
322,4,11:43.0,T. Rozier misses 3-pt jump shot from 25 ft,,76,75
323,4,11:38.0,Offensive rebound by S. Larkin,,76,75
324,4,11:35.0,T. Rozier makes 3-pt jump shot from 27 ft (assist by S. Larkin),,79,75
325,4,11:10.0,,T. Graham misses 2-pt jump shot from 4 ft,79,75
326,4,11:09.0,,Offensive rebound by D. Howard,79,75
327,4,11:09.0,,Turnover by D. Howard (out of bounds lost ball),79,75
328,4,10:54.0,A. Horford makes 2-pt jump shot from 16 ft,,81,75
329,4,10:41.0,,Turnover by M. Carter-Williams (bad pass),81,75
330,4,10:29.0,S. Larkin misses 3-pt jump shot from 25 ft,,81,75
331,4,10:24.0,,Defensive rebound by J. Lamb,81,75
332,4,10:18.0,,Shooting foul by D. Theis (drawn by F. Kaminsky),81,75
333,4,10:18.0,,F. Kaminsky makes free throw 1 of 2,81,76
334,4,10:18.0,A. Baynes enters the game for D. Theis,,81,76
335,4,10:18.0,,F. Kaminsky makes free throw 2 of 2,81,77
336,4,9:59.0,T. Rozier misses 2-pt layup from 2 ft (block by D. Howard),,81,77
337,4,9:56.0,,Defensive rebound by J. Lamb,81,77
338,4,9:53.0,,T. Graham misses 3-pt jump shot from 25 ft,81,77
339,4,9:49.0,Defensive rebound by S. Larkin,,81,77
340,4,9:46.0,J. Tatum makes 2-pt dunk from 1 ft (assist by T. Rozier),,83,77
341,4,9:33.0,,D. Howard makes 2-pt layup from 4 ft,83,79
342,4,9:17.0,Turnover by A. Baynes (turnover),,83,79
343,4,9:17.0,,M. Williams enters the game for D. Howard,83,79
344,4,9:00.0,,F. Kaminsky misses 2-pt jump shot from 14 ft,83,79
345,4,8:57.0,,Offensive rebound by T. Graham,83,79
346,4,8:55.0,,T. Graham misses 2-pt layup at rim,83,79
347,4,8:55.0,Defensive rebound by J. Tatum,,83,79
348,4,8:40.0,Shooting foul by J. Lamb (drawn by J. Tatum),,83,79
349,4,8:40.0,J. Tatum makes free throw 1 of 2,,84,79
350,4,8:40.0,J. Tatum makes free throw 2 of 2,,85,79
351,4,8:25.0,,J. Lamb makes 3-pt jump shot from 25 ft,85,82
352,4,8:03.0,S. Larkin makes 2-pt layup at rim,,87,82
353,4,7:45.0,,Personal foul by A. Horford (drawn by J. Lamb),87,82
354,4,7:45.0,,K. Walker enters the game for M. Carter-Williams,87,82
355,4,7:45.0,M. Smart enters the game for A. Baynes,,87,82
356,4,7:30.0,,J. Lamb misses 2-pt jump shot from 11 ft,87,82
357,4,7:27.0,Defensive rebound by J. Tatum,,87,82
358,4,7:08.0,A. Horford misses 3-pt jump shot from 25 ft,,87,82
359,4,7:05.0,Offensive rebound by M. Smart,,87,82
360,4,7:05.0,Turnover by J. Tatum (step out of bounds),,87,82
361,4,7:05.0,,N. Batum enters the game for T. Graham,87,82
362,4,6:56.0,,K. Walker misses 3-pt jump shot from 25 ft,87,82
363,4,6:52.0,Defensive rebound by M. Smart,,87,82
364,4,6:41.0,J. Tatum makes 2-pt layup from 1 ft,,89,82
365,4,6:27.0,,F. Kaminsky misses 3-pt jump shot from 25 ft (block by J. Tatum),89,82
366,4,6:20.0,,Offensive rebound by F. Kaminsky,89,82
367,4,6:17.0,,K. Walker makes 2-pt layup from 1 ft,89,84
368,4,5:48.0,A. Horford misses 2-pt jump shot from 10 ft,,89,84
369,4,5:45.0,,Defensive rebound by J. Lamb,89,84
370,4,5:29.0,,F. Kaminsky misses 2-pt jump shot from 18 ft,89,84
371,4,5:24.0,,Offensive rebound by M. Williams,89,84
372,4,5:23.0,,M. Williams misses 2-pt layup from 1 ft (block by T. Rozier),89,84
373,4,5:20.0,Defensive rebound by J. Tatum,,89,84
374,4,5:19.0,Boston full timeout,,89,84
375,4,5:19.0,,D. Howard enters the game for F. Kaminsky,89,84
376,4,5:19.0,K. Irving enters the game for T. Rozier,,89,84
377,4,5:03.0,Turnover by S. Larkin (turnover; steal by J. Lamb),,89,84
378,4,4:53.0,,N. Batum makes 2-pt jump shot from 18 ft (assist by K. Walker),89,86
379,4,4:38.0,K. Irving makes 2-pt jump shot from 21 ft,,91,86
380,4,4:15.0,,D. Howard misses 2-pt layup from 5 ft,91,86
381,4,4:13.0,Defensive rebound by M. Smart,,91,86
382,4,3:59.0,K. Irving misses 2-pt layup from 7 ft,,91,86
383,4,3:56.0,,Defensive rebound by D. Howard,91,86
384,4,3:46.0,,K. Walker misses 2-pt dunk from 1 ft (block by A. Horford),91,86
385,4,3:46.0,Defensive rebound by M. Smart,,91,86
386,4,3:40.0,J. Tatum makes 2-pt dunk at rim (assist by M. Smart),,93,86
