,QUARTER,TIME_REMAINING,ATLANTA_ACTION,TORONTO_ACTION,ATLANTA_SCORE,TORONTO_SCORE
26,1,8:03.0,,Offensive rebound by Team,11,4
27,1,8:03.0,,D. DeRozan makes free throw 2 of 2,11,5
28,1,8:00.0,Turnover by D. Schröder (bad pass),,11,5
29,1,7:46.0,,D. DeRozan makes 2-pt jump shot from 13 ft,11,7
30,1,7:19.0,J. Collins misses 2-pt jump shot from 10 ft,,11,7
31,1,7:16.0,,Defensive rebound by S. Ibaka,11,7
32,1,7:05.0,,M. Miller makes 3-pt jump shot from 22 ft (assist by S. Ibaka),11,10
33,1,6:50.0,T. Prince misses 3-pt jump shot from 24 ft,,11,10
34,1,6:47.0,,Defensive rebound by S. Ibaka,11,10
35,1,6:42.0,,K. Lowry misses 3-pt jump shot from 25 ft,11,10
36,1,6:40.0,Defensive rebound by D. Dedmon,,11,10
37,1,6:16.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by T. Prince),,14,10
38,1,5:53.0,,S. Ibaka misses 3-pt jump shot from 25 ft,14,10
39,1,5:51.0,,Offensive rebound by M. Miller,14,10
40,1,5:48.0,,S. Ibaka misses 3-pt jump shot from 24 ft,14,10
41,1,5:46.0,Defensive rebound by T. Prince,,14,10
42,1,5:43.0,Turnover by T. Prince (bad pass),,14,10
43,1,5:43.0,M. Muscala enters the game for D. Dedmon,,14,10
44,1,5:43.0,T. Dorsey enters the game for K. Bazemore,,14,10
45,1,5:23.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by K. Lowry),14,13
46,1,5:09.0,Shooting foul by J. Valančiūnas (drawn by T. Prince),,14,13
47,1,5:09.0,T. Prince misses free throw 1 of 2,,14,13
48,1,5:09.0,Offensive rebound by Team,,14,13
49,1,5:09.0,M. Plumlee enters the game for J. Collins,,14,13
50,1,5:09.0,T. Prince makes free throw 2 of 2,,15,13
51,1,4:52.0,,S. Ibaka misses 2-pt hook shot from 8 ft,15,13
52,1,4:50.0,Defensive rebound by Team,,15,13
53,1,4:50.0,J. Morris enters the game for T. Prince,,15,13
54,1,4:40.0,D. Schröder misses 2-pt jump shot from 11 ft,,15,13
55,1,4:38.0,Offensive rebound by M. Plumlee,,15,13
56,1,4:37.0,M. Plumlee misses 2-pt layup from 1 ft,,15,13
57,1,4:37.0,,Defensive rebound by J. Valančiūnas,15,13
58,1,4:30.0,,Personal foul by M. Plumlee (drawn by D. DeRozan),15,13
59,1,4:30.0,,J. Poeltl enters the game for M. Miller,15,13
60,1,4:30.0,,C. Miles enters the game for J. Valančiūnas,15,13
61,1,4:30.0,I. Taylor enters the game for D. Schröder,,15,13
62,1,4:21.0,,D. DeRozan misses 2-pt layup from 5 ft (block by M. Plumlee),15,13
63,1,4:21.0,,Offensive rebound by D. DeRozan,15,13
64,1,4:14.0,,D. DeRozan misses 2-pt jump shot from 19 ft,15,13
65,1,4:12.0,Defensive rebound by M. Plumlee,,15,13
66,1,4:05.0,T. Dorsey makes 2-pt jump shot from 16 ft (assist by I. Taylor),,17,13
67,1,3:52.0,,Shooting foul by M. Plumlee (drawn by D. DeRozan),17,13
68,1,3:52.0,,D. DeRozan makes free throw 1 of 2,17,14
69,1,3:52.0,,D. DeRozan makes free throw 2 of 2,17,15
70,1,3:42.0,M. Plumlee makes 2-pt jump shot from 12 ft (assist by I. Taylor),,19,15
71,1,3:33.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by K. Lowry),19,18
72,1,3:21.0,Turnover by I. Taylor (bad pass),,19,18
73,1,3:16.0,,D. DeRozan makes 2-pt jump shot from 11 ft (assist by K. Lowry),19,20
74,1,3:15.0,Atlanta full timeout,,19,20
75,1,3:15.0,,F. VanVleet enters the game for K. Lowry,19,20
76,1,2:58.0,T. Dorsey misses 2-pt layup from 2 ft,,19,20
77,1,2:52.0,Offensive rebound by M. Plumlee,,19,20
78,1,2:52.0,M. Plumlee misses 2-pt layup at rim,,19,20
79,1,2:51.0,,Defensive rebound by C. Miles,19,20
80,1,2:45.0,,Turnover by C. Miles (bad pass; steal by M. Muscala),19,20
81,1,2:41.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by T. Dorsey),,21,20
82,1,2:26.0,,C. Miles misses 3-pt jump shot from 25 ft,21,20
83,1,2:24.0,Defensive rebound by Team,,21,20
84,1,2:06.0,J. Morris misses 2-pt layup from 1 ft,,21,20
85,1,2:01.0,Offensive rebound by M. Plumlee,,21,20
86,1,2:01.0,M. Plumlee makes 2-pt layup from 1 ft,,23,20
87,1,1:45.0,,Shooting foul by M. Muscala (drawn by S. Ibaka),23,20
88,1,1:45.0,,S. Ibaka makes free throw 1 of 2,23,21
89,1,1:45.0,,D. Wright enters the game for D. DeRozan,23,21
90,1,1:45.0,,S. Ibaka makes free throw 2 of 2,23,22
91,1,1:34.0,I. Taylor misses 2-pt layup from 2 ft (block by J. Poeltl),,23,22
92,1,1:30.0,Offensive rebound by J. Morris,,23,22
93,1,1:30.0,T. Dorsey makes 2-pt layup from 2 ft (assist by J. Morris),,25,22
94,1,1:30.0,Shooting foul by S. Ibaka (drawn by T. Dorsey),,25,22
95,1,1:30.0,,P. Siakam enters the game for S. Ibaka,25,22
96,1,1:30.0,T. Dorsey makes free throw 1 of 1,,26,22
97,1,1:18.0,,C. Miles misses 3-pt jump shot from 24 ft,26,22
98,1,1:15.0,Defensive rebound by M. Muscala,,26,22
99,1,1:09.0,T. Dorsey misses 2-pt jump shot from 15 ft,,26,22
100,1,1:07.0,,Defensive rebound by D. Wright,26,22
101,1,1:01.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by D. Wright),26,25
102,1,0:55.0,I. Taylor makes 2-pt jump shot from 5 ft,,28,25
103,1,0:45.0,,D. Wright misses 2-pt jump shot from 12 ft,28,25
104,1,0:43.0,,Offensive rebound by D. Wright,28,25
105,1,0:42.0,,D. Wright makes 2-pt jump shot from 2 ft,28,27
106,1,0:34.0,T. Dorsey misses 3-pt jump shot from 26 ft,,28,27
107,1,0:31.0,,Defensive rebound by Team,28,27
108,1,0:11.0,,F. VanVleet misses 3-pt jump shot from 24 ft,28,27
109,1,0:09.0,Defensive rebound by J. Morris,,28,27
110,1,0:07.0,Turnover by J. Morris (bad pass; steal by D. Wright),,28,27
111,1,0:01.0,,D. Wright misses 3-pt jump shot from 25 ft,28,27
112,1,0:00.0,Defensive rebound by Team,,28,27
113,2,11:36.0,,P. Siakam makes 2-pt dunk at rim (assist by F. VanVleet),28,29
114,2,11:10.0,Turnover by Team (shot clock),,28,29
115,2,11:00.0,,C. Miles misses 3-pt jump shot from 25 ft,28,29
116,2,10:58.0,Defensive rebound by Team,,28,29
117,2,10:36.0,Turnover by K. Bazemore (bad pass),,28,29
118,2,10:36.0,D. Schröder enters the game for I. Taylor,,28,29
119,2,10:22.0,,Offensive foul by J. Poeltl (drawn by K. Bazemore),28,29
120,2,10:22.0,,Turnover by J. Poeltl (offensive foul),28,29
121,2,10:13.0,Personal foul by C. Miles (drawn by T. Dorsey),,28,29
122,2,10:00.0,J. Collins makes 2-pt dunk from 1 ft (assist by T. Prince),,30,29
123,2,9:43.0,,D. Wright misses 3-pt jump shot from 25 ft,30,29
124,2,9:41.0,Defensive rebound by D. Schröder,,30,29
125,2,9:35.0,D. Schröder misses 2-pt layup from 4 ft (block by F. VanVleet),,30,29
126,2,9:35.0,,Defensive rebound by Team,30,29
127,2,9:26.0,,D. Wright makes 2-pt layup from 1 ft (assist by F. VanVleet),30,31
128,2,9:04.0,T. Prince misses 3-pt jump shot from 22 ft,,30,31
129,2,9:01.0,,Defensive rebound by F. VanVleet,30,31
130,2,8:56.0,,F. VanVleet misses 2-pt layup from 1 ft,30,31
131,2,8:51.0,,Offensive rebound by J. Poeltl,30,31
132,2,8:51.0,,J. Poeltl misses 2-pt layup at rim,30,31
133,2,8:51.0,Defensive rebound by T. Dorsey,,30,31
134,2,8:51.0,Shooting block foul by C. Miles (drawn by T. Dorsey),,30,31
135,2,8:51.0,T. Dorsey misses free throw 1 of 2,,30,31
136,2,8:51.0,Offensive rebound by Team,,30,31
137,2,8:51.0,D. Dedmon enters the game for T. Prince,,30,31
138,2,8:51.0,T. Dorsey makes free throw 2 of 2,,31,31
139,2,8:35.0,,P. Siakam misses 2-pt layup from 9 ft (block by D. Dedmon),31,31
140,2,8:32.0,,Offensive rebound by C. Miles,31,31
141,2,8:31.0,,C. Miles makes 3-pt jump shot from 25 ft,31,34
142,2,8:19.0,Personal foul by J. Poeltl (drawn by D. Schröder),,31,34
143,2,8:19.0,T. Prince enters the game for T. Dorsey,,31,34
144,2,8:11.0,D. Schröder misses 2-pt jump shot from 6 ft,,31,34
145,2,8:08.0,,Defensive rebound by J. Poeltl,31,34
146,2,8:05.0,,Turnover by D. Wright (lost ball; steal by K. Bazemore),31,34
147,2,7:55.0,J. Collins makes 2-pt jump shot from 4 ft,,33,34
148,2,7:35.0,,P. Siakam misses 2-pt jump shot from 15 ft,33,34
149,2,7:32.0,Defensive rebound by K. Bazemore,,33,34
150,2,7:25.0,Turnover by K. Bazemore (lost ball; steal by D. Wright),,33,34
151,2,7:25.0,,Personal foul by K. Bazemore (drawn by J. Poeltl),33,34
152,2,7:14.0,,F. VanVleet misses 3-pt jump shot from 26 ft,33,34
153,2,7:12.0,,Offensive rebound by J. Poeltl,33,34
154,2,7:12.0,,J. Poeltl misses 2-pt layup at rim,33,34
155,2,7:12.0,Defensive rebound by Team,,33,34
156,2,6:52.0,J. Collins misses 2-pt layup from 1 ft (block by J. Poeltl),,33,34
157,2,6:49.0,,Defensive rebound by C. Miles,33,34
158,2,6:48.0,,P. Siakam makes 2-pt layup from 1 ft (assist by C. Miles),33,36
159,2,6:48.0,Violation by T. Prince (def goaltending),,33,36
160,2,6:29.0,J. Collins misses 2-pt layup from 2 ft,,33,36
161,2,6:28.0,Offensive rebound by D. Dedmon,,33,36
162,2,6:28.0,D. Dedmon makes 2-pt layup at rim,,35,36
163,2,6:28.0,,Toronto full timeout,35,36
164,2,6:28.0,,J. Valančiūnas enters the game for C. Miles,35,36
165,2,6:28.0,,S. Ibaka enters the game for J. Poeltl,35,36
166,2,6:28.0,,K. Lowry enters the game for P. Siakam,35,36
167,2,6:09.0,,K. Lowry misses 3-pt jump shot from 24 ft,35,36
168,2,6:07.0,Defensive rebound by T. Prince,,35,36
169,2,5:51.0,T. Prince makes 3-pt jump shot from 23 ft (assist by J. Collins),,38,36
170,2,5:35.0,,J. Valančiūnas makes 2-pt hook shot from 5 ft (assist by F. VanVleet),38,38
171,2,5:26.0,T. Prince makes 3-pt jump shot from 24 ft (assist by D. Schröder),,41,38
172,2,5:07.0,,S. Ibaka misses 2-pt jump shot from 20 ft,41,38
173,2,5:05.0,Defensive rebound by J. Collins,,41,38
174,2,5:00.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Schröder),,44,38
175,2,4:45.0,,J. Valančiūnas misses 2-pt layup from 5 ft (block by T. Prince),44,38
176,2,4:42.0,Defensive rebound by D. Dedmon,,44,38
177,2,4:40.0,Shooting foul by F. VanVleet (drawn by D. Dedmon),,44,38
178,2,4:40.0,D. Dedmon makes free throw 1 of 2,,45,38
179,2,4:40.0,,N. Powell enters the game for F. VanVleet,45,38
180,2,4:40.0,,D. DeRozan enters the game for D. Wright,45,38
181,2,4:40.0,M. Plumlee enters the game for T. Prince,,45,38
182,2,4:40.0,T. Dorsey enters the game for J. Collins,,45,38
183,2,4:40.0,J. Morris enters the game for K. Bazemore,,45,38
184,2,4:40.0,D. Dedmon makes free throw 2 of 2,,46,38
185,2,4:24.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by D. DeRozan),46,41
186,2,3:54.0,Offensive foul by D. Dedmon (drawn by K. Lowry),,46,41
187,2,3:54.0,Turnover by D. Dedmon (offensive foul),,46,41
188,2,3:44.0,,Personal foul by J. Morris (drawn by D. DeRozan),46,41
189,2,3:44.0,M. Muscala enters the game for D. Dedmon,,46,41
190,2,3:44.0,I. Taylor enters the game for D. Schröder,,46,41
191,2,3:30.0,,J. Valančiūnas misses 2-pt jump shot from 11 ft,46,41
192,2,3:28.0,Defensive rebound by M. Plumlee,,46,41
193,2,3:20.0,I. Taylor misses 2-pt jump shot from 7 ft,,46,41
194,2,3:18.0,,Defensive rebound by S. Ibaka,46,41
195,2,3:10.0,,J. Valančiūnas misses 2-pt jump shot from 7 ft,46,41
196,2,3:08.0,Defensive rebound by M. Plumlee,,46,41
197,2,3:01.0,Personal foul by D. DeRozan (drawn by M. Muscala),,46,41
198,2,3:01.0,M. Muscala misses free throw 1 of 2,,46,41
199,2,3:01.0,Offensive rebound by Team,,46,41
200,2,3:01.0,M. Muscala makes free throw 2 of 2,,47,41
201,2,2:47.0,,K. Lowry misses 3-pt jump shot from 25 ft,47,41
202,2,2:44.0,Defensive rebound by J. Morris,,47,41
203,2,2:38.0,M. Muscala misses 3-pt jump shot from 25 ft,,47,41
204,2,2:36.0,,Defensive rebound by Team,47,41
205,2,2:36.0,Atlanta full timeout,,47,41
206,2,2:24.0,,J. Valančiūnas makes 2-pt dunk from 2 ft (assist by D. DeRozan),47,43
207,2,2:24.0,,Shooting foul by M. Plumlee (drawn by J. Valančiūnas),47,43
208,2,2:24.0,,J. Valančiūnas makes free throw 1 of 1,47,44
209,2,2:15.0,T. Dorsey misses 2-pt jump shot from 20 ft,,47,44
210,2,2:11.0,,Defensive rebound by J. Valančiūnas,47,44
211,2,1:57.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by K. Lowry),47,47
212,2,1:30.0,Turnover by M. Plumlee (lost ball; steal by N. Powell),,47,47
213,2,1:20.0,,N. Powell misses 2-pt layup from 2 ft,47,47
214,2,1:19.0,Defensive rebound by J. Morris,,47,47
215,2,1:03.0,Turnover by T. Dorsey (turnover; steal by K. Lowry),,47,47
216,2,0:57.0,,Personal foul by T. Dorsey (drawn by K. Lowry),47,47
217,2,0:45.0,,S. Ibaka misses 2-pt hook shot from 6 ft,47,47
218,2,0:42.0,,Offensive rebound by N. Powell,47,47
219,2,0:38.0,,D. DeRozan makes 3-pt jump shot from 24 ft (assist by K. Lowry),47,50
220,2,0:34.0,Personal foul by K. Lowry,,47,50
221,2,0:34.0,,Technical foul by K. Lowry,47,50
222,2,0:34.0,M. Muscala makes technical free throw,,48,50
223,2,0:34.0,M. Muscala makes free throw 1 of 2,,49,50
224,2,0:34.0,M. Muscala makes free throw 2 of 2,,50,50
225,2,0:27.0,,S. Ibaka misses 3-pt jump shot from 24 ft,50,50
226,2,0:22.0,,Offensive rebound by K. Lowry,50,50
227,2,0:03.0,,Offensive foul by D. DeRozan,50,50
228,2,0:03.0,,Turnover by D. DeRozan (offensive foul),50,50
229,2,0:03.0,,F. VanVleet enters the game for D. DeRozan,50,50
230,2,0:03.0,,Technical foul by D. DeRozan,50,50
231,2,0:03.0,M. Muscala makes technical free throw,,51,50
232,2,0:03.0,T. Prince enters the game for M. Plumlee,,51,50
233,2,0:02.0,T. Dorsey misses 3-pt jump shot from 29 ft (block by F. VanVleet),,51,50
234,2,0:01.0,Offensive rebound by Team,,51,50
235,3,11:46.0,,D. DeRozan makes 2-pt jump shot from 5 ft,51,52
236,3,11:46.0,,Shooting foul by J. Collins (drawn by D. DeRozan),51,52
237,3,11:46.0,,D. DeRozan makes free throw 1 of 1,51,53
238,3,11:30.0,Turnover by J. Collins (lost ball; steal by D. DeRozan),,51,53
239,3,11:22.0,,D. DeRozan makes 2-pt layup from 2 ft,51,55
240,3,11:12.0,Turnover by K. Bazemore (bad pass; steal by M. Miller),,51,55
241,3,11:03.0,,K. Lowry makes 2-pt layup from 1 ft (assist by J. Valančiūnas),51,57
242,3,11:03.0,Atlanta full timeout,,51,57
243,3,10:41.0,D. Dedmon makes 2-pt jump shot from 16 ft (assist by J. Collins),,53,57
244,3,10:23.0,Offensive charge foul by J. Valančiūnas (drawn by T. Prince),,53,57
245,3,10:23.0,,Turnover by J. Valančiūnas (offensive foul),53,57
246,3,10:09.0,D. Dedmon makes 2-pt dunk from 1 ft (assist by K. Bazemore),,55,57
247,3,9:46.0,,D. DeRozan misses 2-pt jump shot from 11 ft (block by D. Dedmon),55,57
248,3,9:44.0,Defensive rebound by J. Collins,,55,57
249,3,9:40.0,Personal foul by K. Lowry (drawn by D. Schröder),,55,57
250,3,9:33.0,D. Schröder makes 2-pt jump shot from 15 ft (assist by K. Bazemore),,57,57
251,3,9:17.0,,K. Lowry makes 2-pt layup from 1 ft (assist by J. Valančiūnas),57,59
252,3,9:03.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by K. Bazemore),,60,59
253,3,8:50.0,,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by K. Lowry),60,61
254,3,8:50.0,,Shooting foul by D. Dedmon (drawn by J. Valančiūnas),60,61
255,3,8:50.0,,J. Valančiūnas misses free throw 1 of 1,60,61
256,3,8:48.0,,Offensive rebound by J. Valančiūnas,60,61
257,3,8:45.0,,D. DeRozan misses 3-pt jump shot from 25 ft,60,61
258,3,8:41.0,,Offensive rebound by K. Lowry,60,61
259,3,8:40.0,,K. Lowry misses 3-pt jump shot from 25 ft,60,61
260,3,8:40.0,Defensive rebound by T. Prince,,60,61
261,3,8:33.0,J. Collins makes 2-pt layup from 1 ft (assist by D. Schröder),,62,61
262,3,8:14.0,,D. DeRozan misses 2-pt jump shot from 9 ft,62,61
263,3,8:10.0,Defensive rebound by T. Prince,,62,61
264,3,7:57.0,T. Prince misses 3-pt jump shot from 24 ft,,62,61
265,3,7:54.0,,Defensive rebound by S. Ibaka,62,61
266,3,7:48.0,,Shooting block foul by D. Schröder (drawn by S. Ibaka),62,61
267,3,7:48.0,,S. Ibaka makes free throw 1 of 2,62,62
268,3,7:48.0,,S. Ibaka makes free throw 2 of 2,62,63
269,3,7:38.0,Shooting foul by K. Lowry (drawn by D. Schröder),,62,63
270,3,7:38.0,D. Schröder makes free throw 1 of 2,,63,63
271,3,7:38.0,D. Schröder misses free throw 2 of 2,,63,63
272,3,7:36.0,,Defensive rebound by M. Miller,63,63
273,3,7:27.0,,Turnover by D. DeRozan (bad pass; steal by D. Dedmon),63,63
274,3,7:21.0,D. Schröder misses 3-pt jump shot from 22 ft,,63,63
275,3,7:16.0,,Defensive rebound by D. DeRozan,63,63
276,3,7:07.0,,S. Ibaka misses 3-pt jump shot from 26 ft,63,63
277,3,7:05.0,Defensive rebound by T. Prince,,63,63
278,3,6:48.0,Personal foul by M. Miller (drawn by D. Schröder),,63,63
279,3,6:38.0,D. Dedmon misses 3-pt jump shot from 24 ft,,63,63
280,3,6:30.0,,Defensive rebound by D. DeRozan,63,63
281,3,6:26.0,,M. Miller misses 3-pt jump shot from 25 ft,63,63
282,3,6:23.0,Defensive rebound by D. Schröder,,63,63
283,3,6:22.0,,Technical foul by K. Lowry,63,63
284,3,6:22.0,J. Collins makes flagrant free throw 1 of 2,,64,63
285,3,6:22.0,J. Collins makes flagrant free throw 2 of 2,,65,63
286,3,6:22.0,,F. VanVleet enters the game for K. Lowry,65,63
287,3,6:22.0,,C. Miles enters the game for M. Miller,65,63
288,3,6:22.0,M. Muscala enters the game for D. Dedmon,,65,63
289,3,6:08.0,D. Schröder misses 2-pt jump shot from 14 ft (block by J. Valančiūnas),,65,63
290,3,6:06.0,,Defensive rebound by Team,65,63
291,3,5:52.0,,Shooting foul by J. Collins (drawn by J. Valančiūnas),65,63
292,3,5:52.0,,J. Valančiūnas makes free throw 1 of 2,65,64
293,3,5:52.0,,J. Valančiūnas makes free throw 2 of 2,65,65
294,3,5:40.0,K. Bazemore makes 2-pt layup from 1 ft,,67,65
295,3,5:24.0,,J. Valančiūnas misses 2-pt hook shot from 4 ft,67,65
296,3,5:24.0,,Offensive rebound by Team,67,65
297,3,5:22.0,T. Dorsey enters the game for J. Collins,,67,65
298,3,5:22.0,M. Plumlee enters the game for K. Bazemore,,67,65
299,3,5:19.0,Violation by M. Plumlee (kicked ball),,67,65
300,3,5:15.0,,Shooting foul by M. Plumlee (drawn by D. DeRozan),67,65
301,3,5:15.0,,D. DeRozan makes free throw 1 of 2,67,66
302,3,5:15.0,,D. DeRozan makes free throw 2 of 2,67,67
303,3,5:02.0,D. Schröder misses 2-pt jump shot from 2 ft (block by J. Valančiūnas),,67,67
304,3,4:59.0,,Defensive rebound by F. VanVleet,67,67
305,3,4:53.0,,J. Valančiūnas misses 3-pt jump shot from 24 ft,67,67
306,3,4:50.0,Defensive rebound by D. Schröder,,67,67
307,3,4:44.0,T. Dorsey misses 3-pt jump shot from 22 ft,,67,67
308,3,4:42.0,,Defensive rebound by J. Valančiūnas,67,67
309,3,4:33.0,,Shooting foul by T. Dorsey (drawn by D. DeRozan),67,67
310,3,4:33.0,,D. DeRozan makes free throw 1 of 2,67,68
311,3,4:33.0,I. Taylor enters the game for T. Prince,,67,68
312,3,4:33.0,J. Morris enters the game for D. Schröder,,67,68
313,3,4:33.0,,D. DeRozan makes free throw 2 of 2,67,69
314,3,4:20.0,I. Taylor misses 2-pt jump shot from 22 ft,,67,69
315,3,4:18.0,Offensive rebound by Team,,67,69
316,3,4:14.0,M. Plumlee misses 2-pt hook shot from 8 ft,,67,69
317,3,4:11.0,,Defensive rebound by J. Valančiūnas,67,69
318,3,4:04.0,,Shooting foul by T. Dorsey (drawn by D. DeRozan),67,69
319,3,4:04.0,,D. DeRozan misses free throw 1 of 2,67,69
320,3,4:04.0,,Offensive rebound by Team,67,69
321,3,4:04.0,,D. DeRozan makes free throw 2 of 2,67,70
322,3,3:54.0,I. Taylor misses 2-pt layup from 2 ft,,67,70
323,3,3:53.0,Offensive rebound by M. Plumlee,,67,70
324,3,3:52.0,M. Plumlee misses 2-pt dunk from 8 ft,,67,70
325,3,3:52.0,,Defensive rebound by C. Miles,67,70
326,3,3:40.0,,D. DeRozan makes 2-pt jump shot from 9 ft,67,72
327,3,3:37.0,Atlanta full timeout,,67,72
328,3,3:37.0,,P. Siakam enters the game for S. Ibaka,67,72
329,3,3:23.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by J. Morris),,69,72
330,3,3:05.0,,C. Miles misses 2-pt jump shot from 7 ft,69,72
331,3,3:03.0,,Offensive rebound by J. Valančiūnas,69,72
332,3,3:03.0,,Shooting foul by T. Dorsey (drawn by J. Valančiūnas),69,72
333,3,3:03.0,,J. Valančiūnas makes free throw 1 of 2,69,73
334,3,3:03.0,D. Dedmon enters the game for M. Plumlee,,69,73
335,3,3:03.0,,J. Valančiūnas makes free throw 2 of 2,69,74
336,3,2:51.0,Personal foul by F. VanVleet (drawn by D. Dedmon),,69,74
337,3,2:51.0,D. Dedmon makes free throw 1 of 2,,70,74
338,3,2:51.0,D. Dedmon makes free throw 2 of 2,,71,74
339,3,2:38.0,,D. DeRozan misses 2-pt jump shot from 12 ft,71,74
340,3,2:36.0,Defensive rebound by D. Dedmon,,71,74
341,3,2:19.0,J. Morris misses 3-pt jump shot from 22 ft,,71,74
342,3,2:17.0,,Defensive rebound by J. Valančiūnas,71,74
343,3,2:10.0,,J. Valančiūnas misses 2-pt jump shot from 8 ft (block by D. Dedmon),71,74
344,3,2:06.0,Defensive rebound by T. Dorsey,,71,74
345,3,1:49.0,T. Dorsey makes 2-pt layup from 2 ft (assist by D. Dedmon),,73,74
346,3,1:33.0,,Shooting foul by D. Dedmon (drawn by J. Valančiūnas),73,74
347,3,1:33.0,,J. Valančiūnas makes free throw 1 of 2,73,75
348,3,1:33.0,,D. Wright enters the game for D. DeRozan,73,75
349,3,1:33.0,,J. Valančiūnas makes free throw 2 of 2,73,76
350,3,1:17.0,D. Dedmon misses 3-pt jump shot from 23 ft,,73,76
351,3,1:13.0,Offensive rebound by I. Taylor,,73,76
352,3,1:10.0,T. Dorsey misses 3-pt jump shot from 24 ft,,73,76
353,3,1:05.0,Offensive rebound by D. Dedmon,,73,76
354,3,1:04.0,J. Morris makes 2-pt dunk from 1 ft (assist by D. Dedmon),,75,76
355,3,0:40.0,,F. VanVleet misses 3-pt jump shot from 25 ft,75,76
356,3,0:37.0,Defensive rebound by D. Dedmon,,75,76
357,3,0:26.0,T. Dorsey makes 2-pt jump shot from 16 ft,,77,76
358,3,0:06.0,,P. Siakam misses 3-pt jump shot from 22 ft,77,76
359,3,0:03.0,Defensive rebound by D. Dedmon,,77,76
360,4,11:43.0,K. Bazemore makes 2-pt layup from 1 ft,,79,76
361,4,11:19.0,,Turnover by P. Siakam (lost ball; steal by J. Collins),79,76
362,4,11:13.0,J. Collins misses 2-pt dunk from 1 ft,,79,76
363,4,11:10.0,,Defensive rebound by C. Miles,79,76
364,4,11:07.0,,D. Wright misses 2-pt layup from 3 ft,79,76
365,4,11:07.0,Defensive rebound by T. Dorsey,,79,76
366,4,10:59.0,Turnover by T. Dorsey (bad pass; steal by D. Wright),,79,76
367,4,10:51.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by F. VanVleet),79,78
368,4,10:30.0,T. Dorsey misses 2-pt layup from 1 ft (block by D. Wright),,79,78
369,4,10:28.0,,Defensive rebound by J. Poeltl,79,78
370,4,10:26.0,,Shooting foul by I. Taylor (drawn by F. VanVleet),79,78
371,4,10:26.0,,F. VanVleet misses free throw 1 of 2,79,78
372,4,10:26.0,,Offensive rebound by Team,79,78
373,4,10:26.0,,F. VanVleet makes free throw 2 of 2,79,79
374,4,10:12.0,K. Bazemore misses 3-pt jump shot from 25 ft,,79,79
375,4,10:09.0,,Defensive rebound by F. VanVleet,79,79
376,4,9:55.0,,J. Poeltl makes 2-pt hook shot from 4 ft (assist by F. VanVleet),79,81
377,4,9:32.0,Personal foul by P. Siakam (drawn by T. Prince),,79,81
