,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,OKLAHOMA CITY_ACTION,MILWAUKEE_SCORE,OKLAHOMA CITY_SCORE
179,2,4:24.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),49,38
180,2,4:00.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by J. Henson),,51,38
181,2,3:46.0,,R. Felton makes 3-pt jump shot from 24 ft (assist by R. Westbrook),51,41
182,2,3:20.0,J. Henson misses 2-pt jump shot from 7 ft,,51,41
183,2,3:16.0,Offensive rebound by G. Antetokounmpo,,51,41
184,2,3:15.0,T. Snell misses 3-pt jump shot from 25 ft,,51,41
185,2,3:13.0,,Defensive rebound by Team,51,41
186,2,3:13.0,,A. Roberson enters the game for R. Felton,51,41
187,2,3:05.0,,S. Adams misses 2-pt layup from 2 ft (block by K. Middleton),51,41
188,2,3:03.0,Defensive rebound by K. Middleton,,51,41
189,2,2:58.0,T. Snell makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,54,41
190,2,2:42.0,,R. Westbrook makes 2-pt layup at rim,54,43
191,2,2:25.0,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Dellavedova),,56,43
192,2,2:13.0,,C. Anthony misses 3-pt jump shot from 24 ft,56,43
193,2,2:11.0,,Offensive rebound by S. Adams,56,43
194,2,2:11.0,,Shooting foul by K. Middleton (drawn by S. Adams),56,43
195,2,2:11.0,,S. Adams misses free throw 1 of 2,56,43
196,2,2:11.0,,Offensive rebound by Team,56,43
197,2,2:11.0,,S. Adams makes free throw 2 of 2,56,44
198,2,1:54.0,T. Snell misses 3-pt jump shot from 24 ft,,56,44
199,2,1:50.0,Offensive rebound by T. Snell,,56,44
200,2,1:30.0,K. Middleton misses 2-pt layup from 1 ft,,56,44
201,2,1:26.0,Offensive rebound by J. Henson,,56,44
202,2,1:26.0,J. Henson makes 2-pt dunk at rim,,58,44
203,2,1:10.0,,R. Westbrook misses 2-pt jump shot from 9 ft,58,44
204,2,1:09.0,Defensive rebound by G. Antetokounmpo,,58,44
205,2,0:55.0,M. Dellavedova misses 2-pt layup from 1 ft,,58,44
206,2,0:54.0,,Defensive rebound by S. Adams,58,44
207,2,0:46.0,,R. Westbrook misses 3-pt jump shot from 25 ft,58,44
208,2,0:44.0,Defensive rebound by G. Antetokounmpo,,58,44
209,2,0:27.0,Turnover by G. Antetokounmpo (bad pass; steal by A. Roberson),,58,44
210,2,0:07.0,,R. Westbrook misses 2-pt layup from 1 ft (block by G. Antetokounmpo),58,44
211,2,0:04.0,,Offensive rebound by A. Roberson,58,44
212,2,0:04.0,,A. Roberson misses 3-pt jump shot from 34 ft,58,44
213,2,0:03.0,,Offensive rebound by Team,58,44
214,2,0:03.0,,Turnover by Team (shot clock),58,44
215,2,0:03.0,M. Brogdon enters the game for T. Snell,,58,44
216,3,11:50.0,,Personal foul by T. Snell (drawn by C. Anthony),58,44
217,3,11:43.0,,Personal foul by T. Snell (drawn by R. Westbrook),58,44
218,3,11:33.0,,Def 3 sec tech foul by J. Henson,58,44
219,3,11:33.0,,C. Anthony makes technical free throw,58,45
220,3,11:20.0,,C. Anthony makes 2-pt layup from 1 ft,58,47
221,3,11:13.0,Personal foul by R. Westbrook (drawn by E. Bledsoe),,58,47
222,3,10:56.0,K. Middleton misses 2-pt jump shot from 17 ft,,58,47
223,3,10:54.0,Offensive rebound by G. Antetokounmpo,,58,47
224,3,10:47.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,58,47
225,3,10:45.0,,Defensive rebound by C. Anthony,58,47
226,3,10:35.0,,Turnover by S. Adams (bad pass; steal by T. Snell),58,47
227,3,10:33.0,T. Snell makes 2-pt layup at rim,,60,47
228,3,10:33.0,Shooting foul by C. Anthony (drawn by T. Snell),,60,47
229,3,10:33.0,T. Snell makes free throw 1 of 1,,61,47
230,3,10:14.0,,R. Westbrook makes 2-pt layup at rim,61,49
231,3,10:02.0,Personal foul by R. Westbrook (drawn by G. Antetokounmpo),,61,49
232,3,9:56.0,G. Antetokounmpo misses 2-pt layup at rim (block by S. Adams),,61,49
233,3,9:54.0,,Defensive rebound by S. Adams,61,49
234,3,9:51.0,,R. Westbrook makes 2-pt layup from 2 ft,61,51
235,3,9:37.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,61,51
236,3,9:34.0,,Defensive rebound by A. Roberson,61,51
237,3,9:21.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),61,53
238,3,9:20.0,Milwaukee full timeout,,61,53
239,3,9:10.0,Personal foul by C. Anthony (drawn by T. Snell),,61,53
240,3,8:54.0,J. Henson makes 2-pt hook shot from 9 ft (assist by K. Middleton),,63,53
241,3,8:31.0,,R. Westbrook misses 2-pt jump shot from 19 ft,63,53
242,3,8:28.0,Defensive rebound by G. Antetokounmpo,,63,53
243,3,8:23.0,Turnover by G. Antetokounmpo (out of bounds lost ball),,63,53
244,3,8:00.0,,C. Anthony makes 2-pt jump shot from 18 ft,63,55
245,3,7:35.0,E. Bledsoe misses 3-pt jump shot from 23 ft,,63,55
246,3,7:31.0,,Defensive rebound by R. Westbrook,63,55
247,3,7:26.0,,R. Westbrook makes 2-pt layup from 2 ft,63,57
248,3,7:04.0,T. Snell misses 3-pt jump shot from 24 ft,,63,57
249,3,7:00.0,Offensive rebound by E. Bledsoe,,63,57
250,3,6:53.0,E. Bledsoe misses 2-pt layup from 2 ft,,63,57
251,3,6:52.0,,Defensive rebound by A. Roberson,63,57
252,3,6:43.0,,C. Anthony misses 3-pt jump shot from 28 ft,63,57
253,3,6:42.0,,Offensive rebound by Team,63,57
254,3,6:42.0,Loose ball foul by K. Middleton (drawn by A. Roberson),,63,57
255,3,6:42.0,,Oklahoma City full timeout,63,57
256,3,6:38.0,,Personal foul by J. Henson (drawn by R. Westbrook),63,57
257,3,6:26.0,,R. Westbrook misses 2-pt jump shot from 20 ft,63,57
258,3,6:22.0,Defensive rebound by G. Antetokounmpo,,63,57
259,3,6:04.0,K. Middleton misses 3-pt jump shot from 24 ft,,63,57
260,3,6:03.0,Offensive rebound by G. Antetokounmpo,,63,57
261,3,6:02.0,G. Antetokounmpo makes 2-pt layup at rim,,65,57
262,3,5:38.0,,J. Huestis misses 3-pt jump shot from 25 ft,65,57
263,3,5:38.0,Defensive rebound by J. Henson,,65,57
264,3,5:36.0,Personal foul by A. Roberson (drawn by J. Henson),,65,57
265,3,5:36.0,J. Henson misses free throw 1 of 2,,65,57
266,3,5:36.0,Offensive rebound by Team,,65,57
267,3,5:36.0,J. Henson misses free throw 2 of 2,,65,57
268,3,5:33.0,,Defensive rebound by R. Westbrook,65,57
269,3,5:22.0,,S. Adams misses 2-pt jump shot from 4 ft (block by J. Henson),65,57
270,3,5:18.0,Defensive rebound by E. Bledsoe,,65,57
271,3,5:12.0,Turnover by G. Antetokounmpo (lost ball; steal by A. Roberson),,65,57
272,3,5:08.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),65,59
273,3,4:40.0,G. Antetokounmpo misses 2-pt jump shot from 9 ft,,65,59
274,3,4:39.0,,Defensive rebound by C. Anthony,65,59
275,3,4:34.0,,J. Huestis makes 3-pt jump shot from 22 ft (assist by R. Westbrook),65,62
276,3,4:08.0,K. Middleton misses 2-pt jump shot from 13 ft (block by J. Huestis),,65,62
277,3,4:06.0,,Defensive rebound by S. Adams,65,62
278,3,4:01.0,,R. Westbrook misses 3-pt jump shot from 24 ft,65,62
279,3,3:59.0,Defensive rebound by Team,,65,62
280,3,3:48.0,T. Snell misses 3-pt jump shot from 23 ft,,65,62
281,3,3:47.0,Offensive rebound by E. Bledsoe,,65,62
282,3,3:46.0,E. Bledsoe makes 2-pt layup at rim,,67,62
283,3,3:24.0,,C. Anthony misses 2-pt jump shot from 18 ft,67,62
284,3,3:21.0,Defensive rebound by J. Henson,,67,62
285,3,3:06.0,Turnover by K. Middleton (bad pass; steal by S. Adams),,67,62
286,3,2:54.0,,A. Roberson misses 2-pt layup from 2 ft (block by J. Henson),67,62
287,3,2:50.0,Defensive rebound by K. Middleton,,67,62
288,3,2:43.0,J. Henson makes 2-pt hook shot from 6 ft (assist by K. Middleton),,69,62
289,3,2:14.0,,A. Roberson misses 2-pt layup from 3 ft (block by J. Henson),69,62
290,3,2:12.0,Defensive rebound by J. Henson,,69,62
291,3,2:09.0,K. Middleton makes 2-pt layup at rim (assist by G. Antetokounmpo),,71,62
292,3,2:09.0,,Oklahoma City full timeout,71,62
293,3,2:09.0,,R. Felton enters the game for A. Roberson,71,62
294,3,2:09.0,M. Dellavedova enters the game for K. Middleton,,71,62
295,3,2:09.0,T. Maker enters the game for J. Henson,,71,62
296,3,2:09.0,M. Brogdon enters the game for E. Bledsoe,,71,62
297,3,1:49.0,,C. Anthony makes 2-pt dunk at rim,71,64
298,3,1:35.0,Personal foul by C. Anthony (drawn by T. Maker),,71,64
299,3,1:35.0,T. Maker misses free throw 1 of 2,,71,64
300,3,1:35.0,Offensive rebound by Team,,71,64
301,3,1:35.0,,J. Grant enters the game for S. Adams,71,64
302,3,1:35.0,T. Maker misses free throw 2 of 2,,71,64
303,3,1:34.0,,Defensive rebound by R. Westbrook,71,64
304,3,1:16.0,,R. Westbrook makes 2-pt dunk from 1 ft (assist by R. Felton),71,66
305,3,1:16.0,,Shooting foul by T. Maker (drawn by R. Westbrook),71,66
306,3,1:16.0,,A. Roberson enters the game for J. Huestis,71,66
307,3,1:16.0,,P. Patterson enters the game for C. Anthony,71,66
308,3,1:16.0,,R. Westbrook makes free throw 1 of 1,71,67
309,3,0:52.0,M. Dellavedova misses 2-pt jump shot from 7 ft,,71,67
310,3,0:50.0,,Defensive rebound by R. Westbrook,71,67
311,3,0:44.0,,Offensive foul by A. Roberson (drawn by M. Dellavedova),71,67
312,3,0:44.0,,Turnover by A. Roberson (offensive foul),71,67
313,3,0:31.0,G. Antetokounmpo makes 2-pt layup at rim (assist by T. Maker),,73,67
314,3,0:11.0,,R. Felton misses 3-pt jump shot from 22 ft,73,67
315,3,0:07.0,Defensive rebound by T. Maker,,73,67
316,3,0:00.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,73,67
317,3,0:00.0,Offensive rebound by T. Maker,,73,67
318,3,0:00.0,T. Maker misses 2-pt layup at rim,,73,67
319,3,0:00.0,Offensive rebound by Team,,73,67
320,4,11:37.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,73,67
321,4,11:33.0,Offensive rebound by T. Maker,,73,67
322,4,11:25.0,Def 3 sec tech foul by A. Roberson,,73,67
323,4,11:25.0,K. Middleton misses technical free throw,,73,67
324,4,11:25.0,Offensive rebound by Team,,73,67
325,4,11:25.0,J. Terry enters the game for T. Snell,,73,67
326,4,11:14.0,J. Terry makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,76,67
327,4,10:49.0,,P. Patterson makes 2-pt jump shot from 13 ft,76,69
328,4,10:35.0,Turnover by M. Brogdon (bad pass),,76,69
329,4,10:20.0,,Turnover by P. Patterson (lost ball; steal by J. Terry),76,69
330,4,10:15.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by M. Brogdon),,79,69
331,4,9:49.0,,J. Grant misses 2-pt jump shot from 4 ft,79,69
332,4,9:47.0,Defensive rebound by J. Terry,,79,69
333,4,9:37.0,K. Middleton makes 2-pt jump shot from 10 ft (assist by M. Dellavedova),,81,69
334,4,9:16.0,,J. Huestis misses 3-pt jump shot from 23 ft,81,69
335,4,9:15.0,,Offensive rebound by Team,81,69
336,4,9:15.0,,R. Westbrook enters the game for A. Roberson,81,69
337,4,9:04.0,,R. Westbrook misses 3-pt jump shot from 24 ft,81,69
338,4,9:00.0,Defensive rebound by K. Middleton,,81,69
339,4,8:53.0,K. Middleton makes 2-pt jump shot from 7 ft,,83,69
340,4,8:40.0,,Personal foul by M. Dellavedova (drawn by J. Huestis),83,69
341,4,8:35.0,,R. Felton misses 2-pt layup from 3 ft (block by T. Maker),83,69
342,4,8:32.0,Defensive rebound by J. Terry,,83,69
343,4,8:21.0,K. Middleton misses 2-pt jump shot from 9 ft (block by R. Felton),,83,69
344,4,8:19.0,,Defensive rebound by P. Patterson,83,69
345,4,8:14.0,,J. Grant makes 2-pt dunk from 1 ft (assist by R. Westbrook),83,71
346,4,7:48.0,K. Middleton misses 3-pt jump shot from 24 ft,,83,71
347,4,7:44.0,,Defensive rebound by R. Felton,83,71
348,4,7:37.0,,R. Westbrook makes 2-pt jump shot from 20 ft,83,73
349,4,7:21.0,M. Brogdon makes 2-pt layup from 1 ft (assist by M. Dellavedova),,85,73
350,4,7:21.0,,Violation by J. Grant (def goaltending),85,73
351,4,7:11.0,,R. Westbrook misses 2-pt layup at rim,85,73
352,4,7:10.0,,Offensive rebound by J. Grant,85,73
353,4,7:10.0,,J. Grant makes 2-pt layup from 1 ft (assist by R. Westbrook),85,75
354,4,6:50.0,M. Brogdon misses 2-pt layup from 1 ft,,85,75
355,4,6:49.0,,Defensive rebound by J. Grant,85,75
356,4,6:42.0,,R. Felton misses 3-pt jump shot from 25 ft,85,75
357,4,6:38.0,,Offensive rebound by R. Westbrook,85,75
358,4,6:38.0,,Shooting foul by M. Brogdon (drawn by R. Westbrook),85,75
359,4,6:38.0,,Oklahoma City full timeout,85,75
360,4,6:38.0,,C. Anthony enters the game for P. Patterson,85,75
361,4,6:38.0,E. Bledsoe enters the game for J. Terry,,85,75
362,4,6:38.0,G. Antetokounmpo enters the game for T. Maker,,85,75
363,4,6:38.0,,R. Westbrook makes free throw 1 of 2,85,76
364,4,6:38.0,,R. Westbrook makes free throw 2 of 2,85,77
365,4,6:24.0,Personal foul by C. Anthony (drawn by M. Dellavedova),,85,77
366,4,6:09.0,K. Middleton misses 3-pt jump shot from 24 ft,,85,77
367,4,6:06.0,,Defensive rebound by R. Felton,85,77
368,4,5:48.0,,R. Westbrook makes 2-pt layup from 1 ft,85,79
369,4,5:24.0,G. Antetokounmpo misses 2-pt jump shot from 9 ft,,85,79
370,4,5:20.0,,Defensive rebound by C. Anthony,85,79
371,4,5:05.0,,R. Westbrook misses 2-pt jump shot from 16 ft,85,79
372,4,5:02.0,Defensive rebound by M. Brogdon,,85,79
373,4,5:02.0,Personal foul by R. Westbrook (drawn by M. Brogdon),,85,79
374,4,5:02.0,,S. Adams enters the game for J. Grant,85,79
375,4,5:02.0,J. Henson enters the game for M. Dellavedova,,85,79
376,4,5:02.0,T. Snell enters the game for M. Brogdon,,85,79
