,QUARTER,TIME_REMAINING,UTAH_ACTION,SACRAMENTO_ACTION,UTAH_SCORE,SACRAMENTO_SCORE
43,1,6:04.0,,D. Fox makes free throw 1 of 2,6,10
44,1,6:04.0,,D. Fox makes free throw 2 of 2,6,11
45,1,5:47.0,D. Mitchell makes 2-pt jump shot from 7 ft,,8,11
46,1,5:29.0,,Turnover by Z. Randolph (bad pass; steal by J. Johnson),8,11
47,1,5:13.0,R. Rubio misses 3-pt jump shot from 25 ft,,8,11
48,1,5:09.0,,Defensive rebound by B. Bogdanović,8,11
49,1,4:53.0,,W. Cauley-Stein makes 2-pt jump shot from 9 ft (assist by G. Hill),8,13
50,1,4:35.0,Turnover by R. Rubio (bad pass; steal by Z. Randolph),,8,13
51,1,4:35.0,,Personal foul by D. Mitchell (drawn by D. Fox),8,13
52,1,4:35.0,,D. Fox makes clear path free throw 1 of 2,8,14
53,1,4:35.0,,D. Fox makes clear path free throw 2 of 2,8,15
54,1,4:35.0,,B. Hield enters the game for D. Fox,8,15
55,1,4:19.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by Z. Randolph),8,18
56,1,3:55.0,D. Favors makes 2-pt jump shot from 16 ft (assist by R. Rubio),,10,18
57,1,3:44.0,,Turnover by Z. Randolph (bad pass; steal by D. Mitchell),10,18
58,1,3:41.0,D. Mitchell makes 2-pt dunk at rim,,12,18
59,1,3:26.0,,B. Hield misses 3-pt jump shot from 24 ft,12,18
60,1,3:26.0,Defensive rebound by Team,,12,18
61,1,3:25.0,,K. Koufos enters the game for Z. Randolph,12,18
62,1,3:25.0,R. Neto enters the game for R. Rubio,,12,18
63,1,3:02.0,D. Favors makes 2-pt layup from 1 ft (assist by D. Mitchell),,14,18
64,1,3:02.0,Shooting foul by W. Cauley-Stein (drawn by D. Favors),,14,18
65,1,3:02.0,D. Favors makes free throw 1 of 1,,15,18
66,1,2:50.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by K. Koufos),15,21
67,1,2:47.0,Utah full timeout,,15,21
68,1,2:47.0,R. O'Neale enters the game for D. Mitchell,,15,21
69,1,2:29.0,R. Hood makes 3-pt jump shot from 25 ft (assist by R. Neto),,18,21
70,1,2:10.0,,B. Hield misses 2-pt jump shot from 20 ft,18,21
71,1,2:07.0,Defensive rebound by R. Hood,,18,21
72,1,1:52.0,R. O'Neale misses 2-pt layup from 2 ft,,18,21
73,1,1:48.0,Offensive rebound by D. Favors,,18,21
74,1,1:48.0,D. Favors misses 2-pt layup at rim,,18,21
75,1,1:47.0,Offensive rebound by D. Favors,,18,21
76,1,1:47.0,D. Favors misses 2-pt layup at rim,,18,21
77,1,1:46.0,Offensive rebound by D. Favors,,18,21
78,1,1:35.0,R. Hood misses 3-pt jump shot from 26 ft,,18,21
79,1,1:30.0,,Defensive rebound by K. Koufos,18,21
80,1,1:15.0,,Turnover by W. Cauley-Stein (bad pass; steal by R. Hood),18,21
81,1,1:13.0,R. Hood misses 2-pt layup from 2 ft (block by B. Hield),,18,21
82,1,1:13.0,Offensive rebound by Team,,18,21
83,1,1:13.0,,M. Richardson enters the game for W. Cauley-Stein,18,21
84,1,1:13.0,,J. Jackson enters the game for B. Bogdanović,18,21
85,1,1:13.0,E. Udoh enters the game for D. Favors,,18,21
86,1,1:09.0,Personal foul by J. Jackson (drawn by R. Hood),,18,21
87,1,0:55.0,Turnover by R. Neto (bad pass; steal by J. Jackson),,18,21
88,1,0:37.0,,J. Jackson misses 2-pt layup from 2 ft (block by E. Udoh),18,21
89,1,0:34.0,,Offensive rebound by K. Koufos,18,21
90,1,0:32.0,,Turnover by K. Koufos (lost ball; steal by E. Udoh),18,21
91,1,0:29.0,R. O'Neale makes 2-pt layup at rim (assist by R. Neto),,20,21
92,1,0:06.0,,K. Koufos misses 2-pt jump shot from 5 ft,20,21
93,1,0:01.0,Defensive rebound by R. Hood,,20,21
94,1,0:00.0,R. Hood makes 3-pt jump shot from 25 ft,,23,21
95,2,11:44.0,,B. Hield makes 2-pt jump shot from 13 ft,23,23
96,2,11:28.0,R. Hood makes 2-pt jump shot from 20 ft (assist by E. Udoh),,25,23
97,2,11:14.0,,K. Koufos misses 2-pt layup from 2 ft,25,23
98,2,11:13.0,,Offensive rebound by K. Koufos,25,23
99,2,11:10.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by D. Fox),25,26
100,2,10:44.0,E. Udoh misses 2-pt layup from 2 ft (block by B. Hield),,25,26
101,2,10:42.0,,Defensive rebound by B. Hield,25,26
102,2,10:39.0,Violation by R. O'Neale (kicked ball),,25,26
103,2,10:39.0,J. Ingles enters the game for J. Johnson,,25,26
104,2,10:26.0,,J. Jackson misses 3-pt jump shot from 26 ft,25,26
105,2,10:26.0,Defensive rebound by Team,,25,26
106,2,10:09.0,R. Hood misses 3-pt jump shot from 24 ft,,25,26
107,2,10:04.0,,Defensive rebound by J. Jackson,25,26
108,2,9:48.0,,Shooting foul by R. O'Neale (drawn by M. Richardson),25,26
109,2,9:48.0,,M. Richardson misses free throw 1 of 2,25,26
110,2,9:48.0,,Offensive rebound by Team,25,26
111,2,9:48.0,R. Rubio enters the game for R. Neto,,25,26
112,2,9:48.0,,M. Richardson makes free throw 2 of 2,25,27
113,2,9:26.0,R. Rubio misses 2-pt jump shot from 18 ft,,25,27
114,2,9:22.0,,Defensive rebound by M. Richardson,25,27
115,2,9:11.0,,M. Richardson misses 3-pt jump shot from 24 ft,25,27
116,2,9:08.0,Defensive rebound by R. O'Neale,,25,27
117,2,8:58.0,R. Rubio makes 3-pt jump shot from 23 ft (assist by R. O'Neale),,28,27
118,2,8:43.0,,Offensive foul by K. Koufos (drawn by R. O'Neale),28,27
119,2,8:43.0,,Turnover by K. Koufos (offensive foul),28,27
120,2,8:27.0,E. Udoh makes 2-pt layup at rim (assist by J. Ingles),,30,27
121,2,8:06.0,,Turnover by D. Fox (traveling),30,27
122,2,8:06.0,D. Mitchell enters the game for R. Hood,,30,27
123,2,7:52.0,R. O'Neale makes 2-pt jump shot from 15 ft,,32,27
124,2,7:43.0,,Sacramento full timeout,32,27
125,2,7:43.0,,B. Bogdanović enters the game for J. Jackson,32,27
126,2,7:35.0,,B. Bogdanović makes 2-pt jump shot from 17 ft,32,29
127,2,7:35.0,,Shooting foul by R. Rubio (drawn by B. Bogdanović),32,29
128,2,7:35.0,,B. Bogdanović makes free throw 1 of 1,32,30
129,2,7:24.0,E. Udoh makes 2-pt hook shot from 7 ft (assist by R. Rubio),,34,30
130,2,7:02.0,,D. Fox misses 3-pt jump shot from 23 ft,34,30
131,2,6:58.0,Defensive rebound by R. O'Neale,,34,30
132,2,6:39.0,Shooting foul by D. Fox (drawn by R. Rubio),,34,30
133,2,6:39.0,R. Rubio makes free throw 1 of 2,,35,30
134,2,6:39.0,,W. Cauley-Stein enters the game for M. Richardson,35,30
135,2,6:39.0,,Z. Randolph enters the game for K. Koufos,35,30
136,2,6:39.0,J. Johnson enters the game for R. O'Neale,,35,30
137,2,6:39.0,D. Favors enters the game for E. Udoh,,35,30
138,2,6:39.0,R. Rubio makes free throw 2 of 2,,36,30
139,2,6:24.0,,Z. Randolph makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),36,33
140,2,5:55.0,J. Ingles makes 2-pt jump shot from 22 ft,,38,33
141,2,5:31.0,,B. Bogdanović misses 2-pt jump shot from 8 ft,38,33
142,2,5:30.0,,Offensive rebound by B. Bogdanović,38,33
143,2,5:29.0,,Turnover by B. Bogdanović (lost ball; steal by D. Mitchell),38,33
144,2,5:17.0,R. Rubio misses 2-pt layup from 2 ft,,38,33
145,2,5:14.0,,Defensive rebound by B. Bogdanović,38,33
146,2,5:05.0,,Personal foul by J. Johnson (drawn by W. Cauley-Stein),38,33
147,2,4:55.0,,W. Cauley-Stein makes 2-pt jump shot from 6 ft,38,35
148,2,4:41.0,R. Rubio misses 3-pt jump shot from 23 ft,,38,35
149,2,4:41.0,Offensive rebound by D. Favors,,38,35
150,2,4:29.0,Shooting foul by Z. Randolph (drawn by D. Favors),,38,35
151,2,4:29.0,D. Favors makes free throw 1 of 2,,39,35
152,2,4:29.0,,G. Hill enters the game for B. Hield,39,35
153,2,4:29.0,R. Hood enters the game for R. Rubio,,39,35
154,2,4:29.0,D. Favors misses free throw 2 of 2,,39,35
155,2,4:26.0,,Defensive rebound by B. Bogdanović,39,35
156,2,4:10.0,,Z. Randolph misses 2-pt hook shot from 8 ft,39,35
157,2,4:08.0,Defensive rebound by D. Favors,,39,35
158,2,3:59.0,D. Mitchell makes 2-pt jump shot from 11 ft,,41,35
159,2,3:36.0,,W. Cauley-Stein misses 2-pt jump shot from 13 ft,41,35
160,2,3:33.0,,Offensive rebound by G. Hill,41,35
161,2,3:27.0,,Z. Randolph misses 2-pt hook shot from 8 ft (block by D. Favors),41,35
162,2,3:27.0,Defensive rebound by R. Hood,,41,35
163,2,3:14.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by J. Johnson),,44,35
164,2,3:00.0,,Personal foul by R. Hood (drawn by G. Hill),44,35
165,2,2:55.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by Z. Randolph),44,38
166,2,2:52.0,Utah full timeout,,44,38
167,2,2:40.0,Shooting foul by D. Fox (drawn by D. Mitchell),,44,38
168,2,2:40.0,D. Mitchell misses free throw 1 of 2,,44,38
169,2,2:40.0,Offensive rebound by Team,,44,38
170,2,2:40.0,D. Mitchell makes free throw 2 of 2,,45,38
171,2,2:19.0,,G. Hill misses 2-pt jump shot from 9 ft,45,38
172,2,2:15.0,Defensive rebound by D. Favors,,45,38
173,2,2:07.0,J. Johnson misses 3-pt jump shot from 24 ft,,45,38
174,2,2:03.0,,Defensive rebound by B. Bogdanović,45,38
175,2,1:49.0,,W. Cauley-Stein makes 2-pt layup at rim,45,40
176,2,1:30.0,D. Mitchell misses 2-pt jump shot from 18 ft,,45,40
177,2,1:29.0,Offensive rebound by Team,,45,40
178,2,1:20.0,J. Johnson makes 2-pt jump shot from 8 ft,,47,40
179,2,1:07.0,,Z. Randolph misses 2-pt layup from 4 ft,47,40
180,2,1:04.0,,Offensive rebound by G. Hill,47,40
181,2,1:03.0,,G. Hill makes 2-pt jump shot from 7 ft,47,42
182,2,0:49.0,D. Mitchell makes 2-pt jump shot from 12 ft,,49,42
183,2,0:41.0,,D. Fox misses 2-pt jump shot from 4 ft,49,42
184,2,0:38.0,Defensive rebound by D. Favors,,49,42
185,2,0:33.0,R. Hood makes 3-pt jump shot from 22 ft (assist by D. Mitchell),,52,42
186,2,0:17.0,,Turnover by W. Cauley-Stein (lost ball; steal by J. Johnson),52,42
187,2,0:02.0,R. Hood misses 3-pt jump shot from 25 ft,,52,42
188,2,0:01.0,,Defensive rebound by W. Cauley-Stein,52,42
189,3,11:46.0,,Shooting foul by D. Mitchell (drawn by W. Cauley-Stein),52,42
190,3,11:46.0,,W. Cauley-Stein misses free throw 1 of 2,52,42
191,3,11:46.0,,Offensive rebound by Team,52,42
192,3,11:46.0,,W. Cauley-Stein makes free throw 2 of 2,52,43
193,3,11:30.0,J. Ingles makes 3-pt jump shot from 22 ft (assist by D. Favors),,55,43
194,3,11:23.0,,Offensive foul by B. Bogdanović (drawn by R. Rubio),55,43
195,3,11:23.0,,Turnover by B. Bogdanović (offensive foul),55,43
196,3,11:13.0,Turnover by R. Rubio (lost ball; steal by D. Fox),,55,43
197,3,11:11.0,,Personal foul by D. Favors (drawn by D. Fox),55,43
198,3,10:58.0,,Turnover by W. Cauley-Stein (bad pass; steal by R. Rubio),55,43
199,3,10:47.0,J. Jerebko makes 3-pt jump shot from 22 ft (assist by R. Rubio),,58,43
200,3,10:41.0,,Sacramento full timeout,58,43
201,3,10:29.0,,Z. Randolph makes 2-pt hook shot from 7 ft,58,45
202,3,10:10.0,J. Jerebko misses 3-pt jump shot from 24 ft,,58,45
203,3,10:06.0,,Defensive rebound by Z. Randolph,58,45
204,3,9:59.0,,Personal foul by J. Jerebko (drawn by W. Cauley-Stein),58,45
205,3,9:53.0,,Turnover by Z. Randolph (lost ball; steal by R. Rubio),58,45
206,3,9:45.0,D. Mitchell makes 2-pt layup from 2 ft,,60,45
207,3,9:45.0,Shooting foul by W. Cauley-Stein (drawn by D. Mitchell),,60,45
208,3,9:45.0,D. Mitchell makes free throw 1 of 1,,61,45
209,3,9:26.0,,Personal foul by J. Jerebko (drawn by Z. Randolph),61,45
210,3,9:17.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Bogdanović),61,47
211,3,8:57.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by D. Mitchell),,64,47
212,3,8:49.0,,Turnover by B. Bogdanović (out of bounds lost ball),64,47
213,3,8:41.0,Personal foul by Z. Randolph (drawn by R. Rubio),,64,47
214,3,8:34.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Rubio),,67,47
215,3,8:19.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by W. Cauley-Stein),67,50
216,3,8:13.0,Personal foul by D. Fox (drawn by R. Rubio),,67,50
217,3,8:00.0,J. Ingles misses 3-pt jump shot from 25 ft,,67,50
218,3,7:57.0,,Defensive rebound by Team,67,50
219,3,7:42.0,,Z. Randolph makes 2-pt hook shot from 5 ft,67,52
220,3,7:21.0,R. Rubio misses 2-pt jump shot from 19 ft,,67,52
221,3,7:19.0,,Defensive rebound by Z. Randolph,67,52
222,3,7:19.0,,Personal foul by R. Rubio (drawn by Z. Randolph),67,52
223,3,7:19.0,,Z. Randolph makes free throw 1 of 2,67,53
224,3,7:19.0,,B. Hield enters the game for W. Cauley-Stein,67,53
225,3,7:19.0,,K. Koufos enters the game for B. Bogdanović,67,53
226,3,7:19.0,,Z. Randolph makes free throw 2 of 2,67,54
227,3,7:04.0,J. Jerebko makes 2-pt jump shot from 22 ft (assist by J. Ingles),,69,54
228,3,6:48.0,,Turnover by Z. Randolph (bad pass; steal by J. Ingles),69,54
229,3,6:44.0,J. Jerebko makes 2-pt dunk at rim (assist by J. Ingles),,71,54
230,3,6:26.0,,G. Hill misses 2-pt jump shot from 20 ft,71,54
231,3,6:22.0,Defensive rebound by J. Jerebko,,71,54
232,3,6:14.0,D. Mitchell makes 2-pt dunk from 1 ft,,73,54
233,3,6:14.0,,Sacramento full timeout,73,54
234,3,6:14.0,R. Hood enters the game for R. Rubio,,73,54
235,3,6:01.0,,B. Hield makes 2-pt layup from 2 ft,73,56
236,3,5:45.0,D. Mitchell makes 2-pt dunk from 1 ft (assist by J. Ingles),,75,56
237,3,5:31.0,,K. Koufos makes 2-pt hook shot from 7 ft,75,58
238,3,5:18.0,Turnover by D. Mitchell (bad pass; steal by G. Hill),,75,58
239,3,5:13.0,,G. Hill makes 3-pt jump shot from 24 ft,75,61
240,3,4:54.0,D. Mitchell makes 2-pt jump shot from 20 ft,,77,61
241,3,4:46.0,,Personal foul by J. Ingles (drawn by G. Hill),77,61
242,3,4:46.0,,G. Hill makes free throw 1 of 2,77,62
243,3,4:46.0,,W. Cauley-Stein enters the game for Z. Randolph,77,62
244,3,4:46.0,J. Johnson enters the game for J. Jerebko,,77,62
245,3,4:46.0,,G. Hill makes free throw 2 of 2,77,63
246,3,4:33.0,D. Mitchell makes 2-pt layup from 1 ft,,79,63
247,3,4:26.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by D. Fox),79,65
248,3,4:10.0,R. Hood misses 3-pt jump shot from 25 ft,,79,65
249,3,4:07.0,,Defensive rebound by D. Fox,79,65
250,3,4:01.0,,D. Fox misses 2-pt jump shot from 19 ft,79,65
251,3,3:58.0,Defensive rebound by D. Favors,,79,65
252,3,3:51.0,Personal foul by W. Cauley-Stein (drawn by D. Favors),,79,65
253,3,3:51.0,,B. Bogdanović enters the game for G. Hill,79,65
254,3,3:43.0,Turnover by J. Ingles (bad pass; steal by B. Bogdanović),,79,65
255,3,3:33.0,,K. Koufos makes 2-pt jump shot from 9 ft (assist by D. Fox),79,67
256,3,3:32.0,Utah full timeout,,79,67
257,3,3:32.0,E. Udoh enters the game for J. Ingles,,79,67
258,3,3:32.0,R. O'Neale enters the game for D. Favors,,79,67
259,3,3:32.0,R. Neto enters the game for D. Mitchell,,79,67
260,3,3:19.0,R. Hood makes 3-pt jump shot from 25 ft (assist by E. Udoh),,82,67
261,3,3:03.0,,D. Fox misses 2-pt jump shot from 11 ft,82,67
262,3,2:59.0,Defensive rebound by R. Hood,,82,67
263,3,2:49.0,R. Hood makes 2-pt jump shot from 8 ft (assist by R. O'Neale),,84,67
264,3,2:49.0,Shooting foul by D. Fox (drawn by R. Hood),,84,67
265,3,2:49.0,R. Hood makes free throw 1 of 1,,85,67
266,3,2:35.0,,B. Bogdanović makes 3-pt jump shot from 24 ft,85,70
267,3,2:11.0,R. Neto misses 2-pt jump shot from 11 ft (block by D. Fox),,85,70
268,3,2:06.0,,Defensive rebound by W. Cauley-Stein,85,70
269,3,1:54.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by B. Hield),85,73
270,3,1:35.0,J. Johnson misses 2-pt jump shot from 15 ft,,85,73
271,3,1:31.0,,Defensive rebound by B. Hield,85,73
272,3,1:27.0,,B. Hield misses 3-pt jump shot from 24 ft (block by E. Udoh),85,73
273,3,1:22.0,Defensive rebound by R. Hood,,85,73
274,3,1:11.0,R. O'Neale misses 2-pt jump shot from 8 ft,,85,73
275,3,1:07.0,,Defensive rebound by K. Koufos,85,73
276,3,0:57.0,,W. Cauley-Stein misses 2-pt layup from 6 ft,85,73
277,3,0:55.0,Defensive rebound by J. Johnson,,85,73
278,3,0:34.0,R. Neto makes 3-pt jump shot from 24 ft (assist by R. Hood),,88,73
279,3,0:28.0,,D. Fox misses 2-pt layup from 1 ft (block by E. Udoh),88,73
280,3,0:28.0,Defensive rebound by R. O'Neale,,88,73
281,3,0:01.0,R. Hood misses 3-pt jump shot from 25 ft,,88,73
282,3,0:01.0,,Defensive rebound by W. Cauley-Stein,88,73
283,3,0:00.0,,W. Cauley-Stein misses 3-pt jump shot from 63 ft,88,73
284,3,0:00.0,,Offensive rebound by Team,88,73
285,4,11:51.0,Personal foul by B. Hield (drawn by R. Hood),,88,73
286,4,11:39.0,J. Johnson misses 2-pt layup from 2 ft,,88,73
287,4,11:36.0,,Defensive rebound by K. Koufos,88,73
288,4,11:27.0,,Turnover by K. Koufos (lost ball; steal by E. Udoh),88,73
289,4,11:22.0,R. Neto makes 2-pt layup from 1 ft (assist by E. Udoh),,90,73
290,4,11:02.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Hield),90,75
291,4,10:47.0,R. Hood makes 2-pt jump shot from 8 ft,,92,75
292,4,10:37.0,,Shooting foul by R. Neto (drawn by G. Hill),92,75
293,4,10:37.0,,G. Hill makes free throw 1 of 3,92,76
294,4,10:37.0,,G. Hill misses free throw 2 of 3,92,76
295,4,10:37.0,,Offensive rebound by Team,92,76
296,4,10:37.0,R. Rubio enters the game for R. Neto,,92,76
297,4,10:37.0,,G. Hill makes free throw 3 of 3,92,77
298,4,10:20.0,Shooting foul by B. Bogdanović (drawn by R. Hood),,92,77
299,4,10:20.0,R. Hood makes free throw 1 of 2,,93,77
300,4,10:20.0,R. Hood makes free throw 2 of 2,,94,77
301,4,10:08.0,,W. Cauley-Stein misses 2-pt layup from 6 ft,94,77
302,4,10:06.0,,Offensive rebound by W. Cauley-Stein,94,77
303,4,10:05.0,,W. Cauley-Stein makes 2-pt layup from 1 ft,94,79
304,4,9:49.0,R. Hood makes 2-pt jump shot from 15 ft (assist by J. Johnson),,96,79
305,4,9:40.0,,G. Hill misses 3-pt jump shot from 26 ft,96,79
306,4,9:36.0,,Offensive rebound by B. Bogdanović,96,79
307,4,9:27.0,,W. Cauley-Stein misses 2-pt hook shot from 8 ft,96,79
308,4,9:25.0,Defensive rebound by J. Johnson,,96,79
309,4,9:20.0,Turnover by R. Rubio (bad pass; steal by W. Cauley-Stein),,96,79
310,4,9:19.0,,Personal foul by R. Hood (drawn by B. Hield),96,79
311,4,9:04.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by G. Hill),96,82
312,4,8:41.0,R. Hood misses 2-pt hook shot from 13 ft,,96,82
313,4,8:40.0,Offensive rebound by R. Hood,,96,82
314,4,8:29.0,R. O'Neale misses 2-pt layup from 1 ft,,96,82
315,4,8:24.0,,Defensive rebound by W. Cauley-Stein,96,82
316,4,8:17.0,,B. Bogdanović makes 2-pt layup from 2 ft,96,84
317,4,8:16.0,Utah full timeout,,96,84
318,4,8:16.0,D. Mitchell enters the game for R. Hood,,96,84
319,4,7:54.0,D. Mitchell makes 2-pt layup from 2 ft,,98,84
320,4,7:40.0,,Personal foul by D. Mitchell (drawn by B. Bogdanović),98,84
321,4,7:30.0,,Turnover by B. Bogdanović (bad pass; steal by R. O'Neale),98,84
322,4,7:16.0,D. Mitchell makes 2-pt jump shot from 17 ft,,100,84
323,4,6:57.0,,B. Hield makes 2-pt jump shot from 16 ft,100,86
324,4,6:45.0,Personal foul by B. Hield (drawn by D. Mitchell),,100,86
325,4,6:45.0,,J. Jackson enters the game for B. Hield,100,86
326,4,6:34.0,Shooting foul by B. Bogdanović (drawn by D. Mitchell),,100,86
327,4,6:34.0,D. Mitchell makes free throw 1 of 2,,101,86
328,4,6:34.0,D. Mitchell makes free throw 2 of 2,,102,86
329,4,6:34.0,,D. Fox enters the game for K. Koufos,102,86
330,4,6:34.0,D. Favors enters the game for R. O'Neale,,102,86
331,4,6:34.0,J. Ingles enters the game for E. Udoh,,102,86
332,4,6:34.0,R. Hood enters the game for J. Johnson,,102,86
333,4,6:27.0,,Shooting foul by J. Ingles (drawn by W. Cauley-Stein),102,86
334,4,6:27.0,,W. Cauley-Stein misses free throw 1 of 2,102,86
335,4,6:27.0,,Offensive rebound by Team,102,86
336,4,6:27.0,,W. Cauley-Stein makes free throw 2 of 2,102,87
337,4,6:15.0,R. Rubio makes 2-pt layup from 2 ft,,104,87
338,4,6:15.0,Shooting foul by D. Fox (drawn by R. Rubio),,104,87
339,4,6:15.0,R. Rubio makes free throw 1 of 1,,105,87
340,4,6:00.0,,W. Cauley-Stein misses 2-pt layup from 6 ft,105,87
341,4,5:57.0,Defensive rebound by D. Mitchell,,105,87
342,4,5:51.0,D. Favors makes 2-pt dunk from 1 ft,,107,87
343,4,5:38.0,,B. Bogdanović makes 2-pt jump shot from 16 ft (assist by G. Hill),107,89
344,4,5:19.0,Turnover by D. Mitchell (lost ball; steal by G. Hill),,107,89
345,4,5:16.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by J. Jackson),107,91
346,4,4:56.0,D. Mitchell misses 3-pt jump shot from 24 ft,,107,91
347,4,4:53.0,,Defensive rebound by J. Jackson,107,91
348,4,4:46.0,,Turnover by D. Fox (lost ball; steal by R. Rubio),107,91
349,4,4:34.0,D. Favors misses 2-pt jump shot from 18 ft,,107,91
350,4,4:31.0,,Defensive rebound by W. Cauley-Stein,107,91
351,4,4:25.0,,W. Cauley-Stein makes 2-pt layup from 3 ft,107,93
352,4,4:23.0,Utah full timeout,,107,93
353,4,4:10.0,D. Mitchell misses 2-pt layup from 3 ft (block by W. Cauley-Stein),,107,93
354,4,4:10.0,,Defensive rebound by Team,107,93
355,4,3:48.0,,W. Cauley-Stein makes 2-pt hook shot from 5 ft,107,95
356,4,3:24.0,D. Mitchell makes 3-pt jump shot from 26 ft,,110,95
357,4,3:15.0,,Personal foul by D. Favors (drawn by W. Cauley-Stein),110,95
358,4,3:15.0,,W. Cauley-Stein makes free throw 1 of 2,110,96
359,4,3:15.0,,W. Cauley-Stein makes free throw 2 of 2,110,97
360,4,3:00.0,Personal foul by J. Jackson (drawn by R. Rubio),,110,97
361,4,3:00.0,R. Rubio makes free throw 1 of 2,,111,97
362,4,3:00.0,R. Rubio misses free throw 2 of 2,,111,97
363,4,2:57.0,,Defensive rebound by W. Cauley-Stein,111,97
364,4,2:42.0,,W. Cauley-Stein misses 2-pt jump shot from 14 ft,111,97
365,4,2:39.0,Defensive rebound by R. Hood,,111,97
366,4,2:21.0,D. Favors makes 2-pt hook shot from 5 ft (assist by R. Hood),,113,97
367,4,2:10.0,,Turnover by B. Bogdanović (bad pass; steal by R. Hood),113,97
368,4,2:01.0,Shooting foul by D. Fox (drawn by D. Favors),,113,97
369,4,2:01.0,,M. Richardson enters the game for D. Fox,113,97
