,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ORLANDO_ACTION,BROOKLYN_SCORE,ORLANDO_SCORE
70,1,3:17.0,Defensive rebound by R. Hollis-Jefferson,,26,23
71,1,3:03.0,C. LeVert makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),,29,23
72,1,2:44.0,,A. Gordon misses 2-pt jump shot from 17 ft,29,23
73,1,2:41.0,Defensive rebound by S. Dinwiddie,,29,23
74,1,2:39.0,C. LeVert misses 3-pt jump shot from 26 ft,,29,23
75,1,2:39.0,,Defensive rebound by S. Mack,29,23
76,1,2:32.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by S. Mack),29,26
77,1,2:16.0,J. Harris makes 3-pt jump shot from 23 ft (assist by C. LeVert),,32,26
78,1,2:06.0,,N. Vučević misses 3-pt jump shot from 26 ft,32,26
79,1,2:06.0,,Offensive rebound by Team,32,26
80,1,2:06.0,Loose ball foul by R. Hollis-Jefferson (drawn by A. Gordon),,32,26
81,1,2:06.0,,B. Biyombo enters the game for N. Vučević,32,26
82,1,2:06.0,D. Carroll enters the game for R. Hollis-Jefferson,,32,26
83,1,1:46.0,,J. Artis misses 3-pt jump shot from 27 ft,32,26
84,1,1:42.0,Defensive rebound by D. Carroll,,32,26
85,1,1:33.0,D. Cunningham misses 3-pt jump shot from 22 ft,,32,26
86,1,1:30.0,,Defensive rebound by B. Biyombo,32,26
87,1,1:27.0,,J. Artis misses 2-pt layup from 4 ft (block by D. Cunningham),32,26
88,1,1:27.0,,Offensive rebound by Team,32,26
89,1,1:27.0,,A. Afflalo enters the game for D. Augustin,32,26
90,1,1:15.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by J. Artis),32,28
91,1,1:00.0,D. Carroll makes 2-pt layup from 5 ft (assist by C. LeVert),,34,28
92,1,0:51.0,,A. Gordon makes 3-pt jump shot from 25 ft,34,31
93,1,0:39.0,C. LeVert misses 2-pt layup from 3 ft (block by B. Biyombo),,34,31
94,1,0:37.0,Offensive rebound by D. Cunningham,,34,31
95,1,0:36.0,D. Cunningham makes 2-pt layup from 2 ft,,36,31
96,1,0:30.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by A. Gordon),36,33
97,1,0:18.0,C. LeVert misses 2-pt jump shot from 6 ft,,36,33
98,1,0:14.0,Offensive rebound by C. LeVert,,36,33
99,1,0:03.0,Turnover by D. Carroll (step out of bounds),,36,33
100,2,11:35.0,,Turnover by Team (shot clock),36,33
101,2,11:11.0,C. LeVert makes 2-pt layup from 2 ft,,38,33
102,2,11:00.0,,M. Hezonja misses 2-pt jump shot from 18 ft,38,33
103,2,10:57.0,Defensive rebound by J. Allen,,38,33
104,2,10:54.0,Personal foul by J. Artis (drawn by C. LeVert),,38,33
105,2,10:40.0,D. Carroll misses 3-pt jump shot from 23 ft,,38,33
106,2,10:38.0,,Defensive rebound by B. Biyombo,38,33
107,2,10:33.0,,S. Mack misses 3-pt jump shot from 25 ft,38,33
108,2,10:30.0,Defensive rebound by J. Allen,,38,33
109,2,10:16.0,C. LeVert misses 3-pt jump shot from 23 ft,,38,33
110,2,10:14.0,Offensive rebound by J. Allen,,38,33
111,2,10:11.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,38,33
112,2,10:07.0,,Defensive rebound by B. Biyombo,38,33
113,2,9:58.0,,S. Mack makes 2-pt layup from 2 ft (assist by J. Artis),38,35
114,2,9:40.0,J. Harris makes 2-pt layup from 2 ft (assist by J. Allen),,40,35
115,2,9:25.0,,B. Biyombo misses 2-pt jump shot from 14 ft,40,35
116,2,9:23.0,Defensive rebound by C. LeVert,,40,35
117,2,9:16.0,J. Allen makes 2-pt hook shot from 4 ft (assist by D. Carroll),,42,35
118,2,9:16.0,,Orlando full timeout,42,35
119,2,8:53.0,,M. Hezonja makes 3-pt jump shot from 24 ft (assist by J. Artis),42,38
120,2,8:26.0,C. LeVert misses 2-pt hook shot from 6 ft (block by B. Biyombo),,42,38
121,2,8:26.0,Offensive rebound by Team,,42,38
122,2,8:26.0,Turnover by Team (shot clock),,42,38
123,2,8:03.0,,Turnover by M. Hezonja (bad pass; steal by D. Carroll),42,38
124,2,7:54.0,J. Allen misses 2-pt jump shot from 4 ft (block by A. Afflalo),,42,38
125,2,7:54.0,Offensive rebound by Team,,42,38
126,2,7:51.0,C. LeVert makes 2-pt layup from 2 ft (assist by J. Harris),,44,38
127,2,7:30.0,,M. Hezonja makes 2-pt jump shot from 12 ft (assist by S. Mack),44,40
128,2,7:12.0,D. Russell enters the game for S. Dinwiddie,,44,40
129,2,7:06.0,C. LeVert misses 3-pt jump shot from 25 ft,,44,40
130,2,7:03.0,,Defensive rebound by B. Biyombo,44,40
131,2,6:56.0,,Personal foul by C. LeVert (drawn by S. Mack),44,40
132,2,6:47.0,,M. Hezonja misses 3-pt jump shot from 26 ft,44,40
133,2,6:45.0,Defensive rebound by J. Allen,,44,40
134,2,6:32.0,D. Carroll makes 2-pt hook shot from 4 ft (assist by D. Russell),,46,40
135,2,6:10.0,,S. Mack misses 2-pt layup from 3 ft,46,40
136,2,6:08.0,Defensive rebound by D. Carroll,,46,40
137,2,6:03.0,D. Russell makes 3-pt jump shot from 24 ft (assist by J. Harris),,49,40
138,2,6:03.0,,Orlando full timeout,49,40
139,2,6:03.0,,N. Vučević enters the game for J. Artis,49,40
140,2,6:03.0,,D. Augustin enters the game for S. Mack,49,40
141,2,6:03.0,,R. Purvis enters the game for B. Biyombo,49,40
142,2,6:03.0,A. Crabbe enters the game for J. Harris,,49,40
143,2,5:43.0,,D. Augustin misses 2-pt layup from 4 ft,49,40
144,2,5:40.0,Defensive rebound by C. LeVert,,49,40
145,2,5:25.0,A. Crabbe misses 2-pt jump shot from 14 ft,,49,40
146,2,5:22.0,,Defensive rebound by R. Purvis,49,40
147,2,5:11.0,,Turnover by N. Vučević (bad pass; steal by J. Allen),49,40
148,2,5:02.0,Personal foul by D. Augustin (drawn by D. Russell),,49,40
149,2,5:02.0,,A. Gordon enters the game for M. Hezonja,49,40
150,2,5:02.0,R. Hollis-Jefferson enters the game for D. Carroll,,49,40
151,2,5:02.0,D. Cunningham enters the game for J. Allen,,49,40
152,2,4:54.0,C. LeVert makes 3-pt jump shot from 26 ft,,52,40
153,2,4:34.0,,R. Purvis misses 3-pt jump shot from 26 ft,52,40
154,2,4:31.0,Defensive rebound by R. Hollis-Jefferson,,52,40
155,2,4:26.0,Personal foul by R. Purvis (drawn by D. Russell),,52,40
156,2,4:26.0,,M. Hezonja enters the game for R. Purvis,52,40
157,2,4:26.0,J. Harris enters the game for C. LeVert,,52,40
158,2,4:11.0,D. Russell misses 3-pt jump shot from 25 ft,,52,40
159,2,4:09.0,,Defensive rebound by M. Hezonja,52,40
160,2,3:57.0,,A. Afflalo misses 3-pt jump shot from 22 ft,52,40
161,2,3:54.0,Defensive rebound by D. Cunningham,,52,40
162,2,3:50.0,Turnover by R. Hollis-Jefferson (lost ball; steal by D. Augustin),,52,40
163,2,3:45.0,,D. Augustin makes 2-pt layup from 2 ft,52,42
164,2,3:30.0,R. Hollis-Jefferson misses 2-pt layup from 4 ft,,52,42
165,2,3:22.0,Offensive rebound by R. Hollis-Jefferson,,52,42
166,2,3:22.0,R. Hollis-Jefferson makes 2-pt layup at rim,,54,42
167,2,3:20.0,,Personal foul by A. Crabbe (drawn by D. Augustin),54,42
168,2,3:20.0,,J. Artis enters the game for A. Afflalo,54,42
169,2,3:13.0,,M. Hezonja misses 2-pt layup from 3 ft,54,42
170,2,3:10.0,Defensive rebound by D. Russell,,54,42
171,2,3:08.0,A. Crabbe misses 2-pt dunk from 1 ft,,54,42
172,2,3:08.0,,Defensive rebound by Team,54,42
173,2,2:47.0,,D. Augustin misses 2-pt hook shot from 5 ft,54,42
174,2,2:47.0,,Offensive rebound by Team,54,42
175,2,2:47.0,,Personal foul by D. Cunningham (drawn by N. Vučević),54,42
176,2,2:35.0,,A. Gordon makes 2-pt jump shot from 7 ft,54,44
177,2,2:11.0,D. Cunningham misses 3-pt jump shot from 23 ft,,54,44
178,2,2:08.0,,Defensive rebound by M. Hezonja,54,44
179,2,1:54.0,,A. Gordon misses 2-pt jump shot from 8 ft,54,44
180,2,1:53.0,,Offensive rebound by N. Vučević,54,44
181,2,1:53.0,,N. Vučević misses 2-pt layup from 2 ft,54,44
182,2,1:53.0,,Offensive rebound by N. Vučević,54,44
183,2,1:53.0,,N. Vučević misses 2-pt layup from 2 ft,54,44
184,2,1:53.0,,Offensive rebound by N. Vučević,54,44
185,2,1:53.0,,N. Vučević makes 2-pt layup from 2 ft,54,46
186,2,1:53.0,Brooklyn full timeout,,54,46
187,2,1:35.0,A. Crabbe misses 3-pt jump shot from 24 ft,,54,46
188,2,1:32.0,,Defensive rebound by A. Gordon,54,46
189,2,1:24.0,,N. Vučević misses 2-pt layup from 6 ft (block by J. Harris),54,46
190,2,1:24.0,,Offensive rebound by Team,54,46
191,2,1:11.0,,Turnover by N. Vučević (lost ball; steal by D. Russell),54,46
192,2,1:05.0,A. Crabbe makes 2-pt jump shot from 3 ft (assist by D. Russell),,56,46
193,2,0:44.0,,M. Hezonja makes 2-pt layup from 3 ft (assist by N. Vučević),56,48
194,2,0:44.0,,Shooting foul by R. Hollis-Jefferson (drawn by M. Hezonja),56,48
195,2,0:44.0,,M. Hezonja makes free throw 1 of 1,56,49
196,2,0:30.0,Shooting foul by J. Artis (drawn by J. Harris),,56,49
197,2,0:30.0,J. Harris makes free throw 1 of 2,,57,49
198,2,0:30.0,,S. Mack enters the game for J. Artis,57,49
199,2,0:30.0,C. LeVert enters the game for D. Russell,,57,49
200,2,0:30.0,J. Harris makes free throw 2 of 2,,58,49
201,2,0:13.0,,Shooting foul by C. LeVert (drawn by D. Augustin),58,49
202,2,0:13.0,,D. Augustin makes free throw 1 of 2,58,50
203,2,0:13.0,D. Russell enters the game for R. Hollis-Jefferson,,58,50
204,2,0:13.0,D. Carroll enters the game for C. LeVert,,58,50
205,2,0:13.0,,D. Augustin makes free throw 2 of 2,58,51
206,2,0:03.0,D. Russell misses 3-pt jump shot from 27 ft,,58,51
207,2,0:03.0,,Defensive rebound by S. Mack,58,51
208,2,0:00.0,,S. Mack misses 3-pt jump shot from 42 ft,58,51
209,2,0:00.0,,Offensive rebound by Team,58,51
210,3,11:50.0,,Personal foul by D. Carroll (drawn by M. Hezonja),58,51
211,3,11:36.0,,D. Augustin misses 2-pt jump shot from 15 ft,58,51
212,3,11:31.0,Defensive rebound by R. Hollis-Jefferson,,58,51
213,3,11:16.0,J. Allen makes 2-pt layup from 2 ft (assist by D. Russell),,60,51
214,3,10:56.0,,A. Gordon makes 2-pt jump shot from 3 ft,60,53
215,3,10:36.0,D. Russell makes 2-pt layup from 2 ft,,62,53
216,3,10:24.0,,Shooting foul by D. Carroll (drawn by M. Hezonja),62,53
217,3,10:24.0,,M. Hezonja makes free throw 1 of 3,62,54
218,3,10:24.0,,M. Hezonja makes free throw 2 of 3,62,55
219,3,10:24.0,,M. Hezonja makes free throw 3 of 3,62,56
220,3,10:14.0,A. Crabbe misses 3-pt jump shot from 27 ft,,62,56
221,3,10:11.0,Offensive rebound by R. Hollis-Jefferson,,62,56
222,3,10:08.0,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,,62,56
223,3,10:06.0,,Defensive rebound by N. Vučević,62,56
224,3,9:52.0,,R. Purvis misses 3-pt jump shot from 23 ft,62,56
225,3,9:49.0,Defensive rebound by D. Carroll,,62,56
226,3,9:40.0,R. Hollis-Jefferson misses 2-pt jump shot from 3 ft,,62,56
227,3,9:38.0,,Defensive rebound by N. Vučević,62,56
228,3,9:21.0,,R. Purvis misses 2-pt jump shot from 4 ft,62,56
229,3,9:21.0,Defensive rebound by Team,,62,56
230,3,9:21.0,,Loose ball foul by N. Vučević (drawn by J. Allen),62,56
231,3,9:06.0,D. Russell misses 2-pt jump shot from 8 ft,,62,56
232,3,9:04.0,Offensive rebound by D. Russell,,62,56
233,3,9:02.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by R. Hollis-Jefferson),,65,56
234,3,8:46.0,,N. Vučević misses 2-pt hook shot from 5 ft,65,56
235,3,8:43.0,Defensive rebound by D. Carroll,,65,56
236,3,8:32.0,A. Crabbe misses 2-pt jump shot from 7 ft,,65,56
237,3,8:30.0,,Defensive rebound by A. Gordon,65,56
238,3,8:26.0,,N. Vučević makes 2-pt layup from 2 ft (assist by M. Hezonja),65,58
239,3,8:06.0,J. Allen misses 3-pt jump shot from 23 ft,,65,58
240,3,8:04.0,,Defensive rebound by M. Hezonja,65,58
241,3,7:55.0,,Personal foul by D. Carroll (drawn by N. Vučević),65,58
242,3,7:37.0,,D. Augustin makes 3-pt jump shot from 23 ft,65,61
243,3,7:20.0,J. Allen makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),,67,61
244,3,7:09.0,,N. Vučević misses 3-pt jump shot from 25 ft,67,61
245,3,7:06.0,Defensive rebound by R. Hollis-Jefferson,,67,61
246,3,7:02.0,R. Hollis-Jefferson makes 2-pt layup from 4 ft,,69,61
247,3,7:02.0,Shooting foul by A. Gordon (drawn by R. Hollis-Jefferson),,69,61
248,3,7:02.0,R. Hollis-Jefferson makes free throw 1 of 1,,70,61
249,3,6:58.0,,Orlando full timeout,70,61
250,3,6:52.0,,N. Vučević misses 2-pt hook shot from 2 ft,70,61
251,3,6:49.0,Defensive rebound by R. Hollis-Jefferson,,70,61
252,3,6:46.0,D. Carroll misses 3-pt jump shot from 22 ft,,70,61
253,3,6:44.0,Offensive rebound by J. Allen,,70,61
254,3,6:42.0,J. Allen makes 2-pt dunk from 1 ft,,72,61
255,3,6:24.0,,M. Hezonja misses 3-pt jump shot from 25 ft,72,61
256,3,6:22.0,,Offensive rebound by A. Gordon,72,61
257,3,6:21.0,,N. Vučević misses 2-pt hook shot from 3 ft (block by D. Russell),72,61
258,3,6:21.0,,Offensive rebound by N. Vučević,72,61
259,3,6:21.0,,Orlando full timeout,72,61
260,3,6:21.0,,S. Mack enters the game for R. Purvis,72,61
261,3,6:07.0,,S. Mack makes 2-pt jump shot from 16 ft (assist by N. Vučević),72,63
262,3,5:59.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by D. Russell),,75,63
263,3,5:46.0,,Turnover by D. Augustin (bad pass; steal by R. Hollis-Jefferson),75,63
264,3,5:41.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by D. Russell),,78,63
265,3,5:26.0,,M. Hezonja makes 2-pt layup from 2 ft (assist by N. Vučević),78,65
266,3,5:16.0,D. Carroll misses 3-pt jump shot from 26 ft,,78,65
267,3,5:16.0,,Defensive rebound by N. Vučević,78,65
268,3,4:55.0,,N. Vučević makes 2-pt layup from 1 ft (assist by A. Gordon),78,67
269,3,4:55.0,Brooklyn full timeout,,78,67
270,3,4:55.0,,J. Artis enters the game for M. Hezonja,78,67
271,3,4:55.0,S. Dinwiddie enters the game for D. Carroll,,78,67
272,3,4:55.0,D. Cunningham enters the game for J. Allen,,78,67
273,3,4:43.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by D. Russell),,81,67
274,3,4:22.0,,Turnover by A. Gordon (traveling),81,67
275,3,4:22.0,C. LeVert enters the game for D. Russell,,81,67
276,3,4:02.0,R. Hollis-Jefferson misses 2-pt layup from 3 ft,,81,67
277,3,4:00.0,,Defensive rebound by N. Vučević,81,67
278,3,3:54.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by S. Mack),81,70
279,3,3:29.0,Shooting foul by A. Gordon (drawn by R. Hollis-Jefferson),,81,70
280,3,3:29.0,R. Hollis-Jefferson makes free throw 1 of 2,,82,70
281,3,3:29.0,,K. Birch enters the game for A. Gordon,82,70
282,3,3:29.0,J. Harris enters the game for A. Crabbe,,82,70
283,3,3:29.0,R. Hollis-Jefferson makes free throw 2 of 2,,83,70
284,3,3:20.0,,S. Mack makes 2-pt jump shot from 3 ft (assist by D. Augustin),83,72
285,3,2:56.0,R. Hollis-Jefferson misses 2-pt jump shot from 6 ft,,83,72
286,3,2:54.0,,Defensive rebound by N. Vučević,83,72
287,3,2:48.0,,D. Augustin makes 3-pt jump shot from 24 ft,83,75
288,3,2:48.0,Brooklyn full timeout,,83,75
289,3,2:48.0,D. Carroll enters the game for D. Cunningham,,83,75
290,3,2:31.0,C. LeVert misses 2-pt jump shot from 8 ft (block by J. Artis),,83,75
291,3,2:31.0,,Defensive rebound by Team,83,75
292,3,2:05.0,,S. Mack misses 2-pt jump shot from 7 ft,83,75
293,3,2:02.0,,Offensive rebound by D. Augustin,83,75
294,3,1:48.0,,N. Vučević makes 2-pt layup from 1 ft,83,77
295,3,1:48.0,,Shooting foul by D. Carroll (drawn by N. Vučević),83,77
296,3,1:48.0,,N. Vučević makes free throw 1 of 1,83,78
297,3,1:38.0,Personal foul by K. Birch (drawn by D. Carroll),,83,78
298,3,1:38.0,D. Cunningham enters the game for R. Hollis-Jefferson,,83,78
299,3,1:30.0,D. Cunningham misses 2-pt jump shot from 8 ft,,83,78
300,3,1:20.0,,Defensive rebound by N. Vučević,83,78
301,3,1:13.0,,Shooting foul by J. Harris (drawn by D. Augustin),83,78
302,3,1:13.0,,D. Augustin makes free throw 1 of 2,83,79
303,3,1:13.0,,D. Augustin misses free throw 2 of 2,83,79
304,3,1:11.0,Defensive rebound by D. Carroll,,83,79
305,3,0:50.0,D. Carroll misses 2-pt jump shot from 10 ft,,83,79
306,3,0:47.0,,Defensive rebound by N. Vučević,83,79
307,3,0:41.0,,S. Mack misses 3-pt jump shot from 25 ft,83,79
308,3,0:37.0,Defensive rebound by D. Cunningham,,83,79
309,3,0:33.0,C. LeVert makes 2-pt layup from 1 ft,,85,79
310,3,0:26.0,,K. Birch misses 2-pt layup from 2 ft,85,79
311,3,0:22.0,,Offensive rebound by K. Birch,85,79
312,3,0:22.0,,K. Birch makes 2-pt layup at rim,85,81
313,3,0:00.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,85,81
314,3,0:00.0,,Defensive rebound by N. Vučević,85,81
315,4,11:36.0,D. Cunningham misses 2-pt jump shot from 17 ft,,85,81
316,4,11:32.0,,Defensive rebound by K. Birch,85,81
317,4,11:10.0,,K. Birch misses 2-pt jump shot from 10 ft (block by D. Carroll),85,81
318,4,11:06.0,,Offensive rebound by K. Birch,85,81
319,4,11:05.0,,K. Birch misses 2-pt jump shot from 11 ft,85,81
320,4,11:02.0,Defensive rebound by D. Carroll,,85,81
321,4,10:57.0,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by C. LeVert),,88,81
322,4,10:44.0,,Shooting foul by S. Dinwiddie (drawn by S. Mack),88,81
323,4,10:44.0,,S. Mack makes free throw 1 of 2,88,82
324,4,10:44.0,,A. Gordon enters the game for J. Artis,88,82
325,4,10:44.0,,M. Hezonja enters the game for K. Birch,88,82
326,4,10:44.0,,S. Mack misses free throw 2 of 2,88,82
327,4,10:41.0,Defensive rebound by D. Cunningham,,88,82
328,4,10:26.0,S. Dinwiddie misses 3-pt jump shot from 23 ft,,88,82
329,4,10:26.0,,Defensive rebound by M. Hezonja,88,82
330,4,10:12.0,,M. Hezonja misses 3-pt jump shot from 25 ft,88,82
331,4,10:09.0,Defensive rebound by D. Carroll,,88,82
332,4,9:56.0,D. Cunningham misses 3-pt jump shot from 23 ft,,88,82
333,4,9:56.0,,Defensive rebound by R. Purvis,88,82
334,4,9:44.0,,R. Purvis misses 3-pt jump shot from 25 ft,88,82
335,4,9:44.0,Defensive rebound by D. Carroll,,88,82
336,4,9:36.0,Shooting foul by M. Hezonja (drawn by C. LeVert),,88,82
337,4,9:36.0,C. LeVert makes free throw 1 of 2,,89,82
338,4,9:36.0,C. LeVert makes free throw 2 of 2,,90,82
339,4,9:20.0,,A. Gordon misses 2-pt jump shot from 18 ft,90,82
340,4,9:18.0,Defensive rebound by J. Harris,,90,82
341,4,9:12.0,J. Harris makes 3-pt jump shot from 27 ft (assist by C. LeVert),,93,82
342,4,9:12.0,,Orlando full timeout,93,82
343,4,8:56.0,,Turnover by B. Biyombo (lost ball; steal by C. LeVert),93,82
344,4,8:50.0,Turnover by D. Cunningham (bad pass; steal by S. Mack),,93,82
345,4,8:39.0,,A. Gordon misses 2-pt jump shot from 13 ft,93,82
346,4,8:36.0,Defensive rebound by D. Cunningham,,93,82
347,4,8:34.0,D. Cunningham makes 2-pt dunk at rim (assist by C. LeVert),,95,82
348,4,8:21.0,,S. Mack misses 2-pt jump shot from 7 ft,95,82
349,4,8:18.0,Defensive rebound by D. Carroll,,95,82
350,4,8:15.0,Turnover by C. LeVert (bad pass; steal by R. Purvis),,95,82
351,4,8:03.0,,Shooting foul by D. Carroll (drawn by B. Biyombo),95,82
352,4,8:03.0,,B. Biyombo misses free throw 1 of 2,95,82
353,4,8:03.0,,Offensive rebound by Team,95,82
354,4,8:03.0,,D. Augustin enters the game for S. Mack,95,82
355,4,8:03.0,D. Russell enters the game for S. Dinwiddie,,95,82
356,4,8:03.0,R. Hollis-Jefferson enters the game for D. Carroll,,95,82
357,4,8:03.0,A. Crabbe enters the game for C. LeVert,,95,82
358,4,8:03.0,,B. Biyombo makes free throw 2 of 2,95,83
359,4,7:53.0,Shooting block foul by D. Augustin (drawn by J. Harris),,95,83
360,4,7:53.0,J. Harris makes free throw 1 of 2,,96,83
361,4,7:53.0,,N. Vučević enters the game for B. Biyombo,96,83
362,4,7:53.0,J. Harris makes free throw 2 of 2,,97,83
363,4,7:32.0,,R. Purvis misses 2-pt jump shot from 17 ft,97,83
364,4,7:30.0,Defensive rebound by A. Crabbe,,97,83
365,4,7:19.0,D. Cunningham makes 2-pt layup from 4 ft (assist by J. Harris),,99,83
366,4,7:06.0,,D. Augustin misses 3-pt jump shot from 25 ft,99,83
367,4,7:03.0,Defensive rebound by J. Harris,,99,83
368,4,6:55.0,A. Crabbe misses 3-pt jump shot from 26 ft,,99,83
369,4,6:54.0,Offensive rebound by R. Hollis-Jefferson,,99,83
370,4,6:53.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,99,83
371,4,6:53.0,,Defensive rebound by N. Vučević,99,83
372,4,6:49.0,,Personal foul by D. Cunningham (drawn by A. Gordon),99,83
373,4,6:49.0,,S. Mack enters the game for R. Purvis,99,83
374,4,6:37.0,,A. Gordon misses 3-pt jump shot from 24 ft,99,83
