,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
76,1,1:48.0,,C. Lee misses 3-pt jump shot from 23 ft,23,23
77,1,1:44.0,Defensive rebound by J. Calderón,,23,23
78,1,1:25.0,J. Clarkson misses 3-pt jump shot from 26 ft,,23,23
79,1,1:25.0,,Defensive rebound by F. Ntilikina,23,23
80,1,1:09.0,,L. Kornet misses 2-pt jump shot from 20 ft,23,23
81,1,1:07.0,Defensive rebound by J. Smith,,23,23
82,1,0:59.0,J. Smith misses 2-pt jump shot from 14 ft,,23,23
83,1,0:56.0,,Defensive rebound by C. Lee,23,23
84,1,0:39.0,,F. Ntilikina makes 2-pt jump shot from 15 ft,23,25
85,1,0:31.0,Personal foul by L. Thomas (drawn by L. Nance),,23,25
86,1,0:31.0,,I. Hicks enters the game for L. Thomas,23,25
87,1,0:25.0,J. Smith makes 3-pt jump shot from 22 ft (assist by L. James),,26,25
88,1,0:06.0,,F. Ntilikina misses 2-pt jump shot from 19 ft,26,25
89,1,0:02.0,Defensive rebound by L. Nance,,26,25
90,1,0:00.0,J. Smith misses 3-pt jump shot from 37 ft,,26,25
91,1,0:00.0,Offensive rebound by Team,,26,25
92,2,11:46.0,J. Clarkson misses 2-pt jump shot from 20 ft,,26,25
93,2,11:44.0,,Defensive rebound by C. Lee,26,25
94,2,11:28.0,,I. Hicks misses 2-pt jump shot from 13 ft,26,25
95,2,11:22.0,Defensive rebound by J. Smith,,26,25
96,2,11:09.0,G. Hill misses 3-pt jump shot from 23 ft,,26,25
97,2,11:07.0,,Defensive rebound by D. Dotson,26,25
98,2,11:00.0,,D. Dotson misses 3-pt jump shot from 24 ft,26,25
99,2,10:56.0,Defensive rebound by T. Thompson,,26,25
100,2,10:50.0,J. Smith makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,29,25
101,2,10:28.0,,I. Hicks makes 2-pt dunk at rim (assist by D. Dotson),29,27
102,2,10:12.0,J. Smith makes 3-pt jump shot from 24 ft (assist by G. Hill),,32,27
103,2,9:55.0,,T. Burke misses 3-pt jump shot from 23 ft,32,27
104,2,9:52.0,Defensive rebound by L. Nance,,32,27
105,2,9:48.0,L. Nance makes 2-pt dunk at rim (assist by J. Clarkson),,34,27
106,2,9:37.0,,Turnover by I. Hicks (traveling),34,27
107,2,9:20.0,Shooting foul by D. Dotson (drawn by T. Thompson),,34,27
108,2,9:20.0,,M. Beasley enters the game for I. Hicks,34,27
109,2,9:20.0,T. Thompson misses free throw 1 of 2,,34,27
110,2,9:20.0,Offensive rebound by Team,,34,27
111,2,9:20.0,T. Thompson makes free throw 2 of 2,,35,27
112,2,9:06.0,,M. Beasley misses 2-pt hook shot from 5 ft,35,27
113,2,9:04.0,Defensive rebound by G. Hill,,35,27
114,2,8:58.0,T. Thompson misses 2-pt layup from 2 ft (block by L. Kornet),,35,27
115,2,8:58.0,Offensive rebound by Team,,35,27
116,2,8:55.0,J. Smith misses 3-pt jump shot from 24 ft,,35,27
117,2,8:46.0,Offensive rebound by T. Thompson,,35,27
118,2,8:43.0,Personal foul by L. Kornet (drawn by T. Thompson),,35,27
119,2,8:35.0,J. Clarkson makes 2-pt jump shot from 11 ft (assist by T. Thompson),,37,27
120,2,8:09.0,,L. Kornet misses 2-pt jump shot from 14 ft,37,27
121,2,8:06.0,Defensive rebound by L. Nance,,37,27
122,2,7:58.0,T. Thompson makes 2-pt dunk from 1 ft (assist by J. Smith),,39,27
123,2,7:58.0,,New York full timeout,39,27
124,2,7:58.0,,K. O'Quinn enters the game for L. Kornet,39,27
125,2,7:58.0,,F. Ntilikina enters the game for D. Dotson,39,27
126,2,7:38.0,,M. Beasley misses 2-pt jump shot from 12 ft,39,27
127,2,7:36.0,,Offensive rebound by M. Beasley,39,27
128,2,7:35.0,,M. Beasley makes 2-pt jump shot from 6 ft,39,29
129,2,7:15.0,L. Nance misses 2-pt dunk from 2 ft (block by K. O'Quinn),,39,29
130,2,7:12.0,,Defensive rebound by F. Ntilikina,39,29
131,2,7:10.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by T. Burke),39,32
132,2,6:59.0,T. Thompson misses 2-pt layup from 2 ft (block by K. O'Quinn),,39,32
133,2,6:58.0,,Defensive rebound by Team,39,32
134,2,6:57.0,L. James enters the game for J. Clarkson,,39,32
135,2,6:57.0,K. Love enters the game for L. Nance,,39,32
136,2,6:41.0,,C. Lee makes 2-pt jump shot from 13 ft (assist by F. Ntilikina),39,34
137,2,6:33.0,J. Smith misses 3-pt jump shot from 26 ft,,39,34
138,2,6:33.0,,Defensive rebound by F. Ntilikina,39,34
139,2,6:18.0,,Turnover by C. Lee (bad pass; steal by G. Hill),39,34
140,2,6:05.0,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),,42,34
141,2,5:50.0,,K. O'Quinn misses 2-pt jump shot from 14 ft,42,34
142,2,5:47.0,Defensive rebound by T. Thompson,,42,34
143,2,5:41.0,Shooting foul by F. Ntilikina (drawn by L. James),,42,34
144,2,5:41.0,L. James makes free throw 1 of 2,,43,34
145,2,5:41.0,,L. Thomas enters the game for C. Lee,43,34
146,2,5:41.0,L. James makes free throw 2 of 2,,44,34
147,2,5:41.0,K. Korver enters the game for J. Smith,,44,34
148,2,5:41.0,J. Calderón enters the game for T. Thompson,,44,34
149,2,5:41.0,J. Green enters the game for G. Hill,,44,34
150,2,5:30.0,,F. Ntilikina makes 3-pt jump shot from 23 ft (assist by M. Beasley),44,37
151,2,5:18.0,K. Korver misses 3-pt jump shot from 24 ft,,44,37
152,2,5:16.0,,Defensive rebound by M. Beasley,44,37
153,2,5:12.0,,M. Beasley makes 2-pt jump shot from 11 ft (assist by T. Burke),44,39
154,2,5:12.0,,Shooting foul by K. Korver (drawn by M. Beasley),44,39
155,2,5:12.0,,M. Beasley makes free throw 1 of 1,44,40
156,2,5:00.0,K. Korver makes 2-pt layup at rim (assist by J. Calderón),,46,40
157,2,4:51.0,,Personal foul by J. Calderón (drawn by L. Thomas),46,40
158,2,4:36.0,,M. Beasley makes 2-pt layup from 6 ft (assist by L. Thomas),46,42
159,2,4:27.0,Personal foul by K. O'Quinn (drawn by K. Korver),,46,42
160,2,4:24.0,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),,49,42
161,2,4:07.0,,Personal foul by L. James (drawn by L. Thomas),49,42
162,2,3:59.0,,K. O'Quinn makes 2-pt layup at rim (assist by M. Beasley),49,44
163,2,3:40.0,L. James makes 2-pt layup at rim (assist by K. Korver),,51,44
164,2,3:27.0,,Turnover by M. Beasley (bad pass; steal by K. Love),51,44
165,2,3:24.0,Personal foul by F. Ntilikina (drawn by L. James),,51,44
166,2,3:24.0,L. James makes free throw 1 of 2,,52,44
167,2,3:24.0,L. James makes free throw 2 of 2,,53,44
168,2,3:01.0,,L. Thomas misses 2-pt layup at rim,53,44
169,2,3:00.0,Defensive rebound by K. Korver,,53,44
170,2,2:48.0,Shooting foul by M. Beasley (drawn by J. Green),,53,44
171,2,2:48.0,Cleveland full timeout,,53,44
172,2,2:48.0,J. Green misses free throw 1 of 3,,53,44
173,2,2:48.0,Offensive rebound by Team,,53,44
174,2,2:48.0,J. Green makes free throw 2 of 3,,54,44
175,2,2:48.0,J. Green makes free throw 3 of 3,,55,44
176,2,2:30.0,,T. Burke misses 3-pt jump shot from 25 ft,55,44
177,2,2:25.0,,Offensive rebound by L. Thomas,55,44
178,2,2:25.0,,L. Thomas misses 2-pt layup at rim,55,44
179,2,2:24.0,Defensive rebound by K. Love,,55,44
180,2,2:15.0,Turnover by L. James (bad pass; steal by F. Ntilikina),,55,44
181,2,2:01.0,,F. Ntilikina misses 3-pt jump shot from 24 ft,55,44
182,2,1:57.0,Defensive rebound by L. James,,55,44
183,2,1:54.0,Shooting foul by L. Thomas (drawn by L. James),,55,44
184,2,1:54.0,L. James misses free throw 1 of 2,,55,44
185,2,1:54.0,Offensive rebound by Team,,55,44
186,2,1:54.0,,C. Lee enters the game for L. Thomas,55,44
187,2,1:54.0,L. James makes free throw 2 of 2,,56,44
188,2,1:43.0,,M. Beasley misses 3-pt jump shot from 26 ft,56,44
189,2,1:36.0,Defensive rebound by K. Korver,,56,44
190,2,1:33.0,L. James makes 2-pt dunk from 1 ft (assist by K. Korver),,58,44
191,2,1:21.0,,Shooting foul by J. Green (drawn by M. Beasley),58,44
192,2,1:21.0,,M. Beasley misses free throw 1 of 2,58,44
193,2,1:21.0,,Offensive rebound by Team,58,44
194,2,1:21.0,J. Smith enters the game for K. Korver,,58,44
195,2,1:21.0,,D. Dotson enters the game for T. Burke,58,44
196,2,1:21.0,,M. Beasley makes free throw 2 of 2,58,45
197,2,1:03.0,K. Love misses 3-pt jump shot from 26 ft,,58,45
198,2,1:01.0,,Defensive rebound by C. Lee,58,45
199,2,0:45.0,,D. Dotson misses 3-pt jump shot from 25 ft,58,45
200,2,0:41.0,,Offensive rebound by F. Ntilikina,58,45
201,2,0:38.0,,K. O'Quinn makes 2-pt dunk at rim (assist by D. Dotson),58,47
202,2,0:27.0,J. Smith makes 3-pt jump shot from 25 ft,,61,47
203,2,0:04.0,,C. Lee makes 2-pt layup from 1 ft,61,49
204,2,0:00.0,J. Calderón misses 3-pt jump shot from 27 ft,,61,49
205,2,0:00.0,Offensive rebound by Team,,61,49
206,3,12:00.0,K. Love makes technical free throw,,64,49
207,3,11:46.0,K. Love makes 2-pt layup from 1 ft (assist by L. James),,63,49
208,3,11:31.0,,T. Burke misses 2-pt jump shot from 20 ft,63,49
209,3,11:28.0,Defensive rebound by K. Korver,,63,49
210,3,11:24.0,K. Love misses 3-pt jump shot from 25 ft,,63,49
211,3,11:21.0,,Defensive rebound by L. Thomas,63,49
212,3,11:16.0,,L. Thomas makes 2-pt dunk from 1 ft (assist by T. Burke),64,51
213,3,10:58.0,K. Love makes 2-pt layup at rim,,66,51
214,3,10:58.0,,Violation by F. Ntilikina (def goaltending),66,51
215,3,10:43.0,,L. Thomas makes 3-pt jump shot from 23 ft (assist by F. Ntilikina),66,54
216,3,10:14.0,G. Hill makes 3-pt jump shot from 23 ft (assist by K. Love),,69,54
217,3,10:02.0,,T. Burke makes 2-pt layup from 1 ft,69,56
218,3,9:45.0,G. Hill misses 3-pt jump shot from 25 ft,,69,56
219,3,9:41.0,,Defensive rebound by Team,69,56
220,3,9:23.0,,L. Thomas makes 2-pt hook shot from 8 ft,69,58
221,3,9:01.0,J. Green makes 2-pt jump shot from 22 ft,,71,58
222,3,8:46.0,,M. Beasley makes 3-pt jump shot from 23 ft (assist by T. Burke),71,61
223,3,8:21.0,K. Love misses 3-pt jump shot from 24 ft,,71,61
224,3,8:18.0,,Defensive rebound by M. Beasley,71,61
225,3,7:58.0,,Turnover by M. Beasley (bad pass; steal by G. Hill),71,61
226,3,7:53.0,L. James makes 3-pt jump shot from 23 ft (assist by G. Hill),,74,61
227,3,7:41.0,,T. Burke makes 2-pt jump shot from 19 ft,74,63
228,3,7:33.0,Shooting foul by M. Beasley (drawn by G. Hill),,74,63
229,3,7:33.0,G. Hill makes free throw 1 of 2,,75,63
230,3,7:33.0,G. Hill makes free throw 2 of 2,,76,63
231,3,7:19.0,,Turnover by M. Beasley (bad pass),76,63
232,3,7:06.0,K. Korver misses 3-pt jump shot from 25 ft (block by F. Ntilikina),,76,63
233,3,7:01.0,,Defensive rebound by K. O'Quinn,76,63
234,3,6:51.0,,T. Burke makes 2-pt layup from 1 ft,76,65
235,3,6:38.0,Turnover by K. Love (bad pass; steal by M. Beasley),,76,65
236,3,6:30.0,,Turnover by K. O'Quinn (lost ball; steal by K. Korver),76,65
237,3,6:23.0,L. James misses 3-pt jump shot from 25 ft,,76,65
238,3,6:21.0,,Defensive rebound by L. Thomas,76,65
239,3,6:18.0,,Personal foul by K. Korver (drawn by T. Burke),76,65
240,3,6:18.0,,New York full timeout,76,65
241,3,6:07.0,,L. Thomas misses 2-pt layup from 3 ft (block by J. Green),76,65
242,3,6:03.0,,Offensive rebound by K. O'Quinn,76,65
243,3,6:02.0,,K. O'Quinn makes 2-pt jump shot from 6 ft,76,67
244,3,5:44.0,J. Green misses 3-pt jump shot from 26 ft,,76,67
245,3,5:42.0,Offensive rebound by K. Love,,76,67
246,3,5:40.0,K. Korver misses 3-pt jump shot from 26 ft,,76,67
247,3,5:40.0,,Defensive rebound by F. Ntilikina,76,67
248,3,5:32.0,,M. Beasley makes 2-pt layup from 2 ft,76,69
249,3,5:32.0,Violation by L. James (def goaltending),,76,69
250,3,5:22.0,Offensive foul by K. Korver (drawn by F. Ntilikina),,76,69
251,3,5:22.0,Turnover by K. Korver (offensive foul),,76,69
252,3,5:22.0,J. Smith enters the game for K. Korver,,76,69
253,3,5:12.0,,Personal foul by J. Green (drawn by M. Beasley),76,69
254,3,5:00.0,,M. Beasley makes 2-pt layup from 1 ft,76,71
255,3,4:41.0,K. Love makes 3-pt jump shot from 23 ft (assist by J. Smith),,79,71
256,3,4:29.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,79,71
257,3,4:26.0,,Offensive rebound by K. O'Quinn,79,71
258,3,4:15.0,,Shooting foul by J. Green (drawn by M. Beasley),79,71
259,3,4:15.0,,M. Beasley makes free throw 1 of 2,79,72
260,3,4:15.0,,L. Kornet enters the game for K. O'Quinn,79,72
261,3,4:15.0,L. Nance enters the game for G. Hill,,79,72
262,3,4:15.0,J. Calderón enters the game for J. Green,,79,72
263,3,4:15.0,,M. Beasley misses free throw 2 of 2,79,72
264,3,4:12.0,Defensive rebound by K. Love,,79,72
265,3,3:59.0,L. James misses 2-pt layup at rim,,79,72
266,3,3:56.0,Offensive rebound by L. Nance,,79,72
267,3,3:56.0,Turnover by L. Nance (turnover),,79,72
268,3,3:56.0,,C. Lee enters the game for F. Ntilikina,79,72
269,3,3:40.0,,L. Kornet misses 3-pt jump shot from 23 ft,79,72
270,3,3:38.0,Defensive rebound by L. James,,79,72
271,3,3:30.0,Shooting foul by L. Kornet (drawn by K. Love),,79,72
272,3,3:30.0,K. Love makes free throw 1 of 2,,80,72
273,3,3:30.0,K. Love makes free throw 2 of 2,,81,72
274,3,3:21.0,,Turnover by T. Burke (bad pass; steal by K. Love),81,72
275,3,3:17.0,L. Nance makes 2-pt dunk from 1 ft (assist by L. James),,83,72
276,3,2:48.0,,L. Kornet misses 2-pt jump shot from 14 ft,83,72
277,3,2:45.0,Defensive rebound by L. James,,83,72
278,3,2:34.0,J. Calderón misses 3-pt jump shot from 23 ft,,83,72
279,3,2:30.0,,Defensive rebound by L. Thomas,83,72
280,3,2:21.0,,M. Beasley misses 3-pt jump shot from 24 ft,83,72
281,3,2:19.0,Defensive rebound by L. James,,83,72
282,3,2:12.0,L. Nance misses 2-pt layup from 1 ft (block by M. Beasley),,83,72
283,3,2:08.0,Offensive rebound by J. Calderón,,83,72
284,3,2:07.0,L. Nance makes 2-pt dunk at rim (assist by L. James),,85,72
285,3,2:07.0,,New York full timeout,85,72
286,3,2:07.0,,J. Jack enters the game for M. Beasley,85,72
287,3,2:07.0,J. Clarkson enters the game for K. Love,,85,72
288,3,1:59.0,,Personal foul by J. Clarkson (drawn by C. Lee),85,72
289,3,1:44.0,,J. Jack misses 3-pt jump shot from 26 ft,85,72
290,3,1:44.0,,Offensive rebound by Team,85,72
291,3,1:44.0,Loose ball foul by J. Clarkson (drawn by L. Kornet),,85,72
292,3,1:44.0,,L. Kornet misses free throw 1 of 2,85,72
293,3,1:44.0,,Offensive rebound by Team,85,72
294,3,1:44.0,,L. Kornet misses free throw 2 of 2,85,72
295,3,1:41.0,Defensive rebound by J. Smith,,85,72
296,3,1:31.0,Shooting foul by C. Lee (drawn by L. Nance),,85,72
297,3,1:31.0,L. Nance makes free throw 1 of 2,,86,72
298,3,1:31.0,L. Nance makes free throw 2 of 2,,87,72
299,3,1:12.0,,C. Lee misses 2-pt jump shot from 21 ft,87,72
300,3,1:08.0,Defensive rebound by J. Smith,,87,72
301,3,0:56.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by L. James),,90,72
302,3,0:45.0,,Turnover by L. Kornet (bad pass; steal by J. Smith),90,72
303,3,0:39.0,L. James misses 2-pt layup from 1 ft,,90,72
304,3,0:37.0,,Defensive rebound by L. Thomas,90,72
305,3,0:32.0,,C. Lee misses 2-pt layup at rim,90,72
306,3,0:29.0,,Offensive rebound by C. Lee,90,72
307,3,0:29.0,,C. Lee makes 2-pt layup at rim,90,74
308,3,0:09.0,L. James misses 3-pt jump shot from 27 ft,,90,74
309,3,0:05.0,,Defensive rebound by J. Jack,90,74
310,3,0:02.0,,L. Kornet makes 3-pt jump shot from 28 ft (assist by J. Jack),90,77
311,4,11:49.0,,J. Jack misses 2-pt jump shot from 18 ft,90,77
312,4,11:46.0,Defensive rebound by L. Nance,,90,77
313,4,11:35.0,T. Thompson makes 2-pt dunk at rim (assist by J. Clarkson),,92,77
314,4,11:15.0,,D. Dotson makes 2-pt layup from 2 ft,92,79
315,4,11:03.0,Turnover by J. Clarkson (bad pass),,92,79
316,4,10:54.0,,C. Lee makes 2-pt jump shot from 19 ft,92,81
317,4,10:40.0,J. Smith misses 2-pt jump shot from 17 ft,,92,81
318,4,10:39.0,Offensive rebound by Team,,92,81
319,4,10:39.0,,Loose ball foul by J. Jack (drawn by T. Thompson),92,81
320,4,10:33.0,T. Thompson misses 2-pt dunk at rim,,92,81
321,4,10:30.0,,Defensive rebound by D. Dotson,92,81
322,4,10:15.0,,F. Ntilikina makes 2-pt layup from 1 ft (assist by D. Dotson),92,83
323,4,10:04.0,J. Smith misses 3-pt jump shot from 25 ft,,92,83
324,4,10:01.0,,Defensive rebound by L. Kornet,92,83
325,4,9:56.0,,D. Dotson misses 3-pt jump shot from 25 ft,92,83
326,4,9:53.0,Defensive rebound by T. Thompson,,92,83
327,4,9:44.0,J. Clarkson misses 2-pt layup from 1 ft (block by L. Kornet),,92,83
328,4,9:43.0,Offensive rebound by Team,,92,83
329,4,9:33.0,L. Nance makes 2-pt jump shot from 19 ft (assist by J. Smith),,94,83
330,4,9:11.0,,J. Jack makes 2-pt layup from 1 ft,94,85
331,4,9:11.0,Cleveland full timeout,,94,85
332,4,9:11.0,J. Green enters the game for T. Thompson,,94,85
333,4,8:59.0,J. Smith misses 2-pt jump shot from 21 ft,,94,85
334,4,8:56.0,,Defensive rebound by L. Kornet,94,85
335,4,8:46.0,,L. Kornet makes 2-pt layup from 1 ft (assist by J. Jack),94,87
336,4,8:46.0,,Shooting foul by J. Green (drawn by L. Kornet),94,87
337,4,8:46.0,L. James enters the game for J. Calderón,,94,87
338,4,8:46.0,,L. Kornet makes free throw 1 of 1,94,88
339,4,8:30.0,Shooting foul by C. Lee (drawn by L. James),,94,88
340,4,8:30.0,L. James makes free throw 1 of 2,,95,88
341,4,8:30.0,L. James makes free throw 2 of 2,,96,88
342,4,8:19.0,,D. Dotson makes 3-pt jump shot from 24 ft (assist by L. Kornet),96,91
343,4,7:54.0,L. James misses 2-pt jump shot from 16 ft (block by C. Lee),,96,91
344,4,7:51.0,,Defensive rebound by C. Lee,96,91
345,4,7:46.0,,C. Lee misses 3-pt jump shot from 25 ft,96,91
346,4,7:43.0,Defensive rebound by J. Smith,,96,91
347,4,7:34.0,,Offensive charge foul by L. James (drawn by L. Kornet),96,91
348,4,7:34.0,Turnover by L. James (offensive foul),,96,91
349,4,7:18.0,,F. Ntilikina misses 2-pt jump shot from 11 ft (block by L. Nance),96,91
350,4,7:13.0,,Offensive rebound by J. Jack,96,91
351,4,7:09.0,,C. Lee misses 3-pt jump shot from 25 ft,96,91
352,4,7:07.0,Defensive rebound by L. Nance,,96,91
353,4,6:47.0,J. Clarkson makes 3-pt jump shot from 22 ft (assist by L. James),,99,91
354,4,6:46.0,,New York full timeout,99,91
355,4,6:46.0,K. Love enters the game for L. Nance,,99,91
356,4,6:37.0,,D. Dotson makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),99,94
357,4,6:18.0,J. Green makes 2-pt layup from 1 ft (assist by L. James),,101,94
358,4,6:03.0,,Shooting foul by K. Love (drawn by D. Dotson),101,94
359,4,6:03.0,,D. Dotson misses free throw 1 of 2,101,94
360,4,6:03.0,,Offensive rebound by Team,101,94
361,4,6:03.0,,D. Dotson makes free throw 2 of 2,101,95
362,4,5:52.0,Personal foul by D. Dotson (drawn by J. Green),,101,95
363,4,5:52.0,,L. Thomas enters the game for J. Jack,101,95
364,4,5:42.0,L. James misses 2-pt jump shot from 18 ft,,101,95
365,4,5:39.0,,Defensive rebound by D. Dotson,101,95
366,4,5:32.0,,D. Dotson misses 3-pt jump shot from 23 ft,101,95
367,4,5:29.0,Defensive rebound by J. Smith,,101,95
368,4,5:21.0,L. James makes 2-pt layup from 1 ft,,103,95
369,4,5:03.0,,Turnover by D. Dotson (traveling),103,95
370,4,4:56.0,Shooting foul by L. Thomas (drawn by L. James),,103,95
371,4,4:56.0,L. James makes free throw 1 of 2,,104,95
372,4,4:56.0,,T. Burke enters the game for D. Dotson,104,95
373,4,4:56.0,L. James makes free throw 2 of 2,,105,95
374,4,4:37.0,,F. Ntilikina makes 2-pt dunk from 1 ft (assist by T. Burke),105,97
375,4,4:29.0,K. Love misses 3-pt jump shot from 24 ft,,105,97
376,4,4:22.0,Offensive rebound by J. Clarkson,,105,97
377,4,4:16.0,J. Green misses 3-pt jump shot from 23 ft,,105,97
378,4,4:14.0,Offensive rebound by K. Love,,105,97
379,4,4:09.0,Personal foul by L. Thomas (drawn by K. Love),,105,97
380,4,4:09.0,K. Love misses free throw 1 of 2,,105,97
381,4,4:09.0,Offensive rebound by Team,,105,97
382,4,4:09.0,,K. O'Quinn enters the game for L. Kornet,105,97
383,4,4:09.0,K. Love makes free throw 2 of 2,,106,97
384,4,3:51.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by C. Lee),106,100
385,4,3:34.0,K. Love makes 2-pt layup at rim (assist by L. James),,108,100
386,4,3:32.0,,New York full timeout,108,100
387,4,3:32.0,Cleveland full timeout,,108,100
388,4,3:24.0,,T. Burke misses 2-pt jump shot from 21 ft,108,100
389,4,3:19.0,Defensive rebound by K. Love,,108,100
