,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
348,4,11:13.0,D. White enters the game for J. Lauvergne,,91,89
349,4,11:13.0,T. Parker makes free throw 2 of 2,,92,89
350,4,11:04.0,,M. Beasley makes 2-pt layup from 2 ft (assist by W. Barton),92,91
351,4,10:43.0,T. Parker makes 2-pt layup from 2 ft,,94,91
352,4,10:43.0,,Violation by W. Barton (def goaltending),94,91
353,4,10:34.0,,T. Lyles makes 2-pt layup from 2 ft (assist by W. Barton),94,93
354,4,10:19.0,D. Hilliard misses 2-pt jump shot from 7 ft,,94,93
355,4,10:17.0,,Defensive rebound by W. Barton,94,93
356,4,10:12.0,,Shooting foul by D. Hilliard (drawn by D. Harris),94,93
357,4,10:12.0,,D. Harris makes free throw 1 of 2,94,94
358,4,10:12.0,B. Forbes enters the game for D. Hilliard,,94,94
359,4,10:12.0,,D. Harris makes free throw 2 of 2,94,95
360,4,9:55.0,D. Bertāns misses 3-pt jump shot from 25 ft,,94,95
361,4,9:52.0,Offensive rebound by D. Green,,94,95
362,4,9:48.0,B. Forbes makes 2-pt jump shot from 5 ft (assist by D. Green),,96,95
363,4,9:24.0,,Shooting foul by D. White (drawn by T. Lyles),96,95
364,4,9:24.0,,T. Lyles makes free throw 1 of 2,96,96
365,4,9:24.0,D. Murray enters the game for D. White,,96,96
366,4,9:24.0,J. Lauvergne enters the game for D. Bertāns,,96,96
367,4,9:24.0,,T. Lyles makes free throw 2 of 2,96,97
368,4,9:08.0,T. Parker makes 2-pt layup from 1 ft,,98,97
369,4,8:59.0,,T. Lyles makes 2-pt layup from 1 ft (assist by J. Murray),98,99
370,4,8:36.0,J. Lauvergne makes 2-pt hook shot from 5 ft,,100,99
371,4,8:19.0,,W. Barton misses 3-pt jump shot from 25 ft,100,99
372,4,8:16.0,Defensive rebound by D. Murray,,100,99
373,4,7:58.0,T. Parker misses 2-pt jump shot from 14 ft,,100,99
374,4,7:55.0,,Defensive rebound by M. Beasley,100,99
375,4,7:51.0,,M. Beasley misses 2-pt layup from 2 ft (block by D. Murray),100,99
376,4,7:49.0,,Offensive rebound by W. Barton,100,99
377,4,7:49.0,,W. Barton makes 2-pt dunk at rim,100,101
378,4,7:49.0,San Antonio full timeout,,100,101
379,4,7:49.0,,G. Harris enters the game for M. Beasley,100,101
380,4,7:49.0,P. Mills enters the game for T. Parker,,100,101
381,4,7:41.0,P. Mills misses 3-pt jump shot from 26 ft,,100,101
382,4,7:39.0,,Defensive rebound by T. Lyles,100,101
383,4,7:28.0,,D. Harris makes 3-pt jump shot from 24 ft,100,104
