,QUARTER,TIME_REMAINING,DENVER_ACTION,LA CLIPPERS_ACTION,DENVER_SCORE,LA CLIPPERS_SCORE
198,2,3:23.0,,B. Griffin makes 2-pt hook shot from 3 ft,52,48
199,2,2:57.0,G. Harris misses 2-pt jump shot from 9 ft,,52,48
200,2,2:52.0,,Defensive rebound by L. Williams,52,48
201,2,2:46.0,,L. Williams misses 3-pt jump shot from 27 ft,52,48
202,2,2:43.0,Defensive rebound by M. Plumlee,,52,48
203,2,2:30.0,N. Jokić misses 2-pt hook shot from 4 ft,,52,48
204,2,2:29.0,Offensive rebound by N. Jokić,,52,48
205,2,2:29.0,N. Jokić makes 2-pt hook shot from 4 ft,,54,48
206,2,2:29.0,Shooting foul by W. Reed (drawn by N. Jokić),,54,48
207,2,2:29.0,,W. Johnson enters the game for M. Teodosić,54,48
208,2,2:29.0,N. Jokić makes free throw 1 of 1,,55,48
209,2,2:07.0,,Turnover by W. Reed (lost ball; steal by G. Harris),55,48
210,2,1:55.0,,M. Harrell enters the game for W. Reed,55,48
211,2,1:52.0,G. Harris makes 2-pt jump shot from 15 ft (assist by W. Chandler),,57,48
212,2,1:34.0,,B. Griffin misses 2-pt layup at rim,57,48
213,2,1:31.0,Defensive rebound by M. Plumlee,,57,48
214,2,1:24.0,,Violation by B. Griffin (kicked ball),57,48
215,2,1:17.0,Turnover by G. Harris (bad pass),,57,48
216,2,1:09.0,,L. Williams misses 2-pt jump shot from 7 ft,57,48
217,2,1:01.0,,Offensive rebound by L. Williams,57,48
218,2,1:01.0,,L. Williams makes 2-pt layup at rim,57,50
219,2,0:46.0,N. Jokić misses 3-pt jump shot from 26 ft,,57,50
220,2,0:44.0,Offensive rebound by Team,,57,50
221,2,0:36.0,N. Jokić misses 3-pt jump shot from 24 ft,,57,50
222,2,0:33.0,,Defensive rebound by T. Wallace,57,50
223,2,0:12.0,,Turnover by L. Williams (lost ball; steal by M. Plumlee),57,50
224,2,0:02.0,G. Harris misses 2-pt jump shot from 10 ft,,57,50
225,2,0:00.0,Offensive rebound by W. Barton,,57,50
226,2,0:00.0,W. Barton makes 2-pt dunk at rim,,59,50
227,3,11:43.0,,B. Griffin misses 2-pt hook shot from 4 ft,59,50
228,3,11:39.0,Defensive rebound by W. Chandler,,59,50
229,3,11:35.0,Turnover by N. Jokić (out of bounds lost ball),,59,50
230,3,11:17.0,,B. Griffin misses 3-pt jump shot from 25 ft,59,50
231,3,11:15.0,Defensive rebound by W. Barton,,59,50
232,3,11:00.0,N. Jokić misses 2-pt layup from 2 ft,,59,50
233,3,10:58.0,,Defensive rebound by T. Wallace,59,50
234,3,10:52.0,,W. Reed misses 2-pt layup from 2 ft,59,50
235,3,10:50.0,Defensive rebound by M. Plumlee,,59,50
236,3,10:47.0,M. Plumlee makes 2-pt dunk at rim (assist by G. Harris),,61,50
237,3,10:33.0,,L. Williams makes 2-pt layup from 1 ft,61,52
238,3,10:09.0,N. Jokić makes 3-pt jump shot from 24 ft (assist by G. Harris),,64,52
239,3,9:55.0,,M. Teodosić makes 3-pt jump shot from 25 ft (assist by B. Griffin),64,55
240,3,9:41.0,Turnover by G. Harris (bad pass),,64,55
241,3,9:33.0,,Turnover by M. Teodosić (out of bounds lost ball),64,55
242,3,9:18.0,Turnover by W. Chandler (out of bounds lost ball),,64,55
243,3,9:05.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by L. Williams),64,58
244,3,8:53.0,Turnover by W. Barton (lost ball; steal by M. Teodosić),,64,58
245,3,8:49.0,,M. Teodosić makes 2-pt layup at rim,64,60
246,3,8:49.0,Denver full timeout,,64,60
247,3,8:35.0,W. Chandler misses 2-pt hook shot from 5 ft,,64,60
248,3,8:32.0,,Defensive rebound by T. Wallace,64,60
249,3,8:17.0,,W. Reed misses 2-pt layup from 1 ft (block by N. Jokić),64,60
250,3,8:17.0,Defensive rebound by Team,,64,60
251,3,8:12.0,G. Harris misses 2-pt layup from 1 ft,,64,60
252,3,8:09.0,,Defensive rebound by T. Wallace,64,60
253,3,7:54.0,,M. Teodosić makes 2-pt jump shot from 16 ft,64,62
254,3,7:42.0,Shooting foul by W. Reed (drawn by M. Plumlee),,64,62
255,3,7:42.0,M. Plumlee makes free throw 1 of 2,,65,62
256,3,7:42.0,M. Plumlee misses free throw 2 of 2,,65,62
257,3,7:38.0,,Defensive rebound by T. Wallace,65,62
258,3,7:25.0,,L. Williams misses 3-pt jump shot from 25 ft,65,62
259,3,7:18.0,,Offensive rebound by W. Reed,65,62
260,3,7:18.0,,W. Reed makes 2-pt dunk at rim,65,64
261,3,7:12.0,Offensive foul by M. Plumlee (drawn by B. Griffin),,65,64
262,3,7:12.0,Turnover by M. Plumlee (offensive foul),,65,64
263,3,6:58.0,,B. Griffin makes 2-pt dunk at rim (assist by M. Teodosić),65,66
264,3,6:47.0,Shooting foul by W. Reed (drawn by N. Jokić),,65,66
265,3,6:47.0,N. Jokić makes free throw 1 of 2,,66,66
266,3,6:47.0,,M. Harrell enters the game for W. Reed,66,66
267,3,6:47.0,N. Jokić misses free throw 2 of 2,,66,66
268,3,6:44.0,,Defensive rebound by B. Griffin,66,66
269,3,6:32.0,,T. Wallace makes 2-pt layup at rim (assist by B. Griffin),66,68
270,3,6:31.0,Denver full timeout,,66,68
271,3,6:31.0,T. Lyles enters the game for N. Jokić,,66,68
272,3,6:14.0,W. Chandler makes 2-pt layup from 2 ft,,68,68
273,3,5:51.0,,L. Williams misses 2-pt layup from 1 ft,68,68
274,3,5:47.0,Defensive rebound by M. Plumlee,,68,68
275,3,5:37.0,Turnover by W. Chandler (bad pass; steal by M. Harrell),,68,68
276,3,5:31.0,,M. Teodosić misses 3-pt jump shot from 24 ft,68,68
277,3,5:30.0,,Offensive rebound by M. Harrell,68,68
278,3,5:30.0,,M. Harrell misses 2-pt layup at rim (block by W. Barton),68,68
279,3,5:30.0,,Offensive rebound by M. Harrell,68,68
280,3,5:30.0,,Shooting foul by T. Lyles (drawn by M. Harrell),68,68
281,3,5:30.0,,M. Harrell makes free throw 1 of 2,68,69
282,3,5:30.0,,W. Johnson enters the game for M. Teodosić,68,69
283,3,5:30.0,,M. Harrell misses free throw 2 of 2,68,69
284,3,5:25.0,Defensive rebound by T. Lyles,,68,69
285,3,5:25.0,Turnover by T. Lyles (bad pass),,68,69
286,3,5:19.0,,Turnover by B. Griffin (traveling),68,69
287,3,5:09.0,,J. Evans enters the game for L. Williams,68,69
288,3,4:59.0,M. Plumlee makes 2-pt layup from 1 ft (assist by W. Barton),,70,69
289,3,4:39.0,,Offensive foul by B. Griffin (drawn by M. Plumlee),70,69
290,3,4:39.0,,Turnover by B. Griffin (offensive foul),70,69
291,3,4:39.0,M. Beasley enters the game for G. Harris,,70,69
292,3,4:21.0,W. Barton makes 2-pt hook shot from 9 ft,,72,69
293,3,4:03.0,,Turnover by B. Griffin (bad pass; steal by M. Plumlee),72,69
294,3,3:50.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by W. Barton),,75,69
295,3,3:26.0,,M. Harrell misses 2-pt layup from 3 ft,75,69
296,3,3:24.0,Defensive rebound by M. Plumlee,,75,69
297,3,3:11.0,W. Barton makes 2-pt jump shot from 10 ft,,77,69
298,3,3:03.0,,Personal foul by W. Barton (drawn by J. Evans),77,69
299,3,2:55.0,,Personal block foul by M. Plumlee (drawn by B. Griffin),77,69
300,3,2:55.0,,S. Dekker enters the game for B. Griffin,77,69
301,3,2:55.0,N. Jokić enters the game for M. Plumlee,,77,69
302,3,2:51.0,,T. Wallace misses 2-pt layup from 3 ft (block by N. Jokić),77,69
303,3,2:51.0,,Offensive rebound by T. Wallace,77,69
304,3,2:47.0,,T. Wallace misses 2-pt hook shot from 5 ft,77,69
305,3,2:45.0,Defensive rebound by N. Jokić,,77,69
306,3,2:34.0,N. Jokić misses 2-pt jump shot from 5 ft,,77,69
307,3,2:34.0,Offensive rebound by W. Chandler,,77,69
308,3,2:32.0,W. Chandler makes 2-pt layup at rim,,79,69
309,3,2:32.0,,LA Clippers full timeout,79,69
310,3,2:08.0,,J. Evans makes 2-pt jump shot from 14 ft,79,71
311,3,1:40.0,W. Barton misses 2-pt jump shot from 8 ft,,79,71
312,3,1:37.0,,Defensive rebound by J. Evans,79,71
313,3,1:28.0,,M. Harrell makes 2-pt layup from 1 ft (assist by T. Wallace),79,73
314,3,1:28.0,,Shooting foul by T. Lyles (drawn by M. Harrell),79,73
315,3,1:28.0,R. Jefferson enters the game for W. Chandler,,79,73
316,3,1:28.0,,M. Harrell misses free throw 1 of 1,79,73
317,3,1:28.0,Defensive rebound by Team,,79,73
318,3,1:16.0,T. Lyles misses 3-pt jump shot from 22 ft,,79,73
319,3,1:13.0,,Defensive rebound by J. Evans,79,73
320,3,1:09.0,,T. Wallace makes 3-pt jump shot from 22 ft (assist by W. Johnson),79,76
321,3,0:49.0,M. Beasley misses 3-pt jump shot from 24 ft,,79,76
322,3,0:49.0,,Defensive rebound by J. Evans,79,76
323,3,0:44.0,,T. Wallace misses 2-pt layup from 1 ft (block by W. Barton),79,76
324,3,0:44.0,,Offensive rebound by Team,79,76
325,3,0:43.0,,L. Williams enters the game for T. Wallace,79,76
326,3,0:43.0,E. Mudiay enters the game for W. Barton,,79,76
327,3,0:41.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by W. Johnson),79,79
328,3,0:32.0,E. Mudiay misses 2-pt layup at rim,,79,79
329,3,0:30.0,,Defensive rebound by J. Evans,79,79
330,3,0:26.0,,M. Harrell misses 2-pt dunk from 2 ft,79,79
331,3,0:24.0,,Offensive rebound by W. Johnson,79,79
332,3,0:24.0,,Shooting foul by R. Jefferson (drawn by M. Harrell),79,79
333,3,0:24.0,,M. Harrell makes free throw 1 of 2,79,80
334,3,0:24.0,,S. Thornwell enters the game for L. Williams,79,80
335,3,0:24.0,,M. Harrell misses free throw 2 of 2,79,80
336,3,0:22.0,Defensive rebound by R. Jefferson,,79,80
337,3,0:03.0,E. Mudiay makes 2-pt jump shot from 11 ft,,81,80
338,3,0:00.0,,J. Evans misses 3-pt jump shot from 29 ft,81,80
339,3,0:00.0,,Offensive rebound by Team,81,80
340,4,11:42.0,N. Jokić makes 2-pt jump shot from 11 ft,,83,80
341,4,11:25.0,,W. Johnson misses 3-pt jump shot from 24 ft,83,80
342,4,11:23.0,Defensive rebound by G. Harris,,83,80
343,4,11:16.0,Turnover by G. Harris (lost ball; steal by S. Dekker),,83,80
344,4,11:12.0,,J. Evans makes 2-pt layup from 1 ft (assist by W. Johnson),83,82
345,4,10:51.0,E. Mudiay misses 3-pt jump shot from 25 ft,,83,82
346,4,10:48.0,Offensive rebound by T. Lyles,,83,82
347,4,10:41.0,N. Jokić misses 3-pt jump shot from 24 ft,,83,82
348,4,10:37.0,Offensive rebound by T. Lyles,,83,82
349,4,10:28.0,Personal foul by J. Evans (drawn by N. Jokić),,83,82
350,4,10:20.0,E. Mudiay misses 2-pt layup at rim (block by M. Harrell),,83,82
351,4,10:13.0,Offensive rebound by E. Mudiay,,83,82
352,4,10:13.0,E. Mudiay misses 2-pt layup at rim,,83,82
353,4,10:12.0,,Defensive rebound by M. Harrell,83,82
354,4,10:10.0,,L. Williams misses 3-pt jump shot from 24 ft,83,82
355,4,10:06.0,Defensive rebound by R. Jefferson,,83,82
356,4,10:01.0,N. Jokić makes 2-pt layup from 1 ft (assist by E. Mudiay),,85,82
357,4,9:51.0,,L. Williams misses 2-pt layup from 1 ft (block by E. Mudiay),85,82
358,4,9:49.0,,Offensive rebound by L. Williams,85,82
359,4,9:49.0,,L. Williams misses 2-pt layup from 1 ft (block by T. Lyles),85,82
360,4,9:49.0,Defensive rebound by N. Jokić,,85,82
361,4,9:49.0,Personal foul by L. Williams (drawn by N. Jokić),,85,82
362,4,9:35.0,E. Mudiay makes 2-pt jump shot from 11 ft (assist by N. Jokić),,87,82
363,4,9:22.0,,Personal foul by G. Harris (drawn by J. Evans),87,82
364,4,9:22.0,,B. Griffin enters the game for S. Dekker,87,82
365,4,9:22.0,,M. Teodosić enters the game for J. Evans,87,82
366,4,9:22.0,M. Plumlee enters the game for N. Jokić,,87,82
367,4,9:13.0,,W. Johnson makes 3-pt jump shot from 25 ft (assist by L. Williams),87,85
368,4,9:00.0,Turnover by M. Plumlee (bad pass; steal by M. Harrell),,87,85
369,4,8:58.0,,Shooting foul by M. Plumlee (drawn by W. Johnson),87,85
370,4,8:58.0,,W. Johnson makes free throw 1 of 2,87,86
371,4,8:58.0,,W. Johnson makes free throw 2 of 2,87,87
372,4,8:44.0,Turnover by G. Harris (lost ball; steal by M. Teodosić),,87,87
373,4,8:43.0,,M. Harrell makes 2-pt layup from 1 ft (assist by M. Teodosić),87,89
374,4,8:43.0,,Shooting foul by T. Lyles (drawn by M. Harrell),87,89
375,4,8:43.0,,M. Harrell makes free throw 1 of 1,87,90
376,4,8:26.0,E. Mudiay makes 2-pt layup from 1 ft (assist by M. Plumlee),,89,90
377,4,8:13.0,,M. Teodosić misses 3-pt jump shot from 25 ft,89,90
378,4,8:12.0,Defensive rebound by M. Plumlee,,89,90
379,4,7:55.0,T. Lyles misses 2-pt layup from 2 ft,,89,90
380,4,7:52.0,Offensive rebound by M. Plumlee,,89,90
381,4,7:52.0,M. Plumlee misses 2-pt layup from 1 ft,,89,90
382,4,7:52.0,Offensive rebound by M. Plumlee,,89,90
