,QUARTER,TIME_REMAINING,MIAMI_ACTION,TORONTO_ACTION,MIAMI_SCORE,TORONTO_SCORE
105,1,0:46.0,Defensive rebound by J. Richardson,,20,21
106,1,0:36.0,B. Adebayo makes 2-pt dunk at rim (assist by J. Johnson),,22,21
107,1,0:24.0,,Personal block foul by J. Johnson (drawn by N. Powell),22,21
108,1,0:24.0,,P. Siakam enters the game for S. Ibaka,22,21
109,1,0:24.0,D. Jones enters the game for J. Johnson,,22,21
110,1,0:15.0,,P. Siakam misses 2-pt jump shot from 3 ft (block by B. Adebayo),22,21
111,1,0:11.0,Defensive rebound by B. Adebayo,,22,21
112,1,0:00.0,J. Richardson misses 2-pt layup from 5 ft,,22,21
113,1,0:00.0,Offensive rebound by Team,,22,21
114,2,11:40.0,J. Richardson misses 3-pt jump shot from 26 ft,,22,21
115,2,11:39.0,Offensive rebound by Team,,22,21
116,2,11:26.0,Turnover by K. Olynyk (bad pass; steal by L. Nogueira),,22,21
117,2,11:17.0,,C. Miles misses 2-pt jump shot from 16 ft,22,21
118,2,11:15.0,Defensive rebound by K. Olynyk,,22,21
119,2,11:05.0,Turnover by K. Olynyk (turnover),,22,21
120,2,11:05.0,Loose ball foul by K. Olynyk (drawn by L. Nogueira),,22,21
121,2,10:56.0,,N. Powell misses 3-pt jump shot from 22 ft,22,21
122,2,10:51.0,,Offensive rebound by P. Siakam,22,21
123,2,10:45.0,,Personal block foul by K. Olynyk (drawn by L. Nogueira),22,21
124,2,10:45.0,J. Johnson enters the game for K. Olynyk,,22,21
125,2,10:35.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by F. VanVleet),22,24
126,2,10:13.0,W. Ellington misses 3-pt jump shot from 26 ft,,22,24
127,2,10:12.0,,Defensive rebound by Team,22,24
128,2,10:04.0,,Shooting foul by D. Jones (drawn by F. VanVleet),22,24
129,2,10:04.0,,F. VanVleet makes free throw 1 of 2,22,25
130,2,10:04.0,,F. VanVleet misses free throw 2 of 2,22,25
131,2,10:02.0,Defensive rebound by J. Johnson,,22,25
132,2,9:52.0,B. Adebayo makes 2-pt dunk at rim (assist by J. Richardson),,24,25
133,2,9:33.0,,F. VanVleet makes 2-pt layup from 1 ft,24,27
134,2,9:33.0,Violation by B. Adebayo (def goaltending),,24,27
135,2,9:22.0,J. Richardson misses 2-pt jump shot from 10 ft (block by N. Powell),,24,27
136,2,9:21.0,,Defensive rebound by N. Powell,24,27
137,2,9:21.0,,Personal block foul by J. Richardson (drawn by N. Powell),24,27
138,2,9:21.0,,J. Poeltl enters the game for L. Nogueira,24,27
139,2,9:11.0,,J. Poeltl misses 2-pt layup from 2 ft (block by B. Adebayo),24,27
140,2,9:08.0,Defensive rebound by J. Johnson,,24,27
141,2,9:06.0,W. Ellington makes 2-pt layup at rim (assist by J. Johnson),,26,27
142,2,8:52.0,,P. Siakam misses 2-pt layup from 2 ft,26,27
143,2,8:52.0,Defensive rebound by J. Johnson,,26,27
144,2,8:46.0,W. Ellington misses 3-pt jump shot from 27 ft,,26,27
145,2,8:46.0,Offensive rebound by D. Jones,,26,27
146,2,8:37.0,D. Jones makes 2-pt dunk at rim,,28,27
147,2,8:37.0,,Toronto full timeout,28,27
148,2,8:37.0,,D. DeRozan enters the game for C. Miles,28,27
149,2,8:37.0,G. Dragić enters the game for J. Richardson,,28,27
150,2,8:27.0,,D. DeRozan makes 2-pt layup at rim,28,29
151,2,8:11.0,W. Ellington makes 3-pt jump shot from 22 ft,,31,29
152,2,7:57.0,Offensive charge foul by D. DeRozan (drawn by D. Jones),,31,29
153,2,7:57.0,,Turnover by D. DeRozan (offensive foul),31,29
154,2,7:39.0,J. Johnson misses 2-pt jump shot from 10 ft,,31,29
155,2,7:36.0,,Defensive rebound by N. Powell,31,29
156,2,7:24.0,,J. Poeltl makes 2-pt dunk at rim (assist by D. DeRozan),31,31
157,2,7:05.0,J. Johnson misses 3-pt jump shot from 25 ft,,31,31
158,2,7:03.0,,Defensive rebound by F. VanVleet,31,31
159,2,6:54.0,,Shooting foul by D. Jones (drawn by D. DeRozan),31,31
160,2,6:54.0,,D. DeRozan makes free throw 1 of 2,31,32
161,2,6:54.0,,D. Wright enters the game for F. VanVleet,31,32
162,2,6:54.0,,D. DeRozan makes free throw 2 of 2,31,33
163,2,6:43.0,J. Johnson misses 3-pt jump shot from 22 ft,,31,33
164,2,6:37.0,Offensive rebound by B. Adebayo,,31,33
165,2,6:37.0,B. Adebayo misses 2-pt layup at rim,,31,33
166,2,6:36.0,Offensive rebound by B. Adebayo,,31,33
167,2,6:36.0,B. Adebayo makes 2-pt layup at rim,,33,33
168,2,6:26.0,,D. DeRozan misses 2-pt jump shot from 16 ft (block by D. Jones),33,33
169,2,6:23.0,Defensive rebound by G. Dragić,,33,33
170,2,6:21.0,W. Ellington makes 2-pt layup at rim (assist by G. Dragić),,35,33
171,2,6:05.0,,D. Wright misses 3-pt jump shot from 25 ft,35,33
172,2,6:03.0,Defensive rebound by B. Adebayo,,35,33
173,2,5:54.0,Shooting foul by P. Siakam (drawn by D. Jones),,35,33
174,2,5:54.0,D. Jones makes free throw 1 of 2,,36,33
175,2,5:54.0,,S. Ibaka enters the game for N. Powell,36,33
176,2,5:54.0,,O. Anunoby enters the game for P. Siakam,36,33
177,2,5:54.0,D. Jones makes free throw 2 of 2,,37,33
178,2,5:30.0,,D. Wright makes 2-pt jump shot from 7 ft,37,35
179,2,5:12.0,G. Dragić makes 2-pt jump shot from 6 ft,,39,35
180,2,5:02.0,,Personal block foul by B. Adebayo (drawn by J. Poeltl),39,35
181,2,5:02.0,,J. Poeltl misses free throw 1 of 2,39,35
182,2,5:02.0,,Offensive rebound by Team,39,35
183,2,5:02.0,J. Richardson enters the game for D. Jones,,39,35
184,2,5:02.0,,J. Poeltl makes free throw 2 of 2,39,36
185,2,4:49.0,W. Ellington misses 3-pt jump shot from 27 ft,,39,36
186,2,4:46.0,,Defensive rebound by D. Wright,39,36
187,2,4:34.0,,D. DeRozan misses 2-pt jump shot from 11 ft,39,36
188,2,4:31.0,,Offensive rebound by J. Poeltl,39,36
189,2,4:30.0,,Turnover by J. Poeltl (bad pass; steal by W. Ellington),39,36
190,2,4:26.0,G. Dragić misses 3-pt jump shot from 24 ft,,39,36
191,2,4:22.0,Offensive rebound by G. Dragić,,39,36
192,2,4:21.0,G. Dragić makes 2-pt jump shot from 10 ft,,41,36
193,2,3:57.0,,S. Ibaka misses 2-pt layup from 3 ft,41,36
194,2,3:55.0,Defensive rebound by G. Dragić,,41,36
195,2,3:51.0,G. Dragić makes 2-pt layup from 3 ft,,43,36
196,2,3:40.0,,Toronto full timeout,43,36
197,2,3:40.0,,J. Valančiūnas enters the game for J. Poeltl,43,36
198,2,3:40.0,H. Whiteside enters the game for B. Adebayo,,43,36
199,2,3:28.0,,D. DeRozan misses 2-pt layup from 2 ft,43,36
200,2,3:28.0,Defensive rebound by Team,,43,36
201,2,3:18.0,J. Johnson makes 2-pt dunk from 1 ft (assist by G. Dragić),,45,36
202,2,2:55.0,,Personal foul by J. Johnson (drawn by S. Ibaka),45,36
203,2,2:55.0,K. Olynyk enters the game for J. Johnson,,45,36
204,2,2:55.0,,S. Ibaka makes free throw 1 of 2,45,37
205,2,2:55.0,,S. Ibaka misses free throw 2 of 2,45,37
206,2,2:52.0,Defensive rebound by J. Richardson,,45,37
207,2,2:37.0,H. Whiteside misses 2-pt jump shot from 9 ft,,45,37
208,2,2:35.0,,Defensive rebound by D. Wright,45,37
209,2,2:22.0,,D. Wright makes 2-pt jump shot from 5 ft (assist by D. DeRozan),45,39
210,2,1:56.0,G. Dragić misses 3-pt jump shot from 27 ft,,45,39
211,2,1:53.0,Offensive rebound by H. Whiteside,,45,39
212,2,1:52.0,Shooting foul by D. DeRozan (drawn by G. Dragić),,45,39
213,2,1:52.0,G. Dragić makes free throw 1 of 2,,46,39
214,2,1:52.0,G. Dragić makes free throw 2 of 2,,47,39
215,2,1:41.0,,D. DeRozan makes 2-pt jump shot from 6 ft,47,41
216,2,1:24.0,G. Dragić misses 2-pt jump shot from 9 ft,,47,41
217,2,1:22.0,Offensive rebound by G. Dragić,,47,41
218,2,1:22.0,G. Dragić makes 2-pt jump shot from 1 ft,,49,41
219,2,1:22.0,Shooting foul by J. Valančiūnas (drawn by G. Dragić),,49,41
220,2,1:22.0,B. Adebayo enters the game for K. Olynyk,,49,41
221,2,1:22.0,G. Dragić misses free throw 1 of 1,,49,41
222,2,1:20.0,Offensive rebound by B. Adebayo,,49,41
223,2,1:18.0,W. Ellington misses 3-pt jump shot from 25 ft,,49,41
224,2,1:15.0,,Defensive rebound by O. Anunoby,49,41
225,2,1:06.0,,D. DeRozan misses 2-pt jump shot from 14 ft (block by J. Richardson),49,41
226,2,1:04.0,Defensive rebound by W. Ellington,,49,41
227,2,0:54.0,G. Dragić misses 2-pt jump shot from 8 ft,,49,41
228,2,0:51.0,,Defensive rebound by D. Wright,49,41
229,2,0:43.0,,D. Wright misses 2-pt jump shot from 2 ft (block by H. Whiteside),49,41
230,2,0:41.0,Defensive rebound by B. Adebayo,,49,41
231,2,0:28.0,Miami full timeout,,49,41
232,2,0:28.0,,F. VanVleet enters the game for D. DeRozan,49,41
233,2,0:19.0,G. Dragić makes 2-pt jump shot from 12 ft,,51,41
234,2,0:00.0,,F. VanVleet misses 3-pt jump shot from 26 ft,51,41
235,2,0:00.0,,Offensive rebound by Team,51,41
236,3,11:40.0,H. Whiteside misses 2-pt layup from 1 ft (block by J. Valančiūnas),,51,41
237,3,11:37.0,,Defensive rebound by D. Wright,51,41
238,3,11:18.0,,J. Valančiūnas misses 2-pt jump shot from 7 ft,51,41
239,3,11:13.0,Defensive rebound by K. Olynyk,,51,41
240,3,11:00.0,D. Jones misses 2-pt jump shot from 8 ft,,51,41
241,3,10:58.0,Offensive rebound by D. Jones,,51,41
242,3,10:58.0,D. Jones makes 2-pt dunk at rim,,53,41
243,3,10:44.0,,D. DeRozan makes 2-pt jump shot from 14 ft,53,43
244,3,10:30.0,Turnover by K. Olynyk (lost ball; steal by D. Wright),,53,43
245,3,10:25.0,,S. Ibaka makes 2-pt layup from 1 ft,53,45
246,3,10:12.0,J. Richardson misses 3-pt jump shot from 26 ft,,53,45
247,3,10:09.0,Offensive rebound by K. Olynyk,,53,45
248,3,10:01.0,Turnover by J. Richardson (lost ball; steal by O. Anunoby),,53,45
249,3,9:53.0,,D. DeRozan makes 2-pt jump shot from 11 ft,53,47
250,3,9:26.0,J. Richardson misses 3-pt jump shot from 30 ft,,53,47
251,3,9:26.0,Offensive rebound by Team,,53,47
252,3,9:26.0,Turnover by Team (shot clock),,53,47
253,3,9:12.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by D. Wright),53,50
254,3,9:11.0,Miami full timeout,,53,50
255,3,9:11.0,J. Johnson enters the game for K. Olynyk,,53,50
256,3,8:55.0,Offensive foul by H. Whiteside (drawn by D. DeRozan),,53,50
257,3,8:55.0,Turnover by H. Whiteside (offensive foul),,53,50
258,3,8:44.0,,J. Valančiūnas makes 2-pt jump shot from 10 ft (assist by D. DeRozan),53,52
259,3,8:32.0,J. Johnson misses 2-pt layup from 1 ft,,53,52
260,3,8:29.0,,Defensive rebound by S. Ibaka,53,52
261,3,8:16.0,,D. DeRozan misses 2-pt jump shot from 20 ft,53,52
262,3,8:16.0,Defensive rebound by Team,,53,52
263,3,8:02.0,J. Johnson makes 2-pt jump shot from 4 ft,,55,52
264,3,7:50.0,,O. Anunoby misses 2-pt jump shot from 11 ft (block by D. Jones),55,52
265,3,7:50.0,,Offensive rebound by Team,55,52
266,3,7:50.0,,C. Miles enters the game for S. Ibaka,55,52
267,3,7:50.0,B. Adebayo enters the game for J. Johnson,,55,52
268,3,7:40.0,,D. Wright makes 2-pt jump shot from 4 ft,55,54
269,3,7:16.0,B. Adebayo makes 2-pt hook shot from 4 ft,,57,54
270,3,7:01.0,,Personal foul by H. Whiteside (drawn by J. Valančiūnas),57,54
271,3,6:51.0,,D. Wright misses 2-pt jump shot from 6 ft (block by G. Dragić),57,54
272,3,6:48.0,Defensive rebound by G. Dragić,,57,54
273,3,6:41.0,Personal foul by D. Wright (drawn by J. Richardson),,57,54
274,3,6:36.0,J. Richardson misses 2-pt jump shot from 15 ft,,57,54
275,3,6:31.0,,Defensive rebound by C. Miles,57,54
276,3,6:13.0,,O. Anunoby misses 2-pt dunk at rim,57,54
277,3,6:11.0,Defensive rebound by D. Jones,,57,54
278,3,6:10.0,Personal foul by C. Miles (drawn by D. Jones),,57,54
279,3,5:59.0,G. Dragić makes 2-pt jump shot from 13 ft,,59,54
280,3,5:45.0,,Personal foul by G. Dragić (drawn by J. Valančiūnas),59,54
281,3,5:45.0,W. Ellington enters the game for J. Richardson,,59,54
282,3,5:36.0,,C. Miles misses 3-pt jump shot from 27 ft,59,54
283,3,5:34.0,Defensive rebound by B. Adebayo,,59,54
284,3,5:23.0,G. Dragić makes 3-pt jump shot from 25 ft,,62,54
285,3,5:07.0,,D. DeRozan misses 2-pt jump shot from 12 ft,62,54
286,3,5:06.0,,Offensive rebound by D. DeRozan,62,54
287,3,5:05.0,,D. DeRozan misses 2-pt jump shot from 2 ft,62,54
288,3,5:05.0,Defensive rebound by G. Dragić,,62,54
289,3,4:47.0,Shooting foul by D. Wright (drawn by G. Dragić),,62,54
290,3,4:47.0,G. Dragić misses free throw 1 of 2,,62,54
291,3,4:47.0,Offensive rebound by Team,,62,54
292,3,4:47.0,G. Dragić makes free throw 2 of 2,,63,54
293,3,4:47.0,,Toronto full timeout,63,54
294,3,4:47.0,,F. VanVleet enters the game for D. Wright,63,54
295,3,4:36.0,,D. DeRozan makes 2-pt jump shot from 18 ft,63,56
296,3,4:11.0,B. Adebayo misses 2-pt layup from 1 ft (block by J. Valančiūnas),,63,56
297,3,4:08.0,,Defensive rebound by C. Miles,63,56
298,3,4:00.0,,D. DeRozan misses 2-pt jump shot from 15 ft,63,56
299,3,3:58.0,Defensive rebound by B. Adebayo,,63,56
300,3,3:42.0,W. Ellington misses 3-pt jump shot from 23 ft,,63,56
301,3,3:39.0,,Defensive rebound by O. Anunoby,63,56
302,3,3:32.0,,F. VanVleet misses 2-pt layup from 2 ft (block by H. Whiteside),63,56
303,3,3:30.0,Defensive rebound by B. Adebayo,,63,56
304,3,3:11.0,G. Dragić makes 2-pt jump shot from 13 ft (assist by H. Whiteside),,65,56
305,3,2:51.0,,J. Valančiūnas misses 2-pt jump shot from 5 ft,65,56
306,3,2:49.0,Defensive rebound by G. Dragić,,65,56
307,3,2:45.0,Personal foul by F. VanVleet (drawn by G. Dragić),,65,56
308,3,2:45.0,,L. Nogueira enters the game for J. Valančiūnas,65,56
309,3,2:45.0,J. Richardson enters the game for G. Dragić,,65,56
310,3,2:33.0,D. Jones misses 2-pt jump shot from 4 ft (block by L. Nogueira),,65,56
311,3,2:32.0,,Defensive rebound by Team,65,56
312,3,2:32.0,Loose ball foul by D. Jones (drawn by O. Anunoby),,65,56
313,3,2:32.0,,N. Powell enters the game for O. Anunoby,65,56
314,3,2:22.0,,Shooting foul by B. Adebayo (drawn by D. DeRozan),65,56
315,3,2:22.0,,D. DeRozan makes free throw 1 of 2,65,57
316,3,2:22.0,,D. DeRozan makes free throw 2 of 2,65,58
317,3,1:58.0,H. Whiteside makes 2-pt layup from 1 ft (assist by D. Jones),,67,58
318,3,1:58.0,Shooting foul by D. DeRozan (drawn by H. Whiteside),,67,58
319,3,1:58.0,H. Whiteside makes free throw 1 of 1,,68,58
320,3,1:48.0,,N. Powell misses 2-pt jump shot from 17 ft (block by B. Adebayo),68,58
321,3,1:48.0,Defensive rebound by H. Whiteside,,68,58
322,3,1:28.0,B. Adebayo misses 2-pt layup from 2 ft,,68,58
323,3,1:28.0,Offensive rebound by H. Whiteside,,68,58
324,3,1:22.0,H. Whiteside makes 2-pt dunk at rim,,70,58
325,3,1:14.0,,C. Miles makes 3-pt jump shot from 25 ft,70,61
326,3,0:58.0,Turnover by J. Richardson (lost ball; steal by F. VanVleet),,70,61
327,3,0:51.0,,F. VanVleet misses 2-pt layup at rim,70,61
328,3,0:50.0,Defensive rebound by J. Richardson,,70,61
329,3,0:50.0,Turnover by J. Richardson (bad pass),,70,61
330,3,0:37.0,,C. Miles makes 3-pt jump shot from 27 ft (assist by D. DeRozan),70,64
331,3,0:30.0,J. Richardson makes 2-pt hook shot from 8 ft,,72,64
332,3,0:11.0,,D. DeRozan misses 2-pt layup from 2 ft,72,64
333,3,0:07.0,Defensive rebound by H. Whiteside,,72,64
334,3,0:01.0,W. Ellington misses 2-pt jump shot from 2 ft (block by L. Nogueira),,72,64
335,3,0:01.0,Offensive rebound by W. Ellington,,72,64
336,3,0:00.0,B. Adebayo misses 3-pt jump shot from 28 ft,,72,64
337,3,0:00.0,Offensive rebound by Team,,72,64
338,4,11:41.0,,Turnover by L. Nogueira (bad pass; steal by G. Dragić),72,64
339,4,11:36.0,Turnover by W. Ellington (bad pass; steal by N. Powell),,72,64
340,4,11:30.0,,N. Powell misses 3-pt jump shot from 26 ft,72,64
341,4,11:27.0,Defensive rebound by G. Dragić,,72,64
342,4,11:13.0,Personal foul by C. Miles (drawn by B. Adebayo),,72,64
343,4,11:00.0,H. Whiteside misses 2-pt hook shot from 7 ft,,72,64
344,4,10:57.0,,Defensive rebound by F. VanVleet,72,64
345,4,10:51.0,,C. Miles misses 3-pt jump shot from 23 ft (block by W. Ellington),72,64
346,4,10:46.0,Defensive rebound by H. Whiteside,,72,64
347,4,10:30.0,G. Dragić misses 2-pt jump shot from 18 ft,,72,64
348,4,10:25.0,,Defensive rebound by N. Powell,72,64
349,4,10:21.0,,N. Powell misses 2-pt layup at rim (block by B. Adebayo),72,64
350,4,10:18.0,Defensive rebound by G. Dragić,,72,64
351,4,10:16.0,W. Ellington misses 3-pt jump shot from 23 ft,,72,64
352,4,10:16.0,,Defensive rebound by Team,72,64
353,4,10:04.0,,F. VanVleet makes 2-pt jump shot from 17 ft,72,66
354,4,9:51.0,,Violation by L. Nogueira (kicked ball),72,66
355,4,9:51.0,,P. Siakam enters the game for C. Miles,72,66
356,4,9:42.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Richardson),,74,66
357,4,9:29.0,,F. VanVleet makes 3-pt jump shot from 25 ft,74,69
358,4,9:06.0,B. Adebayo makes 2-pt layup from 1 ft,,76,69
359,4,8:57.0,,L. Nogueira makes 2-pt dunk at rim (assist by F. VanVleet),76,71
360,4,8:48.0,Turnover by H. Whiteside (turnover),,76,71
361,4,8:48.0,Loose ball foul by H. Whiteside (drawn by F. VanVleet),,76,71
362,4,8:37.0,,F. VanVleet misses 3-pt jump shot from 25 ft,76,71
363,4,8:35.0,,Offensive rebound by F. VanVleet,76,71
364,4,8:31.0,,N. Powell makes 2-pt layup from 2 ft (assist by L. Brown),76,73
365,4,8:31.0,Miami full timeout,,76,73
366,4,8:31.0,K. Olynyk enters the game for H. Whiteside,,76,73
367,4,8:12.0,W. Ellington misses 2-pt jump shot from 20 ft,,76,73
368,4,8:12.0,,Defensive rebound by Team,76,73
369,4,8:02.0,,P. Siakam misses 2-pt layup from 2 ft (block by B. Adebayo),76,73
370,4,8:00.0,Defensive rebound by J. Richardson,,76,73
371,4,7:40.0,Turnover by G. Dragić (out of bounds lost ball),,76,73
372,4,7:25.0,,F. VanVleet misses 3-pt jump shot from 27 ft (block by J. Richardson),76,73
373,4,7:25.0,Defensive rebound by J. Richardson,,76,73
374,4,7:25.0,Turnover by J. Richardson (bad pass),,76,73
375,4,7:16.0,,Turnover by F. VanVleet (step out of bounds),76,73
376,4,7:00.0,J. Richardson makes 2-pt jump shot from 17 ft (assist by B. Adebayo),,78,73
377,4,6:43.0,,F. VanVleet misses 3-pt jump shot from 22 ft,78,73
378,4,6:41.0,Defensive rebound by G. Dragić,,78,73
