,QUARTER,TIME_REMAINING,DENVER_ACTION,MEMPHIS_ACTION,DENVER_SCORE,MEMPHIS_SCORE
384,4,5:32.0,Defensive rebound by W. Barton,,99,93
385,4,5:16.0,G. Harris makes 2-pt jump shot from 20 ft,,101,93
386,4,5:06.0,,M. Gasol makes 2-pt jump shot at rim (assist by M. Chalmers),101,95
387,4,5:06.0,,Shooting foul by P. Millsap (drawn by M. Gasol),101,95
388,4,5:06.0,,B. McLemore enters the game for M. Henry,101,95
389,4,5:06.0,,M. Gasol makes free throw 1 of 1,101,96
390,4,4:45.0,N. Jokić misses 2-pt hook shot from 5 ft,,101,96
391,4,4:43.0,,Defensive rebound by J. Martin,101,96
392,4,4:43.0,,Personal take foul by N. Jokić (drawn by J. Martin),101,96
393,4,4:32.0,,B. McLemore misses 3-pt jump shot from 26 ft,101,96
394,4,4:29.0,Defensive rebound by W. Barton,,101,96
395,4,4:06.0,G. Harris misses 2-pt jump shot from 14 ft,,101,96
396,4,4:01.0,,Defensive rebound by J. Martin,101,96
397,4,3:55.0,,Shooting foul by P. Millsap (drawn by M. Chalmers),101,96
398,4,3:55.0,,M. Chalmers makes free throw 1 of 2,101,97
399,4,3:55.0,,M. Chalmers makes free throw 2 of 2,101,98
400,4,3:41.0,Turnover by N. Jokić (bad pass),,101,98
401,4,3:26.0,,M. Chalmers misses 2-pt jump shot from 5 ft,101,98
402,4,3:24.0,Defensive rebound by N. Jokić,,101,98
403,4,3:12.0,P. Millsap misses 2-pt hook shot from 6 ft,,101,98
404,4,3:09.0,,Defensive rebound by B. McLemore,101,98
405,4,3:06.0,,Memphis full timeout,101,98
406,4,3:01.0,Violation by J. Murray (kicked ball),,101,98
407,4,2:50.0,,M. Gasol misses 2-pt layup from 2 ft,101,98
408,4,2:47.0,Defensive rebound by G. Harris,,101,98
409,4,2:44.0,Personal take foul by B. McLemore (drawn by W. Barton),,101,98
410,4,2:44.0,,Technical foul by M. Gasol,101,98
411,4,2:44.0,,Memphis full timeout,101,98
412,4,2:44.0,J. Murray misses technical free throw,,101,98
413,4,2:44.0,Offensive rebound by Team,,101,98
414,4,2:38.0,G. Harris makes 2-pt dunk at rim (assist by N. Jokić),,103,98
415,4,2:31.0,,Personal foul by J. Murray (drawn by M. Chalmers),103,98
416,4,2:31.0,,M. Chalmers makes free throw 1 of 2,103,99
417,4,2:31.0,,M. Chalmers makes free throw 2 of 2,103,100
418,4,2:20.0,Personal foul by D. Brooks (drawn by N. Jokić),,103,100
419,4,2:20.0,N. Jokić misses free throw 1 of 2,,103,100
420,4,2:20.0,Offensive rebound by Team,,103,100
421,4,2:20.0,N. Jokić makes free throw 2 of 2,,104,100
422,4,2:07.0,,J. Martin misses 2-pt jump shot from 19 ft,104,100
423,4,2:02.0,Defensive rebound by N. Jokić,,104,100
424,4,1:47.0,Offensive foul by N. Jokić (drawn by M. Chalmers),,104,100
425,4,1:47.0,Turnover by N. Jokić (offensive foul),,104,100
426,4,1:38.0,,Personal foul by J. Murray (drawn by M. Gasol),104,100
427,4,1:38.0,W. Chandler enters the game for J. Murray,,104,100
428,4,1:38.0,,M. Gasol makes free throw 1 of 2,104,101
429,4,1:38.0,,M. Gasol makes free throw 2 of 2,104,102
430,4,1:21.0,G. Harris misses 2-pt jump shot from 18 ft,,104,102
431,4,1:19.0,Offensive rebound by Team,,104,102
432,4,0:59.0,G. Harris makes 2-pt jump shot from 19 ft,,106,102
433,4,0:45.0,,M. Gasol misses 3-pt jump shot from 26 ft,106,102
434,4,0:42.0,Defensive rebound by P. Millsap,,106,102
435,4,0:20.0,Turnover by Team (shot clock),,106,102
436,4,0:20.0,,Memphis full timeout,106,102
437,4,0:20.0,M. Plumlee enters the game for N. Jokić,,106,102
438,4,0:13.0,,Turnover by M. Gasol (lost ball; steal by M. Plumlee),106,102
439,4,0:12.0,Personal take foul by B. McLemore (drawn by W. Barton),,106,102
440,4,0:12.0,W. Barton makes free throw 1 of 2,,107,102
441,4,0:12.0,W. Barton makes free throw 2 of 2,,108,102
442,4,0:07.0,,J. Martin misses 3-pt jump shot from 26 ft,108,102
443,4,0:03.0,Defensive rebound by M. Plumlee,,108,102
